lon,lat,algoritmica,cenarios,extrapolacao,paleoclimatica,incerteza_integrada
-60.75,3.916666666666669,0.27024064311593415,0.2009732333216568,0.6666666666666666,0.5408216499849307,0.41967554827229703
-60.583333333333336,3.916666666666669,0.21267334585047834,0.12130291624196475,1,0.565315904867985,0.47482304174010703
-60.41666666666667,3.916666666666669,0.23065739716407913,0.13453487983140733,1,0.601384055321137,0.49164408307915586
-60.25,3.916666666666669,0.23660536991799727,0.11896011828061089,1,0.5990255329282159,0.488647755281706
-60.083333333333336,3.916666666666669,0.2130824185966765,0.06177510400886135,1,0.5685853428677283,0.46086071636831655
-59.91666666666667,3.916666666666669,0.2499540792763047,0.1189000161032174,1,0.5448910023634395,0.4784362744357404
-59.75,3.916666666666669,0.37430863898575406,0.19214957253415701,1,0.5692983699116891,0.5339391453579001
-51.583333333333336,3.916666666666669,0.6489383355064681,0.5498609153072379,1,0.45282662247268185,0.6629064683215969
-51.41666666666667,3.916666666666669,0.6625479631745941,0.5654572195727811,1,0.5217051315681681,0.6874275785788858
-64.08333333333333,3.7500000000000027,0.07698572208794154,0.010127306501893788,1,0.05524442203425601,0.28558936265602286
-63.91666666666667,3.7500000000000027,0.07263457653611226,0.06612075323053125,1,0.3777200359838243,0.379118841437617
-63.75,3.7500000000000027,0.0770600136861189,0.023825418330559706,0.6666666666666666,0.359335004545336,0.28172177580717034
-63.583333333333336,3.7500000000000027,0.016747294840405016,0.07721711495853786,1,0.5196518263090767,0.40340405902700494
-63.41666666666667,3.7500000000000027,0.15698989486041126,0.022569817508335116,1,0.6775534169549834,0.4642782823309325
-62.583333333333336,3.7500000000000027,0.4681401869661801,0.06412339857946191,1,0.6371485350223915,0.5423530301420084
-62.41666666666667,3.7500000000000027,0.1618456909028775,0.08492065441670835,1,0.6677993229722442,0.4786414170729575
-62.25,3.7500000000000027,0.15505386492305884,0.05675024915458759,1,0.6492767118662427,0.4652702064859723
-62.083333333333336,3.7500000000000027,0.29221696788224516,0.09047675572269374,1,0.6017661566316487,0.49611497005914684
-61.91666666666667,3.7500000000000027,0.41912302460823603,0.11738797710550278,0.6666666666666666,0.5414143491848072,0.4361480043913032
-61.75,3.7500000000000027,0.15901526765756524,0.02397119495268448,1,0.5827781328885487,0.44144114887469965
-61.583333333333336,3.7500000000000027,0.38286997524761407,0.09637646443819611,0.6666666666666666,0.5669503822456797,0.42821587214953916
-61.41666666666667,3.7500000000000027,0.28989055198760727,0.22697546750993353,1,0.6171196029413103,0.5334964056097128
-61.25,3.7500000000000027,0.2818194312972242,0.24919392685586053,0.6666666666666666,0.5716090511135888,0.44232226898333504
-61.083333333333336,3.7500000000000027,0.29610167617621397,0.11992237433004235,1,0.4853937159073374,0.4753544416033984
-60.91666666666667,3.7500000000000027,0.2914873970546951,0.06953945005348114,1,0.4342826036418092,0.4488273626874964
-60.75,3.7500000000000027,0.2869674629926868,0.14983695187967766,1,0.5240722073861508,0.4902191555646288
-60.583333333333336,3.7500000000000027,0.278212327222103,0.1381550764700205,1,0.553968167655443,0.49258389283689163
-60.41666666666667,3.7500000000000027,0.2769232603571071,0.12774614032911177,1,0.552325040203816,0.48924861022250876
-60.25,3.7500000000000027,0.2531563446099814,0.13033162107651902,1,0.5630286126928068,0.4866291445948268
-60.083333333333336,3.7500000000000027,0.28421702134772076,0.15249361676741968,1,0.5365019770311784,0.49330315378657974
-59.91666666666667,3.7500000000000027,0.2796798118317176,0.12073163495115881,1,0.5604042092564514,0.49020391400983193
-51.75,3.7500000000000027,0.6460823653126423,0.6067055502487656,0.6666666666666666,0.39156283628144,0.5777543546273787
-51.583333333333336,3.7500000000000027,0.6694494981130293,0.5662912842671075,1,0.5239758001375773,0.6899291456294285
-51.41666666666667,3.7500000000000027,0.6145535005471443,0.5450551372158552,1,0.5520123811069386,0.6779052547174844
-51.25,3.7500000000000027,0.5818787747483182,0.5746620599504608,1,0.5592558756986309,0.6789491775993525
-63.91666666666667,3.5833333333333357,0.027203763590747016,0.09396579916025063,1,0.3988129513207787,0.3799956285179441
-63.75,3.5833333333333357,0.13748239682795196,0.03669759806157721,1,0.3507787283422415,0.3812396808079426
-63.583333333333336,3.5833333333333357,0.08804369195453529,0.04648729208407558,0.6666666666666666,0.3957654191282782,0.2992407674583889
-63.41666666666667,3.5833333333333357,0.08240983054484063,0.05870715297696271,1,0.5959769859225725,0.43427349236109397
-63.25,3.5833333333333357,0.15869083927644206,0.0528664038540861,1,0.6617396320739377,0.46832421880111647
-63.083333333333336,3.5833333333333357,0.539209761121008,0.09946362864308211,1,0.44398097955056076,0.5206635923286628
-62.91666666666667,3.5833333333333357,0.06682783553147659,0.06343821378967547,1,0.02231203815204508,0.2881445218682993
-62.75,3.5833333333333357,0.04416489632761616,0.07994784263464601,1,0.04686166075693052,0.2927435999297982
-62.583333333333336,3.5833333333333357,0.19745290268607746,0.04370540323370781,1,0.5927223835244892,0.45847017236106863
-62.41666666666667,3.5833333333333357,0.15924224246935875,0.11174003638891558,1,0.658858094316951,0.48246009329380635
-62.25,3.5833333333333357,0.173289848452001,0.07008376967168561,0.6666666666666666,0.6538515861632113,0.39097296773839113
-62.083333333333336,3.5833333333333357,0.21002839702437429,0.05729072502888898,1,0.6156934038800824,0.4707531314833364
-61.91666666666667,3.5833333333333357,0.3212554517926455,0.1280005484753543,0.6666666666666666,0.6124614656421903,0.4320960331442142
-61.75,3.5833333333333357,0.39509395786636353,0.14647240580957868,0.6666666666666666,0.5478967339193404,0.4390324410654873
-61.583333333333336,3.5833333333333357,0.3003011657518673,0.2170138588521167,1,0.528362644056501,0.5114194171651213
-61.41666666666667,3.5833333333333357,0.2725499622065668,0.1765076536223528,0.6666666666666666,0.6336703837862627,0.43734866657046223
-61.25,3.5833333333333357,0.2769737289791706,0.13148241470568092,0.6666666666666666,0.5682922551671779,0.410853766379674
-61.083333333333336,3.5833333333333357,0.28595428530663836,0.19143369325842602,1,0.5293323705011748,0.5016800872665598
-60.91666666666667,3.5833333333333357,0.2810706913257895,0.11131939879855322,1,0.47687870877205324,0.46731719972409896
-60.75,3.5833333333333357,0.25459715677614797,0.11052085406953019,1,0.5056055559763137,0.467680891705498
-60.583333333333336,3.5833333333333357,0.28913772093141066,0.11340256378428984,1,0.5315698885079165,0.48352754330590425
-60.41666666666667,3.5833333333333357,0.2612492427340974,0.09069015284091418,1,0.5210965819534885,0.46825899438212504
-60.25,3.5833333333333357,0.27183864940795444,0.1124157033366563,1,0.5002661407872744,0.4711301233829713
-60.083333333333336,3.5833333333333357,0.2622697629347186,0.09814723787399221,1,0.5232067167485812,0.470905929389323
-59.91666666666667,3.5833333333333357,0.22742879882193462,0.10312587905698115,1,0.4147750922184261,0.4363324425243355
-51.75,3.5833333333333357,0.5812922668324441,0.4780572056088769,0.6666666666666666,0.47304619445131824,0.5497655833898264
-51.583333333333336,3.5833333333333357,0.5128435952151192,0.4801994078386312,0.6666666666666666,0.4609834005685297,0.5301732675722367
-51.41666666666667,3.5833333333333357,0.6480126427203294,0.4147919098561006,1,0.4826419775837683,0.6363616325400495
-51.25,3.5833333333333357,0.6538856539386091,0.5132057310252794,1,0.5495501544757023,0.6791603848598977
-63.91666666666667,3.416666666666669,0.03407420449849149,0.03858955758761603,1,0.339110141041026,0.35294347578178337
-63.75,3.416666666666669,0.015834460387268146,0.07486121609805116,1,0.40713277606158244,0.3744571131367254
-63.583333333333336,3.416666666666669,0.04272504887139346,0.05027493840296831,1,0.385271163931115,0.3695677878013692
-63.41666666666667,3.416666666666669,0.034772507111610854,0.09133571323467818,1,0.46438703552530997,0.39762381396789975
-63.25,3.416666666666669,0.05756346689802242,0.04288443943851419,1,0.604791894503795,0.4263099502100829
-63.083333333333336,3.416666666666669,0.17709507536559446,0.0300300002773004,1,0.6531273478502434,0.4650631058732846
-62.91666666666667,3.416666666666669,0.3236629033225683,0.044355295465838766,1,0.6553065865879226,0.5058311963440825
-62.75,3.416666666666669,0.18635932787655538,0.03665246873651611,1,0.6092693950634825,0.45807029791913856
-62.583333333333336,3.416666666666669,0.13301039455815472,0.020803570039385922,1,0.6186656466022685,0.4431199027999523
-62.41666666666667,3.416666666666669,0.06893031366414422,0.020924853193868612,0.6666666666666666,0.4737436127026529,0.3075663615568331
-62.25,3.416666666666669,0.17943371091952132,0.048696074835925834,1,0.6292466683231478,0.46434411351964877
-62.083333333333336,3.416666666666669,0.2398908504168321,0.06740432519345309,0.6666666666666666,0.6361509253785063,0.4025281919138645
-61.91666666666667,3.416666666666669,0.33710134857065444,0.11134371477729935,0.6666666666666666,0.6075823890245349,0.43067352975978884
-61.75,3.416666666666669,0.4247225226924301,0.08708823201205657,0.6666666666666666,0.5750837229903707,0.438390286090381
-61.583333333333336,3.416666666666669,0.3389565215227115,0.10970388377449561,0.6666666666666666,0.653117634638733,0.4421111766506517
-61.41666666666667,3.416666666666669,0.26502197321458165,0.12921323026392528,0.6666666666666666,0.6383945805885406,0.42482411268342857
-61.25,3.416666666666669,0.27508496982906777,0.13513463699695838,1,0.5767713572469781,0.4967477410182511
-61.083333333333336,3.416666666666669,0.294777844023241,0.18579169841985335,1,0.5446478338046314,0.5063043440619315
-60.91666666666667,3.416666666666669,0.27212200615646737,0.1147612856550655,1,0.5382887730291758,0.48129301621017717
-60.75,3.416666666666669,0.24995908147601364,0.0803604433059383,1,0.5252838459543127,0.4639008426840662
-60.583333333333336,3.416666666666669,0.2565956784798643,0.07638490280456298,1,0.5118225429117664,0.46120078104904844
-60.41666666666667,3.416666666666669,0.2702144172974601,0.08559778564784072,1,0.48538260128720107,0.4602987010581255
-60.25,3.416666666666669,0.3127684696564592,0.07125378202036288,1,0.490941699359456,0.4687409877590695
-60.083333333333336,3.416666666666669,0.2560092956189829,0.08434958389396635,1,0.4327967239028931,0.4432889008539606
-59.91666666666667,3.416666666666669,0.3567624230666779,0.17556863752523572,1,0.4964807427910302,0.507202950845736
-51.91666666666667,3.416666666666669,0.5253186167992621,0.4450342872104567,0.6666666666666666,0.41223525654397725,0.5123137068050906
-51.75,3.416666666666669,0.4338572182309293,0.3415737911458574,0.6666666666666666,0.4702177169243734,0.4780788482419567
-51.583333333333336,3.416666666666669,0.4775023039414468,0.3324044707334811,0.6666666666666666,0.40393205540894256,0.47012637418763426
-51.41666666666667,3.416666666666669,0.4960027966449985,0.34931465873745887,1,0.44353451009212946,0.5722129913686467
-51.25,3.416666666666669,0.41986202815523727,0.23015731094775663,1,0.3660288811712886,0.5040120550685707
-63.91666666666667,3.2500000000000027,0.028533531389624684,0.04803754665970097,1,0.04905178457367802,0.2814057156557509
-63.75,3.2500000000000027,0.02042821262498139,0.10770299598509112,1,0.4592508245870233,0.39684550829927395
-63.583333333333336,3.2500000000000027,0.04466708591464633,0.06110247655846389,1,0.40787798717950313,0.37841188741315335
-63.41666666666667,3.2500000000000027,0.027299803592033944,0.08622302356301764,0.6666666666666666,0.44090445269683515,0.3052734866296383
-63.25,3.2500000000000027,0.028004874806634484,0.08423987357015286,1,0.5336858222352543,0.41148264265301043
-63.083333333333336,3.2500000000000027,0.1570590681363864,0.031591689020395025,1,0.6521821218943048,0.4602082197627716
-62.91666666666667,3.2500000000000027,0.10876019485914881,0.013974206379396203,1,0.5692085831107621,0.42298574608732675
-62.75,3.2500000000000027,0.12990773552618246,0.02882065749858463,1,0.5972856116325325,0.4390035011643249
-62.583333333333336,3.2500000000000027,0.14714286821835895,0.024266275788741177,1,0.6202472087232275,0.44791408818258194
-62.41666666666667,3.2500000000000027,0.1262610068833668,0.048157418222808,1,0.616247056936176,0.4476663705105877
-62.25,3.2500000000000027,0.14298246726043123,0.04915715216192642,1,0.6161388585253709,0.45206961948693214
-62.083333333333336,3.2500000000000027,0.1743724137940121,0.04370926916372287,1,0.6366739407425719,0.4636889059250767
-61.91666666666667,3.2500000000000027,0.23008861132717384,0.07967744939471134,0.6666666666666666,0.6400770924549983,0.40412745496088753
-61.75,3.2500000000000027,0.31891595871876854,0.05302460747219187,0.6666666666666666,0.6405957102954448,0.41980073578826793
-61.583333333333336,3.2500000000000027,0.336690596514554,0.10110405867090971,0.6666666666666666,0.6526035109707764,0.4392662082057267
-61.41666666666667,3.2500000000000027,0.27477956767183753,0.12042447932364903,0.6666666666666666,0.630858529865087,0.42318231088181
-61.25,3.2500000000000027,0.3242370129291638,0.09210367440831661,0.6666666666666666,0.6426001112259366,0.431401866307521
-61.083333333333336,3.2500000000000027,0.2391259604863371,0.08044174431334265,0.6666666666666666,0.5435333273515737,0.38244192470448
-60.91666666666667,3.2500000000000027,0.25289689123007764,0.09259640576960554,1,0.5276154516367298,0.46827718715910327
-60.75,3.2500000000000027,0.25934231488005166,0.097438668922163435,1,0.49835814710535603,0.4637847827268928
-60.583333333333336,3.2500000000000027,0.2580003140231358,0.07817162805488322,1,0.49031768592545627,0.4566224070008688
-60.41666666666667,3.2500000000000027,0.3165988326235901,0.08065117566404405,1,0.48586338109474875,0.47077834734559576
-60.25,3.2500000000000027,0.2913011544405316,0.05658996004195432,1,0.46325416578680956,0.4527863200673239
-60.083333333333336,3.2500000000000027,0.20254451671482268,0.11571335827909145,1,0.3373428197904848,0.41390017369609977
-52.083333333333336,3.2500000000000027,0.5927664197148222,0.4620770816058264,1,0.27108501731204776,0.581482129658174
-51.91666666666667,3.2500000000000027,0.5351988187443841,0.46649349343170315,0.6666666666666666,0.2993273637272366,0.49192158564249766
-51.75,3.2500000000000027,0.45967996659843674,0.35688325116942193,0.6666666666666666,0.3860032308026137,0.4673082788092847
-51.583333333333336,3.2500000000000027,0.42710339110389967,0.24208551875889026,0.6666666666666666,0.44859084073874095,0.4461116043170494
-51.41666666666667,3.2500000000000027,0.3874934727085966,0.2773694238306841,0.6666666666666666,0.37009233796868163,0.42540547529365724
-51.25,3.2500000000000027,0.4301173950785303,0.24687853983587604,0.6666666666666666,0.3032138806045034,0.41171912054639415
-63.91666666666667,3.0833333333333357,0.0922731679309439,0.02409145754601542,1,0.010245340560961403,0.2816524915094802
-63.75,3.0833333333333357,0.05911284912912186,0.04365904535269501,1,0.1441797222478174,0.31173790418240854
-63.583333333333336,3.0833333333333357,0.0667261300923943,0.07906365396679567,1,0.4259520508763522,0.3929354587338855
-63.41666666666667,3.0833333333333357,0.07457449211073858,0.061563132348336574,0.6666666666666666,0.4117172185967553,0.30363037743062427
-63.25,3.0833333333333357,0.025011163237698125,0.09894299824595992,0.6666666666666666,0.45111487432282216,0.3104339256182867
-63.083333333333336,3.0833333333333357,0.030210407185805928,0.045944120597166835,1,0.48888046889296294,0.3912587491689839
-62.91666666666667,3.0833333333333357,0.10361926450077304,0.02047349615818568,1,0.5765300250167145,0.4251556964189183
-62.75,3.0833333333333357,0.09872304889815857,0.02709010748383481,1,0.5396227207432723,0.41635896928131644
-62.583333333333336,3.0833333333333357,0.10678253054171889,0.035544477663919855,1,0.5455721352800527,0.42197478587142284
-62.41666666666667,3.0833333333333357,0.10536167357939123,0.037683401895626994,1,0.5564898816666262,0.42488373928541107
-62.25,3.0833333333333357,0.10764016661431748,0.04516392378276336,0.6666666666666666,0.5700842702041957,0.3473887568169858
-62.083333333333336,3.0833333333333357,0.1279252923215306,0.05083054520565005,0.6666666666666666,0.5958402277704608,0.36031568299107697
-61.91666666666667,3.0833333333333357,0.18797900441231474,0.05186776258098341,0.6666666666666666,0.639522666207939,0.3865090249669759
-61.75,3.0833333333333357,0.2788130735421486,0.030122288956670098,0.6666666666666666,0.6335444986321104,0.40228663194939895
-61.583333333333336,3.0833333333333357,0.31061102092199006,0.11790540160944175,0.6666666666666666,0.5829723004698862,0.4195388474169962
-61.41666666666667,3.0833333333333357,0.28776208028145206,0.1500692626583735,0.6666666666666666,0.6089225705907949,0.4283551450493218
-61.25,3.0833333333333357,0.3021802778025315,0.12751852191310278,1,0.6228229977775954,0.5131304493733074
-61.083333333333336,3.0833333333333357,0.28766049989736253,0.15077783161020228,1,0.525332315362994,0.4909426617176397
-60.91666666666667,3.0833333333333357,0.2919713598765358,0.14167077652113896,1,0.5088052134913753,0.48561183747226255
-60.75,3.0833333333333357,0.2760459102581556,0.09705819928756737,1,0.5162580012126775,0.4723405276896001
-60.583333333333336,3.0833333333333357,0.2650977029451753,0.067702611922693,1,0.47663380053357185,0.4523585288503601
-60.41666666666667,3.0833333333333357,0.3107207120156077,0.07861610462258381,1,0.47366015640275994,0.4657492432602378
-60.25,3.0833333333333357,0.283834013635006,0.0866630740013753,1,0.46895533769906755,0.45986310633386224
-60.083333333333336,3.0833333333333357,0.25322144466619356,0.07706780797134195,1,0.4165533831157975,0.4367106589383332
-52.083333333333336,3.0833333333333357,0.6018547734460178,0.3590858883682497,0.6666666666666666,0.42364542892702395,0.5128131893519896
-51.91666666666667,3.0833333333333357,0.6241024139515423,0.39749845676741546,0.6666666666666666,0.35220277696609503,0.5101175785879298
-51.75,3.0833333333333357,0.6732070076143992,0.339792024491568,0.6666666666666666,0.330618716230205,0.5025711037507097
-51.583333333333336,3.0833333333333357,0.4686741717851103,0.36747490103566255,0.6666666666666666,0.26831667954492733,0.4427831047580917
-51.41666666666667,3.0833333333333357,0.4050487640471447,0.3881983048526068,0.6666666666666666,0.2834945148564355,0.4358520626057134
-51.25,3.0833333333333357,0.3785676547379439,0.2502829765353414,0.6666666666666666,0.12851860633923085,0.35600897606979576
-63.91666666666667,2.916666666666669,0.07659401412073301,0.035389618602197276,1,0.03779408786534889,0.2874444301470698
-63.75,2.916666666666669,0.05563284558910532,0.03559921357547463,1,0.078855034413703,0.29252177339457075
-63.583333333333336,2.916666666666669,0.07020541009995293,0.027304735931270946,1,0.21010581372073037,0.3269039899379885
-63.41666666666667,2.916666666666669,0.024708786964666843,0.06813294484399701,1,0.47266162859460253,0.3913758401008166
-63.25,2.916666666666669,0.038915855928030756,0.05847698870460233,1,0.5068871200024636,0.4010699911587742
-63.083333333333336,2.916666666666669,0.12071624715598778,0.008786031928253899,1,0.6047196494729091,0.43355548213928774
-62.91666666666667,2.916666666666669,0.1347450323622251,0.02754954581081179,1,0.6053656988494399,0.4419150692556192
-62.75,2.916666666666669,0.13308635653373488,0.038031898569574785,1,0.5805974927422437,0.43792893696138835
-62.583333333333336,2.916666666666669,0.14160768413042277,0.05750726148195666,1,0.5779610565214798,0.44426900053346474
-62.41666666666667,2.916666666666669,0.14588013436183092,0.0663113152929812,1,0.5584823464615803,0.4426684490290981
-62.25,2.916666666666669,0.1503150667587851,0.04988148434632739,1,0.5819153000949249,0.44552796280000934
-62.083333333333336,2.916666666666669,0.13113270277490793,0.066415590019356,1,0.5700158428037045,0.44189103389949214
-61.91666666666667,2.916666666666669,0.17454843762877018,0.03657428487784701,0.6666666666666666,0.6221686365981801,0.374989506442866
-61.75,2.916666666666669,0.3565815935471994,0.08560304930291145,0.6666666666666666,0.5905449811153543,0.42484907265803296
-61.583333333333336,2.916666666666669,0.3455509571290153,0.1354234558029046,1,0.5843427814571265,0.5163292985972616
-61.41666666666667,2.916666666666669,0.3021491927043402,0.14297492055640781,0.6666666666666666,0.6096950366902671,0.43037145415442046
-61.25,2.916666666666669,0.2849526662749174,0.1943185312149769,1,0.5599515059458566,0.5098056758589378
-61.083333333333336,2.916666666666669,0.2906353616592706,0.18727111273987987,1,0.5172988129017883,0.49880132182523473
-60.91666666666667,2.916666666666669,0.2801537345241425,0.14705713188425337,1,0.5036970790500417,0.48272698636460937
-60.75,2.916666666666669,0.2801929660618598,0.11620602308204439,1,0.4725162203685586,0.4672288023781157
-60.583333333333336,2.916666666666669,0.3205264169150643,0.0787001400682915,1,0.47196609499624753,0.46779816299490085
-60.41666666666667,2.916666666666669,0.32513848077671204,0.06336021851295832,1,0.5055997087196333,0.47352460200232593
-60.25,2.916666666666669,0.28492317116163357,0.06104210814772648,1,0.49484046648109037,0.46020143644761263
-60.083333333333336,2.916666666666669,0.30504121446606836,0.03511098322165661,1,0.532688599186852,0.46821019921864426
-52.25,2.916666666666669,0.6833533980440331,0.17301108909282972,0.6666666666666666,0.4615608292468278,0.49614799576258933
-52.083333333333336,2.916666666666669,0.7093876322692352,0.12247151422600237,0.6666666666666666,0.43292811804267817,0.48286348280114555
-51.91666666666667,2.916666666666669,0.6746227730520231,0.14512337926974467,0.6666666666666666,0.3407521570306393,0.45679124400476845
-51.75,2.916666666666669,0.6137804463121244,0.40599866622814546,0.6666666666666666,0.33622287683844726,0.5056671640113459
-51.583333333333336,2.916666666666669,0.48550625223573834,0.3776186354868433,0.6666666666666666,0.2714561973001645,0.4503119379223532
-51.41666666666667,2.916666666666669,0.4204567182406353,0.3017397363650831,0.6666666666666666,0.24886785814830742,0.40943274485517317
-51.25,2.916666666666669,0.39376051434394976,0.17877203477086162,0.6666666666666666,0.1822112945102632,0.35535262757293534
-63.91666666666667,2.7500000000000027,0.061858069728141625,0.02384224649650764,1,0.07399994483765703,0.28992506526557654
-63.75,2.7500000000000027,0.066023495217027,0.045468821973377684,1,0.07954706449049331,0.2977598454202245
-63.583333333333336,2.7500000000000027,0.04204865321324943,0.03425636032130312,1,0.08276671020013698,0.2897679309336724
-63.41666666666667,2.7500000000000027,0.02346492524641574,0.07916710226049867,1,0.2959957563413831,0.34965694596207436
-63.25,2.7500000000000027,0.1652308580959121,0.04709721603544819,1,0.5950295370426066,0.4518394027934917
-63.083333333333336,2.7500000000000027,0.13639504366621943,0.02951854383748799,1,0.6268035298438847,0.44817927933689805
-62.91666666666667,2.7500000000000027,0.1178053063603604,0.022482592809028194,1,0.5722723523135487,0.4281400628707343
-62.75,2.7500000000000027,0.13469576069509195,0.02370663388694041,0.6666666666666666,0.5847046831536512,0.3524434361005876
-62.583333333333336,2.7500000000000027,0.19292860956432276,0.050100355887682496,1,0.6145245324372276,0.4643883744723082
-62.41666666666667,2.7500000000000027,0.1459731574114184,0.04905093615075209,0.6666666666666666,0.6119562336703427,0.36841174847479496
-62.25,2.7500000000000027,0.195455345692305,0.07170616239046157,0.6666666666666666,0.6295483094487596,0.39084412104954824
