lon,lat,riqueza_potencial,adequabilidade_atual,adequabilidade_futura,arvores_gigantes,especies_ameacadas,biomassa_potencial,incerteza,custo,protecao_atual
-75.16666666666667,9.8,0.1165389598654096,0.11344333418244508,0.17136257128939322,0.13081809135655964,0.013822086904586603,0.09693025782274255,0.23633153517810604,0.6754939559621004,0
-74.83333333333333,9.8,0.11082671425860817,0.11810136267294218,0.17826277268246404,0.1392145451007575,0.014585382370645779,0.1808144034935346,0.24763124450407734,0.6995778417344705,0
-74.5,9.8,0.10564281918268674,0.1228195965765468,0.18528550997427892,0.14782607408331896,0.015384185968492224,0.13867315639561686,0.1696981536468709,0.7618310007344326,0
-74.16666666666667,9.8,0.10101857931555569,0.12759255613323792,0.19242481021230598,0.15664652455921016,0.01622167021233874,0.055984076821409594,0.14924766922699803,0.6052925488977505,0
-73.83333333333333,9.8,0.0969826991429482,0.1324144366234194,0.19967421369180152,0.16566938189457261,0.017101504098693352,0.15222974763094407,0.06158890366496961,0.7228573343139851,0
-73.5,9.8,0.09356114505479657,0.13727911582415236,0.20702677544903417,0.17488774938206172,0.018027901716441478,0.1151572653735137,0.08532963590977505,0.5293821373360867,0
-73.16666666666667,9.8,0.09077701994031809,0.14218016300157837,0.2144750686377935,0.18429432620665812,0.019005670828583204,0.09860397315597,0.12864502162753258,0.5001358104446928,0
-72.83333333333333,9.8,0.08865045086641095,0.14711084944807168,0.2220111898420525,0.19388138476681632,0.020040260732508187,0.1326971915485921,0.11042289308130203,0.6548447937492675,0
-72.5,9.8,0.08719849036301486,0.15206416056423677,0.22962676636934692,0.20364074757950817,0.02113780862786419,0.10948233949129625,0.1419117907929057,0.6782003728977205,0
-72.16666666666667,9.8,0.08643503177564116,0.15703280947715637,0.237312965560556,0.21356376402050492,0.02230518364568175,0.12509649279140625,0.19420843064639906,0.6785517771434214,0
-71.83333333333333,9.8,0.08637073907964936,0.162009252177354,0.24506050614235836,0.22364128717279183,0.023550027621031925,0.13436239864767663,0.29402224877390637,0.5566432720600298,0
-71.5,9.8,0.087012991483345,0.16698570414784122,0.2528596716387687,0.23386365107601467,0.024880791625824586,0.10344949847310249,0.2586231145104715,0.6601855337181681,0
-71.16666666666667,9.8,0.0883658430779425,0.17195415844940518,0.26070032584785763,0.2442206486879527,0.026306767220218553,0.19768169494312318,0.27669652807287354,0.5437577636634177,0
-70.83333333333333,9.8,0.09042999772220807,0.17690640521703804,0.2685719303790723,0.254701510884848,0.0278381113324252,0.18062783620268902,0.27823546566890234,0.6308731586410453,0
-70.5,9.8,0.09320279927851893,0.18183405251318027,0.2764635642356046,0.26529488684071173,0.029485863639430777,0.14280706574963162,0.2844245055205115,0.5856676058330996,0
-70.16666666666667,9.8,0.09667823724549929,0.1867285484743105,0.28436394541502286,0.2759888261361118,0.031261955297354656,0.23349530200982607,0.31693711225985044,0.5355374394004504,0
-69.83333333333333,9.8,0.10084696776066514,0.19158120467842416,0.2922614544899706,0.2867707629541194,0.033179207861818674,0.2125076819853214,0.3232552520074911,0.4837190284055316,0
-69.5,9.8,0.10569634987498788,0.19638322065219252,0.3001441601192339,0.29762750272481997,0.035251321247808706,0.1955252673513055,0.2927371761727438,0.5163942945768648,0
-69.16666666666667,9.8,0.11121049693032524,0.2011257094281341,0.30799984642794287,0.3085452115797751,0.03749284960694808,0.24536857452094646,0.3163953285111693,0.46554987206927334,0
-68.83333333333333,9.8,0.11737034280059538,0.20579972405403035,0.315816042184166,0.31950940897384605,0.03991916404962016,0.25350217655342155,0.42183941710230005,0.5133267903292966,0
-68.5,9.8,0.12415372268875732,0.21039628494916002,0.32358005168780396,0.33050496382370864,0.042546401211536314,0.26053472466584443,0.40010469349493205,0.42931024738152146,0
-68.16666666666667,9.8,0.13153546810442013,0.21490640799476335,0.3312789872765253,0.3415160945000244,0.045391396760443015,0.26516552689067596,0.430583912391987,0.4014787309882967,0
-67.83333333333333,9.8,0.13948751558156178,0.21932113323953845,0.338899803342605,0.35252637299349654,0.04847160305968991,0.26996958014979433,0.3405268452970943,0.49458318360203984,0
-67.5,9.8,0.14797902863272416,0.22363155409499597,0.3464293317440281,0.3635187335539236,0.051804990351970635,0.2582469479449939,0.448197444805076,0.5828704081560387,0
-67.16666666666667,9.8,0.1569765323754593,0.22782884689019325,0.35385431848316207,0.3744754860758443,0.05540993099889231,0.2596490044534186,0.42684406913402806,0.36684062711773696,0
-66.83333333333333,9.8,0.1664440602090013,0.23190430065079004,0.3611614615167549,0.3853783344745147,0.05930506650983787,0.2671140060245275,0.33340048727625665,0.5263061893201211,0
-66.5,9.8,0.17634331186443833,0.2358493469635744,0.36833744955209385,0.39620840026193627,0.0635091573160566,0.2663753851790012,0.3372221498494543,0.5233911856285162,0
-66.16666666666667,9.8,0.186633822100286,0.23965558978462762,0.37536900167589987,0.4069462514946142,0.06804091549165106,0.29361730576474604,0.44396194808139283,0.42856308731603204,0
-65.83333333333333,9.8,0.19727313926754486,0.2433148350471692,0.3822429076550092,0.41757193722291236,0.07291882089012254,0.26720909741260146,0.4021673976485308,0.5051743654659694,0
-65.5,9.8,0.20821701292432362,0.24681911992388766,0.38894606874119886,0.4280650275266339,0.0781609214507772,0.39714026739945113,0.36942041362816697,0.4845345837634696,0
-65.16666666666667,9.8,0.2194195896400647,0.25016074159823076,0.3954655388066833,0.4384046591731209,0.08378461873029716,0.37416076248385743,0.4836508677227472,0.4179078893772948,0
-64.83333333333333,9.8,0.23083361609352618,0.25333228539972064,0.40178856563189247,0.44856958688314946,0.08980644002723073,0.3034999313678663,0.3535299798440917,0.4310122865740904,0
-64.5,9.8,0.2424106485371024,0.25632665215989,0.407902632163227,0.4585382401367167,0.09624179878654301,0.33896221971915197,0.3801776100498473,0.4572149028702847,0
-64.16666666666667,9.8,0.25410126767294433,0.25913708464790086,0.4137954975555785,0.46828878539594465,0.10310474529256647,0.3470703473370211,0.4602711373646554,0.530696209215501,0
-63.833333333333336,9.8,0.2658552979637145,0.26175719294829863,0.4194552378125466,0.4777991935663387,0.11040770997605921,0.4006629380765816,0.43711658996425595,0.37839343279541154,0
-63.5,9.8,0.27762203038287364,0.2641809786476731,0.4248702858365343,0.48704731246116095,0.11816124196854902,0.3806994718838501,0.3718618220809189,0.31314509362990883,0
-63.16666666666667,9.8,0.2893504475960805,0.26640285770220723,0.4300294707012429,0.4960109439773047,0.12637374582823707,0.40231325567883036,0.4573575675450846,0.43890133410210386,0
-62.833333333333336,9.8,0.3009894505567276,0.26841768186417625,0.43492205596056394,0.5046679256354467,0.13505121962976616,0.40219542239261463,0.39487661819986813,0.3925937604582156,0
-62.5,9.8,0.3124880854947643,0.27022075855237715,0.43953777681045747,0.5129962160830893,0.14419699784829096,0.4111431476824581,0.407244413528403,0.4752207019675367,0
-62.16666666666667,9.8,0.3237957702788432,0.271807869059179,0.44386687592413726,0.5209739841070316,0.15381150266971869,0.46942339603443667,0.35851219939258405,0.22373214284276013,0
-61.833333333333336,9.8,0.3348625191373363,0.2731752849953392,0.44790013778571675,0.5285797006525013,0.16389200751705632,0.4228093634790765,0.35641546295220516,0.2192988706175628,0
-61.5,9.8,0.34563916473393325,0.27431978288287584,0.45162892135340366,0.5357922333002881,0.17443241669120507,0.4919476049806182,0.23268277657853384,0.26262468504042513,0
-61.16666666666667,9.8,0.3560775766082147,0.275238656816059,0.45504519089033435,0.5425909426113822,0.18542306507748177,0.39344250425878774,0.3284053434211091,0.29992659580944825,0
-60.833333333333336,9.8,0.3661308750107114,0.2759297291209223,0.458141544809165,0.5489557797114042,0.19685054186145307,0.4754128048258296,0.3101590402786285,0.30048444340994257,0
-60.5,9.8,0.3757536391853954,0.2763913589545208,0.460911242385559,0.5548673844551159,0.2086975421250636,0.46669004051501567,0.16424959180059556,0.3604860662973775,0
-60.16666666666667,9.8,0.3849021091801437,0.2766224487964124,0.46334822820565824,0.5603071834849841,0.22094275005322433,0.47674103626452047,0.2875720531030581,0.29242390501611704,0
-59.833333333333336,9.8,0.39353438029734167,0.2766224487964124,0.46544715422345834,0.5652574874776125,0.23356075726981948,0.4887944294565098,0.1372877537736854,0.21307268096490614,0
-59.5,9.8,0.40161058933221916,0.2763913589545208,0.4672033993156395,0.5697015868582126,0.2465220195396446,0.46395012469032715,0.2062975257573349,0.3382151217381987,0
-59.16666666666667,9.8,0.4090930917856351,0.2759297291209223,0.46861308623378506,0.5736238452564936,0.25979285471961194,0.47513745349764924,0.2335205382965132,0.26428153335045995,0
-58.833333333333336,9.8,0.41594662928052484,0.275238656816059,0.46967309586694617,0.5770097899776063,0.2733354844206132,0.4560317642920239,0.048181843811031355,0.2274730247680566,0
-58.5,9.8,0.42213848645699875,0.27431978288287584,0.47038107874112234,0.5798461987692486,0.28710812135424585,0.4583379174004027,0.06311631447614895,0.3092372359457949,0
-58.16666666666667,9.8,0.4276386366697942,0.2731752849953392,0.47073546369631747,0.582121182180786,0.3010651037912394,0.5097460709262803,0.09086948603273462,0.261069143421788,0
-57.833333333333336,9.8,0.43241987586328023,0.27180786905917903,0.47073546369631747,0.5838242608322194,0.3151570779573948,0.5177160935815263,0.18324874444462044,0.4513029557148285,0
-57.5,9.8,0.43645794405317084,0.27022075855237715,0.47038107874112234,0.58494643693993,0.3293312285462602,0.506266826988203,0.21877279643586264,0.34668149952277716,0
-57.16666666666667,9.8,0.4397316339003282,0.2684176818641763,0.46967309586694617,0.5854802594821429,0.3435315568449917,0.5381658243631248,0.20206873131628084,0.3716516769286612,0
-56.833333333333336,9.8,0.44222288592020126,0.2664028577022073,0.46861308623378506,0.5854198824296639,0.3576992052615244,0.578402652908987,0.10907552155139438,0.3115972941615695,0
-56.5,9.8,0.44391686993133755,0.2641809786476731,0.4672033993156395,0.5847611155162874,0.37177282631902703,0.4903163306923831,0.14973402277992803,0.2544428383290665,0
-56.16666666666667,9.8,0.44480205240770243,0.2617571929482987,0.46544715422345834,0.5835014670778664,0.3856889934601981,0.42671229312061604,0.23738920176007847,0.3456106218389797,0
-55.833333333333336,9.8,0.44487024946200265,0.2591370846479009,0.4633482282056583,0.5816401785488544,0.3993826502924202,0.541030045887167,0.3221643425870869,0.462128842611185,0
-55.5,9.8,0.44411666525053795,0.25632665215989,0.460911242385559,0.5791782502695363,0.41278759421868194,0.47966179040358425,0.3275734030067233,0.30600443061171567,0
-55.16666666666667,9.8,0.44253991565402706,0.25333228539972064,0.4581415448091651,0.5761184583255141,0.42583698975207,0.4780231114435452,0.29089560013631355,0.41267937294815815,0
-54.833333333333336,9.8,0.44014203715310224,0.2501607415982308,0.4550451908903344,0.5724653622125584,0.43846390621686254,0.5345954111247408,0.3252423786197167,0.5035669177438074,0
-54.5,9.8,0.43692848088145064,0.24681911992388766,0.45162892135340366,0.568225303193913,0.45060187400962337,0.48528574203832814,0.3463395403990576,0.40046297730297914,0
-54.16666666666667,9.8,0.43290809190364676,0.2433148350471692,0.44790013778571675,0.5634063932927506,0.4621854531411572,0.4483431909905127,0.4692561852400689,0.5002592681358042,0
-53.833333333333336,9.8,0.4280930738282885,0.23965558978462767,0.44386687592413737,0.558018494938884,0.47315080741550103,0.49209843651801044,0.38820457614399706,0.44922166086702175,0
-53.5,9.8,0.4224989389298699,0.2358493469635744,0.43953777681045747,0.5520731913652247,0.4834362773346789,0.47529495810170025,0.5333904383131443,0.3190480529487989,0
-53.16666666666667,9.8,0.4161444440146319,0.23190430065079004,0.43492205596056405,0.5455837479249744,0.492982944655414,0.4740444984632256,0.533448088909423,0.4632889824671701,0
-52.833333333333336,9.8,0.4090515123261823,0.2278288468901933,0.43002947070124303,0.5385650645743618,0.5017351814721133,0.4803622824073798,0.4601845520519636,0.3983052039910875,0
-52.5,9.8,0.4012451418457445,0.22363155409499597,0.4248702858365343,0.531033619837046,0.5096411767629262,0.44658928030795153,0.5643327852802642,0.5417789740609281,0
-52.16666666666667,9.8,0.392753300399209,0.21932113323953845,0.41945523781254673,0.5230074066343499,0.5166534335139799,0.4738732795228451,0.5071569850681209,0.34990367640912307,0
-51.833333333333336,9.8,0.38360680803855357,0.21490640799476346,0.4137954975555786,0.5145058604295493,0.522729229830144,0.43520982646062817,0.5894953155656403,0.355624751365156,0
-51.5,9.8,0.37383920721840674,0.21039628494916002,0.407902632163227,0.5055497801938255,0.5278310378457127,0.4453410000691786,0.5522293571593209,0.5229236537057824,0
-51.16666666666667,9.8,0.3634866213393775,0.20579972405403035,0.40178856563189247,0.49616124275559115,0.5319268947596989,0.4623904096532002,0.6358196788665322,0.465270588311737,0
-50.833333333333336,9.8,0.35258760227806957,0.20112570942813418,0.3954655388066834,0.48636351114319937,0.5349907209302812,0.42934243501701286,0.6347317900687015,0.46427178052580614,0
-50.5,9.8,0.3411829675692452,0.19638322065219252,0.38894606874119886,0.4761809375730391,0.5370025806615134,0.39240815435687293,0.5364588455177601,0.38006208370744976,0
-50.16666666666667,9.8,0.3293156279482537,0.19158120467842416,0.3822429076550092,0.4656388617703545,0.5379488820909655,0.43287399141727384,0.5475869437079397,0.48486800251965007,0
-49.833333333333336,9.8,0.3170304060014087,0.1867285484743106,0.3753690016759001,0.4547635053384962,0.5378225134261232,0.41626377643701296,0.6428252272795906,0.5176671413027921,0
-49.5,9.8,0.3043738467083891,0.18183405251318027,0.36833744955209385,0.4435818629134964,0.536622913665353,0.3892440969185564,0.6002817636822947,0.49533058761253623,0
-49.16666666666667,9.8,0.2913940206937385,0.17690640521703804,0.3611614615167549,0.4321215908547533,0.5343560768602084,0.36664632190816343,0.6271378435758866,0.5490741000601871,0
-48.833333333333336,9.8,0.2781403210341368,0.17195415844940531,0.35385431848316223,0.4204108942291794,0.5310344899132244,0.3244149872384657,0.6921588528557754,0.5482037336991412,0
-48.5,9.8,0.264663254494102,0.16698570414784122,0.3464293317440281,0.40847841284547354,0.5266770048422257,0.381309685456135,0.6315038877943595,0.5531932567868478,0
-48.16666666666667,9.8,0.2510142280851376,0.162009252177354,0.338899803342605,0.3963531070873595,0.5213086473616244,0.30060726033326207,0.6202733659585674,0.5371059407384913,0
-47.833333333333336,9.8,0.23724533186194166,0.15703280947715645,0.3312789872765255,0.38406414427994323,0.5149603645167009,0.38498193465217845,0.63750300060009,0.6130049984384071,0
-47.5,9.8,0.2234091188841228,0.15206416056423677,0.32358005168780396,0.37164078630206726,0.5076687149426653,0.3494815740956204,0.7511657662200535,0.5319348909789856,0
-47.16666666666667,9.8,0.20955838328280157,0.14711084944807168,0.315816042184166,0.3591122791300691,0.49947550609170727,0.275169892799544,0.6663268381218844,0.524630158526493,0
-46.833333333333336,9.8,0.19574593737857374,0.14218016300157849,0.30799984642794304,0.34650774496515113,0.49042738346498543,0.23484535294495545,0.7572232815952066,0.5723847559988116,0
-46.5,9.8,0.18202438880045807,0.13727911582415236,0.3001441601192339,0.3338560775581171,0.4805753774910112,0.23303941705712,0.6388262542220916,0.6183269228256877,0
-46.16666666666667,9.8,0.16844591855470253,0.1324144366234194,0.2922614544899706,0.32118584130209543,0.4699744141974521,0.25394256934330023,0.6989060030959671,0.4746334050183517,0
-45.833333333333336,9.8,0.15506206098765676,0.12759255613323803,0.284363945415023,0.3085251746166714,0.45868279622249863,0.2237544328577661,0.6196203641925736,0.6056724686615581,0
-45.5,9.8,0.14192348657836107,0.1228195965765468,0.2764635642356046,0.29590169809617806,0.44676166099927034,0.20770099707270523,0.674392624119061,0.5593214068562194,0
-45.16666666666667,9.8,0.12907978848409252,0.11810136267294218,0.2685719303790723,0.2833424278414322,0.4342744231192872,0.1742964707960975,0.5912134391591699,0.7540986895625627,0
-44.833333333333336,9.8,0.11657927374588394,0.11344333418244516,0.26070032584785785,0.2708736943386154,0.42128620793817817,0.19364676643030057,0.6426460445705413,0.5507667401242,0
-44.5,9.8,0.10446876004108854,0.10885065996881334,0.2528596716387687,0.2585210671919435,0.40786328343017014,0.15593670735457596,0.7325716171948672,0.6269767043768286,0
-44.16666666666667,9.8,0.09279337884641219,0.10432815355802738,0.24506050614235836,0.24630928595891347,0.39407249713138354,0.11350475982090227,0.5585759460473774,0.6597118418541722,0
-43.833333333333336,9.8,0.08159638584766261,0.09988029016027648,0.23731296556055614,0.2342621972789374,0.3799807247415206,0.14689226064603422,0.6561626063269618,0.5721789020296391,0
-43.5,9.8,0.07091897940178234,0.09551120511691058,0.22962676636934692,0.2224026984286715,0.36565433658699964,0.18100063694929786,0.6811170105209774,0.7151131867629171,0
-43.16666666666667,9.8,0.060800127822723676,0.09122469372745755,0.2220111898420525,0.21075268738093222,0.3511586876954776,0.1182589294039653,0.6010061914566546,0.5575195029667273,0
-42.833333333333336,9.8,0.051276406225485516,0.08702421240594814,0.21447506863779364,0.19933301938935466,0.33655763670295374,0.14905900384497778,0.5426084190153195,0.6569198957076393,0
-42.5,9.8,0.04238184362233976,0.08291288111047068,0.20702677544903417,0.18816347006837084,0.3219130982222874,0.06164225739939283,0.6336128877521482,0.7121641947827791,0
-42.16666666666667,9.8,0.03414778092203478,0.07889348698510391,0.19967421369180152,0.17726270488816637,0.3072846326588646,0.10645502253151348,0.5050327304071732,0.5749251781046565,0
-41.833333333333336,9.8,0.02660274043681765,0.07496848914917353,0.19242481021230612,0.16664825495745028,0.29272907677871385,0.11736014795818006,0.458472773731374,0.7136160606672505,0
-41.5,9.8,0.019772307453572516,0.07114002456514212,0.18528550997427892,0.15633649892347365,0.2783002176301841,0.10113192376935107,0.584708707357953,0.7042015732075372,0
-41.16666666666667,9.8,0.01367902437447501,0.06740991491337862,0.17826277268246404,0.14634265077910047,0.26404851170582805,0.08618003169827437,0.47993901265757855,0.7827602160806351,0
-40.833333333333336,9.8,0.008342297879485984,0.0637796743995661,0.17136257128939336,0.13668075333111543,0.25002085051953965,0.0525597976089501,0.5342316448801212,0.7373888228535991,0
-40.5,9.8,0.0037783195079758142,0.0602505184185817,0.16459039232484932,0.1273636770525199,0.23626037307768405,0.03815095423450995,0.4925511705689777,0.7452796967279203,0
-40.16666666666667,9.8,0,0.0568233729973111,0.15795123798032973,0.11840312401446593,0.22280632505351416,0.02547072564086289,0.3883319270428575,0.7150418994281054,0
-79.83333333333333,9.4,0.23950757903616857,0.06142645190488872,0.09442611336532128,0.03473039720848134,0.006807019336361191,0.11704171849332219,0.4807176314047032,0.6121183085787167,0
-79.5,9.4,0.23086869469562177,0.06507426441624618,0.09947155941151556,0.039447327281813466,0.007294060811960063,0.07906943757734436,0.5647013655882529,0.8367559848430899,0
-79.16666666666667,9.4,0.22215142550015785,0.06883065574474538,0.10468248088023169,0.04444910991278844,0.007803447599998989,0.09418289487355075,0.39888417873917154,0.7076648365214953,0
-78.83333333333333,9.4,0.21340374684349347,0.07269464023846807,0.11005900710325912,0.04973385999081155,0.008335473893839046,0.10170328168394316,0.3890314762064139,0.6838564561012773,0
-78.5,9.4,0.2046738187908476,0.07666492424567355,0.11560089700140144,0.05529947236404028,0.008890451037572791,0.17429687000319405,0.3869854621283796,0.8300993998989774,0
-78.16666666666667,9.4,0.19600976021103245,0.08073989606398078,0.12130752212424677,0.061143619556533545,0.009468724501959874,0.08717014119922992,0.3360910782565929,0.7213706949898759,0
-77.83333333333333,9.4,0.18745942287145748,0.08491761671863858,0.12717785035396487,0.06726374802532507,0.010070693751198094,0.11795878298907685,0.33057868216916897,0.6907914043857187,0
-77.5,9.4,0.1790701665418656,0.08919581165241343,0.13321043037838448,0.07365707287791157,0.010696835131227685,0.11261663726189036,0.41330130646962593,0.6982606099162562,0
-77.16666666666667,9.4,0.1708886361492138,0.09357186340816812,0.13940337703943223,0.0803205709833185,0.011347727880757004,0.0768107769059485,0.36062446430705836,0.6818431133841789,0
-76.83333333333333,9.4,0.16296054201780702,0.09804280538314998,0.14575435766322736,0.087250972424286935,0.012024083331110023,0.10842499405958987,0.3354613125102827,0.5675721521054391,0
-76.5,9.4,0.15533044421556097,0.10260531673136289,0.15226057947772442,0.0944447502542114,0.012726777320176482,0.16206777764402927,0.3336073177980843,0.7627858376859475,0
-76.16666666666667,9.4,0.14804154200919828,0.10725571848713833,0.15891877822272413,0.1018981085401808,0.013456885799110035,0.12870332156732406,0.16553398600712432,0.6054486167832202,0
-75.83333333333333,9.4,0.14113546940834354,0.11198997097914658,0.16572520805531524,0.1096069686927559,0.014215723557971545,0.11591811114659727,0.2268194535473042,0.5999379461015736,0
-75.5,9.4,0.13465209775094164,0.11680367259961734,0.17267563285136597,0.1175669541038809,0.015004885938358581,0.10158910404094011,0.1533892780621244,0.5609804955453986,0
-75.16666666666667,9.4,0.12862934625035063,0.12169205998846165,0.17976531900052345,0.12577337313642573,0.015826293337405255,0.046984192996194815,0.14672860822315645,0.7446451772471862,0
-74.83333333333333,9.4,0.1231030013879629,0.12665000968631698,0.18698902978828855,0.13422120053212708,0.016682238238709454,0.1602646619582815,0.11271246775688738,0.511380896972252,0
-74.5,9.4,0.1181065459944782,0.13167204130430965,0.19434102145413557,0.14290505732899234,0.017575434432210338,0.07290820205053648,0.03286508663667762,0.6526110272765583,0
-74.16666666666667,9.4,0.1136709988181512,0.13675232225154943,0.2018150410093211,0.15181918940430972,0.018509068007395952,0.15266525396365463,0.07449234661580213,0.6250414417842586,0
-73.83333333333333,9.4,0.10982476532973548,0.14188467405406888,0.20940432589197402,0.16095744478503599,0.019486849623218356,0.1969046933261277,0.07948542740862148,0.5427872964355948,0
-73.5,9.4,0.10659350046159016,0.14706258029114802,0.21710160553032867,0.17031324989327776,0.02051306747463851,0.08417770274549204,0.16808349181570706,0.6882425873646536,0
-73.16666666666667,9.4,0.10399998392284382,0.1522791961667415,0.22489910487753728,0.17987958492053266,0.02159264029087821,0.16315313781576232,0.1914450043020391,0.5344275293572158,0
-72.83333333333333,9.4,0.10206400867383214,0.15752735972509746,0.232788549973412,0.18964895855000366,0.02273116961544648,0.1343176823637499,0.16747985615727648,0.5420050653080215,0
-72.5,9.4,0.10080228308155503,0.1627996047106908,0.24076117557974733,0.19961338227134998,0.023934990534225625,0.09383337901466562,0.13559395430915672,0.5989074543418953,0
-72.16666666666667,9.4,0.10022834721392228,0.1680881750633229,0.24880773492658087,0.20976434455633344,0.025211219936888296,0.10131643524004333,0.26480330124153256,0.5526014779732485,0
-71.83333333333333,9.4,0.10035250366440414,0.1733850410297237,0.25691851159689866,0.2200927851865884,0.02656780132036503,0.10416573091009368,0.25834300388346393,0.5234570321580593,0
-71.5,9.4,0.10118176323068061,0.1786819168633096,0.26508333356695885,0.2305890700458816,0.028013545072825292,0.14767490321805748,0.21913924946273297,0.6295466992915139,0
-71.16666666666667,9.4,0.10271980570134316,0.18397028007394728,0.2732915894086227,0.24124296670833426,0.029558163114618577,0.12192666202080031,0.2977783001949053,0.5076681305415511,0
-70.83333333333333,9.4,0.10496695593397878,0.18924139217971933,0.2815322466488964,0.25204362117078855,0.031212296720888846,0.20373749900120247,0.3487255962955,0.6077946721289658,0
-70.5,9.4,0.10792017533641021,0.19448632090286644,0.2897938722703993,0.2629795360915098,0.0329875363112426,0.2602566107522067,0.2514975286363598,0.4873878859029577,0
-70.16666666666667,9.4,0.11157306879083967,0.1996959637423524,0.29806465532472143,0.27403855090833956,0.034896431967060215,0.15014695405868864,0.3032873580003967,0.4651118871796763,0
-69.83333333333333,9.4,0.11591590698848706,0.20486107284592797,0.3063324316186802,0.28520782421693897,0.03695249342893246,0.23042557715920522,0.43134783126233556,0.6011750079364137,0
-69.5,9.4,0.1209356640703998,0.20997228109525762,0.31458471042145064,0.2964738187936243,0.03917017833737779,0.2381987104641399,0.43420136725451464,0.4084559688637927,0
-69.16666666666667,9.4,0.12661607039879086,0.21502012930866615,0.32280870312846127,0.3078222896471934,0.041564867511439785,0.23174257511747223,0.4199763761577566,0.46172587457313935,0
-68.83333333333333,9.4,0.1329376802128699,0.21999509445744322,0.3309913538059055,0.3192382754798374,0.04415282611381786,0.1941449196964665,0.3188095917575119,0.6178440876860195,0
-68.5,9.4,0.13987795385404478,0.22488761878349123,0.3391193715278318,0.33070609392857864,0.046951149629485996,0.2344052433957226,0.46131980910180365,0.4618345120559318,0
-68.16666666666667,9.4,0.14741135417789783,0.22968813969847882,0.34717926440608937,0.3422093409454773,0.0499776936886581,0.23840176165122134,0.3801902056794555,0.3885748668715393,0
-67.83333333333333,9.4,0.1555094567048202,0.2343871203376271,0.35515737520201407,0.3537308946570211,0.053250986895488586,0.2775864560605729,0.39353481315199496,0.3504706176479148,0
-67.5,9.4,0.16414107299794084,0.23897508063489525,0.3630399183977479,0.3652529240206351,0.05679012598169591,0.25510013720078084,0.4312780110829594,0.5361400071854856,0
-67.16666666666667,9.4,0.17327238669631911,0.24344262878068557,0.370813018594556,0.376756902569108,0.060614652789532486,0.3123086395332682,0.5173886029223468,0.4073214604196504,0
-66.83333333333333,9.4,0.1828671015735457,0.247780492918313,0.37846275009551084,0.3882236275019969,0.06474441280085726,0.2757106031164255,0.3586897141607023,0.5265990164527798,0
-66.5,9.4,0.19288660093722948,0.25197955293144897,0.38597517752057203,0.39963324434691455,0.06919939516760781,0.3359428008699187,0.40867463360847994,0.46016303479496634,0
-66.16666666666667,9.4,0.20329011763356353,0.2560308721715747,0.3933363972934438,0.4109652773731899,0.0739995544621955,0.27349613206669027,0.5025372881197815,0.5377584889246031,0
