lon,lat,riqueza_potencial,adequabilidade_atual,adequabilidade_futura,arvores_gigantes,especies_ameacadas,biomassa_potencial,incerteza,custo,protecao_atual,valor_biologico,confiabilidade,prioridade_bruta,prioridade_custo,prioridade_final,beneficio,eficiencia,custo_acumulado,selecionada
-79.83333333333333,-25.800000000000004,0.4071484937960227,0.02041095198019912,0.01150977091525848,0.2643344853376169,0.06269354824257736,0.308533963477101,0.2102893017365272,0.9301639796884936,0,0.2381159038800655,0.7897106982634727,0.1880426767207645,0.1918481811385544,0.02124468324649702,0.02124468324649702,0.021674621478386506,4349.3757672488555,FALSE
-79.83333333333333,-25.4,0.41127997480852463,0.02327168507295506,0.01316897681053484,0.26868290539693174,0.06865550792363087,0.2825061520469813,0.21246646009561632,0.8443282376618287,0,0.2379772709909521,0.7875335399043837,0.1874150826402893,0.2095596166462054,0.02320599366897664,0.02320599366897664,0.025947960370397576,4080.9114798709315,FALSE
-79.83333333333333,-25,0.41452583928041026,0.026300127040953,0.01493711331110217,0.27273230632829476,0.07498272572659213,0.35790718526365006,0.3466482248672894,0.7089809315676402,0,0.2528296836020878,0.6533517751327106,0.16518672258766562,0.21764278352353336,0.02410109894919501,0.02410109894919501,0.03175455132899755,3698.009825115278,FALSE
-79.83333333333333,-24.6,0.41688299760142383,0.02949959567365721,0.01681798277818345,0.2764735289425674,0.08167355190509229,0.34247734461038587,0.30138660098022785,0.891439101171616,0,0.2538313930145899,0.6986133990197722,0.1773300122518463,0.18836057694136563,0.02085847658027422,0.02085847658027422,0.022155948859906027,4320.994936631285,FALSE
-79.83333333333333,-24.200000000000003,0.4183578105071125,0.03287281851270492,0.01881519244439811,0.27989823391563645,0.08872315383809969,0.3601033626608079,0.3070672671455279,0.8398428096254625,0,0.2595648020383469,0.6929327328544721,0.17986094762926175,0.2021266516779135,0.02238288976777455,0.02238288976777455,0.025153756962081393,4125.475110410854,FALSE
-79.83333333333333,-23.800000000000004,0.41896597785526873,0.03642186867192575,0.02093211650626557,0.28299892118217207,0.09612328649888584,0.28256025069592144,0.31889459080886273,0.8747263226359433,0,0.25079764847275127,0.6811054091911373,0.17081963498720826,0.18472452963195085,0.02045583177593278,0.02045583177593278,0.022120957601404912,4323.799207584284,FALSE
-79.83333333333333,-23.4,0.4187323307373017,0.04014810113068345,0.02317185688189723,0.28576894666232344,0.1038620901846674,0.4009975567728358,0.4160999827208534,0.6889788860079004,0,0.2712058303039372,0.5839000172791466,0.15835708900067424,0.2142917639449055,0.02373001724762108,0.02373001724762108,0.032111901567059634,3677.1551080871245,FALSE
-79.83333333333333,-23,0.41769052917386734,0.04405209017019577,0.025537202881523,0.2882025362458092,0.11192392121728252,0.3121258658934031,0.3801673051880332,0.7600955431019192,0,0.26030124647780545,0.6198326948119668,0.16134322306725213,0.19916567180391623,0.02205499987510523,0.02205499987510523,0.0272251835760692,3992.937849887304,FALSE
-79.83333333333333,-22.6,0.415882668610866,0.04813356865975795,0.02803059006981402,0.2902947969698563,0.1202892211693002,0.3539486625347744,0.44070064340242654,0.6912510395160366,0,0.2687914236567537,0.5592993565975735,0.15033487031016812,0.2028123568073805,0.02245882266528533,0.02245882266528533,0.03029853783402275,3790.3936095226277,FALSE
-79.83333333333333,-22.200000000000003,0.4133587993650097,0.05239136993047955,0.03065405862939287,0.29204172534061573,0.12893442987812367,0.2886348884622315,0.5215032646514268,0.6564305613867829,0,0.261010231479431,0.4784967353485732,0.12489254365548312,0.17679380038472356,0.01957760697457596,0.01957760697457596,0.027713420178401484,3956.1924913584203,FALSE
-79.83333333333333,-21.8,0.4101763640579813,0.0568233729973111,0.03340921156398929,0.29344021276202004,0.13783194707910965,0.30410094564304363,0.5700720078354393,0.7111468362042151,0,0.2651550015424313,0.4299279921645607,0.11399755742552849,0.14977078272311575,0.01658516030566156,0.01658516030566156,0.021789698802888766,4345.41522277983,FALSE
-79.83333333333333,-21.4,0.4063995589156168,0.06142645190488872,0.03629717310689875,0.2944880480514613,0.1469501469171693,0.25259869457691325,0.6183970528688923,0.8820457540017349,0,0.2590745355114965,0.3816029471311077,0.09886360627780988,0.10607162347270974,0.01174604850953447,0.01174604850953447,0.012602437658347624,4986.405475802819,FALSE
-79.83333333333333,-21,0.40209862558495646,0.06619642997826057,0.0393185477252281,0.2951839170380882,0.1562534488882983,0.3457006410412812,0.5595705204650838,0.7096218268810368,0,0.27451668423389414,0.4404294795349162,0.12090524036078493,0.15916504250176017,0.01762545202043404,0.01762545202043404,0.02320292992738653,4249.037038329502,FALSE
-79.83333333333333,-20.6,0.39734908082950093,0.07112803975515694,0.04247338013235254,0.2955273992568111,0.16570244792554537,0.29622206728408096,0.6033687501668333,0.6553387982770716,0,0.2684164641874462,0.39663124983316667,0.1064623576664662,0.15093790094422907,0.01671440342264927,0.01671440342264927,0.02369698570882174,4212.956159514741,FALSE
-79.83333333333333,-20.200000000000003,0.3922308920943437,0.07621488936153464,0.04576111673956001,0.2955189617691342,0.17525410538973388,0.3902455984472093,0.589838441390527,0.7812401551499559,0,0.2836995377706008,0.410161558609473,0.11636264458877668,0.13998679427100685,0.01550171122462846,0.01550171122462846,0.01864889602431676,4556.671081357264,FALSE
-79.83333333333333,-19.8,0.3868276074816232,0.08144943606619254,0.04918056899252734,0.29515995016051644,0.1848620016694383,0.2660700122864307,0.6266680083516774,0.8297794329003285,0,0.2661243314361672,0.37333199164832265,0.09935272668114262,0.1129291308318166,0.01250542798782899,0.01250542798782899,0.014214276351747527,4856.394083288575,FALSE
-79.83333333333333,-19.4,0.3812254491373957,0.08682296771301314,0.05272987904859581,0.2944525767829005,0.19447664995678887,0.37667609976006883,0.6355422382897605,0.7416954643503012,0,0.2836517154558659,0.3644577617102394,0.10337906932031464,0.13057933760571924,0.01445995812682431,0.01445995812682431,0.01826454587395011,4578.526336870738,FALSE
-79.83333333333333,-19,0.3755123794189368,0.09232559268068236,0.05640648825635625,0.29339990633011515,0.2040458695685808,0.38232486817223527,0.6818221049821176,0.7503901599138596,0,0.2853345415353202,0.3181778950178824,0.0907871438016007,0.11342861063080972,0.01256073885944976,0.01256073885944976,0.01569326996823847,4744.273519761392,FALSE
-79.83333333333333,-18.6,0.3697771494829962,0.09794623895960826,0.06020710889942352,0.2920058388527938,0.2135152159518584,0.3865655746366852,0.7737281307664824,0.6072776427139411,0,0.28671866368886734,0.2262718692335176,0.0648763679770163,0.09870466262801464,0.01093025370394358,0.01093025370394358,0.016629583898231905,4678.854882086381,FALSE
-79.83333333333333,-18.200000000000003,0.36410834010797866,0.10367266286442647,0.06412769966114579,0.29027509033798926,0.22282846327800165,0.32670354055217393,0.7473029838028638,0.6882738335013169,0,0.2784129369684325,0.25269701619713625,0.07035411844260427,0.09529542461087206,0.01055272506981073,0.01055272506981073,0.014293781779808815,4851.877986465982,FALSE
-79.83333333333333,-17.8,0.3585934046348156,0.1094914678183551,0.06816344525606689,0.2882131709965191,0.23192813431938925,0.3777835718633445,0.7403873189904716,0.8192528216596339,0,0.28668656947470417,0.2596126810095284,0.07442746891075237,0.08562234951236697,0.0094815581957349,0.0094815581957349,0.010907710575655186,5166.1885920306895,FALSE
-79.83333333333333,-17.400000000000002,0.35331772388183147,0.1153881335533718,0.0723087406570437,0.2858263614179329,0.24075607114888295,0.4197181469130667,0.675003796406614,0.6288441423742039,0,0.29353820333802116,0.324996203593386,0.09539880169448026,0.14053122909896587,0.01556200027923252,0.01556200027923252,0.022924260972195545,4270.111480066791,FALSE
-79.83333333333333,-17,0.3483636827586859,0.12134705596854424,0.07655718032387604,0.28312168676856175,0.24925403913556513,0.3368144289417599,0.7866008670300851,0.6493419065069546,0,0.28162483433886104,0.2133991329699149,0.06009849547070885,0.08593578464486198,0.00951626704764406,0.00951626704764406,0.013607460040791115,4905.273120997699,FALSE
-79.83333333333333,-16.6,0.34380977807500673,0.12735159777886537,0.08090155281008732,0.2801068892220746,0.25736435576035105,0.2862247628804806,0.8399422352618804,0.8105420445786135,0,0.27452926992008553,0.1600577647381196,0.04394054129859678,0.05106146942548682,0.00565439160072994,0.00565439160072994,0.006570732524171736,5518.201651758628,FALSE
-79.83333333333333,-16.200000000000003,0.3397297667131582,0.13338414996983833,0.08533384108914786,0.27679039882401923,0.2650305349703998,0.3312581824364381,0.6988057517946115,0.6590505375459605,0,0.2817567549957318,0.30119424820538854,0.08486351399772928,0.11968612884977672,0.0132536773678171,0.0132536773678171,0.018692147690471214,4552.674495112372,FALSE
-79.83333333333333,-15.8,0.3361918629152527,0.13942620395018554,0.0898452289000854,0.2731813030017092,0.2721979371569798,0.31546529154114483,0.7801468678836178,0.8206121987415628,0,0.2798476203853429,0.21985313211638224,0.06152537585703397,0.0706690946278568,0.0078256802945724,0.0078256802945724,0.008988709675655964,5350.613490836081,FALSE
-79.83333333333333,-15.400000000000002,0.33325799292649066,0.1454584341679767,0.09442611336532128,0.2692893149382243,0.2788144143992934,0.30682430802661137,0.7122118856288276,0.6061420276849716,0,0.27900512200593924,0.28778811437117235,0.08029435796198814,0.12237344138019345,0.01355126217239658,0.01355126217239658,0.02065294037056081,4422.471803321372,FALSE
-79.83333333333333,-15,0.33098311464560076,0.151460790825844,0.09906612408102952,0.26512474103403,0.284830940383981,0.29617625720104884,0.7992116075756979,0.5767920371052423,0,0.2778606686847418,0.20078839242430213,0.05579119698315094,0.08901069841412686,0.00985677363285451,0.00985677363285451,0.015725748014248458,4740.597951290984,FALSE
-79.83333333333333,-14.6,0.32941460926476746,0.15741260220057818,0.1037541488227702,0.26069844768155936,0.29020221439877153,0.3072746514535901,0.6911792472503978,0.7377601715729402,0,0.2799812385157505,0.3088207527496022,0.08646401683419999,0.10975931502294048,0.01215441223980541,0.01215441223980541,0.015429076866803757,4766.348054156483,FALSE
-79.83333333333333,-14.200000000000005,0.3285917511429743,0.1632926859431593,0.108478365947124,0.2560218275768895,0.2948872290155907,0.3067729577310837,0.7390150816055132,0.7985579874357863,0,0.28036747836654285,0.2609849183944868,0.07317168346196022,0.08623062247410335,0.00954891649083474,0.00954891649083474,0.011253110137693853,5131.882183251384,FALSE
-79.83333333333333,-13.8,0.32854526135586315,0.1690794686090983,0.11322628350416448,0.2511067657882949,0.2988497915239794,0.2624550357730308,0.7971786810585564,0.700210549328887,0,0.27418826316178385,0.2028213189414436,0.05561122517273664,0.07412749023921958,0.00820865249096458,0.00820865249096458,0.010941798270242617,5162.635206244358,FALSE
-79.83333333333333,-13.400000000000002,0.3292969495103042,0.17475111254782916,0.11798478500655175,0.24596560579388568,0.3020589898443878,0.2511471488588332,0.703027583604097,0.6460359964335981,0,0.2729675043024455,0.296972416395903,0.08106381935025628,0.11646498135960956,0.01289697730575382,0.01289697730575382,0.018529181496124234,4565.092214393347,FALSE
-79.83333333333333,-13,0.33085944751172724,0.1802856491657384,0.12274018172960097,0.2406111156897807,0.30448959453116003,0.2982381212712824,0.6273270712728175,0.5497410406694407,0,0.28051219238791675,0.3726729287271825,0.1045393002808878,0.17430739801331474,0.01930227034907118,0.01930227034907118,0.03218434130758447,3671.355799970923,FALSE
-79.83333333333333,-12.6,0.3332360380361333,0.18566111747217132,0.12747827134371048,0.23505645475637865,0.30612238954929044,0.25624319636155196,0.7521225342842998,0.7263916259330203,0,0.27469700633804217,0.24787746571570024,0.06809119777076354,0.08770212801939443,0.00971186653299644,0.00971186653299644,0.012508978985090556,4995.435130924032,FALSE
-79.83333333333333,-12.200000000000005,0.3364205794961749,0.19085570672324065,0.13218440260695394,0.22931514055340269,0.3069444257543182,0.2342535589698341,0.7538702058696852,0.6221165239950832,0,0.2718817825042831,0.24612979413031477,0.06691820715556221,0.09956340123554488,0.01102534780178828,0.01102534780178828,0.016403923141560695,4692.245010444049,FALSE
-79.83333333333333,-11.8,0.34039752831158376,0.1958479018962033,0.13684354577238486,0.22340101669474408,0.30694919239315577,0.25146653532836033,0.6720608998949611,0.6089308691993202,0,0.2749410948072054,0.3279391001050389,0.09016393521296912,0.1368336792636974,0.01515254487250294,0.01515254487250294,0.02299565186696306,4263.799093953703,FALSE
-79.83333333333333,-11.400000000000002,0.3451420583084774,0.200616630659136,0.1414403682926728,0.21732822143193584,0.30613670344322413,0.2643166744180372,0.6952820192610147,0.7679764492796438,0,0.2773339756317093,0.30471798073898526,0.0845086490448094,0.1033142813821015,0.011440708844756,0.011440708844756,0.013986599314480671,4877.186816378549,FALSE
-79.83333333333333,-11,0.3506202760896613,0.20514141044801695,0.14595931533508916,0.21111115715073572,0.30451349718276965,0.32217524908083073,0.5461839732596212,0.6660725501514787,0,0.2864589074483715,0.4538160267403788,0.12999964320260984,0.1815453520388536,0.02010377933243875,0.02010377933243875,0.028075059333284,3932.6554396103666,FALSE
-79.83333333333333,-10.6,0.35678953024886145,0.20940249422728816,0.15038469455358677,0.20476446085914013,0.3020925489992377,0.17751815745188523,0.5323303526931487,0.5015337216183005,0,0.2651790815694373,0.46766964730685134,0.12401620755073352,0.22485698097814827,0.02489997720225642,0.02489997720225642,0.04514679017122534,3053.635996496726,FALSE
-79.83333333333333,-10.200000000000005,0.36359881135558,0.2133810134914708,0.15470076450278394,0.19830297571764857,0.29889309905652417,0.2320901673959336,0.49070959159686545,0.5165223671868723,0,0.2737471148740031,0.5092904084031346,0.13941677993336082,0.2460922780960085,0.02725150932644361,0.02725150932644361,0.048103148092393785,2935.7004728876645,FALSE
-79.83333333333333,-9.8,0.37098923872341577,0.21705911706511352,0.15889182602200846,0.1917417236342548,0.29494039801724053,0.2860115351044408,0.5272246552091573,0.6922284791716642,0,0.28217112871605277,0.4727753447908427,0.13340355266875312,0.17973381029199131,0.01990317471700015,0.01990317471700015,0.026815428504188263,4020.7503973234175,FALSE
-79.83333333333333,-9.400000000000002,0.3788946291023034,0.22042010427667444,0.16294231586711666,0.18509587891795415,0.2902653755154019,0.2435822999524707,0.4766044729408703,0.5477837946214651,0,0.27608548497271457,0.5233955270591297,0.1445019079206694,0.2417293831328639,0.02676837562676676,0.02676837562676676,0.044779359808034457,3064.8193245270395,FALSE
-79.83333333333333,-9,0.38724214161281795,0.2234485511189772,0.16683690182441782,0.17838074295611892,0.28490423746292287,0.27767045692969644,0.5624744536342418,0.6783103391703978,0,0.28140910916269607,0.43752554636575824,0.1231236742387099,0.1690538601703188,0.01872050956960708,0.01872050956960708,0.02570402830053353,4091.9777851481495,FALSE
-79.83333333333333,-8.600000000000001,0.39595299247654664,0.22613042806445469,0.17056057850547554,0.17161171985345147,0.2788979995179997,0.25717485546455365,0.40600639962825213,0.684988486501827,0,0.2784650277633848,0.5939936003717479,0.16540644441879165,0.22504630678780096,0.02492094256576723,0.02492094256576723,0.033906575440900165,3592.19082054481,FALSE
-79.83333333333333,-8.2,0.4049432323980092,0.228453208277008,0.1740987629945127,0.16480429294395313,0.27229196511695536,0.23360779127127768,0.46891491600346424,0.45614952685810584,0,0.27496786457757516,0.5310850839965358,0.14603133145552957,0.288514211130475,0.03194918498160379,0.03194918498160379,0.06312202874104521,2452.124036534443,FALSE
-79.83333333333333,-7.800000000000001,0.41412457882748294,0.23040596505316935,0.1774373895021746,0.1579740020630372,0.26513515735044346,0.23712000108211,0.34742864934283507,0.6669215422719089,0,0.27542770251099713,0.6525713506571649,0.1797362278360012,0.25070557548936384,0.02776237182856419,0.02776237182856419,0.03872442128128251,3358.7870126654784,FALSE
-79.83333333333333,-7.400000000000002,0.4234052947863943,0.2319794574322985,0.18056300217096485,0.15113642144506778,0.2574797146324827,0.3020961356720637,0.3696970615914993,0.6779413931925368,0,0.28498952195095856,0.6303029384085007,0.1796297331013231,0.2467640043294144,0.02732589424358162,0.02732589424358162,0.03753859101724973,3417.3229591815243,FALSE
-79.83333333333333,-7,0.43269110547288425,0.23316620303739455,0.18346284517907835,0.14430713809277115,0.24938026055501644,0.30030881559776507,0.3836277721259186,0.4566444683948019,0,0.2844064312567462,0.6163722278740814,0.17530022565543743,0.3460024466680548,0.03831525708688921,0.03831525708688921,0.07562553126906363,2157.080226194114,FALSE
-79.83333333333333,-6.600000000000001,0.44188614348912847,0.2339605373431846,0.1861249493007995,0.1375017304495768,0.2408932585360042,0.24748136505377696,0.353786957278763,0.6241321937749299,0,0.27602420345880146,0.6462130427212369,0.17837044038181787,0.264592674892144,0.02930018691898514,0.02930018691898514,0.04346356276936313,3123.342781796094,FALSE
-79.83333333333333,-6.199999999999999,0.45089391324747286,0.2343586587146047,0.18853821410315305,0.13073574719439754,0.23207636185607391,0.2324099191347557,0.258842726084673,0.5604636060377451,0,0.27314972315766856,0.7411572739153269,0.20244690418626388,0.3316281301358144,0.03672348905552182,0.03672348905552182,0.060156721370956213,2527.0759266058376,FALSE
-79.83333333333333,-5.800000000000001,0.45961826492199825,0.2343586587146047,0.19069248498998112,0.12402468597101148,0.22298776944406937,0.26342091005075385,0.2724683619874211,0.4517531776736124,0,0.27701974403843027,0.7275316380125789,0.20154062814210452,0.4016728485438822,0.04448002782924507,0.04448002782924507,0.08864921999194407,1905.6786386312604,FALSE
-79.83333333333333,-5.4,0.4679643682174168,0.23396053734318464,0.1925786243458245,0.11738397186126089,0.21368559732758272,0.22846144166304355,0.26462628246251263,0.4229413524657196,0,0.27081458285341187,0.7353737175374874,0.19914992655627736,0.4210879964671992,0.0466300021754541,0.0466300021754541,0.09859573905378469,1753.9189459503032,FALSE
-79.83333333333333,-5,0.47583967622888745,0.23316620303739455,0.19418857608249937,0.1108289354129445,0.2042272750280819,0.2989276984736911,0.25727737802138706,0.4788355686499732,0,0.28023252108757923,0.7427226219786129,0.20813503282584375,0.39357230331003823,0.04358299812275727,0.04358299812275727,0.08241313691137911,2021.30232152906,FALSE
-79.83333333333333,-4.600000000000001,0.4831548697642136,0.2319794574322985,0.19551542295055263,0.10437479003958489,0.19466897537320177,0.2907827718465336,0.24571324715284837,0.43385143509647184,0,0.2776576208525168,0.7542867528471516,0.20943346523611045,0.4328466344103184,0.04793211792671783,0.04793211792671783,0.0990637093329298,1745.9450971763658,FALSE
-79.83333333333333,-4.200000000000001,0.4898247726927344,0.23040596505316935,0.19655343604516604,0.09803660862016818,0.18506508524657456,0.27473934736272665,0.2445879379768688,0.47872621214585975,0,0.27368727055242315,0.7554120620231312,0.20674666539748857,0.391027833778843,0.04330123131683918,0.04330123131683918,0.08189726615046969,2029.812254445733,FALSE
-79.83333333333333,-3.8000000000000007,0.4957692291709633,0.228453208277008,0.1972981160107574,0.09182929914238448,0.17546772372636632,0.24520998669589067,0.0765076318475851,0.49474011490803793,0,0.26747486911681684,0.9234923681524148,0.2470110003019464,0.45344742114989334,0.05021338630421068,0.05021338630421068,0.09217860945065082,1850.774974965339,FALSE
-79.83333333333333,-3.4000000000000004,0.5009139339706695,0.2261304280644547,0.19774622552959212,0.08576757925256251,0.165926312907503,0.3251100529008337,0.09835089054367976,0.6262568556162645,0,0.2774504047566734,0.9016491094563204,0.25016291036715016,0.3699229195084163,0.04096413739205563,0.04096413739205563,0.060574820132101304,2517.050651442263,FALSE
-79.83333333333333,-3,0.5051912075967766,0.2234485511189772,0.19789581276613916,0.0798659495991218,0.1564872054903972,0.2687410064623272,0.03840982127401776,0.44722588015005305,0,0.2667530858174196,0.9615901787259824,0.2565071474668798,0.5158765014191758,0.05712659250621887,0.05712659250621887,0.11489062574333256,1537.9053101483823,FALSE
-79.83333333333333,-2.6000000000000014,0.508540708425515,0.22042010427667447,0.19774622552959212,0.07413866588351796,0.14719337198178303,0.2480227179751227,0.15698812071447352,0.5897760084207669,0,0.2611663189490315,0.8430118792855265,0.22016630934330625,0.34413029942583834,0.03810794120348781,0.03810794120348781,0.05956450492345601,2546.083984790745,FALSE
-79.83333333333333,-2.200000000000001,0.5109100747122639,0.21705911706511355,0.1972981160107574,0.06859970956284127,0.138084149121166,0.23678248276167577,0.03944194732180621,0.6432439667532117,0,0.256761185621866,0.9605580526781938,0.24663402446428387,0.355768007068835,0.03939666550164648,0.03939666550164648,0.05682943868398831,2632.4983702055747,FALSE
-79.83333333333333,-1.8000000000000007,0.5122554900073005,0.21338101349147084,0.19655343604516604,0.06326275718091531,0.1291950499477979,0.17679160151539025,0.05075940299427083,0.5034101887114861,0,0.24480204475714787,0.9492405970057292,0.23237603911349827,0.41989837529833546,0.04649826715057218,0.04649826715057218,0.08402134275632844,1988.8904322492547,FALSE
-79.83333333333333,-1.4000000000000004,0.5125421662694472,0.2094024942272882,0.19551542295055263,0.05814114833926399,0.12055763478402667,0.2033706162548821,0.15584072524938003,0.5201346038886958,0,0.24558742297798117,0.8441592747506199,0.2073149008689663,0.36362448350782656,0.0402666677731791,0.0402666677731791,0.0706265985234605,2275.305963059109,FALSE
-79.83333333333333,-1,0.5117447397749653,0.20514141044801695,0.19418857608249937,0.05324785235505441,0.11219944135434938,0.23302861917435963,0.10562605489870976,0.5012333122260888,0,0.2465960032264917,0.8943739451012902,0.22054904025188787,0.4001010740102541,0.04430597430471505,0.04430597430471505,0.08037608272582575,2060.703271600049,FALSE
-79.83333333333333,-0.6000000000000014,0.5098475757740965,0.200616630659136,0.19257862434582457,0.04859543368935473,0.10414397130503064,0.21040163826856864,0.1187068754377104,0.6245770488010959,0,0.23952746047122528,0.8812931245622896,0.21109390405715645,0.3129277885044071,0.03465267018091592,0.03465267018091592,0.051369476981914804,2811.260096310714,FALSE
-79.83333333333333,-0.2000000000000011,0.5068449787420419,0.19584790189620332,0.19069248498998112,0.04419601626506523,0.09641072955243483,0.2235528191007872,0.05145371537541797,0.49624526932013285,0,0.2375975506278505,0.948546284624582,0.22537227388394865,0.4125843948533435,0.04568833923307627,0.04568833923307627,0.08364070464159962,1995.6625168375124,FALSE
-79.83333333333333,0.1999999999999993,0.5027413059962095,0.19085570672324073,0.18853821410315305,0.04006124682899639,0.08901531218090458,0.1874285798308662,0.1261793483012923,0.5536487804795868,0,0.2280565775948335,0.8738206516987077,0.1992805472580943,0.3301266459939999,0.03655721927489017,0.03655721927489017,0.06056041270529229,2518.0479824866084,FALSE
-79.83333333333333,0.5999999999999996,0.4975509833982546,0.18566111747217137,0.1861249493007995,0.03620225754605382,0.08196953804066251,0.19798613317707503,0.09102196665693338,0.658264788238476,0,0.225308545945494,0.9089780333430666,0.2048005189889211,0.28915812615544545,0.03202049017022728,0.03202049017022728,0.045209772816555485,3049.2061632342784,FALSE
-79.83333333333333,1,0.49129842281862646,0.1802856491657384,0.18346284517907835,0.03262962804471954,0.07528161876633753,0.17203211185699913,0.14528095595342932,0.7562480879019257,0,0.2168869584425739,0.8547190440465706,0.1853774137862051,0.2299260197547965,0.02546130711706196,0.02546130711706196,0.031579990699040446,3708.119763043607,FALSE
-79.83333333333333,1.4000000000000004,0.48401784200372894,0.17475111254782916,0.18056300217096485,0.02935334716135034,0.06895636164698628,0.25423167558136234,0.17176425509176954,0.6200455280155847,0,0.22450616399943613,0.8282357449082305,0.18594402997656231,0.2775095455487279,0.03073056183318312,0.03073056183318312,0.04586339367743434,3016.6098707663045,FALSE
-79.83333333333333,1.799999999999999,0.47575298844211106,0.16907946860909834,0.1774373895021746,0.0263827746557024,0.06299539962500837,0.18908259570672803,0.01703934503009419,0.7175016468670248,0,0.20985742967625257,0.9829606549699058,0.20628159652487016,0.26877023308929776,0.02976279698969643,0.02976279698969643,0.03877880537610501,3357.3396647320296,FALSE
-79.83333333333333,2.1999999999999993,0.4665567697670789,0.1632926859431593,0.1740987629945127,0.02372660319105341,0.05739744267706218,0.1692626245209868,0.15211024828106226,0.7264528662285955,0,0.20186098221519916,0.8478897517189378,0.17115585809218611,0.22043303017674237,0.0244100823650149,0.0244100823650149,0.03143794482153193,3719.1642993990013,FALSE
-79.83333333333333,2.5999999999999996,0.456490794149696,0.1574126022005782,0.17056057850547557,0.0213928208889212,0.05215854492515839,0.1838974630677772,0.04493940544140697,0.7396598327251849,0,0.19890611596469676,0.955060594558593,0.18996739337458377,0.24056864171372336,0.026639838657407,0.026639838657407,0.03373584112220903,3601.864755012554,FALSE
-79.83333333333333,3,0.4456248250194465,0.151460790825844,0.16683690182441782,0.01938867478035473,0.04727238202848358,0.1910985582314645,0.16860652982811655,0.6215664616724004,0,0.19473175188618724,0.8313934701718835,0.16189870695330744,0.2410762243101471,0.02669604680813567,0.02669604680813567,0.03975190592700917,3308.7263924015324,FALSE
