lon,lat,riqueza_potencial,adequabilidade_atual,adequabilidade_futura,arvores_gigantes,especies_ameacadas,biomassa_potencial,incerteza,custo,protecao_atual,estabilidade,baixa_incerteza,refugio_indice,refugio
-69.83333333333333,9.8,0.10084696776066514,0.19158120467842416,0.2922614544899706,0.2867707629541194,0.03317920786181867,0.2125076819853214,0.3232552520074911,0.4837190284055316,0,0.8993197501884536,0.6767447479925088,0.034077165722756,FALSE
-69.5,9.8,0.10569634987498788,0.19638322065219252,0.3001441601192339,0.29762750272481997,0.0352513212478087,0.1955252673513055,0.2927371761727438,0.5163942945768648,0,0.8962390605329587,0.7072628238272562,0.03736276206576283,FALSE
-69.16666666666667,9.8,0.11121049693032524,0.2011257094281341,0.30799984642794287,0.3085452115797751,0.03749284960694808,0.2453685745209465,0.3163953285111693,0.46554987206927334,0,0.8931258630001913,0.6836046714888306,0.03782124114502786,FALSE
-68.83333333333333,9.8,0.11737034280059538,0.20579972405403035,0.315816042184166,0.31950940897384605,0.03991916404962016,0.25350217655342155,0.4218394171023001,0.5133267903292966,0,0.8899836818698643,0.5781605828976999,0.03344332875744572,FALSE
-68.5,9.8,0.12415372268875732,0.21039628494916,0.32358005168780396,0.33050496382370864,0.04254640121153631,0.26053472466584443,0.4001046934949321,0.42931024738152146,0,0.8868162332613561,0.5998953065050678,0.03621837036771239,FALSE
-68.16666666666667,9.8,0.13153546810442013,0.21490640799476335,0.3312789872765253,0.3415160945000244,0.04539139676044301,0.26516552689067596,0.430583912391987,0.4014787309882967,0,0.883627420718238,0.569416087608013,0.035821368437166726,FALSE
-67.83333333333333,9.8,0.13948751558156178,0.21932113323953845,0.338899803342605,0.35252637299349654,0.04847160305968991,0.26996958014979433,0.3405268452970943,0.49458318360203984,0,0.8804213298969334,0.6594731547029057,0.04315583013583343,FALSE
-67.5,9.8,0.14797902863272416,0.22363155409499597,0.3464293317440281,0.3635187335539236,0.05180499035197063,0.2582469479449939,0.448197444805076,0.5828704081560387,0,0.8772022223509679,0.5518025551949239,0.03749999142602035,FALSE
-67.16666666666667,9.8,0.1569765323754593,0.22782884689019323,0.35385431848316207,0.3744754860758443,0.05540993099889231,0.2596490044534186,0.42684406913402806,0.36684062711773696,0,0.8739745284070312,0.5731559308659719,0.0403835764655526,FALSE
-66.83333333333333,9.8,0.1664440602090013,0.23190430065079004,0.3611614615167549,0.3853783344745147,0.05930506650983787,0.2671140060245275,0.33340048727625665,0.5263061893201211,0,0.8707428391340352,0.6665995127237434,0.04861441991132589,FALSE
-66.5,9.8,0.17634331186443833,0.2358493469635744,0.36833744955209385,0.39620840026193627,0.0635091573160566,0.2663753851790012,0.3372221498494543,0.5233911856285162,0,0.8675118974114806,0.6627778501505457,0.04994867594355881,FALSE
-66.16666666666667,9.8,0.186633822100286,0.2396555897846276,0.3753690016758998,0.4069462514946142,0.06804091549165106,0.29361730576474604,0.4439619480813928,0.428563087316032,0,0.8642865881087278,0.5560380519186072,0.043232291455290506,FALSE
-65.83333333333333,9.8,0.1972731392675449,0.2433148350471692,0.3822429076550092,0.4175719372229123,0.07291882089012254,0.26720909741260146,0.4021673976485308,0.5051743654659694,0,0.86107192739216,0.5978326023514692,0.04787701338248014,FALSE
-65.5,9.8,0.2082170129243236,0.2468191199238877,0.38894606874119886,0.4280650275266339,0.0781609214507772,0.39714026739945113,0.36942041362816697,0.4845345837634696,0,0.8578730511826889,0.6305795863718331,0.051931530045189155,FALSE
-65.16666666666667,9.8,0.2194195896400647,0.25016074159823076,0.3954655388066833,0.4384046591731209,0.08378461873029716,0.37416076248385743,0.4836508677227472,0.4179078893772948,0,0.8546952027915475,0.5163491322772529,0.04365987804867504,FALSE
-64.83333333333333,9.8,0.23083361609352615,0.25333228539972064,0.40178856563189247,0.44856958688314946,0.08980644002723073,0.3034999313678663,0.3535299798440917,0.4310122865740904,0,0.8515437197678282,0.6464700201559084,0.05603294565382442,FALSE
-64.5,9.8,0.2424106485371024,0.25632665215989,0.407902632163227,0.4585382401367167,0.096241798786543,0.33896221971915197,0.3801776100498473,0.4572149028702847,0,0.8484240199966631,0.6198223899501527,0.05498326037015585,FALSE
-64.16666666666667,9.8,0.25410126767294433,0.25913708464790086,0.4137954975555785,0.46828878539594465,0.10310474529256648,0.3470703473370211,0.4602711373646554,0.530696209215501,0,0.8453415870923224,0.5397288626353446,0.04892414080197114,FALSE
-63.833333333333336,9.8,0.2658552979637145,0.26175719294829863,0.4194552378125466,0.4777991935663387,0.1104077099760592,0.4006629380765816,0.4371165899642559,0.37839343279541154,0,0.842301955135752,0.562883410035744,0.052055965290907114,FALSE
-63.5,9.8,0.27762203038287364,0.2641809786476731,0.4248702858365343,0.48704731246116095,0.11816124196854902,0.3806994718838501,0.3718618220809189,0.31314509362990883,0,0.8393106928111388,0.6281381779190811,0.059174670728608346,FALSE
-63.16666666666667,9.8,0.2893504475960805,0.26640285770220723,0.4300294707012429,0.4960109439773047,0.12637374582823707,0.4023132556788304,0.4573575675450846,0.43890133410210386,0,0.8363733870009643,0.5426424324549154,0.05199373962083054,FALSE
-62.833333333333336,9.8,0.3009894505567276,0.26841768186417625,0.43492205596056394,0.5046679256354467,0.13505121962976616,0.40219542239261463,0.39487661819986813,0.3925937604582156,0,0.8334956259036124,0.6051233818001318,0.05888027273763817,FALSE
-62.5,9.8,0.3124880854947643,0.27022075855237715,0.4395377768104574,0.5129962160830893,0.14419699784829096,0.4111431476824581,0.407244413528403,0.4752207019675367,0,0.8306829817419197,0.592755586471597,0.058482493982831604,FALSE
-62.16666666666667,9.8,0.3237957702788432,0.271807869059179,0.44386687592413726,0.5209739841070316,0.15381150266971869,0.4694233960344366,0.35851219939258405,0.2237321428427601,0,0.8279409931350417,0.641487800607416,0.06407705598444421,FALSE
-61.833333333333336,9.8,0.3348625191373363,0.2731752849953392,0.44790013778571675,0.5285797006525013,0.16389200751705632,0.4228093634790765,0.35641546295220516,0.2192988706175628,0,0.8252751472096225,0.6435845370477948,0.0649870717677216,FALSE
-61.5,9.8,0.34563916473393325,0.27431978288287584,0.45162892135340366,0.5357922333002881,0.17443241669120507,0.4919476049806182,0.23268277657853384,0.26262468504042513,0,0.8226908615294721,0.7673172234214661,0.07820787641206874,FALSE
-61.16666666666667,9.8,0.3560775766082147,0.275238656816059,0.4550451908903343,0.5425909426113822,0.18542306507748177,0.39344250425878774,0.3284053434211091,0.29992659580944825,0,0.8201934659257247,0.6715946565788908,0.06899021461657082,FALSE
-60.833333333333336,9.8,0.3661308750107114,0.2759297291209223,0.458141544809165,0.5489557797114042,0.1968505418614531,0.4754128048258296,0.3101590402786285,0.30048444340994257,0,0.8177881843117573,0.6898409597213715,0.07131616468806223,FALSE
-60.5,9.8,0.3757536391853954,0.2763913589545208,0.460911242385559,0.5548673844551159,0.2086975421250636,0.46669004051501567,0.16424959180059556,0.3604860662973775,0,0.8154801165689618,0.8357504081994045,0.08682238992966688,FALSE
-60.16666666666667,9.8,0.3849021091801437,0.2766224487964124,0.46334822820565824,0.5603071834849841,0.2209427500532243,0.47674103626452047,0.2875720531030581,0.29242390501611704,0,0.8132742205907542,0.7124279468969419,0.07426306710650593,FALSE
-59.833333333333336,9.8,0.39353438029734167,0.2766224487964124,0.46544715422345834,0.5652574874776125,0.23356075726981948,0.4887944294565098,0.1372877537736854,0.21307268096490617,0,0.811175294572954,0.8627122462263146,0.0901028398031052,FALSE
-59.5,9.8,0.4016105893322192,0.2763913589545208,0.4672033993156395,0.5697015868582126,0.2465220195396446,0.4639501246903271,0.2062975257573349,0.3382151217381987,0,0.8091879596388813,0.793702474242665,0.08293495271722716,FALSE
-59.16666666666667,9.8,0.4090930917856351,0.2759297291209223,0.46861308623378506,0.5736238452564936,0.25979285471961194,0.4751374534976493,0.2335205382965132,0.26428153335045995,0,0.8073166428871372,0.7664794617034868,0.08001240685721757,FALSE
-58.833333333333336,9.8,0.4159466292805248,0.275238656816059,0.46967309586694617,0.5770097899776063,0.2733354844206132,0.4560317642920239,0.04818184381103135,0.2274730247680566,0,0.8055655609491128,0.9518181561889687,0.09911970234974288,FALSE
-58.5,9.8,0.4221384864569987,0.27431978288287584,0.47038107874112234,0.5798461987692486,0.28710812135424585,0.4583379174004027,0.06311631447614895,0.3092372359457949,0,0.8039387041417535,0.936883685523851,0.09718865814829697,FALSE
-58.16666666666667,9.8,0.4276386366697942,0.2731752849953392,0.4707354636963174,0.582121182180786,0.3010651037912394,0.5097460709262803,0.09086948603273462,0.261069143421788,0,0.8024398212990218,0.9091305139672654,0.09381170514562251,FALSE
-57.833333333333336,9.8,0.43241987586328023,0.27180786905917903,0.4707354636963174,0.5838242608322194,0.3151570779573948,0.5177160935815263,0.18324874444462044,0.4513029557148285,0,0.8010724053628616,0.8167512555553795,0.08371446887671412,FALSE
-57.5,9.8,0.4364579440531709,0.27022075855237715,0.47038107874112234,0.58494643693993,0.3293312285462602,0.506266826988203,0.21877279643586264,0.34668149952277716,0,0.7998396798112548,0.7812272035641373,0.07942346970457702,FALSE
-57.16666666666667,9.8,0.4397316339003282,0.2684176818641763,0.46967309586694617,0.5854802594821429,0.3435315568449917,0.5381658243631248,0.20206873131628084,0.3716516769286612,0,0.7987445859972302,0.7979312686837192,0.08034895195494678,FALSE
-56.833333333333336,9.8,0.44222288592020126,0.2664028577022073,0.46861308623378506,0.5854198824296639,0.3576992052615244,0.578402652908987,0.10907552155139438,0.3115972941615695,0,0.7977897714684222,0.8909244784486057,0.08873248551744295,FALSE
-56.5,9.8,0.4439168699313375,0.2641809786476731,0.4672033993156395,0.5847611155162874,0.37177282631902703,0.4903163306923831,0.14973402277992803,0.2544428383290665,0,0.7969775793320336,0.850265977220072,0.08363892534627816,FALSE
-56.16666666666667,9.8,0.4448020524077024,0.2617571929482987,0.46544715422345834,0.5835014670778664,0.3856889934601981,0.426712293120616,0.23738920176007847,0.3456106218389797,0,0.7963100387248403,0.7626107982399215,0.07398678314834845,FALSE
-55.833333333333336,9.8,0.44487024946200265,0.2591370846479009,0.4633482282056583,0.5816401785488544,0.3993826502924202,0.541030045887167,0.3221643425870869,0.462128842611185,0,0.7957888564422426,0.6778356574129131,0.06476782896749674,FALSE
-55.5,9.8,0.44411666525053795,0.25632665215989,0.460911242385559,0.5791782502695363,0.41278759421868194,0.47966179040358425,0.3275734030067233,0.30600443061171567,0,0.795415409774331,0.6724265969932768,0.063190232053851,FALSE
-55.16666666666667,9.8,0.44253991565402706,0.25333228539972064,0.4581415448091651,0.5761184583255141,0.42583698975207,0.4780231114435452,0.29089560013631355,0.41267937294815815,0,0.7951907405905556,0.7091043998636865,0.06544428261537694,FALSE
-54.833333333333336,9.8,0.44014203715310224,0.2501607415982308,0.4550451908903344,0.5724653622125584,0.43846390621686254,0.5345954111247408,0.3252423786197167,0.5035669177438074,0,0.7951155507078964,0.6747576213802833,0.061073348313335336,FALSE
-54.5,9.8,0.43692848088145064,0.2468191199238877,0.45162892135340366,0.568225303193913,0.45060187400962337,0.48528574203832814,0.3463395403990576,0.40046297730297914,0,0.795190198570484,0.6536604596009423,0.057940705395285626,FALSE
-54.16666666666667,9.8,0.4329080919036467,0.2433148350471692,0.44790013778571675,0.5634063932927506,0.4621854531411572,0.4483431909905127,0.4692561852400689,0.5002592681358042,0,0.7954146972614524,0.530743814759931,0.046007468559209286,FALSE
-53.833333333333336,9.8,0.4280930738282885,0.23965558978462767,0.44386687592413737,0.558018494938884,0.47315080741550103,0.4920984365180104,0.38820457614399706,0.44922166086702175,0,0.7957887138604903,0.6117954238560029,0.05178980780028662,FALSE
-53.5,9.8,0.4224989389298699,0.2358493469635744,0.4395377768104574,0.5520731913652247,0.4834362773346789,0.47529495810170025,0.5333904383131443,0.3190480529487989,0,0.7963115701531169,0.46660956168685574,0.038518338481967444,FALSE
-53.16666666666667,9.8,0.4161444440146319,0.23190430065079004,0.4349220559605641,0.5455837479249744,0.492982944655414,0.4740444984632256,0.533448088909423,0.4632889824671701,0,0.7969822446902259,0.46655191109057703,0.03750324559802547,FALSE
-52.833333333333336,9.8,0.4090515123261823,0.2278288468901933,0.43002947070124303,0.5385650645743618,0.5017351814721133,0.4803622824073798,0.4601845520519636,0.3983052039910875,0,0.7977993761889502,0.5398154479480364,0.042193536975523596,FALSE
-52.5,9.8,0.4012451418457445,0.22363155409499597,0.4248702858365343,0.531033619837046,0.5096411767629262,0.44658928030795153,0.5643327852802642,0.5417789740609281,0,0.7987612682584617,0.4356672147197358,0.03306445113098108,FALSE
-52.16666666666667,9.8,0.392753300399209,0.21932113323953845,0.41945523781254673,0.5230074066343499,0.5166534335139799,0.4738732795228451,0.5071569850681209,0.34990367640912307,0,0.7998658954269917,0.4928430149318791,0.03626535128165128,FALSE
-51.833333333333336,9.8,0.3836068080385536,0.21490640799476343,0.4137954975555786,0.5145058604295493,0.522729229830144,0.43520982646062817,0.5894953155656403,0.355624751365156,0,0.8011109104391848,0.4105046844343597,0.029244613769564096,FALSE
-51.5,9.8,0.37383920721840674,0.21039628494916,0.407902632163227,0.5055497801938255,0.5278310378457127,0.4453410000691786,0.5522293571593209,0.5229236537057824,0,0.802493652785933,0.44777064284067913,0.03083839717249429,FALSE
-51.16666666666667,9.8,0.3634866213393775,0.20579972405403035,0.40178856563189247,0.49616124275559115,0.5319268947596989,0.4623904096532002,0.6358196788665322,0.465270588311737,0,0.8040111584221379,0.36418032113346777,0.02421145625574763,FALSE
-50.833333333333336,9.8,0.35258760227806957,0.20112570942813415,0.3954655388066834,0.48636351114319937,0.5349907209302812,0.42934243501701286,0.6347317900687015,0.46427178052580614,0,0.8056601706214508,0.3652682099312985,0.023406690033278093,FALSE
-50.5,9.8,0.3411829675692452,0.19638322065219252,0.38894606874119886,0.4761809375730391,0.5370025806615134,0.392408154356873,0.5364588455177601,0.38006208370744976,0,0.8074371519109936,0.46354115448223987,0.028588461928919565,FALSE
-50.16666666666667,9.8,0.3293156279482537,0.19158120467842416,0.3822429076550092,0.4656388617703545,0.5379488820909655,0.43287399141727384,0.5475869437079397,0.48486800251965007,0,0.809338297023415,0.4524130562920603,0.026813750062594073,FALSE
-49.833333333333336,9.8,0.3170304060014087,0.1867285484743106,0.3753690016759001,0.4547635053384962,0.5378225134261232,0.41626377643701296,0.6428252272795906,0.5176671413027921,0,0.8113595467984105,0.35717477272040943,0.020312494196668147,FALSE
-49.5,9.8,0.3043738467083891,0.18183405251318027,0.36833744955209385,0.4435818629134964,0.536622913665353,0.3892440969185564,0.6002817636822947,0.49533058761253623,0,0.8134966029610864,0.3997182363177053,0.021778642239874482,FALSE
-49.16666666666667,9.8,0.2913940206937385,0.17690640521703804,0.3611614615167549,0.4321215908547533,0.5343560768602084,0.36664632190816343,0.6271378435758866,0.5490741000601871,0,0.8157449437002832,0.37286215642411336,0.019433349303420843,FALSE
-48.833333333333336,9.8,0.2781403210341368,0.17195415844940531,0.35385431848316223,0.4204108942291794,0.5310344899132244,0.3244149872384657,0.6921588528557754,0.5482037336991412,0,0.8180998399662431,0.3078411471442246,0.0153239300061044,FALSE
-48.5,9.8,0.264663254494102,0.16698570414784122,0.3464293317440281,0.40847841284547354,0.5266770048422257,0.381309685456135,0.6315038877943595,0.5531932567868478,0,0.8205563724038131,0.3684961122056405,0.017491831338571878,FALSE
-48.16666666666667,9.8,0.2510142280851376,0.162009252177354,0.338899803342605,0.3963531070873595,0.5213086473616244,0.30060726033326207,0.6202733659585674,0.5371059407384913,0,0.823109448834749,0.3797266340414326,0.017160888951421517,FALSE
-47.833333333333336,9.8,0.2372453318619417,0.15703280947715645,0.3312789872765255,0.3840641442799432,0.5149603645167009,0.3849819346521785,0.63750300060009,0.6130049984384071,0,0.825753822200631,0.36249699939991,0.015571817285128452,FALSE
-47.5,9.8,0.2234091188841228,0.15206416056423677,0.32358005168780396,0.37164078630206726,0.5076687149426653,0.3494815740956204,0.7511657662200535,0.5319348909789856,0,0.8284841088764328,0.2488342337799465,0.01014385238048293,FALSE
-47.16666666666667,9.8,0.20955838328280155,0.14711084944807168,0.315816042184166,0.3591122791300691,0.49947550609170727,0.275169892799544,0.6663268381218844,0.524630158526493,0,0.8312948072639057,0.3336731618781156,0.012887101059434176,FALSE
-46.833333333333336,9.8,0.19574593737857376,0.14218016300157849,0.30799984642794304,0.34650774496515113,0.49042738346498543,0.23484535294495543,0.7572232815952066,0.5723847559988116,0,0.8341803165736354,0.24277671840479342,0.008868628897888173,FALSE
-46.5,9.8,0.18202438880045807,0.13727911582415236,0.3001441601192339,0.3338560775581171,0.4805753774910112,0.23303941705712,0.6388262542220916,0.6183269228256877,0,0.8371349557049185,0.3611737457779084,0.012457933872116602,FALSE
-46.16666666666667,9.8,0.1684459185547025,0.1324144366234194,0.2922614544899706,0.32118584130209543,0.4699744141974521,0.25394256934330023,0.6989060030959671,0.4746334050183517,0,0.8401529821334488,0.30109399690403293,0.00978965413185945,FALSE
-45.833333333333336,9.8,0.15506206098765676,0.12759255613323803,0.284363945415023,0.3085251746166714,0.45868279622249863,0.2237544328577661,0.6196203641925736,0.6056724686615581,0,0.843228610718215,0.3803796358074264,0.011637574151677396,FALSE
-45.5,9.8,0.14192348657836107,0.1228195965765468,0.2764635642356046,0.29590169809617806,0.44676166099927034,0.20770099707270523,0.674392624119061,0.5593214068562194,0,0.8463560323409423,0.325607375880939,0.009357350505774041,FALSE
-45.16666666666667,9.8,0.12907978848409252,0.11810136267294218,0.2685719303790723,0.2833424278414322,0.4342744231192872,0.1742964707960975,0.5912134391591699,0.7540986895625627,0,0.8495294322938699,0.4087865608408301,0.01101515388334673,FALSE
-44.833333333333336,9.8,0.11657927374588394,0.11344333418244516,0.26070032584785785,0.2708736943386154,0.42128620793817817,0.19364676643030057,0.6426460445705413,0.5507667401242,0,0.8527430083345873,0.3573539554294587,0.00901233480160467,FALSE
-44.5,9.8,0.10446876004108854,0.10885065996881334,0.2528596716387687,0.2585210671919435,0.40786328343017014,0.15593670735457596,0.7325716171948672,0.6269767043768286,0,0.8559909883300446,0.2674283828051328,0.006300678602044228,FALSE
-44.16666666666667,9.8,0.0927933788464122,0.10432815355802738,0.24506050614235836,0.2463092859589135,0.39407249713138354,0.11350475982090227,0.5585759460473774,0.6597118418541722,0,0.8592676474156691,0.44142405395262263,0.009697489153875088,FALSE
-43.833333333333336,9.8,0.08159638584766261,0.09988029016027648,0.23731296556055617,0.2342621972789374,0.3799807247415206,0.14689226064603422,0.6561626063269618,0.5721789020296391,0,0.8625673245997203,0.3438373936730382,0.007029871237556542,FALSE
-43.5,9.8,0.07091897940178234,0.09551120511691058,0.22962676636934692,0.2224026984286715,0.3656543365869997,0.18100063694929783,0.6811170105209774,0.7151131867629171,0,0.8658844387475637,0.3188829894790226,0.006055752574832832,FALSE
-43.16666666666667,9.8,0.06080012782272367,0.09122469372745756,0.2220111898420525,0.21075268738093225,0.3511586876954776,0.1182589294039653,0.6010061914566546,0.5575195029667273,0,0.8692135038854051,0.39899380854334543,0.00702392555014934,FALSE
-42.833333333333336,9.8,0.05127640622548551,0.08702421240594814,0.21447506863779364,0.19933301938935463,0.33655763670295374,0.14905900384497778,0.5426084190153195,0.6569198957076393,0,0.8725491437681545,0.45739158098468047,0.007448948644538535,FALSE
-42.5,9.8,0.04238184362233976,0.08291288111047068,0.20702677544903417,0.18816347006837084,0.3219130982222874,0.06164225739939283,0.6336128877521482,0.7121641947827791,0,0.8758861056614365,0.3663871122478518,0.005508538007851411,FALSE
-42.16666666666667,9.8,0.03414778092203478,0.07889348698510391,0.19967421369180152,0.17726270488816637,0.3072846326588646,0.10645502253151348,0.5050327304071732,0.5749251781046565,0,0.8792192732933024,0.4949672695928268,0.006855463387731144,FALSE
-41.833333333333336,9.8,0.02660274043681765,0.07496848914917353,0.19242481021230612,0.16664825495745028,0.29272907677871385,0.11736014795818006,0.458472773731374,0.7136160606672505,0,0.8825436789368675,0.5415272262686259,0.006894397680239221,FALSE
-41.5,9.8,0.01977230745357251,0.07114002456514212,0.18528550997427892,0.15633649892347365,0.2783002176301841,0.10113192376935108,0.584708707357953,0.7042015732075372,0,0.8858545145908632,0.415291292642047,0.004849206696396653,FALSE
-41.16666666666667,9.8,0.01367902437447501,0.06740991491337862,0.17826277268246404,0.14634265077910047,0.26404851170582805,0.08618003169827437,0.47993901265757855,0.7827602160806351,0,0.8891471422309146,0.5200609873424215,0.005556641131149353,FALSE
