id,lon,lat
93,-69.25684798973155,-6.5760965188920535
94,-55.537603800241286,-14.262653565935649
95,-69.18545278516086,4.762641130981913
96,-60.92637273305476,-5.080343288252843
97,-51.35116668363039,-20.0777763882384
98,-75.41036877488163,-3.184306762701651
99,-73.3445280318631,-17.877728310072392
100,-56.46488837113528,0.4657417916805648
101,-77.13752436507929,-2.459512464739548
102,-51.06232342801082,-14.40134207960536
103,-54.689675244924544,1.5531543940295132
104,-61.10487173794594,-18.72399149034726
105,-45.12599401431598,-12.169318643513517
106,-58.69935596640229,-7.82761066188755
107,-71.17777963811284,-0.7684808438873216
108,-52.83596509296193,-1.2727870795227125
109,-58.115840049274226,-6.893092294013343
110,-63.35430275450864,-2.9610445664526552
111,-73.37482982819009,-2.317413629892707
112,-59.49446934010918,-5.887331137953039
113,-43.34177851377116,-11.374310074749957
114,-43.86601837189846,12.61119049193021
115,-72.95160023005876,10.107451408250398
116,-56.92731157955125,-5.148740722863895
117,-66.80436551650538,-2.9630823463540032
118,-55.10921812703805,4.606078402603886
119,-59.110962203711736,-4.983173108005785
120,-74.59378210119719,4.593246675010433
121,-57.790442726049015,-10.19483200808487
122,-61.79092334187156,-18.689806731438463
123,-67.00172295195631,0.18555341495862715
124,-44.868170302025966,-13.076131861621404
125,-68.78480772235949,-1.9809929247041214
126,-72.29952692178429,-20.243900527077898
127,-63.319420642884175,3.4560375254088083
128,-73.93400575114663,-10.775029507550604
129,-53.18057816131235,-18.126396248626357
130,-69.35025864792891,-14.148849581821397
131,-66.7065310839026,-1.5615088297321411
132,-47.61568432644466,-10.97148306045042
133,-72.564150571917,3.45811023363558
134,-51.904417560793924,-18.311634275807638
135,-53.85143366872388,-2.9627614079968834
136,-67.34244252143033,-6.601754585098546
137,-63.513904058761,-7.320136364512836
138,-59.695437292520694,-13.498339396636355
139,-53.30065803642783,-5.0432153246888785
140,-57.00339942910709,-17.70434011875426
141,-47.1070873159231,-3.6937289174332086
142,-78.57122461227671,-11.897207115709984
143,-60.317598182405874,-15.662344538414075
144,-54.96616360503805,-6.0010079518248505
145,-77.69958211847181,-14.16272175411167
146,-67.17008628471275,-5.143071079560363
147,-73.73699273802366,-2.78627872851793
148,-58.175963209191806,5.487163446406564
149,-73.25951293897059,3.1878277510302064
150,-61.04765985023514,-16.150400349131562
151,-49.268016509689595,1.7117630863900488
152,-66.91712055091381,-12.768124444462494
153,-63.80439032486117,-10.011994974530998
154,-45.43067925136524,-14.87582730678407
155,-44.78796153236667,-15.46595338631671
156,-54.41619016120303,-21.91448625574229
157,-61.725349904943656,6.908267788586
158,-58.94174417494625,-12.814495387814823
159,-70.07113068572022,3.7930411423894093
160,-69.56173731251859,-14.08047559064124
161,-62.35699773388838,5.264555913595822
162,-45.294608103788754,-16.74937189288552
163,-49.96109445856754,10.421261691882751
164,-64.04088560492679,4.746133778337306
165,-55.59167972400451,-9.195082194628986
166,-50.50512316762761,-7.368311177930555
167,-79.30246248370455,-8.305729825953263
168,-67.27921865432846,8.872914964361149
169,-67.31127895184929,-4.2213832715161645
170,-82.64690533652185,-3.1129904852975154
171,-75.18871987185686,-16.271047939328827
172,-54.597123824687685,2.500233559227943
173,-71.85921725588474,3.671217511929585
174,-44.85917980581196,18.76290523560923
175,-50.706489441629444,-14.648176346877893
176,-47.817035259223296,-16.353602401882867
177,-80.85502282773501,-8.576961854272735
178,-81.06621460497794,-0.5045165447814235
179,-49.30121197141869,9.459540415266895
180,-85.21848910470125,-9.308716959702974
181,-56.45753021559193,-1.1082486340027191
182,-63.37186280189695,-10.344346542129383
183,-64.69024006438183,-0.9444185148191773
184,-62.844441258230034,-18.36232549342166
185,-67.60345530937099,2.625386002147868
186,-52.60480877433639,3.731761167075508
187,-69.21614046395698,-20.540301252161342
188,-48.45617871056503,-15.448003786173642
189,-46.93187750380719,-1.1724046137000417
190,-69.25307016497263,-9.229704881637721
191,-45.950635477484624,-10.343874725398559
192,-46.0952991880702,-0.14631924670429883
193,-71.94476901108838,4.957960041657655
194,-78.84177686840188,-3.922121931965974
195,-53.03513009562857,-16.719123368462146
196,-80.84542923372999,-10.688319052928184
197,-69.97567454188591,-18.710420878926993
198,-43.25487321388119,14.017883908420798
199,-51.468719604678135,1.1969403984010434
200,-47.008542008581585,2.1333364852366787
201,-71.09332659283254,-6.39337261633557
202,-62.83178132914838,3.5755921336424272
203,-53.34179662683942,6.946914899495038
204,-55.81850503839214,1.2024933405915244
205,-66.43818265598316,-14.675116235938352
206,-61.2812284413514,-13.479029906019809
207,-75.22639499233466,6.897365941587992
208,-63.116970514700455,-21.982708461504817
209,-68.50109434737449,0.34029861172602077
210,-67.6622094215518,8.063169769156367
211,-56.77420589160588,-2.6209311578213015
212,-61.78897348535018,-21.44714967655282
213,-78.09937833262208,-11.02671822091506
214,-54.66711565256788,-13.91340424794158
215,-66.24447135027603,-3.0680657053114664
216,-70.67286221242168,4.612679323261219
217,-44.10398742350784,-14.069451894207932
218,-71.37835093036045,-20.758986043999464
219,-68.82147452961516,-14.963422904664457
220,-49.330347597436536,14.355545303345414
221,-66.81477850660222,5.503746812286916
222,-63.26728948347824,-18.857930253522817
223,-69.77098362415283,9.895156962563258
224,-64.56746508589856,-5.083649825106708
225,-60.922808175032856,-8.530894262653648
226,-49.763819652109866,3.4451608566259946
227,-71.34743179544458,-14.475952614078402
228,-50.4017723569776,-15.1045181556939
229,-68.38550429375894,-21.90491955318143
230,-60.741526690848005,-1.1819513432256632
231,-43.30437471285878,-13.249498655712255
232,-72.57851074438292,-2.0785937023322414
233,-75.9022671444605,-9.45024568251903
234,-71.9259231599001,-13.416726436877854
235,-49.249659829909135,-6.525368048707462
236,-73.119418258929,-21.18897309943499
237,-67.33184430386446,7.830164350306995
238,-64.8133047999484,6.861533295394839
239,-52.91883369843723,-16.973752953602308
240,-69.93298518252557,3.2683299187235
241,-54.11033851649799,-20.59476630556682
242,-47.12372037367607,-17.698413583520743
243,-75.68518196404597,-4.122962889907932
244,-62.582381998201974,-17.57418791467166
245,-72.86434682896802,6.345575625735227
246,-41.60727428347238,16.27997714780344
247,-70.74790159402072,-3.0878056492468358
248,-63.48559246788278,-13.445832072345175
249,-60.288252946946834,-17.674636567036288
250,-55.80380231000585,8.75107944832247
251,-58.02685833316579,6.578238653675648
252,-70.73808583278,0.6835325361618123
253,-44.36459926825674,-0.4528004580246428
254,-56.63707854073009,3.9985408995893645
255,-71.61997739646714,0.17967198961967978
256,-67.66751266232382,-20.760252250328726
257,-59.53829184623141,-13.981749500291318
258,-70.38546573556076,5.293315008396138
259,-57.266554755880094,-20.82156513970456
260,-63.08820473946561,10.81217661006035
261,-72.54262553037374,-3.789269238568315
262,-58.601019642769934,-10.633228142651832
263,-51.750895102951866,-10.852651096837798
264,-52.82281419079575,2.059627679660143
265,-69.06444201497911,-4.393139742314329
266,-54.45577799345435,2.095014932642748
267,-61.383495106530475,5.308495733264992
268,-69.44695511131778,-6.264073973227546
269,-74.51016036249422,-11.469529256361755
270,-74.69137929505314,-14.572586138621794
271,-44.412622054565254,-13.87243417031619
272,-48.03845138993332,-11.763290870382104
273,-79.87536269513538,-10.19777139341364
274,-40.4903617075336,15.945997293703464
275,-64.15467568641886,-20.45922424855119
276,-77.99615280862812,-1.2110654227283606
277,-58.55170768665467,-0.3793225241287665
278,-73.10861511412367,-15.483508897065109
279,-53.62750250522011,10.234478852130499
280,-48.10468200731881,4.687486879885722
281,-65.8500399791372,-10.913853757147807
282,-50.63050469760808,-7.636974699733434
283,-65.0577322044436,-6.204647013390097
284,-56.595874690783276,8.106688093531895
285,-75.58919974140261,-12.60182156650473
286,-52.99434571269926,6.63119494245399
287,-47.940853246690835,-1.3956697249043681
288,-53.78806413552107,-14.150510276098183
289,-54.22913030065506,-15.188754141999041
290,-65.77959437686275,-1.0096563394930815
291,-46.99247870141788,14.387364336255214
292,-64.3507441678327,-14.39556494918695
293,-53.14665864131796,8.437535432689279
294,-39.64619950881807,13.977139856890835
295,-73.9277936669681,-11.895286760417337
296,-53.85375674203503,1.1646040915328584
297,-49.192225278692405,-5.6193081438733286
298,-69.270679148921,5.270656735033964
299,-68.6759371460785,7.671680184086847
300,-72.35231078442726,-2.411150738435996
301,-68.72167908519933,-22.93845842417365
302,-60.816751742243895,6.034442350206418
303,-62.3043752885319,-5.568744307423177
304,-69.83990951752182,6.341056674952134
305,-64.1223725401399,-25.806922373993245
306,-81.83125499529925,-1.7263996526024328
307,-51.556668118533565,9.007808590245434
308,-77.69750106320555,-6.645248786814645
309,-64.58351684938519,1.3983377506109989
310,-49.96708641453369,8.244757955401903
311,-68.75797151050902,7.155869294766727
312,-71.19331954201135,6.353223695653259
313,-61.615995163111066,5.85937471583104
314,-54.19254518379461,6.440738670493874
315,-84.47262514627216,-10.38916558625855
316,-71.62077858159921,3.142257831788371
317,-53.794324336334924,-17.571474815755806
318,-64.94144701648636,-13.35929640153835
319,-47.82295465185107,5.465494322151049
320,-83.82519286009047,-10.116354458447992
321,-69.49710471763852,-18.302402043436384
322,-47.23111719999029,15.92053232526555
323,-60.84049110918707,-19.699643441344406
324,-48.54255218138438,12.220796719474816
325,-81.40896958364556,-14.02543618022997
326,-47.09873700830554,-12.606686789285714
327,-50.75918769765776,2.309381147276389
328,-48.48277826624678,3.858480496779342
329,-67.807960373903,-7.8538577271936845
330,-70.47582195837849,-12.051892465908873
331,-76.15935771458233,-9.162325219355527
332,-59.2724157934429,5.944591538763332
333,-61.11050595859579,-1.1172206696208766
334,-58.458011317055245,-12.690646925502675
335,-61.102241106554104,7.099468519375964
336,-62.031261145230204,-1.1275088521227128
337,-42.5928718362553,13.083328207583172
338,-55.52479918681068,-8.447761708495756
339,-55.36238243365982,-2.6697109321097123
340,-67.34088438394751,-0.39410480604261416
341,-48.01632991788171,-2.3061146956441694
342,-44.64176660156401,13.100614054800921
343,-60.01697685911452,1.7987362897368009
344,-43.67262402104094,14.17061885697886
345,-58.43471764393236,7.631344507548567
346,-66.03374578654855,-13.616600569261841
347,-66.50443998565319,-21.36879810705236
348,-59.3951408751911,-19.14732828554669
349,-62.94776518397977,-21.043948687374343
350,-44.94103487643924,1.028865168357946
351,-47.99094420681661,16.216865875227313
352,-46.07970225624919,6.81417305222
353,-68.60854103805832,-2.9891616590246963
354,-78.64300173994317,-3.0448258051480046
355,-72.5973578794007,9.215651153679403
356,-58.653499971436474,-7.098995335958069
357,-80.08410534642879,-1.208762747158408
358,-62.09948050083072,-14.295480931003754
359,-70.01720503474027,-11.744640093682957
360,-44.21538225673576,16.21188047789411
361,-74.66311629550351,-5.6838533508293905
362,-75.19187117702762,-9.264272066178174
363,-70.8976114666108,-0.4017692888914246
364,-48.52024725117499,-15.674443207422014
365,-47.53385149088137,12.688648876708054
366,-70.31825903015263,-16.063229116025237
367,-68.3178537717266,-8.557076372919374
368,-56.475435861252876,1.4609970600573787
369,-58.59793783700831,-18.962211644165272
370,-44.3283731705421,11.876374151586885
371,-50.67785129415152,-2.929603648222028
372,-40.282871912012304,-9.300654937769322
373,-45.55143101164098,-10.462667397683402
374,-49.72600704320145,-18.947944864864642
375,-68.19520055206537,-9.332721522875802
376,-68.77001643131415,7.044490797640653
377,-46.24801829229504,16.372012517245654
378,-68.86312292980304,-20.37587946645036
379,-64.43709776626591,-14.7728311386417
380,-80.83282820976692,-4.737134084559918
381,-66.29723877127051,-10.216818670119167
382,-58.13922596392895,-7.432197653299436
383,-48.64100054341535,7.888126598052459
384,-51.10549887327277,-1.2472374227730716
385,-50.76743746739986,-7.376776715645754
386,-63.610972530629525,-5.202432248360629
387,-59.37728368060846,6.0678037547655865
388,-51.523259929491616,-5.323269731004465
389,-45.92459434448471,-18.011836398019515
390,-43.52905632325788,-0.19886541349981213
391,-83.0428978119764,-13.000614389496986
392,-62.35258382015664,6.653053842683124
393,-46.475591863515895,-14.438242243660596
394,-48.28830777497289,-1.5909319376030457
395,-52.63226044757968,-2.8414850412896078
396,-74.7539741072733,-16.279534348303894
397,-82.18222518819708,-7.947419044838704
398,-55.67326728340096,8.136639028842255
399,-61.4997412509668,-7.465951416542617
400,-66.17408649795081,2.7101269103947767
401,-58.44320841760192,-22.131902087201258
402,-48.276294388904326,-7.1494093931439835
403,-64.36744935738473,-11.824325220747953
404,-51.65636468650036,-15.336263082862887
405,-52.53642537984795,4.931378121239205
406,-47.13978138289285,13.827304936747101
407,-60.14195785586561,10.572933602717649
408,-61.45238938964353,5.201393563033512
409,-63.44782031578657,-5.783889779927056
410,-73.89434809583166,-19.673396045611238
411,-60.65424178738617,-17.394737569661924
412,-72.50931416796902,-18.329516160001468
413,-58.640022696074816,-11.84304540395139
414,-65.7951403762543,-8.468410721891855
415,-69.17080198174449,1.2477855701538507
416,-46.50443998724344,13.530554851620893
417,-73.60188906926017,6.185274278540106
418,-70.15190599100076,-12.301002464345652
419,-56.38075028483517,-16.722778138792833
420,-60.336127920246255,-12.804949347827238
421,-68.21243407521945,-21.87569527903128
422,-77.04278891350349,-17.62158823241743
423,-65.7799652849171,-20.80964770548495
424,-56.42779416732692,-4.731712115384611
425,-61.52158853371645,5.963120300704511
426,-55.091100077718735,-17.12173951429284
427,-51.859633498736,-11.588026354892545
428,-63.097921279025826,-4.587799833533047
429,-67.84118290393658,3.4365974686779213
430,-66.25590427279147,-11.216276797101845
431,-52.39140535802586,10.662109456751441
432,-51.249005972145376,1.7545732478567824
433,-45.25033804822711,-14.410606487836548
434,-57.489153973241,-4.155194736175106
435,-50.61585822037349,6.59139796019359
436,-57.261565103950886,-3.039668363465924
437,-48.900454902584144,3.2779434531512615
438,-66.3372061423628,-4.219901096451095
439,-45.11672471132917,10.929979928370098
440,-71.02187579520762,-17.48668058863336
441,-48.38926896894702,-17.46449058890161
442,-70.71731905978243,7.660539190228995
443,-39.682035764690234,-10.236524680807102
444,-78.78135137202952,-15.940358982662676
445,-57.97635476749787,-6.576394973284056
446,-48.798614803244554,-9.080220004019296
447,-53.45082885775353,7.808010582945745
448,-74.09888579552553,-14.739539843032718
449,-82.33637154402587,-12.524468809560425
450,-62.95825576484819,-4.321589619713087
451,-62.75181369287835,-1.5278908519080214
452,-44.49168678109457,12.297988795188884
453,-74.70434662038824,4.561004243457299
454,-63.30944418718535,6.632453392581731
455,-59.273804670411906,1.9784118549008924
456,-66.55180923801146,-1.1584299552119919
457,-54.007345635356984,-4.707775871991743
458,-43.21212477678653,14.214320445532772
459,-47.97887619865731,-8.166119072929485
460,-54.3372722875078,-7.826385098770083
461,-48.239008603210294,15.451170635125681
462,-74.03531492764819,-7.123606040531248
463,-70.29281291436976,-1.8153639429992179
464,-66.7841306588863,-4.658529731272808
465,-56.21492674444154,-13.495427225162897
466,-48.18743941589719,-2.952047132167201
467,-73.66357514595865,-17.70827312887628
468,-55.33300139122485,-1.8790807039576871
469,-64.27735999848883,-23.484302528501964
470,-84.7857873693094,-11.879678174288664
471,-72.536146506754,-11.815951023668703
472,-43.245195253937105,-9.586029546329323
473,-60.51659090378338,5.892293931548459
474,-75.48823171831859,-1.8892596433982807
475,-62.9772187358107,-0.010984488010015038
476,-48.53326065412207,14.27425060004325
477,-66.76738625319763,-16.033088030322958
478,-72.65511569672974,9.747839047921849
479,-68.90647005219905,-17.477410750098418
480,-63.84583544844753,-25.847294616866915
481,-68.70355220011223,-21.808987387242677
482,-80.0361508404308,-7.251367095409182
483,-73.47845733107017,-20.20790394916463
484,-63.02041896221869,-12.954768747412922
485,-63.514986014169835,-13.862029893771489
486,-50.959231120208116,1.886588213641806
487,-54.719535134188845,3.5491050116737846
488,-53.446911268194015,9.658270432261483
489,-44.688058494407315,2.902362962149314
490,-49.731120784265066,-3.2378942733533376
491,-79.2052695451047,-12.735094539621972
492,-58.32164546048163,-19.277717600211318
493,-53.74272721763867,-7.522606295906124
494,-71.23233381533883,-18.9415459793101
495,-57.59485234705916,9.01597642685779
496,-51.218156131657445,7.456885480199489
497,-64.74999000750964,-22.323786964552752
498,-69.92172855461503,-13.977935181260134
499,-51.646894005685084,1.062209951947456
500,-64.20293091059914,-6.5889642412218965
501,-52.254444710793344,3.0332388673675217
502,-54.77210418734169,-12.880494824755491
503,-59.14772243923241,-5.550857860291837
504,-53.04342942766274,-21.123745175465128
505,-55.202319738344016,8.471211942325048
506,-80.09838837045095,-14.206814795014614
507,-60.15853116699831,-3.0066058801579643
508,-44.02882325152297,12.41714230789219
509,-85.23007126430556,-10.787586365420701
510,-79.629664774121,-11.626212978970857
511,-70.5390362021533,-5.567835328897269
512,-51.996883266531306,10.617054251051561
513,-52.518877070329424,-12.220059654229711
514,-62.281619637069014,-21.487598594732976
515,-44.46157254254901,-8.135301923327262
516,-65.98794506098247,-7.972189045653425
517,-55.655437416046404,-17.95663193316613
518,-63.94141175440835,-10.993100854168436
519,-73.10688153432613,-20.75192416907776
520,-62.13134897911925,-7.157005668267983
521,-79.13842737175733,-4.89488149239015
522,-50.347943716039104,10.450322848247488
523,-53.53524392757277,-15.936067275267112
524,-56.37790970955916,5.204599321110029
525,-80.68381017024264,-9.551810199658492
526,-54.36172018808887,-3.3976179207073915
527,-51.11913908709705,-3.776260464794273
528,-41.97900177707949,16.90037219639038
529,-66.15793951531096,-6.1158233737193735
530,-73.63459330976963,-18.84595380555033
531,-59.445171872926934,2.5015612071639763
532,-50.59515607039064,-10.848727263558308
533,-54.628562630053565,1.8521688554467064
534,-48.05530656097958,-12.004651750147191
535,-50.478543225408416,-19.405095758895897
536,-68.00581144719382,0.6907386226186312
537,-48.6836585838088,2.4281472821380956
538,-60.51349765144103,-16.331315354971558
539,-58.61535942500251,1.5957669144980222
540,-54.68786842211418,4.057189872422083
541,-61.96306831851001,-15.605813426663696
542,-50.31248420479074,9.45933759088057
543,-43.79707483935935,0.7105103914546528
544,-47.63777796420947,4.272894532016149
545,-82.34555567193738,-1.6495666906844175
546,-83.2367503065639,-8.607932252268439
547,-45.50234404934404,2.313779082440228
548,-58.95443344870236,-18.602630644258348
549,-71.11316813471754,8.265238433300263
550,-41.197453000717736,-11.629543225728279
551,-58.261772938607066,-16.978821435703843
552,-61.03195480702342,4.6839347741992805
553,-67.86527512980165,0.29929184129192976
554,-70.84855806728527,-12.092539476322493
555,-48.197901644631614,13.433497356099599
556,-83.71304536832815,-9.314385576496084
557,-68.80098693019883,-14.434740402811963
558,-53.31525469244674,-3.918445877981149
559,-53.938944601698424,-11.122633940534461
560,-69.52974582394395,-5.986377412527827
561,-59.953596289293344,-4.07975333217086
562,-49.28470286254985,-15.62367863867189
563,-76.19841076171862,-10.27484234802195
564,-49.947708529293614,-1.3945155101296982
565,-58.02225176948854,-20.14696917208345
566,-41.280674702461546,-8.224193465178702
567,-61.28379481653696,-14.276203025107007
568,-45.19693356729633,18.144847904770497
569,-45.35657549018815,18.085987960871474
570,-84.55779360824266,-10.977215718097163
571,-62.94031686908184,4.298206967432345
572,-78.15781377458445,-10.303652334741109
573,-69.81705835561667,-10.382101394001632
574,-71.5668041343095,7.034002633545653
575,-59.69417352959202,-2.555854740120016
576,-41.051514522950555,-13.020646727546966
577,-65.92061678015652,3.562555127709963
578,-62.10932902669509,1.3536761490025069
579,-64.82269127665185,-6.0876167273153765
580,-56.775881537248324,-2.587235242119787
581,-43.584664546086515,0.819919770146913
582,-63.48962080122293,-16.87651564323247
583,-49.42198036753561,1.7494005862467688
584,-83.5227403428051,-8.64585662972398
585,-47.66696254836433,4.310444538158562
586,-73.17207585316393,-20.02443736069576
587,-55.851003175717466,6.02189130374042
588,-66.23845561649279,4.652050615395428
589,-64.43917196005681,-18.207204518057306
590,-52.67831748593098,-18.02499289659382
591,-43.03318719847401,0.26514421789613896
592,-43.85177514659104,16.886306205671847
593,-50.563692580975065,-6.52415749579822
594,-79.26760448434015,0.42980476288899966
595,-78.55418887438618,-0.5061901226051141
596,-76.79075845489503,-14.870381209817674
597,-65.58328906666443,-4.510208882449042
598,-81.61402540024783,-10.755544227628
599,-75.28632388403425,-7.4318401380515615
600,-59.144249130201885,-4.571982968866512
601,-67.11312272630957,-2.2139272285847595
602,-59.45392768726466,-19.203698061838253
603,-55.90233161802669,-4.0770180973103285
604,-52.77621307844534,-5.0841425833584575
605,-72.9768018895995,-7.480595211802889
606,-58.13790818306461,-2.2516872235828296
607,-46.11073539306766,10.90195785096704
608,-63.511984226588524,-21.31275426861577
609,-49.805495325583415,-11.711036538242919
610,-82.61447872684052,-11.801634957720218
611,-65.2428115260238,0.0687290004878466
612,-64.24353777982493,-13.057781167660403
613,-69.85783762480492,4.872586369813035
614,-77.07673926698303,-13.09767440781453
615,-62.163095579912444,-11.474075005870422
616,-84.76619580736994,-12.474696942240323
617,-49.80577718549698,-16.356235353877217
618,-59.72269151494342,-14.961499824403024
619,-55.93250482642175,-12.912431875299827
620,-63.95007865006707,-17.78545507984234
621,-64.28441961512351,0.9749911485185743
622,-48.92296622726671,12.459585567162863
623,-58.522561347672955,-2.4576849836371037
624,-48.06579281566622,14.628667013397752
625,-70.8944371711822,-4.735367502755969
626,-58.71338478139347,-18.94603909905753
627,-64.54981531069501,-15.998194074158436
628,-73.20010913353958,7.52082396232357
629,-74.94107839479531,-14.396976803881726
630,-64.9167430512552,2.367104510296756
631,-79.61837998826915,-6.439426618525104
632,-60.2634716498677,6.391831752520949
633,-59.72821525073624,-20.757563060352577
634,-64.90933124458462,-23.773315183268497
635,-52.31250706542774,4.653201380847127
636,-64.48504670540652,-2.364439417035324
637,-74.4208994512276,-5.2366976061154356
638,-67.52431404934144,-12.584195143121887
639,-52.80978209140719,-15.235748708646835
640,-47.348594860578835,15.595139792771958
641,-44.32836636300917,-13.744906158697907
642,-60.66120061801027,-15.324682325485899
643,-72.84626593518506,-17.087067121898905
644,-55.1107193444832,9.339705834170461
645,-74.3755750264088,-16.647837226686466
646,-52.48887759966874,-13.55502795520244
647,-51.94430352199156,10.48005526278787
648,-77.63728104428529,-13.704267314583687
649,-71.46214044076655,-6.964113645001385
650,-68.51534373290586,6.438938445323803
651,-52.61077742717871,1.5979167925933513
652,-60.127778649417834,0.4925702098514996
653,-40.516407943486094,14.078171730720216
654,-59.616207275639404,-14.192614384026289
655,-49.123553713027704,-9.479993949142623
656,-46.31999675463604,8.118887343303443
657,-44.97033076537586,17.669372273603457
658,-55.99339764752334,-15.481083925161055
659,-73.07937766640084,-6.37478118710428
660,-66.20052991191439,-5.855834340193099
661,-69.1859490338137,-10.646014425570632
662,-67.47630222413193,-7.489536592707093
663,-66.49287187265406,-21.321471075467542
664,-50.47071729201954,-14.496106162930696
665,-73.05708067651514,-14.230033996880524
666,-63.40820859783332,-23.787317588646196
667,-81.9946132054415,-4.351455468107143
668,-79.6587780679785,-4.282327953011437
669,-51.424647453053346,-19.310942274903464
670,-50.57437889729521,-8.520821059548323
671,-56.71603354838469,-21.922801311939526
672,-72.27863727875092,-17.71008459076226
673,-48.54395909669739,-10.106035992792052
674,-75.5982602872384,-19.379376586267277
675,-61.124793028299166,-13.474667127229065
676,-57.91680979476345,-1.86643269729369
677,-42.209131798081316,15.969326185457287
678,-41.602509334072444,-10.20722824063343
679,-55.04888947887987,-1.759276146473479
680,-47.366383861158816,0.8836960648227954
681,-63.435192870828004,-11.034112386679098
682,-67.52738650148808,-7.43510261157258
683,-66.11036355561347,-16.301077924207792
684,-73.40020421134777,3.3894821065607337
685,-59.31012921303626,7.884211036144476
686,-76.28697383073428,-13.460048819339281
687,-52.357709753001465,-20.92542411936192
688,-71.12821240490676,-16.29885587390111
689,-59.32082091280955,3.4467504121967103
690,-59.485014593883676,9.44653005365448
691,-60.622025682590134,2.2686370522409405
692,-47.67447592860478,-9.441485188275474
693,-59.348142509310215,7.084318171002622
694,-52.23271692128425,6.198539329345785
695,-50.79004231744378,-12.947439443691865
696,-67.98176775871494,1.3647259514501318
697,-72.3101378805489,-9.584155728374723
698,-61.019259092542804,8.377170879671564
699,-47.113446727628975,11.562143136487352
700,-66.87241986225449,-25.20495955284614
701,-75.5919674512627,-6.173498467303688
702,-56.537555073977146,-9.639759213455145
703,-43.273713099038225,15.854529349301881
704,-57.894687955903414,-15.304214480913247
