lon,lat,GLM,GAM,RF,BRT,MaxEnt,consenso_media,incerteza_sd
-60.083333333333336,4.416666666666669,5.603636964224279e-6,0.005002136807888746,0.08266428858041763,0.024805229157209396,0.014262636192142963,0.02534797887492459,0.03340856188922657
-61.41666666666667,4.250000000000003,9.93946596281603e-5,0.019456783309578896,0.09868492186069489,0.038380369544029236,0.4507262110710144,0.12146953608898911,0.18773000507584253
-61.25,4.250000000000003,9.687680285423994e-4,0.03455770015716553,0.0748865082859993,0.031000223010778427,0.6652022004127502,0.16132307997904718,0.28290124728691424
-61.083333333333336,4.250000000000003,0.005988174583762884,0.06828274577856064,0.1320563554763794,0.048987407237291336,0.687908411026001,0.18864461882039904,0.28276362018755635
-60.91666666666667,4.250000000000003,0.014000710099935532,0.08403009176254272,0.1780940443277359,0.05793146416544914,0.6330756545066833,0.19342639297246933,0.25300521546385707
-60.75,4.250000000000003,0.013366764411330223,0.05121280625462532,0.1470876932144165,0.04090533033013344,0.4714948236942291,0.14481348358094692,0.18944794871947263
-60.583333333333336,4.250000000000003,0.02924349345266819,0.08706998825073242,0.12596666812896729,0.042295005172491074,0.4339023232460022,0.14369549565017223,0.1666748949848838
-60.41666666666667,4.250000000000003,0.015049977228045464,0.04816150292754173,0.10071150958538055,0.024329956620931625,0.32053714990615845,0.10175801925361157,0.12673927882548694
-60.25,4.250000000000003,9.208523551933467e-4,0.010520740412175655,0.07132261991500854,0.023047149181365967,0.11733056604862213,0.04462838558247313,0.04883036677010005
-60.083333333333336,4.250000000000003,4.5827426947653294e-4,0.008119468577206135,0.06724206358194351,0.021354004740715027,0.07571340352296829,0.0345774429384619,0.0346343257864427
-59.91666666666667,4.250000000000003,1.9056293240282685e-4,0.00451446371152997,0.05909841135144234,0.022181743755936623,0.04462052136659622,0.026121140623581597,0.025418938150493696
-61.75,4.083333333333336,0.01070514228194952,0.0494246706366539,0.10149722546339035,0.05059405043721199,0.3017067015171051,0.10278555806726217,0.11578149880223403
-61.583333333333336,4.083333333333336,0.09344928711652756,0.18195725977420807,0.06416547298431396,0.03822069615125656,0.7466723322868347,0.22489300966262818,0.29667089763397747
-61.41666666666667,4.083333333333336,0.25187990069389343,0.369140088558197,0.1170722246170044,0.06775963306427002,0.7622592449188232,0.31362221837043763,0.277150608961238
-61.25,4.083333333333336,0.17577460408210754,0.24241049587726593,0.1943543702363968,0.0532270111143589,0.54111647605896,0.24137659147381782,0.18149383047276935
-61.083333333333336,4.083333333333336,0.21657465398311615,0.23615677654743195,0.26221388578414917,0.17772874236106873,0.5042230486869812,0.27937942147254946,0.12941677705379034
-60.91666666666667,4.083333333333336,0.12019751965999603,0.15124106407165527,0.30186429619789124,0.2808874845504761,0.4528539180755615,0.261408856511116,0.13298952523998364
-60.75,4.083333333333336,0.0897761881351471,0.14357712864875793,0.34616151452064514,0.3679982125759125,0.4169641137123108,0.27289543151855467,0.14613702801377426
-60.583333333333336,4.083333333333336,0.1332135945558548,0.11693411320447922,0.21088214218616486,0.1444597989320755,0.3445681035518646,0.1900115504860878,0.09349410596479359
-60.41666666666667,4.083333333333336,0.11865004152059555,0.1415591984987259,0.20805436372756958,0.14829762279987335,0.42150938510894775,0.20761412233114243,0.12404402948639691
-60.25,4.083333333333336,0.03464497625827789,0.06803154945373535,0.15178610384464264,0.05526232346892357,0.30759844183921814,0.12346467897295951,0.112161355275523
-60.083333333333336,4.083333333333336,0.028918422758579254,0.0573568269610405,0.1072746068239212,0.04026707634329796,0.28212177753448486,0.10318774208426476,0.10441444614769568
-59.91666666666667,4.083333333333336,0.002087404252961278,0.011455624364316463,0.06850714236497879,0.020662754774093628,0.10368361324071884,0.0412793077994138,0.04326127589605583
-51.41666666666667,4.083333333333336,0.4349188804626465,0.40862682461738586,0.3967341184616089,0.20626619458198547,0.9013803601264954,0.4695852756500244,0.2578802610921571
-64.25,3.916666666666669,3.3527451648307505e-11,4.492245498113334e-4,0.10224563628435135,0.014645648188889027,3.627985715866089e-4,0.023540661525633156,0.04443586628569918
-62.583333333333336,3.916666666666669,0.01296486146748066,0.048875316977500916,0.06975992023944855,0.06411617994308472,0.24188776314258575,0.08752080835402012,0.08908485523399652
-62.41666666666667,3.916666666666669,0.06896892935037613,0.11001050472259521,0.10847341269254684,0.12605592608451843,0.36277055740356445,0.15525586605072023,0.11789418956244986
-62.25,3.916666666666669,0.003328512655571103,0.04427791014313698,0.09905119240283966,0.09647190570831299,0.12610550224781036,0.07384700463153422,0.04930840917755136
-62.083333333333336,3.916666666666669,0.044256020337343216,0.09080175310373306,0.0788503959774971,0.04051801189780235,0.34589171409606934,0.12006357908248902,0.1280892371616373
-61.91666666666667,3.916666666666669,0.15012127161026,0.1680418699979782,0.07658571749925613,0.0386175736784935,0.4506164789199829,0.17679658234119416,0.16194228047409268
-61.75,3.916666666666669,0.3094075322151184,0.2456352859735489,0.06928373128175735,0.02860475331544876,0.44777345657348633,0.22014095187187194,0.17311777565852082
-61.583333333333336,3.916666666666669,0.5256367325782776,0.5153751969337463,0.1383654773235321,0.07682493329048157,0.6157785058021545,0.37439616918563845,0.24762539987027252
-61.41666666666667,3.916666666666669,0.29264914989471436,0.2815651297569275,0.2372753918170929,0.18550044298171997,0.5011053681373596,0.29961909651756286,0.12029240221599528
-61.25,3.916666666666669,0.10890688002109528,0.12896589934825897,0.23688611388206482,0.12313428521156311,0.39943844079971313,0.19946632385253907,0.1228688234333873
-61.083333333333336,3.916666666666669,0.05419856309890747,0.08589454740285873,0.18715833127498627,0.2176252156496048,0.34977293014526367,0.1789299175143242,0.11722399362085809
-60.91666666666667,3.916666666666669,0.030058609321713448,0.06098297983407974,0.16185277700424194,0.16875509917736053,0.32524245977401733,0.1493783850222826,0.11566135571861459
-60.75,3.916666666666669,0.06353756040334702,0.07805666327476501,0.16279682517051697,0.10837948322296143,0.34874215722084045,0.1523025378584862,0.11621054165311595
-60.583333333333336,3.916666666666669,0.06454675644636154,0.08305762708187103,0.13543492555618286,0.09294692426919937,0.2917962074279785,0.13355648815631865,0.09220215832863889
-60.41666666666667,3.916666666666669,0.0739772617816925,0.08421726524829865,0.1367357075214386,0.09020742774009705,0.31263425946235657,0.13955438435077666,0.09970238962713879
-60.25,3.916666666666669,0.07135427743196487,0.10139186680316925,0.22928492724895477,0.16545377671718597,0.32543638348579407,0.1785842463374138,0.10218298311364117
-60.083333333333336,3.916666666666669,0.022092362865805626,0.04825415089726448,0.17108094692230225,0.061674878001213074,0.23860082030296326,0.10834063179790973,0.09237275776643
-59.91666666666667,3.916666666666669,0.012615900486707687,0.04008796811103821,0.16642539203166962,0.054944057017564774,0.2708079516887665,0.10897625386714935,0.1077500508237523
-59.75,3.916666666666669,0.021292412653565407,0.06642511487007141,0.2511666715145111,0.13406860828399658,0.41803041100502014,0.17819664366543292,0.1596119957787459
-51.583333333333336,3.916666666666669,0.5598313808441162,0.4687729775905609,0.44284048676490784,0.2573699951171875,0.9938064813613892,0.5445242643356323,0.2741460563031818
-51.41666666666667,3.916666666666669,0.41963526606559753,0.4432241916656494,0.37464603781700134,0.18215212225914001,0.9369127750396729,0.4713140785694122,0.27982192312387266
-64.08333333333333,3.7500000000000027,1.2440713348382815e-8,0.0012046943884342909,0.08282975852489471,0.013275270350277424,0.0019052423303946853,0.019842995606942894,0.0356137633639958
-63.91666666666667,3.7500000000000027,1.4985096186137525e-6,0.0017879554070532322,0.08013412356376648,0.015614151954650879,0.005694577936083078,0.020646461474234455,0.033799122208327946
-63.75,3.7500000000000027,1.0554114169281092e-6,0.00131412863265723,0.08400238305330276,0.017720695585012436,0.00442115543410182,0.021491883623298236,0.03564474594106775
-63.583333333333336,3.7500000000000027,4.0034102858044207e-4,0.002928324742242694,0.012475396506488323,0.0072312806732952595,0.02686189115047455,0.009979446820216254,0.010491385738995489
-63.41666666666667,3.7500000000000027,0.014782587066292763,0.036608513444662094,0.07019047439098358,0.04399271309375763,0.18915008008480072,0.07094487361609936,0.0689794298534833
-62.583333333333336,3.7500000000000027,8.856293861754239e-4,0.024052433669567108,0.07560436427593231,0.05291929468512535,0.4782363176345825,0.12633960793027654,0.19874435111292027
-62.41666666666667,3.7500000000000027,0.07977233827114105,0.0910012349486351,0.09589484333992004,0.0715123638510704,0.24188020825386047,0.11601219773292541,0.07100453314576421
-62.25,3.7500000000000027,0.06281770020723343,0.08152598142623901,0.07315754145383835,0.06072317063808441,0.22084231674671173,0.09981334209442139,0.06817200854550624
-62.083333333333336,3.7500000000000027,0.2346770465373993,0.20092840492725372,0.0918821394443512,0.0397283211350441,0.359299898147583,0.18530316203832625,0.12537574987717923
-61.91666666666667,3.7500000000000027,0.4007977247238159,0.3284313678741455,0.10442540049552917,0.0630125179886818,0.46077781915664673,0.27148896604776385,0.1783017992321809
-61.75,3.7500000000000027,0.04960492253303528,0.08052108436822891,0.06400555372238159,0.02902308851480484,0.20607081055641174,0.08584509193897247,0.0698241073249671
-61.583333333333336,3.7500000000000027,0.25713011622428894,0.33741429448127747,0.14221270382404327,0.04572184011340141,0.4632556736469269,0.2491469256579876,0.16318249670541346
-61.41666666666667,3.7500000000000027,0.19530807435512543,0.206335186958313,0.18428094685077667,0.14162196218967438,0.45460912585258484,0.23643105924129487,0.12440551562405647
-61.25,3.7500000000000027,0.07866816967725754,0.10715106129646301,0.13259603083133698,0.09547874331474304,0.37054404616355896,0.15688761025667192,0.12103946418578777
-61.083333333333336,3.7500000000000027,0.04351894184947014,0.07381120324134827,0.10935515910387039,0.05353633314371109,0.3483901023864746,0.1257223479449749,0.12699586744222427
-60.91666666666667,3.7500000000000027,0.02866155281662941,0.05771264061331749,0.10761706531047821,0.06059423089027405,0.3360652029514313,0.11813013851642609,0.1250714791278197
-60.75,3.7500000000000027,0.09996601939201355,0.09341983497142792,0.15783730149269104,0.11667652428150177,0.3866637051105499,0.17091267704963684,0.12318644469718532
-60.583333333333336,3.7500000000000027,0.09899338334798813,0.10071506351232529,0.1224682554602623,0.07004588097333908,0.3620776832103729,0.15086005330085756,0.1195351237828112
-60.41666666666667,3.7500000000000027,0.07150767743587494,0.07577890157699585,0.12658333778381348,0.0643201544880867,0.3448803722858429,0.13661408871412278,0.11899751945568243
-60.25,3.7500000000000027,0.07012472301721573,0.0845276340842247,0.1948373019695282,0.1330432891845703,0.3388179540634155,0.16427018046379088,0.1090855556267863
-60.083333333333336,3.7500000000000027,0.060976095497608185,0.07876024395227432,0.2388325333595276,0.19472850859165192,0.35797661542892456,0.18625479936599731,0.12203937587764727
-59.91666666666667,3.7500000000000027,0.0411972850561142,0.057126931846141815,0.21476468443870544,0.136519655585289,0.3319360613822937,0.15630892366170884,0.1201471383823928
-51.75,3.7500000000000027,0.5897639989852905,0.4794340431690216,0.4915047585964203,0.25344982743263245,0.9981857538223267,0.5624676764011383,0.27295497941530666
-51.583333333333336,3.7500000000000027,0.5593836307525635,0.5299673676490784,0.40002182126045227,0.23255302011966705,0.9929103255271912,0.5429672330617905,0.28270021905843584
-51.41666666666667,3.7500000000000027,0.425998330116272,0.5373706221580505,0.3943718373775482,0.24175243079662323,0.9306461811065674,0.5060278803110123,0.25980588084229306
-51.25,3.7500000000000027,0.43354055285453796,0.5155898332595825,0.4225948452949524,0.2904987335205078,0.9356487393379211,0.5195745408535004,0.24617892399937427
-63.91666666666667,3.5833333333333357,6.35737387710833e-6,0.0011679205344989896,0.03614801540970802,0.015620398335158825,0.007005794905126095,0.011989697311673809,0.014852246422052863
-63.75,3.5833333333333357,1.9555034214135958e-06,0.0015029333299025893,0.14182500541210175,0.019983146339654922,0.006191510707139969,0.03390091025844413,0.06084384384075782
-63.583333333333336,3.5833333333333357,1.4158990779833402e-6,0.0037068400997668505,0.09561587125062943,0.020229460671544075,0.005386969540268183,0.024988111492257305,0.040225481478438734
-63.41666666666667,3.5833333333333357,0.0037859701551496983,0.02457641065120697,0.0475301593542099,0.02531491592526436,0.10260623693466187,0.040762738604098556,0.03787588319898913
-63.25,3.5833333333333357,0.04442870616912842,0.049311455339193344,0.08397024124860764,0.043872516602277756,0.20672127604484558,0.08566083908081054,0.06968880451221193
-63.083333333333336,3.5833333333333357,8.21162848296808e-6,0.008363936096429825,0.07179960608482361,0.036864906549453735,0.5360591411590576,0.13061916030364956,0.22838385335402203
-62.91666666666667,3.5833333333333357,1.1350845258292427e-13,0.0024195255246013403,0.07496508210897446,0.029672889038920403,0.007483517751097679,0.022908202884741477,0.03137742908594555
-62.75,3.5833333333333357,1.465764142005721e-11,0.005028798244893551,0.0538567453622818,0.020373648032546043,0.006005537696182728,0.01705294587011235,0.021925869627764688
-62.583333333333336,3.5833333333333357,9.508040966466069e-4,0.025971492752432823,0.08992698043584824,0.07637565582990646,0.22231203317642212,0.08310739325825126,0.0858544860535897
-62.41666666666667,3.5833333333333357,0.1398903727531433,0.16121557354927063,0.1514730155467987,0.12092916667461395,0.29608064889907837,0.173917755484581,0.06991877005464583
-62.25,3.5833333333333357,0.08241534978151321,0.1206892654299736,0.07163134962320328,0.04646899551153183,0.238862544298172,0.11201350092887878,0.07577730461557186
-62.083333333333336,3.5833333333333357,0.12130217254161835,0.13117718696594238,0.035069841891527176,0.03673509135842323,0.2577954828739166,0.11641595512628555,0.09109908086994066
-61.91666666666667,3.5833333333333357,0.2512844204902649,0.28208062052726746,0.0897202417254448,0.05069993808865547,0.3799082934856415,0.2107387028634548,0.1374862256663891
-61.75,3.5833333333333357,0.4102153480052948,0.44734689593315125,0.18950673937797546,0.14453227818012238,0.5298847556114197,0.3442972034215927,0.16828049022054292
-61.583333333333336,3.5833333333333357,0.3281145691871643,0.35303929448127747,0.23341310024261475,0.22272081673145294,0.5423848032951355,0.335934516787529,0.1287472606798498
-61.41666666666667,3.5833333333333357,0.13323475420475006,0.18098311126232147,0.15831944346427917,0.1265290081501007,0.4072974920272827,0.20127276182174683,0.11717363838276897
-61.25,3.5833333333333357,0.07234033197164536,0.11634732037782669,0.15568888187408447,0.09593325108289719,0.36726856231689453,0.16151566952466964,0.11901856845437235
-61.083333333333336,3.5833333333333357,0.045668359845876694,0.08176301419734955,0.1409531682729721,0.08870396763086319,0.3530309498310089,0.1420238919556141,0.12276390064752249
-60.91666666666667,3.5833333333333357,0.03314552083611488,0.06216881796717644,0.16213412582874298,0.10355841368436813,0.3375023901462555,0.13970185369253157,0.12072720386349796
-60.75,3.5833333333333357,0.059826407581567764,0.07033156603574753,0.14834126830101013,0.10116342455148697,0.3278198838233948,0.14149651005864144,0.10968644288311251
-60.583333333333336,3.5833333333333357,0.0716610699892044,0.07244589924812317,0.12280317395925522,0.05766785144805908,0.3530421257019043,0.13552402406930925,0.12409155381752925
-60.41666666666667,3.5833333333333357,0.03962215036153793,0.05245177820324898,0.113731749355793,0.07517294585704803,0.31370893120765686,0.11893751099705696,0.11246068462454546
-60.25,3.5833333333333357,0.044267162680625916,0.05170847475528717,0.14548254013061523,0.08849561214447021,0.32801926136016846,0.1315946102142334,0.11687698612331915
-60.083333333333336,3.5833333333333357,0.027281831949949265,0.04233778268098831,0.14028294384479523,0.09448064863681793,0.3079170286655426,0.12246004715561867,0.11288629710124091
-59.91666666666667,3.5833333333333357,0.012691466137766838,0.02502206154167652,0.13156944513320923,0.05591961368918419,0.25043296813964844,0.09512711092829704,0.09835590262884734
-51.75,3.5833333333333357,0.5904725193977356,0.49543461203575134,0.5120460391044617,0.3362785875797272,0.993288516998291,0.5855040550231934,0.24593432627012435
-51.583333333333336,3.5833333333333357,0.6152121424674988,0.5513877868652344,0.536293625831604,0.43215683102607727,0.9971133470535278,0.6264327466487885,0.21738787222167216
-51.41666666666667,3.5833333333333357,0.5383466482162476,0.6222138404846191,0.44532182812690735,0.24062471091747284,0.9848334789276123,0.5662681013345718,0.2737599894606837
-51.25,3.5833333333333357,0.42773428559303284,0.5793659687042236,0.4115365147590637,0.18872441351413727,0.9350711107254028,0.5084864586591721,0.27620931416009803
-63.91666666666667,3.416666666666669,6.797261562496715e-7,0.002608743030577898,0.04378849267959595,0.012854626402258873,0.007406696677207947,0.013331847703159382,0.017717557616114005
-63.75,3.416666666666669,2.3250686354003847e-5,0.0017772598657757044,0.025581348687410355,0.010090554133057594,0.010209042578935623,0.009536291190306656,0.010110689623498353
-63.583333333333336,3.416666666666669,3.2287689464283176e-6,0.00242230505682528,0.05181468278169632,0.016763685271143913,0.006141374818980694,0.015429055339518527,0.02132538281701315
-63.41666666666667,3.416666666666669,2.0017041606479324e-5,0.005592311732470989,0.046223413199186325,0.01356787234544754,0.012063161469995975,0.015493355157741463,0.018008782811393623
-63.25,3.416666666666669,0.0016353618120774627,0.009253048337996006,0.06495357304811478,0.015602662228047848,0.04950345680117607,0.028189620445482434,0.027513731858315422
-63.083333333333336,3.416666666666669,0.058022163808345795,0.05650090053677559,0.05476269870996475,0.025547845289111137,0.21907708048820496,0.08278213776648044,0.07736427527075489
-62.91666666666667,3.416666666666669,0.010381975211203098,0.04477262124419212,0.06466071307659149,0.04413434863090515,0.34757518768310547,0.10230496916919947,0.13849025153093017
-62.75,3.416666666666669,0.0019992159213870764,0.028217574581503868,0.07293769717216492,0.06729062646627426,0.21219393610954285,0.07652781005017459,0.08122792380833066
-62.583333333333336,3.416666666666669,0.02250455506145954,0.05722784623503685,0.08469405025243759,0.07864706963300705,0.18089984357357025,0.08479467295110225,0.05897880062733768
-62.41666666666667,3.416666666666669,0.0015892399242147803,0.022824404761195183,0.06368055194616318,0.07895486801862717,0.06192207708954811,0.04579422834794968,0.032254262886514534
-62.25,3.416666666666669,0.0838165134191513,0.10713820904493332,0.05910753831267357,0.037930928170681,0.2372523844242096,0.10504911467432976,0.07833959982352899
-62.083333333333336,3.416666666666669,0.16917969286441803,0.19857710599899292,0.08498889207839966,0.04740867391228676,0.3118082284927368,0.16239251866936683,0.10355318730047011
-61.91666666666667,3.416666666666669,0.27211594581604004,0.3112751245498657,0.09204047918319702,0.05796424672007561,0.3917653560638428,0.22503223046660423,0.1440947303902418
-61.75,3.416666666666669,0.34134727716445923,0.40157458186149597,0.09776944667100906,0.058810483664274216,0.4539966583251953,0.27069968953728674,0.18063706866845852
-61.583333333333336,3.416666666666669,0.21627971529960632,0.3301726281642914,0.08545476198196411,0.09523461759090424,0.4162214398384094,0.2286726325750351,0.14486843247344103
-61.41666666666667,3.416666666666669,0.12618322670459747,0.2247605323791504,0.125623419880867,0.14949999749660492,0.3948289155960083,0.20417921841144562,0.11403409898597022
-61.25,3.416666666666669,0.06760679930448532,0.12669482827186584,0.14762698113918304,0.08634860813617706,0.3617686927318573,0.1580091819167137,0.11823086071467301
-61.083333333333336,3.416666666666669,0.04885769262909889,0.09108299016952515,0.13229523599147797,0.07289773225784302,0.3606739044189453,0.14116151109337807,0.1264437605416093
-60.91666666666667,3.416666666666669,0.05051642283797264,0.07450056076049805,0.10092301666736603,0.04691656306385994,0.3253018856048584,0.11963168978691101,0.11699516281096617
-60.75,3.416666666666669,0.046725135296583176,0.07310499250888824,0.13599127531051636,0.094803586602211,0.3172418475151062,0.13357336744666098,0.10775213750899156
-60.583333333333336,3.416666666666669,0.03598587214946747,0.05412277951836586,0.12231151014566422,0.06126006692647934,0.3046579360961914,0.11566763296723366,0.1105199201685818
-60.41666666666667,3.416666666666669,0.03374302759766579,0.04243433475494385,0.11990952491760254,0.055040933191776276,0.31134942173957825,0.11249544844031334,0.1161996084209968
-60.25,3.416666666666669,0.036666564643383026,0.03958608955144882,0.152011901140213,0.12324605137109756,0.3650241196155548,0.14330694526433946,0.13394673177394137
-60.083333333333336,3.416666666666669,0.021064644679427147,0.03559199348092079,0.14926031231880188,0.07633870840072632,0.2906290888786316,0.11457694955170154,0.11027537003879376
-59.91666666666667,3.416666666666669,0.04360545799136162,0.04028748720884323,0.1448027789592743,0.10589350759983063,0.4097147583961487,0.1488607980310917,0.15229436515652023
-51.91666666666667,3.416666666666669,0.5077182650566101,0.4850183129310608,0.5231916904449463,0.4135599136352539,0.9711657762527466,0.5801307916641235,0.2225905632813373
-51.75,3.416666666666669,0.6125682592391968,0.5298077464103699,0.6648829579353333,0.5439031720161438,0.9818670153617859,0.6666058301925659,0.18444667270494267
-51.583333333333336,3.416666666666669,0.6675729751586914,0.5785698294639587,0.5648785829544067,0.4727003574371338,0.9969325661659241,0.6561308622360229,0.20264881304808677
-51.41666666666667,3.416666666666669,0.5938096642494202,0.5995739102363586,0.498079776763916,0.48211669921875,0.9982391595840454,0.634363842010498,0.21036442567266564
-51.25,3.416666666666669,0.4713362753391266,0.6287268996238708,0.49341627955436707,0.5666220188140869,0.9144251942634583,0.6149053335189819,0.17860999821450507
-63.91666666666667,3.2500000000000027,2.2817572276068177e-9,6.66431151330471e-4,0.03783095255494118,0.010191738605499268,0.015053697861731052,0.012748564491051839,0.01540682457465076
-63.75,3.2500000000000027,3.823262159130536e-5,0.004501975141465664,0.030718650668859482,0.008580942638218403,0.01614314317703247,0.011996588849433465,0.012026508937613168
-63.583333333333336,3.2500000000000027,1.9422359400778078e-5,0.0031361232977360487,0.05480198562145233,0.016275042667984962,0.009931442327797413,0.016832803254874306,0.022135308378747953
-63.41666666666667,3.2500000000000027,2.504131043679081e-5,0.004266578704118729,0.038292065262794495,0.013082018122076988,0.011140597052872181,0.013361260090459837,0.014892299417920841
-63.25,3.2500000000000027,3.763159329537302e-4,0.009119682013988495,0.03130872920155525,0.00757398409768939,0.034080859273672104,0.016491914103971793,0.015186349033045709
-63.083333333333336,3.2500000000000027,0.03689214959740639,0.05645588040351868,0.045027777552604675,0.017195623368024826,0.18983861804008484,0.06908200979232788,0.06900827461802755
-62.91666666666667,3.2500000000000027,0.02264886349439621,0.03522699698805809,0.04044007882475853,0.03695366904139519,0.14204657077789307,0.05546323582530022,0.04886527804600307
-62.75,3.2500000000000027,0.04038555547595024,0.04605424404144287,0.052490077912807465,0.07317476719617844,0.17899994552135468,0.07822091802954674,0.05768483710768354
-62.583333333333336,3.2500000000000027,0.05885716900229454,0.05957946553826332,0.05114484205842018,0.06696713715791702,0.2036554366350174,0.08804081007838249,0.06487273514314063
-62.41666666666667,3.2500000000000027,0.04413624107837677,0.05596734583377838,0.06325872987508774,0.05348660796880722,0.1788647323846817,0.07914273142814636,0.056163975364840864
-62.25,3.2500000000000027,0.05376920849084854,0.07394992560148239,0.03964325413107872,0.04610271751880646,0.19157136976718903,0.08100729510188102,0.0631376430007847
-62.083333333333336,3.2500000000000027,0.0764617770910263,0.10839639604091644,0.04736825451254845,0.04062497243285179,0.2277628630399704,0.10012285262346268,0.07622879318895635
-61.91666666666667,3.2500000000000027,0.15729419887065887,0.2139115035533905,0.09340119361877441,0.06369619816541672,0.3125914931297302,0.16817891746759414,0.09946517626183216
-61.75,3.2500000000000027,0.19457674026489258,0.29530462622642517,0.08935119211673737,0.050909239798784256,0.37596696615219116,0.2012217529118061,0.1365105369244399
-61.583333333333336,3.2500000000000027,0.1909598410129547,0.31344208121299744,0.09425356984138489,0.06576532125473022,0.40406307578086853,0.21369677782058716,0.14392343191555002
-61.41666666666667,3.2500000000000027,0.1229519248008728,0.22845637798309326,0.12733174860477448,0.10936031490564346,0.38883262872695923,0.19538659900426864,0.11810349586575264
-61.25,3.2500000000000027,0.07661941647529602,0.12348703294992447,0.19497856497764587,0.09486188739538193,0.41587358713150024,0.18116409778594972,0.1387296738349285
-61.083333333333336,3.2500000000000027,0.056134387850761414,0.09845905005931854,0.1414349228143692,0.061234474182128906,0.3070874512195587,0.13287005722522735,0.10323419300210127
-60.91666666666667,3.2500000000000027,0.047228943556547165,0.06898272782564163,0.10303333401679993,0.056993428617715836,0.3081408143043518,0.11687584966421127,0.10897734734618779
-60.75,3.2500000000000027,0.03755887970328331,0.05143612250685692,0.09447222203016281,0.045426689088344574,0.30199334025382996,0.10617745071649551,0.11166540569302108
-60.583333333333336,3.2500000000000027,0.027270682156085968,0.04178890213370323,0.11782261729240417,0.06600460410118103,0.29943421483039856,0.11046420410275459,0.11110572265392839
-60.41666666666667,3.2500000000000027,0.03718005120754242,0.03798578679561615,0.12548016011714935,0.06880290061235428,0.35962748527526855,0.12581527680158616,0.1355441761051459
-60.25,3.2500000000000027,0.030110351741313934,0.032067619264125824,0.10186031460762024,0.07929152250289917,0.331707239151001,0.11500740945339202,0.12499380592585803
-60.083333333333336,3.2500000000000027,0.01044545043259859,0.02224385365843773,0.09350277483463287,0.03738921880722046,0.22428548336029053,0.07757335621863604,0.0879779363194976
-52.083333333333336,3.2500000000000027,0.49703511595726013,0.47755807638168335,0.3861333429813385,0.33648595213890076,0.9653050303459167,0.5325035035610199,0.25071960057408404
-51.91666666666667,3.2500000000000027,0.47846290469169617,0.5142205953598022,0.4811992049217224,0.3487432599067688,0.9424301981925964,0.5530112326145172,0.22671108788615785
-51.75,3.2500000000000027,0.5623311400413513,0.550366222858429,0.6314563751220703,0.4687686860561371,0.9702034592628479,0.6366251766681671,0.19521603389545347
