pa,lon,lat,temperatura,precipitacao,elevacao
1,-42.5,6.6,25.649686627254326,1831.9492247808685,237.31923215298897
1,-40.833333333333336,-18.200000000000003,20.4943907362152,1672.590034589722,73.2818837883305
1,-46.16666666666667,-4.200000000000001,26.613117323990902,1672.4268731422476,334.4687269712282
1,-75.5,-3.4000000000000004,24.92723020287152,1541.6145285068662,776.6267098734452
1,-65.16666666666667,-28.200000000000003,19.454675074515787,1553.078866411442,908.063986924542
1,-67.5,-10.200000000000003,23.197370571164203,1742.9853769315453,732.1632513823378
1,-60.5,-27,21.32653223419415,1654.5601211036567,789.4066866015385
1,-62.833333333333336,-26.6,23.527513667298468,1804.3493998656338,837.3878085485512
1,-57.5,-27.4,23.446680098074403,1859.344129425339,701.1180789875584
1,-45.16666666666667,-2.6000000000000014,24.73533278110301,1711.8929131229406,349.21640366425584
1,-77.5,-16.200000000000003,23.516717153008873,1606.0930148149494,442.95726887553974
1,-43.16666666666667,-5.4,23.288502844470283,1689.1781335220846,272.4543510162416
1,-58.833333333333336,-13,22.570271889750884,1829.7009690959796,514.1765946934574
1,-50.16666666666667,-25,21.83591038168584,1839.9184205426313,376.2462668807418
1,-74.16666666666667,-7.400000000000002,25.422174287229936,1794.7977911402086,713.4752711261482
1,-78.16666666666667,-4.600000000000001,25.51571809891062,1391.7664069400616,659.0228402388403
1,-62.5,-19,24.000675717434845,1819.4226127133024,626.0916371903267
1,-55.833333333333336,-1.4000000000000004,21.75849593039616,1847.7380596415073,680.2981254706365
1,-55.16666666666667,-20.200000000000003,22.20317028759563,1753.8027510047082,417.7966629550382
1,-45.833333333333336,-29.800000000000004,19.771368825265426,1728.467120799985,371.00790479051204
1,-63.833333333333336,-17.8,21.727668038158622,1717.6360825229717,633.0687210789733
1,-58.5,-17,20.457774910680893,1909.0402050351834,486.57440084267074
1,-56.833333333333336,-0.6000000000000014,25.029506386234427,1885.4798979197656,721.9091652926313
1,-63.833333333333336,1.4000000000000004,25.72372870263331,1702.3101788611602,914.2876172968206
1,-46.833333333333336,-27.800000000000004,21.528098469742204,1539.0962586946512,359.32883817131625
1,-42.833333333333336,-16.200000000000003,25.818787265280495,1449.663824139703,51.389917387853046
1,-52.16666666666667,-1.4000000000000004,26.64060360696671,1722.3685205425043,544.798614984652
1,-62.16666666666667,-18.6,22.6996459088861,1884.2063984353053,611.6969460885267
1,-78.83333333333333,-23.4,23.629614247810853,1702.4721336194948,538.7375926457421
1,-44.5,-3.8000000000000007,24.79076883062413,1877.9456876495756,319.98879999107396
1,-42.5,-13.8,25.233729530372173,1605.8383554785833,60.8820078737331
1,-65.5,-5.4,26.90323258337683,1580.8364932906022,861.9787339652962
1,-77.83333333333333,-13.8,21.397910948218446,1952.9567864833873,441.0494393869311
1,-45.833333333333336,-23.800000000000004,22.593601397008054,1690.8850859452025,235.91256794627844
1,-54.833333333333336,-17,21.27458354496185,1515.7833918234548,353.7080710031
1,-42.833333333333336,1.799999999999999,27.245721875064962,1761.4946061418857,341.0487264381178
1,-53.833333333333336,-28.200000000000003,23.23066211930025,1724.3009138786974,581.3640584741563
1,-52.833333333333336,-3.4000000000000004,25.30857467328122,1799.1030846418307,541.1827369191637
1,-50.5,-29.400000000000006,21.747219846535426,1560.5570708010146,482.21425386310057
1,-70.5,-19,23.07721784201263,1617.1415253184255,659.5859184282979
1,-79.5,0.1999999999999993,25.691256852013936,1578.0290968422612,668.6178113518608
1,-45.833333333333336,-18.6,23.147383908484798,1631.5829285764733,103.17345267952814
1,-47.833333333333336,7.8,27.16036708628087,1895.0798679442855,270.54296106358356
1,-65.83333333333333,-2.200000000000001,23.24679112170501,1876.61615338584,929.7305170147717
1,-40.16666666666667,-1.4000000000000004,28.66292734515971,1643.9773509481615,354.7707006407027
1,-71.5,-3.4000000000000004,25.493822812688837,1834.2767069485726,878.7083883627605
1,-49.5,-19.400000000000002,22.28111332420179,1796.1841427148593,202.55969195854937
1,-48.5,-20.6,22.649618086716917,1497.6085127453505,201.8987062858725
1,-60.5,9.8,27.94978136576692,1799.8224618018346,637.2849904919201
1,-79.5,-25.4,21.888646017899724,1675.1855106013734,572.6458589176026
1,-60.16666666666667,-11.400000000000002,26.580794384991993,2001.7577094966045,586.825017929244
1,-42.5,-28.6,21.08036188290056,1770.8880808964739,326.9267380750506
1,-58.5,-11.8,23.516855090884096,1843.516201201564,525.1252462752718
1,-65.83333333333333,-29,19.8098553548053,1800.9832924985217,926.8456950729751
1,-53.833333333333336,8.6,24.21051845526888,1762.9182895537476,439.0380372725309
1,-65.16666666666667,-29.800000000000004,19.91116935143573,1861.0837090275102,930.2698627285229
1,-59.16666666666667,9.4,27.167524418069668,1820.2093240474571,607.932935595483
1,-61.833333333333336,-4.600000000000001,25.20116372520215,1853.1510393700064,820.3185274447704
1,-65.83333333333333,9.8,25.865905472647604,1815.2060624091202,737.100002813554
1,-64.83333333333333,1.4000000000000004,27.55474587861487,1618.3711303952318,928.44998852253525
1,-72.5,-1,26.21601715157076,1693.879000031897,888.8343191543942
1,-78.5,-25.800000000000004,21.461388291308626,1706.9488580570244,620.842960699099
1,-48.5,-12.200000000000003,25.14491676004172,1498.7843679461882,171.07810612957286
1,-40.5,-6.199999999999999,23.108837020637285,1542.8937201579083,256.28864310206984
1,-64.83333333333333,-11,21.96723804565459,1689.8475078918661,696.0165051876177
1,-67.83333333333333,-1,27.521030814680653,1783.5832365084855,946.6356194563248
1,-54.5,-26.6,19.75728970523613,1854.0170777237604,571.8687886458341
1,-51.5,-27.800000000000004,21.93375264529092,1540.7142086959352,489.87860447766934
1,-73.16666666666667,-3.8000000000000007,26.913927327829768,1591.4415362152238,834.9325432419321
1,-54.833333333333336,5.3999999999999995,25.138394926134517,1753.0150144489949,569.4270545160801
1,-65.16666666666667,-13.8,25.341451173346016,1746.3559931085524,648.824664232221
1,-40.833333333333336,-11.400000000000002,24.955338916272844,1603.5363492345764,107.34918581302966
1,-63.833333333333336,-7.400000000000002,23.41515406343362,1627.1991506313645,783.7300452198514
1,-72.16666666666667,-1.8000000000000007,25.25995065858908,1679.5791336075201,889.3943925685695
1,-66.83333333333333,-29.400000000000006,22.141587230099365,1843.5688289319353,937.1281993275857
1,-64.83333333333333,2.5999999999999996,25.479977215092536,1822.7397236229563,914.464549727567
1,-54.833333333333336,-6.600000000000001,23.536372936613606,1664.9025960608249,535.954117637875
1,-60.833333333333336,-10.600000000000001,20.54399927743007,1829.8037465004531,625.2577083533356
1,-56.5,-5,25.76635397606035,1634.3137148094293,641.848964508481
1,-52.5,-3.4000000000000004,25.888004301169975,1455.4882256363126,529.1535434184833
1,-51.5,-9.400000000000002,21.99251194540118,1717.378165473362,331.7783424205981
1,-53.16666666666667,-14.200000000000003,25.863266952841826,1703.3079301929922,293.4773062878787
1,-68.83333333333333,-7.400000000000002,26.0209335315575,1685.610541551072,809.0206380806867
1,-41.5,2.5999999999999996,25.848212757180605,1645.1067123555874,331.67495424805327
1,-79.16666666666667,-1,26.142798508416394,1744.5442628339092,678.2035032955267
1,-72.5,5.3999999999999995,26.09891012312695,1599.8329417185314,812.5235871042689
1,-47.833333333333336,5.3999999999999995,27.73472718740757,1419.5864429375285,339.62279813090447
1,-64.83333333333333,3,23.058854336627217,1695.8651567155362,908.0920150123713
1,-77.83333333333333,-16.200000000000003,21.80847823342377,1508.6858691112052,430.98606041975654
1,-55.833333333333336,-20.6,23.909772128629754,1771.0212432296614,452.3881295686543
1,-63.16666666666667,9.8,28.14397777099213,1676.9308965974915,701.4117415338578
1,-45.5,-28.200000000000003,21.16855522315826,1766.0076930279272,343.69714974057524
1,-74.5,-15.400000000000002,21.215573908320415,1669.2771229648447,540.6665581903089
1,-63.833333333333336,-3,25.52376996395878,2004.6175442792091,893.9296437866568
1,-40.16666666666667,-18.6,20.600041078209756,1394.4050242627927,85.01222474800508
1,-76.5,0.1999999999999993,25.72885592067147,1620.099898694387,776.9828931603281
1,-52.5,-19.8,24.9657280739564,1606.5850952422786,310.00991506834373
1,-43.833333333333336,-17,20.719048522217882,1771.7952744007446,60.46749635030329
1,-70.83333333333333,8.6,25.844617294438486,1624.3660657138419,751.0185922278141
1,-67.5,-16.200000000000003,24.165813812722334,1750.4485979595397,650.7153902049001
1,-50.833333333333336,-23.4,23.025897071207837,1650.2983805764386,350.1996733737333
1,-56.833333333333336,-19.400000000000002,23.11877158830996,1608.0022930208338,462.0566406006626
1,-66.83333333333333,-5.4,25.751142307534508,2019.754144196767,869.8550679881507
1,-77.83333333333333,-24.200000000000003,22.004272707979645,1539.9174180616724,599.3500888732896
1,-74.83333333333333,-3.4000000000000004,29.73028158620701,1501.063927064986,797.1951516606315
1,-44.5,-2.200000000000001,25.813206698946278,1706.6297824180263,346.97614786293263
1,-50.833333333333336,-5.4,25.086566962045204,1669.5312218058068,425.756425663753
1,-41.833333333333336,-10.200000000000003,22.22261241093853,1610.6913005312115,132.6857912130041
1,-50.5,0.1999999999999993,25.6675370969992,1797.5333275785981,494.1218838967513
1,-72.83333333333333,-12.200000000000003,23.557389492742885,1676.6413229176994,619.6467424536627
1,-58.16666666666667,9.4,27.396236158477173,1728.8181151216343,574.604897121668
1,-78.16666666666667,0.1999999999999993,25.80867119838142,1575.401765437093,718.0298327414675
1,-46.833333333333336,-23.800000000000004,21.54531125297136,1877.654742266008,254.0125568938884
1,-67.5,-21.8,23.013448094398427,1723.857645038444,748.2185302322262
1,-76.5,4.6,28.81686251389887,1810.2039263085367,717.9759006577008
1,-67.16666666666667,-21.400000000000002,24.52323415778318,1492.4260561088645,736.9768117443413
1,-62.16666666666667,9,26.753797998410665,1804.8252690978886,703.2167920306456
1,-68.16666666666667,9.4,27.27140699724463,1723.1844991171413,753.0964560612425
1,-57.16666666666667,-26.6,21.254171746693977,2006.197543406361,670.681580108132
1,-42.5,-9.8,24.587359897264037,1584.3700384956776,143.1751496869098
1,-61.833333333333336,2.1999999999999993,25.55822871471296,1649.889834883204,865.1582534312456
1,-73.83333333333333,-13,24.85356648690194,1524.5933119369172,580.4866637154119
1,-48.5,-9.400000000000002,22.408610552068943,1562.3482930539974,240.00536078226395
1,-70.83333333333333,-25.800000000000004,19.929128051463064,1806.136647413357,838.2381689389366
1,-56.833333333333336,-1.8000000000000007,22.821384534343306,1842.3729685502585,713.3723934662415
1,-65.83333333333333,-29.400000000000006,23.003312100579276,1688.204520692431,931.9901534972732
1,-79.16666666666667,-22.200000000000003,19.803262747221584,1829.4675459004022,490.8385511517306
1,-51.16666666666667,-14.200000000000003,22.81080247011361,1509.968113336707,222.89438217298434
1,-66.16666666666667,0.5999999999999996,24.455396881097002,1578.335501108371,945.1669774345164
1,-65.5,-9.400000000000002,25.23872602144823,1620.158514893526,745.6344536802602
1,-66.5,-21.400000000000002,22.451498325670023,1832.7042140976905,735.1031887472591
1,-40.16666666666667,1,22.6861198057137,1705.9986735672255,357.62237157027334
1,-46.16666666666667,9,29.05850806668174,1626.6589568677086,200.26898889106891
1,-64.5,-20.200000000000003,20.937778080269055,1817.7971011392465,686.6257720906567
1,-64.5,-21,23.7124637737419,1589.300482190506,706.515161057608
1,-41.5,5.8,27.702082625879925,1528.2704614834095,261.4030067073467
1,-78.83333333333333,-8.600000000000001,24.22154463996704,1530.158300526488,521.2974852689963
1,-72.16666666666667,-25.800000000000004,21.819908310174284,1441.4541023486713,813.9318406872973
1,-41.833333333333336,-13.400000000000002,23.87382368260497,1705.195575526986,66.21056965821714
1,-49.16666666666667,-29,20.145808424606482,1755.3377139042339,436.6928346782357
1,-74.16666666666667,-13,24.18968564727997,1625.9016285473976,571.3412144511597
1,-45.16666666666667,9,27.542027140728653,1534.1469044997941,184.96321250864528
1,-48.16666666666667,-6.600000000000001,25.29178300783753,1748.1687371606217,314.31981548572037
1,-41.16666666666667,1.799999999999999,26.756254727377424,1663.6492246571954,343.394613200186
1,-66.5,-17.400000000000002,22.125152563945566,1730.3313931603127,656.4666657083411
1,-54.833333333333336,-5.4,24.970169365819363,1616.6364470403519,569.4270545160801
1,-46.5,-9.8,25.313265725619342,1856.5637975693764,183.46836105225222
1,-43.833333333333336,6.199999999999999,29.275641887554613,1593.9790720770357,254.20666790303892
1,-48.833333333333336,-24.6,21.7699802312641,1742.460270590859,325.4977776346459
1,-70.16666666666667,0.1999999999999993,23.949474525775663,1861.2681949707169,932.5429989806348
1,-63.5,-23,19.642060037051984,1732.2175213153484,747.6360566986551
1,-73.5,4.199999999999999,26.77244276419851,1640.1559416054051,817.92202045441
1,-44.833333333333336,-19.8,19.81138221517014,1671.266993282599,112.39830039834263
1,-49.5,-7,22.41353367128075,1855.7049710665888,338.9859927074742
1,-64.83333333333333,4.6,26.51382735759089,1895.4089175775996,875.164696272439
1,-66.83333333333333,9,27.65701247423921,1648.8183262715827,765.0754991581266
1,-48.833333333333336,-22.6,22.56585690700395,1730.5653964938567,265.898704654007
1,-52.5,-7,24.55871054407281,1797.5065975737884,438.0127070408803
1,-68.83333333333333,-15.400000000000002,20.359075030442167,1818.0585056696843,645.7043285967685
1,-52.5,1,24.392436672148953,1696.6387674752175,559.5276222820304
1,-68.83333333333333,-7,25.638988001173843,1978.5698750739612,820.9149658460765
1,-79.16666666666667,-9.8,24.372560809480827,1733.359137912053,474.27575190111725
1,-53.5,1,25.20811105291954,1606.7333104460854,595.987022845438
1,-43.5,-11.400000000000002,24.402045562426274,1662.7384774908846,105.67925219891484
1,-64.83333333333333,-18.6,24.739323298063873,1742.5747222378245,658.6915126298376
1,-55.833333333333336,-10.200000000000003,24.623303192183926,1724.3687329592829,468.3133854028839
1,-41.5,-27.4,20.447398534169054,1559.0667494148297,305.6648041840581
1,-46.16666666666667,-25.4,22.226886163974868,1673.4651794259184,288.2573666599204
1,-54.5,3,25.96280199155421,1629.9355238224607,610.0329752546179
1,-59.833333333333336,-0.20000000000000107,25.755855589486394,1689.5028694445627,824.3759122111801
1,-40.5,1,27.263985389518954,1701.5187164983504,354.5791871124396
1,-62.5,0.5999999999999996,27.011284720280383,1871.8448830266998,893.658089355569
1,-73.83333333333333,-28.6,21.941035626383897,1610.6041570386753,835.8538003906715
1,-75.5,6.6,25.535774841591884,1530.3235763369833,697.217119808662
1,-73.83333333333333,-1.4000000000000004,26.95828877271847,1686.1097564260206,853.1782924673696
1,-53.5,-19.8,20.762880127892544,1713.362629293156,346.46931563175133
1,-50.16666666666667,-8.600000000000001,26.20767807974965,1486.9578675588812,311.3993340205533
1,-50.16666666666667,-15,24.474481608227837,1701.5222669911795,185.19806457119105
1,-77.5,7.8,25.285961311012535,1594.2094258319053,593.8509719328543
1,-61.833333333333336,3.3999999999999995,24.92097913872276,1654.3907856252413,846.0814117608902
1,-55.16666666666667,-22.6,20.782316189909693,1852.4855253869416,482.5445237225492
1,-47.833333333333336,-5,26.077743439644674,1741.768350790483,349.9688893850644
1,-77.83333333333333,8.2,28.84815990628345,1617.5106651357826,569.8880786202218
1,-70.16666666666667,2.5999999999999996,26.968166199165683,1575.9153195452302,912.8358599331356
1,-76.83333333333333,1,26.91851982972573,1763.3503998111164,762.6831523488596
1,-68.83333333333333,-24.6,23.362202060481426,1952.1940402726675,826.3383159911341
1,-75.5,-4.600000000000001,25.633654909422535,1685.3304233314163,750.8638255573254
1,-69.83333333333333,-26.6,21.67556738929568,1692.6677265383753,872.2403830230675
1,-63.833333333333336,-29.400000000000006,19.554009865718935,1834.0974466853497,908.101687515701
1,-52.5,4.6,29.252866455720426,1818.0281847342185,503.39065910236354
1,-67.83333333333333,-26.6,19.974188007502935,1928.298725059799,885.2617884078065
1,-66.16666666666667,-25.4,21.05966573392559,1555.082330137358,850.153745621325
1,-52.833333333333336,-29.800000000000004,22.05266258494061,1406.2217771927149,566.7811210714265
1,-53.16666666666667,-18.200000000000003,22.754700843692294,1873.0774411969433,304.9552476409917
1,-44.833333333333336,9,24.9901439612866,1747.4865842754166,180.82570673188
1,-75.83333333333333,-8.600000000000001,24.529983588083685,1845.1863713625648,626.9833393238807
1,-70.16666666666667,-29.800000000000004,21.812335600778578,1633.664714699684,924.89727494639
1,-46.833333333333336,-15.8,21.631565046002144,1818.3913394097965,96.89901333583035
1,-40.833333333333336,-20.200000000000003,20.325175800043972,1595.1416019858866,111.60512272410544
1,-65.83333333333333,-12.200000000000003,25.08318430885219,1860.7329298482202,679.4454872201111
1,-55.833333333333336,3.8,26.990046469744847,1781.4353336482168,644.8652113351566
1,-73.5,-0.20000000000000107,25.44046178051034,1722.739350226296,867.6826125773605
1,-43.833333333333336,-25,24.170508666808793,1431.217859497305,248.0365530567064
1,-61.833333333333336,-0.20000000000000107,26.287889309344305,1709.602990761443,879.3255199473977
1,-51.5,3.3999999999999995,25.68909752585528,1792.047181175165,494.0592758922123
1,-77.5,-15.400000000000002,22.337868124513122,1841.357852862164,442.5159885598424
1,-49.833333333333336,-5,24.862492503580867,1541.8341830140657,404.48603492853766
1,-45.5,-17,23.893858485604685,1702.4170600179684,78.64900469273516
1,-71.83333333333333,-7.800000000000001,23.73497257485566,1504.5964171028986,757.3825768549711
1,-79.5,1.799999999999999,25.526979620764173,1538.0096201759713,659.1223189044043
1,-49.5,-2.200000000000001,25.293276867065323,1747.6491890471898,449.20367075543254
1,-56.16666666666667,-6.199999999999999,23.550073402893275,1910.3064438969377,597.2332634412624
1,-70.5,-13.400000000000002,24.856420369215684,1803.2075695785686,643.9294293395365
1,-48.5,-15.400000000000002,23.329602882493162,1828.7319555716194,135.93482062696714
1,-78.83333333333333,-22.200000000000003,21.560988923714522,1667.1076335649143,503.24012484209095
1,-52.833333333333336,-21.8,21.60060631873787,1725.2236443839317,372.7756836352761
1,-51.833333333333336,1.799999999999999,25.232370011046882,1572.726509054056,529.3199609473303
1,-56.5,-25.4,20.65986058497705,2021.2400392948853,614.7116821931486
1,-47.5,-11.400000000000002,25.061300150969046,1660.2126268757372,163.47025655940834
1,-62.833333333333336,1,28.63196053219973,1762.8462313579862,898.7616395970695
1,-51.5,-5,29.587287990996998,1624.2425974534738,458.4687139597941
1,-77.83333333333333,-26.200000000000003,24.58533223863455,1459.0947959692596,655.7809466286482
1,-44.5,6.6,25.554282213673225,1643.7744498666586,248.48971612779414
1,-58.16666666666667,2.1999999999999993,26.27056364985898,1791.2489751906064,755.9626722636376
1,-53.833333333333336,-18.6,22.607769375863988,1665.8933956157996,335.73548216715346
1,-56.833333333333336,9.4,26.94306197424161,1824.6313182392182,527.3428442555763
1,-58.16666666666667,-6.199999999999999,24.884905039085538,1924.2964078304058,668.9693654464595
1,-66.5,-2.6000000000000014,22.410253821096642,1759.1245134471963,928.1322325172599
1,-52.5,-19.400000000000002,25.225838661308654,1632.0668887515596,301.5864062919554
1,-48.833333333333336,-12.600000000000001,22.8634765911047,1807.0443909779417,172.6365504895686
1,-68.5,-23,22.255943784145654,2052.5771322929145,780.5158782458702
1,-48.5,-19.8,21.35782298160597,1662.0571340893296,183.14266590373856
1,-43.16666666666667,1.799999999999999,29.386933189989502,1899.0064082858714,342.1396199418708
1,-64.83333333333333,-9.8,22.801119766188073,1728.6483303170014,727.3739080576963
1,-74.83333333333333,-5.800000000000001,22.495849992875286,1944.680829740235,740.4601732589333
1,-71.83333333333333,-3,27.37768252474843,1550.1787675960431,879.5635015326828
1,-64.16666666666667,-1.8000000000000007,23.23016580103122,1637.896783316041,915.7152842767199
1,-58.833333333333336,-22.200000000000003,22.2906968778716,1747.378286804907,602.3549422311897
1,-66.16666666666667,-3.8000000000000007,25.36915184838767,1868.1286789618564,904.9710836675723
1,-70.16666666666667,-25.4,22.45098188769195,1926.3148292253695,836.5710465463766
1,-65.83333333333333,0.1999999999999993,25.757800056315475,1566.146274468492,943.897783530924
1,-54.5,-23.800000000000004,20.541819552953932,1782.489554995156,493.3715881388344
1,-54.16666666666667,9,25.732027057909743,1887.8524287468895,439.6810501633408
0,-55.5,-27.800000000000004,22.983320096664148,1942.263672178526,636.1583014223131
0,-64.83333333333333,2.1999999999999993,24.807313330983032,1632.6615337820795,920.004422258914
0,-54.833333333333336,-12.200000000000003,25.445849383608316,1684.0237326572385,384.155519578353
0,-50.16666666666667,-7.800000000000001,22.48490889650714,1475.3392441533888,335.316356619998
0,-53.16666666666667,0.1999999999999993,26.863566256190122,1680.5797846512005,586.5870147439693
0,-62.16666666666667,-9.400000000000002,26.008535442560294,1766.021837548627,691.6520805756337
0,-76.16666666666667,-16.200000000000003,22.56311425671913,1748.3705937510097,489.0376703568461
0,-40.5,-11.8,20.524512502719375,1693.0683958970162,101.10031698193525
0,-75.83333333333333,-4.600000000000001,22.61271875068628,1616.0318967742303,740.1539678611048
0,-66.5,-2.6000000000000014,22.410253821096642,1759.1245134471963,928.1322325172599
0,-51.5,-5.4,24.730894925461744,1938.6440686810092,448.12262270563417
0,-67.83333333333333,0.5999999999999996,25.124955154590292,1750.1373954127523,948.5469281582184
0,-69.83333333333333,-12.600000000000001,24.498740858651377,1735.6518053843345,664.6614218304159
0,-70.16666666666667,-16.200000000000003,23.067656705442236,1643.962519613571,633.3886974829136
0,-53.833333333333336,-12.600000000000001,21.8397183000777,1757.7350285376594,339.3928367482519
0,-73.5,7.8,29.723913731336143,1753.5732671754881,719.4220141369539
0,-77.16666666666667,-22.6,21.784017295689445,1654.7361992306662,575.3620103677886
0,-50.5,-24.6,22.657998266044785,1852.3433169025668,375.16028947769837
0,-66.5,-21.400000000000002,22.451498325670023,1832.7042140976905,735.1031887472591
0,-50.16666666666667,-22.6,21.755289271663294,1628.2900152952366,305.01628766071275
0,-44.16666666666667,1,24.2551123943702,1458.4632532919247,355.1319688036957
0,-60.5,-10.600000000000001,24.141836061768608,1734.5667855283448,615.9015289369372
0,-73.5,0.5999999999999996,25.280749050209323,1629.4605484350204,866.7238919562938
0,-65.16666666666667,-20.200000000000003,23.52231902518342,1817.84258009598,694.6070585955648
0,-77.5,-4.200000000000001,27.264417756986838,1549.2056363284562,692.3509782503104
0,-61.5,4.199999999999999,26.67680089771628,1929.2434585217532,821.315040276582
0,-47.833333333333336,-5.800000000000001,23.21257289138067,1807.5258405849231,328.8244729157844
0,-55.5,-11,22.889983192694935,1781.3868887199028,435.42789743591504
0,-48.833333333333336,-21.400000000000002,22.33682480161163,1657.1654201145489,231.7231892361988
0,-78.5,-27,19.119850828047063,2053.887115355995,651.1249204200763
0,-61.5,-24.200000000000003,20.978620117924535,1585.8454966040208,740.2853593553442
0,-50.16666666666667,-11,23.891023698629024,1763.2502843856105,245.42177147295598
0,-42.833333333333336,-21.8,19.195985278452447,1578.3274279863772,148.8930574151791
0,-56.16666666666667,-12.600000000000001,23.79037999425387,1514.988558247647,426.57101521046235
0,-77.83333333333333,7.8,26.418885611958387,1492.5728398471729,581.8797634770712
0,-63.5,-15.400000000000002,23.7240309279008,1640.1030369263954,614.7433699246416
0,-46.16666666666667,-17.8,21.12140236421586,1571.0593161109582,97.28872262380028
0,-67.16666666666667,8.6,25.656975681771836,1857.995641018036,777.5353735219901
0,-63.833333333333336,-13.400000000000002,24.34609950509356,1912.7181087050694,635.8276556742812
0,-45.16666666666667,-27.800000000000004,20.00422306048395,1620.885306046318,331.49876311070454
