temperatura,precipitacao,tipo
29.301930591464043,382.6760120689869,Background
29.371685285586864,1598.961617052555,Background
28.83026963332668,2207.310765236616,Background
18.194950628094375,1991.966888308525,Background
27.634254759177566,2484.226907044649,Background
23.87663394678384,1925.0013045966625,Background
26.30547204054892,2073.9897452294827,Background
5.018743199761957,2991.968335211277,Background
19.25949722295627,1300.0325128436089,Background
11.603566554840654,415.0339849293232,Background
16.394496131688356,2911.180993914604,Background
23.38313009822741,2791.4457261562347,Background
15.55393727729097,3050.0143721699715,Background
8.334062730427831,510.3019408881664,Background
12.308584181591868,328.17957922816277,Background
25.04166762344539,2193.3788016438484,Background
17.52940339036286,3082.7692173421383,Background
28.645875020883977,1728.1340345740318,Background
8.085939327720553,420.24001479148865,Background
18.04678224492818,1612.929866462946,Background
34.54870939953253,1468.6918757855892,Background
31.791533431969583,1825.071457773447,Background
31.594071823637933,727.7688182890415,Background
10.251579508185387,1834.2600211501122,Background
8.92087074695155,1145.8006136119366,Background
24.593057751189917,1867.7854128181934,Background
15.305494167841971,3199.3958547711372,Background
24.70274383900687,1903.191501647234,Background
14.611197274643928,2551.221791654825,Background
10.630733578000218,485.31208857893944,Background
28.468829039484262,2505.7949364185333,Background
7.807849601376802,2856.1448827385902,Background
19.0033712470904,360.3361040353775,Background
20.345163797028363,417.8066298365593,Background
22.999668777920306,2149.0311428904533,Background
14.98470620950684,2828.114750236273,Background
19.658391010016203,2652.8353065252304,Background
33.63421482499689,1159.3207009136677,Background
19.487071915064007,2877.1725580096245,Background
31.710506663657725,1659.785208851099,Background
32.43314560735598,828.6886170506477,Background
23.262049469631165,2232.9522222280502,Background
17.32069329591468,2942.433139681816,Background
9.412840728182346,2799.0429677069187,Background
33.05899409810081,560.7260778546333,Background
14.036866999231279,526.4267787337303,Background
6.821617146488279,3368.6720564961433,Background
33.43180820113048,588.936822861433,Background
26.617888202890754,979.2040072381496,Background
9.268828867934644,1705.4514974355698,Background
21.478539681993425,2789.18876349926,Background
33.62273715669289,3024.5054699480534,Background
22.564500593580306,2299.1164922714233,Background
17.13530845241621,1541.7309120297432,Background
24.436804379802197,760.0155226886272,Background
14.5946185127832,3121.3529735803604,Background
14.23160032602027,3095.973800122738,Background
11.593028937932104,1383.5958145558834,Background
16.084665975067765,1942.6014833152294,Background
34.526576104108244,1880.5933579802513,Background
9.6260690246708691,2839.000980556011,Background
7.7313199965283275,3238.9283813536167,Background
9.257207233458757,2176.352860033512,Background
25.700213045347482,2935.1372614502907,Background
23.57769450172782,2883.804512023926,Background
31.741823514457792,1201.0335497558117,Background
25.189972778316587,1927.6755176484585,Background
27.112332137767226,1244.7342090308666,Background
20.634071773383766,3076.3960622251034,Background
24.795153490267694,2582.7756509184837,Background
29.65416380437091,1459.52417999506,Background
28.588446551002562,3490.496828407049,Background
34.39465752104297,2543.2105898857117,Background
18.182946087326854,1059.9324606359005,Background
14.351066062226892,2371.990290284157,Background
17.284248578362167,1400.64727216959,Background
5.314013354945928,2862.003578990698,Background
10.515485720243305,1340.0891683995724,Background
30.28187956660986,1155.3146667778492,Background
11.934853461571038,523.2995949685574,Background
12.172998669557273,2125.655586272478,Background
7.300734960008413,313.3466936647892,Background
12.371710340958089,1198.8852843642235,Background
26.964056165888906,1196.2790355086327,Background
30.423594953026623,2918.333876132965,Background
19.92581801256165,675.469795614481,Background
16.63727089529857,1138.9266341924667,Background
12.393469824455678,1705.5449977517128,Background
8.332893839105964,3366.8302834033966,Background
16.699833057355136,1316.4006181061268,Background
22.15805941959843,2813.102762401104,Background
11.506782884243876,720.894581079483,Background
18.343040060717613,1882.5007379055023,Background
11.539720061700791,1980.6738197803497,Background
20.06898689782247,3135.6132075190544,Background
15.617137155495584,1457.3884285986423,Background
24.4995547644794,1792.1385653316975,Background
16.24141869833693,1708.2488685846329,Background
15.663361423648894,2582.7899284660816,Background
21.010638363659382,463.79493698477745,Background
27.210030811838806,2544.21693906188,Background
11.633088134694844,2423.1241665780544,Background
17.382383558433503,2424.3724420666695,Background
12.970600605476648,1899.691728502512,Background
23.89919160399586,1181.0636766254902,Background
10.514854723587632,1494.2013911902905,Background
30.909323343075812,637.586073577404,Background
27.397040124051273,1115.878812968731,Background
25.04853949183598,448.23407381772995,Background
23.540536197833717,1802.745684236288,Background
16.16714180679992,1337.083026766777,Background
20.89507057564333,971.959463506937,Background
31.24047028599307,2708.4199629724026,Background
22.45250299340114,1080.4016888141632,Background
30.19303294364363,1597.7224193513393,Background
14.3734449474141,2550.8719474077225,Background
26.24870966654271,666.1448895931244,Background
12.950534182600677,731.2193222343922,Background
22.830295821186155,3450.3257669508457,Background
19.43869401467964,3425.672874599695,Background
12.9509819438681,2727.7227468788624,Background
21.937713043298572,396.19032964110374,Background
32.395646690856665,3417.4711279571056,Background
32.05623168498278,2732.865110784769,Background
13.224998645018786,3139.8145250976086,Background
14.644482692237943,1010.249937325716,Background
34.56922653131187,1165.517794340849,Background
23.599799305666238,2243.2160794734955,Background
33.11942267464474,1388.635479658842,Background
18.99598106974736,2722.301732003689,Background
17.20497779780999,539.4797265529633,Background
24.776909726206213,3150.012555718422,Background
9.57039850531146,2765.5795730650425,Background
22.186011746525764,3124.6349833905697,Background
12.161780805326998,3332.8823305666447,Background
33.87076809303835,1336.8161790072918,Background
23.04097177926451,871.7110991477966,Background
20.45089181745425,779.5201830565929,Background
17.07720026606694,666.8591305613518,Background
31.40739623690024,1808.0908082425594,Background
15.922755943611264,2896.1436092853546,Background
13.64717842079699,3073.575769364834,Background
10.11935705319047,507.0372134447098,Background
10.165152391418815,2642.260742932558,Background
19.4612781656906,3412.5525571405888,Background
12.588947855401784,1295.5750323832035,Background
11.487643688451499,2592.432001978159,Background
25.231291642412543,2204.6459816396236,Background
6.429908822756261,438.18315267562866,Background
26.02559262420982,1737.23798468709,Background
15.556659153662622,2343.759437650442,Background
17.26831993786618,2862.1603086590767,Background
29.628539718687534,2034.0295813977718,Background
32.56572044454515,3121.8229189515114,Background
13.475849903188646,321.71416133642197,Background
33.833143811207265,1729.8393912613392,Background
26.85183284804225,1846.5789876878262,Background
25.59125246014446,2838.464180380106,Background
6.585318283177912,1191.2457339465618,Background
16.856604039203376,2189.7609658539295,Background
19.335361395496875,899.8704358935356,Background
21.80759791051969,2883.3015955984592,Background
25.947847845964134,2201.8797159194946,Background
32.470506152603775,1171.488394588232,Background
23.550536821130663,2868.27152967453,Background
17.852645262610167,2235.7012934982777,Background
21.26241101650521,3365.3342835605145,Background
6.75435465760529,871.549678593874,Background
12.825705711729825,313.56114596128464,Background
16.914558599237353,1489.6353416144848,Background
10.93234210042283,2768.6213560402393,Background
29.95782688492909,2134.009164571762,Background
9.586616684682667,845.4703189432621,Background
29.102556260768324,586.0653802752495,Background
21.40478469664231,3103.9261907339096,Background
24.86952926032245,765.9120507538319,Background
10.150954816490412,2332.8853249549866,Background
23.991660794708878,1727.9606342315674,Background
14.356092403177172,3262.448137253523,Background
26.73663039226085,2258.079321682453,Background
16.96819473989308,521.0205346345901,Background
34.080692334100604,1953.7865310907364,Background
34.02195111848414,2506.623348593712,Background
26.80107617052272,1851.6971468925476,Background
12.716502393595874,2271.4045487344265,Background
11.653638039715588,1833.2024961709976,Background
22.791369550395757,3028.476682305336,Background
13.025642964057624,1156.5070807933807,Background
20.93211196595803,1607.4942141771317,Background
28.558750138618052,2858.773997426033,Background
10.041824316140264,3095.8133548498154,Background
17.131975430529565,2024.4653083384037,Background
19.14728832896799,1350.1568526029587,Background
31.043204206507653,2150.525251030922,Background
32.77123867534101,1368.4007406234741,Background
31.459326779004186,807.1860358119011,Background
25.22560527548194,1932.3961436748505,Background
33.50500938016921,416.7137987911701,Background
20.49334682757035,755.9296891093254,Background
22.29557063896209,850.1675575971603,Background
15.089936177246273,1336.7663599550724,Background
15.419738942291588,1431.4329646527767,Background
5.600729016587138,3072.804193198681,Background
20.084391369018704,1440.6058184802532,Background
31.131302409339696,3342.2888472676277,Background
5.189023518469185,1843.7521532177925,Background
7.161713719833642,3075.7280826568604,Background
9.926336749922484,1316.395552456379,Background
28.110022228211164,1373.4959445893764,Background
27.055529174394906,816.4887018501759,Background
34.1562690702267,2299.806483089924,Background
18.994171305093914,886.9093000888824,Background
7.2315353993326426,2025.5304172635078,Background
24.464543729554862,927.746856957674,Background
27.757795085199177,632.8326538205147,Background
9.113182430155575,1356.8460375070572,Background
16.89753783866763,2225.018122047186,Background
11.74955987604335,2509.308487176895,Background
6.738756815902889,955.6366674602032,Background
16.876780649181455,1628.0815303325653,Background
6.947848999407142,762.1771559119225,Background
11.776592987589538,964.1842722892761,Background
6.638873273041099,2750.9728007018566,Background
25.10846118675545,1841.2069506943226,Background
13.932253478560597,1066.3800820708275,Background
8.02164746914059,2848.4842263162136,Background
7.157122916541994,1716.739159822464,Background
31.413217063527554,843.8394196331501,Background
27.627422062214464,828.3164381980896,Background
29.49817662825808,3399.6784776449203,Background
34.46421121014282,1971.3822804391384,Background
8.107989348936826,1972.106473147869,Background
7.971254880540073,2504.0409922599792,Background
28.964948335196823,2821.85660302639,Background
28.53725799592212,2515.5455365777016,Background
5.282897152937949,3114.1766890883446,Background
28.371976483613253,751.6148008406162,Background
26.88171955756843,1148.7848691642284,Background
23.90395558439195,3166.597630828619,Background
19.427324899006635,1432.5134620070457,Background
9.699105541221797,3283.288662135601,Background
5.246465594973415,1346.7993348836899,Background
18.573751826770604,2365.2558267116547,Background
19.76879986235872,1968.2971581816673,Background
16.687613346148282,2100.2129301428795,Background
18.939978256821632,1896.201317757368,Background
26.398370021488518,1998.6387744545937,Background
6.659057789947838,1526.0385043919086,Background
15.64349292544648,2225.1882418990135,Background
29.0843681874685,1142.178376019001,Background
30.071265110746026,2369.4367818534374,Background
12.132482149172574,2431.377988308668,Background
15.619583078660071,2074.1276524960995,Background
30.706562604755163,1286.2771585583687,Background
30.61290121404454,2678.8388043642044,Background
13.876863662153482,3010.5592623353004,Background
9.41144973738119,1479.2726561427116,Background
26.11976183950901,1711.9791880249977,Background
8.114200646523386,3085.9962306916714,Background
6.011833189986646,1608.3124555647373,Background
34.98213583836332,1851.904932409525,Background
6.046244122553617,1911.8781045079231,Background
15.151738512795419,426.62507593631744,Background
32.4519128492102,1564.9092331528664,Background
23.517058088909835,1772.906118631363,Background
13.588560461066663,2082.1729823946953,Background
27.13392209028825,2452.223529666662,Background
30.021629275288433,2483.293627947569,Background
14.428123412653804,3150.1036070287228,Background
19.776996434666216,2431.3186705112457,Background
25.921212986577302,1976.8191568553448,Background
24.243870619684458,1295.2898651361465,Background
24.31768744951114,383.79406332969666,Background
34.33560214471072,716.1329232156277,Background
17.442060033790767,1906.1682716012,Background
8.582143399398774,1934.9563397467136,Background
20.780889804009348,668.7128834426403,Background
11.75220052478835,1119.6281880140305,Background
19.592352921608835,826.4193519949913,Background
16.106443954631686,1194.0682157874107,Background
34.50050542363897,788.107855618,Background
16.649573454633355,1672.5056424736977,Background
11.877345209941268,978.6541469395161,Background
23.698926388751715,549.5860129594803,Background
9.096205912064761,3091.2250854074955,Background
34.024084829725325,985.3679962456226,Background
20.452154236845672,949.0798704326153,Background
9.892109876964241,1312.97240331769,Background
23.65706885466352,1356.9856844842434,Background
34.57862495677546,2761.534485965967,Background
25.063145523890853,2133.7961986660957,Background
17.567476907279342,818.7778487801552,Background
14.700349795166403,2902.780658006668,Background
30.057659598533064,3250.297335535288,Background
9.314511308912188,1107.936929166317,Background
10.78447840642184,2704.5848354697227,Background
31.902160479221493,953.883370757103,Background
14.243586629163474,2953.5786382853985,Background
15.899016305338591,1266.4459876716137,Background
28.518394362181425,2753.14751714468,Background
10.801360397599638,686.096017062664,Background
5.532974356319755,3002.8844110667706,Background
17.198235988616943,2927.911465615034,Background
19.49503007810563,3032.4473835527897,Background
17.655348505359143,346.5801991522312,Background
15.284264050424099,421.3634632527828,Background
30.994499439839274,1256.3409224152565,Background
18.653241528663784,1345.4096123576164,Background
21.012946208938956,539.2722010612488,Background
33.915299957152456,2565.863022208214,Background
28.23774626245722,380.5964268743992,Background
11.266290456987917,2936.9934886693954,Background
14.263604981824756,1936.5804806351662,Background
34.14027350721881,2753.4645281732082,Background
22.547002804931253,3301.6144029796124,Background
27.824708761181682,2034.275208413601,Background
16.18128183297813,3336.6008542478085,Background
28.07581733679399,1314.2229340970516,Background
21.13031549146399,1217.7396409213543,Background
32.419863489922136,3398.817999660969,Background
10.558893256820738,1077.3288130760193,Background
13.466552521567792,2859.1507248580456,Background
7.848872395697981,1244.673302024603,Background
11.314612373244017,2529.7139272093773,Background
34.312969888560474,2735.7827559113503,Background
13.889065261464566,1175.9369485080242,Background
26.77949080709368,316.6659526526928,Background
28.5706350277178,1650.7198005914688,Background
8.1625323835760355,2213.0141399800777,Background
12.187838871032,1714.935591071844,Background
13.116346171591431,1396.1285382509232,Background
8.031754822004586,1953.2684534788132,Background
8.53741523809731,1031.061888486147,Background
34.73709667567164,1226.1439554393291,Background
34.58162891911343,371.74951136112213,Background
9.11202414194122,1990.7728642225266,Background
32.159287449903786,1639.0824049711227,Background
22.289055127184838,3419.3534918129444,Background
16.863465772476047,458.61760526895523,Background
18.494074523914605,2343.2039193809032,Background
26.195057034492493,1880.4585210978985,Background
7.475082373712212,315.06000980734825,Background
15.179377405438572,893.3434307575226,Background
25.423626536503434,2329.602901637554,Background
14.508477442432195,1959.1113284230232,Background
29.947057941462845,3153.37378308177,Background
11.455162479542196,2468.326925486326,Background
19.938468085601926,1944.0575689077377,Background
13.281490178778768,1283.1119388341904,Background
10.760699561797082,1571.645824611187,Background
33.51863792166114,790.5477568507195,Background
14.651766133029014,1515.3886333107948,Background
19.35369151411578,1165.1333011686802,Background
5.839777158107609,3324.92723017931,Background
21.42378404038027,1107.2332859039307,Background
24.327206616289914,2654.340612143278,Background
22.887906339019537,516.5840059518814,Background
14.658121271058917,1486.588779836893,Background
31.733429373707622,996.0433073341846,Background
23.78770842216909,3112.741506099701,Background
14.087147458922118,1654.626715183258,Background
16.646139912772924,1327.313783019781,Background
9.814252774231136,1620.355561375618,Background
30.87655692594126,800.4671566188335,Background
33.59303641365841,2313.205983489752,Background
21.90934050362557,2762.0691373944283,Background
14.886422401759773,3185.759700834751,Background
34.89851656137034,2252.4808391928673,Background
12.044590273872018,2318.195503950119,Background
23.380158958025277,2418.605374544859,Background
8.245355882681906,3275.9982384741306,Background
19.610977098345757,3475.1882947981358,Background
7.9833747004158795,1127.2525541484356,Background
9.834972880780697,1230.698236823082,Background
13.48978612339124,3217.1173207461834,Background
22.516170078888535,1494.5831261575222,Background
26.951229765545577,2615.3479501605034,Background
9.965627333149314,2987.9111729562283,Background
30.994032896123827,673.400654643774,Background
26.257224115543067,3002.545529603958,Background
27.8119860868901,2399.9069444835186,Background
9.412523256614804,329.69817370176315,Background
15.74170890264213,645.3279718756676,Background
25.19997444236651,1666.9349312782288,Background
20.714678049553186,2950.365997850895,Background
15.494053782895207,1372.8553630411625,Background
12.2159210476093,1242.9953798651695,Background
6.745753888972104,3201.666120439768,Background
12.098592263646424,1601.3554744422436,Background
31.70233739539981,2116.491926461458,Background
29.35482248198241,1094.8767997324467,Background
27.425489665474743,729.6512357890606,Background
9.647351773455739,930.5842362344265,Background
8.742262658197433,1996.3655941188335,Background
34.241774254478514,3358.0333031713963,Background
18.083899882622063,1643.8985839486122,Background
18.920498804654926,2985.9313793480396,Background
9.958942437078804,555.036786198616,Background
22.54809672012925,2700.7353626191616,Background
13.123340583406389,1151.4256231486797,Background
11.90290761180222,1993.899554014206,Background
25.736234944779426,444.22888830304146,Background
13.485571988858283,2761.555879563093,Background
29.311941985506564,3213.6875577270985,Background
7.817498212680221,2686.951497197151,Background
29.66090213507414,611.7187112569809,Background
17.822848421055824,3325.8883737027645,Background
27.676617791876197,871.2899833917618,Background
24.87156519666314,2867.515230178833,Background
18.33582190796733,2448.05818349123,Background
23.814385533332825,1638.629224151373,Background
5.013960471842438,2711.225401610136,Background
11.517305420711637,1627.7612648904324,Background
26.14616737002507,2200.9009420871735,Background
11.454994645901024,1323.5723070800304,Background
29.418011638335884,2368.7399081885815,Background
14.232916228938848,1445.685175061226,Background
25.632280569989234,3089.9068117141724,Background
32.98043237067759,1600.6431892514229,Background
8.47338994499296,1758.6557187139988,Background
8.831170636694878,3145.8004035055637,Background
25.34671572269872,2386.6652943193913,Background
17.8684578766115,331.8288318812847,Background
30.03202933818102,2397.7884106338024,Background
34.14314200403169,1072.4404990673065,Background
7.1146693313494325,3389.756130427122,Background
18.793555796146393,1730.8603465557098,Background
26.0475535527803,2439.6194517612457,Background
7.608205038122833,619.0424993634224,Background
34.788320483639836,961.521227657795,Background
12.592969820834696,3331.319013237953,Background
6.486153069417924,2117.7026212215424,Background
25.58974840445444,1604.0401875972748,Background
28.60782057978213,2155.345633625984,Background
15.608182279393077,722.4469356238842,Background
15.993243348784745,1893.4961892664433,Background
13.613003920763731,896.1599700152874,Background
7.399187369737774,1069.5914417505264,Background
15.963628087192774,2887.2114442288876,Background
10.340414438396692,2471.37843221426,Background
21.08161161886528,3401.4055885374546,Background
20.118461360689253,743.0164910852909,Background
33.35105310427025,1741.764298081398,Background
15.239638518542051,1866.6238613426685,Background
18.94141322467476,2036.3741979002953,Background
7.475935448892415,1760.266611725092,Background
30.803205382544547,848.5714137554169,Background
16.86981919920072,2587.488880753517,Background
27.076980511192232,3199.2676228284836,Background
10.15230217948556,1228.9261609315872,Background
18.64284893963486,2748.174897581339,Background
28.106142783071846,3274.6079221367836,Background
6.8794999504461884,331.7530170083046,Background
29.452444852795452,1901.5402771532536,Background
14.034275733865798,1130.0424046814442,Background
15.940130839589983,1778.8386069238186,Background
14.36338375788182,1603.8300067186356,Background
6.121098946314305,2972.9979999363422,Background
20.564147701952606,728.4678839147091,Background
25.37040247116238,3082.500322908163,Background
32.097006808035076,1555.4894417524338,Background
5.765800953377038,2284.031032770872,Background
34.67234812211245,711.2464547157288,Background
14.086628737859428,3121.3581271469593,Background
33.17415201803669,2349.016445875168,Background
25.6282274518162,1938.3760124444962,Background
18.41110984561965,2320.577970892191,Background
29.494344163686037,3386.774481087923,Background
6.184975935611874,2832.2005346417427,Background
27.170950565487146,3336.796199530363,Background
15.461584811564535,2416.6779845952988,Background
29.877524704206735,1758.4543630480766,Background
21.066241750959307,3322.543203085661,Background
13.236360908485949,2442.163409292698,Background
29.02844635769725,1419.0312914550304,Background
7.749340843874961,1409.474441409111,Background
29.963233226444572,350.07175132632256,Background
13.305652174167335,1744.1301919519901,Background
27.593302987515926,1932.7533602714539,Background
33.92457710346207,492.7336424589157,Background
7.443996800575405,2674.736215174198,Background
30.630942394491285,790.0261037051678,Background
29.067146512679756,1401.194678992033,Background
16.55520813772455,1518.2513281702995,Background
14.82792197028175,3241.9983707368374,Background
11.14816108951345,2338.8588316738605,Background
22.08147987956181,3062.2112169861794,Background
31.64165571331978,1621.188310533762,Background
20.8914227434434,2554.5169539749622,Background
22.60875970358029,931.2899880111217,Background
24.97205427614972,1989.0032939612865,Background
20.89677375741303,3179.3419897556305,Background
20.295286981854588,1230.064856261015,Background
5.484814427327365,1278.008610010147,Background
6.431299548130482,1675.2845972776413,Background
32.88052047602832,3137.433871626854,Background
28.078566160984337,2477.691974490881,Background
11.032418482936919,1700.9339779615402,Background
24.507845011539757,2966.9666282832623,Background
24.613000471144915,1074.4162254035473,Background
16.857612843159586,1527.4280443787575,Background
29.369144856464118,684.8521955311298,Background
21.410702529828995,1046.3337138295174,Background
31.55397954629734,2500.2411164343357,Background
21.599419626872987,3478.718350827694,Background
32.181443348526955,2962.937892973423,Background
22.623841010499746,2533.4886625409126,Background
17.70390952937305,1979.493858665228,Background
33.48755968967453,885.9293259680271,Background
26.27113710390404,3442.8538374602795,Background
17.39916224265471,2937.0169423520565,Background
5.550922511611134,3398.5190376639366,Background
22.002022482920438,1978.7000015377998,Background
19.701903592795134,2681.0514889657497,Background
31.3602206367068,2846.6295570135117,Background
29.385580637026578,1904.5663066208363,Background
30.62299932586029,1966.0952262580395,Background
16.036878433078527,2555.079624801874,Background
31.218497385270894,1825.4510067403316,Background
9.540145143400878,1241.1009095609188,Background
13.45435009105131,2015.5180901288986,Background
25.001154735218734,2185.587006062269,Background
34.32150730397552,2412.3724386096,Background
22.482192099560052,3359.8582230508327,Background
20.797702386043966,1166.8880231678486,Background
6.823466746136546,1147.1782013773918,Background
34.07116590999067,1119.574261456728,Background
8.607113857287914,1692.1140521764755,Background
7.650899030268192,1665.4435619711876,Background
31.422923447098583,1552.3832365870476,Background
20.251118892338127,2117.621187120676,Background
15.124849919229746,1493.688726425171,Background
31.830038763582706,1501.5327595174313,Background
5.9591488423757255,1281.061763316393,Background
12.116890922188759,2297.99150750041,Background
25.594710533041507,826.8515326082706,Background
11.774552699644119,732.9227678477764,Background
14.55483764410019,562.4659508466721,Background
10.219514502678066,543.9073853194714,Background
29.042887510731816,2508.1197798252106,Background
9.388461739290506,3406.4166888594627,Background
29.681521749589592,2836.0979318618774,Background
14.929934858810157,2394.8467664420605,Background
16.22508163563907,2508.438581228256,Background
23.89236271381378,1406.1547443270683,Background
7.8990122908726335,2360.9753228724003,Background
5.659811459481716,1547.2157530486584,Background
34.79134341003373,697.7344341576099,Background
22.518165369983763,2808.185465633869,Background
28.45469195395708,3077.863707393408,Background
31.756883678026497,1633.4676630795002,Background
27.645963607355952,2376.8025390803814,Background
34.37611190369353,2143.756540864706,Background
6.32441203808412,3161.0436737537384,Background
32.10202654125169,1565.9533478319645,Background
30.9650244214572,1568.7667548656464,Background
28.26222774107009,1285.7534892857075,Background
16.304492505732924,610.8178786933422,Background
6.263241460546851,2624.7235164046288,Background
15.93233244959265,3147.203655540943,Background
13.212538093794137,2080.0331965088844,Background
30.514024421572685,721.0563316941261,Background
15.872051373589784,3191.231320053339,Background
14.134333718102425,1568.8459917902946,Background
27.774060182273388,716.673444211483,Background
30.345038729719818,3178.7231393158436,Background
18.73764683259651,1727.7901351451874,Background
26.888949933927506,1687.1185787022114,Background
8.122359081171453,1635.1309925317764,Background
11.59949533175677,1305.3073361515999,Background
33.61853743204847,751.8981896340847,Background
27.56112623726949,2829.5010209083557,Background
29.56866149790585,2990.6434178352356,Background
17.53331305226311,917.5040505826473,Background
22.815154793206602,1763.1549827754498,Background
28.964706733822823,1108.9018546044827,Background
31.652259512338787,565.4110498726368,Background
16.55574779957533,2760.9753660857677,Background
7.709662527777255,1186.010279506445,Background
23.772309112828225,1916.2500463426113,Background
27.369086518883705,730.4241314530373,Background
7.56135371979326,1827.1517924964428,Background
14.015528336167336,3021.978282928467,Background
23.436864719260484,345.0202077627182,Background
27.58796173846349,3482.410339266062,Background
32.511713991407305,2824.823508411646,Background
19.272515170741826,1100.7872082293034,Background
22.01358398422599,2669.674802571535,Background
27.098610382527113,1782.424496859312,Background
30.72342273313552,413.4597145020962,Background
32.27439513429999,2252.5107249617577,Background
6.6914667608216405,1580.8516927063465,Background
20.087249123025686,3489.20087069273,Background
15.51634319126606,1716.281547397375,Background
30.366683688480407,331.7742124199867,Background
29.19305491494015,381.41743391752243,Background
8.519936818629503,1271.6527000069618,Background
26.380596649833024,697.8774152696133,Background
12.058065740857273,666.4892077445984,Background
7.248702535871416,1746.5559549629688,Background
33.06938441703096,1611.9007088243961,Background
9.715034754481167,1168.2819671928883,Background
24.411720500793308,1552.2007524967194,Background
10.205532384570688,2080.2862025797367,Background
5.602220275904983,1044.8112972080708,Background
20.639415390323848,451.7520695924759,Background
7.588336798362434,3393.390601873398,Background
13.490070381667465,811.2524546682835,Background
17.613047030754387,2224.5946407318115,Background
22.618343725334853,3303.2665602862835,Background
29.20083288801834,3473.3046375215054,Background
11.05985626578331,2192.576127499342,Background
18.782740151509643,2843.7481246888638,Background
18.44429341610521,580.7873323559761,Background
27.012432746123523,629.2151264846325,Background
26.44264431670308,717.2690376639366,Background
29.93665936635807,1021.8476668000221,Background
31.596983626950532,1372.6586617529392,Background
33.57933721970767,2244.282105565071,Background
21.518501655664295,928.4306734800339,Background
20.670072983484715,1201.3317741453648,Background
10.120947659015656,558.8177546858788,Background
19.37814679928124,2343.0051252245903,Background
12.614623894914985,3043.744408339262,Background
6.193419110495597,2757.889401912689,Background
24.04401529347524,2233.8057793676853,Background
21.186827421188354,2422.1347130835056,Background
9.203106497880071,2690.120103210211,Background
13.511353305075318,1728.668799251318,Background
22.490917856339365,963.1281778216362,Background
9.950776766054332,1131.799130141735,Background
7.889033320825547,1688.10573220253,Background
17.85839274059981,615.6586110591888,Background
15.67284697201103,406.02458342909813,Background
30.348006195854396,2326.9076630473137,Background
12.803974209818989,2020.6711918115616,Background
5.69433476543054,2929.834381490946,Background
30.871986190322787,2416.8248020112514,Background
15.03763883607462,1798.4002903103828,Background
23.95366615150124,3047.27036729455,Background
21.392787762451917,2778.2738648355007,Background
16.293334795627743,1523.476368188858,Background
10.576190452557057,3458.5409849882126,Background
17.868217735085636,983.5852921009064,Background
23.923207956831902,3414.9838343262672,Background
20.625270537566394,1742.9352276027203,Background
24.78864011587575,1293.0669516324997,Background
26.880827939603478,3049.4903333485126,Background
19.604686200618744,2564.6772414445877,Background
