lon,lat,bio4_sazonalidade_temperatura,bio5_temp_max_mes_quente,bio12_precipitacao_anual,bio14_precipitacao_mes_seco,bio18_precipitacao_trimestre_quente,elevacao,declividade,GLM,GAM,Random_Forest,BRT,Maxent
-51.75,3.416666666666667,59.675350189208984,33.486000061035156,3090.919921875,77.41999816894531,275.3800048828125,96,0.08882825821638107,0.02838806727706234,0.03483190417260373,0.09896428571428578,0.04086191599154128,0.8968518112744379
-51.58333333333333,3.416666666666667,60.942867279052734,33.64550018310547,3101.699951171875,71.54000091552734,264.6000061035156,57,0.1132141575217247,0.02513345972574025,0.028978262372544496,0.07222172619047623,0.04418481817681212,0.8715605278313892
-51.416666666666664,3.416666666666667,61.96424865722656,33.91725158691406,3032.1201171875,61.7400016784668,240.10000610351563,25,0.08863519132137299,0.017256720737393174,0.018194002915961315,0.07640178571428577,0.04517211992734045,0.7384685777547455
-51.25,3.416666666666667,65.317047119140625,34.23524856567383,2905.699951171875,52.91999816894531,209.72000122070313,7,0.03918694704771042,0.010562745031592418,0.010854112567095587,0.10897718253968257,0.05593748826045346,0.5205340288421195
-52.08333333333333,3.25,57.912479400634766,33.44725036621094,2810.639892578125,63.70000076293945,266.55999755859375,130,0.03964719921350479,0.03132577959427315,0.03140785603473231,0.04250297619047618,0.01752795442555628,0.6867145997723652
-51.916666666666664,3.25,59.25881576538086,33.454750061035156,2889.0400390625,67.62000274658203,269.5,121,0.05193173885345459,0.03290011585845769,0.03392332284218783,0.059186507936507926,0.018484266316665124,0.7834442499478764
-51.75,3.25,60.6883430480957,33.44050216674805,2942.93994140625,71.54000091552734,252.83999633789063,113,0.08326685428619385,0.033348480554695456,0.03521825808829683,0.06983978174603175,0.02344059474194497,0.894280996454338
-51.58333333333333,3.25,62.042930603027344,33.54999923706055,3009.580078125,68.5999984741211,247.94000244140625,81,0.11158575862646103,0.03228354316843394,0.034095678545868424,0.0714246031746032,0.05380521017112877,0.9150643522530252
-51.416666666666664,3.25,63.7265739440918,33.70275115966797,2986.06005859375,59.779998779296875,233.24000549316406,47,0.09628091007471085,0.02630604603449383,0.026108675152693453,0.07258134920634922,0.05273714061433957,0.8668399496190103
-51.25,3.25,65.4438247680664,33.94974899291992,2896.8798828125,51.939998626708984,204.82000732421875,19,0.07012670487165451,0.01615627409213926,0.015690729333539054,0.1282038690476191,0.0410049164315472,0.6684474277155013
-52.08333333333333,3.0833333333333335,59.61272430419922,33.449501037597656,2709.699951171875,58.79999923706055,254.8000030517578,139,0.05418585613369942,0.034766620788734104,0.03297163229025572,0.03607291666666666,0.018138538809076215,0.6909715780597547
-51.916666666666664,3.0833333333333335,60.793643951416016,33.412750244140625,2797.89990234375,64.68000030517578,258.7200012207031,136,0.05220240727066994,0.03538276655221834,0.035008389405187704,0.06718055555555555,0.022379061817642168,0.7579284062368175
-51.75,3.0833333333333335,61.97514343261719,33.41350173950195,2834.159912109375,67.62000274658203,242.05999755859375,124,0.08507915586233139,0.0365784699442293,0.036004856715197577,0.06856398809523807,0.03126629987773671,0.8788662926450405
-51.58333333333333,3.0833333333333335,63.58391571044922,33.596248626708984,2889.0400390625,65.660003662109375,231.27999877929688,80,0.08932068943977356,0.03066590485662381,0.02938514548868788,0.0722123015873016,0.0410009743025155,0.9092748299145663
-51.416666666666664,3.0833333333333335,65.05548858642578,33.656497955322266,2915.5,60.7599983215332,222.4600067138672,60,0.06973233073949814,0.026663894302930407,0.025904098691034227,0.07490525793650794,0.02867745733959473,0.8792828869313902
-51.25,3.0833333333333335,66.22998046875,33.66075134277344,2835.139892578125,49,192.0800018310547,39,0.0735822468996048,0.023126445092888314,0.02166461195868913,0.07367013888888889,0.04125140428771083,0.7927553532035655
-60.08333333333333,2.916666666666667,73.80025482177734,34.24674987792969,1627.780029296875,35.279998779296875,225.39999389648438,114,0.03923733904957771,0.002886753521794669,0.0035066003383095877,0.012294642857142855,0.010909050458477645,0.22775446518972964
-52.25,2.916666666666667,59.94287109375,33.4119987487793,2617.580078125,56.84000015258789,250.8800048828125,151,0.044359248131513596,0.03230313316625381,0.03084334260204164,0.04367708333333334,0.0195369689454059,0.6289032213340799
-52.08333333333333,2.916666666666667,61.2916374206543,33.31624984741211,2646,57.81999969482422,250.8800048828125,164,0.0387154258787632,0.03394456155993689,0.03287303512114214,0.01829662698412698,0.016216738573899766,0.6273519744625808
-51.916666666666664,2.916666666666667,62.281253814697266,33.35200119018555,2720.47998046875,58.79999923706055,248.9199981689453,148,0.0854775458574295,0.04334626888116602,0.04034875527640179,0.03363690476190476,0.03931978815651128,0.7776688390080477
-51.75,2.916666666666667,63.04959487915039,33.55424880981445,2759.679931640625,60.7599983215332,229.32000732421875,97,0.10490886121988297,0.0360748139739963,0.032450434912983814,0.054357142857142854,0.04360664552025459,0.9071180049760252
-51.58333333333333,2.916666666666667,64.71649169921875,33.600250244140625,2805.739990234375,61.7400016784668,229.32000732421875,80,0.06804277747869492,0.031107108007703173,0.028630358480247982,0.05974007936507936,0.028028584561880055,0.8910657412810274
-51.416666666666664,2.916666666666667,66.3134765625,33.680747985839844,2842.97998046875,57.81999969482422,213.63999938964844,60,0.051582612097263336,0.025171333610396456,0.023897493579065798,0.07093849206349206,0.04126887943092491,0.8586758368662457
-51.25,2.916666666666667,67.52098846435547,33.60350036621094,2788.10009765625,50.959999084472656,185.22000122070313,54,0.06918376684188843,0.024867140816554875,0.023438723393298506,0.07620783730158733,0.04411851491953597,0.8458234587200748
-60.58333333333333,2.75,76.45365905761719,34.77799987792969,1680.699951171875,38.220001220703125,243.0399932861328,85,0.043580323457717896,0.0026615256965217245,0.0027665151704644435,0.010973214285714288,0.010652777144160139,0.22752719862528348
-60.416666666666664,2.75,74.51590728759766,34.44499969482422,1665.02001953125,35.279998779296875,235.1999969482422,98,0.04156320169568062,0.0031119402136838598,0.003443816920360735,0.00998263888888889,0.010980474459221895,0.2443798095686588
-60.25,2.75,74.57276153564453,34.409000396728516,1647.3800048828125,36.2599983215332,224.4199981689453,111,0.03644418343901634,0.002732845466447903,0.0032349578515043637,0.012708829365079364,0.011801943038245916,0.2343275246314992
-60.08333333333333,2.75,73.8376235961914,34.285499572753906,1627.780029296875,36.2599983215332,213.63999938964844,121,0.03491629287600517,0.0025143096047995175,0.0031605285339581287,0.020419146825396823,0.014251024131755883,0.21097474079331735
-52.25,2.75,61.123470306396484,33.4734992980957,2570.5400390625,54.880001068115234,243.0399932861328,139,0.06310703605413437,0.033913182870444876,0.0314413304879107,0.03492708333333333,0.022610229826218877,0.704230442439344
-52.08333333333333,2.75,62.748268127441406,33.269248962402344,2593.080078125,55.86000061035156,242.05999755859375,173,0.03683819994330406,0.03310903572705529,0.03212423773472192,0.018723710317460316,0.018098143305652577,0.6265917614711436
-51.916666666666664,2.75,64.1071548461914,33.278499603271484,2646.97998046875,55.86000061035156,242.05999755859375,163,0.09975960105657578,0.04624889286116506,0.0422582150200161,0.027583829365079363,0.03020972301991034,0.7747095615778403
-51.75,2.75,65.01825714111328,33.4744987487793,2700.8798828125,58.79999923706055,220.5,116,0.12223681807518005,0.04091606457474499,0.03747461646423985,0.0518764880952381,0.05805111408686794,0.9239088396710079
-51.58333333333333,2.75,66.262420654296875,33.59375,2730.280029296875,57.81999969482422,216.5800018310547,84,0.07242585718631744,0.03217384009101656,0.029140366119533717,0.05424603174603175,0.03125133433178114,0.9067661879685857
-51.416666666666664,2.75,67.81671905517578,33.592498779296875,2780.260009765625,56.84000015258789,210.6999969482422,79,0.06474583595991135,0.03159595992707553,0.029484588719957096,0.09925248015873014,0.06899720990302781,0.9209285658346612
-51.25,2.75,69.45703887939453,33.5994987487793,2751.840087890625,50.959999084472656,193.05999755859375,59,0.0840103030204773,0.029755802211853,0.027054535382080278,0.10557390873015876,0.053201043505359556,0.9023545474632182
-51.08333333333333,2.75,72.3851547241211,33.87874984741211,2664.6201171875,43.119998931884766,167.5800018310547,28,0.07604099065065384,0.017098327810700614,0.016289980200581082,0.1330133928571429,0.04697933336671457,0.7326046150949124
-60.916666666666664,2.5833333333333335,73.08202362060547,34.58824920654297,1727.739990234375,44.099998474121094,252.83999633789063,79,0.052439868450164795,0.0034097237544791306,0.003285438630854849,0.02612103174603175,0.015630149364456364,0.2543918638613335
-60.75,2.5833333333333335,73.16035461425781,34.403499603271484,1715,38.220001220703125,245,111,0.041354380548000336,0.003950224641422823,0.004198915567774271,0.012952876984126982,0.011063619253444618,0.2698293299945812
-60.58333333333333,2.5833333333333335,72.38700103759766,34.313751220703125,1701.280029296875,38.220001220703125,236.17999267578125,106,0.11815474182367325,0.004754184178580096,0.00478748560770847,0.008106646825396828,0.013593881520029943,0.298661801559457
-60.416666666666664,2.5833333333333335,71.122100830078125,34.1927490234375,1677.760009765625,36.2599983215332,232.25999450683594,106,0.20781978964805603,0.004933045780722815,0.005306895018999285,0.009045634920634921,0.012297729403950106,0.25177667060997877
-60.25,2.5833333333333335,71.67142486572266,34.260498046875,1680.699951171875,38.220001220703125,224.4199981689453,112,0.18325114250183105,0.004511376233698787,0.004822950959917636,0.007046626984126983,0.012732152967924265,0.25280442835822825
-60.08333333333333,2.5833333333333335,75.48909759521484,34.6297492980957,1662.0799560546875,37.2400016784668,220.5,128,0.06651435792446136,0.002748403047602021,0.0031184865533570925,0.008965773809523812,0.011643160946285336,0.21128713504379282
-52.416666666666664,2.5833333333333335,61.36381149291992,33.415000915527344,2515.659912109375,54.880001068115234,245.97999572753906,148,0.035130247473716736,0.030072734752085457,0.029204432959823147,0.03694940476190476,0.02838694610616337,0.6414430468769474
-52.25,2.5833333333333335,62.74922180175781,33.35725021362305,2530.360107421875,53.900001525878906,242.05999755859375,159,0.07442124933004379,0.037081000955241555,0.03429096382399374,0.022198412698412696,0.02731594432566773,0.6887993382245494
-52.08333333333333,2.5833333333333335,64.496978759765625,33.21125030517578,2565.639892578125,52.91999816894531,240.10000610351563,182,0.0732765644788742,0.040123088588346414,0.036781241353524036,0.02961904761904762,0.019303108292873617,0.6700761362496576
-51.916666666666664,2.5833333333333335,65.568756103515625,33.19099807739258,2588.179931640625,54.880001068115234,237.16000366210938,176,0.1118171438574791,0.046876633272509724,0.04246995893161476,0.023364583333333334,0.029977337393209715,0.7600524498626163
-51.75,2.5833333333333335,66.808349609375,33.41899871826172,2642.080078125,57.81999969482422,206.77999877929688,127,0.14122992753982544,0.04090509419127352,0.03852850910139465,0.07479414682539681,0.09419659220767715,0.9267372509837044
-51.58333333333333,2.5833333333333335,68.18924713134766,33.473751068115234,2682.260009765625,58.79999923706055,211.67999267578125,108,0.09168284386396408,0.03823033390271087,0.035640466659436223,0.12263988095238101,0.12211120962447063,0.9648324471305898
-51.416666666666664,2.5833333333333335,69.88971710205078,33.48925018310547,2701.860107421875,52.91999816894531,196,99,0.07699095457792282,0.0362723222428661,0.03465274731156886,0.0964905753968254,0.0597392161007265,0.9624984747667562
-51.25,2.5833333333333335,71.33366394042969,33.57449722290039,2696.9599609375,49.97999954223633,186.1999969482422,71,0.08917326480150223,0.03179393255658269,0.02940972685553756,0.1226691468253968,0.08334590335675918,0.9368186392548269
-51.08333333333333,2.5833333333333335,73.98820495605469,33.78850173950195,2638.159912109375,44.099998474121094,166.60000610351563,38,0.08309239894151688,0.019911997787581247,0.01900564756866858,0.15579017857142863,0.04979717475168533,0.8314091458218146
-61.25,2.416666666666667,66.16907501220703,33.60649871826172,1806.1400146484375,53.900001525878906,281.260009765625,175,0.18129375576972961,0.00920287804806607,0.009085285348217976,0.006842261904761905,0.011898490469776661,0.17605877313063278
-61.08333333333333,2.416666666666667,67.6338882446289,33.80400085449219,1747.3399658203125,49.97999954223633,260.67999267578125,159,0.10231351107358932,0.006358668150018271,0.006513615694412825,0.00795734126984127,0.01955939113290017,0.22364220218970277
-60.916666666666664,2.416666666666667,70.08049011230469,34.37675094604492,1693.43994140625,46.060001373291016,244.02000427246094,80,0.06384485214948654,0.003184508035835596,0.0031607496921104003,0.010160714285714285,0.014559329733806931,0.24024281248544022
-60.75,2.416666666666667,70.37261962890625,34.282249450683594,1743.4200439453125,42.13999938964844,239.1199951171875,86,0.051588889211416245,0.0041223278525135505,0.00406229964677647,0.006504464285714286,0.013964180836694602,0.27354515662885726
-60.58333333333333,2.416666666666667,70.10814666748047,34.13100051879883,1742.43994140625,42.13999938964844,236.17999267578125,117,0.18130265176296234,0.006180668748302476,0.006240169461139692,0.008741071428571428,0.016112137287201504,0.28091353059941593
-60.416666666666664,2.416666666666667,68.36517333984375,33.23474884033203,1735.5799560546875,41.15999984741211,236.17999267578125,264,0.22929538786411285,0.003877411049490126,0.003958750655556251,0.009878472222222223,0.0054347732058439,0.08766085208819274
-60.25,2.416666666666667,67.414306640625,33.24100112915039,1700.300048828125,45.08000183105469,221.47999572753906,253,0.21561157703399658,0.0033640558429793082,0.0035580010588734464,0.005563492063492063,0.0056720913531341545,0.10421917798802793
-60.08333333333333,2.416666666666667,71.824676513671875,34.36149978637695,1681.6800537109375,38.220001220703125,220.5,139,0.18062439560890198,0.004066259312686118,0.0044704796216467075,0.005059523809523809,0.012561015007918182,0.19719205319472044
-55.25,2.416666666666667,57.46891784667969,32.44824981689453,1987.43994140625,46.060001373291016,170.52000427246094,403,0.06817901134490967,2.7573462866957633e-4,8.005824031655797e-4,0.0038348214285714288,0.008478155450983467,0.10014197327548213
-55.08333333333333,2.416666666666667,57.197967529296875,32.41600036621094,2051.139892578125,48.02000045776367,172.47999572753906,403,0.11884315311908722,3.805145858517533e-4,0.0010551665075832068,0.013371527777777776,0.009533010930798457,0.12674063910103062
-52.416666666666664,2.416666666666667,62.021793365478516,33.41625213623047,2461.760009765625,54.880001068115234,244.02000427246094,144,0.04172220081090927,0.029667040463351953,0.028635472551412564,0.03329761904761905,0.026920176346808832,0.6668784831836971
-52.25,2.416666666666667,63.58427810668945,33.329498291015625,2497.0400390625,52.91999816894531,241.0800018310547,162,0.07237868010997772,0.03709588433243732,0.034446261379619474,0.020423115079365076,0.020235774785531794,0.6887768547578144
-52.08333333333333,2.416666666666667,66.01404571533203,33.09574890136719,2522.52001953125,52.91999816894531,244.02000427246094,204,0.06212751567363739,0.03673879896419818,0.03324055312785595,0.024664186507936506,0.014393057336649034,0.6033895580167362
-51.916666666666664,2.416666666666667,67.68952178955078,32.91950225830078,2545.06005859375,53.900001525878906,203.83999633789063,224,0.06483811140060425,0.028512405398684233,0.026485744096444448,0.04596825396825396,0.023452653419697243,0.6944920327162301
-51.75,2.416666666666667,68.86832427978516,33.22249984741211,2583.280029296875,54.880001068115234,197.9600067138672,162,0.14087876677513123,0.04248060147426389,0.04130833943165266,0.06152033730158731,0.0524583147709669,0.901656057495279
-51.58333333333333,2.416666666666667,70.106781005859375,33.3120002746582,2617.580078125,55.86000061035156,201.8800048828125,140,0.13737410306930542,0.045240344608465495,0.043717796601220243,0.0811483134920635,0.07821798948604185,0.9486843146116463
-51.416666666666664,2.416666666666667,71.21479034423828,33.47774887084961,2638.159912109375,50.959999084472656,190.1199951171875,97,0.11272205412387848,0.038806276282532824,0.03637965504368309,0.11300694444444445,0.08129112776704678,0.9709512702291784
-51.25,2.416666666666667,73.13507080078125,33.57899856567383,2639.139892578125,45.08000183105469,175.4199981689453,67,0.08279000222682953,0.02957467547745275,0.02795479082639707,0.17057093253968247,0.0485916681052754,0.9208849651650326
-51.08333333333333,2.416666666666667,75.43254852294922,33.7130012512207,2612.679931640625,43.119998931884766,159.74000549316406,45,0.0871279165148735,0.021203993853005712,0.020836354702330796,0.24254761904761898,0.07549483977579793,0.845770465640008
-50.916666666666664,2.416666666666667,79.20658874511719,34.058250427246094,2524.47998046875,35.279998779296875,137.1999969482422,18,0.06190834566950798,0.010032490025966937,0.011521834851156492,0.02621180555555555,0.014152595398509842,0.31114889960596315
-61.416666666666664,2.25,63.92028045654297,33.73775100708008,1819.8599853515625,58.79999923706055,292.0400085449219,132,0.2482486367225647,0.008645576933777304,0.00914759240205945,0.021722222222222212,0.015089993757911061,0.214233444704089
-61.25,2.25,65.3471908569336,33.97425079345703,1777.719970703125,53.900001525878906,270.4800109863281,101,0.23228390514850616,0.006686626233687238,0.006702454877611986,0.016002976190476186,0.016836606852226488,0.2683427839061777
-61.08333333333333,2.25,67.4374771118164,34.140499114990234,1700.300048828125,51.939998626708984,252.83999633789063,100,0.10502264648675919,0.004186895624686995,0.004168148934071331,0.010710813492063492,0.018618433505743482,0.2888163261569736
-60.916666666666664,2.25,67.48017120361328,34.19575119018555,1682.6600341796875,49.97999954223633,245,79,0.030027449131011963,0.002677157057455562,0.002853350517935023,0.005039682539682541,0.014757850306286475,0.22161016289625235
-60.75,2.25,67.828338623046875,34.124000549316406,1735.5799560546875,46.060001373291016,234.22000122070313,99,0.10989118367433548,0.004835421313300489,0.00471249354478012,0.006519841269841269,0.016541376421909764,0.30694649070948277
-60.58333333333333,2.25,68.03055572509766,34.031497955322266,1733.6199951171875,42.13999938964844,229.32000732421875,110,0.15493352711200714,0.005765919622244956,0.005760268837487859,0.004595734126984127,0.015321443866595646,0.2963543493871015
-60.416666666666664,2.25,68.13335418701172,33.53824996948242,1733.6199951171875,41.15999984741211,235.1999969482422,207,0.23565542697906494,0.00581586858875499,0.006361747977476493,0.0040188492063492065,0.006202008200686292,0.13444150526048637
-60.25,2.25,66.84066009521484,33.108001708984375,1716.9599609375,44.099998474121094,228.33999633789063,286,0.09301287680864334,0.0022474581379785525,0.002255517054389646,0.005110615079365079,0.006093116261004414,0.0873062629274226
-60.08333333333333,2.25,68.4389419555664,33.97275161743164,1697.3599853515625,41.15999984741211,220.5,164,0.1525913029909134,0.004600002509178352,0.005015447885151578,0.002695436507936508,0.010633260655951647,0.18635678617016682
-55.916666666666664,2.25,59.495262145996094,33.52299880981445,1747.3399658203125,42.13999938964844,150.9199981689453,361,0.20355896651744843,1.904641958495289e-4,3.6337174481489506e-4,0.01717113095238095,0.006741534268546649,0.038319626378830685
-55.75,2.25,59.27285385131836,32.03824996948242,1826.719970703125,43.119998931884766,157.77999877929688,552,0.2315683811903,1.3353845590635204e-6,2.069310497223818e-4,0.014124503968253963,0.017041233272669702,0.05052953068886523
-55.58333333333333,2.25,58.12955093383789,31.578500747680664,1832.5999755859375,45.08000183105469,223.44000244140625,584,0.1639459878206253,8.035337949901999e-7,2.718392616926946e-4,1.25e-4,0.0064040081008861355,0.015347464511704545
-55.416666666666664,2.25,56.521995544433594,32.365501403808594,1884.5400390625,43.119998931884766,168.55999755859375,419,0.22485096752643585,1.610901523895443e-4,6.652791675122858e-4,0.007682043650793651,0.009755159936232088,0.08195797685598483
-55.25,2.25,56.698829650878906,32.4532470703125,1959.02001953125,45.08000183105469,172.47999572753906,401,0.07460901886224747,2.736825277900788e-4,7.614831777288581e-4,0.0045000000000000005,0.008143623277719595,0.09115251348371578
-55.08333333333333,2.25,56.31437301635742,32.58599853515625,1996.260009765625,47.040000915527344,173.4600067138672,371,0.08654041588306427,6.099676286227496e-4,0.0010694978347035615,0.004614583333333333,0.008494444240527688,0.1066348134049373
-54.916666666666664,2.25,56.26498031616211,32.431251525878906,2034.47998046875,49,177.3800048828125,396,0.14050939679145813,4.4989564733828466e-4,0.0010955558649430688,0.0049375,0.00828716639981362,0.11381824972592991
-54.75,2.25,56.877410888671875,32.29724884033203,2074.659912109375,49.97999954223633,186.1999969482422,412,0.14362625777721405,3.897440620316326e-4,0.0012170155117735624,0.003875000000000001,0.008767046135793072,0.12012793973016322
-52.58333333333333,2.25,61.720706939697266,33.34450149536133,2402.9599609375,56.84000015258789,206.77999877929688,156,0.07931315153837204,0.02417046599055221,0.023811425183169085,0.0645406746031746,0.11192470975124391,0.7012005356152868
-52.416666666666664,2.25,63.1873779296875,33.31475067138672,2447.06005859375,56.84000015258789,209.72000122070313,162,0.0774245336651802,0.027299429105499633,0.02667501749962062,0.05297023809523809,0.05193148208750236,0.7250155669959247
-52.25,2.25,64.67729949951172,33.20174789428711,2466.659912109375,54.880001068115234,246.9600067138672,181,0.04986521601676941,0.0340673254647564,0.03226219802858177,0.033831845238095244,0.02112718253450516,0.6213848946282176
-52.08333333333333,2.25,66.25638580322266,33.16400146484375,2504.8798828125,52.91999816894531,201.8800048828125,185,0.03679978474974632,0.027125288944349915,0.027721224477593495,0.03944444444444445,0.03671844683074313,0.7031745373762379
-51.916666666666664,2.25,68.47218322753906,33.09000015258789,2523.5,52.91999816894531,197.9600067138672,194,0.03826434165239334,0.02828882231558501,0.02888943559728348,0.04174950396825396,0.028542690178424646,0.7458636380012154
-51.75,2.25,70.61485290527344,32.96274948120117,2538.199951171875,52.91999816894531,194.0399932861328,214,0.04315737262368202,0.027691690099586073,0.027693815954162655,0.08853769841269844,0.029109322635573802,0.7662021641832983
-51.58333333333333,2.25,71.76871490478516,33.09149932861328,2565.639892578125,53.900001525878906,195.02000427246094,178,0.1478353589773178,0.044931997803811206,0.04412898127532342,0.10910863095238095,0.05910473692238402,0.9205242357236401
-51.416666666666664,2.25,72.669158935546875,33.41875076293945,2579.360107421875,50.959999084472656,186.1999969482422,102,0.14549607038497925,0.04084737441524637,0.03911126090604118,0.15544742063492067,0.08642167520038982,0.9806744819125351
-51.25,2.25,74.45568084716797,33.46424865722656,2592.10009765625,46.060001373291016,172.47999572753906,83,0.0806109830737114,0.03220862516183306,0.03177571087014838,0.1593402777777779,0.05696934814765455,0.9591745600513012
-51.08333333333333,2.25,76.37071228027344,33.58124923706055,2603.860107421875,42.13999938964844,158.75999450683594,58,0.09607819467782974,0.026169136416152976,0.026074460196020617,0.24974652777777762,0.08010866525231729,0.9029849892386597
-50.916666666666664,2.25,83.15323638916016,34.206748962402344,2510.760009765625,34.29999923706055,131.32000732421875,22,0.07502847909927368,0.009214551189841626,0.011212590950949704,0.016198412698412698,0.014231143696848811,0.307297667060781
-61.58333333333333,2.0833333333333335,61.16976547241211,33.63275146484375,1856.1199951171875,63.70000076293945,307.7200012207031,115,0.08277317136526108,0.008384731139531537,0.007930945019179115,0.03242311507936506,0.013696560908096801,0.3265008397860871
-61.416666666666664,2.0833333333333335,62.83977127075195,33.74674987792969,1822.800048828125,58.79999923706055,290.0799865722656,109,0.07637889683246613,0.007368515484501799,0.006992265103010222,0.013687500000000002,0.013764346145598337,0.3389082775563155
-61.25,2.0833333333333335,64.76995086669922,34.056251525878906,1778.699951171875,57.81999969482422,269.5,84,0.0716530904173851,0.004719261681621029,0.004411298843607655,0.014157738095238091,0.013335659267799074,0.29090068896322163
-61.08333333333333,2.0833333333333335,65.85677337646484,34.178749084472656,1723.8199462890625,54.880001068115234,262.6400146484375,74,0.032736048102378845,0.0030568975728005048,0.003074714920505483,0.008345238095238095,0.01533626772205613,0.23356389247602183
-60.916666666666664,2.0833333333333335,65.5495834350586,33.96474838256836,1730.6800537109375,52.91999816894531,245,100,0.10980138182640076,0.004821416225436172,0.0047397897947320435,0.004887896825396826,0.01835060022172986,0.3091997656144875
-60.75,2.0833333333333335,65.40886688232422,33.534000396728516,1744.4000244140625,49,236.17999267578125,194,0.05261051654815674,0.004479424063958379,0.004828829745783596,0.0021284722222222226,0.007837460824549732,0.1624600037384033
-60.58333333333333,2.0833333333333335,66.96105194091797,33.89649963378906,1747.3399658203125,43.119998931884766,236.17999267578125,132,0.06334926933050156,0.005391294282692328,0.005670850816195165,0.004299107142857143,0.013139254124387097,0.25932324456814826
-60.416666666666664,2.0833333333333335,67.090667724609375,33.66550064086914,1760.0799560546875,44.099998474121094,236.17999267578125,195,0.18048928678035736,0.006273670075516227,0.006387151143011354,0.0015104166666666666,0.007759103385938928,0.15872086900668025
-60.25,2.0833333333333335,66.17424774169922,33.34674835205078,1745.3800048828125,45.08000183105469,233.24000549316406,238,0.1019529476761818,0.00422084295905088,0.004098606225405082,0.0013973214285714285,0.006419591123556199,0.12736472092516982
-60.08333333333333,2.0833333333333335,66.936370849609375,33.84675216674805,1733.6199951171875,44.099998474121094,223.44000244140625,174,0.042320553213357925,0.0038588434945910927,0.004353806705939026,0.0017023809523809524,0.009638959317479016,0.17603873134398373
-59.916666666666664,2.0833333333333335,67.984710693359375,33.806251525878906,1706.1800537109375,41.15999984741211,216.5800018310547,204,0.08627990633249283,0.003487004285993584,0.003749759188478588,0.002392361111111111,0.00656773060603354,0.14718704500388158
-55.916666666666664,2.0833333333333335,61.93870544433594,33.991249084472656,1753.219970703125,42.13999938964844,151.89999389648438,340,0.1929836869239807,2.501720127640107e-4,3.7581371661821465e-4,0.036360615079365076,0.007356051214928364,0.03989892160436481
-55.75,2.0833333333333335,62.238590240478516,33.43724822998047,1803.199951171875,43.119998931884766,154.83999633789063,417,0.35867050290107727,4.0010237274496205e-5,2.617716936277516e-4,0.017666170634920632,0.011757449700288183,0.03662377474823608
