periodo,lon,lat,temperatura,precipitacao,sazonalidade,adequabilidade,adequabilidade_atual,delta_adequabilidade,classe
SSP126,-51.833333333333336,9.8,26.502557140626028,1536.79741026404,51.85345751966917,0.1180663620961878,0.1486580492874591,-0.03059168719127129,Estabilidade
SSP126,-51.5,9.8,27.033747004846333,1609.3962325332016,52.75521761558174,0.11545748264555544,0.15521038310519258,-0.03975290045963714,Estabilidade
SSP126,-51.16666666666667,9.8,27.803605571003544,1498.318149026277,52.1119344165686,0.0717843888817576,0.11598076386662312,-0.04419637498486552,Estabilidade
SSP126,-50.833333333333336,9.8,27.00890068685139,1482.243433608652,52.95029713574693,0.0904193568617478,0.12700706632695802,-0.03658770946521021,Estabilidade
SSP126,-50.5,9.8,26.109823643273256,1533.240513226034,45.39016170408187,0.13398484487477183,0.1577889131760201,-0.02380406830124826,Estabilidade
SSP126,-50.16666666666667,9.8,27.67540391228036,1374.2622448697157,50.41015526947698,0.0511596878100342,0.08467407688037334,-0.03351438907033914,Estabilidade
SSP126,-49.833333333333336,9.8,27.453331470183336,1433.785249898853,57.33603475657197,0.06459755627709726,0.10047502923644833,-0.03587747295935106,Estabilidade
SSP126,-49.5,9.8,26.918028234980195,1386.677515186386,55.38237504133174,0.0663428993695502,0.09506375646625508,-0.02872085709670487,Estabilidade
SSP126,-49.16666666666667,9.8,26.5374044621225,1621.2819287409282,47.30851248028272,0.13960777764214014,0.17127512081482055,-0.03166734317268041,Estabilidade
SSP126,-48.833333333333336,9.8,25.549927867352867,1507.533507131363,52.10483490398825,0.1267970654813778,0.13737079323491863,-0.01057372775354081,Estabilidade
SSP126,-48.5,9.8,27.70908971666947,1520.0917793037934,49.03148792369536,0.08114875173039919,0.12746455516921784,-0.04631580343881865,Estabilidade
SSP126,-48.16666666666667,9.8,25.529843601243076,1501.8867606041251,53.89520370040287,0.12318291374148622,0.13326623590071776,-0.01008332215923153,Estabilidade
SSP126,-47.833333333333336,9.8,28.580030847966885,1386.7773802006052,48.014509334131986,0.03574990932647538,0.07015315949702745,-0.03440325017055207,Estabilidade
SSP126,-47.5,9.8,27.849799815605092,1436.7353046716976,54.488662247323134,0.05734835436165406,0.09592565000031468,-0.03857729563866062,Estabilidade
SSP126,-47.16666666666667,9.8,25.900780434218415,1566.692170210479,51.30650692682847,0.13873302976529767,0.1562735103948488,-0.01754048062955113,Estabilidade
SSP126,-46.833333333333336,9.8,25.033281636484062,1514.542706259106,46.99564379890212,0.13808716730528564,0.13697911504693178,0.00110805225835386,Estabilidade
SSP126,-46.5,9.8,25.389355221708417,1571.2892318968247,48.55933721011925,0.15004893315094606,0.15517895687865985,-0.00513002372771378,Estabilidade
SSP126,-46.16666666666667,9.8,26.467970256515738,1522.0983119682217,50.29620303469452,0.11705133976346876,0.1472090313526839,-0.03015769158921513,Estabilidade
SSP126,-45.833333333333336,9.8,25.934725727532214,1479.7255385470062,49.05684671821998,0.11709314307385184,0.13644407479125162,-0.01935093171739978,Estabilidade
SSP126,-45.5,9.8,25.85050759729617,1446.3635974880185,55.96003584192105,0.10063089224630369,0.1169934631813963,-0.01636257093509262,Estabilidade
SSP126,-45.16666666666667,9.8,25.21868830011554,1647.53790886404,53.390585023023355,0.15834665134584028,0.1554637104839997,0.00288294086184057,Estabilidade
SSP126,-44.833333333333336,9.8,26.254448309258095,1451.490743411384,49.44012556715414,0.10251396537835966,0.12736786257805413,-0.02485389719969447,Estabilidade
SSP126,-44.5,9.8,25.484820959841706,1454.931189944848,53.16638438745279,0.10987919720456003,0.1196441163696824,-0.00976491916512237,Estabilidade
SSP126,-44.16666666666667,9.8,24.563307303897307,1502.351592233601,49.55339017478576,0.1293452844442179,0.1189417522432992,0.01040353220091869,Estabilidade
SSP126,-43.833333333333336,9.8,26.035058558722387,1488.6410617596932,50.319975988150226,0.11673100603526104,0.13798164427770496,-0.02125063824244391,Estabilidade
SSP126,-43.5,9.8,27.52473451194383,1340.1050919340385,49.72039923214306,0.04731034470959083,0.07704688130691806,-0.02973653659732723,Estabilidade
SSP126,-43.16666666666667,9.8,25.946566533570714,1445.8702648895114,44.543245523625146,0.11099649598671624,0.13090627022858103,-0.01990977424186479,Estabilidade
SSP126,-42.833333333333336,9.8,27.318695889106163,1510.9616224666734,49.62043327146798,0.09116816036277822,0.13374648419139842,-0.0425783238286202,Estabilidade
SSP126,-42.5,9.8,24.9454105931732,1347.394196543935,48.419157491647056,0.07982909299833257,0.08143945160666925,-0.00161035860833667,Estabilidade
SSP126,-42.16666666666667,9.8,26.74353746945896,1558.0839951570176,53.24186553660718,0.11480880039189316,0.1495871963383986,-0.03477839594650543,Estabilidade
SSP126,-41.833333333333336,9.8,27.45975970094413,1356.959711983877,55.84748706452101,0.04895168527158378,0.07842284259446931,-0.02947115732288553,Estabilidade
SSP126,-41.5,9.8,27.307360265746663,1280.8690140499857,51.599228457560585,0.03779541946331215,0.06031334013413174,-0.02251792067081959,Estabilidade
SSP126,-41.16666666666667,9.8,27.183668270328404,1326.0543834918474,49.921155594266246,0.05006685689074985,0.07685520456908372,-0.02678834767833387,Estabilidade
SSP126,-40.833333333333336,9.8,26.457352016535857,1546.9714281043152,46.36432180590404,0.12816776196921326,0.15926267683380643,-0.03109491486459317,Estabilidade
SSP126,-40.5,9.8,26.325237071801823,1526.0824706161302,53.40334158550809,0.11784154083874818,0.1445741429110119,-0.02673260207226371,Estabilidade
SSP126,-40.16666666666667,9.8,26.23393074493302,1616.7370577314484,48.61221698897923,0.1453616610375959,0.16992836719984308,-0.02456670616224718,Estabilidade
SSP126,-79.83333333333333,9.4,26.86203967196403,1435.2982689746857,54.67918580268197,0.08061291597710271,0.11231360674162452,-0.03170069076452181,Estabilidade
SSP126,-79.5,9.4,25.77455594896024,1409.2480295854011,55.09519308148347,0.09070910455577676,0.10526947087385766,-0.0145603663180809,Estabilidade
SSP126,-79.16666666666667,9.4,26.36521227647676,1541.4698078986853,55.32471058566505,0.11849258101915185,0.14565723396280228,-0.02716465294365043,Estabilidade
SSP126,-78.83333333333333,9.4,26.714797642217484,1541.8518728284173,51.605705004603784,0.11391526411186004,0.14848024196684606,-0.03456497785498602,Estabilidade
SSP126,-78.5,9.4,29.11976412717289,1303.7439678815017,55.52221241581295,0.01641964449012593,0.0370330551994864,-0.02061341070936047,Estabilidade
SSP126,-78.16666666666667,9.4,26.4724379895103,1447.4023846771208,48.92440344023157,0.09750772779639529,0.12598402806124986,-0.02847630026485458,Estabilidade
SSP126,-77.83333333333333,9.4,27.549322565060805,1454.6371301003144,51.26955543137928,0.07086035560411712,0.11101939514193664,-0.04015903953781952,Estabilidade
SSP126,-77.5,9.4,27.479405142752785,1316.5531499108242,46.85033524711178,0.04451685342357432,0.07241878937015075,-0.02790193594657643,Estabilidade
SSP126,-77.16666666666667,9.4,26.44097460831035,1448.6013072760331,51.93903606526676,0.09561820400559896,0.12292622954578884,-0.02730802554018988,Estabilidade
SSP126,-76.83333333333333,9.4,27.52773940528064,1394.5456088220335,53.74250345755863,0.05671346234796197,0.09068663486506726,-0.03397317251710528,Estabilidade
SSP126,-76.5,9.4,29.303807675003412,1499.0796148415382,54.03342913136442,0.03129758570591842,0.06813536891810675,-0.03683778321218833,Estabilidade
SSP126,-76.16666666666667,9.4,28.321206485121703,1554.5455390251907,50.107545231753896,0.06566461963230026,0.1144546257806444,-0.04879000614834414,Estabilidade
SSP126,-75.83333333333333,9.4,27.98044675383224,1420.957208282163,44.04772842192988,0.05716533453106164,0.0982253477804283,-0.04106001324936666,Estabilidade
SSP126,-75.5,9.4,27.581329673370742,1509.329382166732,51.001218809993944,0.08151773353776925,0.12568600225855645,-0.04416826872078719,Estabilidade
SSP126,-75.16666666666667,9.4,25.89859457074759,1466.0017025882391,51.515651928867534,0.11065954884853024,0.12879692860638817,-0.01813737975785792,Estabilidade
SSP126,-74.83333333333333,9.4,29.512489667692098,1470.985357042285,46.42764929196139,0.02715895131608974,0.06221932693721962,-0.03506037562112988,Estabilidade
SSP126,-74.5,9.4,26.771586717922233,1645.5244495197942,49.54992864260558,0.13264916239959634,0.16795682504533715,-0.03530766264574081,Estabilidade
SSP126,-74.16666666666667,9.4,29.301584707071378,1461.245080552688,54.8374938725908,0.0278549529393646,0.06154803346454549,-0.03369308052518088,Estabilidade
SSP126,-73.83333333333333,9.4,30.69575018828397,1522.2411089257432,56.347019139326726,0.01085748655976559,0.03121301021097555,-0.02035552365120996,Estabilidade
SSP126,-73.5,9.4,27.113956232893273,1468.5871230523956,51.09775385146911,0.08592818585023873,0.1235603377854367,-0.03763215193519796,Estabilidade
SSP126,-73.16666666666667,9.4,29.57878393074872,1542.2746445124462,52.68207196026271,0.02915407983544888,0.0659702611718791,-0.03681618133643022,Estabilidade
SSP126,-72.83333333333333,9.4,28.620743677091976,1727.2711089846418,50.49208578458554,0.06621306376747926,0.11434083191473508,-0.04812776814725582,Estabilidade
SSP126,-72.5,9.4,27.27958361349187,1441.2069286298947,55.90399597815399,0.07140437028667189,0.1071652263151854,-0.0357608560285135,Estabilidade
SSP126,-72.16666666666667,9.4,27.439722674337368,1430.5635819011438,46.957019232204345,0.07141205833871032,0.1104605158417382,-0.03904845750302788,Estabilidade
SSP126,-71.83333333333333,9.4,27.437916796188084,1493.3613608380076,47.600690585446976,0.08544837000254314,0.1289018297802983,-0.04345345977775515,Estabilidade
SSP126,-71.5,9.4,28.705904219157837,1452.378194035413,52.45034448303831,0.04018375648443726,0.07892342311106297,-0.03873966662662571,Estabilidade
SSP126,-71.16666666666667,9.4,27.76853175327432,1509.7045187438034,54.430622138247685,0.07318992260783673,0.11705977456997244,-0.0438698519621357,Estabilidade
SSP126,-70.83333333333333,9.4,30.2157324506423,1403.7611734017353,51.30625928698867,0.01194953669044716,0.03246244072533268,-0.02051290403488551,Estabilidade
SSP126,-70.5,9.4,31.847449786232577,1543.466426265562,55.62118774943598,0.00364310527083556,0.01312223737881476,-0.0094791321079792,Estabilidade
SSP126,-70.16666666666667,9.4,28.195405604108032,1368.6468733034085,51.50643993823077,0.03913297031738216,0.07178198404914125,-0.03264901373175909,Estabilidade
SSP126,-69.83333333333333,9.4,30.546736513355775,1471.2973006365196,51.20424739775235,0.01139506767271209,0.03233601381721743,-0.02094094614450534,Estabilidade
SSP126,-69.5,9.4,30.59031720751153,1525.7341816699668,51.51823264276535,0.0126771167512125,0.03557601864436484,-0.02289890189315234,Estabilidade
SSP126,-69.16666666666667,9.4,30.168804914892508,1448.2871368892952,47.60728218068119,0.01516303794064323,0.04012002290704419,-0.02495698496640095,Estabilidade
SSP126,-68.83333333333333,9.4,28.74786143202724,1579.226776610501,53.33425155494973,0.05292865134955346,0.09957967038259584,-0.04665101903304237,Estabilidade
SSP126,-68.5,9.4,29.773888065930947,1462.751316364938,49.55734628040777,0.02118417838486094,0.05143363451123183,-0.03024945612637088,Estabilidade
SSP126,-68.16666666666667,9.4,29.639429146892542,1551.5686867749105,53.76483592996023,0.02814067267832755,0.06426782474450238,-0.03612715206617482,Estabilidade
SSP126,-67.83333333333333,9.4,30.603967054701865,1587.239450367765,55.17012213171965,0.01364312331786442,0.03753186508095072,-0.0238887417630863,Estabilidade
SSP126,-67.5,9.4,29.60593336330831,1492.1513825149864,53.516198379055815,0.02504563749251812,0.05815831179106858,-0.03311267429855046,Estabilidade
SSP126,-67.16666666666667,9.4,31.115251560194768,1498.0515024199524,52.32900297832539,0.00718791849044507,0.02269134778356549,-0.01550342929312042,Estabilidade
SSP126,-66.83333333333333,9.4,29.647457111910928,1661.5128815821686,50.93291095640622,0.03366812618690905,0.07358743281119177,-0.03991930662428272,Estabilidade
SSP126,-66.5,9.4,31.230285903705383,1529.3713376810294,47.91524856903011,0.00729801461183809,0.02330132997353554,-0.01600331536169745,Estabilidade
SSP126,-66.16666666666667,9.4,28.924868317507578,1672.2009942706618,49.892126641921855,0.05511113984983225,0.10332155545072656,-0.04821041560089431,Estabilidade
SSP126,-65.83333333333333,9.4,28.693283936590948,1496.4159205032886,55.82634263143485,0.04442801208202842,0.08562682008734822,-0.0411988080053198,Estabilidade
SSP126,-65.5,9.4,33.63892074581501,1463.6206198501245,50.617942807254494,3.3734948077166946e-4,0.00177389660030544,-0.00143654711953377,Estabilidade
SSP126,-65.16666666666667,9.4,29.603403532364464,1643.933827488467,50.74576268972809,0.03428898101594156,0.0747845809374879,-0.04049559992154634,Estabilidade
SSP126,-64.83333333333333,9.4,30.37205174517182,1597.7360054416786,54.89439083992268,0.01700934852677847,0.04441237781119599,-0.02740302928441752,Estabilidade
SSP126,-64.5,9.4,30.72022237727859,1603.0348652472226,55.227635184569344,0.01259608314354515,0.03527414928904161,-0.02267806614549646,Estabilidade
SSP126,-64.16666666666667,9.4,29.45784528763879,1483.9662947552454,49.040209501436024,0.02850473015128992,0.06430610653779546,-0.03580137638650554,Estabilidade
SSP126,-63.833333333333336,9.4,30.522666906807437,1725.1067914532068,46.598355606388736,0.01804935862235713,0.04606209330162549,-0.02801273467926835,Estabilidade
SSP126,-63.5,9.4,30.318311491067018,1607.7641825808355,53.14558766037509,0.01840404711388671,0.04730638328652625,-0.02890233617263954,Estabilidade
SSP126,-63.16666666666667,9.4,29.628209548473627,1612.037047857722,53.474911320805525,0.03154033540936639,0.07012548149539907,-0.03858514608603268,Estabilidade
SSP126,-62.833333333333336,9.4,29.88411980198901,1539.9991819820534,49.85133101362526,0.02386796648106342,0.05752386399819163,-0.0336558975171282,Estabilidade
SSP126,-62.5,9.4,29.71664762212809,1395.2623450550504,50.2685338376665,0.01728840165100188,0.04255148814810745,-0.02526308649710557,Estabilidade
SSP126,-62.16666666666667,9.4,32.03207711314329,1549.51523014022,51.55652370256009,0.00314503494655779,0.01172385672444312,-0.00857882177788533,Estabilidade
SSP126,-61.833333333333336,9.4,28.806998476583384,1575.1904511712369,46.37531114224375,0.05461680033181418,0.10378106712324776,-0.049164266791433577,Estabilidade
SSP126,-61.5,9.4,28.34380096702746,1656.2031160205163,47.60387466827895,0.07652353831311494,0.12842578327320658,-0.05190224496009164,Estabilidade
SSP126,-61.16666666666667,9.4,29.51335876906215,1579.6233191274323,49.43897621771279,0.03397768491574236,0.07461098208807751,-0.04063329717233515,Estabilidade
SSP126,-60.833333333333336,9.4,29.73142047539082,1736.8127172381137,55.73566793540857,0.03084885353970384,0.06668704701440319,-0.03583819347469935,Estabilidade
SSP126,-60.5,9.4,29.784125763095176,1629.302180227832,47.11314267086221,0.03076657216996171,0.06997919436733163,-0.03921262219736992,Estabilidade
SSP126,-60.16666666666667,9.4,28.71002970385316,1673.2034955910233,52.066815448594895,0.06102339347428185,0.10964405587072425,-0.04862066239644239,Estabilidade
SSP126,-59.833333333333336,9.4,27.951354641583716,1683.7809027928745,51.182767435992936,0.09005671707968818,0.13895555322136208,-0.04889883614167389,Estabilidade
