lon,lat,adequabilidade_glm,adequabilidade_gam,diferenca_gam_menos_glm
-60.91666666666667,3.916666666666669,0.030058609321713448,0.06098297983407974,0.030924370512366295
-60.75,3.916666666666669,0.06353756040334702,0.07805666327476501,0.014519102871418
-60.583333333333336,3.916666666666669,0.06454675644636154,0.08305762708187103,0.01851087063550949
-60.41666666666667,3.916666666666669,0.0739772617816925,0.08421726524829865,0.01024000346660614
-60.25,3.916666666666669,0.07135427743196487,0.10139186680316925,0.030037589371204376
-60.083333333333336,3.916666666666669,0.022092362865805626,0.04825415089726448,0.026161788031458855
-59.91666666666667,3.916666666666669,0.012615900486707687,0.04008796811103821,0.02747206762433052
-59.75,3.916666666666669,0.021292412653565407,0.06642511487007141,0.045132702216506004
-51.583333333333336,3.916666666666669,0.5598313808441162,0.4687729775905609,-0.0910584032535553
-51.41666666666667,3.916666666666669,0.41963526606559753,0.4432241916656494,0.02358892560005188
-64.08333333333333,3.7500000000000027,1.2440713348382815e-8,0.0012046943884342909,0.0012046819477209425
-63.91666666666667,3.7500000000000027,1.4985096186137525e-6,0.0017879554070532322,0.0017864568974346184
-63.75,3.7500000000000027,1.0554114169281092e-6,0.00131412863265723,0.0013130732212403018
-63.583333333333336,3.7500000000000027,4.0034102858044207e-4,0.002928324742242694,0.002527983713662252
-63.41666666666667,3.7500000000000027,0.014782587066292763,0.036608513444662094,0.02182592637836933
-62.583333333333336,3.7500000000000027,8.856293861754239e-4,0.024052433669567108,0.023166804283391684
-62.41666666666667,3.7500000000000027,0.07977233827114105,0.0910012349486351,0.011228896677494049
-62.25,3.7500000000000027,0.06281770020723343,0.08152598142623901,0.018708281219005585
-62.083333333333336,3.7500000000000027,0.2346770465373993,0.20092840492725372,-0.03374864161014557
-61.91666666666667,3.7500000000000027,0.4007977247238159,0.3284313678741455,-0.07236635684967041
-61.75,3.7500000000000027,0.04960492253303528,0.08052108436822891,0.030916161835193634
-61.583333333333336,3.7500000000000027,0.25713011622428894,0.33741429448127747,0.08028417825698853
-61.41666666666667,3.7500000000000027,0.19530807435512543,0.206335186958313,0.011027112603187561
-61.25,3.7500000000000027,0.07866816967725754,0.10715106129646301,0.028482891619205475
-61.083333333333336,3.7500000000000027,0.04351894184947014,0.07381120324134827,0.030292261391878128
-60.91666666666667,3.7500000000000027,0.02866155281662941,0.05771264061331749,0.02905108779668808
-60.75,3.7500000000000027,0.09996601939201355,0.09341983497142792,-0.006546184420585632
-60.583333333333336,3.7500000000000027,0.09899338334798813,0.10071506351232529,0.0017216801643371582
-60.41666666666667,3.7500000000000027,0.07150767743587494,0.07577890157699585,0.004271224141120911
-60.25,3.7500000000000027,0.07012472301721573,0.0845276340842247,0.014402911067008972
-60.083333333333336,3.7500000000000027,0.060976095497608185,0.07876024395227432,0.017784148454666138
-59.91666666666667,3.7500000000000027,0.0411972850561142,0.057126931846141815,0.01592964679002762
-51.75,3.7500000000000027,0.5897639989852905,0.4794340431690216,-0.11032995581626892
-51.583333333333336,3.7500000000000027,0.5593836307525635,0.5299673676490784,-0.029416263103485107
-51.41666666666667,3.7500000000000027,0.425998330116272,0.5373706221580505,0.11137229204177856
-51.25,3.7500000000000027,0.43354055285453796,0.5155898332595825,0.08204928040504456
-63.91666666666667,3.5833333333333357,6.35737387710833e-6,0.0011679205344989896,0.0011615631606218813
-63.75,3.5833333333333357,1.9555034214135958e-06,0.0015029333299025893,0.0015009778264811757
-63.583333333333336,3.5833333333333357,1.4158990779833402e-6,0.0037068400997668505,0.003705424200688867
-63.41666666666667,3.5833333333333357,0.0037859701551496983,0.02457641065120697,0.020790440496057272
-63.25,3.5833333333333357,0.04442870616912842,0.049311455339193344,0.004882749170064926
-63.083333333333336,3.5833333333333357,8.21162848296808e-6,0.008363936096429825,0.008355724467946857
-62.91666666666667,3.5833333333333357,1.1350845258292427e-13,0.0024195255246013403,0.0024195255244878317
-62.75,3.5833333333333357,1.465764142005721e-11,0.005028798244893551,0.0050287982302359095
-62.583333333333336,3.5833333333333357,9.508040966466069e-4,0.025971492752432823,0.025020688655786216
-62.41666666666667,3.5833333333333357,0.1398903727531433,0.16121557354927063,0.02132520079612732
-62.25,3.5833333333333357,0.08241534978151321,0.1206892654299736,0.03827391564846039
-62.083333333333336,3.5833333333333357,0.12130217254161835,0.13117718696594238,0.009875014424324036
-61.91666666666667,3.5833333333333357,0.2512844204902649,0.28208062052726746,0.030796200037002563
-61.75,3.5833333333333357,0.4102153480052948,0.44734689593315125,0.037131547927856445
-61.583333333333336,3.5833333333333357,0.3281145691871643,0.35303929448127747,0.02492472529411316
-61.41666666666667,3.5833333333333357,0.13323475420475006,0.18098311126232147,0.04774835705757141
-61.25,3.5833333333333357,0.07234033197164536,0.11634732037782669,0.044006988406181335
-61.083333333333336,3.5833333333333357,0.045668359845876694,0.08176301419734955,0.036094654351472855
-60.91666666666667,3.5833333333333357,0.03314552083611488,0.06216881796717644,0.029023297131061554
-60.75,3.5833333333333357,0.059826407581567764,0.07033156603574753,0.010505158454179764
-60.583333333333336,3.5833333333333357,0.0716610699892044,0.07244589924812317,7.848292589187622e-4
-60.41666666666667,3.5833333333333357,0.03962215036153793,0.05245177820324898,0.012829627841711044
-60.25,3.5833333333333357,0.044267162680625916,0.05170847475528717,0.007441312074661255
-60.083333333333336,3.5833333333333357,0.027281831949949265,0.04233778268098831,0.015055950731039047
-59.91666666666667,3.5833333333333357,0.012691466137766838,0.02502206154167652,0.012330595403909683
-51.75,3.5833333333333357,0.5904725193977356,0.49543461203575134,-0.09503790736198425
-51.583333333333336,3.5833333333333357,0.6152121424674988,0.5513877868652344,-0.0638243556022644
-51.41666666666667,3.5833333333333357,0.5383466482162476,0.6222138404846191,0.08386719226837158
-51.25,3.5833333333333357,0.42773428559303284,0.5793659687042236,0.1516316831111908
-63.91666666666667,3.416666666666669,6.797261562496715e-7,0.002608743030577898,0.0026080633044216484
-63.75,3.416666666666669,2.3250686354003847e-5,0.0017772598657757044,0.0017540091794217005
-63.583333333333336,3.416666666666669,3.2287689464283176e-6,0.00242230505682528,0.002419076287878852
-63.41666666666667,3.416666666666669,2.0017041606479324e-5,0.005592311732470989,0.00557229469086451
-63.25,3.416666666666669,0.0016353618120774627,0.009253048337996006,0.007617686525918543
-63.083333333333336,3.416666666666669,0.058022163808345795,0.05650090053677559,-0.0015212632715702057
-62.91666666666667,3.416666666666669,0.010381975211203098,0.04477262124419212,0.034390646032989025
-62.75,3.416666666666669,0.0019992159213870764,0.028217574581503868,0.02621835866011679
-62.583333333333336,3.416666666666669,0.02250455506145954,0.05722784623503685,0.03472329117357731
-62.41666666666667,3.416666666666669,0.0015892399242147803,0.022824404761195183,0.021235164836980402
-62.25,3.416666666666669,0.0838165134191513,0.10713820904493332,0.023321695625782013
-62.083333333333336,3.416666666666669,0.16917969286441803,0.19857710599899292,0.02939741313457489
-61.91666666666667,3.416666666666669,0.27211594581604004,0.3112751245498657,0.039159178733825684
-61.75,3.416666666666669,0.34134727716445923,0.40157458186149597,0.06022730469703674
-61.583333333333336,3.416666666666669,0.21627971529960632,0.3301726281642914,0.11389291286468506
-61.41666666666667,3.416666666666669,0.12618322670459747,0.2247605323791504,0.09857730567455292
-61.25,3.416666666666669,0.06760679930448532,0.12669482827186584,0.059088028967380524
-61.083333333333336,3.416666666666669,0.04885769262909889,0.09108299016952515,0.042225297540426254
-60.91666666666667,3.416666666666669,0.05051642283797264,0.07450056076049805,0.023984137922525406
-60.75,3.416666666666669,0.046725135296583176,0.07310499250888824,0.02637985721230507
-60.583333333333336,3.416666666666669,0.03598587214946747,0.05412277951836586,0.01813690736889839
-60.41666666666667,3.416666666666669,0.03374302759766579,0.04243433475494385,0.008691307157278061
-60.25,3.416666666666669,0.036666564643383026,0.03958608955144882,0.002919524908065796
-60.083333333333336,3.416666666666669,0.021064644679427147,0.03559199348092079,0.014527348801493645
-59.91666666666667,3.416666666666669,0.04360545799136162,0.04028748720884323,-0.003317970782518387
-51.91666666666667,3.416666666666669,0.5077182650566101,0.4850183129310608,-0.022699952125549316
-51.75,3.416666666666669,0.6125682592391968,0.5298077464103699,-0.0827605128288269
-51.583333333333336,3.416666666666669,0.6675729751586914,0.5785698294639587,-0.08900314569473267
-51.41666666666667,3.416666666666669,0.5938096642494202,0.5995739102363586,0.0057642459869384766
-51.25,3.416666666666669,0.4713362753391266,0.6287268996238708,0.15739062428474426
-63.91666666666667,3.2500000000000027,2.2817572276068177e-9,6.66431151330471e-4,6.664288695732434e-4
-63.75,3.2500000000000027,3.823262159130536e-5,0.004501975141465664,0.0044637425198743585
-63.583333333333336,3.2500000000000027,1.9422359400778078e-5,0.0031361232977360487,0.0031167009383352706
-63.41666666666667,3.2500000000000027,2.504131043679081e-5,0.004266578704118729,0.004241537393681938
-63.25,3.2500000000000027,3.763159329537302e-4,0.009119682013988495,0.008743366081034765
-63.083333333333336,3.2500000000000027,0.03689214959740639,0.05645588040351868,0.01956373080611229
-62.91666666666667,3.2500000000000027,0.02264886349439621,0.03522699698805809,0.01257813349366188
-62.75,3.2500000000000027,0.04038555547595024,0.04605424404144287,0.00566868856549263
-62.583333333333336,3.2500000000000027,0.05885716900229454,0.05957946553826332,7.222965359687805e-4
-62.41666666666667,3.2500000000000027,0.04413624107837677,0.05596734583377838,0.011831104755401611
-62.25,3.2500000000000027,0.05376920849084854,0.07394992560148239,0.02018071711063385
-62.083333333333336,3.2500000000000027,0.0764617770910263,0.10839639604091644,0.03193461894989014
-61.91666666666667,3.2500000000000027,0.15729419887065887,0.2139115035533905,0.05661730468273163
-61.75,3.2500000000000027,0.19457674026489258,0.29530462622642517,0.10072788596153259
-61.583333333333336,3.2500000000000027,0.1909598410129547,0.31344208121299744,0.12248224020004272
-61.41666666666667,3.2500000000000027,0.1229519248008728,0.22845637798309326,0.10550445318222046
-61.25,3.2500000000000027,0.07661941647529602,0.12348703294992447,0.04686761647462845
-61.083333333333336,3.2500000000000027,0.056134387850761414,0.09845905005931854,0.04232466220855713
-60.91666666666667,3.2500000000000027,0.047228943556547165,0.06898272782564163,0.021753784269094467
-60.75,3.2500000000000027,0.03755887970328331,0.05143612250685692,0.013877242803573608
-60.583333333333336,3.2500000000000027,0.027270682156085968,0.04178890213370323,0.014518219977617264
-60.41666666666667,3.2500000000000027,0.03718005120754242,0.03798578679561615,8.057355880737305e-4
-60.25,3.2500000000000027,0.030110351741313934,0.032067619264125824,0.0019572675228118896
-60.083333333333336,3.2500000000000027,0.01044545043259859,0.02224385365843773,0.011798403225839138
-52.083333333333336,3.2500000000000027,0.49703511595726013,0.47755807638168335,-0.019477039575576782
-51.91666666666667,3.2500000000000027,0.47846290469169617,0.5142205953598022,0.03575769066810608
-51.75,3.2500000000000027,0.5623311400413513,0.550366222858429,-0.011964917182922363
-51.583333333333336,3.2500000000000027,0.6468754410743713,0.5986742973327637,-0.048201143741607666
-51.41666666666667,3.2500000000000027,0.6711412668228149,0.6175037026405334,-0.053637564182281494
-51.25,3.2500000000000027,0.5645701289176941,0.6017356514930725,0.03716552257537842
-63.91666666666667,3.0833333333333357,2.220446049250313e-16,0.002058578422293067,0.002058578422292845
-63.75,3.0833333333333357,2.6370475580961283e-8,0.003247720655053854,0.003247694284578273
-63.583333333333336,3.0833333333333357,5.936649358773138e-6,0.005023730918765068,0.005017794269406295
-63.41666666666667,3.0833333333333357,7.063322300382424e-6,0.0050945342518389225,0.00508747092953854
-63.25,3.0833333333333357,1.6280233467114158e-5,0.0072501651011407375,0.007233884867673623
-63.083333333333336,3.0833333333333357,5.249354289844632e-4,0.019874662160873413,0.01934972673188895
-62.91666666666667,3.0833333333333357,0.02659463882446289,0.03767118230462074,0.011076543480157852
-62.75,3.0833333333333357,0.01743162050843239,0.03268682584166527,0.01525520533323288
-62.583333333333336,3.0833333333333357,0.017946260049939156,0.03679923340678215,0.018852973356842995
-62.41666666666667,3.0833333333333357,0.01906568557024002,0.03927532210946083,0.02020963653922081
-62.25,3.0833333333333357,0.02138892561197281,0.046231795102357864,0.024842869490385056
-62.083333333333336,3.0833333333333357,0.031584274023771286,0.062027707695961,0.030443433672189713
-61.91666666666667,3.0833333333333357,0.08771302551031113,0.13768449425697327,0.04997146874666214
-61.75,3.0833333333333357,0.15553081035614014,0.23768578469753265,0.08215497434139252
-61.583333333333336,3.0833333333333357,0.25319352746009827,0.3303729295730591,0.07717940211296082
-61.41666666666667,3.0833333333333357,0.1406117081642151,0.213413268327713,0.07280156016349792
-61.25,3.0833333333333357,0.10018936544656754,0.1374453902244568,0.03725602477788925
-61.083333333333336,3.0833333333333357,0.09427934885025024,0.09987473487854004,0.005595386028289795
-60.91666666666667,3.0833333333333357,0.06809097528457642,0.06911148130893707,0.0010205060243606567
-60.75,3.0833333333333357,0.05299155414104462,0.05957178398966789,0.006580229848623276
-60.583333333333336,3.0833333333333357,0.030780194327235222,0.04429781436920166,0.013517620041966438
-60.41666666666667,3.0833333333333357,0.030410999432206154,0.03310772404074669,0.002696724608540535
-60.25,3.0833333333333357,0.02836538664996624,0.03254720941185951,0.004181822761893272
-60.083333333333336,3.0833333333333357,0.022446468472480774,0.032643117010593414,0.01019664853811264
-52.083333333333336,3.0833333333333357,0.5435292720794678,0.5007299780845642,-0.042799293994903564
-51.91666666666667,3.0833333333333357,0.4859321713447571,0.5169610381126404,0.0310288667678833
-51.75,3.0833333333333357,0.5697897672653198,0.5576574802398682,-0.01213228702545166
-51.583333333333336,3.0833333333333357,0.6264461874961853,0.5922908782958984,-0.034155309200286865
-51.41666666666667,3.0833333333333357,0.6204301118850708,0.5992496013641357,-0.02118051052093506
-51.25,3.0833333333333357,0.6175271272659302,0.6063291430473328,-0.011197984218597412
-63.91666666666667,2.916666666666669,2.220446049250313e-16,0.00348542514257133,0.003485425142571108
-63.75,2.916666666666669,2.2182200520859396e-9,0.004554232116788626,0.004554229898568574
-63.583333333333336,2.916666666666669,4.242980011781583e-8,0.006024214904755354,0.006024172474955236
-63.41666666666667,2.916666666666669,1.253196969628334e-4,0.007539195474237204,0.00741387577727437
-63.25,2.916666666666669,9.941229363903403e-4,0.013113756664097309,0.012119633727706969
-63.083333333333336,2.916666666666669,0.01759878545999527,0.0361282043159008,0.018529418855905533
-62.91666666666667,2.916666666666669,0.05008361488580704,0.05176430195569992,0.0016806870698928833
-62.75,2.916666666666669,0.041983164846897125,0.04955064877867699,0.0075674839317798615
-62.583333333333336,2.916666666666669,0.04611099138855934,0.05526462197303772,0.009153630584478378
-62.41666666666667,2.916666666666669,0.04724089428782463,0.061207447201013565,0.013966552913188934
-62.25,2.916666666666669,0.048681195825338364,0.06681227684020996,0.018131081014871597
-62.083333333333336,2.916666666666669,0.03383650258183479,0.061732277274131775,0.027895774692296982
-61.91666666666667,2.916666666666669,0.06456634402275085,0.10799514502286911,0.043428801000118256
-61.75,2.916666666666669,0.240517720580101,0.31599387526512146,0.07547615468502045
-61.583333333333336,2.916666666666669,0.264407217502594,0.3377854526042938,0.07337823510169983
-61.41666666666667,2.916666666666669,0.15858523547649384,0.23308955132961273,0.0745043158531189
-61.25,2.916666666666669,0.1120397076010704,0.1446216106414795,0.03258190304040909
-61.083333333333336,2.916666666666669,0.09162767976522446,0.10398706048727036,0.012359380722045898
-60.91666666666667,2.916666666666669,0.06270380318164825,0.07355032861232758,0.010846525430679321
-60.75,2.916666666666669,0.03929850086569786,0.04578442499041557,0.006485924124717712
-60.583333333333336,2.916666666666669,0.034035950899124146,0.036569107323884964,0.0025331564247608185
-60.41666666666667,2.916666666666669,0.03257415443658829,0.034176476299762726,0.0016023218631744385
-60.25,2.916666666666669,0.021199893206357956,0.028817862272262573,0.007617969065904617
-60.083333333333336,2.916666666666669,0.022086890414357185,0.03391778841614723,0.011830898001790047
-52.25,2.916666666666669,0.47941631078720093,0.41934335231781006,-0.06007295846939087
-52.083333333333336,2.916666666666669,0.4699764549732208,0.442838579416275,-0.0271378755569458
-51.91666666666667,2.916666666666669,0.5544434785842896,0.52821946144104,-0.02622401714324951
-51.75,2.916666666666669,0.623516321182251,0.5726401805877686,-0.05087614059448242
-51.583333333333336,2.916666666666669,0.5852559208869934,0.5675459504127502,-0.017709970474243164
-51.41666666666667,2.916666666666669,0.5767462849617004,0.5849447250366211,0.008198440074920654
-51.25,2.916666666666669,0.5790425539016724,0.6109786629676819,0.03193610906600952
-63.91666666666667,2.7500000000000027,2.220446049250313e-16,0.006179965101182461,0.006179965101182239
-63.75,2.7500000000000027,5.995011344989143e-12,0.0077090756967663765,0.007709075690771365
-63.583333333333336,2.7500000000000027,3.2895065144034064e-11,0.009448260068893433,0.009448260035998367
-63.41666666666667,2.7500000000000027,2.9847859650544706e-7,0.005147024989128113,0.005146726510531607
-63.25,2.7500000000000027,0.005812484305351973,0.022453587502241135,0.016641103196889162
-63.083333333333336,2.7500000000000027,0.06742484122514725,0.056843046098947525,-0.010581795126199722
-62.91666666666667,2.7500000000000027,0.039076074957847595,0.04219318553805351,0.0031171105802059174
-62.75,2.7500000000000027,0.03837520629167557,0.05982267111539841,0.02144746482372284
-62.583333333333336,2.7500000000000027,0.07860610634088516,0.08066445589065552,0.0020583495497703552
-62.41666666666667,2.7500000000000027,0.06691780686378479,0.08782130479812622,0.02090349793434143
-62.25,2.7500000000000027,0.12766282260417938,0.1443636417388916,0.01670081913471222
-62.083333333333336,2.7500000000000027,0.12737040221691132,0.16836267709732056,0.04099227488040924
-61.91666666666667,2.7500000000000027,0.1873409003019333,0.24699199199676514,0.05965109169483185
-61.75,2.7500000000000027,0.21016399562358856,0.2831887900829315,0.07302479445934296
-61.583333333333336,2.7500000000000027,0.1803256869316101,0.2658606767654419,0.08553498983383179
-61.41666666666667,2.7500000000000027,0.1264728307723999,0.2121753841638565,0.0857025533914566
-61.25,2.7500000000000027,0.0917498916387558,0.14910927414894104,0.05735938251018524
-61.083333333333336,2.7500000000000027,0.0687641054391861,0.10326439887285233,0.03450029343366623
-60.91666666666667,2.7500000000000027,0.04332621023058891,0.07312122732400894,0.02979501709342003
-60.75,2.7500000000000027,0.04887953773140907,0.04857750982046127,-3.020279109477997e-4
-60.583333333333336,2.7500000000000027,0.04069923982024193,0.04221400246024132,0.0015147626399993896
-60.41666666666667,2.7500000000000027,0.032967280596494675,0.03914378955960274,0.006176508963108063
-60.25,2.7500000000000027,0.022477691993117332,0.03337475284934044,0.010897060856223106
-60.083333333333336,2.7500000000000027,0.017467116937041283,0.030869944021105766,0.013402827084064484
-52.25,2.7500000000000027,0.5323879718780518,0.4261567294597626,-0.10623124241828918
-52.083333333333336,2.7500000000000027,0.4531065821647644,0.4071333408355713,-0.045973241329193115
-51.91666666666667,2.7500000000000027,0.5525975823402405,0.5212935209274292,-0.03130406141281128
-51.75,2.7500000000000027,0.6123585104942322,0.5907862782478333,-0.021572232246398926
-51.583333333333336,2.7500000000000027,0.5616065263748169,0.5673767924308777,0.005770266056060791
-51.41666666666667,2.7500000000000027,0.6036922931671143,0.604176938533783,4.8464536666870117e-4
-51.25,2.7500000000000027,0.6407403945922852,0.6301172375679016,-0.010623157024383545
-51.083333333333336,2.7500000000000027,0.5863826274871826,0.6107990741729736,0.024416446685791016
-63.91666666666667,2.5833333333333357,2.220446049250313e-16,0.007565080653876066,0.007565080653875844
-63.75,2.5833333333333357,3.942753241947816e-12,0.005967296194285154,0.005967296190342401
-63.583333333333336,2.5833333333333357,8.702984166664152e-11,0.00546620599925518,0.005466205912225339
-63.41666666666667,2.5833333333333357,1.7371430682810995e-10,0.010480361990630627,0.01048036181691632
-63.25,2.5833333333333357,7.719203409806141e-8,0.004618504084646702,0.004618426892612604
-63.083333333333336,2.5833333333333357,0.03096546232700348,0.04882928356528282,0.017863821238279343
-62.91666666666667,2.5833333333333357,0.014998022466897964,0.026879770681262016,0.011881748214364052
-62.75,2.5833333333333357,0.03575491905212402,0.05357872322201729,0.017823804169893265
-62.583333333333336,2.5833333333333357,0.004443817771971226,0.017194900661706924,0.012751082889735699
-62.41666666666667,2.5833333333333357,0.022062109783291817,0.04141344875097275,0.01935133896768093
-62.25,2.5833333333333357,0.12568949162960052,0.15361015498638153,0.027920663356781006
-62.083333333333336,2.5833333333333357,0.1513741910457611,0.20486055314540863,0.05348636209964752
-61.91666666666667,2.5833333333333357,0.17523075640201569,0.2515285909175873,0.0762978345155716
-61.75,2.5833333333333357,0.17809660732746124,0.2599024176597595,0.08180581033229828
-61.583333333333336,2.5833333333333357,0.21658049523830414,0.2564125657081604,0.03983207046985626
-61.41666666666667,2.5833333333333357,0.15737371146678925,0.2784547209739685,0.12108100950717926
-61.25,2.5833333333333357,0.1401623636484146,0.21182666718959808,0.07166430354118347
-61.083333333333336,2.5833333333333357,0.07114751636981964,0.10912387818098068,0.03797636181116104
-60.91666666666667,2.5833333333333357,0.04592857137322426,0.06933672726154327,0.023408155888319016
-60.75,2.5833333333333357,0.044088780879974365,0.051318708807229996,0.0072299279272556305
-60.583333333333336,2.5833333333333357,0.06354258954524994,0.0628751814365387,-6.674081087112427e-4
-60.41666666666667,2.5833333333333357,0.0784430131316185,0.07909587025642395,6.528571248054504e-4
-60.25,2.5833333333333357,0.03596290946006775,0.06736986339092255,0.0314069539308548
-60.083333333333336,2.5833333333333357,0.015153317712247372,0.032092899084091187,0.016939581371843815
-52.41666666666667,2.5833333333333357,0.4654352366924286,0.36173319816589355,-0.10370203852653503
-52.25,2.5833333333333357,0.5492395162582397,0.4133186638355255,-0.13592085242271423
-52.083333333333336,2.5833333333333357,0.5401356220245361,0.41820070147514343,-0.1219349205493927
-51.91666666666667,2.5833333333333357,0.5383980870246887,0.5002419948577881,-0.038156092166900635
-51.75,2.5833333333333357,0.5998681783676147,0.5992996692657471,-5.685091018676758e-4
-51.583333333333336,2.5833333333333357,0.5802566409111023,0.5946258902549744,0.01436924934387207
-51.41666666666667,2.5833333333333357,0.6156415939331055,0.6157887578010559,1.4716386795043945e-4
-51.25,2.5833333333333357,0.6495497822761536,0.6493356823921204,-0.00021409988403320313
-51.083333333333336,2.5833333333333357,0.6051265001296997,0.6372339725494385,0.03210747241973877
-63.25,2.416666666666669,5.941998537650761e-8,0.004719664342701435,0.004719604922716059
-63.083333333333336,2.416666666666669,0.0017497267108410597,0.015242435038089752,0.013492708327248693
-62.91666666666667,2.416666666666669,0.0284125953912735,0.03252207487821579,0.004109479486942291
-62.75,2.416666666666669,0.040698710829019547,0.04171958938241005,0.001020878553390503
-62.583333333333336,2.416666666666669,0.10575313121080399,0.09644003212451935,-0.009313099086284637
-62.41666666666667,2.416666666666669,0.12695351243019104,0.13063384592533112,0.0036803334951400757
-62.25,2.416666666666669,0.17281393706798553,0.18276767432689667,0.009953737258911133
-62.083333333333336,2.416666666666669,0.1789458990097046,0.24433952569961548,0.06539362668991089
-61.91666666666667,2.416666666666669,0.12162646651268005,0.22822777926921844,0.10660131275653839
-61.75,2.416666666666669,0.1155058890581131,0.20980985462665558,0.09430396556854248
-61.583333333333336,2.416666666666669,0.22558563947677612,0.2652832865715027,0.03969764709472656
-61.41666666666667,2.416666666666669,0.004573619458824396,0.018292773514986038,0.013719154056161642
-61.25,2.416666666666669,0.10287819057703018,0.15447214245796204,0.051593951880931854
