glm,gam,rf,brt,maxent,ensemble_medio,ensemble_sd,ensemble_ponderado
0.08137662539821203,0.02963993917049381,0.1780421626984127,0.05979708724308874,0.256112224600626,0.12099360782216666,0.09377045165866121,0.12498580909679902
0.10617157083519914,0.09202987601534562,0.08521378968253968,0.08345291001076974,0.5520597480480676,0.18378557891838435,0.2060654926215248,0.17581353067535965
0.042695114682452344,0.01397927018697296,0.011574404761904761,0.06435400635902007,0.18850800453515548,0.06422216010510112,0.07281232094185251,0.06052798550384114
0.029633813581326295,0.011011467395609322,0.07568452380952383,0.04171213462171841,0.11674107614810592,0.054956603111256754,0.04181746756180063,0.056634506954270525
0.08680062662514884,0.07218163454753293,0.05847916666666668,0.0647105407372932,0.4571518172895144,0.1478647571732312,0.17321926577796215,0.140651575942658
0.0706605156788,0.058236630534519,0.05353819444444445,0.07676071724263996,0.42395821220521746,0.13663085402112418,0.16089093660887113,0.13024602435415258
0.0696179669620893,0.06353834738209453,0.040914682539682536,0.07767488811786283,0.45252006971448266,0.14085319094324236,0.17476233068324576,0.13319206093937044
0.05364706585198499,0.03600652999452973,0.05757043650793654,0.07873631814092329,0.33077305760067643,0.1113466816192102,0.12360080797402663,0.1074653932566389
0.06718366106541711,0.041525116508970394,0.0021750992063492066,0.057648457375772635,0.3197291991486082,0.09765230666102351,0.1266026768246999,0.09027528133388116
0.06916617553680499,0.046411210897283596,0.037471230158730134,0.06701940840042796,0.3871014903020181,0.12143390305905297,0.14912264605062356,0.11494289255720912
0.0670434681053939,0.052953966476952025,0.04883978174603176,0.07212630112351599,0.42376527724667534,0.1329457589397138,0.16285776990649725,0.12647479448577365
0.050534076003330354,0.03753913407868621,0.021549107142857137,0.05720345259360037,0.2956837693140645,0.09250190782650772,0.11439553652811899,0.08712362321033149
0.058983297277883984,0.028616404023827598,0.08428174603174604,0.07306922374936037,0.26415348355610724,0.10182083092778504,0.09311297832636393,0.10060466229240256
0.09163805361053719,0.061747225317954936,0.023845734126984125,0.06723674332380249,0.43074015749595096,0.13504158277504594,0.1670745262454217,0.12624601903980978
0.07122089332548823,0.023359409484210173,0.11405456349206357,0.06260745878599916,0.2528570729568361,0.10481987960891945,0.08880720486634831,0.10539045554043869
0.12018059098480507,0.09388333108505129,0.02735912698412697,0.07809355777730523,0.5466212577221496,0.17322757291068763,0.21145946373468366,0.16154063985075837
0.07065665532074909,0.04906648145344549,0.03552232142857141,0.06817143751329807,0.39892954117401047,0.12446928737801491,0.1541029072365224,0.11759002387503995
0.10191215735470456,0.05653117983362908,0.08602033730158734,0.06780750715436447,0.42432008823637424,0.14731825397613194,0.15581512769471717,0.1421838036512567
0.09973241956159248,0.06188346555587881,0.06320684523809526,0.06955150342043269,0.4370228648527429,0.14627941972574843,0.16325538043308138,0.139534622417357
0.08418735038989963,0.06357498716903462,0.10819394841269842,0.07323270766838987,0.43589416645195955,0.1530166320183964,0.15900591567640657,0.14929928426561534
0.0897072473666018,0.08020843620977086,0.10681349206349217,0.07613236895662161,0.5284921842286543,0.17627074576502816,0.19725183959030165,0.1705757459129989
0.09886668871065456,0.10041021865880234,0.08828720238095236,0.07803996506878168,0.5663533572737169,0.18639148641858158,0.21259638675697135,0.1784120489842062
0.10097135316083078,0.13181019469798888,0.05860615079365081,0.09584643261090163,0.673019764648628,0.2120507791824,0.2589972490147892,0.19996230632082151
0.1115052401155379,0.1122476792585781,0.06831994047619049,0.10267237562590774,0.647402404265143,0.20842952794827144,0.2460476191208164,0.19741104220998096
0.12486164618139796,0.07404396861192758,0.049060515873015874,0.07114950380835167,0.4982422299422271,0.16347157288338404,0.18919082303179985,0.15410503561758276
0.12245555012409957,0.073975425211743,0.14492162698412694,0.07240824284705105,0.5001965414811432,0.18279147732963275,0.18017069412041375,0.17916755977711968
0.11943849814091388,0.1024189681168801,0.17254960317460316,0.08073711018382189,0.5889437499799186,0.21281758591922753,0.21298190219053892,0.20898273511242577
0.05009046206241218,0.024262638609933038,0.05279613095238095,0.05066496389227541,0.19651949222816123,0.07486673754903256,0.06900519708892297,0.0731808654586281
0.0861268560095174,0.052444056344261206,0.05861904761904763,0.09046895352210561,0.41197892456112983,0.13992756761121233,0.15298451887500444,0.13374152690856592
0.13900005502050541,0.14424630967063262,0.09789880952380958,0.12191649280623164,0.7248206552359652,0.2455764644514289,0.2685152714781903,0.2338345780224793
0.09886064014255413,0.1275182522751231,0.1624875992063492,0.1439832661288929,0.6862935912794591,0.2438286698064757,0.2484474411153015,0.23773633583413017
0.14449828454690086,0.08493438074048268,0.11181994047619051,0.09082355064046892,0.5519968881244137,0.19681460890569133,0.19991675318325772,0.189639386941737
0.14678473671915113,0.17499625604302976,0.19827083333333334,0.1623248048689718,0.8226598964083137,0.30100730547455995,0.29222099069133217,0.2928767649335058
0.10261057835999007,0.14741613810703058,0.20168750000000008,0.14616014336309896,0.7518814309461389,0.2699511581552517,0.2716885307593694,0.26471281420800447
0.1731334388170079,0.09511571188703508,0.1252569444444444,0.09562425274658935,0.5811953417168787,0.2140651379223911,0.2076800995485726,0.20636389279240805
0.17231687492584943,0.16978610826370277,0.15947123015873016,0.14368857539032046,0.8119108552370351,0.2914347287951276,0.29117268888147335,0.2806983759612435
0.15649022669863002,0.18601108285945422,0.10945287698412699,0.16662289591508198,0.8241644798112878,0.2885483124537162,0.3007402876258598,0.2746593104936621
0.14553734146258954,0.18554307956822444,0.09692361111111117,0.15016531300149397,0.821400530584315,0.27991397514554683,0.3043397870763033,0.26562730537176704
0.183609579556893,0.19781759597624068,0.09466369047619053,0.172467993752401,0.8574951057069103,0.3012107930937271,0.3135318361334991,0.2850506258543829
0.14649182990338447,0.20102499367965362,0.2100605158730159,0.21370056476911045,0.8690128963466093,0.32805816011435474,0.30361854684474804,0.31931380859979297
0.17204892707406502,0.2129196446986362,0.5919057539682541,0.1823413295079822,0.8441176614743513,0.4006666633446578,0.30348070007317485,0.4143578537884529
0.10319619640629125,0.13999216765249317,0.14931250000000007,0.1597522495131101,0.7020898157274801,0.2508685858598749,0.2531388642272746,0.2433768422652607
0.14192689075827844,0.1812874361839366,0.1563303571428572,0.1370813102315838,0.8067242736811293,0.28467005359955705,0.2923429919128173,0.2743521475594275
0.1740921474685731,0.2407074074944167,0.3068993055555555,0.2684809298523834,0.925988397258553,0.38323363752589634,0.30725873969612255,0.37787312173914245
0.21306336284087293,0.22246812353704593,0.23301984126984132,0.21428876744568195,0.8909814774059432,0.35476431449987705,0.29986054413743995,0.34509305956782677
0.1640584661471253,0.19593177770227357,0.16421775793650792,0.16770060844040544,0.8365828017933499,0.30569828240393243,0.29707279951803717,0.29452217057933566
0.16045906066642188,0.21105026828791934,0.13413492063492066,0.16439426731684598,0.8705599645457196,0.3081196962903655,0.31563146770174927,0.2944347281542451
0.1645578655374511,0.24362196224640734,0.17308382936507935,0.21305909353713848,0.9059220667595739,0.34004896348913005,0.3179274461718264,0.327329874093336
0.0903269546804626,0.05782185277962774,0.05336011904761905,0.07318890226834683,0.35161130990996203,0.12526182773720365,0.12736181623333181,0.11956135193367787
0.14679383546195945,0.1243952884070043,0.11403670634920644,0.11476506493670989,0.6025634590808809,0.2205108708471522,0.21398335790609177,0.21185005059420015
0.11028732858221162,0.0777167232589557,0.14475644841269852,0.09399486132284594,0.46648623362284414,0.17864831903991119,0.16280812626583352,0.17571186858510318
0.21820395963376263,0.25543943672008823,0.342000496031746,0.2754363642295839,0.9402171246569495,0.40625947625442604,0.3018551950535554,0.40145086535792135
0.17184150998199962,0.2514106361482273,0.19418402777777774,0.23110559813552142,0.8928507720582483,0.3482785088203549,0.3060012047726642,0.336669131959493
0.18897487830787935,0.245888042703891,0.3810019841269844,0.1984317236152888,0.8745805231976569,0.37777543039034006,0.2881101384650996,0.3773759221018933
0.17586958884811282,0.2472187903588147,0.3515882936507936,0.26211030462548945,0.894503490760545,0.38625809364875113,0.2909137771953173,0.38391719709228017
0.0968244319451907,0.055389018064856584,0.06933978174603177,0.07253966287542596,0.3341481920659657,0.12564821733949413,0.11750591860025111,0.12106897356597018
0.15030877371675277,0.14939423916011868,0.1534925595238095,0.12812301799174677,0.6584199753831957,0.2479477131551247,0.229680953394201,0.2401961605670485
0.2110505421747672,0.2874066227507181,0.39337996031746036,0.2447993848851718,0.9201406865466323,0.41135543933494995,0.2925798292171819,0.40959867430016383
0.15497475715597483,0.1994940313562342,0.405527281746032,0.17795961356522477,0.8071865944608196,0.3490284556568571,0.2749467803908275,0.35283597989480553
0.1926992703299973,0.2379683124006386,0.2653715277777777,0.23780573574449781,0.8685468086409579,0.36047833097877385,0.28521306311019295,0.3532335403295527
0.19238397120646528,0.2884938207962445,0.5925312500000002,0.32408594079842684,0.9523822869711887,0.4699754539544651,0.30782001242710555,0.4798151709640711
0.15607652441903475,0.23068776450700654,0.0931220238095238,0.21225726424374802,0.8839502413161687,0.31521876365909635,0.3224342056992613,0.2985090832410213
0.1490490282670108,0.1956973539529691,0.27207242063492054,0.18913986264365656,0.7793578969311445,0.31706331248594033,0.26223241970086936,0.3135280078478382
0.21541424227396339,0.22972554604890202,0.18181944444444437,0.2266272259315438,0.857581070711588,0.3422335058820883,0.2887134229190566,0.32981877163306106
0.13891819662762983,0.18989696996957442,0.16120138888888888,0.16843561462573364,0.8034718801948888,0.2923848100613431,0.2862858034826496,0.2822479932333436
0.1371445562676326,0.19449521436429665,0.1396626984126984,0.1796261866609646,0.7563101971669789,0.28144777057451426,0.26662198452053243,0.2707014194077185
0.1327194541413145,0.1586904303799213,0.11686607142857143,0.13876445031062107,0.7472728673816422,0.25886265472841413,0.27343999606058944,0.24774536443198256
0.15432812692554146,0.22980467808789115,0.1346051587301588,0.22990302165434676,0.8943672689787925,0.32860165087534615,0.3192173616771827,0.31421599081009133
0.06994440325412565,0.03135956642433302,0.10060565476190474,0.06851540909644149,0.23956611424991792,0.10199822955734457,0.08072364885717062,0.10184807165605778
0.11152066529321447,0.10926469208713172,0.12246378968253976,0.10207001066854461,0.5570022741983355,0.2004642863859532,0.19944496826605665,0.19415598761632463
0.16445355838676237,0.21034239973216867,0.07490972222222225,0.17525183953934928,0.8467750424131119,0.2943465124587229,0.3128267081017675,0.277395569109386
0.054527775374104775,0.0238544403327233,0.0166235119047619,0.05377056998108085,0.1815655801263144,0.06606837554379705,0.06680351152184752,0.062355794800138635
0.18670625873856445,0.2547724661064109,0.16779960317460327,0.22495411109603947,0.9211878566317384,0.3510840591494713,0.32047475708863815,0.33705939421983283
0.07875574192404627,0.049510299355099964,0.08293105158730159,0.08324526524190433,0.32439249897241285,0.123766971416153,0.11302681922086233,0.12065602557803283
0.03868733904576523,0.009890906886009082,0.052600694444444464,0.09449460638116748,0.12499352952910647,0.06413341525729854,0.045685094927003886,0.06398168560864793
0.053373814597092874,0.021457685900804234,0.016336309523809524,0.06881560735901625,0.19583659565462663,0.0711640026070699,0.07304460119716051,0.06724235487067902
0.14504018019904472,0.15415686707737175,0.24517807539682546,0.17235414296223017,0.7689623745378202,0.29713832803465845,0.2666769751541645,0.29304293334462755
0.148428785049051,0.22640285397882684,0.11586755952380956,0.18956614711801603,0.8927885758739053,0.31461078430872175,0.3258917324811566,0.2994309779822614
0.15779157680702,0.15412143648539423,0.06665674603174607,0.13453756863347455,0.7732852639757936,0.2572785183866857,0.29077654540333314,0.24225894048863855
0.15212077693883083,0.17950523993109468,0.14940178571428572,0.13870381064897622,0.7747614496607853,0.27889861257879456,0.2776038661433575,0.26845984859744776
0.12457935462827495,0.12596245950905777,0.18660813492063488,0.12647983112840908,0.5910874813024436,0.23094345229776406,0.20304945226620028,0.2272580260686939
0.21908421129645467,0.2815419712472636,0.5121374007936508,0.2565812053294118,0.9424313303702604,0.44235522380740827,0.30214586615908823,0.44721909430524154
0.21116546816988202,0.2977282124342277,0.5325114087301592,0.2763944910020255,0.947545931163357,0.4530691022999303,0.3019439074069235,0.45891484648995085
0.059362843119489986,0.011331979553782139,0.06699454365079367,0.07356114970141095,0.12304488196947327,0.06685907959899,0.039815929233691164,0.06713659787380308
0.14365048819717266,0.20234529302413384,0.09780208333333336,0.19744081368785563,0.8351798551677481,0.29528370668204873,0.30483202591793945,0.2804589467893101
0.15749432458528692,0.20510644783311252,0.13088888888888886,0.16850588190370167,0.7873451649556996,0.2898681416333379,0.2793715992183613,0.27746788695369273
0.06197524846835912,0.021271611123736312,0.11584771825396825,0.0815857107887176,0.18732827221498927,0.09360171216995411,0.06256159736088872,0.09552060843639795
0.14788589667352164,0.21414938406601777,0.1023829365079365,0.20893959434617726,0.8363255079979902,0.3019366639183287,0.3022746380122583,0.2870276470594546
0.11739866949907381,0.10476634195789952,0.11432242063492065,0.10004943539878348,0.5115704355176927,0.18962146060167404,0.18011160309863164,0.18349141791346968
0.16696430659612718,0.15369871295477874,0.2639087301587303,0.18145835159993204,0.7403175176517396,0.3012695237922616,0.2491629599139851,0.2982139450906089
0.19827432542314935,0.2051608359913879,0.2561914682539684,0.15519912146851647,0.8229515225870001,0.32755545474480446,0.27924489311368667,0.321142443878482
0.10907720414368456,0.07493879298255497,0.13530208333333332,0.071404594236322,0.39562087588633765,0.1572687101164465,0.13580093015007105,0.15501951001532507
0.1768781659127142,0.23899861118028254,0.2178005952380952,0.2210699213628185,0.8871677958913426,0.3483830179170506,0.3020464754561472,0.3384010637130231
0.13719336916704328,0.20235259692062602,0.15109722222222227,0.1740992076669746,0.8120230692807009,0.2953530930515134,0.28988088754954,0.28428188323011605
0.11828194862364018,0.07664827317093668,0.08307341269841274,0.08560063283435207,0.4762106623108514,0.16796298592763861,0.1730700790714512,0.1610453324130714
0.20574585601089324,0.21345965569066208,0.10994394841269842,0.2408297129671765,0.8988564632541561,0.33376712726711727,0.31973562111012427,0.31689760777919385
0.12862390306898502,0.1135042753764102,0.0979781746031746,0.11278225959535444,0.5909693419954298,0.20877159092787081,0.21392975893571226,0.1999627055648291
0.12687865462410608,0.08330741675869761,0.09451934523809528,0.14218343410900705,0.5647272742242773,0.20232322499083666,0.20398027578960767,0.19423205959454054
0.13242072039782268,0.18396524114940327,0.11909126984126985,0.15442720843119348,0.8144129228764394,0.2808634725392257,0.29927241282495326,0.26833544974273404
0.1479904333850231,0.12106959747609244,0.06615873015873018,0.14391102735463288,0.658672374608961,0.22756043259668793,0.24319586850522373,0.21511845013870845
0.1771049493158912,0.1400904390922723,0.12562648809523808,0.12067044551768145,0.6911081441582173,0.25092009323586006,0.24706318326704432,0.24054624196633118
0.11654893897654048,0.15226032169395862,0.21136507936507937,0.13189905266687538,0.6923234620264351,0.2608793709457778,0.2438549583027151,0.2567782254125336
0.09185786712607501,0.08046309192012334,0.04735912698412699,0.08331141809880514,0.451866354522205,0.1509715717302671,0.16905397156254687,0.1428652826214209
0.12009070794112824,0.1379467534297206,0.09053621031746034,0.14257317951176218,0.7182720270788703,0.24188377565578834,0.26709123069975205,0.2303124080939023
0.10096538870211907,0.09739872239232425,0.11620386904761909,0.09774465987999571,0.5406080455034199,0.1905841371050956,0.19582094553359047,0.18463234904349535
0.1343252905947938,0.18929383609895717,0.5004841269841273,0.19484860524574504,0.8178606500431124,0.3673625017933471,0.2900197341032668,0.3772931118302795
0.05727532148162355,0.02415576756104599,0.04849503968253968,0.04976665857925352,0.20006406595345894,0.07595137065158433,0.07048941357359971,0.07378832355780571
0.0739373243860029,0.03932839876536287,0.048153273809523826,0.11103483905923812,0.37097397110346786,0.12868556142471912,0.1382775675865351,0.1229928259950986
0.054867047732447174,0.029015878412113488,0.07074454365079365,0.04994891935735615,0.22222425578825455,0.08536012898819301,0.07794847799102103,0.08414395094684017
0.06970212954054852,0.04250275505028711,0.026807539682539672,0.0690171070261392,0.3541770968737197,0.11244132563464683,0.13635709891031836,0.10588592667189571
0.08353451864068431,0.05360833958195014,0.05704464285714286,0.08438964091772382,0.4345954447579078,0.1426345173510818,0.1638427184486919,0.13605288799987886
0.05936847201580205,0.0291478418553135,0.061148313492063525,0.06965946268368264,0.2327626727611808,0.0904173525616085,0.08103663176041741,0.08830592260001266
0.12396161511276203,0.11859293663765332,0.5117594246031748,0.13458065660168567,0.6374382118897808,0.30526656896901133,0.2499147413468745,0.32037448502031024
0.0668527371045398,0.044784564804896634,0.029101686507936507,0.06277226117726493,0.3298397632417195,0.10667020256727147,0.12566206614436753,0.10067682404493858
0.09997330964588373,0.08351091878402359,0.05445585317460317,0.09660481193814915,0.5251334306962456,0.17193566484778106,0.19825641328456992,0.16281937158461562
0.09089344413961647,0.053160412243995106,0.06981646825396827,0.0884317488525401,0.41783390975459167,0.1440271966489423,0.1538247138223666,0.13829699663978176
0.07742669438926718,0.06991224483976044,0.048162202380952375,0.0956880311899389,0.49646743476118793,0.15753132151222138,0.19023520936277424,0.1492674832876602
0.055356602317440134,0.034518773319673096,0.08068650793650796,0.10079522429045923,0.3439260927327391,0.1230566401193639,0.1259924231942677,0.1202792533887682
0.10223905902845691,0.06116121038868419,0.08212996031746038,0.088062714128955,0.45544529174863957,0.15780764712243922,0.1670389454387365,0.15180978499393583
0.05319716843792608,0.026636721445896294,0.01277876984126984,0.06454169952619813,0.2655179685599065,0.08453446556223937,0.10324460504585442,0.07922355843418193
0.10566498480553757,0.07566771456766058,0.061363591269841276,0.06942134161679192,0.49664746219276945,0.16175301889052016,0.18795877948953887,0.15357176794666477
0.08161890733234621,0.09249519803968367,0.07551140873015874,0.08726656045803799,0.5711640456665884,0.181611224045363,0.21785867935605951,0.17331827681251935
0.01600758332001877,0.006930172573354365,0.06733035714285716,0.0611383029561975,0.1519388956155563,0.06066906232159682,0.05757015607708176,0.06163914159706168
0.09311353164617003,0.0593071390643622,0.05262599206349206,0.06908897096711324,0.4361777917733548,0.14206268510289846,0.16513046434004602,0.1349028505821227
0.08140727179573772,0.04737112949431258,0.3106785714285714,0.07031537840986431,0.38146971687612596,0.1782484136009224,0.15571870081491226,0.18783195632214414
0.07574314867023423,0.039150673670071155,0.07405654761904766,0.06751294140875112,0.34747130929922077,0.12078692413346498,0.12757456143390514,0.11707786581277035
0.0587827071099405,0.051516337913113476,0.03507738095238095,0.06616999292165564,0.38958737710792934,0.12022675920100398,0.15101670984268306,0.11370824703343871
0.06975395034234247,0.03166243338780499,0.012907738095238095,0.0566842137301354,0.2738490103741038,0.08897146918592495,0.10566634031552355,0.08307705426286732
0.07852140742995864,0.04554126712297535,0.06622867063492066,0.06597272959853136,0.3663901971601754,0.12453085438931229,0.1357206362358993,0.11988038156470748
0.08947733732485791,0.06042099543255857,0.05897519841269843,0.06944825560988466,0.42990688526360965,0.14164573440872186,0.16160165874381388,0.13502813758977633
0.06783771148228061,0.05558155913722715,0.037894345238095234,0.06871414442984546,0.40203466914846386,0.12641248588718246,0.15458021551726558,0.11957382857421359
0.03432049116840688,0.015755596048271734,0.08801488095238101,0.04161584853187328,0.13479785501976593,0.06290093434413976,0.04819869565161374,0.0648347305798943
0.04150708149257084,0.021479361140945296,0.046611111111111124,0.07170498854848893,0.23681114246317847,0.08362273695125894,0.08748443911551346,0.081132387364765
0.08171002226368948,0.07541985816663378,0.07352430555555559,0.07215778876843067,0.47483881866099364,0.15553015868306064,0.17853641445028928,0.1489788439183992
0.0980593547111958,0.08734518638095523,0.036525793650793656,0.07236000486287328,0.5336080854914755,0.1655796850194587,0.20704428933324714,0.15529591956935704
0.08142031559697217,0.06555038729297778,0.05575446428571432,0.06803862036859121,0.43459915375357416,0.14107258825956592,0.1643418570143315,0.13428964767718937
0.09687526591091193,0.05086104688961557,0.1042455357142858,0.06328831417611694,0.37836087313368705,0.13872620716492345,0.1358090140696583,0.1356348885853612
0.08364128345535879,0.052215094643882916,0.016748015873015873,0.07120153642240239,0.39763474960445966,0.12428813599982393,0.15487747219396572,0.11594027275098748
0.10905288581349655,0.08231785719047342,0.04087103174603175,0.07959216046839504,0.5236831233383126,0.16710341171134185,0.20081109120403043,0.15704944758418687
0.11415993281906858,0.1075775546214648,0.012718253968253969,0.08036210422321782,0.6072798213808063,0.18441953340256229,0.23977135058894278,0.17079294794406105
0.09583002894946337,0.03389210820500546,0.1086820436507937,0.06369450462546014,0.32158873410990296,0.12473748390812513,0.11382328455372343,0.12313394368455834
0.1155863374076774,0.08931780684093102,0.038234623015873014,0.07339831382425543,0.5562822008767276,0.1745638563930929,0.2152174819233554,0.16357474154013246
0.11755288355752014,0.117710400205014,0.06641815476190478,0.08173087184342566,0.6253504336040385,0.20175254879438062,0.23785943092874706,0.1907797717158107
0.10914943616237781,0.09386033045749717,0.05184027777777778,0.08043463586446536,0.5608578253460801,0.17922850112163963,0.21437567975126517,0.169031384340948
0.1083157875208648,0.11103871610158556,0.05984523809523809,0.08041277109729507,0.6049715261043767,0.19291680778387205,0.23130912560221045,0.18221318814492024
0.08624409459803689,0.056536311049422146,0.06371626984126987,0.058889519372031254,0.3951043448388296,0.13209810793991794,0.14749578770125626,0.1264837432643542
0.12760139673994358,0.10191425543041881,0.04144047619047617,0.08162851349449114,0.5941206160667131,0.18934105158440856,0.22846131869102987,0.1774180765910295
0.11179817465129187,0.08879778848236972,0.07437053571428576,0.0926824247915833,0.5467605586606596,0.18288189646003805,0.20385230915126643,0.17424960522360314
0.13854221259671654,0.13409426216624962,0.06875644841269843,0.11746612791142302,0.7159779327521562,0.23496739676784875,0.2703132297403737,0.2218301684795782
0.15436678625379835,0.09476056948284801,0.16594444444444453,0.0940349909439957,0.5670496443590478,0.21523128709682687,0.19944396006885695,0.21063161178926482
0.13842851967356234,0.14370379151649196,0.04133829365079364,0.11815512186891301,0.722692851923995,0.23286371572675119,0.2768754818563471,0.21781356751761646
0.15217403416350833,0.13156034658314558,0.06992162698412699,0.10861500892907848,0.6921518356997596,0.2308845704719238,0.25965701165382016,0.21793947517668877
