lon,lat,GLM,GAM,RF,BRT,MaxEnt
-59.91666666666667,4.083333333333336,0.002087404252961278,0.011455624364316463,0.06850714236497879,0.020662754774093628,0.10368361324071884
-51.41666666666667,4.083333333333336,0.4349188804626465,0.40862682461738586,0.3967341184616089,0.20626619458198547,0.9013803601264954
-64.25,3.916666666666669,3.3527451648307505e-11,4.492245498113334e-4,0.10224563628435135,0.014645648188889027,3.627985715866089e-4
-62.583333333333336,3.916666666666669,0.01296486146748066,0.048875316977500916,0.06975992023944855,0.06411617994308472,0.24188776314258575
-62.41666666666667,3.916666666666669,0.06896892935037613,0.11001050472259521,0.10847341269254684,0.12605592608451843,0.36277055740356445
-62.25,3.916666666666669,0.003328512655571103,0.04427791014313698,0.09905119240283966,0.09647190570831299,0.12610550224781036
-62.083333333333336,3.916666666666669,0.044256020337343216,0.09080175310373306,0.0788503959774971,0.04051801189780235,0.34589171409606934
-61.91666666666667,3.916666666666669,0.15012127161026,0.1680418699979782,0.07658571749925613,0.0386175736784935,0.4506164789199829
-61.75,3.916666666666669,0.3094075322151184,0.2456352859735489,0.06928373128175735,0.02860475331544876,0.44777345657348633
-61.583333333333336,3.916666666666669,0.5256367325782776,0.5153751969337463,0.1383654773235321,0.07682493329048157,0.6157785058021545
-61.41666666666667,3.916666666666669,0.29264914989471436,0.2815651297569275,0.2372753918170929,0.18550044298171997,0.5011053681373596
-61.25,3.916666666666669,0.10890688002109528,0.12896589934825897,0.23688611388206482,0.12313428521156311,0.39943844079971313
-61.083333333333336,3.916666666666669,0.05419856309890747,0.08589454740285873,0.18715833127498627,0.2176252156496048,0.34977293014526367
-60.91666666666667,3.916666666666669,0.030058609321713448,0.06098297983407974,0.16185277700424194,0.16875509917736053,0.32524245977401733
-60.75,3.916666666666669,0.06353756040334702,0.07805666327476501,0.16279682517051697,0.10837948322296143,0.34874215722084045
-60.583333333333336,3.916666666666669,0.06454675644636154,0.08305762708187103,0.13543492555618286,0.09294692426919937,0.2917962074279785
-60.41666666666667,3.916666666666669,0.0739772617816925,0.08421726524829865,0.1367357075214386,0.09020742774009705,0.31263425946235657
-60.25,3.916666666666669,0.07135427743196487,0.10139186680316925,0.22928492724895477,0.16545377671718597,0.32543638348579407
-60.083333333333336,3.916666666666669,0.022092362865805626,0.04825415089726448,0.17108094692230225,0.061674878001213074,0.23860082030296326
-59.91666666666667,3.916666666666669,0.012615900486707687,0.04008796811103821,0.16642539203166962,0.054944057017564774,0.2708079516887665
-59.75,3.916666666666669,0.021292412653565407,0.06642511487007141,0.2511666715145111,0.13406860828399658,0.41803041100502014
-51.583333333333336,3.916666666666669,0.5598313808441162,0.4687729775905609,0.44284048676490784,0.2573699951171875,0.9938064813613892
-51.41666666666667,3.916666666666669,0.41963526606559753,0.4432241916656494,0.37464603781700134,0.18215212225914001,0.9369127750396729
-64.08333333333333,3.7500000000000027,1.2440713348382815e-8,0.0012046943884342909,0.08282975852489471,0.013275270350277424,0.0019052423303946853
-63.91666666666667,3.7500000000000027,1.4985096186137525e-6,0.0017879554070532322,0.08013412356376648,0.015614151954650879,0.005694577936083078
-63.75,3.7500000000000027,1.0554114169281092e-6,0.00131412863265723,0.08400238305330276,0.017720695585012436,0.00442115543410182
-63.583333333333336,3.7500000000000027,4.0034102858044207e-4,0.002928324742242694,0.012475396506488323,0.0072312806732952595,0.02686189115047455
-63.41666666666667,3.7500000000000027,0.014782587066292763,0.036608513444662094,0.07019047439098358,0.04399271309375763,0.18915008008480072
-62.583333333333336,3.7500000000000027,8.856293861754239e-4,0.024052433669567108,0.07560436427593231,0.05291929468512535,0.4782363176345825
-62.41666666666667,3.7500000000000027,0.07977233827114105,0.0910012349486351,0.09589484333992004,0.0715123638510704,0.24188020825386047
-62.25,3.7500000000000027,0.06281770020723343,0.08152598142623901,0.07315754145383835,0.06072317063808441,0.22084231674671173
-62.083333333333336,3.7500000000000027,0.2346770465373993,0.20092840492725372,0.0918821394443512,0.0397283211350441,0.359299898147583
-61.91666666666667,3.7500000000000027,0.4007977247238159,0.3284313678741455,0.10442540049552917,0.0630125179886818,0.46077781915664673
-61.75,3.7500000000000027,0.04960492253303528,0.08052108436822891,0.06400555372238159,0.02902308851480484,0.20607081055641174
-61.583333333333336,3.7500000000000027,0.25713011622428894,0.33741429448127747,0.14221270382404327,0.04572184011340141,0.4632556736469269
-61.41666666666667,3.7500000000000027,0.19530807435512543,0.206335186958313,0.18428094685077667,0.14162196218967438,0.45460912585258484
-61.25,3.7500000000000027,0.07866816967725754,0.10715106129646301,0.13259603083133698,0.09547874331474304,0.37054404616355896
-61.083333333333336,3.7500000000000027,0.04351894184947014,0.07381120324134827,0.10935515910387039,0.05353633314371109,0.3483901023864746
-60.91666666666667,3.7500000000000027,0.02866155281662941,0.05771264061331749,0.10761706531047821,0.06059423089027405,0.3360652029514313
-60.75,3.7500000000000027,0.09996601939201355,0.09341983497142792,0.15783730149269104,0.11667652428150177,0.3866637051105499
-60.583333333333336,3.7500000000000027,0.09899338334798813,0.10071506351232529,0.1224682554602623,0.07004588097333908,0.3620776832103729
-60.41666666666667,3.7500000000000027,0.07150767743587494,0.07577890157699585,0.12658333778381348,0.0643201544880867,0.3448803722858429
-60.25,3.7500000000000027,0.07012472301721573,0.0845276340842247,0.1948373019695282,0.1330432891845703,0.3388179540634155
-60.083333333333336,3.7500000000000027,0.060976095497608185,0.07876024395227432,0.2388325333595276,0.19472850859165192,0.35797661542892456
-59.91666666666667,3.7500000000000027,0.0411972850561142,0.057126931846141815,0.21476468443870544,0.136519655585289,0.3319360613822937
-51.75,3.7500000000000027,0.5897639989852905,0.4794340431690216,0.4915047585964203,0.25344982743263245,0.9981857538223267
-51.583333333333336,3.7500000000000027,0.5593836307525635,0.5299673676490784,0.40002182126045227,0.23255302011966705,0.9929103255271912
-51.41666666666667,3.7500000000000027,0.425998330116272,0.5373706221580505,0.3943718373775482,0.24175243079662323,0.9306461811065674
-51.25,3.7500000000000027,0.43354055285453796,0.5155898332595825,0.4225948452949524,0.2904987335205078,0.9356487393379211
-63.91666666666667,3.5833333333333357,6.35737387710833e-6,0.0011679205344989896,0.03614801540970802,0.015620398335158825,0.007005794905126095
-63.75,3.5833333333333357,1.9555034214135958e-06,0.0015029333299025893,0.14182500541210175,0.019983146339654922,0.006191510707139969
-63.583333333333336,3.5833333333333357,1.4158990779833402e-6,0.0037068400997668505,0.09561587125062943,0.020229460671544075,0.005386969540268183
-63.41666666666667,3.5833333333333357,0.0037859701551496983,0.02457641065120697,0.0475301593542099,0.02531491592526436,0.10260623693466187
-63.25,3.5833333333333357,0.04442870616912842,0.049311455339193344,0.08397024124860764,0.043872516602277756,0.20672127604484558
-63.083333333333336,3.5833333333333357,8.21162848296808e-6,0.008363936096429825,0.07179960608482361,0.036864906549453735,0.5360591411590576
-62.91666666666667,3.5833333333333357,1.1350845258292427e-13,0.0024195255246013403,0.07496508210897446,0.029672889038920403,0.007483517751097679
-62.75,3.5833333333333357,1.465764142005721e-11,0.005028798244893551,0.0538567453622818,0.020373648032546043,0.006005537696182728
-62.583333333333336,3.5833333333333357,9.508040966466069e-4,0.025971492752432823,0.08992698043584824,0.07637565582990646,0.22231203317642212
-62.41666666666667,3.5833333333333357,0.1398903727531433,0.16121557354927063,0.1514730155467987,0.12092916667461395,0.29608064889907837
-62.25,3.5833333333333357,0.08241534978151321,0.1206892654299736,0.07163134962320328,0.04646899551153183,0.238862544298172
-62.083333333333336,3.5833333333333357,0.12130217254161835,0.13117718696594238,0.035069841891527176,0.03673509135842323,0.2577954828739166
-61.91666666666667,3.5833333333333357,0.2512844204902649,0.28208062052726746,0.0897202417254448,0.05069993808865547,0.3799082934856415
-61.75,3.5833333333333357,0.4102153480052948,0.44734689593315125,0.18950673937797546,0.14453227818012238,0.5298847556114197
-61.583333333333336,3.5833333333333357,0.3281145691871643,0.35303929448127747,0.23341310024261475,0.22272081673145294,0.5423848032951355
-61.41666666666667,3.5833333333333357,0.13323475420475006,0.18098311126232147,0.15831944346427917,0.1265290081501007,0.4072974920272827
-61.25,3.5833333333333357,0.07234033197164536,0.11634732037782669,0.15568888187408447,0.09593325108289719,0.36726856231689453
-61.083333333333336,3.5833333333333357,0.045668359845876694,0.08176301419734955,0.1409531682729721,0.08870396763086319,0.3530309498310089
-60.91666666666667,3.5833333333333357,0.03314552083611488,0.06216881796717644,0.16213412582874298,0.10355841368436813,0.3375023901462555
-60.75,3.5833333333333357,0.059826407581567764,0.07033156603574753,0.14834126830101013,0.10116342455148697,0.3278198838233948
-60.583333333333336,3.5833333333333357,0.0716610699892044,0.07244589924812317,0.12280317395925522,0.05766785144805908,0.3530421257019043
-60.41666666666667,3.5833333333333357,0.03962215036153793,0.05245177820324898,0.113731749355793,0.07517294585704803,0.31370893120765686
-60.25,3.5833333333333357,0.044267162680625916,0.05170847475528717,0.14548254013061523,0.08849561214447021,0.32801926136016846
-60.083333333333336,3.5833333333333357,0.027281831949949265,0.04233778268098831,0.14028294384479523,0.09448064863681793,0.3079170286655426
-59.91666666666667,3.5833333333333357,0.012691466137766838,0.02502206154167652,0.13156944513320923,0.05591961368918419,0.25043296813964844
-51.75,3.5833333333333357,0.5904725193977356,0.49543461203575134,0.5120460391044617,0.3362785875797272,0.993288516998291
-51.583333333333336,3.5833333333333357,0.6152121424674988,0.5513877868652344,0.536293625831604,0.43215683102607727,0.9971133470535278
-51.41666666666667,3.5833333333333357,0.5383466482162476,0.6222138404846191,0.44532182812690735,0.24062471091747284,0.9848334789276123
-51.25,3.5833333333333357,0.42773428559303284,0.5793659687042236,0.4115365147590637,0.18872441351413727,0.9350711107254028
-63.91666666666667,3.416666666666669,6.797261562496715e-7,0.002608743030577898,0.04378849267959595,0.012854626402258873,0.007406696677207947
-63.75,3.416666666666669,2.3250686354003847e-5,0.0017772598657757044,0.025581348687410355,0.010090554133057594,0.010209042578935623
-63.583333333333336,3.416666666666669,3.2287689464283176e-6,0.00242230505682528,0.05181468278169632,0.016763685271143913,0.006141374818980694
-63.41666666666667,3.416666666666669,2.0017041606479324e-5,0.005592311732470989,0.046223413199186325,0.01356787234544754,0.012063161469995975
-63.25,3.416666666666669,0.0016353618120774627,0.009253048337996006,0.06495357304811478,0.015602662228047848,0.04950345680117607
-63.083333333333336,3.416666666666669,0.058022163808345795,0.05650090053677559,0.05476269870996475,0.025547845289111137,0.21907708048820496
-62.91666666666667,3.416666666666669,0.010381975211203098,0.04477262124419212,0.06466071307659149,0.04413434863090515,0.34757518768310547
-62.75,3.416666666666669,0.0019992159213870764,0.028217574581503868,0.07293769717216492,0.06729062646627426,0.21219393610954285
-62.583333333333336,3.416666666666669,0.02250455506145954,0.05722784623503685,0.08469405025243759,0.07864706963300705,0.18089984357357025
-62.41666666666667,3.416666666666669,0.0015892399242147803,0.022824404761195183,0.06368055194616318,0.07895486801862717,0.06192207708954811
-62.25,3.416666666666669,0.0838165134191513,0.10713820904493332,0.05910753831267357,0.037930928170681,0.2372523844242096
-62.083333333333336,3.416666666666669,0.16917969286441803,0.19857710599899292,0.08498889207839966,0.04740867391228676,0.3118082284927368
-61.91666666666667,3.416666666666669,0.27211594581604004,0.3112751245498657,0.09204047918319702,0.05796424672007561,0.3917653560638428
-61.75,3.416666666666669,0.34134727716445923,0.40157458186149597,0.09776944667100906,0.058810483664274216,0.4539966583251953
-61.583333333333336,3.416666666666669,0.21627971529960632,0.3301726281642914,0.08545476198196411,0.09523461759090424,0.4162214398384094
-61.41666666666667,3.416666666666669,0.12618322670459747,0.2247605323791504,0.125623419880867,0.14949999749660492,0.3948289155960083
-61.25,3.416666666666669,0.06760679930448532,0.12669482827186584,0.14762698113918304,0.08634860813617706,0.3617686927318573
-61.083333333333336,3.416666666666669,0.04885769262909889,0.09108299016952515,0.13229523599147797,0.07289773225784302,0.3606739044189453
-60.91666666666667,3.416666666666669,0.05051642283797264,0.07450056076049805,0.10092301666736603,0.04691656306385994,0.3253018856048584
-60.75,3.416666666666669,0.046725135296583176,0.07310499250888824,0.13599127531051636,0.094803586602211,0.3172418475151062
-60.583333333333336,3.416666666666669,0.03598587214946747,0.05412277951836586,0.12231151014566422,0.06126006692647934,0.3046579360961914
-60.41666666666667,3.416666666666669,0.03374302759766579,0.04243433475494385,0.11990952491760254,0.055040933191776276,0.31134942173957825
-60.25,3.416666666666669,0.036666564643383026,0.03958608955144882,0.152011901140213,0.12324605137109756,0.3650241196155548
-60.083333333333336,3.416666666666669,0.021064644679427147,0.03559199348092079,0.14926031231880188,0.07633870840072632,0.2906290888786316
-59.91666666666667,3.416666666666669,0.04360545799136162,0.04028748720884323,0.1448027789592743,0.10589350759983063,0.4097147583961487
-51.91666666666667,3.416666666666669,0.5077182650566101,0.4850183129310608,0.5231916904449463,0.4135599136352539,0.9711657762527466
-51.75,3.416666666666669,0.6125682592391968,0.5298077464103699,0.6648829579353333,0.5439031720161438,0.9818670153617859
-51.583333333333336,3.416666666666669,0.6675729751586914,0.5785698294639587,0.5648785829544067,0.4727003574371338,0.9969325661659241
-51.41666666666667,3.416666666666669,0.5938096642494202,0.5995739102363586,0.498079776763916,0.48211669921875,0.9982391595840454
-51.25,3.416666666666669,0.4713362753391266,0.6287268996238708,0.49341627955436707,0.5666220188140869,0.9144251942634583
-63.91666666666667,3.2500000000000027,2.2817572276068177e-9,6.66431151330471e-4,0.03783095255494118,0.010191738605499268,0.015053697861731052
-63.75,3.2500000000000027,3.823262159130536e-5,0.004501975141465664,0.030718650668859482,0.008580942638218403,0.01614314317703247
-63.583333333333336,3.2500000000000027,1.9422359400778078e-5,0.0031361232977360487,0.05480198562145233,0.016275042667984962,0.009931442327797413
-63.41666666666667,3.2500000000000027,2.504131043679081e-5,0.004266578704118729,0.038292065262794495,0.013082018122076988,0.011140597052872181
-63.25,3.2500000000000027,3.763159329537302e-4,0.009119682013988495,0.03130872920155525,0.00757398409768939,0.034080859273672104
-63.083333333333336,3.2500000000000027,0.03689214959740639,0.05645588040351868,0.045027777552604675,0.017195623368024826,0.18983861804008484
-62.91666666666667,3.2500000000000027,0.02264886349439621,0.03522699698805809,0.04044007882475853,0.03695366904139519,0.14204657077789307
-62.75,3.2500000000000027,0.04038555547595024,0.04605424404144287,0.052490077912807465,0.07317476719617844,0.17899994552135468
-62.583333333333336,3.2500000000000027,0.05885716900229454,0.05957946553826332,0.05114484205842018,0.06696713715791702,0.2036554366350174
-62.41666666666667,3.2500000000000027,0.04413624107837677,0.05596734583377838,0.06325872987508774,0.05348660796880722,0.1788647323846817
-62.25,3.2500000000000027,0.05376920849084854,0.07394992560148239,0.03964325413107872,0.04610271751880646,0.19157136976718903
-62.083333333333336,3.2500000000000027,0.0764617770910263,0.10839639604091644,0.04736825451254845,0.04062497243285179,0.2277628630399704
-61.91666666666667,3.2500000000000027,0.15729419887065887,0.2139115035533905,0.09340119361877441,0.06369619816541672,0.3125914931297302
-61.75,3.2500000000000027,0.19457674026489258,0.29530462622642517,0.08935119211673737,0.050909239798784256,0.37596696615219116
-61.583333333333336,3.2500000000000027,0.1909598410129547,0.31344208121299744,0.09425356984138489,0.06576532125473022,0.40406307578086853
-61.41666666666667,3.2500000000000027,0.1229519248008728,0.22845637798309326,0.12733174860477448,0.10936031490564346,0.38883262872695923
-61.25,3.2500000000000027,0.07661941647529602,0.12348703294992447,0.19497856497764587,0.09486188739538193,0.41587358713150024
-61.083333333333336,3.2500000000000027,0.056134387850761414,0.09845905005931854,0.1414349228143692,0.061234474182128906,0.3070874512195587
-60.91666666666667,3.2500000000000027,0.047228943556547165,0.06898272782564163,0.10303333401679993,0.056993428617715836,0.3081408143043518
-60.75,3.2500000000000027,0.03755887970328331,0.05143612250685692,0.09447222203016281,0.045426689088344574,0.30199334025382996
-60.583333333333336,3.2500000000000027,0.027270682156085968,0.04178890213370323,0.11782261729240417,0.06600460410118103,0.29943421483039856
-60.41666666666667,3.2500000000000027,0.03718005120754242,0.03798578679561615,0.12548016011714935,0.06880290061235428,0.35962748527526855
-60.25,3.2500000000000027,0.030110351741313934,0.032067619264125824,0.10186031460762024,0.07929152250289917,0.331707239151001
-60.083333333333336,3.2500000000000027,0.01044545043259859,0.02224385365843773,0.09350277483463287,0.03738921880722046,0.22428548336029053
-52.083333333333336,3.2500000000000027,0.49703511595726013,0.47755807638168335,0.3861333429813385,0.33648595213890076,0.9653050303459167
-51.91666666666667,3.2500000000000027,0.47846290469169617,0.5142205953598022,0.4811992049217224,0.3487432599067688,0.9424301981925964
-51.75,3.2500000000000027,0.5623311400413513,0.550366222858429,0.6314563751220703,0.4687686860561371,0.9702034592628479
-51.583333333333336,3.2500000000000027,0.6468754410743713,0.5986742973327637,0.6037142872810364,0.5369182825088501,0.9931142926216125
-51.41666666666667,3.2500000000000027,0.6711412668228149,0.6175037026405334,0.5902059674263,0.6678450703620911,0.9978522658348083
-51.25,3.2500000000000027,0.5645701289176941,0.6017356514930725,0.6872400641441345,0.8687463998794556,0.9941510558128357
-63.91666666666667,3.0833333333333357,2.220446049250313e-16,0.002058578422293067,0.0976940467953682,0.02627698704600334,1.934020547196269e-4
-63.75,3.0833333333333357,2.6370475580961283e-8,0.003247720655053854,0.06734444200992584,0.015454849228262901,0.004253831226378679
-63.583333333333336,3.0833333333333357,5.936649358773138e-6,0.005023730918765068,0.07593928277492523,0.01522472407668829,0.00757752638310194
-63.41666666666667,3.0833333333333357,7.063322300382424e-6,0.0050945342518389225,0.08353611081838608,0.03242040053009987,0.007922087796032429
-63.25,3.0833333333333357,1.6280233467114158e-5,0.0072501651011407375,0.03686825558543205,0.015267030335962772,0.0106258699670434
-63.083333333333336,3.0833333333333357,5.249354289844632e-4,0.019874662160873413,0.03725674748420715,0.019795360043644905,0.04063869267702103
-62.91666666666667,3.0833333333333357,0.02659463882446289,0.03767118230462074,0.03857817500829697,0.04072704538702965,0.1396430879831314
-62.75,3.0833333333333357,0.01743162050843239,0.03268682584166527,0.06677539646625519,0.07534301280975342,0.1325865536928177
-62.583333333333336,3.0833333333333357,0.017946260049939156,0.03679923340678215,0.043175000697374344,0.038961611688137054,0.13944287598133087
-62.41666666666667,3.0833333333333357,0.01906568557024002,0.03927532210946083,0.04797738045454025,0.0383325032889843,0.1395970731973648
-62.25,3.0833333333333357,0.02138892561197281,0.046231795102357864,0.04724841192364693,0.034781038761138916,0.14307312667369843
-62.083333333333336,3.0833333333333357,0.031584274023771286,0.062027707695961,0.04293372854590416,0.03151646628975868,0.16606687009334564
-61.91666666666667,3.0833333333333357,0.08771302551031113,0.13768449425697327,0.07664602994918823,0.049725618213415146,0.2566514015197754
-61.75,3.0833333333333357,0.15553081035614014,0.23768578469753265,0.1017150804400444,0.048104070127010345,0.35304921865463257
-61.583333333333336,3.0833333333333357,0.25319352746009827,0.3303729295730591,0.168385311961174,0.13674473762512207,0.46698370575904846
-61.41666666666667,3.0833333333333357,0.1406117081642151,0.213413268327713,0.14195913076400757,0.1111888587474823,0.4148501455783844
-61.25,3.0833333333333357,0.10018936544656754,0.1374453902244568,0.14460556209087372,0.08476374298334122,0.4009416401386261
-61.083333333333336,3.0833333333333357,0.09427934885025024,0.09987473487854004,0.12629801034927368,0.0559903085231781,0.36443987488746643
-60.91666666666667,3.0833333333333357,0.06809097528457642,0.06911148130893707,0.10287539660930634,0.039122529327869415,0.3453339636325836
-60.75,3.0833333333333357,0.05299155414104462,0.05957178398966789,0.142207533121109,0.0970686674118042,0.34103941917419434
-60.583333333333336,3.0833333333333357,0.030780194327235222,0.04429781436920166,0.1671341210603714,0.07422241568565369,0.3047303557395935
-60.41666666666667,3.0833333333333357,0.030410999432206154,0.03310772404074669,0.09220198541879654,0.0525130033493042,0.3444948196411133
-60.25,3.0833333333333357,0.02836538664996624,0.03254720941185951,0.10812103003263474,0.06503690034151077,0.3215099573135376
-60.083333333333336,3.0833333333333357,0.022446468472480774,0.032643117010593414,0.14055556058883667,0.08645076304674149,0.2905178368091583
-52.083333333333336,3.0833333333333357,0.5435292720794678,0.5007299780845642,0.3636765778064728,0.3131738305091858,0.9584377408027649
-51.91666666666667,3.0833333333333357,0.4859321713447571,0.5169610381126404,0.3950166702270508,0.21036666631698608,0.9280257225036621
-51.75,3.0833333333333357,0.5697897672653198,0.5576574802398682,0.42601150274276733,0.1801118403673172,0.9636991024017334
-51.583333333333336,3.0833333333333357,0.6264461874961853,0.5922908782958984,0.551716685295105,0.47759637236595154,0.9892873167991638
-51.41666666666667,3.0833333333333357,0.6204301118850708,0.5992496013641357,0.6016531586647034,0.6167538166046143,0.9945421814918518
-51.25,3.0833333333333357,0.6175271272659302,0.6063291430473328,0.6839110851287842,0.7819163203239441,0.9977705478668213
-63.91666666666667,2.916666666666669,2.220446049250313e-16,0.00348542514257133,0.08295952528715134,0.019460167735815048,7.154117338359356e-5
-63.75,2.916666666666669,2.2182200520859396e-9,0.004554232116788626,0.06354206055402756,0.015303120948374271,0.0014934632927179337
-63.583333333333336,2.916666666666669,4.242980011781583e-8,0.006024214904755354,0.07827896624803543,0.016376331448554993,0.0027612035628408194
-63.41666666666667,2.916666666666669,1.253196969628334e-4,0.007539195474237204,0.034997619688510895,0.011838548816740513,0.023859648033976555
-63.25,2.916666666666669,9.941229363903403e-4,0.013113756664097309,0.03600595146417618,0.021874751895666122,0.05164710804820061
-63.083333333333336,2.916666666666669,0.01759878545999527,0.0361282043159008,0.043536506593227386,0.02265828289091587,0.1481512486934662
-62.91666666666667,2.916666666666669,0.05008361488580704,0.05176430195569992,0.049803175032138824,0.04058293253183365,0.1811968833208084
-62.75,2.916666666666669,0.041983164846897125,0.04955064877867699,0.04775039851665497,0.05712898448109627,0.18049873411655426
-62.583333333333336,2.916666666666669,0.04611099138855934,0.05526462197303772,0.047983333468437195,0.04654518514871597,0.18862968683242798
-62.41666666666667,2.916666666666669,0.04724089428782463,0.061207447201013565,0.04428095370531082,0.04426301270723343,0.19227389991283417
-62.25,2.916666666666669,0.048681195825338364,0.06681227684020996,0.04672182723879814,0.03922148793935776,0.19663241505622864
-62.083333333333336,2.916666666666669,0.03383650258183479,0.061732277274131775,0.044862300157547,0.031459420919418335,0.17032766342163086
-61.91666666666667,2.916666666666669,0.06456634402275085,0.10799514502286911,0.07934483885765076,0.0361110083758831,0.23245380818843842
-61.75,2.916666666666669,0.240517720580101,0.31599387526512146,0.10681270062923431,0.0480242520570755,0.42219966650009155
-61.583333333333336,2.916666666666669,0.264407217502594,0.3377854526042938,0.13947302103042603,0.12061857432126999,0.47786104679107666
-61.41666666666667,2.916666666666669,0.15858523547649384,0.23308955132961273,0.12470555305480957,0.11951976269483566,0.4302576184272766
-61.25,2.916666666666669,0.1120397076010704,0.1446216106414795,0.14174483716487885,0.061011336743831635,0.37790894508361816
-61.083333333333336,2.916666666666669,0.09162767976522446,0.10398706048727036,0.13730238378047943,0.05983249470591545,0.3700759708881378
