temperatura_media,precipitacao_anual,elevacao,ph_solo,argila,temperatura_maxima,temperatura_minima,sazonalidade_termica,precipitacao_trimestre_umido,precipitacao_trimestre_seco,areia
25.411982569165467,1190.6440918549104,63.70107773691416,5.7953518218957765,62.23641300573945,26.38835554640771,20.81249051585915,9.93578362058469,565.8021629886515,170.0366754647328,46.832792066420254
23.049658139251868,2034.515977977712,464.35757484287024,5.15250483261474,69.1709638107568,25.009150140618576,19.158391896848133,10.768769422876368,920.7587138818271,349.0448112608811,38.29126744019489
20.373223405340426,1694.376540683925,467.80401854775846,5.843672988978224,34.1581945726648,23.471015007130944,17.51208037009332,10.307232977548953,857.4429211674478,185.32149274967136,67.6346159080936
26.02743471377715,1893.5255732770063,1706.739277811721,5.1486124812775405,31.127915866672993,29.724275513162844,21.7075793752188,14.839476044721065,807.9327260997529,216.63110574160072,65.52960412996023
20.701439124106003,1913.771364284407,1763.3209296036512,5.701718872776132,17.313919067382813,23.157550607495903,17.707987258135198,10.034683025222169,750.7748614893055,122.73113735013514,69.48343024665257
12.167853109839552,1169.0497685654739,1321.892754547298,5.0193617942312105,69.43678576964885,14.309303807895528,9.019465152669529,7.279818513585376,703.6226603193998,219.0069007153113,22.728110986222855
25.253032920437516,1942.7947901212808,517.4635619390756,6.05188265022135,66.14378294441849,28.48281885677336,19.21424687573813,12.059972361326762,785.7149109315123,276.9857954129631,24.993614057601903
19.900455129638985,2674.623681570898,736.1264131497592,5.983958188674579,66.34179103188217,21.957811978031458,17.29643735322336,8.951791234891832,1238.181969462983,380.4948661373188,38.54549295724476
18.640185876556657,1717.9549979325986,362.8397664986551,6.370099305635929,34.4489261507988,23.68369017866101,15.523180873959147,12.685215685060964,549.7825670679852,146.18459651041042,62.128681781213174
18.988534002093814,1718.536644650773,1379.8554464243352,6.887546798700416,56.3308198004961,20.16303860219398,15.569340131994043,9.06720892942311,696.097259256017,297.64687081680904,47.61383978539081
15.883215531771894,2499.2860031687333,1337.5888916663826,5.047490715766598,33.29291879199445,19.39200773917201,12.478971218537032,9.758836948587076,1415.2443151599257,258.30376977081136,72.86872048131568
18.392743626333136,2249.1981203414744,897.2304855007678,6.176332504559145,11.95767446886748,19.39641641960297,15.518269008325978,8.6892172206435,1023.1158441037594,360.3995790871381,95.12965741340554
17.87914511246761,975.7525908093575,1206.8992720451206,4.500912787033354,33.772857333533466,20.384822195279696,14.066870601260963,8.512083257758462,537.0615993764004,114.74540685533489,80.92875477030591
13.189927671551118,1914.2784866310935,1354.4330284930766,5.179761368946384,67.53541165031493,17.674264955708736,10.227969714702214,10.45338833583916,926.6025008641427,264.38781284343116,29.24571422202308
23.172288416248264,2626.7736173388666,1392.9532539099455,6.161826679225925,41.33984860498458,27.294056990569704,17.829827869674627,13.169202628857706,1011.6832661068208,324.08952525582816,56.102093119450544
21.34557824888582,2507.638174959571,1089.30474082008,4.983127594741659,50.427559446543455,22.945717600785898,17.222065323599427,9.448604285769974,1231.5604345770485,250.36812581517887,44.06270289722191
17.338667236933553,2009.975801907115,702.9283383395523,5.741948489914533,10.61240119393915,18.862569200639005,12.480519446779919,9.218541988106253,781.8860629094258,231.54888115685915,99.95624096738445
25.39154878978818,2160.6104035564467,1207.9036314971745,4.86968871427331,40.3357942821458,28.449654629528958,22.796976713180907,11.699913506587201,1057.8215286473649,227.48376089106787,56.273577639024694
21.012134703581236,1201.5323939056582,1564.5740607753396,5.240754507119458,55.16742697916925,23.05915806483497,17.026591800982015,10.587275809861557,396.0158672496891,82.93690940616524,44.37862153667516
20.46313855309596,1950.0657834406866,785.5251716449857,5.471442151484957,37.10241749417037,23.868908667924615,15.917562872230832,10.933308934418731,873.742498054294,225.4899265441685,58.051828849907
26.929930384595647,1322.7755324060888,216.8574198614806,5.071376863515769,55.87699456140399,28.94599190070045,22.83181829557798,12.8718439043541,658.8807926121137,105.50269038602138,42.07088128883317
24.170185808583014,1570.9909659515279,1114.1160471830517,4.137903537128543,43.754944945685565,25.56006279261312,20.152589179403787,10.280802860600662,667.8157549222196,187.39154912705297,58.65516936675443
24.691577071133363,2267.8018418898014,864.915751805529,5.670167430669303,54.12434353958815,27.261408303236536,21.725857191203122,12.125326789654768,1003.1437869564513,283.16003179533647,38.36667016263243
21.76553833234964,1231.5534441544285,1663.0075613502413,5.832430066783169,53.81974583491683,23.541327699552923,18.39425546197914,10.782354117589358,622.9534162886307,190.8465476428958,53.72273777217865
24.916038114038297,1933.4591254365291,433.2108333706856,5.595700201842799,30.429412801750004,29.0026800813604,21.32093952130809,11.885664587633672,956.4834655829865,181.01574115119536,60.19330200445844
19.559352649639887,2014.1660197357717,1397.6668360177428,5.157876592018183,51.8495337292552,22.224547069258744,16.361723865899688,9.625973935313349,1088.5212838785676,282.1453188778694,54.96540529901105
18.71541474851781,1827.455984919815,1353.5781988408417,6.130142560082306,42.3731980426237,21.677574044617756,13.95160759236165,10.444773163507262,1161.3214449355023,219.5739770438383,52.16373023870162
18.82511090182274,2711.0944109177076,1217.6683647092432,6.2542749620429925,62.735115233808756,23.205702231715208,13.065497965952703,11.837780580161446,1206.4638733322788,303.72222276592123,29.98596347650934
18.241886979279514,1288.826335712375,993.0950350128114,3.8384304007650574,14.53935959842056,23.09970822169643,12.92670689753357,12.983520031195308,739.5071926870776,221.7296740653342,94.70223247596789
19.939884019533622,2103.0651307178,1076.1489561293274,6.28720238627038,32.59821771644056,22.886933801721103,15.517043790760278,10.00119728428095,1029.4984025697504,267.20123234957896,67.2998523648485
14.259651653083587,1755.5347162746664,1559.5876468811184,4.254316576992542,48.42965825460851,17.59298785386357,10.377959343338436,11.210860376326512,798.3838855078906,163.35113315017043,53.28656226261856
30.000984013306926,1669.583878083038,891.6132826823741,5.258814746295201,11.519390870817006,34.310081695343335,25.42497828499879,14.478732601103946,744.972203827935,124.27731167332921,99.79357400303842
23.53861158758471,2032.0456169261906,1764.4121352117509,4.723578820368506,22.41690360940993,26.36414934273806,20.327225794975405,11.258343233510127,794.8283367994726,264.32756048063925,83.76079785823497
19.132942355922165,1289.799704658035,124.8744370881468,5.058925951953835,48.02830458153039,21.08931649081496,14.868025243426793,8.219788909040162,699.3339401603995,109.29523247993757,51.31691065904833
19.38644425355468,1143.2745417407973,1000.6721350830048,6.421818638106969,64.36376442201436,23.380644619716225,15.219978055533582,11.367170419519383,638.9185064648304,245.67715172823165,28.029718672753937
21.110761548750997,1552.7595622582885,340.872345585376,5.874159371798851,39.75374852772802,22.586127009121164,19.45578476310355,10.082794909392845,638.5073724486012,219.01871051913122,62.359282688253394
25.518990072864344,2675.878574877724,533.6234668269753,5.845728660019317,20.636130115017295,28.27373694371453,19.6223530532575,12.198674920286658,1059.9952120555654,156.9049613831687,76.36561821244365
19.12510147630744,1827.88238730626,1513.8074192684144,4.045405298058631,55.28097217902541,21.722946398483973,16.456662911146076,9.890108443638677,826.1816765754058,157.99290577582963,51.360368675771326
23.90569570928699,1965.717199113943,369.1927822306752,5.637427739919095,11.18458189535886,26.382951372919294,22.531573348845964,9.992782530391858,1018.6203451156512,161.13898299361256,79.82579399865095
20.739129894245796,1705.0766811612302,1048.8943614531308,5.940162207711729,47.19068730715662,20.98552114009673,16.73947236639295,9.001492474891085,976.1659276677108,143.61068682586492,47.30694194507215
21.68870230044167,2035.2463659769128,713.2719567976892,6.102663000375531,44.11242047324777,24.10180205823434,17.581290005754035,9.73902576897402,849.0770797441877,145.3471954086118,78.73263709347714
27.824324244421906,1324.160228491427,550.0282972119749,4.818726854667339,19.0820646379143,32.09063717514786,23.83232967565223,14.413830818964733,581.4502831859198,190.1668345482126,91.62098187796497
20.546737495025397,2378.9552332843205,850.0595207791775,6.1562801364214605,13.089520670473576,23.077866839992115,16.40617288117727,9.12656697165984,1276.117764531829,308.0914797917567,78.38173816182486
26.05233728938757,2092.3526301206757,1337.8483761101961,4.523355955193313,12.51420421525836,28.433294104179627,23.23726462736891,10.832383198612137,893.2033339503494,276.6005562636859,83.41658397377441
12.530249307391149,1396.7735886541477,1758.2464918959886,6.717120113213433,20.60461434070021,14.86410982465268,7.9377522032343,8.396766505789726,507.314750502978,235.01815318948198,78.50490518832875
25.49463020137404,1827.2766229059962,281.2749323900789,4.940955996829525,24.692457746714354,27.619890907673163,20.113942620030976,11.263053086010123,864.1302022886629,217.15207620950886,69.32841781089667
23.796517594096645,2158.1658097495615,232.96646042726934,6.035517070738543,57.35865036956966,26.942539297937646,20.635246177647236,11.869448199425085,1256.5019524222084,345.29028255066623,49.67776538222037
21.72874603974847,2078.8654910273017,1045.006745075807,5.722537941594805,20.417517409659922,25.321526747836096,17.42287180345569,11.073367120787397,845.2298737785163,181.7861626146119,81.58092771803003
24.77795238641468,2540.9670079384405,246.86851487495005,4.75547963767098,68.16517858300358,29.22665813652129,21.04885270406186,12.083109455069987,1086.6648754271673,263.7915891470661,44.54524720824475
20.899925387307775,1493.5061225525749,363.59360008500516,6.300981059248017,39.47411724366248,22.333834098800192,16.96071129185865,8.84424788721481,659.6112538004602,132.54514331250525,59.66159525166774
20.822265516691015,2358.0683077451968,614.9683162104338,5.523363789839174,33.783961148001254,24.21761884737468,15.84655706183076,12.771065683800623,1068.2200980092346,260.2945198995283,73.34481786826571
18.48983335545695,2318.2740049706094,478.62170403823256,6.072885442393492,40.59157442767173,21.33659939549373,14.2120651460166,11.130374512860497,996.5613191804396,223.95782323815337,62.15528020303533
15.816270793739392,1718.7584340485728,1298.8547667860985,5.652734460075544,60.0632787682116,19.10155681231171,9.884429727858997,9.527887517545704,830.8445079058038,244.8398771931327,28.62177980333858
21.4584605500387,1312.0366535890576,1251.8846718594432,6.10794807668694,13.365981932729483,23.426743281612417,17.79075115651354,10.845630377542275,511.6857168587454,149.75787186223096,75.4347829230887
21.504111988293737,1255.4274045577417,1429.5757087413222,5.515176364628654,15.051993122324347,24.549623405905184,16.022168695129025,10.76528557006679,548.7841554010831,217.3081049076768,85.58828376078613
22.729878914130186,2028.8934789724854,494.04599759727716,6.28066005478511,65.95890826545656,24.576265126992457,19.185534478252112,9.144739765157965,994.116989004523,151.90477989985544,19.85689856998295
26.70650551683102,1764.4366331395527,327.52145156264305,5.253473394562212,67.49377742409706,30.36620879321888,22.937827918493507,11.794373051890785,809.8256893380657,119.84894387484626,25.04401510889066
29.70227894042528,2689.551333425725,832.6866006944329,5.8691018227741605,33.80075170658529,31.756089123694295,26.02939656763997,11.71961989122307,1293.075150790139,281.9961481955956,71.63064783351406
19.06293192083988,2067.5689802481024,990.9811383113265,5.76500006557076,39.87823099363595,22.12647919940779,14.775029890860765,10.698999799701443,763.5287498329449,195.70588931145198,65.6186840797263
11.400648840918782,1614.0275624182523,1120.8918855059892,6.090701843968866,34.02755107264966,12.273416163989623,6.934114614111611,6.513362499658977,626.684408998969,102.42425393571087,62.310284306849624
25.41532960891974,1287.228875751443,869.2081629764289,5.065270253530193,23.063841024413705,28.742296470012818,21.270168522118112,12.70002959496313,560.6767623952155,178.0163303114161,77.34234428165614
20.462109689237888,1508.799162697374,233.6957534775138,5.6243840485075065,54.91883354727179,24.56983258693948,15.862784355121992,12.293732804139484,490.02410327947234,221.24864441384346,35.69950992745418
16.474382776121132,1971.4441964486655,1591.1942526698112,5.093884444607705,49.27100794855505,20.24054565289603,13.25631511852007,11.469033661734704,910.0157830102971,315.67820625233736,49.871233585288294
22.74916866846499,1574.5326764716747,1784.3722701072693,6.1360464780134105,41.227168501354754,26.802841650776294,18.988047184652302,10.70141667968263,819.1231442440252,219.665283678258,65.97134889753727
18.20629461727323,2057.115060115345,1551.5377848409116,5.054319534367442,22.551159248687327,19.85035181881174,13.554159270030258,9.615554861211141,909.950634425705,272.73726535472696,87.59667337263566
14.514975274790851,1632.830973915109,1534.0512920636684,6.712567087463723,54.181278916075826,17.345673888217462,9.476896703672661,10.208255743242535,537.9263490352915,274.18903098022463,35.73957019665606
22.687180440103262,1747.2200456027622,679.3444929644465,6.053260121427381,41.20405112858862,25.617479452084847,18.348839337338234,12.368945837572296,756.4989443555021,186.31825203618942,55.96302076337193
20.112221451036095,1434.7451635960863,1110.7376997359097,5.490404414802312,20.02051225397736,23.832417099731266,15.40283162552027,10.950707805181661,489.6243307103702,179.82789607445844,78.78577617358769
21.224007823996317,2752.521792454352,933.0163065344095,6.344337532644078,42.431871546432376,24.056225947457758,16.383946665531766,11.253322101528672,1206.7945157691681,347.6635218479831,58.832781505019625
25.341703870778296,1966.310865735197,66.47257790900767,5.440786341903224,32.665968080982566,28.138424954763142,20.732394875709616,13.095823468057537,716.7448460389434,378.32186180067833,57.222054742314675
18.504984726586642,1915.3168202497254,1337.4583820812404,5.894283597145224,62.729383925907314,23.183112976699064,14.728702394064248,11.739404539612746,616.7681989265977,255.64199969665742,38.56184843218459
22.028392271090063,954.0687925579665,1516.3713076617569,5.86973608001057,62.18351203482598,26.119327399118667,18.192736189394658,14.247071948329014,531.5443992435468,67.35899442168682,41.93431746160914
22.852831039979108,2129.8959497746637,88.40757091529667,5.796126902687227,27.12976094800979,24.096386410307325,18.230837207592906,7.437947283062589,989.6209154715651,283.61519298793166,85.64991966902521
20.503366134008925,1288.188205560144,1607.9205738846213,5.082265039203622,28.009531190618873,23.11875534101403,16.958749957629465,12.880635074214903,439.97976719068174,85.82120646351547,62.812999430823
26.345197807302103,1354.2392128228512,680.7194150984287,4.624409005679162,31.222222070209682,28.35303961990427,22.477181564529744,9.093916440100108,439.96052162775874,95.60107738525191,73.29427933261161
21.984678735496203,2259.1705855108244,1252.0157426130027,4.322879503158319,37.787103592418134,27.956263768780506,18.076485743700424,14.598687218628761,869.2303796682455,343.7405315650862,59.68730170597908
18.822792300358373,1573.649676745885,1291.1604525055736,5.18059254869911,42.96038834378123,21.32845776901207,16.409601307149284,10.591347483580787,643.7186459723957,118.46552466137982,43.43188744327159
24.90959576134858,925.8138599984096,1228.5449041519314,5.977955234541727,38.72444207314402,29.05763554478773,20.575406863341644,12.835965267196274,560.7848748703,17.103655233287412,77.01265360304477
26.351821100858224,2684.9520549446775,540.7314409967512,5.332673761548026,58.91442611813545,29.448092349904112,21.781814258282026,12.056596644440297,1253.773434370211,293.980422954996,32.99029741277053
24.559422651085068,611.2965373037398,544.7217289824039,4.657654346572441,20.91658606659621,27.668252861229867,20.6205260181232,11.965364233613672,160.19515886873725,35.39440679679846,73.57303310847423
22.383930789605692,2086.4057649297924,856.9987169466913,7.009534321365057,68.25959910172969,25.879167738643417,16.589863589661324,12.420659425473355,1056.2175641938238,269.16371370376623,29.301976758927506
21.22657028250509,2308.624624542305,87.2684711124748,5.991406596134026,48.22270015254617,24.083926784836045,17.402352651674324,10.215587906541488,871.9268765081459,262.64468833300623,54.18260129995514
26.787862766076536,1484.5160666697327,884.9156760144979,6.862632670185942,66.59178959205747,30.620799762136095,22.20906352929225,14.661365091768268,869.3209563467544,336.92900072070523,34.43711206010456
18.420388143316497,2022.1435257057772,1059.524502698332,6.3491254476049015,41.22502013575286,21.98021191680028,13.887790015078266,11.013879364948762,879.906744335558,322.6613182366187,46.641037583775145
31.48227959849685,2019.5651941942776,422.3507911898196,5.072034617144842,59.892198466695845,32.79718365278934,26.69760054064665,10.59484868173401,1080.6903964351843,122.65211851169491,34.24664926590774
24.921395957532773,2320.3115764572563,1736.3488490693271,5.21165515772725,68.26388789806515,27.365783644948742,20.503683870716372,12.933563156862391,922.1261745484254,297.59943308314666,36.83034077150745
22.19322739737853,2042.049693976261,287.9903887398541,4.491523315211202,11.710915095172822,24.669874274067933,18.384507977842674,9.851569547808522,915.2707284538623,220.36689497556634,81.0362582238422
16.78803128604917,1677.5581104537375,1035.4283709079027,6.0183314171767766,20.5420995503664,19.281926959715406,12.224678036888672,10.382276720139926,693.6536731901131,247.83786780511264,81.1848478033109
18.88609579908453,2257.9960289701057,757.4259820394218,6.636561476559136,59.69580037519336,22.951380684304375,14.632573458271324,10.019681931024747,1057.0028477631085,209.9904121965396,41.13180029105118
24.36641441080949,2200.311178254883,220.37347527220845,4.855660585349182,47.4437253549695,28.853441445183833,20.12289227064145,12.096018017327864,873.6998703822632,232.838346327003,60.02530363606503
21.04609236644143,1331.7154829321037,655.7133732363582,4.658461647226576,56.46407937631011,23.124291417154367,16.326502116526314,8.7086614595631,452.2968832876968,164.04115677165242,48.51078014968351
17.216708340747196,1099.6062830021347,1797.707087220624,6.117874647855137,56.00077800452709,20.75814380644978,12.443975360512084,9.687513086591228,380.8588136822559,156.53137189458613,46.851877719075894
15.88493974793738,1880.138769996589,1436.1953276675195,4.438464675079489,24.559122608043253,17.715171821907546,11.893462612213607,7.191072898357905,1057.9690251020263,126.3276488268263,83.63400576296662
21.93069093784541,1663.0188126124087,629.7327209729701,6.845128090437979,24.3498596502468,24.37361056115779,18.31976009282716,10.324618482928129,777.1777750322185,176.0048158505993,78.27216770813804
15.800706026840608,1307.2304437188518,1686.558698443696,5.900495044464374,27.163637024350464,19.099171570468734,10.472472672712918,7.956719978690448,711.6829049020188,34.45963498755759,66.25048895276527
13.476966406290463,1841.9653397575164,1283.75528245233,4.299573462313011,14.588823849335313,16.288043617175948,9.423953854028243,10.041937437358348,737.4130243459841,253.47576804775724,82.67434554327333
19.804777569269927,1140.001736756547,891.4387831930071,5.748443227012696,15.128568289801478,22.124327366147163,16.181042727235596,9.166285772729383,499.6375351781677,96.88093708967565,79.41985275608431
23.28986148284831,1880.6131756630996,1462.0416511315852,5.573627306067696,44.01738262735307,25.032412941111517,20.236099829726513,10.75875636911787,835.2260203330272,308.5047843872028,49.95422145680474
18.161976407649018,1487.5358062290402,1178.8785806391388,3.7721105267707293,39.6996768983081,20.850209870962196,13.891986924339546,11.297444411631771,636.3102514603277,249.41579331242224,69.94050305064118
24.48382953157772,2278.5821370962403,649.3425857741386,5.470699378773233,26.523073138669133,27.536327577346885,20.09667894425322,12.122385110321966,1008.7193306302999,226.52723730337715,81.51125311434998
14.980038785779971,3012.244570580767,849.4767936877906,5.0889174624930735,42.166402507573366,18.54227259824497,12.118091386951274,9.318572157428965,1391.0116226653395,382.6000351519781,60.68187530362159
20.54662052748783,1342.010378156604,1077.0438701380044,4.878892105069922,40.84041437134147,22.670803704125298,17.8949750170224,9.044301866368782,508.81546803950505,231.25461147640124,59.20605562830709
22.156149727752407,2328.8320854714875,1307.1596960071474,5.667101773825477,12.385226939804852,25.74290569054331,17.971952608213794,10.713438273793585,1140.4085141181674,307.21463140589776,87.52290108306752
23.28221490130432,2212.5748638841415,640.7995157875121,6.095623211605665,35.65418384037912,25.118375330432748,20.101114556635327,10.760709724839879,1211.0830740518197,198.89232546457097,60.238566303143344
21.255721147298306,1764.9028878473207,1055.6612097658217,6.708906183249836,13.414025716483593,23.709609125218424,15.907105847315233,10.980973357861604,786.9524088326309,93.31703035602999,90.49289213466427
18.64751659215214,1573.1768129714928,929.8864582087845,3.6572446477332123,33.20755166467279,22.09789376202072,15.754715996225148,10.00349856328535,770.3160582496959,203.4933264874301,55.91871926889507
17.396203292689005,2587.653853418742,1068.326441058889,6.020527929466976,44.15547237265855,19.703687818503838,14.945106407192116,7.951438065234104,1189.7010337829615,267.3830246964975,46.52247311463933
15.106829080600166,797.2710908818765,1598.885252326727,4.833354222065296,18.019321179017425,17.327232971634835,11.176677020710562,8.54067959851988,354.35123124514644,178.04316593870982,87.29348763875903
19.78809758660451,1478.4026042031683,1560.829600598663,6.3094311157663565,19.134253510273993,22.740764926683948,15.320092496182994,8.903817587981596,719.0298988339628,128.17120787077124,74.21243642506015
15.721614147197506,1081.5782781711123,1496.1624653544277,5.742103171910487,28.039917796850204,18.757048712789285,11.564733001447767,8.198217340383295,479.82891789020925,168.81685236170267,78.12339259189025
21.1644924244343,2497.6567194730387,291.09260025434196,6.5114700204423,32.94324980583042,25.09897438317185,17.28535206171909,9.34587388212173,1019.6133704248253,355.89784772838345,67.81366449969136
21.18608340662679,1704.6482836775715,596.5159415267408,4.4620670859703395,21.968112932518125,23.952697386371074,16.807282581300047,10.400534360712378,756.4225093886697,252.32600579197103,79.84822639530296
26.374116763527795,1537.6644002651642,1667.110419133678,5.846241908340188,60.59228513855487,27.673328680528044,23.1425024074715,10.548328826078674,837.9850739870053,83.23567898113056,37.68760449273369
16.396989138831934,3392.022237033164,1665.0704181287438,5.706611536624243,28.629151885397732,18.741151040018345,12.169997205389127,10.138460754470067,1594.8019914874833,318.66018548057406,67.51108944477386
21.50445958355535,1774.9813660561858,1145.6955685280263,6.233503572143598,30.105176703073084,23.873989115207767,18.338146850327647,10.442893250864465,846.1872016719988,183.42980321868174,83.46361507171578
20.030130265368626,1578.1253440667383,1427.237710962072,5.3381820439555,50.99927387665957,22.09780267606465,16.834525120094607,9.520711249627466,696.495190447798,251.90869148186746,45.89289733124341
17.06514313055245,1949.9326250680724,1029.143444309011,6.300811792150117,43.03331549745053,20.387046832762476,12.95842766196058,8.408359103557904,943.8183900137747,308.532329592172,76.6202751703506
23.50213894938006,1015.7876896225156,70.87623537518084,5.188527387166884,17.24852834828198,29.003904045439835,19.090674040864982,12.059319423946135,213.55725241620513,233.36594697884146,84.73342771871695
28.224854316643448,2045.1513213360338,517.7830390166491,5.199533817274823,53.85863041970879,32.01902178806353,25.093975881687697,13.7344555340697,912.074730878212,189.65764336701744,46.476978398319204
23.20947163462329,1751.9183994600166,865.5148592311889,5.517765511019049,34.260987495072186,26.054632074917013,20.76044918710279,11.189825594061908,608.6426588084755,171.03779172887334,70.33457677195756
21.81639742518607,2034.262561265073,782.844754261896,4.751523479332394,17.822022885084152,25.32006460926576,18.842747402861686,10.579639106873802,866.7634692163087,242.6468063997215,88.03174083859265
17.274675279797723,1308.814682031073,1678.4457969479263,5.180399851415999,58.77406363375485,21.71744352056464,15.274878267653268,8.358501506958493,420.9316445444186,231.8654230763651,28.47318265440301
12.300335951364245,1288.5080789260282,1162.2250541578978,6.2770026799376915,63.58039338607341,14.991068774194039,8.171318766031154,7.785022452323754,731.9296139533349,39.7942042343216,35.40524947764974
28.520872449652902,1453.2926683619075,1.4921346679329872,6.65628009301401,66.00780507549644,32.185352920178815,23.93610367938983,10.03235736138656,571.33627757029706,101.0252323034153,35.54618342527589
18.052018697886513,1416.005213453609,35.140339471399784,6.2799782757398495,59.22596201300621,21.61391781434588,12.250089552713037,12.035175636089797,578.5640699950955,274.86508996142436,30.474620072210396
25.356127369147497,2449.5249833417947,534.55422478728,5.202594377367992,37.483086991123855,28.233492543352444,22.250855750534708,11.377913721418723,1250.523371345514,340.98136164640647,53.548622903202485
30.158184808693793,2589.5727809040454,492.7431560587138,5.722935919877734,63.90908955130726,33.21473081533106,26.630722621485354,14.302557314889173,1262.8977808474874,182.6138348535623,31.52366584104171
13.745282124223241,1721.5540234804664,1493.0484106298536,5.56894275426132,29.17538968846202,17.397173127235682,9.853790925043143,9.406287497526971,733.5911077513763,270.97319766410317,75.12845648779334
22.91341645762276,1620.5317197076597,1297.9069612920284,4.618680768944942,30.09883948136121,25.88717781462624,18.675833422916522,13.894356542686273,486.8592675201686,217.6178865286524,66.07899876510058
19.27620824475129,1635.4805847891657,1225.0005992129445,5.6801857477985,52.02086984645575,21.93669924862802,16.074556559132002,9.129725553681098,836.4074860686941,154.31866979198037,40.6791371270162
15.636770943387143,1834.6182389265082,691.5508066769689,4.922994670629734,14.293199544772506,18.042780963306086,10.707438763723664,9.807357216335628,780.7764626422593,219.81291677593387,73.76627985266573
16.940852662546863,1848.4521168505273,333.49224077537656,4.757563046737004,41.19321268517524,20.231814738583754,13.320541822682568,9.123252972644506,747.0938106268864,259.9685934462506,44.61081050396939
16.45066123612797,1945.0171938827853,381.06468985788524,6.007853822956136,51.72289117705077,19.395639238421058,11.465490661639333,10.060839331296927,810.5477774537466,254.55587751686383,53.991240568186946
18.076436275798315,1426.660529476872,1266.6458785068244,5.004447679025561,53.18806937895715,20.704697998604903,15.705654583025952,8.025776790336504,507.65910015293366,218.9394366115924,53.18619953402729
16.735543676556333,1376.5518055898406,472.47799448668957,5.39916587464327,53.91326359473169,19.912132146215672,12.897778341885942,11.44277458747322,449.18165253417567,257.4033470958877,35.781607916384914
25.52938443878762,2398.538831873042,407.42755103856325,4.818399096182996,67.20259816851467,27.756317516797644,21.18360970786541,11.625099448424102,957.8721564582938,311.2314126381173,24.42124409053394
29.19722976716698,1525.6863194483387,1067.7353316452354,5.539161098097198,69.66779279522598,31.39481015881791,25.689420691542338,12.16484765739822,816.5354677925963,94.2442992225159,30.916992571802428
18.056076276743408,1951.5228476127254,265.2672730386257,5.8446425872053425,32.79322226066142,22.42964240940654,14.534763046564686,8.939360004130283,752.7492486028971,237.87751129804295,83.49530691981313
26.87532805646269,1771.514733098334,91.87577781267464,5.851781678266836,67.43426012806594,28.993971993782043,23.51306231657276,9.447902033627553,758.3178618669733,70.03676606359934,46.64816482091643
27.001189805466176,1321.0753039246654,24.993052845820785,4.747319415939428,45.049963276833296,30.316977865993554,22.8977690986249,10.268933518500166,657.4164690568557,143.9690090809301,52.0977532889025
20.964608614042042,2095.5309547057536,1454.7339005861431,6.380629575018603,29.260462666861713,22.996222035403786,15.702310254780361,9.408151908496102,996.4678764597052,203.51978116299333,64.84497466876869
15.632645105243519,1886.5524367464773,1444.6161538828164,6.545080199131073,15.70844208355993,18.40203545874809,12.656944216610075,9.158513722699992,615.0674328012586,170.85711001325393,99.08261620533166
