variavel,variavel_legenda,valor,adequabilidade,adequabilidade_sd,adequabilidade_inf,adequabilidade_sup,importancia_relativa
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,65.31552460996895,0.11571626984126983,0.2883967268707214,0,0.4041129967119912,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,65.95257612650823,0.11741626984126984,0.29049537284069993,0,0.4079116426819698,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,66.58962764304755,0.12252738095238096,0.29503653676793007,0,0.41756391772031104,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,67.22667915958684,0.12336071428571428,0.29614763084367196,0,0.41950834512938623,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,67.86373067612612,0.1214718253968254,0.2935586818297157,0,0.41503050722654106,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,68.50078219266544,0.11863849206349207,0.2896247500087927,0,0.40826324207228476,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,69.13783370920473,0.11643293650793651,0.2864335026366614,0,0.4028664391445979,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,69.77488522574403,0.11482460317460318,0.28364294324842415,0,0.39846754642302734,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,70.41193674228333,0.11482460317460318,0.28364294324842415,0,0.39846754642302734,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,71.04898825882262,0.11482460317460318,0.28364294324842415,0,0.39846754642302734,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,71.68603977536193,0.11482460317460318,0.28364294324842415,0,0.39846754642302734,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,72.32309129190122,0.11482460317460318,0.28364294324842415,0,0.39846754642302734,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,72.96014280844051,0.1138246031746032,0.2822785793113984,0,0.39610318248600157,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,73.59719432497982,0.1138246031746032,0.2822785793113984,0,0.39610318248600157,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,74.23424584151911,0.1138246031746032,0.2822785793113984,0,0.39610318248600157,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,74.87129735805841,0.1138246031746032,0.2822785793113984,0,0.39610318248600157,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,75.50834887459771,0.1138246031746032,0.2822785793113984,0,0.39610318248600157,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,76.145400391137,0.1138246031746032,0.2822785793113984,0,0.39610318248600157,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,76.78245190767632,0.1138246031746032,0.2822785793113984,0,0.39610318248600157,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,77.4195034242156,0.1138246031746032,0.2822785793113984,0,0.39610318248600157,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,78.05655494075489,0.11482460317460318,0.28364294324842415,0,0.39846754642302734,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,78.69360645729421,0.11482460317460318,0.28364294324842415,0,0.39846754642302734,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,79.3306579738335,0.11582460317460318,0.2849972634415884,0,0.40082186661619157,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,79.9677094903728,0.11582460317460318,0.2849972634415884,0,0.40082186661619157,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,80.6047610069121,0.11582460317460318,0.2849972634415884,0,0.40082186661619157,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,81.24181252345139,0.11602460317460318,0.2849860767681586,0,0.4010106799427618,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,81.8788640399907,0.11602460317460318,0.2849860767681586,0,0.4010106799427618,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,82.51591555652999,0.11602460317460318,0.2849860767681586,0,0.4010106799427618,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,83.15296707306928,0.11602460317460318,0.2849860767681586,0,0.4010106799427618,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,83.7900185896086,0.11602460317460318,0.2849860767681586,0,0.4010106799427618,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,84.42707010614788,0.11602460317460318,0.2849860767681586,0,0.4010106799427618,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,85.06412162268718,0.11612460317460319,0.2849628674106911,0,0.40108747058529426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,85.70117313922648,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,86.33822465576577,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,86.97527617230509,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,87.61232768884437,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,88.24937920538366,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,88.88643072192298,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,89.52348223846226,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,90.16053375500155,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,90.79758527154087,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,91.43463678808016,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,92.07168830461947,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,92.70873982115876,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,93.34579133769805,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,93.98284285423736,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,94.61989437077665,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,95.25694588731594,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,95.89399740385525,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,96.53104892039454,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,97.16810043693386,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,97.80515195347314,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,98.44220347001243,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,99.07925498655175,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,99.71630650309103,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,100.35335801963032,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,100.99040953616964,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,101.62746105270892,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,102.26451256924824,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,102.90156408578753,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,103.53861560232681,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,104.17566711886613,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,104.81271863540542,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,105.4497701519447,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,106.08682166848402,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,106.72387318502331,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,107.36092470156262,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,107.99797621810191,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,108.6350277346412,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,109.27207925118051,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,109.9091307677198,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,110.54618228425909,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,111.1832338007984,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,111.82028531733769,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,112.45733683387701,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,113.0943883504163,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,113.73143986695558,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,114.3684913834949,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,115.00554290003419,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,115.64259441657347,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,116.27964593311279,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,116.91669744965208,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,117.55374896619139,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,118.19080048273068,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,118.82785199926997,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,119.46490351580928,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
bio4_sazonalidade_temperatura,Bio4 sazonalidade temperatura,120.10195503234858,0.11522460317460319,0.28390394097394106,0,0.39912854414854426,1
elevacao,Elevacao,9,0.22484325396825394,0.35061580971748224,0,0.5754590636857362,0.950011199999168
elevacao,Elevacao,11.947785234899328,0.22484325396825394,0.35061580971748224,0,0.5754590636857362,0.950011199999168
elevacao,Elevacao,14.895570469798656,0.22362896825396822,0.3497242165925213,0,0.5733531848464894,0.950011199999168
elevacao,Elevacao,17.843355704697984,0.22362896825396822,0.3497242165925213,0,0.5733531848464894,0.950011199999168
elevacao,Elevacao,20.791140939597312,0.22237896825396822,0.34900076231480176,0,0.57137973056877,0.950011199999168
elevacao,Elevacao,23.73892617449664,0.21915119047619047,0.34758611759173397,0,0.5667373080679244,0.950011199999168
elevacao,Elevacao,26.686711409395965,0.22264523809523806,0.35025071747362624,0,0.5728959555688643,0.950011199999168
elevacao,Elevacao,29.634496644295293,0.20893928571428574,0.3433260109693171,0,0.5522652966836028,0.950011199999168
elevacao,Elevacao,32.582281879194625,0.20815952380952382,0.3446049115823204,0,0.5527644353918442,0.950011199999168
elevacao,Elevacao,35.53006711409395,0.1801464285714286,0.3292346927597722,0,0.5093811213312007,0.950011199999168
elevacao,Elevacao,38.47785234899328,0.16812261904761908,0.3208469770847805,0,0.48896959613239954,0.950011199999168
elevacao,Elevacao,41.4256375838926,0.16658492063492072,0.3207103470828394,0,0.4872952677177601,0.950011199999168
elevacao,Elevacao,44.37342281879193,0.15989523809523815,0.3167687672580932,0,0.47666400535333137,0.950011199999168
elevacao,Elevacao,47.32120805369126,0.14591825396825403,0.304931937453338,0,0.45085019142159205,0.950011199999168
elevacao,Elevacao,50.268993288590586,0.14347103174603182,0.30280797841172896,0,0.4462790101577608,0.950011199999168
elevacao,Elevacao,53.216778523489914,0.14347103174603182,0.30280797841172896,0,0.4462790101577608,0.950011199999168
elevacao,Elevacao,56.16456375838924,0.14322103174603182,0.3028231397827273,0,0.4460441715287591,0.950011199999168
elevacao,Elevacao,59.11234899328857,0.14278293650793655,0.30297532222512047,0,0.445758258733057,0.950011199999168
elevacao,Elevacao,62.0601342281879,0.14278293650793655,0.30297532222512047,0,0.445758258733057,0.950011199999168
elevacao,Elevacao,65.00791946308723,0.14169960317460323,0.3023710607793234,0,0.44407066395392664,0.950011199999168
elevacao,Elevacao,67.95570469798656,0.14169960317460323,0.3023710607793234,0,0.44407066395392664,0.950011199999168
elevacao,Elevacao,70.90348993288589,0.1415884920634921,0.30240272538909657,0,0.4439912174525887,0.950011199999168
elevacao,Elevacao,73.8512751677852,0.1419384920634921,0.303523232756257,0,0.4454617248197491,0.950011199999168
elevacao,Elevacao,76.79906040268453,0.1405194444444445,0.3032146781874989,0,0.44373412263194345,0.950011199999168
elevacao,Elevacao,79.74684563758386,0.1388944444444445,0.30180575078671473,0,0.4407001952311592,0.950011199999168
elevacao,Elevacao,82.69463087248319,0.13282500000000003,0.29619647198783267,0,0.4290214719878327,0.950011199999168
elevacao,Elevacao,85.64241610738252,0.13198055555555557,0.2960953341494077,0,0.42807588970496324,0.950011199999168
elevacao,Elevacao,88.59020134228184,0.13473055555555558,0.2991710584679167,0,0.43390161402347227,0.950011199999168
elevacao,Elevacao,91.53798657718117,0.13298055555555557,0.29733520068872077,0,0.4303157562442763,0.950011199999168
elevacao,Elevacao,94.4857718120805,0.13480000000000003,0.2993723552703573,0,0.43417235527035736,0.950011199999168
elevacao,Elevacao,97.43355704697983,0.13317500000000002,0.2981677930493902,0,0.43134279304939016,0.950011199999168
elevacao,Elevacao,100.38134228187916,0.13217500000000001,0.29693205860357785,0,0.4291070586035779,0.950011199999168
elevacao,Elevacao,103.32912751677848,0.13142500000000001,0.29673849179309997,0,0.4281634917931,0.950011199999168
elevacao,Elevacao,106.27691275167781,0.12195238095238099,0.2863637958058163,0,0.40831617675819726,0.950011199999168
elevacao,Elevacao,109.22469798657714,0.12035714285714286,0.2842523950253415,0,0.4046095378824843,0.950011199999168
elevacao,Elevacao,112.17248322147647,0.11845714285714286,0.28153442672229645,0,0.3999915695794393,0.950011199999168
elevacao,Elevacao,115.1202684563758,0.11419841269841272,0.2776554458825919,0,0.39185385858100463,0.950011199999168
elevacao,Elevacao,118.06805369127513,0.11205555555555556,0.2752448313777997,0,0.3873003869333553,0.950011199999168
elevacao,Elevacao,121.01583892617445,0.12003174603174604,0.2859426299134355,0,0.40597437594518154,0.950011199999168
elevacao,Elevacao,123.96362416107378,0.07856865079365079,0.2328589269643986,0,0.3114275777580494,0.950011199999168
elevacao,Elevacao,126.91140939597311,0.07654087301587302,0.22993263138584275,0,0.3064735044017158,0.950011199999168
elevacao,Elevacao,129.85919463087242,0.07794087301587302,0.23197776876631773,0,0.30991864178219075,0.950011199999168
elevacao,Elevacao,132.80697986577178,0.07605198412698412,0.22936767270522487,0,0.305419656832209,0.950011199999168
elevacao,Elevacao,135.75476510067108,0.07375198412698412,0.22666422901093153,0,0.30041621313791567,0.950011199999168
elevacao,Elevacao,138.7025503355704,0.07270198412698413,0.22611435250218206,0,0.2988163366291662,0.950011199999168
elevacao,Elevacao,141.65033557046974,0.07056309523809524,0.22266557276327473,0,0.29322866800137,0.950011199999168
elevacao,Elevacao,144.59812080536906,0.07056309523809524,0.22266557276327473,0,0.29322866800137,0.950011199999168
elevacao,Elevacao,147.5459060402684,0.07438531746031747,0.22852059069750652,0,0.302905908157824,0.950011199999168
elevacao,Elevacao,150.49369127516772,0.07425198412698412,0.22910835110199815,0,0.30336033522898226,0.950011199999168
elevacao,Elevacao,153.44147651006705,0.07931269841269842,0.2386478935698766,0,0.317960591982575,0.950011199999168
elevacao,Elevacao,156.38926174496638,0.10127777777777779,0.26375526419229967,0,0.36503304197007747,0.950011199999168
elevacao,Elevacao,159.3370469798657,0.1019214285714286,0.26716873238138344,0,0.36909016095281205,0.950011199999168
elevacao,Elevacao,162.28483221476503,0.06537936507936508,0.21700883528838774,0,0.2823882003677528,0.950011199999168
elevacao,Elevacao,165.23261744966436,0.044845634920634925,0.18314912762619276,0,0.22799476254682768,0.950011199999168
elevacao,Elevacao,168.1804026845637,0.04424563492063493,0.18230949196366605,0,0.226555126884301,0.950011199999168
elevacao,Elevacao,171.12818791946302,0.04424563492063493,0.18230949196366605,0,0.226555126884301,0.950011199999168
elevacao,Elevacao,174.07597315436234,0.04424563492063493,0.18230949196366605,0,0.226555126884301,0.950011199999168
elevacao,Elevacao,177.02375838926167,0.04006944444444444,0.17427200405588644,0,0.21434144850033088,0.950011199999168
