lon,lat,bio3_isotermalidade,bio4_sazonalidade_temperatura,bio5_temp_max_mes_quente,bio8_temp_media_trimestre_umido,bio12_precipitacao_anual,bio13_precipitacao_mes_umido,bio14_precipitacao_mes_seco,bio18_precipitacao_trimestre_quente,bio19_precipitacao_trimestre_frio,elevacao,declividade,orientacao,pa,tipo,pa_factor
-53.837778,-3.389167,79.39440155029297,52.688655853271484,31.072500228881836,24.802583694458008,1674,299,39,172,751,197,0.09057829529047012,337.93255615234375,1,presenca,presenca
-62.944722,-9.116111,71.64078521728516,47.546852111816406,32.5099983215332,25.34633445739746,2410,390,14,533,176,113,0.02670031599700451,329.17620849609375,1,presenca,presenca
-57.846944,-9.122222,67.594818115234375,38.75631332397461,34.22875213623047,25.40945816040039,1959,316,7,271,888,247,0.1342708021402359,300.8168640136719,1,presenca,presenca
-52.380833,-1.3825,82.68817901611328,56.890464782714844,32.548500061035156,26.10562515258789,2087,320,44,168,707,18,0.10370834916830063,141.55270385742188,1,presenca,presenca
-53.244722,-0.764722,80.872100830078125,62.30110549926758,30.87299919128418,24.51704216003418,2163,319,53,169,770,346,0.10309194773435593,218.7097625732422,1,presenca,presenca
-51.658889,0.9675,77.76630401611328,70.84114837646484,32.27674865722656,25.65216636657715,2319,337,42,151,882,119,0.07452215254306793,108.54851531982422,1,presenca,presenca
-48.583333,-3.794722,85.63500213623047,42.444908142089844,32.05699920654297,25.776582717895508,2044,383,36,211,1021,113,0.028883837163448334,288.026611328125,1,presenca,presenca
-63.251111,-8.915278,72.39253234863281,45.38854217529297,32.66225051879883,25.48370933532715,2287,363,15,500,178,95,0.021994037553668022,297.348876953125,1,presenca,presenca
-56.306111,-1.655278,79.0546646118164,64.2703628540039,32.88574981689453,26.35212516784668,2413,395,72,293,950,66,0.05622844770550728,77.222320556640625,1,presenca,presenca
-61.595136,-7.948514,72.08264923095703,37.34532165527344,33.41350173950195,25.65858268737793,2446,370,22,364,215,112,0.0393097959458828,303.6161804199219,1,presenca,presenca
-51.954722,-3.227222,79.98931121826172,56.432159423828125,32.276248931884766,25.126249313354492,2133,371,36,154,972,147,0.09099938720464706,45.19853973388672,1,presenca,presenca
-64.205556,-9.143889,73.23704528808594,48.799835205078125,33.14925003051758,25.975582122802734,2064,311,24,481,172,94,0.03157304599881172,320.8458557128906,1,presenca,presenca
-63.591667,-8.581667,72.02839660644531,44.630950927734375,32.94049835205078,25.742584228515625,2232,345,18,493,175,71,0.022274553775787354,335.1272277832031,1,presenca,presenca
-64.591356,-9.411556,73.602935791015625,52.54551696777344,33.40925216674805,26.13545799255371,1920,275,25,461,175,121,0.04312306270003319,21.838863372802734,1,presenca,presenca
-64.654939,-9.620525,73.82600402832031,53.68148422241211,33.265499114990234,26.085248947143555,1884,273,24,449,171,135,0.05064395070075989,12.953125953674316,1,presenca,presenca
-60.285058,-2.439172,82.43030548095703,43.416080474853516,31.79800033569336,26.19270896911621,2389,319,93,424,795,77,0.052116233855485916,227.8465576171875,1,presenca,presenca
-56,-4,77.2273941040039,61.41438293457031,33.09175109863281,26.128082275390625,2019,306,66,305,829,63,0.16581879556179047,168.42141723632813,1,presenca,presenca
-51.972222,-0.973889,82.09739685058594,56.55431365966797,32.614749908447266,26.063791275024414,2500,361,52,227,846,18,0.05189947038888931,104.74944305419922,1,presenca,presenca
-64.736111,-9.744722,74.5223388671875,55.49674987792969,33.11600112915039,26.146041870117188,1807,270,23,428,165,147,0.054620351642370224,315.35711669921875,1,presenca,presenca
-65.355556000000007,-4.898333,83.62947845458984,28.80950355529785,32.035247802734375,26.37583351135254,2461,319,87,502,408,88,0.008399343118071556,33.60932540893555,1,presenca,presenca
-64.95,-9.646944,74.60795593261719,54.94429016113281,33.16025161743164,26.267749786376953,1779,262,22,426,163,123,0.003710945602506399,71.689208984375,1,presenca,presenca
-48.798889,-2.797222,87.70086669921875,40.61542892456055,31.789499282836914,25.851417541503906,2312,417,52,211,1124,54,0.03660561144351959,328.137939453125,1,presenca,presenca
-56.893889,-2.891389,76.26275634765625,67.24627685546875,33.07324981689453,26.430707931518555,2474,341,75,289,941,39,0.05117570608854294,344.6717834472656,1,presenca,presenca
-59,-1,79.74312591552734,51.84115982055664,32.23225021362305,26.27833366394043,2273,339,101,313,646,122,0.06241832301020622,149.9319305419922,1,presenca,presenca
-56.457222,-1.815556,78.56199645996094,65.53587341308594,32.84225082397461,26.23200035095215,2431,399,61,274,983,98,0.129510760307312,131.54098510742188,1,presenca,presenca
-51.986389,-2.301667,83.08879852294922,51.74192810058594,32.23149871826172,25.84145736694336,2174,342,47,163,878,51,0.03977831080555916,262.1386413574219,1,presenca,presenca
-48.473333,-2.102778,86.66753387451172,37.963687896728516,31.253250122070313,25.771333694458008,2390,419,72,334,1133,36,0.012650096789002419,10.556940078735352,1,presenca,presenca
-48.288222,-3.725667,85.0475082397461,41.24590301513672,31.98175048828125,25.653541564941406,1964,374,36,207,983,130,0.016671687364578247,207.6503448486328,1,presenca,presenca
-49.16,-3.035278,87.34009552001953,43.505584716796875,32.1515007019043,25.97366714477539,2350,423,46,213,1142,55,0.02957688830792904,9.782803535461426,1,presenca,presenca
-59.116667,-0.583333,80.0585708618164,51.33632278442383,32.129249572753906,26.200166702270508,2221,333,103,322,714,156,0.1461978554725647,233.6455535888672,1,presenca,presenca
-59.116667,0.583333,79.5179443359375,53.92979049682617,32.474998474121094,26.253623962402344,1925,334,79,261,817,160,0.077598676085472107,264.25146484375,1,presenca,presenca
-63,-5,83.37376403808594,26.73757553100586,32.41475296020508,26.704124450683594,2406,307,80,665,389,37,0.0038792849518358707,53.05300521850586,1,presenca,presenca
-52.916667,-1.116667,81.69377136230469,61.066070556640625,32.26824951171875,25.820249557495117,1903,286,41,142,653,80,0.10061599314212799,212.23414611816406,1,presenca,presenca
-52.583333,-0.666667,81.31414031982422,62.38731002807617,32.42974853515625,25.808334350585938,2254,321,50,182,769,77,0.1400032639503479,147.8463592529297,1,presenca,presenca
-52.7,-0.783333,81.25950622558594,61.535404205322266,31.978500366210938,25.465499877929688,2171,310,49,171,750,147,0.3317132890224457,142.59042358398438,1,presenca,presenca
-54.718333,-2.436111,77.29105377197266,63.638057708740234,31.684249877929688,25.825416564941406,1989,361,29,140,976,24,0.15474794805049896,6.019239902496338,1,presenca,presenca
-58.966667,-0.116667,79.57200622558594,52.8272590637207,31.878999710083008,25.74795913696289,2155,341,97,307,774,245,0.18239045143127441,253.9191436767578,1,presenca,presenca
-63,-11,71.32849884033203,56.46332931518555,32.916500091552734,24.739999771118164,1729,284,10,257,117,283,0.06509267538785934,80.02960968017578,1,presenca,presenca
-60.05,-3.166667,81.79431915283203,49.14425277709961,32.04050064086914,26.337749481201172,2198,298,54,368,863,27,0.022752391174435616,154.85980224609375,1,presenca,presenca
-59.800556,-2.991389,80.688385009765625,49.45139694213867,31.88774871826172,26.183834075927734,2345,304,79,397,852,81,0.09139823168516159,165.8016357421875,1,presenca,presenca
-53,-4,79.53461456298828,46.73554992675781,31.556499481201172,24.70716667175293,1722,309,36,183,811,179,0.03967161476612091,14.115424156188965,1,presenca,presenca
-52.8731,-10.8339,69.62115478515625,56.69300079345703,34.96424865722656,25.757583618164063,2063,347,3,539,57,308,0.0211253073066473,260.4699401855469,1,presenca,presenca
-51.855556,1.515833,77.81646728515625,68.22516632080078,32.217498779296875,25.478166580200195,2446,335,54,193,872,155,0.03864770755171776,202.31491088867188,1,presenca,presenca
-67.81,-9.9747,70.40094757080078,85.01011657714844,32.122249603271484,25.757333755493164,1668,206,61,485,227,156,0.010193810798227787,122.25779724121094,1,presenca,presenca
-48.81,-3.483056,87.7900161743164,41.86274337768555,31.859498977661133,25.86170768737793,2168,401,42,209,1076,85,0.05944322794675827,324.1623229980469,1,presenca,presenca
-52.63,0.57,80.29267120361328,64.842437744140625,30.774999618530273,24.183582305908203,2413,321,60,209,844,411,0.20217916369438171,95.84715270996094,1,presenca,presenca
-52.08,0.39,79.930755615234375,65.759979248046875,31.98324966430664,25.418874740600586,2380,328,52,188,865,162,0.09188885241746902,89.030670166015625,1,presenca,presenca
-51.61687,-0.012935833,79.63191986083984,65.7543716430664,32.82099914550781,25.856250762939453,2372,337,42,176,905,25,0.06260613352060318,121.01200866699219,1,presenca,presenca
-51.18,2.75,75.32393646240234,66.43402099609375,32.5994987487793,25.80179214477539,2807,413,51,196,987,59,0.0840103030204773,66.26832580566406,1,presenca,presenca
-51.36,1.35,76.36022186279297,72.65238189697266,32.20750045776367,25.54341697692871,2421,344,42,153,923,142,0.03502379730343819,112.16431427001953,1,presenca,presenca
-51.71,2.48,76.53456115722656,65.8624496459961,32.22249984741211,25.34612464904785,2635,381,55,201,910,162,0.14087876677513123,43.71847915649414,1,presenca,presenca
-51.04,2.21,73.94593811035156,73.14632415771484,32.58124923706055,25.90541648864746,2656,383,42,161,958,58,0.09607819467782974,71.6090087890625,1,presenca,presenca
-52.45,0.9,79.90779113769531,65.03289794921875,32.054500579833984,25.42104148864746,2393,320,63,210,829,167,0.11728865653276443,35.403236389160156,1,presenca,presenca
-51.18,3.24,74.10740661621094,62.537696838378906,32.94974899291992,25.947250366210938,2955,437,52,208,1040,19,0.07012670487165451,52.03840637207031,1,presenca,presenca
-51.31,2.93,75.12821197509766,64.55435943603516,32.60350036621094,25.786209106445313,2844,423,51,188,1008,54,0.06918376684188843,67.19527435302734,1,presenca,presenca
-51.899289,0.129209,80.16618347167969,64.46949768066406,32.22650146484375,25.686708450317383,2389,330,47,183,882,104,0.11639837920665741,112.78620147705078,1,presenca,presenca
-51.18,1.76,75.20294189453125,73.1820297241211,32.3432502746582,25.714458465576172,2505,358,40,154,943,106,0.12287301570177078,74.78077697753906,1,presenca,presenca
-51.4,2.39,75.67882537841797,68.14057159423828,32.47774887084961,25.687957763671875,2691,388,51,193,938,97,0.11272205412387848,72.3386001586914,1,presenca,presenca
-51.8,3.43,75.0655517578125,56.937232971191406,32.486000061035156,25.46404266357422,3153,500,78,280,1038,96,0.08882825821638107,51.59250259399414,1,presenca,presenca
-51.18,3.43,72.20857238769531,62.414608001708984,33.23524856567383,26.0488338470459,2964,419,53,213,1065,7,0.03918694704771042,60.27358627319336,1,presenca,presenca
-51.04,2.48,74.0407943725586,72.23548126220703,32.7130012512207,25.944292068481445,2665,388,43,162,957,45,0.0871279165148735,74.21172332763672,1,presenca,presenca
-51.31,2.16,74.86346435546875,72.06009674072266,32.4057502746582,25.753000259399414,2595,371,45,168,948,92,0.09356937557458878,63.614688873291016,1,presenca,presenca
-51.53,2.03,76.58323669433594,69.57140350341797,32.013248443603516,25.262248992919922,2574,362,52,192,921,189,0.10740996152162552,88.7560806274414,1,presenca,presenca
-52.18,1.22,79.15091705322266,66.46350860595703,32.052249908447266,25.377500534057617,2406,325,63,207,844,176,0.018457919359207153,157.88079833984375,1,presenca,presenca
-52.22,0.81,79.82855987548828,65.7359619140625,31.930500030517578,25.334583282470703,2395,324,61,207,844,181,0.09753039479255676,67.26246643066406,1,presenca,presenca
-51.93,2.93,75.55289459228516,59.46723556518555,32.35200119018555,25.339750289916992,2775,414,59,253,934,148,0.0854775458574295,68.67115783691406,1,presenca,presenca
-51.75,3.24,75.0606918334961,57.92072296142578,32.44050216674805,25.414125442504883,3002,463,72,257,1003,113,0.08326685428619385,59.731117248535156,1,presenca,presenca
-52.35,0.16,80.518951416015625,63.537132263183594,31.69824981689453,25.171916961669922,2397,318,52,195,857,217,0.10982601344585419,214.4642333984375,1,presenca,presenca
-52.95556944,1.018297222,80.78667449951172,63.070194244384766,31.513750076293945,24.8439998626709,2367,326,61,212,794,289,0.08493702858686447,43.704017639160156,1,presenca,presenca
-52.08,0.9,78.99652862548828,67.31892395019531,32.19874954223633,25.532291412353516,2404,331,65,210,851,147,0.013106250204145908,168.10028076171875,1,presenca,presenca
-52.08,1.26,78.92192840576172,67.700164794921875,32.138999938964844,25.45862579345703,2411,328,62,203,857,159,0.022688813507556915,60.2164421081543,1,presenca,presenca
-53.225626,0.77088,81.27461242675781,60.67563247680664,31.760250091552734,25.143333435058594,2324,329,60,212,785,242,0.15044109523296356,95.33599853515625,1,presenca,presenca
-52.384179,0.730238,80.150299072265625,65.02742004394531,31.780000686645508,25.176708221435547,2406,320,61,211,835,213,0.2383039891719818,50.74717712402344,1,presenca,presenca
-60.17,-2.63,82.4005355834961,43.955692291259766,31.808250427246094,26.222749710083008,2355,313,82,409,821,69,0.04382116720080376,240.80638122558594,1,presenca,presenca
-51.51,-1.73,83.68457794189453,48.858375549316406,32.18299865722656,25.774999618530273,2231,329,48,190,831,45,0.028323648497462273,84.48847961425781,1,presenca,presenca
-67.41666666666667,-2.5833333333333304,85.86112976074219,33.49116516113281,31.430500030517578,26.156665802001953,3037,319,176,639,779,58,0.06195008009672165,117.6594467163086,0,background,background
-66.08333333333333,-9.08333333333333,75.6731185913086,57.40327072143555,32.47325134277344,25.999332427978516,1890,262,20,477,142,161,0.06939119100570679,4.523289203643799,0,background,background
-52.25,-3.9166666666666643,79.81321716308594,46.328285217285156,31.22049903869629,24.534542083740234,2155,362,36,170,955,190,0.07599012553691864,15.959186553955078,0,background,background
-58.583333333333336,-10.749999999999996,68.23628997802734,55.169429779052734,33.87324905395508,25.06712532043457,1959,339,4,240,64,281,0.11402823776006699,92.34391784667969,0,background,background
-51.91666666666667,-12.249999999999996,72.39082336425781,90.10664367675781,33.9322509765625,26.0867919921875,1662,307,2,415,50,324,0.041104938834905624,267.8326721191406,0,background,background
-63.75,0.4166666666666696,89.34226989746094,39.52768325805664,32.32550048828125,26.207332611083984,2571,369,125,471,859,52,0.021526914089918137,154.5082244873047,0,background,background
-56.41666666666667,-5.416666666666664,75.05656433105469,46.463111877441406,32.817501068115234,25.873416900634766,2380,351,48,455,971,160,0.09341095387935638,32.37577438354492,0,background,background
-64.08333333333333,-10.916666666666664,74.05870819091797,58.46934127807617,32.51274871826172,25.352209091186523,1744,273,16,413,137,301,0.279166042804718,211.11538696289063,0,background,background
-56.25,-5.7499999999999964,73.713470458984375,43.647308349609375,33.037498474121094,25.841291427612305,2507,382,42,501,1046,163,0.023322589695453644,349.45660400390625,0,background,background
-67.08333333333333,-4.416666666666664,82.33708953857422,33.808387756347656,31.80175018310547,26.253042221069336,2639,324,110,570,392,91,0.01281587965786457,346.014404296875,0,background,background
-52.583333333333336,-12.749999999999996,70.01180267333984,99.61958312988281,34.471248626708984,25.57666778564453,1627,291,2,392,42,331,0.037844616919755936,320.36920166015625,0,background,background
-65.75,-4.416666666666664,83.769866943359375,28.91927146911621,32.00825119018555,26.393583297729492,2490,323,97,508,444,87,0.018415559083223343,112.32467651367188,0,background,background
-72.91666666666667,-7.416666666666664,78.97645568847656,52.99996566772461,31.10300064086914,25.455833435058594,2248,290,66,671,231,205,0.023694470524787903,75.75775909423828,0,background,background
-50.41666666666667,-6.08333333333333,76.85125732421875,41.9447135925293,31.3489990234375,23.11858367919922,1903,303,20,274,840,551,0.2877177894115448,344.6660461425781,0,background,background
-62.25,-0.9166666666666643,87.50218963623047,32.19338607788086,31.5310001373291,26.11483383178711,2642,358,145,476,872,37,0.03318721801042557,217.22332763671875,0,background,background
-63.75,-11.083333333333329,73.3973388671875,57.89848709106445,32.23524856567383,24.92829132080078,1742,276,15,411,131,353,0.48081886768341064,209.39248657226563,0,background,background
-53.25,2.0833333333333357,80.95686340332031,57.49457550048828,31.616750717163086,24.80324935913086,2342,346,55,208,749,308,0.06326447427272797,54.29793930053711,0,background,background
-65.08333333333333,0.4166666666666696,90.33860778808594,35.13673400878906,32.29724884033203,26.136709213256836,2484,324,143,484,745,98,0.33764126896858215,105.21395874023438,0,background,background
-63.41666666666667,-2.9166666666666643,89.07537841796875,26.22742462158203,31.506999969482422,26.32079315185547,2564,298,123,597,624,59,0.005183476954698563,167.07337951660156,0,background,background
-60.583333333333336,-12.583333333333329,69.316192626953125,80.61151885986328,32.385501861572266,24.255958557128906,1803,301,9,427,87,447,0.21464551985263824,283.3999938964844,0,background,background
-57.91666666666667,-10.916666666666664,69.0828857421875,55.87539291381836,33.861751556396484,25.330041885375977,1986,334,2,458,64,259,0.0325346440076828,70.46041107177734,0,background,background
-55.75,-7.7499999999999964,67.24951934814453,49.078433990478516,34.33625030517578,25.40391731262207,2116,339,12,293,933,289,0.05960926413536072,71.36993408203125,0,background,background
-67.91666666666667,-6.916666666666664,80.31697082519531,47.91096878051758,31.742250442504883,25.71037483215332,2352,331,50,520,182,140,0.019437910988926888,53.144920349121094,0,background,background
-59.25,-15.583333333333329,68.09712219238281,158.0812530517578,33.537750244140625,26.56391716003418,1533,270,19,511,109,308,0.17833682894706726,31.56486701965332,0,background,background
-51.083333333333336,-7.2499999999999964,74.29325103759766,31.073673248291016,33.39274978637695,24.610166549682617,1952,288,13,341,775,289,0.12551620602607727,218.99993896484375,0,background,background
-59.41666666666667,-7.916666666666664,70.085540771484375,34.0952262878418,33.48699951171875,25.534208297729492,2025,307,13,295,879,200,0.08914182335138321,209.31716918945313,0,background,background
-64.91666666666667,-5.58333333333333,81.5342788696289,29.19474220275879,32.32624816894531,26.34925079345703,2660,343,81,573,406,80,0.009050928056240082,121.01416015625,0,background,background
-71.08333333333333,-6.2499999999999964,81.54595184326172,44.01832580566406,31.07775115966797,25.60279083251953,2540,295,88,753,314,180,0.013572324998676777,336.3873596191406,0,background,background
-55.25,-2.5833333333333304,77.29167175292969,63.33254623413086,32.036251068115234,25.844499588012695,1875,312,32,168,867,44,0.10276519507169724,63.49750900268555,0,background,background
-67.41666666666667,-1.2499999999999973,86.48872375488281,40.427581787109375,31.32874870300293,25.688417434692383,3022,328,196,675,757,86,0.004264994524419308,84.77198791503906,0,background,background
-56.91666666666667,-12.916666666666664,74.67610931396484,88.1392593383789,31.928998947143555,24.782791137695313,2094,354,3,850,37,343,0.09370896220207214,81.413818359375,0,background,background
-52.91666666666667,-11.249999999999996,69.72623443603516,66.02891540527344,34.81650161743164,25.703250885009766,1942,332,2,500,51,306,0.013934744521975517,248.7427978515625,0,background,background
-49.75,-7.7499999999999964,71.21269989013672,48.30644989013672,35.17150115966797,25.538249969482422,1901,278,13,297,809,181,0.020572038367390633,119.41706085205078,0,background,background
-57.583333333333336,-9.249999999999996,67.378082275390625,42.18022155761719,34.120750427246094,25.06879234313965,1973,319,7,282,885,332,0.10083792358636856,50.5131721496582,0,background,background
-50.583333333333336,0.25000000000000266,77.74241638183594,74.20813751220703,32.83675003051758,26.309417724609375,2179,365,22,91,901,3,0.0034573832526803017,296.7190856933594,0,background,background
-57.25,-4.7499999999999964,77.19884490966797,51.50705337524414,32.41175079345703,26.08304214477539,2329,326,70,393,921,153,0.12016500532627106,314.5712585449219,0,background,background
-51.25,-8.58333333333333,72.144775390625,36.19257354736328,33.693748474121094,24.664125442504883,1968,295,9,331,853,387,0.1791309416294098,296.4070739746094,0,background,background
-50.91666666666667,-1.7499999999999973,84.014434814453125,43.48779296875,32.302249908447266,25.802791595458984,2376,347,63,225,933,25,0.015963289886713028,129.26931762695313,0,background,background
-55.583333333333336,-2.9166666666666643,77.5718994140625,60.69269561767578,32.14324951171875,25.811708450317383,1957,312,37,196,818,85,0.1171099841594696,301.62213134765625,0,background,background
-55.75,1.9166666666666692,79.64422607421875,61.334320068359375,33.02399826049805,25.70170783996582,1843,357,43,160,474,344,0.18487919867038727,222.2756805419922,0,background,background
-48.41666666666667,-1.2499999999999973,82.01123046875,44.5046501159668,31.077499389648438,26.011333465576172,2698,464,63,303,1303,12,0.030306411907076836,289.47540283203125,0,background,background
-66.75,-3.9166666666666643,84.19124603271484,31.087665557861328,31.703500747680664,26.250083923339844,2786,340,130,599,570,96,0.014886715449392796,80.9885025024414,0,background,background
-65.41666666666667,-3.9166666666666643,85.24498748779297,27.6153507232666,32.00699996948242,26.452375411987305,2532,319,118,522,493,83,0.008837804198265076,52.0029411315918,0,background,background
-55.41666666666667,-3.4166666666666643,77.636932373046875,59.88654708862305,32.1879997253418,25.7552490234375,1882,303,41,210,787,82,0.13859455287456512,97.89727783203125,0,background,background
