lon,lat,GLM,GAM,Random_Forest,consenso_media,incerteza_sd
-60.583333333333336,4.083333333333336,0.1332135945558548,0.11693411320447922,0.21088214218616486,0.15367661664883295,0.05020567191333262
-60.41666666666667,4.083333333333336,0.11865004152059555,0.1415591984987259,0.20805436372756958,0.15608786791563034,0.0464391524857138
-60.25,4.083333333333336,0.03464497625827789,0.06803154945373535,0.15178610384464264,0.0848208765188853,0.06034833941813708
-60.083333333333336,4.083333333333336,0.028918422758579254,0.0573568269610405,0.1072746068239212,0.06451661884784698,0.0396657265182074
-59.91666666666667,4.083333333333336,0.002087404252961278,0.011455624364316463,0.06850714236497879,0.02735005699408551,0.0359495499858336
-51.41666666666667,4.083333333333336,0.4349188804626465,0.40862682461738586,0.3967341184616089,0.41342660784721375,0.01953963795874872
-64.25,3.916666666666669,3.3527451648307505e-11,4.492245498113334e-4,0.10224563628435135,0.03423162028923005,0.05890229392396335
-62.583333333333336,3.916666666666669,0.01296486146748066,0.048875316977500916,0.06975992023944855,0.04386669956147671,0.028726892653799112
-62.41666666666667,3.916666666666669,0.06896892935037613,0.11001050472259521,0.10847341269254684,0.09581761558850606,0.023264342404468914
-62.25,3.916666666666669,0.003328512655571103,0.04427791014313698,0.09905119240283966,0.04888587173384925,0.048027417555138695
-62.083333333333336,3.916666666666669,0.044256020337343216,0.09080175310373306,0.0788503959774971,0.07130272313952446,0.024173370340973284
-61.91666666666667,3.916666666666669,0.15012127161026,0.1680418699979782,0.07658571749925613,0.13158295303583145,0.04846451174976004
-61.75,3.916666666666669,0.3094075322151184,0.2456352859735489,0.06928373128175735,0.20810884982347488,0.12438261534983612
-61.583333333333336,3.916666666666669,0.5256367325782776,0.5153751969337463,0.1383654773235321,0.3931258022785187,0.22068856372006176
-61.41666666666667,3.916666666666669,0.29264914989471436,0.2815651297569275,0.2372753918170929,0.27049655715624493,0.02929928745673131
-61.25,3.916666666666669,0.10890688002109528,0.12896589934825897,0.23688611388206482,0.15825296441713968,0.06883291516543392
-61.083333333333336,3.916666666666669,0.05419856309890747,0.08589454740285873,0.18715833127498627,0.10908381392558415,0.06944696933456239
-60.91666666666667,3.916666666666669,0.030058609321713448,0.06098297983407974,0.16185277700424194,0.08429812205334504,0.06892113283537231
-60.75,3.916666666666669,0.06353756040334702,0.07805666327476501,0.16279682517051697,0.101463682949543,0.05360985765763018
-60.583333333333336,3.916666666666669,0.06454675644636154,0.08305762708187103,0.13543492555618286,0.09434643636147182,0.03676766298187929
-60.41666666666667,3.916666666666669,0.0739772617816925,0.08421726524829865,0.1367357075214386,0.09831007818380992,0.033669142552842785
-60.25,3.916666666666669,0.07135427743196487,0.10139186680316925,0.22928492724895477,0.13401035716136298,0.08386594644335599
-60.083333333333336,3.916666666666669,0.022092362865805626,0.04825415089726448,0.17108094692230225,0.08047582022845745,0.07954920820257419
-59.91666666666667,3.916666666666669,0.012615900486707687,0.04008796811103821,0.16642539203166962,0.07304308687647183,0.0820296886009133
-59.75,3.916666666666669,0.021292412653565407,0.06642511487007141,0.2511666715145111,0.11296139967938264,0.12179804216245542
-51.583333333333336,3.916666666666669,0.5598313808441162,0.4687729775905609,0.44284048676490784,0.4904816150665283,0.06144237975664981
-51.41666666666667,3.916666666666669,0.41963526606559753,0.4432241916656494,0.37464603781700134,0.4125018318494161,0.03484114247710101
-64.08333333333333,3.7500000000000027,1.2440713348382815e-8,0.0012046943884342909,0.08282975852489471,0.02801148845134745,0.04747783551343792
-63.91666666666667,3.7500000000000027,1.4985096186137525e-6,0.0017879554070532322,0.08013412356376648,0.02730785916014611,0.04575760609114625
-63.75,3.7500000000000027,1.0554114169281092e-6,0.00131412863265723,0.08400238305330276,0.028439189032458973,0.04812361621563298
-63.583333333333336,3.7500000000000027,4.0034102858044207e-4,0.002928324742242694,0.012475396506488323,0.00526802075910382,0.006368467185055219
-63.41666666666667,3.7500000000000027,0.014782587066292763,0.036608513444662094,0.07019047439098358,0.04052719163397948,0.027911028707483753
-62.583333333333336,3.7500000000000027,8.856293861754239e-4,0.024052433669567108,0.07560436427593231,0.033514142443891615,0.03824742194683245
-62.41666666666667,3.7500000000000027,0.07977233827114105,0.0910012349486351,0.09589484333992004,0.0888894721865654,0.008266102400505891
-62.25,3.7500000000000027,0.06281770020723343,0.08152598142623901,0.07315754145383835,0.07250040769577026,0.009371436129235678
-62.083333333333336,3.7500000000000027,0.2346770465373993,0.20092840492725372,0.0918821394443512,0.17582919696966806,0.07463292874463429
-61.91666666666667,3.7500000000000027,0.4007977247238159,0.3284313678741455,0.10442540049552917,0.2778848310311635,0.1545165134612912
-61.75,3.7500000000000027,0.04960492253303528,0.08052108436822891,0.06400555372238159,0.06471052020788193,0.015470132480500285
-61.583333333333336,3.7500000000000027,0.25713011622428894,0.33741429448127747,0.14221270382404327,0.24558570484320322,0.09811151983523857
-61.41666666666667,3.7500000000000027,0.19530807435512543,0.206335186958313,0.18428094685077667,0.1953080693880717,0.011027120053768998
-61.25,3.7500000000000027,0.07866816967725754,0.10715106129646301,0.13259603083133698,0.10613842060168584,0.02697818809790525
-61.083333333333336,3.7500000000000027,0.04351894184947014,0.07381120324134827,0.10935515910387039,0.07556176806489627,0.03295300037163885
-60.91666666666667,3.7500000000000027,0.02866155281662941,0.05771264061331749,0.10761706531047821,0.06466375291347504,0.03993409207617759
-60.75,3.7500000000000027,0.09996601939201355,0.09341983497142792,0.15783730149269104,0.1170743852853775,0.03545313294915455
-60.583333333333336,3.7500000000000027,0.09899338334798813,0.10071506351232529,0.1224682554602623,0.10739223410685857,0.013084565737283062
-60.41666666666667,3.7500000000000027,0.07150767743587494,0.07577890157699585,0.12658333778381348,0.09128997226556142,0.03063946925323007
-60.25,3.7500000000000027,0.07012472301721573,0.0845276340842247,0.1948373019695282,0.1164965530236562,0.06822620955945852
-60.083333333333336,3.7500000000000027,0.060976095497608185,0.07876024395227432,0.2388325333595276,0.12618962426980337,0.0979560498908123
-59.91666666666667,3.7500000000000027,0.0411972850561142,0.057126931846141815,0.21476468443870544,0.10436296711365382,0.09594187200046814
-51.75,3.7500000000000027,0.5897639989852905,0.4794340431690216,0.4915047585964203,0.5202342669169108,0.060516223228633606
-51.583333333333336,3.7500000000000027,0.5593836307525635,0.5299673676490784,0.40002182126045227,0.49645760655403137,0.0848010887172761
-51.41666666666667,3.7500000000000027,0.425998330116272,0.5373706221580505,0.3943718373775482,0.4525802632172902,0.07511399661657849
-51.25,3.7500000000000027,0.43354055285453796,0.5155898332595825,0.4225948452949524,0.4572417438030243,0.0508264378637524
-63.91666666666667,3.5833333333333357,6.35737387710833e-6,0.0011679205344989896,0.03614801540970802,0.012440764439361374,0.020539294502788553
-63.75,3.5833333333333357,1.9555034214135958e-06,0.0015029333299025893,0.14182500541210175,0.047776631415141914,0.08145173860767442
-63.583333333333336,3.5833333333333357,1.4158990779833402e-6,0.0037068400997668505,0.09561587125062943,0.03310804241649142,0.054165062921547345
-63.41666666666667,3.5833333333333357,0.0037859701551496983,0.02457641065120697,0.0475301593542099,0.025297513386855524,0.021881008067210106
-63.25,3.5833333333333357,0.04442870616912842,0.049311455339193344,0.08397024124860764,0.059236800918976464,0.021558469629568134
-63.083333333333336,3.5833333333333357,8.21162848296808e-6,0.008363936096429825,0.07179960608482361,0.0267239179365788,0.039259620214342685
-62.91666666666667,3.5833333333333357,1.1350845258292427e-13,0.0024195255246013403,0.07496508210897446,0.025794869211229768,0.04259983454484378
-62.75,3.5833333333333357,1.465764142005721e-11,0.005028798244893551,0.0538567453622818,0.019628514540610997,0.02974896707108143
-62.583333333333336,3.5833333333333357,9.508040966466069e-4,0.025971492752432823,0.08992698043584824,0.03894975909497589,0.04588590782505742
-62.41666666666667,3.5833333333333357,0.1398903727531433,0.16121557354927063,0.1514730155467987,0.15085965394973755,0.01067582346169837
-62.25,3.5833333333333357,0.08241534978151321,0.1206892654299736,0.07163134962320328,0.0915786549448967,0.025780698147335135
-62.083333333333336,3.5833333333333357,0.12130217254161835,0.13117718696594238,0.035069841891527176,0.09584973379969597,0.05286799998814655
-61.91666666666667,3.5833333333333357,0.2512844204902649,0.28208062052726746,0.0897202417254448,0.20769509424765906,0.1033230412585132
-61.75,3.5833333333333357,0.4102153480052948,0.44734689593315125,0.18950673937797546,0.3490229944388072,0.1393871037232423
-61.583333333333336,3.5833333333333357,0.3281145691871643,0.35303929448127747,0.23341310024261475,0.30485565463701886,0.06311370228836835
-61.41666666666667,3.5833333333333357,0.13323475420475006,0.18098311126232147,0.15831944346427917,0.15751243631045023,0.023884405913358633
-61.25,3.5833333333333357,0.07234033197164536,0.11634732037782669,0.15568888187408447,0.11479217807451884,0.04169603150657745
-61.083333333333336,3.5833333333333357,0.045668359845876694,0.08176301419734955,0.1409531682729721,0.08946151410539945,0.04810664044466992
-60.91666666666667,3.5833333333333357,0.03314552083611488,0.06216881796717644,0.16213412582874298,0.08581615487734477,0.06766766186069471
-60.75,3.5833333333333357,0.059826407581567764,0.07033156603574753,0.14834126830101013,0.0928330806394418,0.0483576132748585
-60.583333333333336,3.5833333333333357,0.0716610699892044,0.07244589924812317,0.12280317395925522,0.08897004773219426,0.029302974455907946
-60.41666666666667,3.5833333333333357,0.03962215036153793,0.05245177820324898,0.113731749355793,0.0686018926401933,0.03960653750351223
-60.25,3.5833333333333357,0.044267162680625916,0.05170847475528717,0.14548254013061523,0.08048605918884277,0.05641143662821191
-60.083333333333336,3.5833333333333357,0.027281831949949265,0.04233778268098831,0.14028294384479523,0.06996751949191093,0.06135849239957346
-59.91666666666667,3.5833333333333357,0.012691466137766838,0.02502206154167652,0.13156944513320923,0.05642765760421753,0.0653661003161641
-51.75,3.5833333333333357,0.5904725193977356,0.49543461203575134,0.5120460391044617,0.5326510568459829,0.05075899945854506
-51.583333333333336,3.5833333333333357,0.6152121424674988,0.5513877868652344,0.536293625831604,0.567631185054779,0.041891754028216314
-51.41666666666667,3.5833333333333357,0.5383466482162476,0.6222138404846191,0.44532182812690735,0.535294105609258,0.08848550458276107
-51.25,3.5833333333333357,0.42773428559303284,0.5793659687042236,0.4115365147590637,0.4728789230187734,0.09257542934876845
-63.91666666666667,3.416666666666669,6.797261562496715e-7,0.002608743030577898,0.04378849267959595,0.015465971812110032,0.024562662513800272
-63.75,3.416666666666669,2.3250686354003847e-5,0.0017772598657757044,0.025581348687410355,0.009127286413180022,0.014276598370885178
-63.583333333333336,3.416666666666669,3.2287689464283176e-6,0.00242230505682528,0.05181468278169632,0.018080072202489344,0.02924005721129324
-63.41666666666667,3.416666666666669,2.0017041606479324e-5,0.005592311732470989,0.046223413199186325,0.0172785806577546,0.02522132262925763
-63.25,3.416666666666669,0.0016353618120774627,0.009253048337996006,0.06495357304811478,0.02528066106606275,0.03456822595756869
-63.083333333333336,3.416666666666669,0.058022163808345795,0.05650090053677559,0.05476269870996475,0.05642858768502871,0.0016309353277450516
-62.91666666666667,3.416666666666669,0.010381975211203098,0.04477262124419212,0.06466071307659149,0.039938436510662235,0.02746037786690684
-62.75,3.416666666666669,0.0019992159213870764,0.028217574581503868,0.07293769717216492,0.03438482922501862,0.035869113495042015
-62.583333333333336,3.416666666666669,0.02250455506145954,0.05722784623503685,0.08469405025243759,0.054808817182978,0.031165238715485544
-62.41666666666667,3.416666666666669,0.0015892399242147803,0.022824404761195183,0.06368055194616318,0.02936473221052438,0.031558115747143
-62.25,3.416666666666669,0.0838165134191513,0.10713820904493332,0.05910753831267357,0.08335408692558606,0.024018674223282008
-62.083333333333336,3.416666666666669,0.16917969286441803,0.19857710599899292,0.08498889207839966,0.15091523031393686,0.058955606430695466
-61.91666666666667,3.416666666666669,0.27211594581604004,0.3112751245498657,0.09204047918319702,0.22514384984970093,0.11692194311533433
-61.75,3.416666666666669,0.34134727716445923,0.40157458186149597,0.09776944667100906,0.28023043523232144,0.16085969450998577
-61.583333333333336,3.416666666666669,0.21627971529960632,0.3301726281642914,0.08545476198196411,0.21063570181528726,0.12245652156323175
-61.41666666666667,3.416666666666669,0.12618322670459747,0.2247605323791504,0.125623419880867,0.1588557263215383,0.05707592261224143
-61.25,3.416666666666669,0.06760679930448532,0.12669482827186584,0.14762698113918304,0.11397620290517807,0.04149855357272272
-61.083333333333336,3.416666666666669,0.04885769262909889,0.09108299016952515,0.13229523599147797,0.09074530626336734,0.041719796660609224
-60.91666666666667,3.416666666666669,0.05051642283797264,0.07450056076049805,0.10092301666736603,0.07531333342194557,0.02521312406108686
-60.75,3.416666666666669,0.046725135296583176,0.07310499250888824,0.13599127531051636,0.0852738010386626,0.045860340862476284
-60.583333333333336,3.416666666666669,0.03598587214946747,0.05412277951836586,0.12231151014566422,0.07080672060449918,0.045516967841528914
-60.41666666666667,3.416666666666669,0.03374302759766579,0.04243433475494385,0.11990952491760254,0.0653622957567374,0.04743874852766977
-60.25,3.416666666666669,0.036666564643383026,0.03958608955144882,0.152011901140213,0.07608818511168162,0.06576806898570164
-60.083333333333336,3.416666666666669,0.021064644679427147,0.03559199348092079,0.14926031231880188,0.06863898349304993,0.07019693698461907
-59.91666666666667,3.416666666666669,0.04360545799136162,0.04028748720884323,0.1448027789592743,0.07623190805315971,0.059407284781798304
-51.91666666666667,3.416666666666669,0.5077182650566101,0.4850183129310608,0.5231916904449463,0.5053094228108724,0.019200353601640848
-51.75,3.416666666666669,0.6125682592391968,0.5298077464103699,0.6648829579353333,0.6024196545282999,0.06810707617650259
-51.583333333333336,3.416666666666669,0.6675729751586914,0.5785698294639587,0.5648785829544067,0.6036737958590189,0.05576012369180233
-51.41666666666667,3.416666666666669,0.5938096642494202,0.5995739102363586,0.498079776763916,0.5638211170832316,0.05700657421021313
-51.25,3.416666666666669,0.4713362753391266,0.6287268996238708,0.49341627955436707,0.5311598181724548,0.085213749968809
-63.91666666666667,3.2500000000000027,2.2817572276068177e-9,6.66431151330471e-4,0.03783095255494118,0.012832461996009625,0.021651892054236108
-63.75,3.2500000000000027,3.823262159130536e-5,0.004501975141465664,0.030718650668859482,0.011752952810638817,0.01657572082166928
-63.583333333333336,3.2500000000000027,1.9422359400778078e-5,0.0031361232977360487,0.05480198562145233,0.019319177092863054,0.0307685022708638
-63.41666666666667,3.2500000000000027,2.504131043679081e-5,0.004266578704118729,0.038292065262794495,0.014194561759116672,0.020976532511304727
-63.25,3.2500000000000027,3.763159329537302e-4,0.009119682013988495,0.03130872920155525,0.013601575716165826,0.015945816881649602
-63.083333333333336,3.2500000000000027,0.03689214959740639,0.05645588040351868,0.045027777552604675,0.04612526918450991,0.009827932472045341
-62.91666666666667,3.2500000000000027,0.02264886349439621,0.03522699698805809,0.04044007882475853,0.032771979769070946,0.009146155907919586
-62.75,3.2500000000000027,0.04038555547595024,0.04605424404144287,0.052490077912807465,0.04630995914340019,0.0060563114612874535
-62.583333333333336,3.2500000000000027,0.05885716900229454,0.05957946553826332,0.05114484205842018,0.05652715886632601,0.00467519290906454
-62.41666666666667,3.2500000000000027,0.04413624107837677,0.05596734583377838,0.06325872987508774,0.05445410559574763,0.009650638137376235
-62.25,3.2500000000000027,0.05376920849084854,0.07394992560148239,0.03964325413107872,0.05578746274113655,0.017242155883434546
-62.083333333333336,3.2500000000000027,0.0764617770910263,0.10839639604091644,0.04736825451254845,0.0774088092148304,0.030525090777658078
-61.91666666666667,3.2500000000000027,0.15729419887065887,0.2139115035533905,0.09340119361877441,0.15486896534760794,0.0602917491732103
-61.75,3.2500000000000027,0.19457674026489258,0.29530462622642517,0.08935119211673737,0.19307751953601837,0.10298490181812475
-61.583333333333336,3.2500000000000027,0.1909598410129547,0.31344208121299744,0.09425356984138489,0.19955183068911234,0.10984656387103003
-61.41666666666667,3.2500000000000027,0.1229519248008728,0.22845637798309326,0.12733174860477448,0.15958001712958017,0.05968886435052871
-61.25,3.2500000000000027,0.07661941647529602,0.12348703294992447,0.19497856497764587,0.13169500480095545,0.059604950381497795
-61.083333333333336,3.2500000000000027,0.056134387850761414,0.09845905005931854,0.1414349228143692,0.09867612024148305,0.042650681774942446
-60.91666666666667,3.2500000000000027,0.047228943556547165,0.06898272782564163,0.10303333401679993,0.07308166846632957,0.028127095200926808
-60.75,3.2500000000000027,0.03755887970328331,0.05143612250685692,0.09447222203016281,0.06115574141343435,0.029675501301089532
-60.583333333333336,3.2500000000000027,0.027270682156085968,0.04178890213370323,0.11782261729240417,0.06229406719406446,0.04863393449894311
-60.41666666666667,3.2500000000000027,0.03718005120754242,0.03798578679561615,0.12548016011714935,0.06688199937343597,0.0507490949118211
-60.25,3.2500000000000027,0.030110351741313934,0.032067619264125824,0.10186031460762024,0.05467942853768667,0.04087156385308743
-60.083333333333336,3.2500000000000027,0.01044545043259859,0.02224385365843773,0.09350277483463287,0.0420640263085564,0.04493616825138269
-52.083333333333336,3.2500000000000027,0.49703511595726013,0.47755807638168335,0.3861333429813385,0.4535755117734273,0.059212949311722315
-51.91666666666667,3.2500000000000027,0.47846290469169617,0.5142205953598022,0.4811992049217224,0.4912942349910736,0.019901892737999034
-51.75,3.2500000000000027,0.5623311400413513,0.550366222858429,0.6314563751220703,0.5813845793406168,0.043774174582546184
-51.583333333333336,3.2500000000000027,0.6468754410743713,0.5986742973327637,0.6037142872810364,0.6164213418960571,0.02649414071529064
-51.41666666666667,3.2500000000000027,0.6711412668228149,0.6175037026405334,0.5902059674263,0.6262836456298828,0.041175796546916305
-51.25,3.2500000000000027,0.5645701289176941,0.6017356514930725,0.6872400641441345,0.6178486148516337,0.06290229680433397
-63.91666666666667,3.0833333333333357,2.220446049250313e-16,0.002058578422293067,0.0976940467953682,0.03325087507255383,0.0558189145590658
-63.75,3.0833333333333357,2.6370475580961283e-8,0.003247720655053854,0.06734444200992584,0.02353072967848509,0.0379785192014934
-63.583333333333336,3.0833333333333357,5.936649358773138e-6,0.005023730918765068,0.07593928277492523,0.02698965011434969,0.042465803513373965
-63.41666666666667,3.0833333333333357,7.063322300382424e-6,0.0050945342518389225,0.08353611081838608,0.02954590279750846,0.046826034550428816
-63.25,3.0833333333333357,1.6280233467114158e-5,0.0072501651011407375,0.03686825558543205,0.014711566973346635,0.019526172442631353
-63.083333333333336,3.0833333333333357,5.249354289844632e-4,0.019874662160873413,0.03725674748420715,0.01921878169135501,0.018374687442451163
-62.91666666666667,3.0833333333333357,0.02659463882446289,0.03767118230462074,0.03857817500829697,0.03428133204579353,0.0066723008363133865
-62.75,3.0833333333333357,0.01743162050843239,0.03268682584166527,0.06677539646625519,0.038964614272117615,0.025263808642544256
-62.583333333333336,3.0833333333333357,0.017946260049939156,0.03679923340678215,0.043175000697374344,0.03264016471803188,0.013118526134143053
-62.41666666666667,3.0833333333333357,0.01906568557024002,0.03927532210946083,0.04797738045454025,0.035439462711413704,0.014832629175635314
-62.25,3.0833333333333357,0.02138892561197281,0.046231795102357864,0.04724841192364693,0.03828971087932587,0.01464533319628528
-62.083333333333336,3.0833333333333357,0.031584274023771286,0.062027707695961,0.04293372854590416,0.04551523675521215,0.015385018749234498
-61.91666666666667,3.0833333333333357,0.08771302551031113,0.13768449425697327,0.07664602994918823,0.1006811832388242,0.0325200456244588
-61.75,3.0833333333333357,0.15553081035614014,0.23768578469753265,0.1017150804400444,0.1649772251645724,0.06847579257386555
-61.583333333333336,3.0833333333333357,0.25319352746009827,0.3303729295730591,0.168385311961174,0.2506505896647771,0.08102374321374402
-61.41666666666667,3.0833333333333357,0.1406117081642151,0.213413268327713,0.14195913076400757,0.16532803575197855,0.041648482335043896
-61.25,3.0833333333333357,0.10018936544656754,0.1374453902244568,0.14460556209087372,0.127413439253966,0.02384700528980876
-61.083333333333336,3.0833333333333357,0.09427934885025024,0.09987473487854004,0.12629801034927368,0.10681736469268799,0.017101133079403932
-60.91666666666667,3.0833333333333357,0.06809097528457642,0.06911148130893707,0.10287539660930634,0.08002595106760661,0.01979477782923479
-60.75,3.0833333333333357,0.05299155414104462,0.05957178398966789,0.142207533121109,0.08492362375060718,0.04971830207067694
-60.583333333333336,3.0833333333333357,0.030780194327235222,0.04429781436920166,0.1671341210603714,0.08073737658560276,0.07512642414476142
-60.41666666666667,3.0833333333333357,0.030410999432206154,0.03310772404074669,0.09220198541879654,0.05190690296391646,0.034922604906246116
-60.25,3.0833333333333357,0.02836538664996624,0.03254720941185951,0.10812103003263474,0.05634454203148683,0.044888477839003765
-60.083333333333336,3.0833333333333357,0.022446468472480774,0.032643117010593414,0.14055556058883667,0.06521504869063695,0.0654456832813634
-52.083333333333336,3.0833333333333357,0.5435292720794678,0.5007299780845642,0.3636765778064728,0.4693119426568349,0.09395247533682861
-51.91666666666667,3.0833333333333357,0.4859321713447571,0.5169610381126404,0.3950166702270508,0.4659699598948161,0.06337566275182549
-51.75,3.0833333333333357,0.5697897672653198,0.5576574802398682,0.42601150274276733,0.5178195834159851,0.07973920525558323
-51.583333333333336,3.0833333333333357,0.6264461874961853,0.5922908782958984,0.551716685295105,0.5901512503623962,0.03741066867319648
-51.41666666666667,3.0833333333333357,0.6204301118850708,0.5992496013641357,0.6016531586647034,0.6071109573046366,0.011597162626151418
-51.25,3.0833333333333357,0.6175271272659302,0.6063291430473328,0.6839110851287842,0.6359224518140157,0.04193483525905961
-63.91666666666667,2.916666666666669,2.220446049250313e-16,0.00348542514257133,0.08295952528715134,0.028814983476574296,0.04692292193602302
-63.75,2.916666666666669,2.2182200520859396e-9,0.004554232116788626,0.06354206055402756,0.02269876496301208,0.035444553157622856
-63.583333333333336,2.916666666666669,4.242980011781583e-8,0.006024214904755354,0.07827896624803543,0.0281010745275303,0.043559594541708664
-63.41666666666667,2.916666666666669,1.253196969628334e-4,0.007539195474237204,0.034997619688510895,0.014220711619903645,0.01837120900155272
-63.25,2.916666666666669,9.941229363903403e-4,0.013113756664097309,0.03600595146417618,0.016704610354887944,0.01777998050860203
-63.083333333333336,2.916666666666669,0.01759878545999527,0.0361282043159008,0.043536506593227386,0.03242116545637449,0.013360312392525019
-62.91666666666667,2.916666666666669,0.05008361488580704,0.05176430195569992,0.049803175032138824,0.05055036395788193,0.0010606110148358495
-62.75,2.916666666666669,0.041983164846897125,0.04955064877867699,0.04775039851665497,0.04642807071407636,0.003953241249600241
-62.583333333333336,2.916666666666669,0.04611099138855934,0.05526462197303772,0.047983333468437195,0.04978631561001142,0.004835834640618016
-62.41666666666667,2.916666666666669,0.04724089428782463,0.061207447201013565,0.04428095370531082,0.05090976506471634,0.009040022405844152
-62.25,2.916666666666669,0.048681195825338364,0.06681227684020996,0.04672182723879814,0.05407176663478216,0.011077013656010257
-62.083333333333336,2.916666666666669,0.03383650258183479,0.061732277274131775,0.044862300157547,0.046810360004504524,0.014049546764801538
-61.91666666666667,2.916666666666669,0.06456634402275085,0.10799514502286911,0.07934483885765076,0.08396877596775691,0.022080552186836966
-61.75,2.916666666666669,0.240517720580101,0.31599387526512146,0.10681270062923431,0.22110809882481894,0.10593271929873564
-61.583333333333336,2.916666666666669,0.264407217502594,0.3377854526042938,0.13947302103042603,0.24722189704577127,0.10026692654403926
-61.41666666666667,2.916666666666669,0.15858523547649384,0.23308955132961273,0.12470555305480957,0.1721267799536387,0.055446396101351825
-61.25,2.916666666666669,0.1120397076010704,0.1446216106414795,0.14174483716487885,0.13280205180247626,0.018038158413822527
-61.083333333333336,2.916666666666669,0.09162767976522446,0.10398706048727036,0.13730238378047943,0.11097237467765808,0.023624999629081718
