pa,glm,gam,rf,brt,maxent,ensemble
1,0.07256985760900034,0.05742191921248319,0.47772271825396795,0.0692949392880318,0.4242723078097732,0.2202563484346513
1,0.024487413755660405,0.04036964773096647,0.3130937499999998,0.05947317031646405,0.31209923786655813,0.14990464393392977
1,0.09708434953160888,0.0886433090404293,0.3975119047619048,0.07694357503522598,0.5325388638196982,0.23854440043777342
1,0.09259093994978236,0.07757327621911443,0.4962802579365077,0.09785633186290243,0.5023589040407381,0.25333194200180903
1,0.043922204065438473,0.03355123317078374,0.44841418650793663,0.05225413064519055,0.2862890067523891,0.1728861522283477
1,0.1318992658777182,0.15049946235963962,0.4977812500000002,0.1701862605345662,0.6983294284163488,0.3297391334376546
1,0.1087003401519744,0.07672976964739117,0.5254062500000005,0.06813323311710569,0.5275404308285079,0.26130200474899595
1,0.1058443981379368,0.12922831914666882,0.4158467261904766,0.15506146830125647,0.6343695681122078,0.2880700959777093
1,0.08368081191366888,0.12338719523581672,0.5204950396825394,0.12709692146242374,0.6248880312669091,0.29590959991227156
1,0.10154606609943166,0.08828089416223864,0.48729315476190466,0.12558042682526258,0.5575004079551713,0.27204018996080176
1,0.07288022031027905,0.10479069235314958,0.5067500000000003,0.10292674160294685,0.5557851386487549,0.26862655858302614
1,0.1307683871897411,0.06648169141970486,0.33208035714285694,0.08392265601942812,0.4572130275253047,0.21409322385940716
1,0.11105968688781363,0.097994751369696,0.4922584325396829,0.0992524869226867,0.5809077878889644,0.2762946291217687
1,0.16546369575833564,0.17542131877680078,0.5507772817460315,0.1962978910788124,0.7680193092559087,0.3711958993231778
1,0.11241660412876991,0.08526847500547355,0.4356011904761904,0.09669004823861245,0.5155929261036091,0.24911384879053108
1,0.16937158229676752,0.1494176579574856,0.5332251984126983,0.12943992959485429,0.8187254453453272,0.3600359627214266
1,0.09647561209508186,0.12996681781978792,0.5363675595238094,0.1294653597742583,0.7179200778400049,0.32203908541058845
1,0.036406087160544026,0.01913365169063603,0.45311160714285686,0.033832573998099275,0.15269299235582856,0.13903538246959296
1,0.13105131194435798,0.14010856204085925,0.36083234126984126,0.14396884158452986,0.7076274632707834,0.29671770402207437
1,0.10991119134030905,0.13504410990965388,0.4800838293650795,0.13387665413301467,0.6495376488198576,0.30169068671358296
1,0.07819868484490793,0.06104012376067989,0.3246889880952382,0.05725762801877099,0.449025660659906,0.1940422170759006
1,0.17851629615595394,0.20314396492143985,0.6096483134920633,0.18756335061287957,0.8460530248081168,0.4049849899980907
1,0.17079410680591783,0.23903358626315963,0.4921413690476195,0.21550507178811526,0.8999028371694326,0.40347539421484896
1,0.049999886236628335,0.042593459919857905,0.3409970238095238,0.05483247484043416,0.31573792987093685,0.1608321549354762
1,0.1916508968864743,0.14875465509459415,0.5354900793650791,0.15080819267960996,0.7121739185351499,0.34777554851218145
1,0.1106308232155344,0.15179743180031569,0.6062048611111116,0.17160356436698682,0.7975227651310075,0.3675518891249912
1,0.1041501849650017,0.11336668399028821,0.4888501984126986,0.12612179369479798,0.6333492950031361,0.2931676312131845
1,0.15693467099638708,0.21763752214350993,0.5431170634920631,0.2167064587530832,0.8422782574811807,0.39533479457324483
1,0.10008526244809933,0.06976217199402358,0.5052549603174604,0.08437734691626829,0.45450384439328406,0.24279671721382715
1,0.21926122283724517,0.2067044509515512,0.3992207341269837,0.2141187869317569,0.8892077855506826,0.3857025960796439
1,0.08113691299379956,0.07710163211132717,0.5125719246031746,0.06261963050094381,0.45080402736371694,0.2368468255145924
1,0.18120838325318092,0.22968009160995642,0.602999503968254,0.27493591637142945,0.8628989084777265,0.43034456073610944
1,0.12096496299750378,0.11666324590554267,0.42601488095238094,0.1462440439003552,0.7259911917541728,0.30717566510199107
1,0.1533409611017411,0.2221164144874165,0.3958601190476189,0.1783588760095285,0.8511781451110836,0.3601709031514777
1,0.11795000469725077,0.16900880486589442,0.5545248015873012,0.15808607074547226,0.7717599187717616,0.3542659201335361
1,0.11015211915802323,0.16729191936471233,0.3973541666666663,0.17068292470908744,0.8152751447712261,0.3321512549339431
1,0.050549103015033174,0.058514385832432174,0.4645034722222223,0.06131858898334615,0.3830943372046588,0.2035959774515385
1,0.09864411999160363,0.08663563502737566,0.47413740079365063,0.08814710461908007,0.5690433440953315,0.2633215209054083
1,0.1899649135748502,0.281953868681065,0.595085317460318,0.2470439176623969,0.9222694769957485,0.4472634988748757
1,0.09080069740329193,0.07841519830945282,0.509859623015873,0.09942096315182544,0.5088698058746577,0.2574732575510202
1,0.1567421453565278,0.1443261048844828,0.48511259920634947,0.14206778840188927,0.7140108986960181,0.3284519073090535
1,0.15543491079577845,0.17177991299467793,0.3438377976190475,0.15843416371616262,0.8285189058157811,0.3316011381882895
1,0.11487115155521266,0.07581983568272252,0.4787738095238094,0.07441337341152565,0.5162930624903308,0.2520342465327202
1,0.08961624733646723,0.06815658068750184,0.3617063492063492,0.06871077001857963,0.45383226031441004,0.20840444151266158
1,0.08186348842439847,0.07735891147745556,0.3626076388888891,0.0835021406878333,0.5965047732588409,0.24036739054748346
1,0.10067611693177742,0.10190739829577884,0.38166815476190463,0.10511892730323216,0.5047572330371201,0.2388255660659626
1,0.17335637768932044,0.20368479374698226,0.5026969246031744,0.20126993697393808,0.8281623116439183,0.3818340689314667
1,0.17473062957256807,0.1499595364425727,0.4386974206349208,0.14495065856676873,0.724577734229292,0.32658319588922446
1,0.20031101137066043,0.2548145252832005,0.5352013888888889,0.21534318471099828,0.8811453118169273,0.4173630844141351
1,0.0328763379672678,0.056614116638106685,0.4148804563492064,0.0725900455679433,0.40201889452081496,0.19579597020866782
1,0.05799428327595113,0.0327298506360007,0.4650421626984126,0.05570305447616448,0.26723711586522314,0.1757412933903504
1,0.1436893503577045,0.14114216879255218,0.42214285714285693,0.161919750195244,0.7436122388967772,0.322501273077027
1,0.03069683001613363,0.04726667714508365,0.505560515873016,0.04504705570200429,0.29735255293505314,0.18518472633425814
1,0.16197476395571075,0.13966773772806285,0.3471344246031743,0.1239556727047166,0.7073117377233062,0.29600886734299414
1,0.11594302007333745,0.1765225661538701,0.5100173611111112,0.18716188464763703,0.8112693400049599,0.3601828343981831
1,0.1860360485385142,0.2065264448428362,0.4868447420634917,0.2001101413619381,0.8356915493745501,0.3830417852362661
1,0.10282141851727754,0.07227097443336425,0.5157480158730159,0.0718348102611912,0.5032107571422804,0.25317719524542587
1,0.1009058831157524,0.09424359394754926,0.4584945436507939,0.0854451725614321,0.5657260735382637,0.26096305336275827
1,0.15497475715597483,0.1994940313562342,0.405527281746032,0.17795961356522477,0.8071865944608196,0.3490284556568571
1,0.21805859690633977,0.20968540393485713,0.38625049603174616,0.2013312885521643,0.8697572089746386,0.3770165988799492
1,0.07135129464025004,0.06068037764512225,0.33661755952380956,0.04856089249267546,0.41974431203703877,0.18739088726777922
1,0.15905688861544065,0.18385102226082092,0.36873511904761863,0.15845093809800564,0.8310623830634944,0.34023127021707605
1,0.10980940504977305,0.10163802698877436,0.49800942460317493,0.14901834636968345,0.5642901153337188,0.2845530636690249
1,0.08437353474006827,0.08965358589855309,0.4714464285714286,0.091708103298077,0.5136823509451639,0.25017280069065817
1,0.19238397120646528,0.2884938207962445,0.5925312500000002,0.32408594079842684,0.9523822869711887,0.4699754539544651
1,0.04669427845252177,0.04609800996699441,0.41969692460317426,0.05089823584838274,0.3152838853857758,0.17573426685136978
1,0.1453602998202343,0.15145205889498958,0.5532857142857138,0.17845481927048282,0.7751233381945888,0.36073524609320184
1,0.07716039503362938,0.10975359806091203,0.5536736111111111,0.16569295038098392,0.5800271642202328,0.29726154376137387
1,0.13273094534426771,0.0897477274994054,0.4187638888888889,0.0800460071094063,0.5050006239761351,0.24525783856362068
1,0.09968078273656773,0.14234798970245705,0.4005922619047616,0.1610032459222387,0.7398614884589425,0.3086971537449935
1,0.18775957643350616,0.21276486079664617,0.4239776785714288,0.20548942911025936,0.8667520150498859,0.37934871199234527
1,0.12301071292005214,0.13614107045596205,0.6467043650793659,0.11771420068084092,0.6570407794791452,0.33612222572307326
1,0.0240330070257082,0.03141987261703225,0.3519523809523808,0.08487426538125353,0.4356672025321817,0.1855893457017113
1,0.12603506158525443,0.1326746424537306,0.5007415674603174,0.14357871655885374,0.6821144315906049,0.3170288839297522
1,0.09756441920030401,0.08553476397267983,0.3727708333333332,0.10740988327178577,0.5337334029770324,0.23940266055102705
1,0.06840686668704718,0.07728420527310868,0.37101537698412734,0.09919664761321796,0.5026521220523404,0.22371104372196832
1,0.1508001214206176,0.1335101251120234,0.5529250992063492,0.13639406321366793,0.6709567552038962,0.32891723283131086
1,0.12349930217351018,0.13697790160211337,0.6007738095238101,0.11712866400971605,0.658977072337778,0.32747134992938554
1,0.10091267474252223,0.0936096195065862,0.5052648809523811,0.1549170153108299,0.6169363806792054,0.29432811423830496
1,0.21416880695245896,0.2640426991017497,0.5979092261904763,0.24426428195633432,0.9189386391381056,0.44786473066782495
1,0.1301001300226186,0.16319415083943123,0.5395982142857144,0.15974985006867837,0.8046927369759972,0.35946701643848794
1,0.08395635034293862,0.10153027034760333,0.4859652777777776,0.11541623814193362,0.5584298329454023,0.2690595939111311
1,0.1400987541664335,0.13850803983789198,0.5119404761904766,0.14483692037997078,0.6946192722861572,0.326000692572186
1,0.0922848723586223,0.10141714724036316,0.3471934523809525,0.12555553108806816,0.5773411084786634,0.2487584223093339
1,0.1112615551578592,0.13838176840409294,0.5241716269841273,0.15714412807695075,0.6963733121416145,0.32546647815292895
1,0.1372268481303175,0.15495646309734287,0.5377286706349209,0.19027449080156786,0.8099196031590024,0.3660212151646303
1,0.1726940003213224,0.14018401455555535,0.5030902777777776,0.13710691548421614,0.7028099111033753,0.3311770238484494
1,0.1323003692397662,0.16526682396808814,0.4667182539682538,0.15761136002613998,0.7928632383005108,0.3429520091005518
1,0.08165725881512738,0.05485170841895447,0.48597222222222236,0.07015950404088958,0.3766865995404901,0.21386545860753678
1,0.21342306736558966,0.23165125759964983,0.3772762896825395,0.26366514415819853,0.9213039487203616,0.4014639415052678
1,0.08628496655275998,0.05848461848348706,0.34177331349206347,0.08143261974175774,0.40811236255562866,0.19521757616513938
1,0.06742314965315879,0.05503675930110009,0.4848988095238099,0.06620342907534821,0.38115555486198494,0.2109435404830804
1,0.07558262047423463,0.08713296428980234,0.48012549603174604,0.06979749449666052,0.4955299888788497,0.24163371283425863
1,0.1362625204573632,0.09652074419378531,0.48598859126984123,0.10733693637291385,0.5868793283743029,0.2825976241336413
1,0.09813666006957912,0.1537418718642702,0.568235119047619,0.26067478161053,0.8305523422185581,0.3822681549621113
1,0.10377758547103433,0.08006447673564028,0.47737400793650786,0.07416554603932908,0.5345421761226986,0.253984758461042
1,0.07116583546193268,0.06001570014555764,0.39358283730158733,0.09235169166844644,0.46170154194770396,0.2157635213050456
1,0.12014425824756642,0.16771410964248648,0.3553695436507934,0.15176995403049648,0.7235355087569826,0.30370667486566505
1,0.17204892707406502,0.2129196446986362,0.5919057539682541,0.1823413295079822,0.8441176614743513,0.4006666633446578
1,0.09105732599059724,0.08586976441255799,0.514344246031746,0.06916243901192812,0.5343326138610631,0.2589532778615785
1,0.12433442029838541,0.1315190646799416,0.6325327380952385,0.18577859839558789,0.7583928032626366,0.36651152494635797
1,0.20021683368268062,0.2579146542067507,0.6298973214285712,0.26798273705051584,0.9311226516315739,0.45742683960001845
1,0.05589466570172753,0.0538284015559768,0.34190178571428587,0.07037450502056433,0.471659669701717,0.1987318055388543
1,0.05199150848825638,0.06620572555929155,0.39039037698412715,0.10804253716090437,0.5111605872536849,0.22555814708925287
1,0.015055897577019854,0.022066045875223487,0.4106815476190476,0.03997042916643613,0.17649980077066085,0.1328547442016776
1,0.19965726332045824,0.21803240291881687,0.5090892857142859,0.1908079946471357,0.848312537024782,0.39317989672509573
1,0.1707647819166721,0.18469172437116588,0.35348759920634903,0.18361952366499337,0.7952344445665085,0.3375596147451378
1,0.13737662264273146,0.14057578798087425,0.34174156746031736,0.14477381293117644,0.6630723181377395,0.2855080218305678
1,0.08430067790941397,0.08014608035612504,0.44396378968253986,0.0998328576846559,0.5590519267098495,0.25345906646851685
1,0.12826477588041726,0.17323371735017853,0.5362728174603176,0.19282028367987133,0.7703358099813639,0.36018548087042973
1,0.07288226789297463,0.06951841771593087,0.40478174603174566,0.06448828657180676,0.5519260379196838,0.23271935122642834
1,0.07924448626384946,0.13377470242240455,0.5732400793650797,0.1813626842946435,0.7405717756824981,0.34163874560569507
1,0.16025604106135044,0.18199296197060794,0.40990773809523773,0.1829191251597334,0.8399672678641061,0.3550086268302071
1,0.18028887484983194,0.1809232750692511,0.5612271825396827,0.18151936582995212,0.7988648334219233,0.38056470634212824
1,0.12611126278281107,0.13638975983688606,0.4173095238095237,0.1491378762416913,0.6977587579241813,0.3053414361190187
1,0.11451888067963734,0.14584712596833962,0.4121081349206348,0.1664448834257754,0.7799113533660303,0.3237660756720835
1,0.11746032253475427,0.15308709284222377,0.5250808531746032,0.15509090492430996,0.7199153228007185,0.3341268992553219
1,0.15294155306042462,0.1455619701364513,0.48408234126984134,0.12932576946461205,0.7023090493401577,0.3228441366542974
1,0.18782514881002574,0.23246242591857127,0.5715897817460316,0.21303360753809245,0.9039925048964202,0.42178069378182825
1,0.0652382893673132,0.051794209197918634,0.4892762896825397,0.0649646423055705,0.3823145472063232,0.21071759555193303
1,0.08140727179573772,0.04737112949431258,0.3106785714285714,0.07031537840986431,0.38146971687612596,0.1782484136009224
1,0.15302879605077013,0.17671226284170036,0.4882852182539688,0.2212744896174637,0.849816179683422,0.377823389289465
1,0.1485979816809131,0.14081055318980865,0.4612316468253971,0.14497375875342786,0.7125537980998358,0.3216335477098765
1,0.04558342676813857,0.046035693013589146,0.4924588293650791,0.0772254405071624,0.3037579814252891,0.19301227421585165
1,0.17167489301797464,0.22420131842997082,0.5723660714285717,0.2399112183451284,0.8675663435197274,0.4151439689482746
1,0.058099328243287854,0.07742142181031882,0.4607192460317461,0.12897796414725407,0.5918227514349068,0.26340814233350274
1,0.14487331047560803,0.11013338595749284,0.5256160714285716,0.13622874862594783,0.6479718476717743,0.3129646728318789
1,0.1491599780335307,0.17039844416009003,0.5984454365079366,0.22395799447197426,0.7482888491619413,0.37805014046709456
1,0.1588536835167774,0.21344217098400484,0.3871587301587298,0.19079101267433068,0.8494075803601588,0.35993063553880034
1,0.1383580019634977,0.1257878671441022,0.5078640873015877,0.12599782680280447,0.6734316181449002,0.31428788027137844
1,0.12767672775571104,0.12433084186697387,0.3681372655122652,0.11265077247803607,0.6480301072966992,0.27616514298193706
1,0.1562784649659597,0.1567491152718269,0.5401319444444442,0.15855029068320683,0.757185308997055,0.35377902487249857
1,0.18282365713425747,0.21102546329751662,0.5964866071428571,0.2004224095292587,0.8579537923427347,0.40974238588932493
1,0.07106276082336183,0.057488376371439213,0.4223933531746028,0.06065193561209202,0.41923237069790364,0.2061657593358799
1,0.14012781791809722,0.1376094087899977,0.4636428571428573,0.144096746779209,0.68480100121572,0.31405556636917625
1,0.05378841689065836,0.0406778392830359,0.493247023809524,0.0566807896054117,0.3465640102065708,0.19819161595904014
1,0.11900600588851916,0.1366159887505748,0.660119047619048,0.18512470810299833,0.7587648536632892,0.3719261208048859
1,0.060166764749662816,0.06302941147080436,0.48786359126984147,0.06234305955608067,0.4414759927701173,0.22297576396330132
1,0.206574375593975,0.19829059728584303,0.4107192460317459,0.2154031738533816,0.833240460477869,0.37284557064856294
1,0.15495535331399787,0.14877577329656422,0.44516964285714267,0.17114246617364826,0.7185351782755761,0.3277156827833858
1,0.14057711696335984,0.10255422799172864,0.4940119047619049,0.14443151545487787,0.7374237158421524,0.32379969620280474
1,0.024086444370774816,0.05083520327588675,0.4371631944444443,0.05517203642116991,0.3012263238375641,0.17369664046996797
1,0.18344421037839137,0.2059095659986218,0.5748978174603177,0.2399256078084869,0.8913015230136117,0.4190957449318859
1,0.09948330649059794,0.11632143218626119,0.4223621031746031,0.12651133429480307,0.6657911165461119,0.28609385853847547
1,0.18093133413348994,0.21595084800864503,0.5628229166666668,0.2653107694938177,0.9097028146074471,0.42694373658201334
1,0.04198565753802464,0.03233776705687183,0.42193353174603176,0.05541087381883863,0.35694957710527275,0.18172348145300793
1,0.0692830017925514,0.06116893087755628,0.467402777777778,0.06018842704167691,0.4177342881629328,0.21515548513049906
1,0.06101796001806113,0.0657074883842445,0.46096726190476206,0.06578019692484875,0.4286104086088026,0.2164166631681438
1,0.12383176292526264,0.1337765332272757,0.47065029761904753,0.11757489379295034,0.7131054582779477,0.3117877891684968
1,0.13178133063097403,0.14676186584103657,0.5108085317460317,0.1797291845085433,0.789718966141192,0.3517599757735555
1,0.16269871224845814,0.18765442866819984,0.4250942460317458,0.19508421249117944,0.8398340598396937,0.3620731318558554
1,0.07120473242587734,0.059217286187219886,0.4573328373015875,0.07173764345759118,0.41595097644963464,0.21508869516438212
1,0.09565193148121479,0.08391221275178543,0.45897023809523807,0.09092328830887672,0.4970952002648208,0.24531057418038715
1,0.049533869009332175,0.06047575352153283,0.4933749999999997,0.06705606411812136,0.4035847188045327,0.21480508109070376
1,0.14961476983147945,0.15791053394666102,0.3918680555555551,0.16785456416415573,0.7389587649904045,0.3212413376976512
1,0.0429815106618557,0.049606953110065924,0.49924751984126986,0.0561272758812519,0.33658907630865764,0.19691046716062022
1,0.12369874509996596,0.16380733577754886,0.5403978174603172,0.17432452627301825,0.7607078303392258,0.35258725099001526
