temperatura,precipitacao,adequabilidade_temp,adequabilidade_prec,adequabilidade,presenca
20.3006546292454,1961.6276455344632,0.16454265766425286,0.869097725900334,0.14300364958959932,0
26.29180869553238,1829.809680301696,0.9952804879072719,0.7129296539991865,0.7095649738758728,0
33.26376446057111,2740.321742114611,0.05333100273193005,0.48633468755722814,0.02593671655074688,0
33.03748778998852,1474.039423209615,0.06383475636546099,0.2721829341971356,0.01737473129131045,0
20.483332430012524,2697.679084655829,0.184379945989563,0.542500324282463,0.10002618049052094,0
21.42965512815863,1791.6480649728328,0.3133459751154191,0.6625020598283777,0.20759235395289677,0
34.712817687541246,2915.93360893894,0.014736917208738057,0.2820749257582209,0.004156914827559835,0
27.399866203777492,2612.9627398215234,0.8968487245451635,0.6563362561600743,0.5886343342099104,0
33.74628178309649,2587.1871918905526,0.03566432014322159,0.6906253199345715,0.024630682509161395,0
24.33065404649824,1585.3265628684312,0.8565714440942453,0.3934121972995195,0.3369856539651396,1
23.13665186520666,1945.212782220915,0.6341391888708597,0.8518986459626021,0.5402223163509082,1
28.184606484137475,3139.9423755472526,0.7670991670052179,0.1128765074862952,0.08658747486719529,0
18.046932336874306,2726.18761791382,0.029778748069850352,0.504777244247337,0.015031634387834768,0
26.45734116435051,1624.7472188435495,0.9884471998082534,0.4417213806793463,0.43661826182793534,0
19.774520536884665,2420.1827831566334,0.11611849026397054,0.887182263613386,0.10301826503975832,0
34.247178728692234,1814.5649732090533,0.02285319659145643,0.6929376814636504,0.015835841060116818,0
27.027314519509673,2409.7387339919806,0.94305379508885,0.8970729308750505,0.8459880319331939,1
25.3005945449695,2495.4196638427675,0.9731899455325626,0.8061476697160092,0.7845348067821252,1
23.051466844044626,2863.100625667721,0.61693504084762,0.33767039012228,0.20832069592312058,0
32.60493082460016,1339.6644272375852,0.08860054335064865,0.1607993015123875,0.014246905484402312,0
22.281837295740843,2906.4314294140786,0.4639211057316316,0.29164709790098636,0.13530124414164701,1
20.76478561386466,1383.2039636326954,0.21813585901338772,0.1925694934919966,0.04200631188264965,0
18.41290470212698,2140.81976225134,0.04084377579472112,0.9913896277710551,0.040492095681893,0
18.443434927612543,2633.898782217875,0.0419064587862516,0.6282232779561339,0.026326612906232606,0
24.6408521104604,1741.253745299764,0.9024636807370092,0.5947435332187382,0.5367344380831162,1
20.059298570267856,907.9883513506502,0.1407650668279059,0.016216697985155355,0.0022827445756083606,0
19.325095792301,3251.4636135892943,0.08414267117326717,0.0652312507422008,0.0054887316814219425,0
28.487527761608362,1051.8163179513067,0.7090945860944454,0.03857598476792655,0.027354021952198507,0
15.953272548504174,2207.0754133630544,0.0036698802416662386,0.9998763990608105,0.003669426641021656,0
29.017061749473214,3029.1589635424316,0.6030812054626765,0.18313307773491314,0.11044411728046145,0
22.037772769108415,1754.0717015741393,0.41803912214911576,0.6120185359221132,0.2558476914958673,0
23.178879958577454,2281.1896060127765,0.6426525773012949,0.9838558061121327,0.6322774694908052,0
31.419026479125023,1264.4365003099665,0.19564842137613464,0.11518878717384541,0.0225365043707944,0
33.3771469630301,1518.2818569941446,0.04863261114461883,0.3174276849192041,0.01543733716721224,0
20.650566602125764,2437.3227280331776,0.2039659739854761,0.8701698492323957,0.1774850408314805,0
34.222095874138176,2507.619194081053,0.023383737525942996,0.7916362636565704,0.018511414605363447,0
29.5678885653615,2556.8296141456813,0.49301646302586466,0.7302352206882008,0.36001798568060844,1
28.727501640096307,3269.814199907705,0.6614687676826193,0.05925341242388718,0.039194281697018656,0
16.05687885545194,1144.383001793176,0.004117386914705026,0.0638368096658282,2.628408447945964e-4,0
22.90440269280225,2926.9902270752937,0.5872095825931296,0.2711793711818107,0.1592391253595384,0
24.556907596997917,1039.684936357662,0.8907465784046781,0.035998637447805445,0.03206566313386321,0
26.205065273679793,2435.902044479735,0.9976665175646457,0.8716155364719738,0.8695816369272346,1
28.965231897309422,2347.2905959235504,0.6135596508510163,0.9478427033987056,0.5815580381589932,1
33.31367076840252,2512.092893035151,0.05121850172083873,0.7862356668101961,0.04026981285350281,0
27.367024547420442,1357.3389541823417,0.9013877272125949,0.17320522448243214,0.15612506363756679,0
23.568430175073445,2082.0089768385515,0.7200216560058075,0.9662090926583948,0.6956914709437662,0
25.841607344336808,3260.4282438522205,0.9986071801325304,0.06225209360470485,0.062165387651940636,0
16.16956977173686,1240.310507779941,0.004659989251580732,0.10289113857259553,4.794715998311988e-4,0
20.217137141153216,1162.0804289355874,0.15600592851961131,0.069952188007882235,0.010912956042148089,0
22.943039066158235,2827.519077062607,0.5950158526911425,0.37821337043687697,0.2250429511096893,0
18.95489473361522,963.8967642793432,0.06345545451046578,0.022989469046392028,0.0014588072072930904,0
31.638551256619394,2012.5471716979519,0.17096571538291508,0.9168953975170087,0.15675767756779768,0
18.05774445645511,2074.824836314656,0.03006443415172839,0.9620503907954018,0.02892350062471292,0
31.068370840512216,1015.850524045527,0.2399961523584176,0.03135922277829785,0.00752609280774193,0
25.936523131094873,2636.2957196542993,0.9997761743368133,0.6249961649127848,0.624856274731684,1
28.246352840214968,1539.862112980336,0.7555276126909457,0.3409549192515479,0.2576008561773562,1
18.433969877660275,2318.292994960211,0.04157453980911339,0.9660388852045636,0.04016262209008865,0
27.661107196472585,1745.342461555265,0.8578781780222721,0.6002532391460965,0.5149441551506204,1
21.237394935451448,2020.1329841278493,0.2836160981753841,0.9232254323646228,0.2618415948635363,0
29.4910869281739,2861.489181732759,0.5080914771687004,0.33945473794666275,0.17247405923523398,1
22.978796493262053,2548.471691389568,0.6022438719916539,0.7409416646341825,0.44622757702923155,1
34.387128222733736,3149.412498692982,0.020080711614652823,0.10799830623408321,0.0021686828423575872,0
34.34796741232276,1397.0484482357278,0.02082530048322752,0.20353264378160088,0.004238628464897547,0
29.53405078034848,1180.1187061704695,0.4996427480230607,0.07666645678600209,0.03830583914974931,0
20.144334929063916,2392.419466888532,0.1488324534748215,0.9126339831759476,0.13582955484057524,0
19.435758693143725,2758.6472883354872,0.09127777070121701,0.46274243596684467,0.04223809796390424,0
26.86091303359717,1346.0172631777823,0.9596600415383496,0.16518198988138869,0.1585185552709607,0
20.350428642705083,2409.516830649227,0.16978826128958271,0.8972790248481283,0.152347445520576,0
25.621407977305353,1368.5781138250604,0.9920687353554102,0.18144174804108204,0.18000268551979123,0
30.705833425745368,1469.550992641598,0.29221353571743847,0.2678249694922205,0.07826208128873685,0
18.361216210760176,2264.730144897476,0.03909646560030308,0.9897076738305854,0.03869407202427347,0
23.087983620353043,1430.1732038147748,0.6243137773822676,0.231472989289796,0.1445117763054777,0
24.431525552645326,2581.012248643674,0.8722554994794463,0.6987618692946449,0.609498883318792,1
32.36213613767177,1099.8827301897109,0.10553529937544605,0.05037343248434969,0.005316175277804663,0
33.51415911689401,1319.4538523908705,0.043421073036219046,0.14741951927880526,0.006401113713569305,0
32.63955118600279,2988.8812468620017,0.08637205366726303,0.21510559620276085,0.018579112099353468,0
28.483736850321293,963.2245301967487,0.7098373820576096,0.022895300413006248,0.016251940106590864,0
34.003339586779475,2641.7435087030753,0.028480811569065914,0.6176578833131043,0.017591397788788626,0
25.3288978850469,1211.380983167328,0.9752894280968313,0.08952357901993335,0.08731140018353228,0
26.530380425974727,1204.0370712056756,0.9844935165416904,0.08635920403491812,0.08502007646607787,0
21.72662411816418,861.3957825815305,0.3625687416910255,0.011982011834501519,0.004344302953762192,0
21.94649262819439,1771.3002461008728,0.4013870919389804,0.6352184218070289,0.254968475075192,0
15.400486011058092,2288.585543818772,0.0019466412598915718,0.9808102209952654,0.0019092856443127543,0
25.056260912679136,1206.385346665047,0.9517240092263973,0.08736121146666541,0.08314376242792992,0
32.42086827289313,2745.7506756531075,0.10122399860461322,0.47930564750668386,0.0485172341943998,0
15.126015678979456,2264.648513752036,0.0014030802529374053,0.9897334831238128,0.0013886755058419784,0
16.441142479889095,3403.3986411755905,0.006243535146003064,0.02799514513683588,1.7478867257929157e-4,0
18.284224499948323,3354.6457315795124,0.03661125648917254,0.03718430346262148,0.0013613640714412614,0
30.40668148547411,1300.758602633141,0.3399949414094821,0.1357921523695726,0.0461686448887603,0
29.70368611626327,2110.697542061098,0.46669855895379314,0.9805014223581364,0.45759860086668674,1
34.437512713484466,1659.3329879222438,0.019156943506061692,0.4858867060380943,0.009308104177918176,0
24.329447536729276,3030.9414580231532,0.8563797068080523,0.181799897976586,0.15568974332692254,0
16.48769026622176,2033.3493201062083,0.0065591719241148115,0.9337244101080332,0.0061244589356412756,0
27.976362486369908,3418.1297458941117,0.8049295812604198,0.025634846509173366,0.02063424626630405,0
30.171863390132785,2403.5238951910287,0.3802548612154974,0.9027799131953457,0.34328645060023494,1
17.742121620103717,3469.821019656956,0.022630079721735512,0.018660491933860837,4.2228842011007324e-4,0
22.931691892445087,1373.302328796126,0.5927227120571549,0.18498526419819045,0.10964496748616076,0
19.4997065840289,1055.9735531220213,0.09561418048040093,0.03949440258431542,0.003776224936662348,0
16.159171210601926,3023.832113412209,0.004607332691739898,0.187158230615905,8.623002344448541e-4,0
22.91785376612097,1563.5807601036504,0.5899267118175457,0.36785269239421026,0.21700612925734758,0
16.29856599960476,1750.6378191988915,0.005360125605974142,0.607390341135589,0.0032556885203422394,0
19.517728658393025,2594.8856602422893,0.09686513269308128,0.6804343649511015,0.06591036504992094,0
16.0925821820274,3061.8706109467894,0.004282738418147652,0.15975309649961308,6.841807237969421e-4,0
28.4056407911703,2674.968314031139,0.7250562951388413,0.5729112603276104,0.41539291585646143,1
20.95483565237373,939.4101904472336,0.2431459213796832,0.019768395862875262,0.004806604826277123,0
17.014431646093726,2132.301182928495,0.011270349672217593,0.9887474193090566,0.011143529153115818,0
16.43808194436133,1976.0134286247194,0.006223269744672061,0.8834889414166646,0.005498189998870676,0
32.608811375685036,3241.131969518028,0.08834850613444188,0.06880808546627613,0.006079091560916498,0
30.08494804147631,2515.158780524507,0.3957215497288861,0.782511191700839,0.3096565414600535,1
31.332117752172053,1528.8139639189467,0.2060726193330337,0.328794381520788,0.0677555194219736,0
34.64280747342855,1640.4889057390392,0.015766062180742453,0.46164017090146797,0.007278247639561117,0
17.071992899291217,2053.2273976365104,0.011934820681378713,0.9481992595700305,0.011316588133184383,0
16.980836587026715,1653.4179865615442,0.010897914754280088,0.47823214472619063,0.005211733145982563,0
30.97663222346455,2785.5918797897175,0.25260276395811515,0.42882312550125457,0.10832190675077459,0
30.691505330614746,1506.9230182329193,0.29440758565894154,0.30542120247466154,0.08991831882961585,0
15.188598101958632,2993.5891083208844,0.001512956644277622,0.21118486018841998,3.1951353739291066e-4,0
30.58131765574217,2261.2007301999256,0.31160273355631185,0.9907944125804431,0.3087342473523863,1
29.587813038378954,3400.140440557152,0.489126825357202,0.028541735922348484,0.013960528681881926,0
