lon,lat,temperatura,precipitacao,sazonalidade,mess_temperatura,mess_precipitacao,mess_sazonalidade,MESS,variavel_limitante
-73.5,9.8,31.813940100993864,1357.0754808152003,56.14961424454935,-6.804166173342219,12.29455675955565,29.986227117677828,-6.804166173342219,temperatura
-73.16666666666667,9.8,31.23587116895335,1214.9286739448328,55.638779928288706,-3.072647224987437,-1.779771886867527,31.96374299380355,-3.072647224987437,temperatura
-72.83333333333333,9.8,31.954701745095676,1328.4368031087429,57.46603131585956,-7.712803038349638,9.458966070506552,24.890180170059246,-7.712803038349638,temperatura
-72.5,9.8,31.178052720571003,1429.3869998027997,56.86163204700123,-2.6994207397971315,19.454310155083416,27.229899941501333,-2.6994207397971315,temperatura
-72.16666666666667,9.8,31.3927551131167,1325.4654352421871,61.95222927065405,-4.085355879423732,9.164763134794708,7.523438358371037,-4.085355879423732,temperatura
-71.83333333333333,9.8,31.430364790948243,1403.9962213326703,59.88438332577176,-4.3281318144225835,16.940302498878914,15.528378620255296,-4.3281318144225835,temperatura
-71.5,9.8,30.415988118110736,1504.8895538646327,61.651871679593256,2.2198169952479914,26.930016313433253,8.686167419303082,2.2198169952479914,temperatura
-71.16666666666667,9.8,32.62623496454917,1434.4080202164057,60.692427890376386,-12.047647542092612,19.951454572164394,12.400317516569682,-12.047647542092612,temperatura
-70.83333333333333,9.8,31.945719594882476,1409.71175350588,55.83515150936634,-7.654821953638491,17.506212349167146,31.203559296585375,-7.654821953638491,temperatura
-70.5,9.8,30.716206675427248,1422.3220259986276,56.518538309703175,0.2818625867315637,18.75478854508363,28.558067002541215,0.2818625867315637,temperatura
-70.16666666666667,9.8,32.79935069076897,1273.9332893708147,54.00263466091211,-13.16513470814239,4.0624300411604395,38.29750550523659,-13.16513470814239,temperatura
-69.83333333333333,9.8,31.98282143936646,1307.9508465760505,58.38061014850929,-7.894319750591879,7.4305977151034295,21.349709015395124,-7.894319750591879,temperatura
-69.5,9.8,31.259387757363974,1518.843159914913,58.422801396938,-3.2244502200820784,28.311599492670354,21.18638039602578,-3.2244502200820784,temperatura
-69.16666666666667,9.8,32.25454359841998,1340.884443345514,59.71909749915088,-9.648325767862165,10.691439619662857,16.16822472267451,-9.648325767862165,temperatura
-68.83333333333333,9.8,32.16143136506687,1461.0156330491425,54.97596804131853,-9.047272772583026,22.58594419419466,34.52958672756634,-9.047272772583026,temperatura
-68.5,9.8,32.03109366155748,1417.4318863881674,54.42803321023182,-8.205923958673322,18.27060298003415,36.65072423353488,-8.205923958673322,temperatura
-68.16666666666667,9.8,31.830565220797208,1294.5441668052465,56.24906962844979,-6.911483737262946,6.103167143105238,29.601220483689378,-6.911483737262946,temperatura
-67.83333333333333,9.8,31.627175397092987,1440.0981248365754,57.60101611036098,-5.598572873197266,20.51484677364967,24.367633885157883,-5.598572873197266,temperatura
-67.5,9.8,30.98971792110893,1354.4936765656612,59.002769790800095,-1.4836922446735323,12.038925540615336,18.94123618780416,-1.4836922446735323,temperatura
-67.16666666666667,9.8,30.685978101429512,1362.4127764292043,57.061926381278866,0.4769924240264516,12.823016414812704,26.454530681206844,0.4769924240264516,temperatura
-66.83333333333333,9.8,30.534134375725458,1357.3526200287054,58.27692042285264,1.4571657359763024,12.321997040892667,21.75110741826304,1.4571657359763024,temperatura
-66.5,9.8,30.166035735802794,1470.4443103068756,60.10188636871754,3.8332959405290934,23.519502290560567,14.686391880446148,3.8332959405290934,temperatura
-66.16666666666667,9.8,30.518553525499527,1455.2731662552078,50.45839398289155,1.5577423880449566,22.017367476374226,47.982209880954954,1.5577423880449566,temperatura
-65.83333333333333,9.8,29.481116788511713,1440.6718592422892,57.9869086837979,8.254547262377933,20.571653723869385,22.873786142045105,8.254547262377933,temperatura
-65.5,9.8,32.486409980230555,1456.5587649866152,55.30021466073521,-11.145056952080154,22.144657982940114,33.274379672624846,-11.145056952080154,temperatura
-65.16666666666667,9.8,31.536167315502222,1277.9643371432787,59.67634138634731,-5.01110248327229,4.461554667229813,16.333740016340357,-5.01110248327229,temperatura
-64.83333333333333,9.8,29.35332499337144,1409.2925695095018,54.33669982704109,9.079461867850583,17.464707840847595,37.004289390633275,9.079461867850583,temperatura
-64.5,9.8,29.917309295901298,1374.0776947461854,55.458387063364825,5.4388612494500865,13.977990611149005,32.662070696096684,5.4388612494500865,temperatura
-64.16666666666667,9.8,29.77655141934537,1363.703402449255,56.6375474068254,6.347473794401408,12.950804686429557,28.097365026438055,6.347473794401408,temperatura
-63.833333333333336,9.8,30.816187093789814,1362.0844674028667,57.55724537580419,-0.3635255407144657,12.790509675927769,24.537076931054525,-0.3635255407144657,temperatura
-63.5,9.8,29.958091874519752,1395.2470813919124,52.314790787283535,5.175603778856829,16.074027176830548,44.83140103706894,5.175603778856829,temperatura
-63.16666666666667,9.8,30.181428394276132,1368.1548730772452,61.59153842433732,3.733934093567233,13.391556483516135,8.919726454648075,3.733934093567233,temperatura
-62.833333333333336,9.8,29.84966015083567,1354.285786788877,60.16144760545976,5.875546310107686,12.018341827867143,14.455821443985222,5.875546310107686,temperatura
-62.5,9.8,29.760449159928545,1325.313770833165,53.94549271576129,6.4514162185568,9.149746443364641,38.51871050288752,6.4514162185568,temperatura
-62.16666666666667,9.8,30.95639783756934,1565.4445195169549,57.30920552818048,-1.2686062640970373,32.92572248881634,25.497276199142522,-1.2686062640970373,temperatura
-61.833333333333336,9.8,29.449196597937146,1469.2795579083015,56.08459732549541,8.460596730464111,23.404177096768546,30.237917314583758,8.460596730464111,temperatura
-61.5,9.8,30.94722406062356,1445.8681539610534,63.33767977549723,-1.2093882009841823,21.086152510199888,2.1601526868659895,-1.2093882009841823,temperatura
-61.16666666666667,9.8,28.12096703039213,1539.0847250948514,63.56231219604632,17.03451157754661,30.315770018430054,1.2905670623526024,1.2905670623526024,sazonalidade
-60.833333333333336,9.8,29.976028131568516,1372.1209066292065,59.539038441076194,5.059822633511811,13.784243880876737,16.865260208836432,5.059822633511811,temperatura
-60.5,9.8,29.499110237886708,1448.8557024415709,60.95800706187829,8.138396932257184,21.381957530992732,11.3722209081473,8.138396932257184,temperatura
-60.16666666666667,9.8,29.522630044944496,1519.2746272920078,58.071588998396805,7.98657316032745,28.35432021077259,22.545976006382222,7.98657316032745,temperatura
-59.833333333333336,9.8,29.613609510312557,1417.8247637385734,54.25726738699033,7.399287492277892,18.309502798250907,37.31178422071754,7.399287492277892,temperatura
-59.5,9.8,28.766632089479344,1355.830315134671,61.66454831654613,12.866649807549802,12.171269635540284,8.637094265773197,8.637094265773197,sazonalidade
-59.16666666666667,9.8,28.86888428868278,1403.1170249655577,56.61578648412111,12.206597004691647,16.853250957673566,28.18160480586767,12.206597004691647,temperatura
-58.833333333333336,9.8,28.20547259019074,1389.2920241040838,56.72666998702949,16.48901591059085,15.484401315916124,27.752358217645366,15.484401315916124,precipitacao
-58.5,9.8,28.114475201211764,1470.919317386544,51.65980075250027,17.076417278153126,23.566533988956202,47.36696521366818,17.076417278153126,temperatura
-58.16666666666667,9.8,29.31273504246286,1498.5692249654928,59.697442741086746,9.341475898588248,26.304223951026522,16.252053522937864,9.341475898588248,temperatura
-57.833333333333336,9.8,29.407084732038616,1434.8181736349388,60.62075221349855,8.732434943592517,19.992064939255886,12.67778475877755,8.732434943592517,temperatura
-57.5,9.8,29.019282414703273,1404.6314532731906,59.263908017950705,11.235755248741352,17.003198481521288,17.930331137740588,11.235755248741352,temperatura
-57.16666666666667,9.8,29.77332083904236,1268.964951286821,56.455087893006976,6.3683276596529375,3.570501839885832,28.803693035032552,3.570501839885832,precipitacao
-56.833333333333336,9.8,30.763940827043836,1408.5665059089397,54.47362927458272,-0.026268297611574697,17.392818377007327,36.47421506358954,-0.026268297611574697,temperatura
-56.5,9.8,28.456459390783984,1470.5644603508174,54.74037947863717,14.868859644979631,23.53139866194273,35.441585213389125,14.868859644979631,temperatura
-56.16666666666667,9.8,26.80364304535812,1352.6253377928567,58.84648197304175,25.53802930496552,11.853936412190626,19.546249655036625,11.853936412190626,precipitacao
-55.833333333333336,9.8,29.77458945227692,1435.8170710351685,60.41048656892442,6.360138576897374,20.090968394102475,13.491754449366999,6.360138576897374,temperatura
-55.5,9.8,28.222724266263924,1430.4899055812534,56.052681555693354,16.37765383491118,19.563511752599098,30.361468022657434,16.37765383491118,temperatura
-55.16666666666667,9.8,28.237446884568012,1327.2690068981483,56.1337372140774,16.282617194597066,9.343339500892894,30.04768947215284,9.343339500892894,precipitacao
-54.833333333333336,9.8,29.77939793618143,1514.085206739764,61.82197727581968,6.329099114632564,27.84050205372184,8.027663269429281,6.329099114632564,temperatura
-54.5,9.8,28.603897052690588,1444.5550720083363,58.41906981556697,13.917128115032854,20.95614081771719,21.200825904421297,13.917128115032854,temperatura
-54.16666666666667,9.8,27.769427229423613,1463.3500569627597,53.92128273259521,19.303752070690688,22.81708163641861,38.61243096086716,19.303752070690688,temperatura
-53.833333333333336,9.8,29.043180203440023,1367.4535818772345,57.42215653202669,11.08149155015408,13.322119800110391,25.06002600623211,11.08149155015408,temperatura
-53.5,9.8,28.77096518059333,1504.4555550079667,56.06637826465806,12.838679074821254,26.887044946890637,30.308446018132262,12.838679074821254,temperatura
-53.16666666666667,9.8,28.92110575873287,1355.6662354228238,57.45540671907965,11.8694998278636,12.155023672373096,24.93130956982923,11.8694998278636,temperatura
-52.833333333333336,9.8,29.286565955710056,1407.591179767273,54.99804868524456,9.510401155883324,17.296248774372604,34.44410925957156,9.510401155883324,temperatura
-52.5,9.8,28.6340060131923,1299.9956197228123,53.34387341311375,13.72277040023434,6.642929812781626,40.84766861024023,6.642929812781626,precipitacao
-52.16666666666667,9.8,29.57915323050601,1333.0962819819845,57.110582133309144,7.621707784844206,9.92031331021538,26.26617700362106,7.621707784844206,temperatura
-51.833333333333336,9.8,28.836146899961836,1376.8733206733473,57.85454793305764,12.417921605549614,14.254792875917566,23.38617436192976,12.417921605549614,temperatura
-51.5,9.8,29.372235025618743,1434.788087352285,58.606014679651445,8.957394862111792,19.989086017399373,20.477134435544748,8.957394862111792,temperatura
-51.16666666666667,9.8,30.10342028218237,1346.0945301464556,58.0699453471405,4.237487791524583,11.207303996269752,22.552338825697017,4.237487791524583,temperatura
-50.833333333333336,9.8,29.55405322683802,1333.2313257012463,58.76858094645577,7.783731955491587,9.93368434350394,19.847816155047678,7.783731955491587,temperatura
-50.5,9.8,28.918562403908076,1373.9038850935026,52.46846808673489,11.885917552801022,13.960781260987448,44.23649327580155,11.885917552801022,temperatura
-50.16666666666667,9.8,30.29861261584471,1246.977073767522,56.65179605789748,2.9774929167549353,1.3934243433358462,28.042206371642358,1.3934243433358462,precipitacao
-49.833333333333336,9.8,30.214778469412213,1294.4549069578238,62.423362297143306,3.5186545128776774,6.094329291202577,5.699612100046026,3.5186545128776774,temperatura
-49.5,9.8,29.873148991485053,1256.8215828033528,60.79531253444311,5.72392243084356,2.368155036085939,12.00203570468826,2.368155036085939,precipitacao
-49.16666666666667,9.8,29.656310821344903,1444.046934816653,54.06709373356893,7.123644325165736,20.905828819926462,38.04797481498795,7.123644325165736,temperatura
-48.833333333333336,9.8,28.94095087925122,1353.2219512794643,58.064029086656866,11.74139669146912,11.913008680293427,22.575241552983073,11.74139669146912,temperatura
-48.5,9.8,30.797874705909173,1363.2131949786983,55.50290660307947,-0.24531641619876518,12.902267957413628,32.489728913680885,-0.24531641619876518,temperatura
-48.16666666666667,9.8,29.102729694828337,1348.649612403604,59.55600308366905,10.697090930843842,11.460289400567618,16.799587545524105,10.697090930843842,temperatura
-47.833333333333336,9.8,31.683535539281493,1256.7383306907416,54.655424445109986,-5.962385780017936,2.359912025784143,35.77045882702296,-5.962385780017936,temperatura
-47.5,9.8,31.168391460555128,1296.5814510546672,60.05055187276928,-2.637055902636685,6.304884006845119,14.88511537551923,-2.637055902636685,temperatura
-47.16666666666667,9.8,29.6529831451544,1400.278601477156,57.398755772357056,7.145124958478815,16.572211193974017,25.150613839286954,7.145124958478815,temperatura
-46.833333333333336,9.8,29.01919928405887,1358.6210399256445,53.80636983241843,11.236291869129651,12.447586625943732,39.057275947270305,11.236291869129651,temperatura
-46.5,9.8,29.383093337213527,1403.8827263001203,55.10944767509937,8.887302883080753,16.92906505765168,34.0128671444474,8.887302883080753,temperatura
-46.16666666666667,9.8,30.334572061898292,1364.5866329935404,56.55683586224543,2.7453694676575586,13.038255662111117,28.409811461050882,2.7453694676575586,temperatura
-45.833333333333336,9.8,29.96352438938498,1330.7326883731296,55.52403893184998,5.140536106070374,9.686287699862088,32.40792251518146,5.140536106070374,temperatura
-45.5,9.8,29.95599568198397,1304.071063461345,61.2766965349342,5.189135006247057,7.046450200041714,10.138526396127373,5.189135006247057,temperatura
-45.16666666666667,9.8,29.496442127205967,1464.6129779081166,59.13548751918613,8.155619974371467,22.94212675583247,18.4274660541767,8.155619974371467,temperatura
-44.833333333333336,9.8,30.39717587607554,1308.0982940698666,55.84343797262844,2.341252750958956,7.445196878684726,31.17148116061031,2.341252750958956,temperatura
-44.5,9.8,29.81658371247856,1310.8118175311954,58.94865365621065,6.089059525630216,7.713869962698144,19.150727821194305,6.089059525630216,temperatura
-44.16666666666667,9.8,29.10744843409867,1348.6295233640926,55.93782514565479,10.666630783232305,11.458300332008866,30.806094327304862,10.666630783232305,temperatura
-43.833333333333336,9.8,30.352098222158578,1337.653378102984,56.57664665679185,2.632235556668249,10.371523364752731,28.33312091876118,2.632235556668249,temperatura
-43.5,9.8,31.607018115559946,1219.0614626563545,56.07699936011921,-5.468454692096687,-1.3705736232355514,30.267330172489764,-5.468454692096687,temperatura
-43.16666666666667,9.8,30.34744703076086,1303.44914416881,51.76270460302095,2.662259672947494,6.98487233763733,46.968609050737086,2.662259672947494,temperatura
-42.833333333333336,9.8,31.497290895595228,1355.3715580777166,55.99369439288998,-4.760149544121808,12.125846894568468,30.589816133225188,-4.760149544121808,temperatura
-42.5,9.8,29.578225457045317,1224.7817457009885,54.99263124303921,7.627696697336238,-0.8041933766911278,34.4650809868578,-0.8041933766911278,precipitacao
-42.16666666666667,9.8,31.067653308299207,1392.9187882825568,59.01155461383931,-1.986776492812126,15.843496761636928,18.907228826755738,-1.986776492812126,temperatura
-41.833333333333336,9.8,31.66741809540768,1232.3516204587952,61.18290588710084,-5.858345337986422,-0.054680197328640746,10.501603991384236,-5.858345337986422,temperatura
-41.5,9.8,31.552048955089536,1171.5845025312146,57.64269038130048,-5.113620774372643,-6.0713921266277895,24.20630656280395,-6.0713921266277895,precipitacao
-41.16666666666667,9.8,31.455761830602984,1207.6182365679535,56.2442963285552,-4.492073395523059,-2.5035974898240916,29.619698639957644,-4.492073395523059,temperatura
-40.833333333333336,9.8,30.862062623850296,1383.9185231218207,53.28026817158669,-0.6596587528596698,14.952356872067178,41.09389399275817,-0.6596587528596698,temperatura
-40.5,9.8,30.75023440523687,1367.2126583391123,59.14611798792341,0.0622086466626934,13.298265327900664,18.38631392318339,0.0622086466626934,temperatura
-40.16666666666667,9.8,30.667575284536195,1439.5392826730322,55.15351415748268,0.5957852809580961,20.45951434343646,33.8422792145763,0.5957852809580961,temperatura
-79.83333333333333,9.4,32.32528175570762,1295.7921773643016,60.162654835568304,-10.104950851238966,6.226735946014511,14.451148076065751,-10.104950851238966,temperatura
-79.5,9.4,31.39889043787876,1275.0318351155604,60.50932756790289,-4.12496029221084,4.171199940288606,13.109126191103455,-4.12496029221084,temperatura
-79.16666666666667,9.4,31.838516658039374,1380.6019922575315,60.70059215472088,-6.962811419985944,14.623978441501508,12.368712430841875,-6.962811419985944,temperatura
-78.83333333333333,9.4,32.07405475685076,1380.939543705602,57.60142083716982,-8.483244070935834,14.657400296834172,24.366067127278672,-8.483244070935834,temperatura
-78.5,9.4,33.98459592375317,1190.9177541183435,60.86517701317746,-20.816064900352995,-4.157156115055743,11.731579880800494,-20.816064900352995,temperatura
-78.16666666666667,9.4,31.75496395022339,1305.6164753097073,55.36700286685964,-6.423466551025164,7.199465485624346,33.01583255911879,-6.423466551025164,temperatura
-77.83333333333333,9.4,32.56614424124043,1311.4237399861188,57.32129619281607,-11.659753192096321,7.7744580119574715,25.450471431904454,-11.659753192096321,temperatura
-77.5,9.4,32.432988762017196,1201.2396409081884,53.63861270592648,-10.800215226537686,-3.1351589972173133,39.70668882031192,-10.800215226537686,temperatura
-77.16666666666667,9.4,31.50161157124038,1306.6712162503356,57.879196721055635,-4.788040133195114,7.303898156059065,23.290755224957714,-4.788040133195114,temperatura
-76.83333333333333,9.4,32.30348457414769,1263.5573103036816,59.38208621463219,-9.964246877191252,3.035077104893518,17.472845701248684,-9.964246877191252,temperatura
-76.5,9.4,33.66405683914498,1347.0274768619556,59.624524276137016,-18.746938535644798,11.299677500625172,16.534331783248067,-18.746938535644798,temperatura
-76.16666666666667,9.4,32.76254222466123,1391.3321903449012,56.352954359794914,-12.92753071123486,15.686403533192713,29.199067184698357,-12.92753071123486,temperatura
-75.83333333333333,9.4,32.38147163379342,1284.7364554509954,51.3031070182749,-10.467664678537677,5.13207988544443,48.747779892502976,-10.467664678537677,temperatura
-75.5,9.4,31.94826101134622,1355.3064748176655,57.09768234166162,-7.671227166173682,12.119402830072703,26.31611402227797,-7.671227166173682,temperatura
-75.16666666666667,9.4,30.460740489825692,1320.755522712686,57.52637660738961,1.9309339334153721,8.698422326333496,24.656574540500838,1.9309339334153721,temperatura
-74.83333333333333,9.4,33.303074974238825,1324.7659982255143,53.28637440996782,-16.416748147873943,9.0955100389506,41.070255832678235,-16.416748147873943,temperatura
-74.5,9.4,30.94261151428318,1464.113240596074,55.888273868837985,-1.1796135441650615,22.89264645218428,30.99791471498911,-1.1796135441650615,temperatura
-74.16666666666667,9.4,32.89162680028133,1317.056631654831,60.29457822715899,-13.760790402542696,8.332185408869424,13.940452938721396,-13.760790402542696,temperatura
-73.83333333333333,9.4,33.90859552735718,1365.7753965542613,61.55251594943894,-20.32547129894105,13.15595826412409,9.070788278767763,-20.32547129894105,temperatura
-73.5,9.4,30.85194852307439,1322.9821319418236,57.17812820955759,-0.5943707627965523,8.918884753510085,26.00469606175898,-0.5943707627965523,temperatura
-73.16666666666667,9.4,32.740518406178744,1381.831068194139,58.49839330021893,-12.785363762922252,14.74567247771719,20.893752856946495,-12.785363762922252,temperatura
-72.83333333333333,9.4,31.826901427825923,1529.5252378711143,56.67340482048795,-6.887833421292949,29.36926008380411,27.95855562672198,-6.887833421292949,temperatura
-72.5,9.4,30.598526980816583,1301.225423468535,61.183329981795,1.0415021140215763,6.764695911289116,10.499962257530445,1.0415021140215763,temperatura
-72.16666666666667,9.4,30.59755633107515,1292.7626463365916,53.72751602683696,1.0477677991356111,5.926774122971869,39.36253079696746,1.0477677991356111,temperatura
-71.83333333333333,9.4,30.463517575795443,1342.9195432053205,54.26390882120582,1.9130074399766834,10.892940201250502,37.286074237689164,1.9130074399766834,temperatura
-71.5,9.4,31.36819622782564,1310.2399482366582,58.30528706919859,-3.92682470652264,7.657247682034075,21.641295896765843,-3.92682470652264,temperatura
-71.16666666666667,9.4,30.468646598007787,1356.029607263159,59.955518448539735,1.879898856361342,12.191002072551992,15.253003943680019,1.879898856361342,temperatura
-70.83333333333333,9.4,32.33880888450786,1271.4997110566403,57.351882739157226,-10.192270433103989,3.821475061343451,25.33206634622374,-10.192270433103989,temperatura
-70.5,9.4,33.5426279652111,1383.0430723750085,60.94765645786332,-17.963097511076647,14.865676194564315,11.41228964103301,-17.963097511076647,temperatura
-70.16666666666667,9.4,30.42458983337437,1243.5371555737734,57.51869994852565,2.164291673412581,1.0528290092473378,24.686292032642328,1.0528290092473378,precipitacao
-69.83333333333333,9.4,32.219968602764986,1325.50387610572,57.26687283146029,-9.425139147245014,9.168569265644406,25.661152385958196,-9.425139147245014,temperatura
-69.5,9.4,32.12909010895784,1368.9872218134449,57.52852720230445,-8.838505265292088,13.473969517756101,24.648249266626618,-8.838505265292088,temperatura
-69.16666666666667,9.4,31.659912824534565,1307.2026720867714,54.26940181723432,-5.809897724002562,7.356518994104885,37.26481003027771,-5.809897724002562,temperatura
-68.83333333333333,9.4,30.375572278837826,1411.749444230077,59.04187629579144,2.48070711007941,17.707969459042072,18.7898490706538,2.48070711007941,temperatura
-68.5,9.4,31.096163342116142,1318.812961978139,55.89445523367314,-2.170812903540172,8.506084286558991,30.973985729193625,-2.170812903540172,temperatura
-68.16666666666667,9.4,30.870433190453905,1389.7383309523873,59.400696608300194,-0.7136919765092772,15.528591329033345,17.40080208990944,-0.7136919765092772,temperatura
-67.83333333333333,9.4,31.54734008880759,1418.2428255510677,60.571768443099714,-5.0832243583356815,18.35089619619708,12.8674082444221,-5.0832243583356815,temperatura
-67.5,9.4,30.622243580134537,1342.3774592226218,59.193498649213176,0.8884080194590271,10.839267042532134,18.202896312151093,0.8884080194590271,temperatura
-67.16666666666667,9.4,31.752620546812494,1347.1194445738267,58.20416914860449,-6.40833954151691,11.30878346529812,22.03273845841557,-6.40833954151691,temperatura
-66.83333333333333,9.4,30.451435504646287,1477.624611917213,57.040759130338515,1.9909989647405226,24.23044280951638,26.536472268637556,1.9909989647405226,temperatura
-66.5,9.4,31.650712335852656,1372.183681940189,54.52604047419176,-5.750507232751839,13.79045942927421,36.271323487956266,-5.750507232751839,temperatura
-66.16666666666667,9.4,29.67341976971771,1486.2208983866378,56.173438868268214,7.01320357752998,25.081583707952603,29.89399844363014,7.01320357752998,temperatura
-65.83333333333333,9.4,29.397833784640852,1345.9443164528918,61.11861885952904,8.792151153185612,11.192430943987002,10.75046866943239,8.792151153185612,temperatura
-65.5,9.4,33.36328555287405,1319.8001611318475,56.77828567271207,-16.80541618141741,8.603829467296235,27.552546195145407,-16.80541618141741,temperatura
-65.16666666666667,9.4,29.98582968768335,1463.7562210457477,56.88480224144007,4.996552164647898,22.8572970089212,27.140204660864885,4.996552164647898,temperatura
-64.83333333333333,9.4,30.5445275506411,1426.9143615737833,60.341992366602234,1.390076281792378,19.2094877505209,13.75690572876065,1.390076281792378,temperatura
-64.5,9.4,30.764818354300928,1431.1764295667194,60.619695987141114,-0.031932863558716676,19.63148629531192,12.6818735686404,-0.031932863558716676,temperatura
-64.16666666666667,9.4,29.6731386744684,1336.1701631725186,55.46350791786335,7.015018088206744,10.224666359349225,32.642247104086856,7.015018088206744,temperatura
-63.833333333333336,9.4,30.491394327169385,1528.67771004557,53.42862967199061,1.733058959432588,29.28534412806563,40.5195644829433,1.733058959432588,temperatura
-63.5,9.4,30.27719210899098,1435.049081950919,58.884656383645904,3.1157654008441744,20.014927778019892,19.3984708143666,3.1157654008441744,temperatura
-63.16666666666667,9.4,29.671599274803334,1438.4922155354932,59.15909276733794,7.024955136715838,20.35584147639814,18.336086615689105,7.024955136715838,temperatura
-62.833333333333336,9.4,29.846115960822292,1381.0251963633798,56.13944251135438,5.89842457160638,14.66588099141708,30.02560341492427,5.89842457160638,temperatura
-62.5,9.4,29.680372043126116,1265.530880569793,56.48711153138875,6.968325642530025,3.2304854798237583,28.67972475158827,3.2304854798237583,precipitacao
-62.16666666666667,9.4,31.552262491070895,1388.685957402702,57.56043641880008,-5.114999180158586,15.424393060192997,24.524723927380148,-5.114999180158586,temperatura
-61.833333333333336,9.4,28.897187998384943,1409.212150455426,53.24275928520313,12.023892446102847,17.456745339111404,41.239096489846176,12.023892446102847,temperatura
-61.5,9.4,28.508003876269782,1473.907913177149,54.26656222356579,14.536132501878338,23.862442706671214,37.27580252115491,14.536132501878338,temperatura
-61.16666666666667,9.4,29.4608541134533,1412.8155885217473,55.79581351476066,8.385345773998203,17.813531205210314,31.35584254458078,8.385345773998203,temperatura
-60.833333333333336,9.4,29.64130843139488,1538.3145487673098,61.04305661284047,7.2204869321045155,30.239512837645123,11.04298140341664,7.2204869321045155,temperatura
-60.5,9.4,29.69251254944572,1452.5337422043033,53.85761889238517,6.8899569102504525,21.7461299069682,38.8588831876323,6.8899569102504525,temperatura
-60.16666666666667,9.4,28.82775383363493,1487.6077475130944,57.985679540495745,12.47210006818226,25.21889928203057,22.87854433920742,12.47210006818226,temperatura
-59.833333333333336,9.4,28.226940455254596,1496.0504852342997,57.248972863327445,16.35043772237422,26.054836915664236,25.730445834025584,16.35043772237422,temperatura
-59.5,9.4,30.26758985575826,1476.2643057052069,62.480026947893336,3.177749340645818,24.095755319103695,5.480254780252873,3.177749340645818,temperatura
-59.16666666666667,9.4,28.76608558482706,1470.3217838003948,58.01325762278633,12.870177574486114,23.507370619381472,22.77178546685535,12.870177574486114,temperatura
-58.833333333333336,9.4,28.255228858599093,1526.8478168890165,56.51126652998053,16.167831968548143,29.104161601069713,28.586217147101745,16.167831968548143,temperatura
