lon,lat,MOP_distancia,MOP_extrapolacao,classe_mop,cenario
-51.583333333333336,3.916666666666669,3.29582478350312,1,Extrapolação,ssp245
-51.41666666666667,3.916666666666669,3.5816911150195985,1,Extrapolação,ssp245
-64.08333333333333,3.7500000000000027,3.506253330428607,1,Extrapolação,ssp245
-63.91666666666667,3.7500000000000027,3.5058150783353703,1,Extrapolação,ssp245
-63.75,3.7500000000000027,2.934227593419967,1,Extrapolação,ssp245
-63.583333333333336,3.7500000000000027,3.4862091658833396,1,Extrapolação,ssp245
-63.41666666666667,3.7500000000000027,3.5042942205327248,1,Extrapolação,ssp245
-62.583333333333336,3.7500000000000027,2.875583495170667,1,Extrapolação,ssp245
-62.41666666666667,3.7500000000000027,2.675220384731999,1,Extrapolação,ssp245
-62.25,3.7500000000000027,2.6310569069006378,1,Extrapolação,ssp245
-62.083333333333336,3.7500000000000027,2.429559650261994,1,Extrapolação,ssp245
-61.91666666666667,3.7500000000000027,2.4147581274363143,1,Extrapolação,ssp245
-61.75,3.7500000000000027,2.3512332331167185,1,Extrapolação,ssp245
-61.583333333333336,3.7500000000000027,2.879349940058985,1,Extrapolação,ssp245
-61.41666666666667,3.7500000000000027,3.09518493990007,1,Extrapolação,ssp245
-61.25,3.7500000000000027,2.706255152688288,1,Extrapolação,ssp245
-61.083333333333336,3.7500000000000027,3.022759247139874,1,Extrapolação,ssp245
-60.91666666666667,3.7500000000000027,2.973359806453484,1,Extrapolação,ssp245
-60.75,3.7500000000000027,2.942975242414238,1,Extrapolação,ssp245
-60.583333333333336,3.7500000000000027,2.9675142726967705,1,Extrapolação,ssp245
-60.41666666666667,3.7500000000000027,2.992942189926395,1,Extrapolação,ssp245
-60.25,3.7500000000000027,3.347738545692872,1,Extrapolação,ssp245
-60.083333333333336,3.7500000000000027,4.110367630838902,1,Extrapolação,ssp245
-59.91666666666667,3.7500000000000027,4.224751864985711,1,Extrapolação,ssp245
-51.75,3.7500000000000027,3.040076006932523,1,Extrapolação,ssp245
-51.583333333333336,3.7500000000000027,3.4720094856684978,1,Extrapolação,ssp245
-51.41666666666667,3.7500000000000027,3.2825369235133213,1,Extrapolação,ssp245
-51.25,3.7500000000000027,3.5800939327273165,1,Extrapolação,ssp245
-63.91666666666667,3.5833333333333357,3.4716240019612354,1,Extrapolação,ssp245
-63.75,3.5833333333333357,3.7859525366443334,1,Extrapolação,ssp245
-63.583333333333336,3.5833333333333357,2.8734171890763514,1,Extrapolação,ssp245
-63.41666666666667,3.5833333333333357,3.6018629598728276,1,Extrapolação,ssp245
-63.25,3.5833333333333357,3.0796083277765267,1,Extrapolação,ssp245
-63.083333333333336,3.5833333333333357,4.776950276064925,1,Extrapolação,ssp245
-62.91666666666667,3.5833333333333357,5.486407569768303,1,Extrapolação,ssp245
-62.75,3.5833333333333357,3.5672775689860323,1,Extrapolação,ssp245
-62.583333333333336,3.5833333333333357,3.19127364073825,1,Extrapolação,ssp245
-62.41666666666667,3.5833333333333357,2.8100245567451516,1,Extrapolação,ssp245
-62.25,3.5833333333333357,2.458943666611664,1,Extrapolação,ssp245
-62.083333333333336,3.5833333333333357,2.363313140848227,1,Extrapolação,ssp245
-61.91666666666667,3.5833333333333357,2.6406564187639074,1,Extrapolação,ssp245
-61.75,3.5833333333333357,2.8362824102117825,1,Extrapolação,ssp245
-61.583333333333336,3.5833333333333357,3.4644266209197476,1,Extrapolação,ssp245
-61.41666666666667,3.5833333333333357,2.819120140091127,1,Extrapolação,ssp245
-61.25,3.5833333333333357,2.947457844715825,1,Extrapolação,ssp245
-61.083333333333336,3.5833333333333357,2.9996741045249755,1,Extrapolação,ssp245
-60.91666666666667,3.5833333333333357,3.165445362477535,1,Extrapolação,ssp245
-60.75,3.5833333333333357,3.1938354449285318,1,Extrapolação,ssp245
-60.583333333333336,3.5833333333333357,3.065109082136152,1,Extrapolação,ssp245
-60.41666666666667,3.5833333333333357,3.148284085940707,1,Extrapolação,ssp245
-60.25,3.5833333333333357,3.2725534364204307,1,Extrapolação,ssp245
-60.083333333333336,3.5833333333333357,3.404458955240568,1,Extrapolação,ssp245
-59.91666666666667,3.5833333333333357,3.492262026997704,1,Extrapolação,ssp245
-51.75,3.5833333333333357,2.939137276064481,1,Extrapolação,ssp245
-51.583333333333336,3.5833333333333357,3.1006575655400828,1,Extrapolação,ssp245
-51.41666666666667,3.5833333333333357,3.329280935551403,1,Extrapolação,ssp245
-51.25,3.5833333333333357,3.301517269677271,1,Extrapolação,ssp245
-63.91666666666667,3.416666666666669,3.3468647098546738,1,Extrapolação,ssp245
-63.75,3.416666666666669,3.2684070574960855,1,Extrapolação,ssp245
-63.583333333333336,3.416666666666669,3.1563726963592047,1,Extrapolação,ssp245
-63.41666666666667,3.416666666666669,3.421027423431098,1,Extrapolação,ssp245
-63.25,3.416666666666669,3.65526654391499,1,Extrapolação,ssp245
-63.083333333333336,3.416666666666669,2.928193137843421,1,Extrapolação,ssp245
-62.91666666666667,3.416666666666669,3.2463998170702855,1,Extrapolação,ssp245
-62.75,3.416666666666669,3.1971780229813125,1,Extrapolação,ssp245
-62.583333333333336,3.416666666666669,3.1948613642215213,1,Extrapolação,ssp245
-62.41666666666667,3.416666666666669,2.7052784534243197,1,Extrapolação,ssp245
-62.25,3.416666666666669,2.6019470559189153,1,Extrapolação,ssp245
-62.083333333333336,3.416666666666669,2.479312846619258,1,Extrapolação,ssp245
-61.91666666666667,3.416666666666669,2.5845886637994444,1,Extrapolação,ssp245
-61.75,3.416666666666669,2.5692776095044376,1,Extrapolação,ssp245
-61.583333333333336,3.416666666666669,2.615844081596997,1,Extrapolação,ssp245
-61.41666666666667,3.416666666666669,2.7432036390004786,1,Extrapolação,ssp245
-61.25,3.416666666666669,3.0235708331621174,1,Extrapolação,ssp245
-61.083333333333336,3.416666666666669,3.0858146070966512,1,Extrapolação,ssp245
-60.91666666666667,3.416666666666669,3.2119285965793485,1,Extrapolação,ssp245
-60.75,3.416666666666669,3.3461061093601376,1,Extrapolação,ssp245
-60.583333333333336,3.416666666666669,3.44420864593329,1,Extrapolação,ssp245
-60.41666666666667,3.416666666666669,3.2471138526261973,1,Extrapolação,ssp245
-60.25,3.416666666666669,3.3400178664144873,1,Extrapolação,ssp245
-60.083333333333336,3.416666666666669,3.5325476665268885,1,Extrapolação,ssp245
-59.91666666666667,3.416666666666669,3.7452505970455277,1,Extrapolação,ssp245
-51.91666666666667,3.416666666666669,2.720777722757897,1,Extrapolação,ssp245
-51.75,3.416666666666669,2.8157685954102543,1,Extrapolação,ssp245
-51.583333333333336,3.416666666666669,3.0732048842395807,1,Extrapolação,ssp245
-51.41666666666667,3.416666666666669,3.0906317363833735,1,Extrapolação,ssp245
-51.25,3.416666666666669,3.148689273284004,1,Extrapolação,ssp245
-63.91666666666667,3.2500000000000027,4.809856587118636,1,Extrapolação,ssp245
-63.75,3.2500000000000027,3.5317125969928687,1,Extrapolação,ssp245
-63.583333333333336,3.2500000000000027,3.1478334984331022,1,Extrapolação,ssp245
-63.41666666666667,3.2500000000000027,3.1067585894204335,1,Extrapolação,ssp245
-63.25,3.2500000000000027,3.554023777216635,1,Extrapolação,ssp245
-63.083333333333336,3.2500000000000027,3.239370647954645,1,Extrapolação,ssp245
-62.91666666666667,3.2500000000000027,2.631982861858773,1,Extrapolação,ssp245
-62.75,3.2500000000000027,2.710208241129778,1,Extrapolação,ssp245
-62.583333333333336,3.2500000000000027,2.615686644860965,1,Extrapolação,ssp245
-62.41666666666667,3.2500000000000027,2.569835661713837,1,Extrapolação,ssp245
-62.25,3.2500000000000027,2.4836025758720974,1,Extrapolação,ssp245
-62.083333333333336,3.2500000000000027,2.4623455797642575,1,Extrapolação,ssp245
-61.91666666666667,3.2500000000000027,2.6224837871207374,1,Extrapolação,ssp245
-61.75,3.2500000000000027,2.6359718461241126,1,Extrapolação,ssp245
-61.583333333333336,3.2500000000000027,2.701291568532264,1,Extrapolação,ssp245
-61.41666666666667,3.2500000000000027,2.749407277955422,1,Extrapolação,ssp245
-61.25,3.2500000000000027,2.545825003385452,1,Extrapolação,ssp245
-61.083333333333336,3.2500000000000027,2.8975863958953254,1,Extrapolação,ssp245
-60.91666666666667,3.2500000000000027,3.234825316634587,1,Extrapolação,ssp245
-60.75,3.2500000000000027,3.4238782502778538,1,Extrapolação,ssp245
-60.583333333333336,3.2500000000000027,3.4480398865860717,1,Extrapolação,ssp245
-60.41666666666667,3.2500000000000027,3.409747796276952,1,Extrapolação,ssp245
-60.25,3.2500000000000027,3.2579567243078658,1,Extrapolação,ssp245
-60.083333333333336,3.2500000000000027,3.457158554847392,1,Extrapolação,ssp245
-52.083333333333336,3.2500000000000027,2.349145422844682,1,Extrapolação,ssp245
-51.91666666666667,3.2500000000000027,2.50818697706145,1,Extrapolação,ssp245
-51.75,3.2500000000000027,2.484987537261812,1,Extrapolação,ssp245
-51.583333333333336,3.2500000000000027,2.7117761352535603,1,Extrapolação,ssp245
-51.41666666666667,3.2500000000000027,2.864209034794973,1,Extrapolação,ssp245
-51.25,3.2500000000000027,3.0400186717948197,1,Extrapolação,ssp245
-63.91666666666667,3.0833333333333357,3.9742494908203776,1,Extrapolação,ssp245
-63.75,3.0833333333333357,3.823980630092192,1,Extrapolação,ssp245
-63.583333333333336,3.0833333333333357,3.219927370982588,1,Extrapolação,ssp245
-63.41666666666667,3.0833333333333357,2.789929027120993,1,Extrapolação,ssp245
-63.25,3.0833333333333357,2.8619739364185706,1,Extrapolação,ssp245
-63.083333333333336,3.0833333333333357,3.3388248500159086,1,Extrapolação,ssp245
-62.91666666666667,3.0833333333333357,2.8318617725269406,1,Extrapolação,ssp245
-62.75,3.0833333333333357,2.560886675141693,1,Extrapolação,ssp245
-62.583333333333336,3.0833333333333357,2.4711800702133657,1,Extrapolação,ssp245
-62.41666666666667,3.0833333333333357,2.426917049721104,1,Extrapolação,ssp245
-62.25,3.0833333333333357,2.353313698791197,1,Extrapolação,ssp245
-62.083333333333336,3.0833333333333357,2.345938617631956,1,Extrapolação,ssp245
-61.91666666666667,3.0833333333333357,2.4929385437859577,1,Extrapolação,ssp245
-61.75,3.0833333333333357,2.589145096154886,1,Extrapolação,ssp245
-61.583333333333336,3.0833333333333357,2.884424342571697,1,Extrapolação,ssp245
-61.41666666666667,3.0833333333333357,2.8462712012827183,1,Extrapolação,ssp245
-61.25,3.0833333333333357,2.8139764282096897,1,Extrapolação,ssp245
-61.083333333333336,3.0833333333333357,3.1646799265128664,1,Extrapolação,ssp245
-60.91666666666667,3.0833333333333357,3.3853213194516356,1,Extrapolação,ssp245
-60.75,3.0833333333333357,3.514258640201683,1,Extrapolação,ssp245
-60.583333333333336,3.0833333333333357,3.587176131912044,1,Extrapolação,ssp245
-60.41666666666667,3.0833333333333357,3.4418255747648447,1,Extrapolação,ssp245
-60.25,3.0833333333333357,3.313701611660701,1,Extrapolação,ssp245
-60.083333333333336,3.0833333333333357,3.6897754502603655,1,Extrapolação,ssp245
-52.083333333333336,3.0833333333333357,2.274873439775244,1,Extrapolação,ssp245
-51.91666666666667,3.0833333333333357,2.2476852659300843,1,Extrapolação,ssp245
-51.75,3.0833333333333357,2.155166964077118,1,Extrapolação,ssp245
-51.583333333333336,3.0833333333333357,2.442652287999856,1,Extrapolação,ssp245
-51.41666666666667,3.0833333333333357,2.666001986945614,1,Extrapolação,ssp245
-51.25,3.0833333333333357,2.6807042757816824,1,Extrapolação,ssp245
-63.91666666666667,2.916666666666669,3.1805273824318987,1,Extrapolação,ssp245
-63.75,2.916666666666669,3.2804538624206354,1,Extrapolação,ssp245
-63.583333333333336,2.916666666666669,3.095376929323021,1,Extrapolação,ssp245
-63.41666666666667,2.916666666666669,3.1991319802641764,1,Extrapolação,ssp245
-63.25,2.916666666666669,3.3791283408298294,1,Extrapolação,ssp245
-63.083333333333336,2.916666666666669,3.205024693269551,1,Extrapolação,ssp245
-62.91666666666667,2.916666666666669,2.7132272392966117,1,Extrapolação,ssp245
-62.75,2.916666666666669,2.6524078252000893,1,Extrapolação,ssp245
-62.583333333333336,2.916666666666669,2.575684417189358,1,Extrapolação,ssp245
-62.41666666666667,2.916666666666669,2.481091563527549,1,Extrapolação,ssp245
-62.25,2.916666666666669,2.4387848852826566,1,Extrapolação,ssp245
-62.083333333333336,2.916666666666669,2.3951492588204353,1,Extrapolação,ssp245
-61.91666666666667,2.916666666666669,2.4961195738703035,1,Extrapolação,ssp245
-61.75,2.916666666666669,2.797738328366243,1,Extrapolação,ssp245
-61.583333333333336,2.916666666666669,3.0007577158100176,1,Extrapolação,ssp245
-61.41666666666667,2.916666666666669,2.908017202983964,1,Extrapolação,ssp245
-61.25,2.916666666666669,3.1840663208216955,1,Extrapolação,ssp245
-61.083333333333336,2.916666666666669,3.4593704947023594,1,Extrapolação,ssp245
-60.91666666666667,2.916666666666669,3.5590122590431688,1,Extrapolação,ssp245
-60.75,2.916666666666669,3.732571954827345,1,Extrapolação,ssp245
-60.583333333333336,2.916666666666669,3.4862789206986826,1,Extrapolação,ssp245
-60.41666666666667,2.916666666666669,3.1824430471426237,1,Extrapolação,ssp245
-60.25,2.916666666666669,3.059590838923131,1,Extrapolação,ssp245
-60.083333333333336,2.916666666666669,2.9097464390712466,1,Extrapolação,ssp245
-52.25,2.916666666666669,2.109464919132465,1,Extrapolação,ssp245
-52.083333333333336,2.916666666666669,2.1124399523444364,1,Extrapolação,ssp245
-51.91666666666667,2.916666666666669,2.0829409785024073,1,Extrapolação,ssp245
-51.75,2.916666666666669,2.259628517508263,1,Extrapolação,ssp245
-51.583333333333336,2.916666666666669,2.381479512736992,1,Extrapolação,ssp245
-51.41666666666667,2.916666666666669,2.5727894025814595,1,Extrapolação,ssp245
-51.25,2.916666666666669,2.488244026270297,1,Extrapolação,ssp245
-63.91666666666667,2.7500000000000027,3.8283349666853628,1,Extrapolação,ssp245
-63.75,2.7500000000000027,2.9150166813852727,1,Extrapolação,ssp245
-63.583333333333336,2.7500000000000027,2.915339993272417,1,Extrapolação,ssp245
-63.41666666666667,2.7500000000000027,3.8784486900179838,1,Extrapolação,ssp245
-63.25,2.7500000000000027,2.994827515412357,1,Extrapolação,ssp245
-63.083333333333336,2.7500000000000027,2.981783380662235,1,Extrapolação,ssp245
-62.91666666666667,2.7500000000000027,2.602003289657664,1,Extrapolação,ssp245
-62.75,2.7500000000000027,2.5520140481198172,1,Extrapolação,ssp245
-62.583333333333336,2.7500000000000027,2.6286908327592617,1,Extrapolação,ssp245
-62.41666666666667,2.7500000000000027,2.5601341707675473,1,Extrapolação,ssp245
-62.25,2.7500000000000027,2.612665831173975,1,Extrapolação,ssp245
-62.083333333333336,2.7500000000000027,2.720348224965946,1,Extrapolação,ssp245
-61.91666666666667,2.7500000000000027,2.743736062230536,1,Extrapolação,ssp245
-61.75,2.7500000000000027,2.847706943209828,1,Extrapolação,ssp245
-61.583333333333336,2.7500000000000027,2.780168334843375,1,Extrapolação,ssp245
-61.41666666666667,2.7500000000000027,3.0522375775634583,1,Extrapolação,ssp245
-61.25,2.7500000000000027,3.1609698937385766,1,Extrapolação,ssp245
-61.083333333333336,2.7500000000000027,3.4641773083596394,1,Extrapolação,ssp245
-60.91666666666667,2.7500000000000027,3.723436315971827,1,Extrapolação,ssp245
-60.75,2.7500000000000027,3.6592737921777396,1,Extrapolação,ssp245
-60.583333333333336,2.7500000000000027,3.4790289792037523,1,Extrapolação,ssp245
-60.41666666666667,2.7500000000000027,3.0662818172108204,1,Extrapolação,ssp245
-60.25,2.7500000000000027,2.964924371017826,1,Extrapolação,ssp245
-60.083333333333336,2.7500000000000027,2.8379572669620066,1,Extrapolação,ssp245
-52.25,2.7500000000000027,2.122877599449681,1,Extrapolação,ssp245
-52.083333333333336,2.7500000000000027,2.029751327352817,1,Extrapolação,ssp245
-51.91666666666667,2.7500000000000027,2.021604363403195,1,Extrapolação,ssp245
-51.75,2.7500000000000027,2.191318006689821,1,Extrapolação,ssp245
-51.583333333333336,2.7500000000000027,2.3362214895884623,1,Extrapolação,ssp245
-51.41666666666667,2.7500000000000027,2.483773939306051,1,Extrapolação,ssp245
-51.25,2.7500000000000027,2.468401838782924,1,Extrapolação,ssp245
-51.083333333333336,2.7500000000000027,2.688860112187824,1,Extrapolação,ssp245
-63.91666666666667,2.5833333333333357,3.761403823898859,1,Extrapolação,ssp245
-63.75,2.5833333333333357,3.1174902995043565,1,Extrapolação,ssp245
-63.583333333333336,2.5833333333333357,3.040139716996023,1,Extrapolação,ssp245
-63.41666666666667,2.5833333333333357,3.2697249875069985,1,Extrapolação,ssp245
-63.25,2.5833333333333357,3.492326892541963,1,Extrapolação,ssp245
-63.083333333333336,2.5833333333333357,2.7964730931660524,1,Extrapolação,ssp245
-62.91666666666667,2.5833333333333357,2.8017169296150093,1,Extrapolação,ssp245
-62.75,2.5833333333333357,2.554725561947337,1,Extrapolação,ssp245
-62.583333333333336,2.5833333333333357,2.9144346093835383,1,Extrapolação,ssp245
-62.41666666666667,2.5833333333333357,2.5647244297835536,1,Extrapolação,ssp245
-62.25,2.5833333333333357,2.6642636764670007,1,Extrapolação,ssp245
-62.083333333333336,2.5833333333333357,2.7036816256100082,1,Extrapolação,ssp245
-61.91666666666667,2.5833333333333357,2.7305796900085353,1,Extrapolação,ssp245
-61.75,2.5833333333333357,2.8330088870954735,1,Extrapolação,ssp245
-61.583333333333336,2.5833333333333357,2.7547273194121904,1,Extrapolação,ssp245
-61.41666666666667,2.5833333333333357,3.6625564987894057,1,Extrapolação,ssp245
-61.25,2.5833333333333357,3.7527357158720553,1,Extrapolação,ssp245
-61.083333333333336,2.5833333333333357,3.2036716236430993,1,Extrapolação,ssp245
-60.91666666666667,2.5833333333333357,3.490658984899348,1,Extrapolação,ssp245
-60.75,2.5833333333333357,2.9896848202242405,1,Extrapolação,ssp245
-60.583333333333336,2.5833333333333357,3.23792701980748,1,Extrapolação,ssp245
-60.41666666666667,2.5833333333333357,3.82741553177458,1,Extrapolação,ssp245
-60.25,2.5833333333333357,3.720119446591555,1,Extrapolação,ssp245
-60.083333333333336,2.5833333333333357,3.3686979353763484,1,Extrapolação,ssp245
-52.41666666666667,2.5833333333333357,2.0371349387853495,1,Extrapolação,ssp245
-52.25,2.5833333333333357,2.09118928763244,1,Extrapolação,ssp245
-52.083333333333336,2.5833333333333357,2.09644680326662,1,Extrapolação,ssp245
-51.91666666666667,2.5833333333333357,2.1003655672275143,1,Extrapolação,ssp245
-51.75,2.5833333333333357,2.2453463088580996,1,Extrapolação,ssp245
-51.583333333333336,2.5833333333333357,2.323134777064651,1,Extrapolação,ssp245
-51.41666666666667,2.5833333333333357,2.2754167354813863,1,Extrapolação,ssp245
-51.25,2.5833333333333357,2.4030104564870647,1,Extrapolação,ssp245
-51.083333333333336,2.5833333333333357,2.6140445917598023,1,Extrapolação,ssp245
-63.25,2.416666666666669,3.502631355506066,1,Extrapolação,ssp245
-63.083333333333336,2.416666666666669,2.9144711017210345,1,Extrapolação,ssp245
-62.91666666666667,2.416666666666669,2.686085716928917,1,Extrapolação,ssp245
-62.75,2.416666666666669,2.605263606168103,1,Extrapolação,ssp245
-62.583333333333336,2.416666666666669,2.691487203429566,1,Extrapolação,ssp245
-62.41666666666667,2.416666666666669,2.6098823613725424,1,Extrapolação,ssp245
-62.25,2.416666666666669,2.6619041936792462,1,Extrapolação,ssp245
-62.083333333333336,2.416666666666669,2.7904752579460728,1,Extrapolação,ssp245
-61.91666666666667,2.416666666666669,2.7512968842137107,1,Extrapolação,ssp245
-61.75,2.416666666666669,2.5307300983051304,1,Extrapolação,ssp245
-61.583333333333336,2.416666666666669,2.8219700626655055,1,Extrapolação,ssp245
-61.41666666666667,2.416666666666669,2.6001577618773513,1,Extrapolação,ssp245
-61.25,2.416666666666669,3.2687924408956306,1,Extrapolação,ssp245
-61.083333333333336,2.416666666666669,2.97234512568038,1,Extrapolação,ssp245
-60.91666666666667,2.416666666666669,3.424169323370115,1,Extrapolação,ssp245
-60.75,2.416666666666669,2.9610119787356846,1,Extrapolação,ssp245
-60.583333333333336,2.416666666666669,3.4754363652697657,1,Extrapolação,ssp245
-60.41666666666667,2.416666666666669,3.268610351875463,1,Extrapolação,ssp245
-60.25,2.416666666666669,3.3680625928660146,1,Extrapolação,ssp245
-60.083333333333336,2.416666666666669,3.6978271938282328,1,Extrapolação,ssp245
-55.25,2.416666666666669,2.578466123746002,1,Extrapolação,ssp245
-55.083333333333336,2.416666666666669,2.1153755774020295,1,Extrapolação,ssp245
-52.41666666666667,2.416666666666669,2.0725867000926987,1,Extrapolação,ssp245
-52.25,2.416666666666669,2.0876880606638633,1,Extrapolação,ssp245
-52.083333333333336,2.416666666666669,2.10309361397372,1,Extrapolação,ssp245
-51.91666666666667,2.416666666666669,2.0572023049688806,1,Extrapolação,ssp245
-51.75,2.416666666666669,2.2301223139786095,1,Extrapolação,ssp245
-51.583333333333336,2.416666666666669,2.2557463876622013,1,Extrapolação,ssp245
-51.41666666666667,2.416666666666669,2.40996031718608,1,Extrapolação,ssp245
-51.25,2.416666666666669,2.3840361263740126,1,Extrapolação,ssp245
-51.083333333333336,2.416666666666669,2.6177490245985604,1,Extrapolação,ssp245
-50.91666666666667,2.416666666666669,3.0403683026296897,1,Extrapolação,ssp245
-63.25,2.2500000000000027,3.5574160325360746,1,Extrapolação,ssp245
-63.083333333333336,2.2500000000000027,2.8665848886581773,1,Extrapolação,ssp245
-62.91666666666667,2.2500000000000027,2.643141522827926,1,Extrapolação,ssp245
-62.75,2.2500000000000027,2.6538137043527112,1,Extrapolação,ssp245
-62.583333333333336,2.2500000000000027,2.757140024648052,1,Extrapolação,ssp245
-62.41666666666667,2.2500000000000027,2.812041297256598,1,Extrapolação,ssp245
-62.25,2.2500000000000027,2.8162746449327165,1,Extrapolação,ssp245
-62.083333333333336,2.2500000000000027,2.596184275319111,1,Extrapolação,ssp245
-61.91666666666667,2.2500000000000027,2.3290248339698763,1,Extrapolação,ssp245
-61.75,2.2500000000000027,2.832353675890653,1,Extrapolação,ssp245
-61.583333333333336,2.2500000000000027,3.0826847565773203,1,Extrapolação,ssp245
-61.41666666666667,2.2500000000000027,3.8400170104988565,1,Extrapolação,ssp245
-61.25,2.2500000000000027,4.040290988799493,1,Extrapolação,ssp245
-61.083333333333336,2.2500000000000027,3.199743465342503,1,Extrapolação,ssp245
-60.91666666666667,2.2500000000000027,2.948226569320551,1,Extrapolação,ssp245
-60.75,2.2500000000000027,3.0313480430208504,1,Extrapolação,ssp245
-60.583333333333336,2.2500000000000027,3.2004485512117964,1,Extrapolação,ssp245
-60.41666666666667,2.2500000000000027,3.507497300579251,1,Extrapolação,ssp245
-60.25,2.2500000000000027,2.5139942216901923,1,Extrapolação,ssp245
-60.083333333333336,2.2500000000000027,3.263880929079189,1,Extrapolação,ssp245
-55.91666666666667,2.2500000000000027,3.153024461155675,1,Extrapolação,ssp245
-55.75,2.2500000000000027,2.252644537273424,1,Extrapolação,ssp245
-55.583333333333336,2.2500000000000027,2.852923960497889,1,Extrapolação,ssp245
-55.41666666666667,2.2500000000000027,2.4010632961942835,1,Extrapolação,ssp245
