lon,lat,MOP_distancia,MOP_extrapolacao,cenario
-51.75,2.916666666666667,2.366111799727688,1,ssp585
-51.58333333333333,2.916666666666667,2.552733389413346,1,ssp585
-51.416666666666664,2.916666666666667,2.7029034173436077,1,ssp585
-51.25,2.916666666666667,2.712903829707755,1,ssp585
-60.58333333333333,2.75,3.013998740710586,1,ssp585
-60.416666666666664,2.75,2.7141834045576125,1,ssp585
-60.25,2.75,2.7062114876231047,1,ssp585
-60.08333333333333,2.75,2.6216982886506277,1,ssp585
-52.25,2.75,1.8453054368533588,1,ssp585
-52.08333333333333,2.75,1.6800517203006053,1,ssp585
-51.916666666666664,2.75,1.795261613793583,1,ssp585
-51.75,2.75,2.2354481471042313,1,ssp585
-51.58333333333333,2.75,2.469769144160927,1,ssp585
-51.416666666666664,2.75,2.558617670528,1,ssp585
-51.25,2.75,2.6736322050326984,1,ssp585
-51.08333333333333,2.75,2.9374013890496067,1,ssp585
-60.916666666666664,2.5833333333333335,2.8716302323001157,1,ssp585
-60.75,2.5833333333333335,2.715843961455045,1,ssp585
-60.58333333333333,2.5833333333333335,2.881987063470972,1,ssp585
-60.416666666666664,2.5833333333333335,3.089590418228515,1,ssp585
-60.25,2.5833333333333335,3.039869557815984,1,ssp585
-60.08333333333333,2.5833333333333335,2.9735810948859998,1,ssp585
-52.416666666666664,2.5833333333333335,1.7369180551754615,1,ssp585
-52.25,2.5833333333333335,1.7298584279121045,1,ssp585
-52.08333333333333,2.5833333333333335,1.6514642811400837,1,ssp585
-51.916666666666664,2.5833333333333335,1.7252577572650392,1,ssp585
-51.75,2.5833333333333335,2.2344863128420034,1,ssp585
-51.58333333333333,2.5833333333333335,2.315639040162309,1,ssp585
-51.416666666666664,2.5833333333333335,2.4104232750924712,1,ssp585
-51.25,2.5833333333333335,2.59746262977413,1,ssp585
-51.08333333333333,2.5833333333333335,2.8795615785864843,1,ssp585
-61.25,2.416666666666667,2.333104009803525,1,ssp585
-61.08333333333333,2.416666666666667,2.4492650642868243,1,ssp585
-60.916666666666664,2.416666666666667,2.736378198743616,1,ssp585
-60.75,2.416666666666667,2.5889686464683503,1,ssp585
-60.58333333333333,2.416666666666667,2.870013978202786,1,ssp585
-60.416666666666664,2.416666666666667,2.5248578639412824,1,ssp585
-60.25,2.416666666666667,2.546212668346494,1,ssp585
-60.08333333333333,2.416666666666667,3.0260371782542586,1,ssp585
-55.25,2.416666666666667,1.7905259045030686,1,ssp585
-55.08333333333333,2.416666666666667,1.6370567845511248,1,ssp585
-52.416666666666664,2.416666666666667,1.7700274031593164,1,ssp585
-52.25,2.416666666666667,1.7083544543143547,1,ssp585
-52.08333333333333,2.416666666666667,1.566545626818847,1,ssp585
-51.916666666666664,2.416666666666667,1.719892574464906,1,ssp585
-51.75,2.416666666666667,2.0547675449484744,1,ssp585
-51.58333333333333,2.416666666666667,2.1967403191930237,1,ssp585
-51.416666666666664,2.416666666666667,2.3942734961187364,1,ssp585
-51.25,2.416666666666667,2.6227476335661715,1,ssp585
-51.08333333333333,2.416666666666667,2.8552480924479378,1,ssp585
-50.916666666666664,2.416666666666667,2.9259176294870817,1,ssp585
-61.416666666666664,2.25,2.9426269673994185,1,ssp585
-61.25,2.25,3.0506960862611665,1,ssp585
-61.08333333333333,2.25,2.813888235073041,1,ssp585
-60.916666666666664,2.25,2.6114837107385416,1,ssp585
-60.75,2.25,2.740407518968156,1,ssp585
-60.58333333333333,2.25,2.7618260056540826,1,ssp585
-60.416666666666664,2.25,2.7042704292295667,1,ssp585
-60.25,2.25,2.220438524110113,1,ssp585
-60.08333333333333,2.25,2.6246880481646424,1,ssp585
-55.916666666666664,2.25,2.6186978143314965,1,ssp585
-55.75,2.25,1.9871030388047088,1,ssp585
-55.58333333333333,2.25,2.1457753587753223,1,ssp585
-55.416666666666664,2.25,1.9010252562886374,1,ssp585
-55.25,2.25,1.840732090961806,1,ssp585
-55.08333333333333,2.25,1.78278105635448,1,ssp585
-54.916666666666664,2.25,1.6803634589198,1,ssp585
-54.75,2.25,1.6166407232318305,1,ssp585
-52.58333333333333,2.25,1.8435595212529152,1,ssp585
-52.416666666666664,2.25,1.8212182021702807,1,ssp585
-52.25,2.25,1.6131851333131886,1,ssp585
-52.08333333333333,2.25,1.731249697296988,1,ssp585
-51.916666666666664,2.25,1.7785956656340065,1,ssp585
-51.75,2.25,1.8193054447306427,1,ssp585
-51.58333333333333,2.25,2.0996265273904413,1,ssp585
-51.416666666666664,2.25,2.4671965003858394,1,ssp585
-51.25,2.25,2.5456595839792757,1,ssp585
-51.08333333333333,2.25,2.770526912437493,1,ssp585
-50.916666666666664,2.25,3.0691302840142107,1,ssp585
-61.58333333333333,2.0833333333333335,2.4921754435107584,1,ssp585
-61.416666666666664,2.0833333333333335,2.589209264510754,1,ssp585
-61.25,2.0833333333333335,2.6847852639172127,1,ssp585
-61.08333333333333,2.0833333333333335,2.6688328921240396,1,ssp585
-60.916666666666664,2.0833333333333335,2.7240535074595424,1,ssp585
-60.75,2.0833333333333335,2.434598684408411,1,ssp585
-60.58333333333333,2.0833333333333335,2.451103809862443,1,ssp585
-60.416666666666664,2.0833333333333335,2.4093091361548598,1,ssp585
-60.25,2.0833333333333335,2.181585272273408,1,ssp585
-60.08333333333333,2.0833333333333335,2.53477983862884,1,ssp585
-59.916666666666664,2.0833333333333335,2.525125528584018,1,ssp585
-55.916666666666664,2.0833333333333335,2.8205932384476813,1,ssp585
-55.75,2.0833333333333335,2.527804554456576,1,ssp585
-55.58333333333333,2.0833333333333335,1.908022687685507,1,ssp585
-55.416666666666664,2.0833333333333335,1.9144744323293181,1,ssp585
-55.25,2.0833333333333335,1.8314285230709082,1,ssp585
-55.08333333333333,2.0833333333333335,1.783654208670732,1,ssp585
-54.916666666666664,2.0833333333333335,1.7486102753069501,1,ssp585
-54.75,2.0833333333333335,1.6798022612391335,1,ssp585
-54.58333333333333,2.0833333333333335,1.556684248071388,1,ssp585
-54.416666666666664,2.0833333333333335,1.6824890545081033,1,ssp585
-54.25,2.0833333333333335,1.6562219811412924,1,ssp585
-54.08333333333333,2.0833333333333335,1.684197722106986,1,ssp585
-53.916666666666664,2.0833333333333335,1.649478771333639,1,ssp585
-53.75,2.0833333333333335,1.5865637140684632,1,ssp585
-53.58333333333333,2.0833333333333335,1.5773850227897335,1,ssp585
-53.416666666666664,2.0833333333333335,1.5569913087937293,1,ssp585
-53.25,2.0833333333333335,1.5595059968893936,1,ssp585
-53.08333333333333,2.0833333333333335,1.7824716706758352,1,ssp585
-52.916666666666664,2.0833333333333335,1.779746301762674,1,ssp585
-52.75,2.0833333333333335,1.697623783972461,1,ssp585
-52.58333333333333,2.0833333333333335,1.7026260422237112,1,ssp585
-52.416666666666664,2.0833333333333335,1.699853831357202,1,ssp585
-52.25,2.0833333333333335,1.7094152243512815,1,ssp585
-52.08333333333333,2.0833333333333335,1.7900735181077776,1,ssp585
-51.916666666666664,2.0833333333333335,1.8642245736575205,1,ssp585
-51.75,2.0833333333333335,1.8842924567057986,1,ssp585
-51.58333333333333,2.0833333333333335,1.9524792723142685,1,ssp585
-51.416666666666664,2.0833333333333335,2.3978415494675893,1,ssp585
-51.25,2.0833333333333335,2.4952965506380482,1,ssp585
-51.08333333333333,2.0833333333333335,2.7365588679160724,1,ssp585
-50.916666666666664,2.0833333333333335,3.256980993923,1,ssp585
-50.75,2.0833333333333335,2.9789496700010862,1,ssp585
-50.58333333333333,2.0833333333333335,2.9405747449702337,1,ssp585
-61.75,1.916666666666667,3.734593751839628,1,ssp585
-61.58333333333333,1.916666666666667,3.376709790463187,1,ssp585
-61.416666666666664,1.916666666666667,2.67846780001298,1,ssp585
-61.25,1.916666666666667,2.691141905486851,1,ssp585
-61.08333333333333,1.916666666666667,2.633204199281423,1,ssp585
-60.916666666666664,1.916666666666667,2.653488266415501,1,ssp585
-60.75,1.916666666666667,2.6201303791031405,1,ssp585
-60.58333333333333,1.916666666666667,2.591162456900597,1,ssp585
-60.416666666666664,1.916666666666667,2.276986731182525,1,ssp585
-60.25,1.916666666666667,2.3898768177236587,1,ssp585
-60.08333333333333,1.916666666666667,2.3590400535449825,1,ssp585
-59.916666666666664,1.916666666666667,2.2842460033668956,1,ssp585
-55.916666666666664,1.916666666666667,2.5179739705916377,1,ssp585
-55.75,1.916666666666667,2.8411225914347673,1,ssp585
-55.58333333333333,1.916666666666667,2.3257501383353834,1,ssp585
-55.416666666666664,1.916666666666667,1.9202112309039738,1,ssp585
-55.25,1.916666666666667,1.8519236401980743,1,ssp585
-55.08333333333333,1.916666666666667,1.7554172694738694,1,ssp585
-54.916666666666664,1.916666666666667,1.7468916711646503,1,ssp585
-54.75,1.916666666666667,1.6981151941583656,1,ssp585
-54.58333333333333,1.916666666666667,1.61151450414425,1,ssp585
-54.416666666666664,1.916666666666667,1.7116027371648794,1,ssp585
-54.25,1.916666666666667,1.717221343018188,1,ssp585
-54.08333333333333,1.916666666666667,1.707664277038596,1,ssp585
-53.916666666666664,1.916666666666667,1.684910925046512,1,ssp585
-53.75,1.916666666666667,1.6272044544991677,1,ssp585
-53.58333333333333,1.916666666666667,1.632659203216067,1,ssp585
-53.416666666666664,1.916666666666667,1.5983091929176505,1,ssp585
-53.25,1.916666666666667,1.5781472867190767,1,ssp585
-53.08333333333333,1.916666666666667,1.5440067691677892,1,ssp585
-52.916666666666664,1.916666666666667,1.9478998731440378,1,ssp585
-52.75,1.916666666666667,1.780206730435849,1,ssp585
-52.58333333333333,1.916666666666667,1.7377218411485742,1,ssp585
-52.416666666666664,1.916666666666667,1.7709788890537441,1,ssp585
-52.25,1.916666666666667,1.7560699821614196,1,ssp585
-52.08333333333333,1.916666666666667,1.8818701352137317,1,ssp585
-51.916666666666664,1.916666666666667,1.8923639356212647,1,ssp585
-51.75,1.916666666666667,1.9203151871754216,1,ssp585
-51.58333333333333,1.916666666666667,2.0597399013841877,1,ssp585
-51.416666666666664,1.916666666666667,2.1669892277984437,1,ssp585
-51.25,1.916666666666667,2.4436738061409664,1,ssp585
-51.08333333333333,1.916666666666667,2.6836281180212334,1,ssp585
-50.916666666666664,1.916666666666667,3.035389069105456,1,ssp585
-50.75,1.916666666666667,2.8741071620753216,1,ssp585
-50.58333333333333,1.916666666666667,2.938858850078976,1,ssp585
-61.916666666666664,1.75,3.1867384445035882,1,ssp585
-61.75,1.75,4.111178524087137,1,ssp585
-61.58333333333333,1.75,4.134484254189907,1,ssp585
-61.416666666666664,1.75,2.696021748466549,1,ssp585
-61.25,1.75,2.668369073797781,1,ssp585
-61.08333333333333,1.75,2.6272013842327624,1,ssp585
-60.916666666666664,1.75,2.598856271351689,1,ssp585
-60.75,1.75,2.5223380889549234,1,ssp585
-60.58333333333333,1.75,2.508951240614555,1,ssp585
-60.416666666666664,1.75,2.505223575447178,1,ssp585
-60.25,1.75,2.2644775322610515,1,ssp585
-60.08333333333333,1.75,2.06758014862616,1,ssp585
-59.916666666666664,1.75,2.167934773253542,1,ssp585
-59.75,1.75,2.2065269236319835,1,ssp585
-57.25,1.75,2.118865872390065,1,ssp585
-57.08333333333333,1.75,2.061230303639256,1,ssp585
-56.916666666666664,1.75,2.0762774961366643,1,ssp585
-56.75,1.75,2.0943584806427302,1,ssp585
-56.58333333333333,1.75,2.0154562028803475,1,ssp585
-56.416666666666664,1.75,1.9461097625262718,1,ssp585
-56.08333333333333,1.75,2.234605522740254,1,ssp585
-55.916666666666664,1.75,2.4147866774937934,1,ssp585
-55.75,1.75,2.411439446470177,1,ssp585
-55.58333333333333,1.75,2.4056386523002744,1,ssp585
-55.416666666666664,1.75,1.9006019028156316,1,ssp585
-55.25,1.75,1.7925262194270495,1,ssp585
-55.08333333333333,1.75,1.7819982678968653,1,ssp585
-54.916666666666664,1.75,1.7766974788929581,1,ssp585
-54.75,1.75,1.6966354938722354,1,ssp585
-54.58333333333333,1.75,1.701715423515962,1,ssp585
-54.416666666666664,1.75,1.6898391902595578,1,ssp585
-54.25,1.75,1.6304238224708953,1,ssp585
-54.08333333333333,1.75,1.63696252777849,1,ssp585
-53.916666666666664,1.75,1.6333369773360658,1,ssp585
-53.75,1.75,1.6240274490080782,1,ssp585
-53.58333333333333,1.75,1.6250210071201192,1,ssp585
-53.416666666666664,1.75,1.6375216114615119,1,ssp585
-53.25,1.75,1.6064983611449424,1,ssp585
-53.08333333333333,1.75,1.5218802569584033,1,ssp585
-52.916666666666664,1.75,1.8632991929530816,1,ssp585
-52.75,1.75,1.7608130502081716,1,ssp585
-52.58333333333333,1.75,1.8453289392614896,1,ssp585
-52.416666666666664,1.75,1.8662701590873738,1,ssp585
-52.25,1.75,1.8635084711917709,1,ssp585
-52.08333333333333,1.75,1.9685560369107944,1,ssp585
-51.916666666666664,1.75,1.9766443099461817,1,ssp585
-51.75,1.75,1.9769145510118724,1,ssp585
-51.58333333333333,1.75,2.0949204481523673,1,ssp585
-51.416666666666664,1.75,2.229204810413278,1,ssp585
-51.25,1.75,2.467471333368606,1,ssp585
-51.08333333333333,1.75,2.7934782181529267,1,ssp585
-50.916666666666664,1.75,2.957364353444756,1,ssp585
-50.75,1.75,2.8046531656812013,1,ssp585
-50.58333333333333,1.75,2.8174661490027364,1,ssp585
-50.416666666666664,1.75,2.689786070967968,1,ssp585
-61.916666666666664,1.5833333333333335,2.7038458170008837,1,ssp585
-61.75,1.5833333333333335,4.131823324252077,1,ssp585
-61.58333333333333,1.5833333333333335,3.8533590979611256,1,ssp585
-61.416666666666664,1.5833333333333335,2.7910461356400265,1,ssp585
-61.25,1.5833333333333335,2.6447752631015016,1,ssp585
-61.08333333333333,1.5833333333333335,2.673822871212597,1,ssp585
-60.916666666666664,1.5833333333333335,2.713041999446326,1,ssp585
-60.75,1.5833333333333335,2.6463762102190613,1,ssp585
-60.58333333333333,1.5833333333333335,2.351291318655055,1,ssp585
-60.416666666666664,1.5833333333333335,2.3101519192799564,1,ssp585
-60.25,1.5833333333333335,2.314714384500489,1,ssp585
-60.08333333333333,1.5833333333333335,2.2199432192737727,1,ssp585
-59.916666666666664,1.5833333333333335,2.1400715929389107,1,ssp585
-59.75,1.5833333333333335,2.126929538163416,1,ssp585
-59.58333333333333,1.5833333333333335,2.199582155191865,1,ssp585
-57.75,1.5833333333333335,2.164025827849051,1,ssp585
-57.58333333333333,1.5833333333333335,2.1283371895732146,1,ssp585
-57.416666666666664,1.5833333333333335,2.1209727367405695,1,ssp585
-57.25,1.5833333333333335,2.084817895958427,1,ssp585
-57.08333333333333,1.5833333333333335,2.078675955377513,1,ssp585
-56.916666666666664,1.5833333333333335,2.044729477562939,1,ssp585
-56.75,1.5833333333333335,2.1183123393984373,1,ssp585
-56.58333333333333,1.5833333333333335,1.9987112900377086,1,ssp585
-56.416666666666664,1.5833333333333335,1.9314244888201288,1,ssp585
-56.25,1.5833333333333335,1.8528421182994728,1,ssp585
-56.08333333333333,1.5833333333333335,2.186526405102063,1,ssp585
-55.916666666666664,1.5833333333333335,2.327101904610935,1,ssp585
-55.75,1.5833333333333335,2.289542285779506,1,ssp585
-55.58333333333333,1.5833333333333335,2.0774484724903126,1,ssp585
-55.416666666666664,1.5833333333333335,1.8732177587444927,1,ssp585
-55.25,1.5833333333333335,1.885564782182527,1,ssp585
-55.08333333333333,1.5833333333333335,1.8074888076184938,1,ssp585
-54.916666666666664,1.5833333333333335,1.8423092197055941,1,ssp585
-54.75,1.5833333333333335,1.7172739989670165,1,ssp585
-54.58333333333333,1.5833333333333335,1.7138521470041153,1,ssp585
-54.416666666666664,1.5833333333333335,1.7047242713488102,1,ssp585
-54.25,1.5833333333333335,1.7099672233708583,1,ssp585
-54.08333333333333,1.5833333333333335,1.6918980339540286,1,ssp585
-53.916666666666664,1.5833333333333335,1.6364598735329394,1,ssp585
-53.75,1.5833333333333335,1.6335811554756599,1,ssp585
-53.58333333333333,1.5833333333333335,1.6257636181518211,1,ssp585
-53.416666666666664,1.5833333333333335,1.636860771097473,1,ssp585
-53.25,1.5833333333333335,1.6193474594376187,1,ssp585
-53.08333333333333,1.5833333333333335,1.7098091673714984,1,ssp585
-52.916666666666664,1.5833333333333335,1.5964659122076594,1,ssp585
-52.75,1.5833333333333335,1.9924726210444301,1,ssp585
-52.58333333333333,1.5833333333333335,1.907111591073584,1,ssp585
-52.416666666666664,1.5833333333333335,1.9008686666934669,1,ssp585
-52.25,1.5833333333333335,1.9334701887180386,1,ssp585
-52.08333333333333,1.5833333333333335,2.0335059652170386,1,ssp585
-51.916666666666664,1.5833333333333335,2.053213448495858,1,ssp585
-51.75,1.5833333333333335,2.0695939013195486,1,ssp585
-51.58333333333333,1.5833333333333335,2.1461476554184826,1,ssp585
-51.416666666666664,1.5833333333333335,2.244846590520122,1,ssp585
-51.25,1.5833333333333335,2.2944538465106485,1,ssp585
-51.08333333333333,1.5833333333333335,2.808880302202037,1,ssp585
-50.916666666666664,1.5833333333333335,2.8012261806641314,1,ssp585
-50.75,1.5833333333333335,2.600919474729895,1,ssp585
-50.58333333333333,1.5833333333333335,2.6656845282025263,1,ssp585
-50.416666666666664,1.5833333333333335,2.7414167556497424,1,ssp585
-50.25,1.5833333333333335,2.6516607410981523,1,ssp585
-50.08333333333333,1.5833333333333335,2.4512394894312317,1,ssp585
-62.25,1.416666666666667,2.386316235020367,1,ssp585
-62.08333333333333,1.416666666666667,3.2914926669216795,1,ssp585
-61.916666666666664,1.416666666666667,4.130195765480533,1,ssp585
-61.75,1.416666666666667,3.6479819608822655,1,ssp585
-61.58333333333333,1.416666666666667,2.672539994152626,1,ssp585
-61.416666666666664,1.416666666666667,2.785124337009588,1,ssp585
-61.25,1.416666666666667,2.655213200672928,1,ssp585
-61.08333333333333,1.416666666666667,2.837316111797631,1,ssp585
-60.916666666666664,1.416666666666667,2.7797772017260196,1,ssp585
-60.75,1.416666666666667,2.6434728104521144,1,ssp585
-60.58333333333333,1.416666666666667,2.7597363893385833,1,ssp585
-60.416666666666664,1.416666666666667,2.6508930016751306,1,ssp585
-60.25,1.416666666666667,2.022751739759555,1,ssp585
-60.08333333333333,1.416666666666667,2.073976905967048,1,ssp585
-59.916666666666664,1.416666666666667,2.0889732498679754,1,ssp585
-59.75,1.416666666666667,2.170205953149153,1,ssp585
-59.58333333333333,1.416666666666667,2.805872946190222,1,ssp585
-59.416666666666664,1.416666666666667,2.570373844799372,1,ssp585
-58.25,1.416666666666667,2.256512152484948,1,ssp585
-58.08333333333333,1.416666666666667,2.140350735033751,1,ssp585
-57.916666666666664,1.416666666666667,2.1394148058336495,1,ssp585
-57.75,1.416666666666667,2.1929144297062617,1,ssp585
-57.58333333333333,1.416666666666667,2.085105687712536,1,ssp585
-57.416666666666664,1.416666666666667,2.088174294806387,1,ssp585
-57.25,1.416666666666667,2.1086767594533766,1,ssp585
-57.08333333333333,1.416666666666667,2.0389228514425386,1,ssp585
-56.916666666666664,1.416666666666667,2.0205420165460994,1,ssp585
-56.75,1.416666666666667,2.0537987530176407,1,ssp585
-56.58333333333333,1.416666666666667,2.0289684970745756,1,ssp585
-56.416666666666664,1.416666666666667,1.8739252159696025,1,ssp585
-56.25,1.416666666666667,1.874331626785746,1,ssp585
-56.08333333333333,1.416666666666667,2.12121294488338,1,ssp585
-55.916666666666664,1.416666666666667,2.2896187949626134,1,ssp585
-55.75,1.416666666666667,2.0695626620093925,1,ssp585
-55.58333333333333,1.416666666666667,1.9343675988351274,1,ssp585
-55.416666666666664,1.416666666666667,1.8197534957120531,1,ssp585
-55.25,1.416666666666667,1.9126300559303984,1,ssp585
-55.08333333333333,1.416666666666667,1.811171836970708,1,ssp585
-54.916666666666664,1.416666666666667,1.8495710867912512,1,ssp585
-54.75,1.416666666666667,1.7798455316833988,1,ssp585
-54.58333333333333,1.416666666666667,1.7276993852867675,1,ssp585
-54.416666666666664,1.416666666666667,1.6414928696643245,1,ssp585
-54.25,1.416666666666667,1.58476487266548,1,ssp585
-54.08333333333333,1.416666666666667,1.6154801423365714,1,ssp585
-53.916666666666664,1.416666666666667,1.7086875596523468,1,ssp585
-53.75,1.416666666666667,1.6669181481666349,1,ssp585
-53.58333333333333,1.416666666666667,1.670019767531758,1,ssp585
-53.416666666666664,1.416666666666667,1.6692675527190022,1,ssp585
-53.25,1.416666666666667,1.6932245276583335,1,ssp585
-53.08333333333333,1.416666666666667,1.6849941613019916,1,ssp585
-52.916666666666664,1.416666666666667,1.5198187040617097,1,ssp585
-52.75,1.416666666666667,2.0186818143957495,1,ssp585
-52.58333333333333,1.416666666666667,1.8758701764134422,1,ssp585
-52.416666666666664,1.416666666666667,1.9618981086532603,1,ssp585
-52.25,1.416666666666667,1.963827269721835,1,ssp585
-52.08333333333333,1.416666666666667,2.099999087096204,1,ssp585
-51.916666666666664,1.416666666666667,2.1227202426935867,1,ssp585
-51.75,1.416666666666667,2.09025055900613,1,ssp585
-51.58333333333333,1.416666666666667,2.1154137644110818,1,ssp585
-51.416666666666664,1.416666666666667,2.2547202238880257,1,ssp585
-51.25,1.416666666666667,2.4313048648563043,1,ssp585
-51.08333333333333,1.416666666666667,2.8221908206541553,1,ssp585
-50.916666666666664,1.416666666666667,2.9659785070459743,1,ssp585
-50.75,1.416666666666667,2.984390583953921,1,ssp585
-50.58333333333333,1.416666666666667,2.700461710949622,1,ssp585
-50.416666666666664,1.416666666666667,2.6464869877613384,1,ssp585
-50.25,1.416666666666667,2.655178624614522,1,ssp585
-50.08333333333333,1.416666666666667,2.597597204821339,1,ssp585
-63.24999999999999,1.25,3.4366711750271355,1,ssp585
-63.08333333333333,1.25,2.5753735387142025,1,ssp585
-62.916666666666664,1.25,2.3278478720442664,1,ssp585
-62.75,1.25,2.2883697446283757,1,ssp585
-62.58333333333333,1.25,2.2566547982465175,1,ssp585
-62.416666666666664,1.25,2.2562183324922316,1,ssp585
-62.25,1.25,2.2938089910344974,1,ssp585
-62.08333333333333,1.25,3.303299059516644,1,ssp585
-61.916666666666664,1.25,3.3667474099874712,1,ssp585
-61.75,1.25,2.5991243694384036,1,ssp585
-61.58333333333333,1.25,2.618090504199175,1,ssp585
-61.416666666666664,1.25,2.6308090613701944,1,ssp585
-61.25,1.25,2.6558188475752473,1,ssp585
-61.08333333333333,1.25,2.838137921081504,1,ssp585
-60.916666666666664,1.25,2.7297667347750862,1,ssp585
-60.75,1.25,2.667921442954708,1,ssp585
-60.58333333333333,1.25,2.4874627585907865,1,ssp585
-60.416666666666664,1.25,2.532428345414951,1,ssp585
-60.25,1.25,2.618360518771654,1,ssp585
-60.08333333333333,1.25,2.4255129644148536,1,ssp585
-59.916666666666664,1.25,2.2594300807873626,1,ssp585
-59.75,1.25,2.2481273178041508,1,ssp585
-59.58333333333333,1.25,2.2339902945923025,1,ssp585
-59.416666666666664,1.25,2.2950057822792345,1,ssp585
-59.25,1.25,2.8516902483821256,1,ssp585
-58.416666666666664,1.25,2.401904465428033,1,ssp585
-58.25,1.25,2.218131011781838,1,ssp585
-58.08333333333333,1.25,2.187098440923478,1,ssp585
-57.916666666666664,1.25,1.9190539802819633,1,ssp585
-57.75,1.25,2.040399949179268,1,ssp585
-57.58333333333333,1.25,2.1832040493139484,1,ssp585
-57.416666666666664,1.25,2.0565578708043453,1,ssp585
-57.25,1.25,2.09796262062897,1,ssp585
-57.08333333333333,1.25,1.999327145109442,1,ssp585
-56.916666666666664,1.25,1.9918965471444243,1,ssp585
-56.75,1.25,2.0390033703293935,1,ssp585
-56.58333333333333,1.25,1.991680567100537,1,ssp585
-56.416666666666664,1.25,1.8743872203951804,1,ssp585
-56.25,1.25,1.9162570721162422,1,ssp585
-56.08333333333333,1.25,1.9621527919032675,1,ssp585
-55.916666666666664,1.25,2.1082263528199037,1,ssp585
-55.75,1.25,1.934742255100325,1,ssp585
-55.58333333333333,1.25,1.8631118715691193,1,ssp585
-55.416666666666664,1.25,1.8381348259119779,1,ssp585
-55.25,1.25,1.8820030494190996,1,ssp585
-55.08333333333333,1.25,1.8455567783108093,1,ssp585
-54.916666666666664,1.25,1.7868256402591323,1,ssp585
-54.75,1.25,1.8157544769296794,1,ssp585
-54.58333333333333,1.25,1.7367610555043678,1,ssp585
-54.416666666666664,1.25,1.7344879005296763,1,ssp585
-54.25,1.25,1.5865572306834668,1,ssp585
-54.08333333333333,1.25,1.8356108443702361,1,ssp585
-53.916666666666664,1.25,1.5847454002985994,1,ssp585
-53.75,1.25,1.6160482693278102,1,ssp585
-53.58333333333333,1.25,1.6702322664024236,1,ssp585
-53.416666666666664,1.25,1.7033187491860533,1,ssp585
-53.25,1.25,1.722484292412706,1,ssp585
-53.08333333333333,1.25,1.7047180330535632,1,ssp585
-52.916666666666664,1.25,1.6771045598278955,1,ssp585
-52.75,1.25,2.0671358680376932,1,ssp585
-52.58333333333333,1.25,1.9399162618411028,1,ssp585
-52.416666666666664,1.25,2.04814257484823,1,ssp585
-52.25,1.25,2.001406770119369,1,ssp585
-52.08333333333333,1.25,2.087856915655843,1,ssp585
-51.916666666666664,1.25,2.108086450065245,1,ssp585
-51.75,1.25,2.1300614517285945,1,ssp585
-51.58333333333333,1.25,2.233525572525788,1,ssp585
-51.416666666666664,1.25,2.2058823034655335,1,ssp585
-51.25,1.25,2.427787587341414,1,ssp585
-51.08333333333333,1.25,2.893787860128403,1,ssp585
-50.916666666666664,1.25,3.137990977405578,1,ssp585
-50.75,1.25,3.003860757693564,1,ssp585
-50.58333333333333,1.25,2.6936660805195336,1,ssp585
-50.416666666666664,1.25,2.6060834586787607,1,ssp585
-50.25,1.25,2.5433176477879162,1,ssp585
-50.08333333333333,1.25,2.5884506990030522,1,ssp585
-63.58333333333333,1.0833333333333335,3.522837852079701,1,ssp585
-63.416666666666664,1.0833333333333335,3.943972276970631,1,ssp585
-63.24999999999999,1.0833333333333335,3.887093933885863,1,ssp585
