lon,lat,temperatura,precipitacao,sazonalidade,distancia_minima,extrapolacao_estrita,MOP
-72.16666666666667,9.8,31.3927551131167,1325.4654352421871,61.95222927065405,2.453446459924176,TRUE,NA
-71.83333333333333,9.8,31.430364790948243,1403.9962213326703,59.88438332577176,1.863026585658052,TRUE,NA
-71.5,9.8,30.415988118110736,1504.8895538646327,61.651871679593256,2.035710667810713,FALSE,2.035710667810713
-71.16666666666667,9.8,32.62623496454917,1434.4080202164057,60.692427890376386,2.2686515735340502,TRUE,NA
-70.83333333333333,9.8,31.945719594882476,1409.71175350588,55.83515150936634,1.2411010211645037,TRUE,NA
-70.5,9.8,30.716206675427248,1422.3220259986276,56.518538309703175,1.0062989781481946,FALSE,1.0062989781481946
-70.16666666666667,9.8,32.79935069076897,1273.9332893708147,54.00263466091211,1.6540131906551525,TRUE,NA
-69.83333333333333,9.8,31.98282143936646,1307.9508465760505,58.38061014850929,1.9431250749298714,TRUE,NA
-69.5,9.8,31.259387757363974,1518.843159914913,58.422801396938,1.5113134162083002,TRUE,NA
-69.16666666666667,9.8,32.25454359841998,1340.884443345514,59.71909749915088,2.131133103975132,TRUE,NA
-68.83333333333333,9.8,32.16143136506687,1461.0156330491425,54.97596804131853,1.1134971286566275,TRUE,NA
-68.5,9.8,32.03109366155748,1417.4318863881674,54.42803321023182,0.9940842044535655,TRUE,NA
-68.16666666666667,9.8,31.830565220797208,1294.5441668052465,56.24906962844979,1.6443055650234522,TRUE,NA
-67.83333333333333,9.8,31.627175397092987,1440.0981248365754,57.60101611036098,1.4282153042355024,TRUE,NA
-67.5,9.8,30.98971792110893,1354.4936765656612,59.002769790800095,1.697016744568291,TRUE,NA
-67.16666666666667,9.8,30.685978101429512,1362.4127764292043,57.061926381278866,1.2502839581032998,FALSE,1.2502839581032998
-66.83333333333333,9.8,30.534134375725458,1357.3526200287054,58.27692042285264,1.4662572021094329,FALSE,1.4662572021094329
-66.5,9.8,30.166035735802794,1470.4443103068756,60.10188636871754,1.686644044657426,FALSE,1.686644044657426
-66.16666666666667,9.8,30.518553525499527,1455.2731662552078,50.45839398289155,0.4107083272885758,FALSE,0.4107083272885758
-65.83333333333333,9.8,29.481116788511713,1440.6718592422892,57.9869086837979,1.104651316612233,FALSE,1.104651316612233
-65.5,9.8,32.486409980230555,1456.5587649866152,55.30021466073521,1.2580062123420817,TRUE,NA
-65.16666666666667,9.8,31.536167315502222,1277.9643371432787,59.67634138634731,2.178017216359436,TRUE,NA
-64.83333333333333,9.8,29.35332499337144,1409.2925695095018,54.33669982704109,0.37912678089716695,FALSE,0.37912678089716695
-64.5,9.8,29.917309295901298,1374.0776947461854,55.458387063364825,0.797933036809727,FALSE,0.797933036809727
-64.16666666666667,9.8,29.77655141934537,1363.703402449255,56.6375474068254,1.018208272501988,FALSE,1.018208272501988
-63.833333333333336,9.8,30.816187093789814,1362.0844674028667,57.55724537580419,1.3652970080773168,TRUE,NA
-63.5,9.8,29.958091874519752,1395.2470813919124,52.314790787283535,0.3562720603217425,FALSE,0.3562720603217425
-63.16666666666667,9.8,30.181428394276132,1368.1548730772452,61.59153842433732,2.1333482415627767,FALSE,2.1333482415627767
-62.833333333333336,9.8,29.84966015083567,1354.285786788877,60.16144760545976,1.8046781022940175,FALSE,1.8046781022940175
-62.5,9.8,29.760449159928545,1325.313770833165,53.94549271576129,0.9419218568108783,FALSE,0.9419218568108783
-62.16666666666667,9.8,30.95639783756934,1565.4445195169549,57.30920552818048,1.1220729895998087,TRUE,NA
-61.833333333333336,9.8,29.449196597937146,1469.2795579083015,56.08459732549541,0.6380298687925655,FALSE,0.6380298687925655
-61.5,9.8,30.94722406062356,1445.8681539610534,63.33767977549723,2.5547666084811262,TRUE,NA
-61.16666666666667,9.8,28.12096703039213,1539.0847250948514,63.56231219604632,1.716485117033984,FALSE,1.716485117033984
-60.833333333333336,9.8,29.976028131568516,1372.1209066292065,59.539038441076194,1.6276232095620649,FALSE,1.6276232095620649
-60.5,9.8,29.499110237886708,1448.8557024415709,60.95800706187829,1.8461578761042472,FALSE,1.8461578761042472
-60.16666666666667,9.8,29.522630044944496,1519.2746272920078,58.071588998396805,1.1537090246440282,FALSE,1.1537090246440282
-59.833333333333336,9.8,29.613609510312557,1417.8247637385734,54.25726738699033,0.3810232197269632,FALSE,0.3810232197269632
-59.5,9.8,28.766632089479344,1355.830315134671,61.66454831654613,2.0936471926807054,FALSE,2.0936471926807054
-59.16666666666667,9.8,28.86888428868278,1403.1170249655577,56.61578648412111,0.8163733737848465,FALSE,0.8163733737848465
-58.833333333333336,9.8,28.20547259019074,1389.2920241040838,56.72666998702949,0.9325576445582837,FALSE,0.9325576445582837
-58.5,9.8,28.114475201211764,1470.919317386544,51.65980075250027,0.23624801542833823,FALSE,0.23624801542833823
-58.16666666666667,9.8,29.31273504246286,1498.5692249654928,59.697442741086746,1.5483155413075869,FALSE,1.5483155413075869
-57.833333333333336,9.8,29.407084732038616,1434.8181736349388,60.62075221349855,1.7622875409688947,FALSE,1.7622875409688947
-57.5,9.8,29.019282414703273,1404.6314532731906,59.263908017950705,1.4466706999548924,FALSE,1.4466706999548924
-57.16666666666667,9.8,29.77332083904236,1268.964951286821,56.455087893006976,1.4865151427276668,FALSE,1.4865151427276668
-56.833333333333336,9.8,30.763940827043836,1408.5665059089397,54.47362927458272,0.7351159971315354,TRUE,NA
-56.5,9.8,28.456459390783984,1470.5644603508174,54.74037947863717,0.34559624621982793,FALSE,0.34559624621982793
-56.16666666666667,9.8,26.80364304535812,1352.6253377928567,58.84648197304175,1.1748704453591132,FALSE,1.1748704453591132
-55.833333333333336,9.8,29.77458945227692,1435.8170710351685,60.41048656892442,1.7289966481206158,FALSE,1.7289966481206158
-55.5,9.8,28.222724266263924,1430.4899055812534,56.052681555693354,0.6789446338269357,FALSE,0.6789446338269357
-55.16666666666667,9.8,28.237446884568012,1327.2690068981483,56.1337372140774,1.1049380536966025,FALSE,1.1049380536966025
-54.833333333333336,9.8,29.77939793618143,1514.085206739764,61.82197727581968,1.9904841440539127,FALSE,1.9904841440539127
-54.5,9.8,28.603897052690588,1444.5550720083363,58.41906981556697,1.20179947688844,FALSE,1.20179947688844
-54.16666666666667,9.8,27.769427229423613,1463.3500569627597,53.92128273259521,0.46984245746143516,FALSE,0.46984245746143516
-53.833333333333336,9.8,29.043180203440023,1367.4535818772345,57.42215653202669,1.1140901741512952,FALSE,1.1140901741512952
-53.5,9.8,28.77096518059333,1504.4555550079667,56.06637826465806,0.6935245515733693,FALSE,0.6935245515733693
-53.16666666666667,9.8,28.92110575873287,1355.6662354228238,57.45540671907965,1.1662554853033436,FALSE,1.1662554853033436
-52.833333333333336,9.8,29.286565955710056,1407.591179767273,54.99804868524456,0.4745580763146378,FALSE,0.4745580763146378
-52.5,9.8,28.6340060131923,1299.9956197228123,53.34387341311375,0.9396171801424447,FALSE,0.9396171801424447
-52.16666666666667,9.8,29.57915323050601,1333.0962819819845,57.110582133309144,1.2222241893741461,FALSE,1.2222241893741461
-51.833333333333336,9.8,28.836146899961836,1376.8733206733473,57.85454793305764,1.17768147173076,FALSE,1.17768147173076
-51.5,9.8,29.372235025618743,1434.788087352285,58.606014679651445,1.2562266770755819,FALSE,1.2562266770755819
-51.16666666666667,9.8,30.10342028218237,1346.0945301464556,58.0699453471405,1.4023711472111684,FALSE,1.4023711472111684
-50.833333333333336,9.8,29.55405322683802,1333.2313257012463,58.76858094645577,1.5446360669629013,FALSE,1.5446360669629013
-50.5,9.8,28.918562403908076,1373.9038850935026,52.46846808673489,0.5599877658582875,FALSE,0.5599877658582875
-50.16666666666667,9.8,30.29861261584471,1246.977073767522,56.65179605789748,1.6909497422550468,FALSE,1.6909497422550468
-49.833333333333336,9.8,30.214778469412213,1294.4549069578238,62.423362297143306,2.5114366019796686,FALSE,2.5114366019796686
-49.5,9.8,29.873148991485053,1256.8215828033528,60.79531253444311,2.2777229178587186,FALSE,2.2777229178587186
-49.16666666666667,9.8,29.656310821344903,1444.046934816653,54.06709373356893,0.29095697510201274,FALSE,0.29095697510201274
-48.833333333333336,9.8,28.94095087925122,1353.2219512794643,58.064029086656866,1.3033716161414772,FALSE,1.3033716161414772
-48.5,9.8,30.797874705909173,1363.2131949786983,55.50290660307947,1.049786513748317,TRUE,NA
-48.16666666666667,9.8,29.102729694828337,1348.649612403604,59.55600308366905,1.6494987642984855,FALSE,1.6494987642984855
-47.833333333333336,9.8,31.683535539281493,1256.7383306907416,54.655424445109986,1.5862898160361278,TRUE,NA
-47.5,9.8,31.168391460555128,1296.5814510546672,60.05055187276928,2.1168048991776454,TRUE,NA
-47.16666666666667,9.8,29.6529831451544,1400.278601477156,57.398755772357056,1.0395729998473213,FALSE,1.0395729998473213
-46.833333333333336,9.8,29.01919928405887,1358.6210399256445,53.80636983241843,0.6596042871894914,FALSE,0.6596042871894914
-46.5,9.8,29.383093337213527,1403.8827263001203,55.10944767509937,0.5216757435557614,FALSE,0.5216757435557614
-46.16666666666667,9.8,30.334572061898292,1364.5866329935404,56.55683586224543,1.0869510536456166,FALSE,1.0869510536456166
-45.833333333333336,9.8,29.96352438938498,1330.7326883731296,55.52403893184998,1.041223841216586,FALSE,1.041223841216586
-45.5,9.8,29.95599568198397,1304.071063461345,61.2766965349342,2.2099345439420195,FALSE,2.2099345439420195
-45.16666666666667,9.8,29.496442127205967,1464.6129779081166,59.13548751918613,1.390172922975602,FALSE,1.390172922975602
-44.833333333333336,9.8,30.39717587607554,1308.0982940698666,55.84343797262844,1.2697558701127345,FALSE,1.2697558701127345
-44.5,9.8,29.81658371247856,1310.8118175311954,58.94865365621065,1.6859946013330303,FALSE,1.6859946013330303
-44.16666666666667,9.8,29.10744843409867,1348.6295233640926,55.93782514565479,0.9222445888377908,FALSE,0.9222445888377908
-43.833333333333336,9.8,30.352098222158578,1337.653378102984,56.57664665679185,1.208124916761678,FALSE,1.208124916761678
-43.5,9.8,31.607018115559946,1219.0614626563545,56.07699936011921,1.9609127089438838,TRUE,NA
-43.16666666666667,9.8,30.34744703076086,1303.44914416881,51.76270460302095,0.974969383231141,FALSE,0.974969383231141
-42.833333333333336,9.8,31.497290895595228,1355.3715580777166,55.99369439288998,1.312604540351457,TRUE,NA
-42.5,9.8,29.578225457045317,1224.7817457009885,54.99263124303921,1.6311019977140242,TRUE,NA
-42.16666666666667,9.8,31.067653308299207,1392.9187882825568,59.01155461383931,1.6248728063829443,TRUE,NA
-41.833333333333336,9.8,31.66741809540768,1232.3516204587952,61.18290588710084,2.646813432142911,TRUE,NA
-41.5,9.8,31.552048955089536,1171.5845025312146,57.64269038130048,2.404926098834061,TRUE,NA
-41.16666666666667,9.8,31.455761830602984,1207.6182365679535,56.2442963285552,2.030326515783119,TRUE,NA
-40.833333333333336,9.8,30.862062623850296,1383.9185231218207,53.28026817158669,0.6124393886570724,TRUE,NA
-40.5,9.8,30.75023440523687,1367.2126583391123,59.14611798792341,1.6519895292181894,FALSE,1.6519895292181894
-40.16666666666667,9.8,30.667575284536195,1439.5392826730322,55.15351415748268,0.7600068660866619,FALSE,0.7600068660866619
-79.83333333333333,9.4,32.32528175570762,1295.7921773643016,60.162654835568304,2.3553559988973194,TRUE,NA
-79.5,9.4,31.39889043787876,1275.0318351155604,60.50932756790289,2.3176077023071233,TRUE,NA
-79.16666666666667,9.4,31.838516658039374,1380.6019922575315,60.70059215472088,2.1500116574934034,TRUE,NA
-78.83333333333333,9.4,32.07405475685076,1380.939543705602,57.60142083716982,1.6344753159730656,TRUE,NA
-78.5,9.4,33.98459592375317,1190.9177541183435,60.86517701317746,3.215528378894896,TRUE,NA
-78.16666666666667,9.4,31.75496395022339,1305.6164753097073,55.36700286685964,1.4407065614092056,TRUE,NA
-77.83333333333333,9.4,32.56614424124043,1311.4237399861188,57.32129619281607,1.8986303377240656,TRUE,NA
-77.5,9.4,32.432988762017196,1201.2396409081884,53.63861270592648,1.9488343811397248,TRUE,NA
-77.16666666666667,9.4,31.50161157124038,1306.6712162503356,57.879196721055635,1.7634567969073467,TRUE,NA
-76.83333333333333,9.4,32.30348457414769,1263.5573103036816,59.38208621463219,2.335360509797628,TRUE,NA
-76.5,9.4,33.66405683914498,1347.0274768619556,59.624524276137016,2.467831439291205,TRUE,NA
-76.16666666666667,9.4,32.76254222466123,1391.3321903449012,56.352954359794914,1.562665214355165,TRUE,NA
-75.83333333333333,9.4,32.38147163379342,1284.7364554509954,51.3031070182749,1.4159048154824274,TRUE,NA
-75.5,9.4,31.94826101134622,1355.3064748176655,57.09768234166162,1.5910839324064296,TRUE,NA
-75.16666666666667,9.4,30.460740489825692,1320.755522712686,57.52637660738961,1.4537697437818105,FALSE,1.4537697437818105
-74.83333333333333,9.4,33.303074974238825,1324.7659982255143,53.28637440996782,1.5240864748998892,TRUE,NA
-74.5,9.4,30.94261151428318,1464.113240596074,55.888273868837985,0.9454401590680538,TRUE,NA
-74.16666666666667,9.4,32.89162680028133,1317.056631654831,60.29457822715899,2.4448016894642852,TRUE,NA
-73.83333333333333,9.4,33.90859552735718,1365.7753965542613,61.55251594943894,2.8226345399180413,TRUE,NA
-73.5,9.4,30.85194852307439,1322.9821319418236,57.17812820955759,1.4563766191550072,TRUE,NA
-73.16666666666667,9.4,32.740518406178744,1381.831068194139,58.49839330021893,1.9622709604775663,TRUE,NA
-72.83333333333333,9.4,31.826901427825923,1529.5252378711143,56.67340482048795,1.4017841618330527,TRUE,NA
-72.5,9.4,30.598526980816583,1301.225423468535,61.183329981795,2.255475917414653,FALSE,2.255475917414653
-72.16666666666667,9.4,30.59755633107515,1292.7626463365916,53.72751602683696,1.1542392874660772,FALSE,1.1542392874660772
-71.83333333333333,9.4,30.463517575795443,1342.9195432053205,54.26390882120582,0.9251949042990847,FALSE,0.9251949042990847
-71.5,9.4,31.36819622782564,1310.2399482366582,58.30528706919859,1.7891123111505116,TRUE,NA
-71.16666666666667,9.4,30.468646598007787,1356.029607263159,59.955518448539735,1.815005392340378,FALSE,1.815005392340378
-70.83333333333333,9.4,32.33880888450786,1271.4997110566403,57.351882739157226,2.0112908038671824,TRUE,NA
-70.5,9.4,33.5426279652111,1383.0430723750085,60.94765645786332,2.5944062096955895,TRUE,NA
-70.16666666666667,9.4,30.42458983337437,1243.5371555737734,57.51869994852565,1.8316558738877982,FALSE,1.8316558738877982
-69.83333333333333,9.4,32.219968602764986,1325.50387610572,57.26687283146029,1.7783857186908507,TRUE,NA
-69.5,9.4,32.12909010895784,1368.9872218134449,57.52852720230445,1.6664716698801985,TRUE,NA
-69.16666666666667,9.4,31.659912824534565,1307.2026720867714,54.26940181723432,1.2660256920364752,TRUE,NA
-68.83333333333333,9.4,30.375572278837826,1411.749444230077,59.04187629579144,1.4846650501147804,FALSE,1.4846650501147804
-68.5,9.4,31.096163342116142,1318.812961978139,55.89445523367314,1.3623216887833138,TRUE,NA
-68.16666666666667,9.4,30.870433190453905,1389.7383309523873,59.400696608300194,1.677744895518617,TRUE,NA
-67.83333333333333,9.4,31.54734008880759,1418.2428255510677,60.571768443099714,2.0185819441119803,TRUE,NA
-67.5,9.4,30.622243580134537,1342.3774592226218,59.193498649213176,1.7119275293917997,FALSE,1.7119275293917997
-67.16666666666667,9.4,31.752620546812494,1347.1194445738267,58.20416914860449,1.7323836470832656,TRUE,NA
-66.83333333333333,9.4,30.451435504646287,1477.624611917213,57.040759130338515,1.033044572381507,FALSE,1.033044572381507
-66.5,9.4,31.650712335852656,1372.183681940189,54.52604047419176,1.0174513455085406,TRUE,NA
-66.16666666666667,9.4,29.67341976971771,1486.2208983866378,56.173438868268214,0.7158086670034255,FALSE,0.7158086670034255
-65.83333333333333,9.4,29.397833784640852,1345.9443164528918,61.11861885952904,2.024772794971799,FALSE,2.024772794971799
-65.5,9.4,33.36328555287405,1319.8001611318475,56.77828567271207,1.9564418092631415,TRUE,NA
-65.16666666666667,9.4,29.98582968768335,1463.7562210457477,56.88480224144007,0.8977217506704043,FALSE,0.8977217506704043
-64.83333333333333,9.4,30.5445275506411,1426.9143615737833,60.341992366602234,1.7959798110979377,FALSE,1.7959798110979377
-64.5,9.4,30.764818354300928,1431.1764295667194,60.619695987141114,1.8887914269330464,TRUE,NA
-64.16666666666667,9.4,29.6731386744684,1336.1701631725186,55.46350791786335,0.9663442954455496,FALSE,0.9663442954455496
-63.833333333333336,9.4,30.491394327169385,1528.67771004557,53.42862967199061,0.6046123415895968,FALSE,0.6046123415895968
-63.5,9.4,30.27719210899098,1435.049081950919,58.884656383645904,1.4107207247929896,FALSE,1.4107207247929896
-63.16666666666667,9.4,29.671599274803334,1438.4922155354932,59.15909276733794,1.410028491764091,FALSE,1.410028491764091
-62.833333333333336,9.4,29.846115960822292,1381.0251963633798,56.13944251135438,0.8653574701411612,FALSE,0.8653574701411612
-62.5,9.4,29.680372043126116,1265.530880569793,56.48711153138875,1.5035985529990268,FALSE,1.5035985529990268
-62.16666666666667,9.4,31.552262491070895,1388.685957402702,57.56043641880008,1.4681149238665612,TRUE,NA
-61.833333333333336,9.4,28.897187998384943,1409.212150455426,53.24275928520313,0.3330243038553355,FALSE,0.3330243038553355
-61.5,9.4,28.508003876269782,1473.907913177149,54.26656222356579,0.2636054787386139,FALSE,0.2636054787386139
-61.16666666666667,9.4,29.4608541134533,1412.8155885217473,55.79581351476066,0.6301569749627665,FALSE,0.6301569749627665
-60.833333333333336,9.4,29.64130843139488,1538.3145487673098,61.04305661284047,1.7397029026022308,FALSE,1.7397029026022308
-60.5,9.4,29.69251254944572,1452.5337422043033,53.85761889238517,0.28413819654746797,FALSE,0.28413819654746797
-60.16666666666667,9.4,28.82775383363493,1487.6077475130944,57.985679540495745,1.107499931139555,FALSE,1.107499931139555
-59.833333333333336,9.4,28.226940455254596,1496.0504852342997,57.248972863327445,0.9341974352165506,FALSE,0.9341974352165506
-59.5,9.4,30.26758985575826,1476.2643057052069,62.480026947893336,2.280811941821949,FALSE,2.280811941821949
-59.16666666666667,9.4,28.76608558482706,1470.3217838003948,58.01325762278633,1.0974011708955493,FALSE,1.0974011708955493
-58.833333333333336,9.4,28.255228858599093,1526.8478168890165,56.51126652998053,0.7581588907071496,FALSE,0.7581588907071496
-58.5,9.4,28.7784356929928,1470.0907143018203,52.81151866870586,0.2620407254263446,FALSE,0.2620407254263446
-58.16666666666667,9.4,28.774100960285335,1413.4789412305786,56.015172886609584,0.6518351186609375,FALSE,0.6518351186609375
-57.833333333333336,9.4,29.91462419201441,1605.1551002030494,56.02531936556752,0.5432324340611643,FALSE,0.5432324340611643
-57.5,9.4,28.9598421736233,1513.8416259174012,56.811678070831746,0.8858661854511922,FALSE,0.8858661854511922
-57.16666666666667,9.4,29.53392852461667,1423.4572677341514,55.68590441152791,0.5862258911599995,FALSE,0.5862258911599995
-56.833333333333336,9.4,28.38150179452437,1465.3871315040058,56.78234537096282,0.8133701813106725,FALSE,0.8133701813106725
-56.5,9.4,29.003388218858312,1522.439209224999,62.17230813475711,1.834947941139423,FALSE,1.834947941139423
-56.16666666666667,9.4,28.5016777130931,1412.83712667854,58.550503667635546,1.2705371240531118,FALSE,1.2705371240531118
-55.833333333333336,9.4,28.866549955617103,1506.8930828293262,57.21766388574781,0.9597163918142849,FALSE,0.9597163918142849
-55.5,9.4,27.967177930408297,1476.0458443594096,53.36313448290798,0.32052666088251786,FALSE,0.32052666088251786
-55.16666666666667,9.4,27.58893325939346,1369.115406466053,59.06779044521046,1.3747456821387714,FALSE,1.3747456821387714
-54.833333333333336,9.4,30.565875749727574,1301.3945345726993,57.40096129837203,1.53783927075171,FALSE,1.53783927075171
-54.5,9.4,29.31283070034167,1492.9724996707462,58.104346476888495,1.1515427475102873,FALSE,1.1515427475102873
-54.16666666666667,9.4,27.65392894499025,1606.3892063686164,58.632837685418544,1.0213701039020238,FALSE,1.0213701039020238
-53.833333333333336,9.4,28.241957746653412,1518.4764432136064,59.5620382194005,1.3390928639468056,FALSE,1.3390928639468056
-53.5,9.4,27.74103533065089,1420.4630539017396,57.311348960077126,0.9162338292702309,FALSE,0.9162338292702309
-53.16666666666667,9.4,30.806847305418323,1435.789609675532,56.155684052339055,0.952391152935447,TRUE,NA
-52.833333333333336,9.4,30.032985273486524,1604.7641370418105,57.86744986700731,0.9293117267339156,FALSE,0.9293117267339156
-52.5,9.4,28.640969490778755,1529.9690836733855,55.10201206473149,0.6418085761239953,FALSE,0.6418085761239953
-52.16666666666667,9.4,29.400088990147943,1431.609273672045,52.219357894210745,0.2970050300033281,FALSE,0.2970050300033281
-51.833333333333336,9.4,28.57367885247174,1409.6036933628195,60.4173211676982,1.6866433516713768,FALSE,1.6866433516713768
-51.5,9.4,28.5570090529406,1470.9979088243665,57.31327788993963,0.932696834581379,FALSE,0.932696834581379
-51.16666666666667,9.4,28.31852261628274,1480.7462634700746,56.52244832707137,0.7762872719663534,FALSE,0.7762872719663534
-50.833333333333336,9.4,28.539234344374037,1395.5824236602969,60.32271368436033,1.6943960591905982,FALSE,1.6943960591905982
-50.5,9.4,30.609717551489204,1300.021608393455,63.93489190695122,2.868497251927852,TRUE,NA
-50.16666666666667,9.4,29.12806044666184,1364.667825480081,53.9241090332624,0.6227536449826235,FALSE,0.6227536449826235
-49.833333333333336,9.4,29.339945711831135,1172.4496976996015,54.61776722952686,1.758807215093252,TRUE,NA
-49.5,9.4,29.510910414566975,1347.029033428074,56.097837934952075,0.9775234827604871,FALSE,0.9775234827604871
-49.16666666666667,9.4,30.46268055038141,1331.8933331563949,57.672005016733905,1.432351080714023,FALSE,1.432351080714023
-48.833333333333336,9.4,28.95360889983635,1373.8702627144603,58.46507816485036,1.3247218385271522,FALSE,1.3247218385271522
-48.5,9.4,28.592031066879336,1236.0025479832375,54.14622513929488,1.2401129735693108,FALSE,1.2401129735693108
-48.16666666666667,9.4,31.06309056242362,1249.3453607966974,56.7647818164679,1.8024833168916607,TRUE,NA
-47.833333333333336,9.4,29.22988895035182,1431.3272560561363,58.64310957806753,1.2625788601253916,FALSE,1.2625788601253916
-47.5,9.4,29.050282524042576,1335.4733412516623,57.93363214018815,1.3465814590767724,FALSE,1.3465814590767724
-47.16666666666667,9.4,28.66446766134987,1400.9796819588312,54.118472441158715,0.3987167705116302,FALSE,0.3987167705116302
-46.833333333333336,9.4,28.69873394424896,1414.4658800040954,58.73113200800629,1.3040438855252117,FALSE,1.3040438855252117
-46.5,9.4,29.41788311317471,1491.3168550879795,58.55454032720297,1.2645260985472584,FALSE,1.2645260985472584
-46.16666666666667,9.4,30.571563959107294,1307.808990507957,54.83839900769575,1.2076467238211608,FALSE,1.2076467238211608
-45.833333333333336,9.4,31.096410405037865,1357.756290141914,56.25364494264393,1.2394502781474455,TRUE,NA
-45.5,9.4,30.81761353989396,1551.845491527051,57.640790452302845,1.1747829013485231,TRUE,NA
-45.16666666666667,9.4,29.93760727035875,1376.3247584534518,58.52930115386651,1.384676347383845,FALSE,1.384676347383845
-44.833333333333336,9.4,30.40347577204971,1454.9889013719985,56.85601409795718,0.9714366263556812,FALSE,0.9714366263556812
-44.5,9.4,29.800860917677863,1412.7218498564555,56.221138743372606,0.7684040444622534,FALSE,0.7684040444622534
-44.16666666666667,9.4,29.875099831611383,1279.2527799206168,57.830126312586614,1.6323460572081205,FALSE,1.6323460572081205
-43.833333333333336,9.4,31.402487539496796,1371.7055709246245,57.93254138390427,1.5344273671707713,TRUE,NA
-43.5,9.4,29.777887846662065,1223.0306143548548,54.47747156766275,1.6351433907076638,TRUE,NA
-43.16666666666667,9.4,32.537023866051634,1449.0237176587868,55.96445935326382,1.388581163754775,TRUE,NA
-42.833333333333336,9.4,30.780835371023432,1341.600572643148,57.548086001248954,1.428013732974888,TRUE,NA
-42.5,9.4,31.13940483847186,1278.580571763743,57.468865356941336,1.7541384209473148,TRUE,NA
-42.16666666666667,9.4,30.36498414300568,1287.7288776540663,54.44180493458545,1.2559410984859662,FALSE,1.2559410984859662
-41.833333333333336,9.4,30.59500179107162,1448.528457129829,57.131866686698416,1.072003826048685,FALSE,1.072003826048685
-41.5,9.4,30.007696410064774,1337.5309498939034,58.255920955331426,1.4604282919682818,FALSE,1.4604282919682818
-41.16666666666667,9.4,31.108020406333484,1462.7574974602703,53.99889630939984,0.6641409972744962,TRUE,NA
-40.833333333333336,9.4,31.72778219575715,1254.4165369376622,56.1191295087804,1.7966318354370587,TRUE,NA
-40.5,9.4,31.718842226412335,1378.540649160374,50.90337467190644,0.8121428030332083,TRUE,NA
-40.16666666666667,9.4,30.79790835773134,1227.618767619511,60.23789204176538,2.380979334311159,TRUE,NA
-79.83333333333333,9,31.421640044548905,1294.198490574721,59.805940313388675,2.1209887745032807,TRUE,NA
-79.5,9,31.7116387441365,1413.4183324917224,57.266339872428745,1.4206280244895162,TRUE,NA
-79.16666666666667,9,33.53847296023169,1368.3707657877317,48.86403763348266,1.5893525037505358,TRUE,NA
-78.83333333333333,9,31.19296447123001,1351.5818426387964,57.663820083898806,1.4981210034243697,TRUE,NA
-78.5,9,32.07597368410201,1424.6873199369622,57.60233355498425,1.5684879411895971,TRUE,NA
-78.16666666666667,9,33.965844501260335,1446.4873678518309,60.149626949301776,2.529993012912654,TRUE,NA
