lon,lat,MESS,extrapolacao,variavel_limitante,cenario
-60.083333333333336,4.250000000000003,14.497259583618833,FALSE,bio12_precipitacao_anual,ssp126
-59.91666666666667,4.250000000000003,15.303052694608947,FALSE,bio12_precipitacao_anual,ssp126
-61.75,4.083333333333336,14.61587735659773,FALSE,bio3_isotermalidade,ssp126
-61.583333333333336,4.083333333333336,12.612803858624236,FALSE,declividade,ssp126
-61.41666666666667,4.083333333333336,18.71859429683441,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.25,4.083333333333336,12.10668702404634,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.083333333333336,4.083333333333336,9.36643364970463,FALSE,bio8_temp_media_trimestre_umido,ssp126
-60.91666666666667,4.083333333333336,5.4056754351838485,FALSE,bio8_temp_media_trimestre_umido,ssp126
-60.75,4.083333333333336,4.669840982439314,FALSE,bio8_temp_media_trimestre_umido,ssp126
-60.583333333333336,4.083333333333336,-0.48817746806721524,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.41666666666667,4.083333333333336,-0.11222658024567507,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.25,4.083333333333336,12.901326247399256,FALSE,bio8_temp_media_trimestre_umido,ssp126
-60.083333333333336,4.083333333333336,12.623369717255898,FALSE,bio8_temp_media_trimestre_umido,ssp126
-59.91666666666667,4.083333333333336,15.840252881509397,FALSE,bio12_precipitacao_anual,ssp126
-51.41666666666667,4.083333333333336,0.2222222222222222,FALSE,elevacao,ssp126
-64.25,3.916666666666669,9.481258367642171,FALSE,bio4_sazonalidade_temperatura,ssp126
-62.583333333333336,3.916666666666669,11.411870490231777,FALSE,bio3_isotermalidade,ssp126
-62.41666666666667,3.916666666666669,13.521122992665473,FALSE,bio3_isotermalidade,ssp126
-62.25,3.916666666666669,12.928029486731713,FALSE,bio3_isotermalidade,ssp126
-62.083333333333336,3.916666666666669,14.662336793763794,FALSE,bio3_isotermalidade,ssp126
-61.91666666666667,3.916666666666669,16.021847528033945,FALSE,bio3_isotermalidade,ssp126
-61.75,3.916666666666669,17.089433673431476,FALSE,bio3_isotermalidade,ssp126
-61.583333333333336,3.916666666666669,16.412199420760775,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.41666666666667,3.916666666666669,7.641724798567154,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.25,3.916666666666669,6.303691977186032,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.083333333333336,3.916666666666669,2.8329055510561614,FALSE,bio8_temp_media_trimestre_umido,ssp126
-60.91666666666667,3.916666666666669,1.2596944272488746,FALSE,bio8_temp_media_trimestre_umido,ssp126
-60.75,3.916666666666669,1.5233779548173831,FALSE,bio8_temp_media_trimestre_umido,ssp126
-60.583333333333336,3.916666666666669,-1.8431747725087289,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.41666666666667,3.916666666666669,-3.303262155908493,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.25,3.916666666666669,1.4333764785811167,FALSE,bio8_temp_media_trimestre_umido,ssp126
-60.083333333333336,3.916666666666669,11.724496795099222,FALSE,bio8_temp_media_trimestre_umido,ssp126
-59.91666666666667,3.916666666666669,8.357087687618618,FALSE,bio8_temp_media_trimestre_umido,ssp126
-59.75,3.916666666666669,-4.423978318085688,TRUE,bio8_temp_media_trimestre_umido,ssp126
-51.583333333333336,3.916666666666669,1.4444444444444444,FALSE,elevacao,ssp126
-51.41666666666667,3.916666666666669,0.4444444444444444,FALSE,elevacao,ssp126
-64.08333333333333,3.7500000000000027,10.830346866021642,FALSE,bio4_sazonalidade_temperatura,ssp126
-63.91666666666667,3.7500000000000027,9.765518061366288,FALSE,bio3_isotermalidade,ssp126
-63.75,3.7500000000000027,8.536230483989627,FALSE,bio3_isotermalidade,ssp126
-63.583333333333336,3.7500000000000027,7.137572546425997,FALSE,bio3_isotermalidade,ssp126
-63.41666666666667,3.7500000000000027,7.642800347776977,FALSE,bio3_isotermalidade,ssp126
-62.583333333333336,3.7500000000000027,-4.578151210981736,TRUE,declividade,ssp126
-62.41666666666667,3.7500000000000027,14.034138620336035,FALSE,bio3_isotermalidade,ssp126
-62.25,3.7500000000000027,14.13591540399349,FALSE,bio3_isotermalidade,ssp126
-62.083333333333336,3.7500000000000027,15.590812148414567,FALSE,bio3_isotermalidade,ssp126
-61.91666666666667,3.7500000000000027,17.36979542093647,FALSE,bio3_isotermalidade,ssp126
-61.75,3.7500000000000027,18.80245821846042,FALSE,bio3_isotermalidade,ssp126
-61.583333333333336,3.7500000000000027,15.566748308241396,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.41666666666667,3.7500000000000027,2.514862273681154,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.25,3.7500000000000027,1.7318453524249016,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.083333333333336,3.7500000000000027,-1.5732519038146435,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.91666666666667,3.7500000000000027,-1.4609845435616116,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.75,3.7500000000000027,-0.7741676596598458,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.583333333333336,3.7500000000000027,-2.9611994542003814,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.41666666666667,3.7500000000000027,-4.80437422670911,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.25,3.7500000000000027,-4.439107700815029,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.083333333333336,3.7500000000000027,-6.64754899921784,TRUE,bio8_temp_media_trimestre_umido,ssp126
-59.91666666666667,3.7500000000000027,-8.482690110277296,TRUE,bio8_temp_media_trimestre_umido,ssp126
-51.75,3.7500000000000027,3.677629169664885,FALSE,bio13_precipitacao_mes_umido,ssp126
-51.583333333333336,3.7500000000000027,1.5555555555555556,FALSE,elevacao,ssp126
-51.41666666666667,3.7500000000000027,0.5555555555555556,FALSE,elevacao,ssp126
-51.25,3.7500000000000027,0,FALSE,orientacao,ssp126
-63.91666666666667,3.5833333333333357,8.88035134392022,FALSE,bio3_isotermalidade,ssp126
-63.75,3.5833333333333357,1.6719028606919548,FALSE,declividade,ssp126
-63.583333333333336,3.5833333333333357,7.458954142484525,FALSE,bio3_isotermalidade,ssp126
-63.41666666666667,3.5833333333333357,6.879741991097504,FALSE,bio3_isotermalidade,ssp126
-63.25,3.5833333333333357,9.150339231175085,FALSE,bio3_isotermalidade,ssp126
-63.083333333333336,3.5833333333333357,-32.85077885530759,TRUE,declividade,ssp126
-62.91666666666667,3.5833333333333357,-45.73923383789415,TRUE,declividade,ssp126
-62.75,3.5833333333333357,-20.87292725245303,TRUE,declividade,ssp126
-62.583333333333336,3.5833333333333357,11.80361004391799,FALSE,bio3_isotermalidade,ssp126
-62.41666666666667,3.5833333333333357,13.54719140366652,FALSE,bio3_isotermalidade,ssp126
-62.25,3.5833333333333357,10.490230686052222,FALSE,declividade,ssp126
-62.083333333333336,3.5833333333333357,15.99586829061671,FALSE,bio3_isotermalidade,ssp126
-61.91666666666667,3.5833333333333357,15.986333803934619,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.75,3.5833333333333357,11.181103197071018,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.583333333333336,3.5833333333333357,4.766938179955647,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.41666666666667,3.5833333333333357,2.815084687841278,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.25,3.5833333333333357,0.7135685687277697,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.083333333333336,3.5833333333333357,-1.4681210448490365,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.91666666666667,3.5833333333333357,-3.488566509337398,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.75,3.5833333333333357,-4.66629312179928,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.583333333333336,3.5833333333333357,-4.622617733920239,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.41666666666667,3.5833333333333357,-6.814135329270013,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.25,3.5833333333333357,-7.574927146516857,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.083333333333336,3.5833333333333357,-8.813212069903457,TRUE,bio8_temp_media_trimestre_umido,ssp126
-59.91666666666667,3.5833333333333357,-9.91076518790204,TRUE,bio8_temp_media_trimestre_umido,ssp126
-51.75,3.5833333333333357,3.032895138389186,FALSE,bio13_precipitacao_mes_umido,ssp126
-51.583333333333336,3.5833333333333357,5.555555555555555,FALSE,elevacao,ssp126
-51.41666666666667,3.5833333333333357,1.4444444444444444,FALSE,elevacao,ssp126
-51.25,3.5833333333333357,0.6666666666666666,FALSE,elevacao,ssp126
-63.91666666666667,3.416666666666669,7.8456405264213895,FALSE,bio3_isotermalidade,ssp126
-63.75,3.416666666666669,3.324560234398728,FALSE,declividade,ssp126
-63.583333333333336,3.416666666666669,3.8523705144002043,FALSE,declividade,ssp126
-63.41666666666667,3.416666666666669,6.462320445273429,FALSE,bio3_isotermalidade,ssp126
-63.25,3.416666666666669,8.885226166501944,FALSE,bio3_isotermalidade,ssp126
-63.083333333333336,3.416666666666669,10.183801618500546,FALSE,bio3_isotermalidade,ssp126
-62.91666666666667,3.416666666666669,10.553812542264563,FALSE,bio3_isotermalidade,ssp126
-62.75,3.416666666666669,10.898290096530404,FALSE,bio3_isotermalidade,ssp126
-62.583333333333336,3.416666666666669,12.586405487147857,FALSE,bio3_isotermalidade,ssp126
-62.41666666666667,3.416666666666669,13.44336362758139,FALSE,bio3_isotermalidade,ssp126
-62.25,3.416666666666669,15.685544218950874,FALSE,bio3_isotermalidade,ssp126
-62.083333333333336,3.416666666666669,17.392305989896823,FALSE,declividade,ssp126
-61.91666666666667,3.416666666666669,15.68790571009819,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.75,3.416666666666669,11.757487821050804,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.583333333333336,3.416666666666669,7.5116773551065945,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.41666666666667,3.416666666666669,2.955857273236652,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.25,3.416666666666669,-1.6088936302444108,TRUE,bio8_temp_media_trimestre_umido,ssp126
-61.083333333333336,3.416666666666669,-3.55095992059317,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.91666666666667,3.416666666666669,-4.814161428474722,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.75,3.416666666666669,-6.32506070104095,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.583333333333336,3.416666666666669,-7.814550469744905,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.41666666666667,3.416666666666669,-8.95039601465144,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.25,3.416666666666669,-9.713879312383828,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.083333333333336,3.416666666666669,-8.463972086900565,TRUE,bio8_temp_media_trimestre_umido,ssp126
-59.91666666666667,3.416666666666669,-10.288469616039919,TRUE,bio8_temp_media_trimestre_umido,ssp126
-51.91666666666667,3.416666666666669,7.336429542417366,FALSE,declividade,ssp126
-51.75,3.416666666666669,6.256575333444696,FALSE,bio13_precipitacao_mes_umido,ssp126
-51.583333333333336,3.416666666666669,6,FALSE,elevacao,ssp126
-51.41666666666667,3.416666666666669,2.4444444444444446,FALSE,elevacao,ssp126
-51.25,3.416666666666669,0.4444444444444444,FALSE,elevacao,ssp126
-63.91666666666667,3.2500000000000027,-20.652438443053132,TRUE,declividade,ssp126
-63.75,3.2500000000000027,4.916199124612652,FALSE,bio3_isotermalidade,ssp126
-63.583333333333336,3.2500000000000027,0.34567154116100385,FALSE,orientacao,ssp126
-63.41666666666667,3.2500000000000027,5.700569967823198,FALSE,bio3_isotermalidade,ssp126
-63.25,3.2500000000000027,7.281409537114789,FALSE,bio3_isotermalidade,ssp126
-63.083333333333336,3.2500000000000027,10.092874287540221,FALSE,bio3_isotermalidade,ssp126
-62.91666666666667,3.2500000000000027,6.216916244812058,FALSE,declividade,ssp126
-62.75,3.2500000000000027,11.885352495745677,FALSE,bio3_isotermalidade,ssp126
-62.583333333333336,3.2500000000000027,12.536111585877876,FALSE,bio3_isotermalidade,ssp126
-62.41666666666667,3.2500000000000027,13.81075879288692,FALSE,bio3_isotermalidade,ssp126
-62.25,3.2500000000000027,15.93047432915456,FALSE,bio3_isotermalidade,ssp126
-62.083333333333336,3.2500000000000027,15.92944463094075,FALSE,orientacao,ssp126
-61.91666666666667,3.2500000000000027,15.408506393432612,FALSE,orientacao,ssp126
-61.75,3.2500000000000027,13.541857822951151,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.583333333333336,3.2500000000000027,7.876903100993319,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.41666666666667,3.2500000000000027,2.485459888376964,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.25,3.2500000000000027,0.13628678458613594,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.083333333333336,3.2500000000000027,0.3999703121546443,FALSE,bio8_temp_media_trimestre_umido,ssp126
-60.91666666666667,3.2500000000000027,-4.652917279386277,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.75,3.2500000000000027,-7.397656454537224,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.583333333333336,3.2500000000000027,-8.571794426351715,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.41666666666667,3.2500000000000027,-10.794467947322017,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.25,3.2500000000000027,-8.270674852029744,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.083333333333336,3.2500000000000027,-8.297426536855747,TRUE,bio8_temp_media_trimestre_umido,ssp126
-52.083333333333336,3.2500000000000027,0.3104400634765625,FALSE,orientacao,ssp126
-51.91666666666667,3.2500000000000027,6.915984863768507,FALSE,declividade,ssp126
-51.75,3.2500000000000027,11.13351123993201,FALSE,declividade,ssp126
-51.583333333333336,3.2500000000000027,8.666666666666666,FALSE,elevacao,ssp126
-51.41666666666667,3.2500000000000027,4.888888888888889,FALSE,elevacao,ssp126
-51.25,3.2500000000000027,1.7777777777777777,FALSE,elevacao,ssp126
-63.91666666666667,3.0833333333333357,-25.70837423897958,TRUE,declividade,ssp126
-63.75,3.0833333333333357,4.762463866120727,FALSE,bio3_isotermalidade,ssp126
-63.583333333333336,3.0833333333333357,5.075522594356799,FALSE,bio3_isotermalidade,ssp126
-63.41666666666667,3.0833333333333357,5.535658286826832,FALSE,bio3_isotermalidade,ssp126
-63.25,3.0833333333333357,5.791853993118772,FALSE,bio3_isotermalidade,ssp126
-63.083333333333336,3.0833333333333357,7.282093201257347,FALSE,bio3_isotermalidade,ssp126
-62.91666666666667,3.0833333333333357,10.020316714845173,FALSE,bio3_isotermalidade,ssp126
-62.75,3.0833333333333357,3.7992546747767557,FALSE,declividade,ssp126
-62.583333333333336,3.0833333333333357,3.3999403575430276,FALSE,declividade,ssp126
-62.41666666666667,3.0833333333333357,3.665027428953763,FALSE,declividade,ssp126
-62.25,3.0833333333333357,5.109408030990638,FALSE,declividade,ssp126
-62.083333333333336,3.0833333333333357,12.389460712759714,FALSE,declividade,ssp126
-61.91666666666667,3.0833333333333357,20.014786830667543,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.75,3.0833333333333357,15.611320856282282,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.583333333333336,3.0833333333333357,6.550451801701505,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.41666666666667,3.0833333333333357,0.7180135895296516,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.25,3.0833333333333357,-1.829798930095727,TRUE,bio8_temp_media_trimestre_umido,ssp126
-61.083333333333336,3.0833333333333357,-5.068057754277619,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.91666666666667,3.0833333333333357,-7.586508668606164,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.75,3.0833333333333357,-9.448360684484268,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.583333333333336,3.0833333333333357,-10.76416840185598,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.41666666666667,3.0833333333333357,-11.401111336760485,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.25,3.0833333333333357,-9.589133269879643,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.083333333333336,3.0833333333333357,-10.253725049772,TRUE,bio8_temp_media_trimestre_umido,ssp126
-52.083333333333336,3.0833333333333357,1.2502882215711806,FALSE,orientacao,ssp126
-51.91666666666667,3.0833333333333357,6.9524152765190355,FALSE,declividade,ssp126
-51.75,3.0833333333333357,11.377436612261638,FALSE,declividade,ssp126
-51.583333333333336,3.0833333333333357,8.555555555555555,FALSE,elevacao,ssp126
-51.41666666666667,3.0833333333333357,6.333333333333333,FALSE,elevacao,ssp126
-51.25,3.0833333333333357,4,FALSE,elevacao,ssp126
-63.91666666666667,2.916666666666669,-9,TRUE,elevacao,ssp126
-63.75,2.916666666666669,3.3922225772651946,FALSE,bio3_isotermalidade,ssp126
-63.583333333333336,2.916666666666669,5.03046021000379,FALSE,bio3_isotermalidade,ssp126
-63.41666666666667,2.916666666666669,5.004510697114491,FALSE,bio3_isotermalidade,ssp126
-63.25,2.916666666666669,7.543074556547199,FALSE,bio3_isotermalidade,ssp126
-63.083333333333336,2.916666666666669,9.224828898186061,FALSE,bio3_isotermalidade,ssp126
-62.91666666666667,2.916666666666669,10.731832740081297,FALSE,bio3_isotermalidade,ssp126
-62.75,2.916666666666669,12.538727344336364,FALSE,bio3_isotermalidade,ssp126
-62.583333333333336,2.916666666666669,13.450722554041224,FALSE,declividade,ssp126
-62.41666666666667,2.916666666666669,12.922443713258057,FALSE,declividade,ssp126
-62.25,2.916666666666669,13.492978764247585,FALSE,declividade,ssp126
-62.083333333333336,2.916666666666669,15.555596863125865,FALSE,declividade,ssp126
-61.91666666666667,2.916666666666669,20.691857292811054,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.75,2.916666666666669,11.753899180403412,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.583333333333336,2.916666666666669,4.17456779309203,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.41666666666667,2.916666666666669,0.031155925620528983,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.25,2.916666666666669,-5.410161235993087,TRUE,bio8_temp_media_trimestre_umido,ssp126
-61.083333333333336,2.916666666666669,-8.980695560117478,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.91666666666667,2.916666666666669,-10.549461663122884,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.75,2.916666666666669,-12.46836490929303,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.583333333333336,2.916666666666669,-11.840312015992287,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.41666666666667,2.916666666666669,-8.707184050776002,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.25,2.916666666666669,-7.275601892518582,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.083333333333336,2.916666666666669,-5.48854041013269,TRUE,bio8_temp_media_trimestre_umido,ssp126
-52.25,2.916666666666669,5.896771150591269,FALSE,declividade,ssp126
-52.083333333333336,2.916666666666669,2.8757137722439237,FALSE,orientacao,ssp126
-51.91666666666667,2.916666666666669,11.43105761506064,FALSE,declividade,ssp126
-51.75,2.916666666666669,10.444444444444445,FALSE,elevacao,ssp126
-51.583333333333336,2.916666666666669,8.555555555555555,FALSE,elevacao,ssp126
-51.41666666666667,2.916666666666669,6.333333333333333,FALSE,elevacao,ssp126
-51.25,2.916666666666669,5.666666666666667,FALSE,elevacao,ssp126
-63.91666666666667,2.7500000000000027,-8.666666666666666,TRUE,elevacao,ssp126
-63.75,2.7500000000000027,3.524318379418737,FALSE,bio3_isotermalidade,ssp126
-63.583333333333336,2.7500000000000027,4.585008434334802,FALSE,bio3_isotermalidade,ssp126
-63.41666666666667,2.7500000000000027,4.049699410711233,FALSE,bio3_isotermalidade,ssp126
-63.25,2.7500000000000027,7.185696557156552,FALSE,bio3_isotermalidade,ssp126
-63.083333333333336,2.7500000000000027,8.892003358871657,FALSE,bio3_isotermalidade,ssp126
-62.91666666666667,2.7500000000000027,8.517476979532919,FALSE,declividade,ssp126
-62.75,2.7500000000000027,1.9498337371787924,FALSE,declividade,ssp126
-62.583333333333336,2.7500000000000027,3.84627448187934,FALSE,orientacao,ssp126
-62.41666666666667,2.7500000000000027,10.762538457106768,FALSE,declividade,ssp126
-62.25,2.7500000000000027,15.41799793514505,FALSE,declividade,ssp126
-62.083333333333336,2.7500000000000027,16.003298286995012,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.91666666666667,2.7500000000000027,13.485703752820957,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.75,2.7500000000000027,10.112055304214778,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.583333333333336,2.7500000000000027,3.9055013045524354,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.41666666666667,2.7500000000000027,-0.6209163920133172,TRUE,bio8_temp_media_trimestre_umido,ssp126
-61.25,2.7500000000000027,-4.268973510122821,TRUE,bio8_temp_media_trimestre_umido,ssp126
-61.083333333333336,2.7500000000000027,-8.961977536740747,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.91666666666667,2.7500000000000027,-11.379742612905567,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.75,2.7500000000000027,-13.301337339561256,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.583333333333336,2.7500000000000027,-11.255934510570587,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.41666666666667,2.7500000000000027,-7.804763267979293,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.25,2.7500000000000027,-6.4390816016103205,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.083333333333336,2.7500000000000027,-4.996774301418084,TRUE,bio8_temp_media_trimestre_umido,ssp126
-52.25,2.7500000000000027,8.420115614666875,FALSE,declividade,ssp126
-52.083333333333336,2.7500000000000027,4.884481306685705,FALSE,declividade,ssp126
-51.91666666666667,2.7500000000000027,13.353340130263645,FALSE,declividade,ssp126
-51.75,2.7500000000000027,12.555555555555555,FALSE,elevacao,ssp126
-51.583333333333336,2.7500000000000027,9,FALSE,elevacao,ssp126
-51.41666666666667,2.7500000000000027,8.444444444444445,FALSE,elevacao,ssp126
-51.25,2.7500000000000027,6.222222222222222,FALSE,elevacao,ssp126
-51.083333333333336,2.7500000000000027,2.7777777777777777,FALSE,elevacao,ssp126
-63.91666666666667,2.5833333333333357,-12.555555555555555,TRUE,elevacao,ssp126
-63.75,2.5833333333333357,3.2222222222222223,FALSE,elevacao,ssp126
-63.583333333333336,2.5833333333333357,3.971226656956654,FALSE,bio3_isotermalidade,ssp126
-63.41666666666667,2.5833333333333357,4.573950909942112,FALSE,bio3_isotermalidade,ssp126
-63.25,2.5833333333333357,0,FALSE,declividade,ssp126
-63.083333333333336,2.5833333333333357,9.183214559073784,FALSE,bio3_isotermalidade,ssp126
-62.91666666666667,2.5833333333333357,11.094026112997794,FALSE,bio3_isotermalidade,ssp126
-62.75,2.5833333333333357,3.6648983425564206,FALSE,orientacao,ssp126
-62.583333333333336,2.5833333333333357,2.435701434335008,FALSE,declividade,ssp126
-62.41666666666667,2.5833333333333357,15.909161842623487,FALSE,bio3_isotermalidade,ssp126
-62.25,2.5833333333333357,17.442914106701704,FALSE,bio8_temp_media_trimestre_umido,ssp126
-62.083333333333336,2.5833333333333357,13.59621757275765,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.91666666666667,2.5833333333333357,9.477763069788457,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.75,2.5833333333333357,3.8983648032650104,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.583333333333336,2.5833333333333357,2.6039665897555726,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.41666666666667,2.5833333333333357,1.1719844076368509,FALSE,orientacao,ssp126
-61.25,2.5833333333333357,0.11137020009118409,FALSE,bio8_temp_media_trimestre_umido,ssp126
-61.083333333333336,2.5833333333333357,-1.5839362657421023,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.91666666666667,2.5833333333333357,-9.706742811096403,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.75,2.5833333333333357,-6.94507993289242,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.583333333333336,2.5833333333333357,-6.712593110951797,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.41666666666667,2.5833333333333357,-5.744190276251926,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.25,2.5833333333333357,-5.5892262482964155,TRUE,bio8_temp_media_trimestre_umido,ssp126
-60.083333333333336,2.5833333333333357,-7.78694240476441,TRUE,bio8_temp_media_trimestre_umido,ssp126
-52.41666666666667,2.5833333333333357,4.654600724143092,FALSE,declividade,ssp126
-52.25,2.5833333333333357,9.942943670593902,FALSE,declividade,ssp126
-52.083333333333336,2.5833333333333357,9.788875670986073,FALSE,declividade,ssp126
-51.91666666666667,2.5833333333333357,12.844642003377274,FALSE,orientacao,ssp126
-51.75,2.5833333333333357,13.777777777777779,FALSE,elevacao,ssp126
-51.583333333333336,2.5833333333333357,11.59797138637966,FALSE,orientacao,ssp126
-51.41666666666667,2.5833333333333357,10.28881122245146,FALSE,declividade,ssp126
-51.25,2.5833333333333357,7.555555555555555,FALSE,elevacao,ssp126
-51.083333333333336,2.5833333333333357,3.888888888888889,FALSE,elevacao,ssp126
-63.25,2.416666666666669,1.7260124568756239,FALSE,declividade,ssp126
