lon,lat,temperatura,precipitacao,sazonalidade,dominio
-66.5,9.8,26.274035735802794,1761.8685344396315,51.12188636871754,Calibracao
-66.16666666666667,9.8,26.626553525499528,1744.6285980172815,41.478393982891554,Calibracao
-65.83333333333333,9.8,25.589116788511713,1728.0362036844197,49.0069086837979,Calibracao
-65.5,9.8,28.59440998023055,1746.0895056666081,46.32021466073521,Calibracao
-65.16666666666667,9.8,27.644167315502227,1543.1412922082714,50.696341386347314,Calibracao
-64.83333333333333,9.8,25.46132499337144,1692.377919897161,45.35669982704109,Calibracao
-64.5,9.8,26.025309295901295,1652.361016757029,46.47838706336483,Calibracao
-64.16666666666667,9.8,25.88455141934537,1640.5720482377897,47.6575474068254,Calibracao
-63.833333333333336,9.8,26.92418709378982,1638.7323493214394,48.577245375804196,Calibracao
-63.5,9.8,26.066091874519753,1676.4171379453549,43.33479078728354,Calibracao
-63.16666666666667,9.8,26.289428394276133,1645.6305375877785,52.611538424337326,Calibracao
-62.833333333333336,9.8,25.95766015083567,1629.8702122600876,51.18144760545976,Calibracao
-62.5,9.8,25.868449159928545,1596.9474668558696,44.96549271576129,Calibracao
-62.16666666666667,9.8,27.06439783756934,1869.8233176329031,48.32920552818048,Calibracao
-61.833333333333336,9.8,25.557196597937146,1760.5449521685243,47.10459732549541,Calibracao
-61.5,9.8,27.055224060623562,1733.9410840466517,54.35767977549723,Calibracao
-61.16666666666667,9.8,24.22896703039213,1839.8690057896038,54.582312196046324,Calibracao
-60.833333333333336,9.8,26.084028131568516,1650.1373938968254,50.5590384410762,Calibracao
-60.5,9.8,25.607110237886708,1737.336025501785,51.97800706187829,Calibracao
-60.16666666666667,9.8,25.630630044944496,1817.3575310136453,49.09158899839681,Calibracao
-59.833333333333336,9.8,25.721609510312557,1702.0735951574698,45.27726738699033,Calibracao
-59.5,9.8,24.874632089479345,1631.6253581075807,52.684548316546135,Calibracao
-59.16666666666667,9.8,24.97688428868278,1685.3602556426792,47.63578648412111,Calibracao
-58.833333333333336,9.8,24.31347259019074,1669.6500273910042,47.74666998702949,Calibracao
-58.5,9.8,24.222475201211765,1762.4083152119817,42.67980075250027,Calibracao
-58.16666666666667,9.8,25.420735042462862,1793.8286647335146,50.71744274108675,Calibracao
-57.833333333333336,9.8,25.515084732038616,1721.3842882215215,51.64075221349855,Calibracao
-57.5,9.8,25.127282414703274,1687.081196901353,50.28390801795071,Calibracao
-57.16666666666667,9.8,25.88132083904236,1532.914717371387,47.47508789300698,Calibracao
-56.833333333333336,9.8,26.871940827043836,1691.552847623795,45.49362927458272,Calibracao
-56.5,9.8,24.564459390783984,1762.0050685804742,45.76037947863718,Calibracao
-56.16666666666667,9.8,22.91164304535812,1627.9833384009735,49.86648197304175,Calibracao
-55.833333333333336,9.8,25.88258945227692,1722.5193989036006,51.43048656892442,Calibracao
-55.5,9.8,24.330724266263925,1716.4658017968788,47.07268155569336,Calibracao
-55.16666666666667,9.8,24.345446884568013,1599.169326020623,47.1537372140774,Calibracao
-54.833333333333336,9.8,25.88739793618143,1811.460462204277,52.84197727581969,Calibracao
-54.5,9.8,24.71189705269059,1732.4489454640188,49.439069815566974,Calibracao
-54.16666666666667,9.8,23.877427229423613,1753.8068829122267,44.94128273259521,Calibracao
-53.833333333333336,9.8,25.151180203440024,1644.8336157695846,48.442156532026694,Calibracao
-53.5,9.8,24.87896518059333,1800.5176761454168,47.086378264658066,Calibracao
-53.16666666666667,9.8,25.02910575873287,1631.4389038895724,48.47540671907965,Calibracao
-52.833333333333336,9.8,25.394565955710057,1690.4445224628103,46.018048685244565,Calibracao
-52.5,9.8,24.742006013192302,1568.176840594105,44.36387341311375,Calibracao
-52.16666666666667,9.8,25.68715323050601,1605.7912295249823,48.13058213330915,Calibracao
-51.833333333333336,9.8,24.944146899961837,1655.537864401531,48.87454793305764,Calibracao
-51.5,9.8,25.480235025618747,1721.3500992639601,49.62601467965145,Calibracao
-51.16666666666667,9.8,26.211420282182367,1620.5619660755176,49.0899453471405,Calibracao
-50.833333333333336,9.8,25.66205322683802,1605.9446882968707,49.788580946455774,Calibracao
-50.5,9.8,25.026562403908077,1652.1635057880712,43.48846808673489,Calibracao
-50.16666666666667,9.8,26.406612615844715,1507.9284929176386,47.67179605789748,Calibracao
-49.833333333333336,9.8,26.322778469412214,1561.880576088436,53.44336229714331,Calibracao
-49.5,9.8,25.981148991485053,1519.11543500381,51.815312534443116,Calibracao
-49.16666666666667,9.8,25.764310821344903,1731.8715168371057,45.087093733568935,Calibracao
-48.833333333333336,9.8,25.04895087925122,1628.6613082721187,49.08402908665687,Calibracao
-48.5,9.8,26.905874705909174,1640.0149942939754,46.52290660307947,Calibracao
-48.16666666666667,9.8,25.210729694828334,1623.465468640459,50.57600308366905,Calibracao
-47.833333333333336,9.8,27.791535539281494,1519.0208303303882,45.67542444510999,Calibracao
-47.5,9.8,27.27639146055513,1564.2971034712127,51.07055187276928,Calibracao
-47.16666666666667,9.8,25.760983145154402,1682.1347744058592,48.41875577235706,Calibracao
-46.833333333333336,9.8,25.12719928405887,1634.7966362791415,44.826369832418436,Calibracao
-46.5,9.8,25.491093337213528,1686.2303707955912,46.12944767509937,Calibracao
-46.16666666666667,9.8,26.442572061898293,1641.5757193108414,47.57683586224543,Calibracao
-45.833333333333336,9.8,26.07152438938498,1603.1053276967382,46.54403893184998,Calibracao
-45.5,9.8,26.06399568198397,1572.8080266606191,52.296696534934206,Calibracao
-45.16666666666667,9.8,25.604442127205967,1755.2420203501324,50.15548751918613,Calibracao
-44.833333333333336,9.8,26.50517587607554,1577.3844250793938,46.86343797262845,Calibracao
-44.5,9.8,25.924583712478558,1580.4679744672676,49.968653656210655,Calibracao
-44.16666666666667,9.8,25.215448434098672,1623.442640186469,46.957825145654795,Calibracao
-43.833333333333336,9.8,26.460098222158578,1610.9697478443002,47.596646656791854,Calibracao
-43.5,9.8,27.715018115559943,1476.206207564039,47.09699936011921,Calibracao
-43.16666666666667,9.8,26.455447030760862,1572.1013001918298,42.78270460302095,Calibracao
-42.833333333333336,9.8,27.60529089559523,1631.1040432701325,47.01369439288998,Calibracao
-42.5,9.8,25.686225457045317,1482.7065292056686,46.012631243039216,Calibracao
-42.16666666666667,9.8,27.175653308299207,1673.7713503210873,50.03155461383932,Calibracao
-41.833333333333336,9.8,27.77541809540768,1491.3086596122673,52.20290588710084,Calibracao
-41.5,9.8,27.660048955089536,1422.2551165127438,48.662690381300486,Calibracao
-41.16666666666667,9.8,27.563761830602985,1463.2025415544927,47.264296328555204,Calibracao
-40.833333333333336,9.8,26.970062623850296,1663.5437762747963,44.300268171586694,Calibracao
-40.5,9.8,26.85823440523687,1644.5598390217185,50.16611798792341,Calibracao
-40.16666666666667,9.8,26.775575284536195,1726.7491848557183,46.173514157482686,Calibracao
-79.83333333333333,9.4,28.44928175570762,1563.4002015503427,51.222654835568306,Calibracao
-79.5,9.4,27.522890437878758,1539.8089035404096,51.569327567902896,Calibracao
-79.16666666666667,9.4,27.962516658039373,1659.7749912017407,51.76059215472088,Calibracao
-78.83333333333333,9.4,28.19805475685076,1660.1585723927294,48.66142083716982,Calibracao
-78.5,9.4,30.10859592375317,1444.224720589027,51.92517701317746,Calibracao
-78.16666666666667,9.4,27.87896395022339,1574.5641764883037,46.427002866859645,Calibracao
-77.83333333333333,9.4,28.69014424124043,1581.1633408933167,48.38129619281607,Calibracao
-77.5,9.4,28.556988762017202,1455.9541373956686,44.698612705926486,Calibracao
-77.16666666666667,9.4,27.62561157124038,1575.7627457390176,48.93919672105564,Calibracao
-76.83333333333333,9.4,28.42748457414769,1526.769670799638,50.44208621463219,Calibracao
-76.5,9.4,29.78805683914499,1621.6221327976768,50.68452427613702,Calibracao
-76.16666666666667,9.4,28.886542224661234,1671.9683981192059,47.41295435979492,Calibracao
-75.83333333333333,9.4,28.50547163379342,1550.836881194313,42.3631070182749,Calibracao
-75.5,9.4,28.072261011346217,1631.0300850200747,48.15768234166162,Calibracao
-75.16666666666667,9.4,26.58474048982569,1591.767639446234,48.58637660738961,Calibracao
-74.83333333333333,9.4,29.427074974238828,1596.3249979835393,44.34637440996782,Calibracao
-74.5,9.4,27.066611514283178,1754.674137040993,46.94827386883799,Calibracao
-74.16666666666667,9.4,29.015626800281332,1587.5643541532172,51.354578227158996,Calibracao
-73.83333333333333,9.4,30.03259552735718,1642.9265869934786,52.612515949438944,Calibracao
-73.5,9.4,26.97594852307439,1594.2978772066176,48.238128209557594,Calibracao
-73.16666666666667,9.4,28.86451840617875,1661.171668402431,49.55839330021893,Calibracao
-72.83333333333333,9.4,27.950901427825922,1829.0059521262665,47.733404820487955,Calibracao
-72.5,9.4,26.722526980816582,1569.574344850608,52.243329981795,Calibracao
-72.16666666666667,9.4,26.721556331075153,1559.9575526552178,44.78751602683696,Calibracao
-71.83333333333333,9.4,26.58751757579544,1616.9540263696822,45.32390882120582,Calibracao
-71.5,9.4,27.492196227825637,1579.8181229962024,49.365287069198594,Calibracao
-71.16666666666667,9.4,26.592646598007786,1631.851826435408,51.01551844853974,Calibracao
-70.83333333333333,9.4,28.46280888450786,1535.7951262007277,48.41188273915723,Calibracao
-70.5,9.4,29.666627965211106,1662.5489458806915,52.00765645786332,Calibracao
-70.16666666666667,9.4,26.548589833374365,1504.019494970197,48.578699948525646,Calibracao
-69.83333333333333,9.4,28.34396860276499,1597.1634955746817,48.32687283146029,Calibracao
-69.5,9.4,28.253090108957842,1646.5763884243693,48.588527202304455,Calibracao
-69.16666666666667,9.4,27.783912824534564,1576.3666728258765,45.32940181723432,Calibracao
-68.83333333333333,9.4,26.49957227883782,1695.1698229887238,50.10187629579144,Calibracao
-68.5,9.4,27.22016334211614,1589.5601840660668,46.954455233673144,Calibracao
-68.16666666666667,9.4,26.994433190453904,1670.1571942640765,50.460696608300196,Calibracao
-67.83333333333333,9.4,27.67134008880759,1702.5486653989406,51.631768443099716,Calibracao
-67.5,9.4,26.746243580134536,1616.3380218438883,50.25349864921318,Calibracao
-67.16666666666667,9.4,27.876620546812497,1621.7266415611666,49.264169148604495,Calibracao
-66.83333333333333,9.4,26.575435504646286,1770.027968087742,48.10075913033852,Calibracao
-66.5,9.4,27.774712335852655,1650.2087294774874,45.58604047419176,Calibracao
-66.16666666666667,9.4,25.79741976971771,1779.796475439361,47.233438868268216,Calibracao
-65.83333333333333,9.4,25.52183378464085,1620.391268696468,52.178618859529045,Calibracao
-65.5,9.4,29.487285552874056,1590.6820012861904,47.838285672712075,Calibracao
-65.16666666666667,9.4,26.109829687683348,1754.2684330065313,47.94480224144007,Calibracao
-64.83333333333333,9.4,26.668527550641098,1712.4026836065718,51.40199236660224,Calibracao
-64.5,9.4,26.888818354300927,1717.2459426894538,51.679695987141116,Calibracao
-64.16666666666667,9.4,25.7971386744684,1609.2842763324074,46.523507917863355,Calibracao
-63.833333333333336,9.4,26.615394327169383,1828.0428523245114,44.488629671990616,Calibracao
-63.5,9.4,26.40119210899098,1721.646684035135,49.944656383645906,Calibracao
-63.16666666666667,9.4,25.795599274803333,1725.5593358357876,50.21909276733794,Calibracao
-62.833333333333336,9.4,25.97011596082229,1660.255904958386,47.199442511354384,Calibracao
-62.5,9.4,25.804372043126115,1529.0123642838557,47.54711153138876,Calibracao
-62.16666666666667,9.4,27.676262491070894,1668.9613152303434,48.62043641880008,Calibracao
-61.833333333333336,9.4,25.021187998384942,1692.2865346084388,44.30275928520313,Calibracao
-61.5,9.4,24.63200387626978,1765.8044467922148,45.326562223565794,Calibracao
-61.16666666666667,9.4,25.5848541134533,1696.3813505928947,46.85581351476066,Calibracao
-60.833333333333336,9.4,25.765308431394878,1838.9938054173974,52.103056612840476,Calibracao
-60.5,9.4,25.81651254944572,1741.5156161412538,44.91761889238517,Calibracao
-60.16666666666667,9.4,24.951753833634925,1781.372440355789,49.04567954049575,Calibracao
-59.833333333333336,9.4,24.350940455254594,1790.9664604935224,48.30897286332745,Calibracao
-59.5,9.4,26.39158985575826,1768.4821655740984,53.54002694789334,Calibracao
-59.16666666666667,9.4,24.89008558482706,1761.7292997731759,49.07325762278633,Calibracao
-58.833333333333336,9.4,24.37922885859909,1825.9634282829732,47.571266529980534,Calibracao
-58.5,9.4,24.9024356929928,1761.4667207975233,43.87151866870586,Calibracao
-58.16666666666667,9.4,24.898100960285333,1697.1351604892939,47.075172886609586,Calibracao
-57.833333333333336,9.4,26.03862419201441,1914.9489775034654,47.08531936556752,Calibracao
-57.5,9.4,25.0838421736233,1811.1836658152286,47.87167807083175,Calibracao
-57.16666666666667,9.4,25.65792852461667,1708.4741678797175,46.74590441152791,Calibracao
-56.833333333333336,9.4,24.50550179452437,1756.1217403454611,47.842345370962825,Calibracao
-56.5,9.4,25.12738821885831,1820.9536468465901,53.23230813475711,Calibracao
-56.16666666666667,9.4,24.625677713093097,1696.4058257710683,49.61050366763555,Calibracao
-55.833333333333336,9.4,24.990549955617105,1803.2875941242344,48.27766388574781,Calibracao
-55.5,9.4,24.091177930408293,1768.2339140447837,44.42313448290798,Calibracao
-55.16666666666667,9.4,23.71293325939346,1646.7220528023329,50.127790445210465,Calibracao
-54.833333333333336,9.4,26.689875749727573,1569.7665165598855,48.460961298372034,Calibracao
-54.5,9.4,25.436830700341673,1787.468749625848,49.1643464768885,Calibracao
-54.16666666666667,9.4,23.777928944990247,1916.3513708734279,49.692837685418546,Calibracao
-53.833333333333336,9.4,24.36595774665341,1816.4505036518256,50.6220382194005,Calibracao
-53.5,9.4,23.86503533065089,1705.0716521610677,48.37134896007713,Calibracao
-53.16666666666667,9.4,26.93084730541832,1722.4881928131047,47.21568405233906,Calibracao
-52.833333333333336,9.4,26.156985273486523,1914.5047011838756,48.92744986700731,Calibracao
-52.5,9.4,24.764969490778753,1829.51032235612,46.16201206473149,Calibracao
-52.16666666666667,9.4,25.52408899014794,1717.7378109909603,43.27935789421075,Calibracao
-51.833333333333336,9.4,24.69767885247174,1692.7314697304769,51.4773211676982,Calibracao
-51.5,9.4,24.6810090529406,1762.4976236640525,48.37327788993963,Calibracao
-51.16666666666667,9.4,24.442522616282737,1773.5752993978122,47.582448327071376,Calibracao
-50.833333333333336,9.4,24.663234344374036,1676.7982087048829,51.38271368436033,Calibracao
-50.5,9.4,26.733717551489203,1568.2063731743806,54.994891906951224,Calibracao
-50.16666666666667,9.4,25.252060446661837,1641.667983500092,44.984109033262406,Calibracao
-49.833333333333336,9.4,25.463945711831133,1423.2382928404563,45.677767229526864,Calibracao
-49.5,9.4,25.634910414566974,1621.6239016228112,47.15783793495208,Calibracao
-49.16666666666667,9.4,26.58668055038141,1604.424242223176,48.73200501673391,Calibracao
-48.833333333333336,9.4,25.07760889983635,1652.1252985391593,49.52507816485036,Calibracao
-48.5,9.4,24.716031066879335,1495.4574408900428,45.20622513929488,Calibracao
-48.16666666666667,9.4,27.18709056242362,1510.6197281780653,47.824781816467905,Calibracao
-47.833333333333336,9.4,25.35388895035182,1717.4173364274277,49.70310957806753,Calibracao
-47.5,9.4,25.174282524042574,1608.4924332405253,48.993632140188154,Calibracao
-47.16666666666667,9.4,24.78846766134987,1682.931456771399,45.17847244115872,Calibracao
-46.833333333333336,9.4,24.82273394424896,1698.2566818228356,49.79113200800629,Calibracao
-46.5,9.4,25.54188311317471,1785.5873353272495,49.614540327202974,Calibracao
-46.16666666666667,9.4,26.695563959107293,1577.0556710317696,45.89839900769575,Calibracao
-45.833333333333336,9.4,27.220410405037864,1633.8139660703569,47.31364494264393,Calibracao
-45.5,9.4,26.94161353989396,1854.3698767352853,48.70079045230285,Calibracao
-45.16666666666667,9.4,26.061607270358753,1654.914498242559,49.589301153866515,Calibracao
-44.833333333333336,9.4,26.52747577204971,1744.3055697409075,47.91601409795718,Calibracao
-44.5,9.4,25.924860917677865,1696.274829382336,47.28113874337261,Calibracao
-44.16666666666667,9.4,25.999099831611385,1544.6054317279736,48.89012631258662,Calibracao
-43.833333333333336,9.4,27.526487539496795,1649.665421505255,48.992541383904275,Calibracao
-43.5,9.4,25.901887846662063,1480.7166072214259,45.53747156766275,Calibracao
-43.16666666666667,9.4,28.661023866051632,1737.526951884985,47.02445935326382,Calibracao
-42.833333333333336,9.4,26.90483537102343,1615.4551961853956,48.60808600124896,Calibracao
-42.5,9.4,27.26340483847186,1543.841558822435,48.52886535694134,Calibracao
-42.16666666666667,9.4,26.488984143005677,1554.23736097053,45.50180493458545,Calibracao
-41.833333333333336,9.4,26.71900179107162,1736.964155829351,48.19186668669842,Calibracao
-41.5,9.4,26.131696410064773,1610.8306248794356,49.31592095533143,Calibracao
-41.16666666666667,9.4,27.232020406333483,1753.1335198412162,45.05889630939984,Calibracao
-40.833333333333336,9.4,27.851782195757153,1516.3824283382523,47.179129508780406,Calibracao
-40.5,9.4,27.842842226412337,1657.4325558640612,41.96337467190644,Calibracao
-40.16666666666667,9.4,26.92190835773134,1485.9304177494441,51.29789204176538,Calibracao
-79.83333333333333,9,27.561640044548906,1561.5891938349102,50.905940313388676,Calibracao
-79.5,9,27.8516387441365,1697.0662869224118,48.366339872428746,Calibracao
-79.16666666666667,9,29.67847296023169,1645.8758702133314,39.96403763348266,Calibracao
-78.83333333333333,9,27.33296447123001,1626.7975484531778,48.76382008389881,Calibracao
-78.5,9,28.215973684102007,1709.8719544738208,48.70233355498425,Calibracao
-78.16666666666667,9,30.105844501260336,1734.6447361952623,51.24962694930178,Calibracao
-77.83333333333333,9,28.31541892938813,1629.3251063507614,44.92432816105396,Calibracao
-77.5,9,27.190967363970607,1612.951014520543,45.3527437663289,Calibracao
-77.16666666666667,9,27.820990050210842,1589.075847181533,50.29141501768701,Calibracao
-76.83333333333333,9,28.85657583267332,1620.0425383095114,50.31530187178848,Calibracao
-76.5,9,28.07791848206118,1584.9675478245322,49.947821440646045,Calibracao
-76.16666666666667,9,27.902499849695136,1506.4990449148343,39.827891769663154,Calibracao
-75.83333333333333,9,28.08683649328416,1594.0918298823694,47.50081784120368,Calibracao
-75.5,9,28.46195514287718,1569.6598102148475,43.59878694445284,Calibracao
-75.16666666666667,9,29.799320883243404,1623.6154199167663,52.22311721318341,Calibracao
-74.83333333333333,9,28.257162881241076,1574.961605127722,48.39467071109413,Calibracao
-74.5,9,29.281907124651884,1551.4134295349293,47.138858943979045,Calibracao
-74.16666666666667,9,28.84535274457724,1602.9149135042965,46.62728428047976,Calibracao
-73.83333333333333,9,28.14012640910592,1670.293100214711,47.912312672296316,Calibracao
-73.5,9,26.82384056534747,1609.2292687475083,51.984229893637135,Calibracao
-73.16666666666667,9,27.69190691854424,1531.2091914498233,47.4729450758479,Calibracao
-72.83333333333333,9,27.67399576046352,1707.432490209732,49.26616354603345,Calibracao
-72.5,9,28.107895713532898,1573.1853359818024,48.67375375219902,Calibracao
-72.16666666666667,9,29.18293602937887,1472.2275274460205,49.0194875832874,Calibracao
-71.83333333333333,9,30.020671208460563,1646.6482279762745,46.72860528317171,Calibracao
-71.5,9,29.290835050864303,1641.0713989742537,48.60187296099041,Calibracao
-71.16666666666667,9,27.716390756608046,1662.584382966083,49.16726349632484,Calibracao
-70.83333333333333,9,26.19080913282774,1417.628909875355,48.59711288055609,Calibracao
-70.5,9,27.354628041073436,1606.2397991751413,43.95831506794442,Calibracao
-70.16666666666667,9,27.715203762571992,1447.0538864734147,45.51163128103306,Calibracao
-69.83333333333333,9,28.323515343698023,1598.695430858027,44.16316429504557,Calibracao
-69.5,9,28.355227263692868,1716.1471422553975,49.22202938044122,Calibracao
-69.16666666666667,9,28.02880898995428,1774.4447329506645,46.76509208957342,Calibracao
-68.83333333333333,9,26.079364311467607,1704.7668993562324,50.77321287902829,Calibracao
-68.5,9,28.020349429153757,1623.081358371407,48.96550874330618,Calibracao
-68.16666666666667,9,26.77288749732263,1718.028861449095,45.998167213470325,Calibracao
-67.83333333333333,9,27.249971939054287,1708.7426315209905,47.428520730114066,Calibracao
-67.5,9,27.076534520084344,1719.6425669251091,49.66293416739243,Calibracao
-67.16666666666667,9,27.310694587268895,1592.9965886820542,44.16703276794273,Calibracao
-66.83333333333333,9,26.862765761180125,1637.804326807939,47.42154400615985,Calibracao
-66.5,9,25.25454442900416,1685.7954898712906,49.099541057324764,Calibracao
-66.16666666666667,9,27.332525444013267,1741.2631626715718,50.63643029947371,Calibracao
-65.83333333333333,9,26.931397416437864,1781.2234282478244,45.2955432164741,Calibracao
-65.5,9,26.25926314867549,1527.4666623219937,48.204500723453414,Calibracao
-65.16666666666667,9,26.51933157696975,1747.661151008733,49.44979697486522,Calibracao
-64.83333333333333,9,26.44875749908607,1685.8685502028936,47.039125447113214,Calibracao
-64.5,9,26.442823169375366,1676.4918735873623,43.34289543880137,Calibracao
-64.16666666666667,9,27.63730278698601,1685.9813588515917,51.29344158191813,Calibracao
-63.833333333333336,9,25.881073146247008,1724.829658082517,48.85914589393536,Calibracao
-63.5,9,26.148382879840593,1719.732072720343,50.01062817978863,Calibracao
-63.16666666666667,9,26.96898721744304,1737.8924581594063,44.84608644165911,Calibracao
-62.833333333333336,9,26.788115151688732,1855.588792926266,47.94712187158022,Calibracao
-62.5,9,26.793769370833054,1730.4371124887216,46.329989883355374,Calibracao
-62.16666666666667,9,25.16893458100273,1758.9200664699208,52.19919034158151,Calibracao
-61.833333333333336,9,27.418624942294038,1692.7553956896013,44.222984811733475,Calibracao
-61.5,9,25.606431300474142,1833.2757364017511,44.18534597440037,Calibracao
-61.16666666666667,9,27.159011214435505,1692.9285183296224,49.28359502079348,Calibracao
-60.833333333333336,9,24.198063339468412,1753.94883438688,48.29792064082138,Calibracao
-60.5,9,25.370526646145372,1704.2449188605651,44.86321937317208,Calibracao
-60.16666666666667,9,26.417205746947218,1832.425160471488,49.2995620477277,Calibracao
-59.833333333333336,9,24.592216007328147,1783.098188716093,47.91516021460584,Calibracao
-59.5,9,24.50530312588175,1937.3106272395855,51.93835091241356,Calibracao
-59.16666666666667,9,24.288086100739054,1706.5369850863656,49.8358295296079,Calibracao
-58.833333333333336,9,24.138928483582262,1843.7392691041935,46.27419995545765,Calibracao
-58.5,9,24.649643725177427,1700.652943986706,48.8854621118937,Calibracao
-58.16666666666667,9,25.301620520862112,1680.0471270066982,48.64062148311,Calibracao
-57.833333333333336,9,23.15490648314349,1689.55085934612,46.34481409496126,Calibracao
-57.5,9,25.126361000680888,1671.428794190351,49.182764867000756,Calibracao
-57.16666666666667,9,26.02028765972551,1694.1049062467857,49.194815009791085,Calibracao
-56.833333333333336,9,26.7166812263958,1767.9712007368157,48.175008938550455,Calibracao
-56.5,9,26.033445833215396,1650.4614474545383,54.03926266624112,Calibracao
-56.16666666666667,9,25.526992320851214,1772.7431159095763,49.825640482891025,Calibracao
-55.833333333333336,9,23.279367421057994,1661.6882809149977,51.90279338792442,Calibracao
-55.5,9,24.283648915381978,1814.3850125402155,51.422884534056,Calibracao
-55.16666666666667,9,24.50381282846428,1695.4902732732037,44.95224514803525,Calibracao
-54.833333333333336,9,25.45355521593561,1699.408540661348,50.54716732189218,Calibracao
-54.5,9,24.7290885584331,1849.3334384515595,48.282406557212084,Calibracao
-54.16666666666667,9,23.699289405198545,1800.8270617914768,46.31253836353526,Calibracao
-53.833333333333336,9,26.35999920895049,1773.5417994749785,47.450134374732635,Calibracao
-53.5,9,25.680219569404837,1601.813124349233,52.74107586517195,Calibracao
-53.16666666666667,9,25.0936052366649,1809.5051770041334,52.05932368255372,Calibracao
-52.833333333333336,9,26.000111343989595,1759.7033451504617,43.91831107953348,Calibracao
-52.5,9,23.726703183293996,1596.9583105394559,44.308748841483904,Calibracao
-52.16666666666667,9,25.557952604849884,1593.897023828759,44.90507138116644,Calibracao
-51.833333333333336,9,24.527963666916634,1808.9400776713796,44.97531271954546,Calibracao
-51.5,9,25.65300222776026,1797.3085370670337,44.97879761702088,Calibracao
-51.16666666666667,9,25.02552541115389,1714.2917709310116,52.11196612233585,Calibracao
-50.833333333333336,9,25.696054526815903,1710.279279697366,47.240824594742435,Calibracao
-50.5,9,26.377866684439635,1806.763390404105,44.71122705889851,Calibracao
-50.16666666666667,9,25.235246840523942,1553.572647500914,45.75644459826278,Calibracao
-49.833333333333336,9,26.20042777230319,1672.4639148919684,47.18871393087648,Calibracao
-49.5,9,24.27400109629461,1656.5495342145093,45.183454923130505,Calibracao
-49.16666666666667,9,24.756008263352193,1701.9618010823742,50.66023221050218,Calibracao
