lon,lat,adequabilidade,MESS,MOP_extrapolacao,extrapolacao_MESS,extrapolacao_combinada,adequabilidade_sem_extrapolacao,adequabilidade_sob_extrapolacao,cenario,classe,area_km2
-60.41666666666667,4.250000000000003,0.09522557258605956,15.648395538330078,1,0,1,NA,0.09522557258605956,ssp126,Sob extrapolação,341.0036510407877
-60.25,4.250000000000003,0.04344050586223602,14.65074634552002,1,0,1,NA,0.04344050586223602,ssp126,Sob extrapolação,341.0036510407877
-60.083333333333336,4.250000000000003,0.03833320364356041,14.497259140014648,1,0,1,NA,0.03833320364356041,ssp126,Sob extrapolação,341.0036510407877
-59.91666666666667,4.250000000000003,0.03045695647597313,15.30305290222168,1,0,1,NA,0.03045695647597313,ssp126,Sob extrapolação,341.0036510407877
-61.75,4.083333333333336,0.08483218401670456,14.615877151489258,1,0,1,NA,0.08483218401670456,ssp126,Sob extrapolação,341.07399707843683
-61.583333333333336,4.083333333333336,0.18276861310005188,12.61280345916748,1,0,1,NA,0.18276861310005188,ssp126,Sob extrapolação,341.07399707843683
-61.41666666666667,4.083333333333336,0.2591468393802643,18.71859359741211,1,0,1,NA,0.2591468393802643,ssp126,Sob extrapolação,341.07399707843683
-61.25,4.083333333333336,0.19462551176548004,12.10668659210205,1,0,1,NA,0.19462551176548004,ssp126,Sob extrapolação,341.07399707843683
-61.083333333333336,4.083333333333336,0.21385160088539124,9.36643409729004,1,0,1,NA,0.21385160088539124,ssp126,Sob extrapolação,341.07399707843683
-60.91666666666667,4.083333333333336,0.21143099665641785,5.405675411224365,1,0,1,NA,0.21143099665641785,ssp126,Sob extrapolação,341.07399707843683
-60.75,4.083333333333336,0.21963775157928467,4.6698408126831055,1,0,1,NA,0.21963775157928467,ssp126,Sob extrapolação,341.07399707843683
-60.583333333333336,4.083333333333336,0.15452446043491364,-0.4881774783134461,1,1,1,NA,0.15452446043491364,ssp126,Sob extrapolação,341.07399707843683
-60.41666666666667,4.083333333333336,0.1669527292251587,-0.11222658306360243,1,1,1,NA,0.1669527292251587,ssp126,Sob extrapolação,341.07399707843683
-60.25,4.083333333333336,0.1052880808711052,12.901326179504396,1,0,1,NA,0.1052880808711052,ssp126,Sob extrapolação,341.07399707843683
-60.083333333333336,4.083333333333336,0.0993681699037552,12.623370170593262,1,0,1,NA,0.0993681699037552,ssp126,Sob extrapolação,341.07399707843683
-59.91666666666667,4.083333333333336,0.04347943887114525,15.840252876281738,1,0,1,NA,0.04347943887114525,ssp126,Sob extrapolação,341.07399707843683
-51.41666666666667,4.083333333333336,0.4147699773311615,0.2222222238779068,1,0,1,NA,0.4147699773311615,ssp126,Sob extrapolação,341.07399707843683
-64.25,3.916666666666669,0.02424779720604419,9.481258392333984,1,0,1,NA,0.02424779720604419,ssp126,Sob extrapolação,341.14153280690095
-62.583333333333336,3.916666666666669,0.07866880297660828,11.411870956420898,1,0,1,NA,0.07866880297660828,ssp126,Sob extrapolação,341.14153280690095
-62.41666666666667,3.916666666666669,0.12259519100189208,13.521122932434082,1,0,1,NA,0.12259519100189208,ssp126,Sob extrapolação,341.14153280690095
-62.25,3.916666666666669,0.06435436755418777,12.92802906036377,1,0,1,NA,0.06435436755418777,ssp126,Sob extrapolação,341.14153280690095
-62.083333333333336,3.916666666666669,0.10123248398303986,14.662336349487305,1,0,1,NA,0.10123248398303986,ssp126,Sob extrapolação,341.14153280690095
-61.91666666666667,3.916666666666669,0.1321198344230652,16.021846771240234,1,0,1,NA,0.1321198344230652,ssp126,Sob extrapolação,341.14153280690095
-61.75,3.916666666666669,0.151978999376297,17.089433670043945,0,0,0,0.151978999376297,NA,ssp126,Sem extrapolação,341.14153280690095
-61.583333333333336,3.916666666666669,0.2707905173301697,16.412199020385742,1,0,1,NA,0.2707905173301697,ssp126,Sob extrapolação,341.14153280690095
-61.41666666666667,3.916666666666669,0.23737004399299624,7.641724586486816,1,0,1,NA,0.23737004399299624,ssp126,Sob extrapolação,341.14153280690095
-61.25,3.916666666666669,0.16224007308483124,6.303691864013672,1,0,1,NA,0.16224007308483124,ssp126,Sob extrapolação,341.14153280690095
-61.083333333333336,3.916666666666669,0.14271724224090576,2.8329055309295654,1,0,1,NA,0.14271724224090576,ssp126,Sob extrapolação,341.14153280690095
-60.91666666666667,3.916666666666669,0.1273851990699768,1.2596944570541382,0,0,0,0.1273851990699768,NA,ssp126,Sem extrapolação,341.14153280690095
-60.75,3.916666666666669,0.12255240976810455,1.5233778953552246,0,0,0,0.12255240976810455,NA,ssp126,Sem extrapolação,341.14153280690095
-60.583333333333336,3.916666666666669,0.10775143653154372,-1.8431748151779177,0,1,1,NA,0.10775143653154372,ssp126,Sob extrapolação,341.14153280690095
-60.41666666666667,3.916666666666669,0.11272216588258745,-3.303262233734131,1,1,1,NA,0.11272216588258745,ssp126,Sob extrapolação,341.14153280690095
-60.25,3.916666666666669,0.1465265452861786,1.433376431465149,1,0,1,NA,0.1465265452861786,ssp126,Sob extrapolação,341.14153280690095
-60.083333333333336,3.916666666666669,0.09445308148860931,11.724496841430664,1,0,1,NA,0.09445308148860931,ssp126,Sob extrapolação,341.14153280690095
-59.91666666666667,3.916666666666669,0.09554234892129898,8.357088088989258,1,0,1,NA,0.09554234892129898,ssp126,Sob extrapolação,341.14153280690095
-59.75,3.916666666666669,0.16088087856769562,-4.423978328704834,1,1,1,NA,0.16088087856769562,ssp126,Sob extrapolação,341.14153280690095
-51.583333333333336,3.916666666666669,0.5098950266838074,1.4444444179534912,1,0,1,NA,0.5098950266838074,ssp126,Sob extrapolação,341.14153280690095
-51.41666666666667,3.916666666666669,0.4372970163822174,0.4444444477558136,1,0,1,NA,0.4372970163822174,ssp126,Sob extrapolação,341.14153280690095
-63.91666666666667,3.5833333333333357,0.0141228549182415,8.880351066589355,1,0,1,NA,0.0141228549182415,ssp126,Sob extrapolação,341.2681716232605
-63.75,3.5833333333333357,0.03484594076871872,1.6719028949737549,1,0,1,NA,0.03484594076871872,ssp126,Sob extrapolação,341.2681716232605
-63.583333333333336,3.5833333333333357,0.02562901377677917,7.458954334259033,0,0,0,0.02562901377677917,NA,ssp126,Sem extrapolação,341.2681716232605
-63.41666666666667,3.5833333333333357,0.03826795890927315,6.87974214553833,1,0,1,NA,0.03826795890927315,ssp126,Sob extrapolação,341.2681716232605
-63.25,3.5833333333333357,0.09299413859844208,9.150339126586914,1,0,1,NA,0.09299413859844208,ssp126,Sob extrapolação,341.2681716232605
-63.083333333333336,3.5833333333333357,0.13719570636749268,-32.85078048706055,1,1,1,NA,0.13719570636749268,ssp126,Sob extrapolação,341.2681716232605
-62.91666666666667,3.5833333333333357,0.01787884905934333,-45.739234924316406,1,1,1,NA,0.01787884905934333,ssp126,Sob extrapolação,341.2681716232605
-62.75,3.5833333333333357,0.0136800454929471,-20.872926712036133,1,1,1,NA,0.0136800454929471,ssp126,Sob extrapolação,341.2681716232605
-62.583333333333336,3.5833333333333357,0.078488290309906,11.80360984802246,1,0,1,NA,0.078488290309906,ssp126,Sob extrapolação,341.2681716232605
-62.41666666666667,3.5833333333333357,0.11830038577318192,13.547191619873049,1,0,1,NA,0.11830038577318192,ssp126,Sob extrapolação,341.2681716232605
-62.25,3.5833333333333357,0.08309641480445862,10.490230560302734,0,0,0,0.08309641480445862,NA,ssp126,Sem extrapolação,341.2681716232605
-62.083333333333336,3.5833333333333357,0.08882322907447815,15.995868682861328,1,0,1,NA,0.08882322907447815,ssp126,Sob extrapolação,341.2681716232605
-61.91666666666667,3.5833333333333357,0.14749829471111298,15.986333847045898,0,0,0,0.14749829471111298,NA,ssp126,Sem extrapolação,341.2681716232605
-61.75,3.5833333333333357,0.26585885882377625,11.181102752685549,0,0,0,0.26585885882377625,NA,ssp126,Sem extrapolação,341.2681716232605
-61.583333333333336,3.5833333333333357,0.2788020074367523,4.766938209533691,1,0,1,NA,0.2788020074367523,ssp126,Sob extrapolação,341.2681716232605
-61.41666666666667,3.5833333333333357,0.15158309042453766,2.81508469581604,0,0,0,0.15158309042453766,NA,ssp126,Sem extrapolação,341.2681716232605
-61.25,3.5833333333333357,0.1342802196741104,0.7135685682296753,0,0,0,0.1342802196741104,NA,ssp126,Sem extrapolação,341.2681716232605
-61.083333333333336,3.5833333333333357,0.12322480231523514,-1.46812105178833,1,1,1,NA,0.12322480231523514,ssp126,Sob extrapolação,341.2681716232605
-60.91666666666667,3.5833333333333357,0.12604916095733645,-3.4885663986206055,1,1,1,NA,0.12604916095733645,ssp126,Sob extrapolação,341.2681716232605
-60.75,3.5833333333333357,0.1262367069721222,-4.666293144226074,1,1,1,NA,0.1262367069721222,ssp126,Sob extrapolação,341.2681716232605
-60.583333333333336,3.5833333333333357,0.11650677770376204,-4.622617721557617,0,1,1,NA,0.11650677770376204,ssp126,Sob extrapolação,341.2681716232605
-60.41666666666667,3.5833333333333357,0.10822048038244247,-6.814135551452637,0,1,1,NA,0.10822048038244247,ssp126,Sob extrapolação,341.2681716232605
-60.25,3.5833333333333357,0.11954502016305923,-7.57492733001709,1,1,1,NA,0.11954502016305923,ssp126,Sob extrapolação,341.2681716232605
-60.083333333333336,3.5833333333333357,0.11276408284902573,-8.813212394714355,1,1,1,NA,0.11276408284902573,ssp126,Sob extrapolação,341.2681716232605
-59.91666666666667,3.5833333333333357,0.086452417075634,-9.910765647888184,1,1,1,NA,0.086452417075634,ssp126,Sob extrapolação,341.2681716232605
-51.75,3.5833333333333357,0.5355123281478882,3.032895088195801,0,0,0,0.5355123281478882,NA,ssp126,Sem extrapolação,341.2681716232605
-51.583333333333336,3.5833333333333357,0.5672152042388916,5.55555534362793,0,0,0,0.5672152042388916,NA,ssp126,Sem extrapolação,341.2681716232605
-51.41666666666667,3.5833333333333357,0.5735757350921631,1.4444444179534912,1,0,1,NA,0.5735757350921631,ssp126,Sob extrapolação,341.2681716232605
-51.25,3.5833333333333357,0.5001420974731445,0.6666666865348816,1,0,1,NA,0.5001420974731445,ssp126,Sob extrapolação,341.2681716232605
-63.91666666666667,3.416666666666669,0.01739067956805229,7.845640659332275,1,0,1,NA,0.01739067956805229,ssp126,Sob extrapolação,341.32727389987184
-63.75,3.416666666666669,0.01062986627221107,3.3245601654052734,1,0,1,NA,0.01062986627221107,ssp126,Sob extrapolação,341.32727389987184
-63.583333333333336,3.416666666666669,0.01395562477409839,3.852370500564575,1,0,1,NA,0.01395562477409839,ssp126,Sob extrapolação,341.32727389987184
-63.41666666666667,3.416666666666669,0.01822030171751976,6.462320327758789,1,0,1,NA,0.01822030171751976,ssp126,Sob extrapolação,341.32727389987184
-63.25,3.416666666666669,0.03324845433235168,8.885226249694824,1,0,1,NA,0.03324845433235168,ssp126,Sob extrapolação,341.32727389987184
-63.083333333333336,3.416666666666669,0.07935257256031036,10.183801651000977,1,0,1,NA,0.07935257256031036,ssp126,Sob extrapolação,341.32727389987184
-62.91666666666667,3.416666666666669,0.0976533144712448,10.553812980651855,1,0,1,NA,0.0976533144712448,ssp126,Sob extrapolação,341.32727389987184
-62.75,3.416666666666669,0.07622421532869339,10.898289680480955,1,0,1,NA,0.07622421532869339,ssp126,Sob extrapolação,341.32727389987184
-62.583333333333336,3.416666666666669,0.06908220052719116,12.586405754089355,1,0,1,NA,0.06908220052719116,ssp126,Sob extrapolação,341.32727389987184
-62.41666666666667,3.416666666666669,0.04444701597094536,13.443363189697266,0,0,0,0.04444701597094536,NA,ssp126,Sem extrapolação,341.32727389987184
-62.25,3.416666666666669,0.08483272045850754,15.68554401397705,1,0,1,NA,0.08483272045850754,ssp126,Sob extrapolação,341.32727389987184
-62.083333333333336,3.416666666666669,0.11188407987356186,17.392305374145508,0,0,0,0.11188407987356186,NA,ssp126,Sem extrapolação,341.32727389987184
-61.91666666666667,3.416666666666669,0.15653735399246216,15.687905311584473,0,0,0,0.15653735399246216,NA,ssp126,Sem extrapolação,341.32727389987184
-61.75,3.416666666666669,0.19416414201259613,11.757488250732422,0,0,0,0.19416414201259613,NA,ssp126,Sem extrapolação,341.32727389987184
-61.583333333333336,3.416666666666669,0.1942443698644638,7.511677265167236,0,0,0,0.1942443698644638,NA,ssp126,Sem extrapolação,341.32727389987184
-61.41666666666667,3.416666666666669,0.1599365770816803,2.955857276916504,0,0,0,0.1599365770816803,NA,ssp126,Sem extrapolação,341.32727389987184
-61.25,3.416666666666669,0.13250352442264557,-1.608893632888794,0,1,1,NA,0.13250352442264557,ssp126,Sob extrapolação,341.32727389987184
-61.083333333333336,3.416666666666669,0.12709607183933258,-3.550959825515747,1,1,1,NA,0.12709607183933258,ssp126,Sob extrapolação,341.32727389987184
-60.91666666666667,3.416666666666669,0.1061621904373169,-4.81416130065918,1,1,1,NA,0.1061621904373169,ssp126,Sob extrapolação,341.32727389987184
-60.75,3.416666666666669,0.12006693333387376,-6.325060844421387,1,1,1,NA,0.12006693333387376,ssp126,Sob extrapolação,341.32727389987184
-60.583333333333336,3.416666666666669,0.1061115637421608,-7.814550399780273,1,1,1,NA,0.1061115637421608,ssp126,Sob extrapolação,341.32727389987184
-60.41666666666667,3.416666666666669,0.10581976920366289,-8.950395584106445,0,1,1,NA,0.10581976920366289,ssp126,Sob extrapolação,341.32727389987184
-60.25,3.416666666666669,0.12618282437324524,-9.713879585266112,1,1,1,NA,0.12618282437324524,ssp126,Sob extrapolação,341.32727389987184
-60.083333333333336,3.416666666666669,0.10498403012752532,-8.463972091674805,1,1,1,NA,0.10498403012752532,ssp126,Sob extrapolação,341.32727389987184
-59.91666666666667,3.416666666666669,0.133193701505661,-10.288469314575195,1,1,1,NA,0.133193701505661,ssp126,Sob extrapolação,341.32727389987184
-51.91666666666667,3.416666666666669,0.5080991387367249,7.336429595947266,0,0,0,0.5080991387367249,NA,ssp126,Sem extrapolação,341.32727389987184
-51.75,3.416666666666669,0.5699977874755859,6.256575107574463,0,0,0,0.5699977874755859,NA,ssp126,Sem extrapolação,341.32727389987184
-51.583333333333336,3.416666666666669,0.6240313053131104,6,0,0,0,0.6240313053131104,NA,ssp126,Sem extrapolação,341.32727389987184
-51.41666666666667,3.416666666666669,0.6449645161628723,2.444444417953491,1,0,1,NA,0.6449645161628723,ssp126,Sob extrapolação,341.32727389987184
-51.25,3.416666666666669,0.6286423206329346,0.4444444477558136,1,0,1,NA,0.6286423206329346,ssp126,Sob extrapolação,341.32727389987184
-63.91666666666667,3.2500000000000027,0.01150307711213827,-20.65243911743164,1,1,1,NA,0.01150307711213827,ssp126,Sob extrapolação,341.3835642446899
-63.75,3.2500000000000027,0.0159639585763216,4.916199207305908,1,0,1,NA,0.0159639585763216,ssp126,Sob extrapolação,341.3835642446899
-63.583333333333336,3.2500000000000027,0.02173340320587158,0.34567153453826904,1,0,1,NA,0.02173340320587158,ssp126,Sob extrapolação,341.3835642446899
-63.41666666666667,3.2500000000000027,0.01902159675955772,5.700570106506348,0,0,0,0.01902159675955772,NA,ssp126,Sem extrapolação,341.3835642446899
-63.25,3.2500000000000027,0.0205581821501255,7.281409740447998,1,0,1,NA,0.0205581821501255,ssp126,Sob extrapolação,341.3835642446899
-63.083333333333336,3.2500000000000027,0.07489829510450363,10.09287452697754,1,0,1,NA,0.07489829510450363,ssp126,Sob extrapolação,341.3835642446899
-62.91666666666667,3.2500000000000027,0.05301888287067413,6.216916084289551,1,0,1,NA,0.05301888287067413,ssp126,Sob extrapolação,341.3835642446899
-62.75,3.2500000000000027,0.06651362031698227,11.88535213470459,1,0,1,NA,0.06651362031698227,ssp126,Sob extrapolação,341.3835642446899
-62.583333333333336,3.2500000000000027,0.06898666173219681,12.53611183166504,1,0,1,NA,0.06898666173219681,ssp126,Sob extrapolação,341.3835642446899
-62.41666666666667,3.2500000000000027,0.06370207667350769,13.810758590698242,1,0,1,NA,0.06370207667350769,ssp126,Sob extrapolação,341.3835642446899
-62.25,3.2500000000000027,0.07011564075946808,15.930474281311035,1,0,1,NA,0.07011564075946808,ssp126,Sob extrapolação,341.3835642446899
-62.083333333333336,3.2500000000000027,0.0805462896823883,15.929444313049316,1,0,1,NA,0.0805462896823883,ssp126,Sob extrapolação,341.3835642446899
-61.91666666666667,3.2500000000000027,0.11953510344028472,15.408506393432615,0,0,0,0.11953510344028472,NA,ssp126,Sem extrapolação,341.3835642446899
-61.75,3.2500000000000027,0.1491965800523758,13.541857719421388,0,0,0,0.1491965800523758,NA,ssp126,Sem extrapolação,341.3835642446899
-61.583333333333336,3.2500000000000027,0.1855963170528412,7.876903057098389,0,0,0,0.1855963170528412,NA,ssp126,Sem extrapolação,341.3835642446899
-61.41666666666667,3.2500000000000027,0.1558677852153778,2.485459804534912,0,0,0,0.1558677852153778,NA,ssp126,Sem extrapolação,341.3835642446899
-61.25,3.2500000000000027,0.14959245920181274,0.13628678023815155,0,0,0,0.14959245920181274,NA,ssp126,Sem extrapolação,341.3835642446899
-61.083333333333336,3.2500000000000027,0.10923328250646593,0.39997032284736633,0,0,0,0.10923328250646593,NA,ssp126,Sem extrapolação,341.3835642446899
-60.91666666666667,3.2500000000000027,0.1072997897863388,-4.652917385101318,1,1,1,NA,0.1072997897863388,ssp126,Sob extrapolação,341.3835642446899
-60.75,3.2500000000000027,0.10129521787166595,-7.397656440734863,1,1,1,NA,0.10129521787166595,ssp126,Sob extrapolação,341.3835642446899
-60.583333333333336,3.2500000000000027,0.09827867150306702,-8.571794509887695,1,1,1,NA,0.09827867150306702,ssp126,Sob extrapolação,341.3835642446899
-60.41666666666667,3.2500000000000027,0.11288368701934814,-10.79446792602539,1,1,1,NA,0.11288368701934814,ssp126,Sob extrapolação,341.3835642446899
-60.25,3.2500000000000027,0.10703027248382568,-8.270674705505371,0,1,1,NA,0.10703027248382568,ssp126,Sob extrapolação,341.3835642446899
-60.083333333333336,3.2500000000000027,0.07185464352369308,-8.297426223754883,1,1,1,NA,0.07185464352369308,ssp126,Sob extrapolação,341.3835642446899
-52.083333333333336,3.2500000000000027,0.4562339186668396,0.3104400634765625,1,0,1,NA,0.4562339186668396,ssp126,Sob extrapolação,341.3835642446899
-51.91666666666667,3.2500000000000027,0.44880211353302,6.915984630584717,0,0,0,0.44880211353302,NA,ssp126,Sem extrapolação,341.3835642446899
-51.75,3.2500000000000027,0.5319057703018188,11.133511543273926,0,0,0,0.5319057703018188,NA,ssp126,Sem extrapolação,341.3835642446899
-51.583333333333336,3.2500000000000027,0.6382878422737122,8.666666984558105,0,0,0,0.6382878422737122,NA,ssp126,Sem extrapolação,341.3835642446899
-51.41666666666667,3.2500000000000027,0.6596416234970093,4.888888835906982,0,0,0,0.6596416234970093,NA,ssp126,Sem extrapolação,341.3835642446899
-51.25,3.2500000000000027,0.6852297186851501,1.7777777910232544,0,0,0,0.6852297186851501,NA,ssp126,Sem extrapolação,341.3835642446899
-63.91666666666667,3.0833333333333357,0.01797638274729252,-25.7083740234375,1,1,1,NA,0.01797638274729252,ssp126,Sob extrapolação,341.43704229724693
-63.75,3.0833333333333357,0.00983874313533306,4.7624640464782715,1,0,1,NA,0.00983874313533306,ssp126,Sob extrapolação,341.43704229724693
-63.583333333333336,3.0833333333333357,0.01957741007208824,5.075522422790527,1,0,1,NA,0.01957741007208824,ssp126,Sob extrapolação,341.43704229724693
-63.41666666666667,3.0833333333333357,0.01371229905635118,5.535658359527588,0,0,0,0.01371229905635118,NA,ssp126,Sem extrapolação,341.43704229724693
-63.25,3.0833333333333357,0.00965993385761976,5.791853904724121,0,0,0,0.00965993385761976,NA,ssp126,Sem extrapolação,341.43704229724693
-63.083333333333336,3.0833333333333357,0.02966105937957763,7.282093048095703,1,0,1,NA,0.02966105937957763,ssp126,Sob extrapolação,341.43704229724693
-62.91666666666667,3.0833333333333357,0.05595923215150833,10.02031707763672,1,0,1,NA,0.05595923215150833,ssp126,Sob extrapolação,341.43704229724693
-62.75,3.0833333333333357,0.05074706301093101,3.7992546558380127,1,0,1,NA,0.05074706301093101,ssp126,Sob extrapolação,341.43704229724693
-62.583333333333336,3.0833333333333357,0.04915113374590874,3.399940252304077,1,0,1,NA,0.04915113374590874,ssp126,Sob extrapolação,341.43704229724693
-62.41666666666667,3.0833333333333357,0.04906060546636581,3.665027379989624,1,0,1,NA,0.04906060546636581,ssp126,Sob extrapolação,341.43704229724693
-62.25,3.0833333333333357,0.05432614684104919,5.109407901763916,0,0,0,0.05432614684104919,NA,ssp126,Sem extrapolação,341.43704229724693
-62.083333333333336,3.0833333333333357,0.05742392316460609,12.389460563659668,0,0,0,0.05742392316460609,NA,ssp126,Sem extrapolação,341.43704229724693
-61.91666666666667,3.0833333333333357,0.08937278389930725,20.014787673950195,0,0,0,0.08937278389930725,NA,ssp126,Sem extrapolação,341.43704229724693
-61.75,3.0833333333333357,0.13307015597820282,15.611320495605469,0,0,0,0.13307015597820282,NA,ssp126,Sem extrapolação,341.43704229724693
-61.583333333333336,3.0833333333333357,0.22362132370471952,6.550451755523682,0,0,0,0.22362132370471952,NA,ssp126,Sem extrapolação,341.43704229724693
-61.41666666666667,3.0833333333333357,0.1600322425365448,0.7180135846138,0,0,0,0.1600322425365448,NA,ssp126,Sem extrapolação,341.43704229724693
-61.25,3.0833333333333357,0.13765393197536469,-1.829798936843872,0,1,1,NA,0.13765393197536469,ssp126,Sob extrapolação,341.43704229724693
-61.083333333333336,3.0833333333333357,0.12832701206207275,-5.068057537078857,1,1,1,NA,0.12832701206207275,ssp126,Sob extrapolação,341.43704229724693
-60.91666666666667,3.0833333333333357,0.11412036418914796,-7.586508750915527,1,1,1,NA,0.11412036418914796,ssp126,Sob extrapolação,341.43704229724693
-60.75,3.0833333333333357,0.12321525812149048,-9.448360443115234,1,1,1,NA,0.12321525812149048,ssp126,Sob extrapolação,341.43704229724693
-60.583333333333336,3.0833333333333357,0.11262885481119156,-10.764168739318848,1,1,1,NA,0.11262885481119156,ssp126,Sob extrapolação,341.43704229724693
-60.41666666666667,3.0833333333333357,0.09945768862962724,-11.401111602783203,1,1,1,NA,0.09945768862962724,ssp126,Sob extrapolação,341.43704229724693
-60.25,3.0833333333333357,0.09814270585775375,-9.589133262634276,1,1,1,NA,0.09814270585775375,ssp126,Sob extrapolação,341.43704229724693
-60.083333333333336,3.0833333333333357,0.10607634484767914,-10.253725051879885,1,1,1,NA,0.10607634484767914,ssp126,Sob extrapolação,341.43704229724693
-52.083333333333336,3.0833333333333357,0.4537926018238067,1.2502882480621338,0,0,0,0.4537926018238067,NA,ssp126,Sem extrapolação,341.43704229724693
-51.91666666666667,3.0833333333333357,0.4384255111217499,6.952415466308594,0,0,0,0.4384255111217499,NA,ssp126,Sem extrapolação,341.43704229724693
-51.75,3.0833333333333357,0.4883718192577362,11.377436637878418,0,0,0,0.4883718192577362,NA,ssp126,Sem extrapolação,341.43704229724693
-51.583333333333336,3.0833333333333357,0.6191510558128357,8.55555534362793,0,0,0,0.6191510558128357,NA,ssp126,Sem extrapolação,341.43704229724693
-51.41666666666667,3.0833333333333357,0.6198450326919556,6.333333492279053,0,0,0,0.6198450326919556,NA,ssp126,Sem extrapolação,341.43704229724693
-51.25,3.0833333333333357,0.6635152101516724,4,0,0,0,0.6635152101516724,NA,ssp126,Sem extrapolação,341.43704229724693
-63.91666666666667,2.916666666666669,0.01730760000646114,-9,1,1,1,NA,0.01730760000646114,ssp126,Sob extrapolação,341.48770771511744
-63.75,2.916666666666669,0.01014500390738248,3.3922226428985596,1,0,1,NA,0.01014500390738248,ssp126,Sob extrapolação,341.48770771511744
-63.583333333333336,2.916666666666669,0.0149682005867362,5.030460357666016,1,0,1,NA,0.0149682005867362,ssp126,Sob extrapolação,341.48770771511744
-63.41666666666667,2.916666666666669,0.02176441438496112,5.004510879516602,1,0,1,NA,0.02176441438496112,ssp126,Sob extrapolação,341.48770771511744
-63.25,2.916666666666669,0.03225245326757431,7.543074607849121,1,0,1,NA,0.03225245326757431,ssp126,Sob extrapolação,341.48770771511744
-63.083333333333336,2.916666666666669,0.06118541583418846,9.224828720092772,1,0,1,NA,0.06118541583418846,ssp126,Sob extrapolação,341.48770771511744
-62.91666666666667,2.916666666666669,0.06955847144126892,10.73183250427246,1,0,1,NA,0.06955847144126892,ssp126,Sob extrapolação,341.48770771511744
