lon,lat,ssp126,ssp245,ssp370,ssp585,estabilidade_futura_media,incerteza_futura,amplitude_futura
-61.25,4.250000000000003,0.14186951518058777,0.13607218861579895,0.11649245768785477,0.1027284562587738,0.12429065443575382,0.018014449343643928,0.039141058921813965
-61.083333333333336,4.250000000000003,0.1637500375509262,0.14460468292236328,0.12271720170974731,0.11293461173772812,0.13600163348019123,0.022748992708162444,0.05081542581319809
-60.91666666666667,4.250000000000003,0.16573934257030487,0.14272959530353546,0.13999579846858978,0.17808610200881958,0.15663770958781242,0.01837808576392118,0.0380903035402298
-60.75,4.250000000000003,0.12372392416000366,0.10769706964492798,0.09905347228050232,0.12388768792152405,0.1135905385017395,0.012312271122195198,0.02483421564102173
-60.583333333333336,4.250000000000003,0.12390085309743881,0.11021494120359421,0.10799211263656616,0.12888583540916443,0.1177484355866909,0.010227956641145728,0.020893722772598267
-60.41666666666667,4.250000000000003,0.09522557258605957,0.08381903916597366,0.07985390722751617,0.085117243230342865,0.08600394055247307,0.006542716904333372,0.015371665358543396
-60.25,4.250000000000003,0.04344050586223602,0.05409073829650879,0.05253512039780617,0.05660540238022804,0.051667941734194756,0.005735595309855359,0.01316489651799202
-60.083333333333336,4.250000000000003,0.03833320364356041,0.04009607061743736,0.0475129671394825,0.05432655289769173,0.045067198574543,0.007343392205497305,0.015993349254131317
-59.91666666666667,4.250000000000003,0.03045695647597313,0.03442518785595894,0.045307278633117676,0.05661637336015701,0.04170144908130169,0.011759245502602801,0.026159416884183884
-61.75,4.083333333333336,0.08483218401670456,0.0717509388923645,0.061350513249635696,0.06512612104415894,0.07076493930071592,0.010316447358401046,0.023481670767068863
-61.583333333333336,4.083333333333336,0.18276861310005188,0.15723998844623566,0.1408286988735199,0.13002604246139526,0.15271583572030067,0.022947535282831815,0.052742570638656616
-61.41666666666667,4.083333333333336,0.2591468393802643,0.21399134397506714,0.1905316561460495,0.20823562145233154,0.21797636523842812,0.0292060637665349,0.06861518323421478
-61.25,4.083333333333336,0.19462551176548004,0.17620602250099182,0.18011751770973206,0.2325197160243988,0.19586719200015068,0.02568763070352594,0.05631369352340698
-61.083333333333336,4.083333333333336,0.21385160088539124,0.19540314376354218,0.21639208495616913,0.30102238059043884,0.23166730254888535,0.04717325358302807,0.10561923682689667
-60.91666666666667,4.083333333333336,0.21143099665641785,0.20345403254032135,0.21873967349529266,0.25254932045936584,0.22154350578784943,0.02159254425548726,0.049095287919044495
-60.75,4.083333333333336,0.21963775157928467,0.20429910719394684,0.2175404280424118,0.24114051461219788,0.2206544503569603,0.015252397516780621,0.03684140741825104
-60.583333333333336,4.083333333333336,0.15452446043491364,0.151865616440773,0.17061984539031982,0.21900461614131927,0.17400363460183144,0.031123776780620838,0.06713899970054626
-60.41666666666667,4.083333333333336,0.1669527292251587,0.15682247281074524,0.17570999264717102,0.21871981024742126,0.17955125123262405,0.02722897603742149,0.061897337436676025
-60.25,4.083333333333336,0.1052880808711052,0.09146179258823395,0.09330331534147263,0.11479679495096207,0.10121249593794346,0.010935796354848303,0.02333500236272812
-60.083333333333336,4.083333333333336,0.09936816990375519,0.08883240073919296,0.08919057250022888,0.10928171873092651,0.09666821546852589,0.00972463118986453,0.02044931799173355
-59.91666666666667,4.083333333333336,0.04347943887114525,0.051831331104040146,0.053286537528038025,0.05867469683289528,0.051818001084029675,0.006290274857467673,0.01519525796175003
-51.41666666666667,4.083333333333336,0.4147699773311615,0.4381093978881836,0.4933233857154846,0.5887684226036072,0.4837427958846092,0.07737748742610859,0.17399844527244568
-64.25,3.916666666666669,0.024247797206044197,0.026476353406906128,0.02866346389055252,0.02445913478732109,0.025961687322705984,0.0020623256495498027,0.004415666684508324
-62.583333333333336,3.916666666666669,0.07866880297660828,0.07683591544628143,0.0679900050163269,0.07058173418045044,0.07351911440491676,0.00505699893703391,0.010678797960281372
-62.41666666666667,3.916666666666669,0.12259519100189209,0.097943015396595,0.08495426923036575,0.0929252877831459,0.09960444085299969,0.01623343813716153,0.03764092177152634
-62.25,3.916666666666669,0.06435436755418777,0.05404021218419075,0.051329631358385086,0.04816995561122894,0.05447354167699814,0.007010417577784228,0.016184411942958832
-62.083333333333336,3.916666666666669,0.10123248398303986,0.0844397321343422,0.07526770234107971,0.08977186679840088,0.08767794631421566,0.01084143565150476,0.025964781641960144
-61.91666666666667,3.916666666666669,0.13211983442306519,0.11400097608566284,0.103230781853199,0.1123853474855423,0.11543423496186733,0.012092469323295158,0.02888905256986618
-61.75,3.916666666666669,0.151978999376297,0.1240343227982521,0.11177138239145279,0.11398535966873169,0.1254425160586834,0.018478223971437356,0.04020761698484421
-61.583333333333336,3.916666666666669,0.2707905173301697,0.23606514930725098,0.22268974781036377,0.2498038113117218,0.24483730643987656,0.020540207887338697,0.04810076951980591
-61.41666666666667,3.916666666666669,0.23737004399299622,0.21650516986846924,0.2325097769498825,0.29223042726516724,0.2446538545191288,0.032946477998969964,0.075725257396698
-61.25,3.916666666666669,0.16224007308483124,0.17885790765285492,0.19047559797763824,0.23054349422454834,0.19052926823496819,0.029084018418608946,0.0683034211397171
-61.083333333333336,3.916666666666669,0.14271724224090576,0.14768876135349274,0.1537453830242157,0.14990843832492828,0.14851495623588562,0.004604173551313384,0.011028140783309937
-60.91666666666667,3.916666666666669,0.1273851990699768,0.12832529842853546,0.13973553478717804,0.12503215670585632,0.13011954724788666,0.006558575751556861,0.014703378081321716
-60.75,3.916666666666669,0.12255240976810455,0.13114067912101746,0.15661181509494781,0.19877904653549194,0.15227098762989044,0.03421269810102421,0.07622663676738739
-60.583333333333336,3.916666666666669,0.10775143653154373,0.11554296314716339,0.12314935028553009,0.15520967543125153,0.12541335634887218,0.020835182007875458,0.047458238899707794
-60.41666666666667,3.916666666666669,0.11272216588258743,0.11725331842899323,0.1280074417591095,0.16362358629703522,0.13040162809193134,0.02305697339332919,0.050901420414447784
-60.25,3.916666666666669,0.1465265452861786,0.13022613525390625,0.14335843920707703,0.1784072071313858,0.14962958171963692,0.020441799681107802,0.04818107187747955
-60.083333333333336,3.916666666666669,0.09445308148860931,0.082253098487854,0.08514980226755142,0.1063026562333107,0.09203965961933136,0.01083981227754913,0.024049557745456696
-59.91666666666667,3.916666666666669,0.09554234892129898,0.08585181832313538,0.08782249689102173,0.1297372579574585,0.09973848052322865,0.0204317091873693,0.04388543963432312
-59.75,3.916666666666669,0.16088087856769562,0.17235253751277924,0.17372190952301025,0.2334265112876892,0.18509545922279358,0.03273110750994581,0.07254563271999359
-51.583333333333336,3.916666666666669,0.5098950266838074,0.5229219198226929,0.6344864964485168,0.7038794755935669,0.592795729637146,0.09279474572261588,0.19398444890975952
-51.41666666666667,3.916666666666669,0.4372970163822174,0.46950075030326843,0.578249454498291,0.6428936719894409,0.5319852232933044,0.0954135367301226,0.2055966556072235
-64.08333333333333,3.7500000000000027,0.024121204391121864,0.02634165808558464,0.02926117368042469,0.025539197027683258,0.026315808296203613,0.0021675836639579163,0.005139969289302826
-63.91666666666667,3.7500000000000027,0.026014121249318123,0.02328548952937126,0.02671019174158573,0.048286017030477524,0.03107395488768816,0.011569494674764435,0.025000527501106262
-63.75,3.7500000000000027,0.02352968417108059,0.023736046627163887,0.02902212366461754,0.03277735039591789,0.027266301214694977,0.004467645910205346,0.009247666224837303
-63.583333333333336,3.7500000000000027,0.01705051027238369,0.031773459166288376,0.038836102932691574,0.04902661591768265,0.03417167207226157,0.013432694919763486,0.03197610564529896
-63.41666666666667,3.7500000000000027,0.07418399304151535,0.07067099213600159,0.06678816676139832,0.0765465572476387,0.07204742729663849,0.00425681722366765,0.009758390486240387
-62.583333333333336,3.7500000000000027,0.11625317484140396,0.11228746175765991,0.09544538706541061,0.0946037694811821,0.10464744828641415,0.011234116333261776,0.021649405360221863
-62.41666666666667,3.7500000000000027,0.09065688401460648,0.07351204007863998,0.06977028399705887,0.10114631056785583,0.08377137966454029,0.014726202527904221,0.03137602657079697
-62.25,3.7500000000000027,0.07554150372743607,0.07357272505760193,0.06672663986682892,0.09045639634132385,0.07657431624829769,0.009996084720239922,0.023729756474494934
-62.083333333333336,3.7500000000000027,0.13116084039211273,0.10876448452472687,0.09500545263290405,0.12127585709095001,0.11405165866017342,0.01565913276521072,0.03615538775920868
-61.91666666666667,3.7500000000000027,0.18844835460186005,0.15174955129623413,0.15756873786449432,0.19023576378822327,0.17200060188770294,0.020177821555087513,0.038486212491989136
-61.75,3.7500000000000027,0.06700557470321655,0.07276442646980286,0.072657510638237,0.0780046135187149,0.07260803133249283,0.004492123744816857,0.010999038815498352
-61.583333333333336,3.7500000000000027,0.19383347034454346,0.1713399440050125,0.17257852852344513,0.20537568628787994,0.18578190729022026,0.01664975833074952,0.03403574228286743
-61.41666666666667,3.7500000000000027,0.19754016399383545,0.2091345638036728,0.2194192111492157,0.28375643491744995,0.22746259346604347,0.038578755126255485,0.0862162709236145
-61.25,3.7500000000000027,0.13174490630626678,0.14560970664024353,0.15378355979919434,0.226352721452713,0.16437272354960442,0.04230947801855572,0.09460781514644623
-61.083333333333336,3.7500000000000027,0.10869409888982773,0.11978249251842499,0.13528907299041748,0.15621419250965118,0.12999496422708035,0.020603373201553362,0.047520093619823456
-60.91666666666667,3.7500000000000027,0.10380805283784866,0.11520775407552719,0.12412677705287933,0.13208001852035522,0.1188056506216526,0.01214353090399148,0.02827196568250656
-60.75,3.7500000000000027,0.1410929411649704,0.15387369692325592,0.1738022267818451,0.199870765209198,0.16715990751981735,0.025626358454493178,0.0587778240442276
-60.583333333333336,3.7500000000000027,0.12371893227100372,0.12850041687488556,0.1399262547492981,0.17604918777942657,0.1420486979186535,0.023664842444143165,0.05233025550842285
-60.41666666666667,3.7500000000000027,0.11499378830194473,0.11841106414794922,0.14333155751228333,0.16140234470367432,0.1345346886664629,0.021917070189652867,0.046408556401729584
-60.25,3.7500000000000027,0.14125250279903412,0.15225552022457123,0.16048136353492737,0.1931638866662979,0.16178831830620766,0.022351199658353832,0.051911383867263794
-60.083333333333336,3.7500000000000027,0.16755934059619904,0.18440397083759308,0.20550137758255005,0.2277183085680008,0.19629574939608574,0.026072440131413098,0.06015896797180176
-59.91666666666667,3.7500000000000027,0.14058642089366913,0.152558371424675,0.17496460676193237,0.18617558479309082,0.16357124596834183,0.020739257406384548,0.04558916389942169
-51.75,3.7500000000000027,0.5265383720397949,0.5452796816825867,0.6798983216285706,0.7363198399543762,0.6220090538263321,0.1023395830592939,0.2097814679145813
-51.583333333333336,3.7500000000000027,0.5178917050361633,0.5519647598266602,0.6744468808174133,0.7172480821609497,0.6153878569602966,0.09555358473463918,0.19935637712478638
-51.41666666666667,3.7500000000000027,0.4707120656967163,0.534605860710144,0.6278263926506042,0.6755275130271912,0.5771679580211639,0.09198780389848081,0.20481544733047485
-51.25,3.7500000000000027,0.47033271193504333,0.5414859652519226,0.6225470304489136,0.6935714483261108,0.5819842889904976,0.09695913057884802,0.2232387363910675
-63.91666666666667,3.5833333333333357,0.0141228549182415,0.01345172617584467,0.022042665630578995,0.04807824268937111,0.02442387235350907,0.016244982131816986,0.03462651651352644
-63.75,3.5833333333333357,0.03484594076871872,0.031145792454481125,0.03195197135210037,0.045519571751356125,0.035865819081664085,0.006629025765332581,0.014373779296875
-63.583333333333336,3.5833333333333357,0.025629013776779175,0.026612240821123123,0.037926431745290756,0.04227158799767494,0.033109818585217,0.008272821737134985,0.016642574220895767
-63.41666666666667,3.5833333333333357,0.03826795890927315,0.06059780344367027,0.05764569342136383,0.058003559708595276,0.05362875387072563,0.010324669539029383,0.022329844534397125
-63.25,3.5833333333333357,0.09299413859844208,0.07684490084648132,0.07121928036212921,0.0774320662021637,0.07962259650230408,0.009343944141041722,0.021774858236312866
-63.083333333333336,3.5833333333333357,0.13719570636749268,0.12852945923805237,0.11004506051540375,0.09944746643304825,0.11880442313849926,0.017168127760535928,0.03774823993444443
-62.91666666666667,3.5833333333333357,0.017878849059343338,0.022609839215874672,0.032427430152893066,0.04295148327946663,0.028966900426894426,0.011119066716157434,0.02507263422012329
-62.75,3.5833333333333357,0.013680045492947102,0.01660339906811714,0.037712402641773224,0.040366534143686295,0.02709059533663094,0.013891213941679236,0.026686488650739193
-62.583333333333336,3.5833333333333357,0.078488290309906,0.07000378519296646,0.06227092444896698,0.06199263036251068,0.06818890757858753,0.007805712460805045,0.016495659947395325
-62.41666666666667,3.5833333333333357,0.11830038577318192,0.09918045252561569,0.09290085732936859,0.13527818024158478,0.11141496896743774,0.019229469911358314,0.042377322912216187
-62.25,3.5833333333333357,0.08309641480445862,0.07178299129009247,0.06640058755874634,0.09388766437768936,0.0787919145077467,0.012234927804830754,0.027487076818943024
-62.083333333333336,3.5833333333333357,0.08882322907447815,0.07760342210531235,0.07509808987379074,0.09677215665578842,0.08457422442734241,0.010086836342993089,0.02167406678199768
-61.91666666666667,3.5833333333333357,0.14749829471111298,0.12310560792684555,0.13628529012203217,0.17476284503936768,0.1454130094498396,0.021959786630630997,0.051657237112522125
-61.75,3.5833333333333357,0.26585885882377625,0.2542004883289337,0.28493425250053406,0.3115788996219635,0.2791431248188019,0.025061414465268026,0.057378411293029785
-61.583333333333336,3.5833333333333357,0.2788020074367523,0.257760226726532,0.2913976013660431,0.34438303112983704,0.2930857166647911,0.036906091607740873,0.08662280440330505
-61.41666666666667,3.5833333333333357,0.15158309042453766,0.14598557353019714,0.16532479226589203,0.21227268874645233,0.1687915362417698,0.030104658994780202,0.06628711521625519
-61.25,3.5833333333333357,0.1342802196741104,0.14814651012420654,0.1525307297706604,0.18730568885803223,0.1555657871067524,0.022544430118379914,0.053025469183921814
-61.083333333333336,3.5833333333333357,0.12322480231523514,0.18730081617832184,0.17988866567611694,0.1947392374277115,0.17128838039934635,0.03261090431144124,0.07151443511247635
-60.91666666666667,3.5833333333333357,0.12604916095733643,0.1536792814731598,0.16145986318588257,0.17040249705314636,0.1528977006673813,0.019158840227756824,0.044353336095809937
-60.75,3.5833333333333357,0.1262367069721222,0.13554024696350098,0.1535731554031372,0.16898925602436066,0.14608484134078026,0.019024755521789338,0.042752549052238464
-60.583333333333336,3.5833333333333357,0.11650677770376205,0.12034033983945847,0.1423281580209732,0.158087357878685,0.13431565836071968,0.01950862720954041,0.04158058017492294
-60.41666666666667,3.5833333333333357,0.10822048038244247,0.11345405876636505,0.130189448595047,0.14247077703475952,0.12358369119465351,0.01569496460606668,0.03425029665231705
-60.25,3.5833333333333357,0.11954502016305923,0.1293545663356781,0.1483597606420517,0.1628217101097107,0.14002026431262493,0.019342921752635463,0.04327668994665146
-60.083333333333336,3.5833333333333357,0.11276408284902573,0.12307462096214294,0.14043627679347992,0.1504702866077423,0.13168631680309772,0.01694708986350205,0.03770620375871658
-59.91666666666667,3.5833333333333357,0.086452417075634,0.09134257584810257,0.1076417937874794,0.1257510930299759,0.10279696993529797,0.017783059703843796,0.03929867595434189
-51.75,3.5833333333333357,0.5355123281478882,0.5773426294326782,0.6600868105888367,0.7149028182029724,0.6219611465930939,0.08073811751773183,0.17939049005508423
-51.583333333333336,3.5833333333333357,0.5672152042388916,0.6267744302749634,0.7064699530601501,0.7487661838531494,0.6623064428567886,0.08109782164489382,0.1815509796142578
-51.41666666666667,3.5833333333333357,0.5735757350921631,0.6293537616729736,0.7093577980995178,0.7225346565246582,0.6587054878473282,0.07011518604290361,0.14895892143249512
-51.25,3.5833333333333357,0.5001420974731445,0.5605727434158325,0.62384033203125,0.7023136019706726,0.5967171937227249,0.08663993800046593,0.20217150449752808
-63.91666666666667,3.416666666666669,0.017390679568052292,0.01197091955691576,0.023941082879900932,0.02762756124138832,0.020232560811564326,0.006946705994238644,0.01565664168447256
-63.75,3.416666666666669,0.010629866272211075,0.01003018394112587,0.021816568449139595,0.037872686982154846,0.020087326411157846,0.01303711363260782,0.027842503041028976
-63.583333333333336,3.416666666666669,0.013955624774098396,0.01762414164841175,0.02469594031572342,0.03418551757931709,0.022615306079387665,0.00890880904245394,0.020229892805218697
-63.41666666666667,3.416666666666669,0.01822030171751976,0.0157887265086174,0.04758346080780029,0.03999859839677811,0.03039777185767889,0.015803362089015522,0.03179473429918289
-63.25,3.416666666666669,0.033248454332351685,0.04136031121015549,0.045860983431339264,0.05139206349849701,0.04296545311808586,0.007667863766933963,0.018143609166145325
-63.083333333333336,3.416666666666669,0.07935257256031036,0.07894986867904663,0.06863345205783844,0.08043869584798813,0.07684364728629589,0.005509463205436636,0.011805243790149689
-62.91666666666667,3.416666666666669,0.09765331447124481,0.09372588247060776,0.0804869756102562,0.08471819013357162,0.0891460906714201,0.007914836838069057,0.017166338860988617
-62.75,3.416666666666669,0.07622421532869339,0.06944955885410309,0.06209738925099373,0.06275664269924164,0.06763195153325796,0.006621447711451016,0.014126826077699661
-62.583333333333336,3.416666666666669,0.06908220052719116,0.06275451183319092,0.0597047358751297,0.06253494322299957,0.06351909786462784,0.0039602449747144965,0.009377464652061462
-62.41666666666667,3.416666666666669,0.04444701597094536,0.037877846509218216,0.0360444150865078,0.03609070926904678,0.03861499670892954,0.003980609503000774,0.008402600884437561
-62.25,3.416666666666669,0.08483272045850754,0.0767548456788063,0.07030345499515533,0.08984823524951935,0.08043481409549713,0.008643700653630576,0.019544780254364014
-62.083333333333336,3.416666666666669,0.11188407987356186,0.09740731120109558,0.10137715190649033,0.12371387332677841,0.10859560407698154,0.011785019974361776,0.02630656212568283
-61.91666666666667,3.416666666666669,0.15653735399246216,0.12942694127559662,0.139118030667305,0.1727684587240219,0.14946269616484642,0.019162923664206636,0.04334151744842529
-61.75,3.416666666666669,0.19416414201259613,0.17582637071609497,0.17163994908332825,0.2035244256258011,0.1862887218594551,0.015090163045323018,0.03188447654247284
-61.583333333333336,3.416666666666669,0.1942443698644638,0.1704176366329193,0.17170464992523193,0.20958034694194794,0.18648675084114075,0.018887577687492708,0.039162710309028625
-61.41666666666667,3.416666666666669,0.1599365770816803,0.1451786607503891,0.15682242810726166,0.19644688069820404,0.16459613665938377,0.022163410587530206,0.05126821994781494
-61.25,3.416666666666669,0.13250352442264557,0.1473848819732666,0.15294544398784637,0.1872573047876358,0.1550227887928486,0.023157678864808354,0.054753780364990234
-61.083333333333336,3.416666666666669,0.12709607183933258,0.15338364243507385,0.18052822351455688,0.19956952333450317,0.16514436528086662,0.03166355337419124,0.0724734514951706
-60.91666666666667,3.416666666666669,0.1061621904373169,0.11789433658123016,0.13650405406951904,0.15074658393859863,0.12782679125666618,0.01973677085245899,0.04458439350128174
-60.75,3.416666666666669,0.12006693333387375,0.12766171991825104,0.1438620239496231,0.1501682996749878,0.13543974421918392,0.013960493284191527,0.030101366341114044
-60.583333333333336,3.416666666666669,0.1061115637421608,0.1096142828464508,0.12513123452663422,0.13444136083126068,0.11882461048662663,0.013292956667285492,0.028329797089099884
-60.41666666666667,3.416666666666669,0.10581976920366287,0.10613002628087997,0.1251162737607956,0.13591685891151428,0.11824573203921318,0.014839900571297106,0.03009708970785141
-60.25,3.416666666666669,0.12618282437324524,0.1335245817899704,0.14800019562244415,0.15291771292686462,0.1401563286781311,0.012431385896608685,0.026734888553619385
-60.083333333333336,3.416666666666669,0.10498403012752533,0.11045339703559875,0.12893663346767426,0.13567349314689636,0.12001188844442368,0.0146303134984855,0.030689463019371033
-59.91666666666667,3.416666666666669,0.133193701505661,0.13742463290691376,0.14871545135974884,0.19822102785110474,0.1543887034058571,0.02994698787577008,0.06502732634544373
-51.91666666666667,3.416666666666669,0.5080991387367249,0.45612218976020813,0.546524167060852,0.634451687335968,0.5362992957234383,0.075193211457419,0.1783294975757599
-51.75,3.416666666666669,0.5699977874755859,0.5853310823440552,0.6386962532997131,0.6975340247154236,0.6228897869586945,0.057821064529932166,0.12753623723983765
-51.583333333333336,3.416666666666669,0.6240313053131104,0.6418229937553406,0.6995682716369629,0.747400164604187,0.6782056838274002,0.05628143492656494,0.12336885929107666
-51.41666666666667,3.416666666666669,0.6449645161628723,0.6757951378822327,0.7358819246292114,0.7765430212020874,0.708296149969101,0.05912084241598509,0.1315785050392151
-51.25,3.416666666666669,0.6286423206329346,0.6776241660118103,0.7015789747238159,0.7186135649681091,0.6816147565841675,0.03911302260323177,0.08997124433517456
-63.91666666666667,3.2500000000000027,0.011503077112138271,0.014172254130244255,0.025875233113765717,0.02882034331560135,0.020092726917937398,0.00853312658028786,0.017317266203463078
-63.75,3.2500000000000027,0.015963958576321602,0.020076587796211243,0.030210424214601517,0.057201799005270004,0.03086319239810109,0.018551606503859806,0.0412378404289484
-63.583333333333336,3.2500000000000027,0.021733403205871582,0.01704489067196846,0.03347547724843025,0.040492843836545944,0.02818665374070406,0.01072687117346014,0.023447953164577484
-63.41666666666667,3.2500000000000027,0.019021596759557724,0.013641415163874626,0.045368559658527374,0.037174466997385025,0.028801509644836187,0.014944884539523478,0.03172714449465275
-63.25,3.2500000000000027,0.020558182150125504,0.04283508285880089,0.0480935238301754,0.054020628333091736,0.04137685429304838,0.014611892553568982,0.03346244618296623
-63.083333333333336,3.2500000000000027,0.07489829510450363,0.07864407449960709,0.06615706533193588,0.07810693234205246,0.07445159181952477,0.005771687761147738,0.012487009167671204
-62.91666666666667,3.2500000000000027,0.05301888287067413,0.051368195563554764,0.04685996472835541,0.05255129188299179,0.050949583761394024,0.0028135201786350416,0.006158918142318726
-62.75,3.2500000000000027,0.06651362031698227,0.06138873100280762,0.05424081161618233,0.06407705694437027,0.06155505497008562,0.00530640128398238,0.012272808700799942
-62.583333333333336,3.2500000000000027,0.06898666173219681,0.06526294350624084,0.05810583382844925,0.0650978833436966,0.06436333060264587,0.004541671047762617,0.010880827903747559
-62.41666666666667,3.2500000000000027,0.06370207667350769,0.06205567717552185,0.056078240275382996,0.07641439139842987,0.0645625963807106,0.008553254385161902,0.020336151123046875
-62.25,3.2500000000000027,0.07011564075946808,0.0628080666065216,0.056134700775146484,0.07620397955179214,0.06631559692323208,0.008721121095112923,0.02006927877664566
-62.083333333333336,3.2500000000000027,0.0805462896823883,0.07268405705690384,0.06985178589820862,0.08708417415618896,0.07754157669842243,0.007806361635994439,0.017232388257980347
-61.91666666666667,3.2500000000000027,0.11953510344028473,0.09861025214195251,0.10318461060523987,0.12818388640880585,0.11237846314907074,0.0138458112030491,0.029573634266853333
-61.75,3.2500000000000027,0.1491965800523758,0.13672547042369843,0.13619376718997955,0.155086949467659,0.1443006917834282,0.009370508377980626,0.018893182277679443
-61.583333333333336,3.2500000000000027,0.1855963170528412,0.17331750690937042,0.17187534272670746,0.20957182347774506,0.18509024754166603,0.017443573773053347,0.0376964807510376
-61.41666666666667,3.2500000000000027,0.1558677852153778,0.13957296311855316,0.15392853319644928,0.18852795660495758,0.15947430953383446,0.02068768272925004,0.04895499348640442
-61.25,3.2500000000000027,0.14959245920181274,0.1649945080280304,0.16192594170570374,0.18778811395168304,0.16607525572180748,0.01593231115283305,0.0381956547498703
-61.083333333333336,3.2500000000000027,0.10923328250646591,0.10697253793478012,0.11527826637029648,0.13754898309707642,0.11725826747715473,0.013974144705495134,0.030576445162296295
-60.91666666666667,3.2500000000000027,0.1072997897863388,0.12486574053764343,0.1347673535346985,0.14489181339740753,0.12795617431402206,0.016015045386766385,0.037592023611068726
-60.75,3.2500000000000027,0.10129521787166595,0.10719914734363556,0.12745748460292816,0.13709656894207,0.11826210469007492,0.016828114659295835,0.03580135107040405
-60.583333333333336,3.2500000000000027,0.09827867150306702,0.10465510189533234,0.12239614129066467,0.1264045387506485,0.11293361335992813,0.013592968018056832,0.028125867247581482
-60.41666666666667,3.2500000000000027,0.11288368701934814,0.11615001410245895,0.1319449245929718,0.14286376535892487,0.12596059776842594,0.014009311055410695,0.02998007833957672
-60.25,3.2500000000000027,0.10703027248382568,0.1094568595290184,0.1220284104347229,0.12782862782478333,0.11658604256808758,0.009969170543191035,0.02079835534095764
-60.083333333333336,3.2500000000000027,0.07185464352369308,0.07623735070228577,0.09998743236064911,0.1138782948255539,0.09048943035304546,0.019896633534317754,0.04202365130186081
-52.083333333333336,3.2500000000000027,0.4562339186668396,0.423719584941864,0.5183127522468567,0.60103607177734375,0.499825581908226,0.07805488369318662,0.17731648683547974
-51.91666666666667,3.2500000000000027,0.44880211353302,0.4499936103820801,0.5279853343963623,0.6146792769432068,0.5103650838136673,0.07879644288278613,0.16587716341018677
-51.75,3.2500000000000027,0.5319057703018188,0.5172669887542725,0.5886169075965881,0.6498596668243408,0.5719123333692551,0.060391689189362725,0.13259267807006836
-51.583333333333336,3.2500000000000027,0.6382878422737122,0.639201283454895,0.6707573533058167,0.7259044647216797,0.6685377359390259,0.04111590034521914,0.08761662244796753
