lon,lat,atual,holoceno_medio,lgm,lig,estabilidade_historica,incerteza_historica,estabilidade_minima,refugio_top10
-51.75,3.416666666666669,0.6666058301925659,0.6964246034622192,0.8213731646537781,0.5250128507614136,0.6773541122674942,0.12169436663143386,0.5250128507614136,1
-51.583333333333336,3.416666666666669,0.656130850315094,0.7001553177833557,0.8486701846122742,0.5930957794189453,0.6995130330324173,0.10871202638327084,0.5930957794189453,1
-51.41666666666667,3.416666666666669,0.6343638300895691,0.6859042048454285,0.878135621547699,0.6043826937675476,0.700696587562561,0.12299027904670211,0.6043826937675476,1
-51.25,3.416666666666669,0.6149053573608398,0.7194897532463074,0.7864777445793152,0.5594322681427002,0.6700762808322906,0.10210602391502602,0.5594322681427002,1
-52.083333333333336,3.2500000000000027,0.5325034856796265,0.5708743929862976,0.6829641461372375,0.5107995271682739,0.5742853879928589,0.07659175161049264,0.5107995271682739,1
-51.91666666666667,3.2500000000000027,0.5530112385749817,0.5743268132209778,0.6936323046684265,0.5034998059272766,0.5811175405979156,0.08066424871229451,0.5034998059272766,1
-51.75,3.2500000000000027,0.6366251707077026,0.6580085158348083,0.8154181241989136,0.5734058022499084,0.6708644032478333,0.10284544396875184,0.5734058022499084,1
-51.583333333333336,3.2500000000000027,0.6758593320846558,0.7099789381027222,0.8812080025672913,0.599118709564209,0.7165412455797195,0.11916553582609414,0.599118709564209,1
-51.41666666666667,3.2500000000000027,0.7089096307754517,0.74632328748703,0.8649755120277405,0.6291537880897522,0.7373405545949936,0.09812248421430737,0.6291537880897522,1
-51.25,3.2500000000000027,0.7432886362075806,0.7546315789222717,0.7829158306121826,0.6020536422729492,0.720722422003746,0.08084834424928126,0.6020536422729492,1
-61.583333333333336,3.0833333333333357,0.2711360454559326,0.3228018283843994,0.595626711845398,0.24648956954479218,0.35901353880763054,0.16091527700751754,0.24648956954479218,1
-52.083333333333336,3.0833333333333357,0.5359094738960266,0.573400616645813,0.746031641960144,0.4812246561050415,0.5841415971517563,0.11437072722577765,0.4812246561050415,1
-51.91666666666667,3.0833333333333357,0.5072604417800903,0.548207700252533,0.724738597869873,0.5159504413604736,0.5740392953157425,0.1019988256912527,0.5072604417800903,1
-51.75,3.0833333333333357,0.53945392370224,0.5755253434181213,0.7456403374671936,0.5517788529396057,0.6030996143817902,0.09619908636775105,0.53945392370224,1
-51.583333333333336,3.0833333333333357,0.6474674940109253,0.702096164226532,0.8033433556556702,0.6311744451522827,0.6960203647613525,0.07771210601036044,0.6311744451522827,1
-51.41666666666667,3.0833333333333357,0.6865257620811462,0.7064272165298462,0.7852103114128113,0.6033338308334351,0.6953742802143097,0.0747047979228459,0.6033338308334351,1
-51.25,3.0833333333333357,0.7374908328056335,0.7570664882659912,0.7392352819442749,0.6745463609695435,0.7270847409963608,0.036125286329902036,0.6745463609695435,1
-61.583333333333336,2.916666666666669,0.2680290639400482,0.3208272457122803,0.5984773635864258,0.25054559111595154,0.35946981608867645,0.1621149324251155,0.25054559111595154,1
-52.25,2.916666666666669,0.453774631023407,0.49360552430152893,0.6851303577423096,0.3982166349887848,0.5076817870140076,0.12459900668460135,0.3982166349887848,1
-52.083333333333336,2.916666666666669,0.44872528314590454,0.49103498458862305,0.6904236078262329,0.4272463321685791,0.5143575519323349,0.12033170474473022,0.4272463321685791,1
-51.91666666666667,2.916666666666669,0.5089802145957947,0.5515544414520264,0.7197757363319397,0.5159547328948975,0.5740662813186646,0.09891271633129974,0.5089802145957947,1
-51.75,2.916666666666669,0.5826789736747742,0.6151410341262817,0.799037516117096,0.6107330322265625,0.6518976390361786,0.09914121228512743,0.5826789736747742,1
-51.583333333333336,2.916666666666669,0.6241402626037598,0.6266772150993347,0.7564151287078857,0.5898457169532776,0.6492695808410645,0.07337861098875095,0.5898457169532776,1
-51.41666666666667,2.916666666666669,0.6760729551315308,0.6869404315948486,0.7705522775650024,0.6095295548439026,0.6857738047838211,0.06607077669212721,0.6095295548439026,1
-51.25,2.916666666666669,0.7483842968940735,0.7548486590385437,0.7036643028259277,0.6353046894073486,0.7105504870414734,0.05508500946988151,0.6353046894073486,1
-52.25,2.7500000000000027,0.46427658200263977,0.48761817812919617,0.6708799004554749,0.4375234842300415,0.5150745362043381,0.10586746579501767,0.4375234842300415,1
-52.083333333333336,2.7500000000000027,0.42097514867782593,0.4500442445278168,0.668716549873352,0.4033653438091278,0.48577532172203064,0.12347019845714013,0.4033653438091278,1
-51.91666666666667,2.7500000000000027,0.5004745721817017,0.5508169531822205,0.6988635063171387,0.48410144448280334,0.558564119040966,0.09774630769766858,0.48410144448280334,1
-51.75,2.7500000000000027,0.6316194534301758,0.6745973229408264,0.777104914188385,0.6187484860420227,0.6755175441503525,0.07181134749165669,0.6187484860420227,1
-51.583333333333336,2.7500000000000027,0.599664032459259,0.6539480686187744,0.7556886076927185,0.5875392556190491,0.6492099910974503,0.07663381934556157,0.5875392556190491,1
-51.41666666666667,2.7500000000000027,0.664862334728241,0.7361846566200256,0.7535074353218079,0.6043790578842163,0.6897333711385727,0.06862647795269132,0.6043790578842163,1
-51.25,2.7500000000000027,0.7409272193908691,0.7490952014923096,0.7151284217834473,0.6786953210830688,0.7209615409374237,0.03167854053964115,0.6786953210830688,1
-51.083333333333336,2.7500000000000027,0.7434524297714233,0.7728517055511475,0.682141125202179,0.6858875155448914,0.7210831940174103,0.04448063998860793,0.682141125202179,1
-52.41666666666667,2.5833333333333357,0.4249040484428406,0.4568895995616913,0.660846471786499,0.40458837151527405,0.48680712282657623,0.11800659144026204,0.40458837151527405,1
-52.25,2.5833333333333357,0.47788217663764954,0.509480357170105,0.6795361042022705,0.4539550840854645,0.5302134305238724,0.10211271017847978,0.4539550840854645,1
-52.083333333333336,2.5833333333333357,0.46399086713790894,0.49041756987571716,0.6364529132843018,0.42974522709846497,0.5051516443490982,0.09098984104061204,0.42974522709846497,1
-51.91666666666667,2.5833333333333357,0.5100022554397583,0.5197203755378723,0.665835976600647,0.47024163603782654,0.541450060904026,0.0856419669131175,0.47024163603782654,1
-51.75,2.5833333333333357,0.688187837600708,0.7556055188179016,0.7741179466247559,0.5948308110237122,0.7031855285167694,0.08112734610399248,0.5948308110237122,1
-51.583333333333336,2.5833333333333357,0.6846146583557129,0.7464075088500977,0.7849883437156677,0.6109505891799927,0.7067402750253677,0.07607333418142405,0.6109505891799927,1
-51.41666666666667,2.5833333333333357,0.714847207069397,0.7494769096374512,0.7057801485061646,0.6429134011268616,0.7032544165849686,0.04441594729919991,0.6429134011268616,1
-51.25,2.5833333333333357,0.7794570326805115,0.7935397624969482,0.7202485203742981,0.6988235116004944,0.748017206788063,0.04565043016142512,0.6988235116004944,1
-51.083333333333336,2.5833333333333357,0.7529243230819702,0.7755690813064575,0.6570297479629517,0.6778128743171692,0.7158340066671371,0.05729315858180674,0.6570297479629517,1
-52.41666666666667,2.416666666666669,0.3878835439682007,0.43197697401046753,0.6573010683059692,0.402173787355423,0.4698338434100151,0.12632080553738068,0.3878835439682007,1
-52.25,2.416666666666669,0.43287694454193115,0.49507859349250793,0.6415823101997375,0.43979600071907043,0.5023334622383118,0.09691579974885646,0.43287694454193115,1
-52.083333333333336,2.416666666666669,0.4138585925102234,0.43430444598197937,0.6144608855247498,0.3858271539211273,0.46211276948451996,0.10349108182895397,0.3858271539211273,1
-51.91666666666667,2.416666666666669,0.45067211985588074,0.43384692072868347,0.6135515570640564,0.3448679447174072,0.46073463559150696,0.11195580225537777,0.3448679447174072,1
-51.75,2.416666666666669,0.7010028958320618,0.7027696967124939,0.7173250317573547,0.5553749203681946,0.6691181361675262,0.07618068291625021,0.5553749203681946,1
-51.583333333333336,2.416666666666669,0.7327649593353271,0.7432416677474976,0.7462630271911621,0.5719721913337708,0.6985604614019394,0.08459015463022514,0.5719721913337708,1
-51.41666666666667,2.416666666666669,0.7740567922592163,0.7851217985153198,0.7194660902023315,0.687744677066803,0.7415973395109177,0.04596337691620533,0.687744677066803,1
-51.25,2.416666666666669,0.7569327354431152,0.7548076510429382,0.649390697479248,0.6684457063674927,0.7073941975831985,0.056519888224017226,0.649390697479248,1
-51.083333333333336,2.416666666666669,0.7711470127105713,0.7720484137535095,0.652224063873291,0.6854575872421265,0.7202192693948746,0.0608594494557988,0.652224063873291,1
-50.91666666666667,2.416666666666669,0.5103762745857239,0.4960411489009857,0.6403858065605164,0.554764449596405,0.5503919199109077,0.06499558146601724,0.4960411489009857,1
-61.41666666666667,2.2500000000000027,0.2747158706188202,0.2934163510799408,0.6038758754730225,0.2626502513885498,0.3586645871400833,0.16396345925259842,0.2626502513885498,1
-61.25,2.2500000000000027,0.28287482261657715,0.29169631004333496,0.6085652709007263,0.265318363904953,0.36211369186639786,0.16466645315757014,0.265318363904953,1
-52.583333333333336,2.2500000000000027,0.39294058084487915,0.459826797246933,0.6849563121795654,0.36783286929130554,0.4763891398906708,0.14436377944126152,0.36783286929130554,1
-52.41666666666667,2.2500000000000027,0.39520564675331116,0.4944089651107788,0.6806188821792603,0.39667361974716187,0.491726778447628,0.1342123352750476,0.39520564675331116,1
-52.25,2.2500000000000027,0.39107465744018555,0.42166829109191895,0.616298496723175,0.3788357973098755,0.45196931064128876,0.11102387542738294,0.3788357973098755,1
-52.083333333333336,2.2500000000000027,0.4610329270362854,0.4917537271976471,0.6187936067581177,0.38762643933296204,0.48980167508125305,0.09645404537824857,0.38762643933296204,1
-51.91666666666667,2.2500000000000027,0.48401010036468506,0.48991355299949646,0.6171519756317139,0.38667869567871094,0.4944385811686516,0.09451631110248042,0.38667869567871094,1
-51.75,2.2500000000000027,0.4315512478351593,0.447903573513031,0.6066918969154358,0.42683908343315125,0.47824645042419434,0.08610474673203407,0.42683908343315125,1
-51.583333333333336,2.2500000000000027,0.6311473250389099,0.6261768937110901,0.6729332208633423,0.5654109716415405,0.6239171028137207,0.044282916125432406,0.5654109716415405,1
-51.41666666666667,2.2500000000000027,0.7759649157524109,0.7837705016136169,0.7197982668876648,0.6971814036369324,0.74417877197265625,0.04235180299598887,0.6971814036369324,1
-51.25,2.2500000000000027,0.7512906193733215,0.7581815123558044,0.6415650844573975,0.6589374542236328,0.7024936676025391,0.0608049189988417,0.6415650844573975,1
-51.083333333333336,2.2500000000000027,0.7973425984382629,0.7791078686714172,0.6565670967102051,0.7049118280410767,0.7344823479652405,0.0655440061194238,0.6565670967102051,1
-50.91666666666667,2.2500000000000027,0.5090807676315308,0.503118097782135,0.6430503129959106,0.5657275319099426,0.5552441775798798,0.06498206611019224,0.503118097782135,1
-53.083333333333336,2.0833333333333357,0.3025636076927185,0.34509533643722534,0.6293034553527832,0.29388871788978577,0.3927127793431282,0.15930645217629186,0.29388871788978577,1
-52.91666666666667,2.0833333333333357,0.346499502658844,0.3826275169849396,0.6550967693328857,0.321351021528244,0.42639370262622833,0.15452898300674728,0.321351021528244,1
-52.75,2.0833333333333357,0.3454533815383911,0.3931856155395508,0.6505213379859924,0.3163265585899353,0.4263717234134674,0.15275479678412812,0.3163265585899353,1
-52.583333333333336,2.0833333333333357,0.3378935158252716,0.41458043456077576,0.6415684819221497,0.32055187225341797,0.42864857614040375,0.14770937371478943,0.32055187225341797,1
-52.41666666666667,2.0833333333333357,0.3193533420562744,0.3922610282897949,0.6161490678787231,0.2950247526168823,0.4056970477104187,0.1462579591203525,0.2950247526168823,1
-52.25,2.0833333333333357,0.37937700748443604,0.4082720875740051,0.6101281046867371,0.2998305559158325,0.4244019389152527,0.13203491289453914,0.2998305559158325,1
-52.083333333333336,2.0833333333333357,0.4367850422859192,0.48981884121894836,0.6158210039138794,0.397111177444458,0.48488401621580124,0.09519529008717824,0.397111177444458,1
-51.91666666666667,2.0833333333333357,0.4887682795524597,0.5213502645492554,0.6248942017555237,0.4447785019874573,0.519947811961174,0.07667746302375984,0.4447785019874573,1
-51.75,2.0833333333333357,0.48043614625930786,0.499198853969574,0.6148937344551086,0.4363730847835541,0.5077254548668861,0.076143745975512,0.4363730847835541,1
-51.583333333333336,2.0833333333333357,0.555807888507843,0.5767402648925781,0.6368512511253357,0.5016545057296753,0.567763477563858,0.05587794864129067,0.5016545057296753,1
-51.41666666666667,2.0833333333333357,0.7108308672904968,0.7428127527236938,0.6948235630989075,0.6719450950622559,0.7051030695438385,0.029776654149542243,0.6719450950622559,1
-51.25,2.0833333333333357,0.7684480547904968,0.7447168827056885,0.6514745354652405,0.677777886390686,0.710604339838028,0.05502566295676673,0.6514745354652405,1
-51.083333333333336,2.0833333333333357,0.676183819770813,0.6750041246414185,0.6537919044494629,0.6934097409248352,0.6745973974466324,0.016221949829359667,0.6537919044494629,1
-50.91666666666667,2.0833333333333357,0.5204682946205139,0.5053333044052124,0.6424769759178162,0.5187298059463501,0.5467520952224731,0.06417386770137289,0.5053333044052124,1
-50.75,2.0833333333333357,0.3637550175189972,0.3610261380672455,0.5578960180282593,0.32420453429222107,0.40172042697668076,0.10566760197921392,0.32420453429222107,1
-50.583333333333336,2.0833333333333357,0.3307502269744873,0.32816454768180847,0.5421757102012634,0.28360313177108765,0.3711734041571617,0.1160375460314911,0.28360313177108765,1
-63.25,1.9166666666666692,0.25262248516082764,0.300208181142807,0.6337661147117615,0.2604823112487793,0.36176977306604385,0.18252316733977,0.25262248516082764,1
-62.083333333333336,1.9166666666666692,0.3046247065067291,0.3548129200935364,0.6085686683654785,0.2641654312610626,0.38304293155670166,0.15485484558867801,0.2641654312610626,1
-61.583333333333336,1.9166666666666692,0.30771225690841675,0.31449800729751587,0.6518983244895935,0.2717631161212921,0.38646792620420456,0.1779443868776235,0.2717631161212921,1
-52.91666666666667,1.9166666666666692,0.38019558787345886,0.40965864062309265,0.661902666091919,0.3336053490638733,0.44634056091308594,0.147079309574111,0.3336053490638733,1
-52.75,1.9166666666666692,0.30369219183921814,0.33965808153152466,0.6211246848106384,0.28402814269065857,0.38712577521800995,0.15769057919717727,0.28402814269065857,1
-52.583333333333336,1.9166666666666692,0.3300168216228485,0.37310990691185,0.6119590401649475,0.2967652976512909,0.4029627665877342,0.14279314747250818,0.2967652976512909,1
-52.41666666666667,1.9166666666666692,0.41630053520202637,0.44532278180122375,0.6167253851890564,0.3060187101364136,0.44609185308218,0.12861363554673494,0.3060187101364136,1
-52.25,1.9166666666666692,0.43926337361335754,0.46388259530067444,0.6190372705459595,0.3254138231277466,0.4618992656469345,0.12088140994100471,0.3254138231277466,1
-52.083333333333336,1.9166666666666692,0.49805960059165955,0.5343721508979797,0.634247362613678,0.3618582487106323,0.5071343407034874,0.11267521534059075,0.3618582487106323,1
-51.91666666666667,1.9166666666666692,0.4859960675239563,0.5207716226577759,0.6285163760185242,0.4263107478618622,0.5153987035155296,0.08490318984664558,0.4263107478618622,1
-51.75,1.9166666666666692,0.4393943250179291,0.4707774519920349,0.607882022857666,0.3923715054988861,0.47760632634162903,0.09263462699746433,0.3923715054988861,1
-51.583333333333336,1.9166666666666692,0.5100707411766052,0.5393919944763184,0.6113080978393555,0.4456031918525696,0.5265935063362122,0.06873329159608108,0.4456031918525696,1
-51.41666666666667,1.9166666666666692,0.6530278325080872,0.6900816559791565,0.6287482976913452,0.5967680215835571,0.6421564519405365,0.03939077856651372,0.5967680215835571,1
-51.25,1.9166666666666692,0.7139396667480469,0.7174614667892456,0.6471676230430603,0.6654512882232666,0.6860050112009048,0.03512193913535767,0.6471676230430603,1
-51.083333333333336,1.9166666666666692,0.6094850897789001,0.6202524900436401,0.6450379490852356,0.6502558588981628,0.6312578469514847,0.019544705236185286,0.6094850897789001,1
-50.91666666666667,1.9166666666666692,0.48508816957473755,0.5057001709938049,0.6319168210029602,0.5032803416252136,0.5314963757991791,0.06757607117602872,0.48508816957473755,1
-50.75,1.9166666666666692,0.37190377712249756,0.366346538066864,0.5651635527610779,0.3554060757160187,0.41470498591661453,0.10053958431142568,0.3554060757160187,1
-62.25,1.7500000000000027,0.3616296947002411,0.413513720035553,0.6217150092124939,0.3045664131641388,0.4253562092781067,0.13826094455609358,0.3045664131641388,1
-61.583333333333336,1.7500000000000027,0.3074382245540619,0.3064076602458954,0.6265214681625366,0.2884581685066223,0.38220638036727905,0.16310968952132016,0.2884581685066223,1
-52.91666666666667,1.7500000000000027,0.36862656474113464,0.4243515729904175,0.663133978843689,0.34163570404052734,0.4494369551539421,0.14656866794831946,0.34163570404052734,1
-52.75,1.7500000000000027,0.36134642362594604,0.4425174295902252,0.6561586856842041,0.3435151278972626,0.4508844166994095,0.1434721208249527,0.3435151278972626,1
-52.583333333333336,1.7500000000000027,0.4086724817752838,0.42157676815986633,0.6310749053955078,0.31803828477859497,0.44484061002731323,0.13242781971003234,0.31803828477859497,1
-52.41666666666667,1.7500000000000027,0.4567415714263916,0.4630400240421295,0.631715714931488,0.32605263590812683,0.469387486577034,0.12529371171717937,0.32605263590812683,1
-52.25,1.7500000000000027,0.47943004965782166,0.5229979753494263,0.6212760806083679,0.31797152757644653,0.4854189082980156,0.12641709969639592,0.31797152757644653,1
-52.083333333333336,1.7500000000000027,0.5618680715560913,0.6000476479530334,0.6590633988380432,0.3709762692451477,0.5479888468980789,0.12459769979201829,0.3709762692451477,1
-51.91666666666667,1.7500000000000027,0.5163990259170532,0.5571417212486267,0.615488588809967,0.4179210364818573,0.5267375931143761,0.08316465437835648,0.4179210364818573,1
-51.75,1.7500000000000027,0.4698878526687622,0.515201985836029,0.5971471071243286,0.3872672915458679,0.49237605929374695,0.08765760640263394,0.3872672915458679,1
-51.583333333333336,1.7500000000000027,0.5050185918807983,0.5453070998191833,0.6031703948974609,0.4209200441837311,0.5186040326952934,0.07657512481997086,0.4209200441837311,1
-51.41666666666667,1.7500000000000027,0.5698880553245544,0.6249029040336609,0.6081582903862,0.511107325553894,0.5785141438245773,0.05049350140130234,0.511107325553894,1
-51.25,1.7500000000000027,0.6844802498817444,0.685295820236206,0.6412357091903687,0.647571325302124,0.6646457761526108,0.023518778141366582,0.6412357091903687,1
-51.083333333333336,1.7500000000000027,0.5202499032020569,0.5441319346427917,0.6414543986320496,0.5823218822479248,0.5720395296812057,0.05286823267157384,0.5202499032020569,1
-50.91666666666667,1.7500000000000027,0.46078190207481384,0.47570934891700745,0.6362603902816772,0.47733768820762634,0.5125223323702812,0.08282780136811506,0.46078190207481384,1
-50.75,1.7500000000000027,0.3417210876941681,0.35444480180740356,0.558590292930603,0.3284822702407837,0.3958096131682396,0.10903690050688528,0.3284822702407837,1
-61.583333333333336,1.5833333333333357,0.31574171781539917,0.3299340009689331,0.6303348541259766,0.30287185311317444,0.3947206065058708,0.15746453177055622,0.30287185311317444,1
-52.75,1.5833333333333357,0.4302080273628235,0.46635985374450684,0.6662662625312805,0.37400782108306885,0.4842104911804199,0.12717945816048237,0.37400782108306885,1
-52.583333333333336,1.5833333333333357,0.4671403765678406,0.447052925825119,0.6327895522117615,0.3443976640701294,0.4728451296687126,0.11941349966730447,0.3443976640701294,1
-52.41666666666667,1.5833333333333357,0.46029555797576904,0.4297465682029724,0.6230007410049438,0.3057815134525299,0.4547060951590538,0.13058310117482974,0.3057815134525299,1
-52.25,1.5833333333333357,0.5258959531784058,0.4976539611816406,0.6313167810440063,0.3366739749908447,0.49788516759872437,0.12189845726924275,0.3366739749908447,1
-52.083333333333336,1.5833333333333357,0.6036393642425537,0.6382551193237305,0.6755013465881348,0.3799367845058441,0.5743331536650658,0.13287816885363732,0.3799367845058441,1
-51.91666666666667,1.5833333333333357,0.6033068299293518,0.6481082439422607,0.6554665565490723,0.45502710342407227,0.5904771834611893,0.0931956396638963,0.45502710342407227,1
-51.75,1.5833333333333357,0.5770817995071411,0.616246223449707,0.6273453831672668,0.4500793516635895,0.5676881894469261,0.08131613629022645,0.4500793516635895,1
-51.583333333333336,1.5833333333333357,0.5543866157531738,0.5975373983383179,0.5967420339584351,0.43971213698387146,0.5470945462584496,0.07437183709801395,0.43971213698387146,1
-51.41666666666667,1.5833333333333357,0.543788492679596,0.5880647897720337,0.5940035581588745,0.44361141324043274,0.5423670634627342,0.06954449100202514,0.44361141324043274,1
-51.25,1.5833333333333357,0.537006139755249,0.5641201138496399,0.6104736924171448,0.5560511946678162,0.5669127851724625,0.03118617878429849,0.537006139755249,1
-51.083333333333336,1.5833333333333357,0.5280736088752747,0.5573679804801941,0.6493056416511536,0.5701835751533508,0.5762327015399933,0.05180547723128568,0.5280736088752747,1
-50.91666666666667,1.5833333333333357,0.4609607458114624,0.4723407030105591,0.6378096342086792,0.4523141086101532,0.5058562979102135,0.08835035313090886,0.4523141086101532,1
-50.75,1.5833333333333357,0.3414098024368286,0.3497464060783386,0.5592493414878845,0.31685489416122437,0.39181511104106903,0.11249255784676104,0.31685489416122437,1
-50.083333333333336,1.5833333333333357,0.33613669872283936,0.3679520785808563,0.5740429162979126,0.26053687930107117,0.38466714322566986,0.13404738375965258,0.26053687930107117,1
-62.41666666666667,1.4166666666666692,0.3544785976409912,0.3799844980239868,0.6139567494392395,0.30401110649108887,0.4131077378988266,0.13757049771960048,0.30401110649108887,1
-61.75,1.4166666666666692,0.3260836899280548,0.3332911431789398,0.6732993721961975,0.289548397064209,0.4055556505918503,0.1795200405646039,0.289548397064209,1
-52.75,1.4166666666666692,0.47543734312057495,0.49478453397750854,0.6765872240066528,0.4085688889026642,0.5138444975018501,0.11461026788405179,0.4085688889026642,1
-52.583333333333336,1.4166666666666692,0.43365368247032166,0.44237327575683594,0.6275023221969604,0.3443266451358795,0.4619639813899994,0.11892119790042091,0.3443266451358795,1
-52.41666666666667,1.4166666666666692,0.5004048943519592,0.44787439703941345,0.6287881135940552,0.32012438774108887,0.4742979481816292,0.127823412880658,0.32012438774108887,1
-52.25,1.4166666666666692,0.5223385691642761,0.4481634795665741,0.6256120204925537,0.3255273699760437,0.4804103597998619,0.12631983062840493,0.3255273699760437,1
-52.083333333333336,1.4166666666666692,0.5854525566101074,0.5684688687324524,0.6688661575317383,0.4091043472290039,0.5579729825258255,0.10851183876601679,0.4091043472290039,1
-51.91666666666667,1.4166666666666692,0.5082834959030151,0.5433894395828247,0.6520414352416992,0.40210002660751343,0.5264535993337631,0.10304220967067682,0.40210002660751343,1
-51.75,1.4166666666666692,0.5292084813117981,0.5335498452186584,0.6151404976844788,0.4023857116699219,0.5200711339712143,0.08785064847492201,0.4023857116699219,1
-51.583333333333336,1.4166666666666692,0.5495445728302002,0.5199121832847595,0.5873356461524963,0.4220646023750305,0.5197142511606216,0.07070595033100757,0.4220646023750305,1
-51.41666666666667,1.4166666666666692,0.5378182530403137,0.4929596185684204,0.5815156698226929,0.42383718490600586,0.5090326815843582,0.06732757908660694,0.42383718490600586,1
-51.25,1.4166666666666692,0.48311617970466614,0.4894295334815979,0.6023207306861877,0.46090787649154663,0.5089435800909996,0.06344176778579662,0.46090787649154663,1
-51.083333333333336,1.4166666666666692,0.489108681678772,0.4826052188873291,0.6309548020362854,0.45376214385032654,0.5141077116131783,0.079398128933811,0.45376214385032654,1
-50.91666666666667,1.4166666666666692,0.3894529640674591,0.3791150450706482,0.5785197019577026,0.39110589027404785,0.43454840034246445,0.09612741998575784,0.3791150450706482,1
-62.41666666666667,1.2500000000000027,0.2694452106952667,0.30379965901374817,0.6017552018165588,0.2702116370201111,0.3613029271364212,0.16109974699801952,0.2694452106952667,1
-62.083333333333336,1.2500000000000027,0.3802949786186218,0.3985321521759033,0.6428977847099304,0.3491389751434326,0.44271597266197205,0.1350037071460064,0.3491389751434326,1
-61.91666666666667,1.2500000000000027,0.3458213806152344,0.3707651197910309,0.6425756216049194,0.3288557529449463,0.42200446873903275,0.1480513993262333,0.3288557529449463,1
-52.91666666666667,1.2500000000000027,0.290054053068161,0.3400552272796631,0.5991271734237671,0.2701396644115448,0.374844029545784,0.15238715341758446,0.2701396644115448,1
-52.75,1.2500000000000027,0.49133265018463135,0.505886971950531,0.677643895149231,0.42242053151130676,0.524321012198925,0.1085044703669337,0.42242053151130676,1
-52.583333333333336,1.2500000000000027,0.44548484683036804,0.4585919976234436,0.6279451847076416,0.35177451372146606,0.47094913572072983,0.11496590624588869,0.35177451372146606,1
-52.41666666666667,1.2500000000000027,0.5995386242866516,0.5457741618156433,0.6843692660331726,0.36687588691711426,0.5491394847631454,0.1342367454727778,0.36687588691711426,1
-52.25,1.2500000000000027,0.5451614856719971,0.47570958733558655,0.6315290927886963,0.3213675916194916,0.49344193935394287,0.13123387630663846,0.3213675916194916,1
-52.083333333333336,1.2500000000000027,0.5976022481918335,0.5542197823524475,0.6767295598983765,0.3625850975513458,0.5477841719985008,0.13347767357997214,0.3625850975513458,1
-51.91666666666667,1.2500000000000027,0.5768780708312988,0.5476706027984619,0.666367769241333,0.4217933714389801,0.5531774535775185,0.10110369143140976,0.4217933714389801,1
-51.75,1.2500000000000027,0.5488839745521545,0.5416921973228455,0.6096811294555664,0.412834495306015,0.5282729491591454,0.08278127613618541,0.412834495306015,1
