lon,lat,glm,gam,rf,brt,ensemble,incerteza
-58.16666666666667,9.8,0.12226934505207342,0.0788022729979654,0.08471825396825398,0.0741501941378339,0.08998501653903168,0.021953071228552352
-57.833333333333336,9.8,0.12233856454626138,0.0650421280946711,0.07823185941043088,0.07731650580789512,0.08573226446481462,0.025134199930369812
-57.5,9.8,0.12495720790290085,0.08525903201721247,0.03827494331065759,0.06598582707592887,0.07861925257667494,0.03641684365267098
-57.16666666666667,9.8,0.06177382777199608,0.05701928451840393,0.04457879818594102,0.0748628573531516,0.05955869195737316,0.01251625759672929
-56.833333333333336,9.8,0.07922551082054902,0.04499785746701568,0.008600340136054423,0.07513599066460767,0.051989924772056696,0.03270607779292288
-56.5,9.8,0.1413959605929779,0.1815229469114533,0.12018310657596382,0.13845675722808176,0.1453896928271192,0.025852140687239046
-56.16666666666667,9.8,0.12278542093965404,0.11246621187730063,0.06825510204081635,0.11796048137476171,0.10536680405813319,0.025097735226015525
-55.833333333333336,9.8,0.1361628153571441,0.07256338677130139,0.06179195011337869,0.07902960677332371,0.08738693975378697,0.03328549370290144
-55.5,9.8,0.15138622423318196,0.18521529794335193,0.13729365079365077,0.14999462259831986,0.15597244889212614,0.020500484407753337
-55.16666666666667,9.8,0.11799204260936638,0.1523009450947873,0.12650566893424037,0.12708497713992833,0.1309709084445806,0.014815085193329492
-54.833333333333336,9.8,0.1561156007173753,0.09082496544432596,0.11039229024943319,0.10524544103065427,0.11564457436044717,0.02822319036729662
-54.5,9.8,0.16842572634561465,0.16151300621012993,0.20444444444444462,0.1682900682020902,0.17566831130056984,0.019453637268879814
-54.16666666666667,9.8,0.1577594408747059,0.2166091796524586,0.16148015873015878,0.18811159587374135,0.18099009378276615,0.027323590970173343
-53.833333333333336,9.8,0.14594894747462844,0.147535652414913,0.09993594104308394,0.16304826627520627,0.1391172018019579,0.027236067393173486
-53.5,9.8,0.17131275545177468,0.2256374766331527,0.10026814058956922,0.19491005791422036,0.17303210764717925,0.05336515913330951
-53.16666666666667,9.8,0.14760905823306764,0.1593286421093482,0.12021768707483001,0.16162299150186918,0.14719459472977875,0.019002974029010092
-52.833333333333336,9.8,0.16068468239674213,0.1969054827641467,0.09964569160997734,0.16467715783534354,0.15547825365155243,0.040600562535244994
-52.5,9.8,0.11304780492404624,0.16011493981008806,0.17195804988662128,0.15314453924584423,0.14956633346664996,0.02555431172709384
-52.16666666666667,9.8,0.13910677361350895,0.15661221312041473,0.21760941043083903,0.1800021306722296,0.17333263195924808,0.0339406202582953
-51.833333333333336,9.8,0.16729500380961237,0.1828199137521816,0.14149886621315194,0.16681247922090678,0.16460656574896318,0.017105414121220224
-51.5,9.8,0.19045647303406482,0.19273021077653654,0.35278401360544237,0.2103815507046712,0.23658806203017874,0.07797417311355503
-51.16666666666667,9.8,0.15119023992418368,0.1499002480978188,0.2470561224489794,0.16161979030560986,0.17744160019414792,0.04670535789476727
-50.833333333333336,9.8,0.15344186785849917,0.16254213342038337,0.4534223356009068,0.16422990392507547,0.2334090602012162,0.14675202460581344
-50.5,9.8,0.15455724035715335,0.15727053222704707,0.15565249433106576,0.15318480993424025,0.1551662692123766,0.0017283358776929052
-50.16666666666667,9.8,0.09521903714548843,0.15082029204232006,0.32620238095238074,0.1645533531157591,0.1841987658139871,0.09930170119003034
-49.833333333333336,9.8,0.14128555984043628,0.11584591530604037,0.10456972789115647,0.14644010067518853,0.1270353259282054,0.02007918038473455
-49.5,9.8,0.11491578810059061,0.13325176119353999,0.14577324263038557,0.17320002428927794,0.14178520405344852,0.024478429571302397
-49.16666666666667,9.8,0.1870862174131622,0.2076214275973008,0.17435147392290257,0.1792455220872923,0.18707616025516446,0.01466679523818876
-48.833333333333336,9.8,0.16117921610625266,0.1939054695636789,0.1086882086167801,0.18450911223022715,0.1620705016292347,0.03815503473217787
-48.5,9.8,0.16121773380866683,0.17184129710238438,0.3891445578231292,0.16734971129637938,0.22238832500763994,0.11125606116785665
-48.16666666666667,9.8,0.16386134203623992,0.18141597698812292,0.301718253968254,0.2156143087435019,0.21565247043402969,0.0612692936030835
-47.833333333333336,9.8,0.09117800996493018,0.09155531475338859,0.1874138321995465,0.10363164522392995,0.11844470053544881,0.04634177097956238
-47.5,9.8,0.13565428526770162,0.15111011164207014,0.42377267573696153,0.2141248805237333,0.23116548829261666,0.13281461290370292
-47.16666666666667,9.8,0.1841979598393772,0.22488847652633023,0.30068594104308377,0.1974133785730005,0.22679643899544794,0.05209380481346616
-46.833333333333336,9.8,0.14361992214705363,0.12021890970232078,0.11599319727891162,0.1314594603054399,0.12782287235843148,0.01238995580410564
-46.5,9.8,0.17016076380550688,0.15823138434569292,0.19489115646258512,0.16017058506062812,0.17086347241860325,0.016849637869940988
-46.16666666666667,9.8,0.168165910394502,0.18703055817590244,0.17171882086167808,0.1690326533158971,0.1739869856869949,0.008826280487883318
-45.833333333333336,9.8,0.14375568165979744,0.14620579229577085,0.05481575963718822,0.16129452755653087,0.12651794028732186,0.04842645618670389
-45.5,9.8,0.142243960174116,0.1798813140287206,0.3276286848072564,0.2041398721060383,0.21347345777903282,0.08025086734769264
-45.16666666666667,9.8,0.18818242428036253,0.2307779966942634,0.22093594104308376,0.21222047540450162,0.21302920935555283,0.01821677466100646
-44.833333333333336,9.8,0.1305233144555698,0.13709021868021043,0.23652380952380964,0.17095484812008038,0.16877304769491758,0.04851724686042731
-44.5,9.8,0.13256092795734245,0.17252768733205545,0.21218650793650798,0.1696057083349556,0.17172020789021536,0.0325376385934601
-44.16666666666667,9.8,0.12792881245889093,0.10284719579343728,0.12565362811791397,0.11030239187929813,0.11668300706238507,0.01209796270345495
-43.833333333333336,9.8,0.14284091393030587,0.14207971741437694,0.08317006802721091,0.15265920864449248,0.13018747700409655,0.03171303789631409
-43.5,9.8,0.07397640569765333,0.09841643737063957,0.3247363945578232,0.12883806783323595,0.15649182636483802,0.11438605763244358
-43.16666666666667,9.8,0.1094192465191269,0.1523122862685094,0.10748866213151928,0.1418270776255057,0.12776181813616533,0.022715690597284077
-42.833333333333336,9.8,0.14478794337525205,0.1268116888212952,0.05064115646258504,0.12915493185330337,0.11284893012810891,0.04223249931118776
-42.5,9.8,0.06527712483259782,0.08407829444132471,0.07183446712018143,0.1090750748067102,0.08256624030020354,0.01931397666508795
-42.16666666666667,9.8,0.1662861811657004,0.18630694648580773,0.18863662131519274,0.1542531120805194,0.17387071526180506,0.01648299467802795
-41.833333333333336,9.8,0.08366262872128868,0.14974068143636246,0.3823945578231289,0.16874640171099584,0.19613606742294398,0.1294156421357003
-41.5,9.8,0.0483060976093146,0.09467919730264733,0.30904931972789124,0.14293230749168426,0.14874173053288436,0.11364028981779195
-41.16666666666667,9.8,0.06188263066594399,0.09274099850559228,0.1528616780045352,0.12269666999661902,0.10754549429317262,0.03910406987140014
-40.833333333333336,9.8,0.13647316506092738,0.16055397735377225,0.2126122448979592,0.1442437108552914,0.16347077454198755,0.03426340472617066
-40.5,9.8,0.14336700531825894,0.16057637760159274,0.17199943310657592,0.14407837044952415,0.15500529661898793,0.013840582335858644
-40.16666666666667,9.8,0.1496022302518751,0.1518644277268514,0.06556802721088437,0.1433020253140711,0.1275841776259205,0.04150252536352999
-79.83333333333333,9.4,0.14030375963037678,0.16121811544852546,0.18205952380952403,0.1742627099483744,0.16446102720920017,0.01825623291439055
-79.5,9.4,0.12350419485915055,0.14948132699845726,0.25079138321995464,0.18242761263236193,0.1765511294274811,0.05505421512373434
-79.16666666666667,9.4,0.19037525159418775,0.1922161055141016,0.36854024943310676,0.1905638635058692,0.23542386751181632,0.08874810718765336
-78.83333333333333,9.4,0.18064336943755827,0.2254488482077668,0.6242182539682539,0.20770061882128726,0.30950277260871656,0.21061760033763594
-78.5,9.4,0.059429912525854015,0.07342666711087704,0.29372052154195033,0.11254832571536338,0.1347813567235112,0.10831774840890965
-78.16666666666667,9.4,0.13274366307071175,0.15503469999263006,0.10320294784580498,0.15984456403590494,0.13770646873626294,0.02585527190524507
-77.83333333333333,9.4,0.1379283317354393,0.16960853009408328,0.31132539682539695,0.1731745748471244,0.19800920837551098,0.07718727842501855
-77.5,9.4,0.06623598460555515,0.09613717397503532,0.24605839002267585,0.13864264880952837,0.13676854935319868,0.07868403666422999
-77.16666666666667,9.4,0.13764715790170348,0.18805535239770213,0.15451757369614522,0.17550847451256837,0.1639321396270298,0.022326928731384567
-76.83333333333333,9.4,0.11099380740887037,0.16668751715773308,0.6622120181405896,0.19964264860563322,0.28488399782820656,0.25419856339556385
-76.5,9.4,0.1306719990554373,0.10459363726168615,0.2443956916099774,0.11842644129575229,0.14952194230571328,0.06414003285722218
-76.16666666666667,9.4,0.15864216410165427,0.12459932869078312,0.19350226757369612,0.12196172047443038,0.14967637021014096,0.033655383725652216
-75.83333333333333,9.4,0.09931742278766661,0.11734175340758508,0.180858276643991,0.11606645879010202,0.12839597790733617,0.0359261653837182
-75.5,9.4,0.15200576980148564,0.14605884448592135,0.4908095238095238,0.149071007692773,0.23448628644742595,0.17089940508435356
-75.16666666666667,9.4,0.13368164230547697,0.1519733380809146,0.06515249433106578,0.14943116375194462,0.1250596596173505,0.04074932858479692
-74.83333333333333,9.4,0.09579594258196318,0.057400042341127236,0.08998979591836738,0.07290182580156948,0.07902190166075682,0.017384123812955433
-74.5,9.4,0.17760325578529257,0.17059586482134884,0.03370124716553287,0.1515381682441779,0.13335963400408804,0.06734559656026969
-74.16666666666667,9.4,0.10805451146428853,0.09209325466210701,0.0634591836734694,0.10582840022317404,0.09235883750575974,0.020518640522574044
-73.83333333333333,9.4,0.0938342949722585,0.049418924216753715,0.04917517006802723,0.10538392180160158,0.07445307776466026,0.02942804872150237
-73.5,9.4,0.12699868842789933,0.12745622337810403,0.24413095238095245,0.14534087433600526,0.16098168463074025,0.056086945175018756
-73.16666666666667,9.4,0.11767300377176239,0.07053791785511146,0.13866553287981867,0.09500996591279917,0.10547160510487293,0.029328708177063005
-72.83333333333333,9.4,0.144613283584525,0.11000684689976133,0.07138662131519277,0.09805187618039986,0.10601465699496973,0.030377065297011112
-72.5,9.4,0.11817055960949138,0.16725819579934573,0.2617125850340137,0.16695582967425698,0.17852429252927693,0.06006557348865374
-72.16666666666667,9.4,0.09519268950817879,0.11351105543647175,0.13898469387755102,0.12350889420013349,0.11779933325558375,0.018356363647141567
-71.83333333333333,9.4,0.11733033124071836,0.11825328855990136,0.07817573696145128,0.11016900396004946,0.10598209018053012,0.01888640084970604
-71.5,9.4,0.0967742793521138,0.07864928774796104,0.0506485260770975,0.08627388377642081,0.0780864942383983,0.019743568516174995
-71.16666666666667,9.4,0.1298413068412726,0.14280058506671975,0.23142800453514728,0.1458184982027174,0.16247209866146425,0.0464901293646322
-70.83333333333333,9.4,0.05486742524178919,0.029603704682243208,0.073140022675737,0.08345140142171874,0.06026563850537203,0.02361231502127816
-70.5,9.4,0.054886915151365,0.021882097230349253,0.06703968253968254,0.10252242431227172,0.06158277980841713,0.033300706099573654
-70.16666666666667,9.4,0.06520536495150044,0.07247907622435552,0.1777613378684808,0.09384810009909249,0.10232346978585731,0.051740201538477325
-69.83333333333333,9.4,0.06214217734625982,0.02581396802354215,0.040950113378684795,0.07102155052474143,0.04998195231830705,0.02046298564825382
-69.5,9.4,0.07119591762608293,0.028052450659416164,0.05285600907029479,0.06629489717889037,0.05459981863367106,0.019321913139391765
-69.16666666666667,9.4,0.05745593954798401,0.030641053087882317,0.05525680272108845,0.061547177018956234,0.05122524309397775,0.013968133369537677
-68.83333333333333,9.4,0.11737956895878289,0.09544904659275749,0.07381746031746034,0.07379667469251,0.09011068764037768,0.02084631254139987
-68.5,9.4,0.06691861776623476,0.03470221250143452,0.1305294784580499,0.06237097990277972,0.07363032215712473,0.04051638134941522
-68.16666666666667,9.4,0.0933479791228588,0.061690601516206076,0.018293083900226756,0.07134888811159272,0.061170138162721086,0.03150520096591871
-67.83333333333333,9.4,0.07858984742311852,0.0433504771701906,0.020441043083900223,0.07888159928452422,0.05531574174043339,0.02861494830641893
-67.5,9.4,0.07851732839687035,0.05466184150652937,0.020840702947845794,0.06975669113124033,0.055944140995621464,0.025391803043860676
-67.16666666666667,9.4,0.0510322619570777,0.020647284548141694,0.020171768707482985,0.06430357890234172,0.039038723528761025,0.022183814618511464
-66.83333333333333,9.4,0.094518535626624,0.055159579309564805,0.03214739229024943,0.07230811923381784,0.06353340661506401,0.026408815954427824
-66.5,9.4,0.04827156394656289,0.015195634270333332,0.05845804988662132,0.062088992866029355,0.04600356024238672,0.021355152371966914
-66.16666666666667,9.4,0.10413693662561098,0.07292258330579365,0.05985714285714285,0.07351748039481318,0.07760853579584016,0.01877554159788973
-65.83333333333333,9.4,0.09234266206815567,0.08821307422684982,0.0701388888888889,0.0790700193950803,0.08244116114474367,0.009900592583564786
-65.5,9.4,0.01363317585160717,0.0036247207119314557,0.014370748299319726,0.06405676122888035,0.023921351522934675,0.027202113368396598
-65.16666666666667,9.4,0.09072304132207297,0.05720839248500502,0.055542517006802725,0.0750168987476401,0.0696227123903802,0.016600084018212988
-64.83333333333333,9.4,0.07758073119656902,0.04453534392356819,0.07588378684807258,0.08449132775370417,0.07062279743047849,0.017785595442630687
-64.5,9.4,0.07078625643925761,0.03553421178025072,0.09327210884353747,0.08773322077223267,0.07183144945881961,0.02602018509605084
-64.16666666666667,9.4,0.06738435512790757,0.04028382436488164,0.021877551020408153,0.06140670526937215,0.04773810894564238,0.020793751700375528
-63.833333333333336,9.4,0.06469711894334619,0.027240468560066275,0.029579365079365084,0.06882089783911306,0.04758446260547265,0.02222529204168787
-63.5,9.4,0.07653065107193253,0.04576556771043532,0.09839625850340139,0.08725246610697009,0.07698623584818483,0.022647459241447846
-63.16666666666667,9.4,0.09130797257936177,0.06581828340372885,0.0679121315192744,0.08725246610697009,0.07807271340233378,0.013074764803422458
-62.833333333333336,9.4,0.07244635639952432,0.04355117191499776,0.08549829931972791,0.06850227730531033,0.06749952623489008,0.01754001278579496
-62.5,9.4,0.04572425190188638,0.03982065415998887,0.144093537414966,0.06810144295576531,0.07443497160815164,0.04801001900265818
-62.16666666666667,9.4,0.03834067828819376,0.014641633450888659,0.12603287981859412,0.07347025498788269,0.0631213616363898,0.0484056643577107
-61.833333333333336,9.4,0.09110406181496983,0.060321515947479004,0.0807687074829932,0.06526489433283432,0.07436479489456908,0.014156683077753342
-61.5,9.4,0.10698107244245636,0.0976515962622445,0.13706405895691612,0.09224162915148068,0.10848458920327442,0.020001951082781508
-61.16666666666667,9.4,0.08643665724897076,0.06301783923439029,0.041024376417233555,0.07133484163894249,0.06545342863488428,0.018952551191293722
-60.833333333333336,9.4,0.09508370156679698,0.04981822107305165,0.10114965986394564,0.06959107536971623,0.07891066446837762,0.023730185059462967
-60.5,9.4,0.08424868289638951,0.05123232465233287,0.03832482993197279,0.07444891765002647,0.06206368878268041,0.021027123169689257
-60.16666666666667,9.4,0.11416379710812075,0.10549166769923995,0.13780158730158748,0.08987534506501592,0.11183309929349103,0.020017919032310788
-59.833333333333336,9.4,0.12384751998186037,0.14437399597991618,0.08421371882086172,0.11223364807854115,0.11616722071529485,0.025107159965894323
-59.5,9.4,0.09021232140490781,0.03014807843245604,0.07374433106575966,0.07143374303804938,0.06638461848529323,0.025563680547752404
-59.16666666666667,9.4,0.12107905309844472,0.10742966214154798,0.043291950113378684,0.0872363081336432,0.08975924337175364,0.033954620332592694
-58.833333333333336,9.4,0.12497300902396216,0.15336119155162642,0.1828554421768708,0.13855839964667524,0.14993701059978365,0.024819497138245623
-58.5,9.4,0.11351669773516662,0.10585615540546156,0.058620181405895706,0.08205744339760457,0.09001261948603212,0.024847731754191547
-58.16666666666667,9.4,0.11653475876945855,0.11647538414182518,0.16194217687074824,0.09448416632846988,0.12235912152762546,0.028357085915254862
-57.833333333333336,9.4,0.08272091143311128,0.05918688046280406,0.12437131519274384,0.0759081585796681,0.08554681641708183,0.02770726374424929
-57.5,9.4,0.12708489291722042,0.12607573016997434,0.047671768707483,0.09321858944610878,0.09851274531019663,0.03736718141849797
-57.16666666666667,9.4,0.11144431323308289,0.09266670086326693,0.029528344671201804,0.08794267753484528,0.08039550907559923,0.03539792156702487
-56.833333333333336,9.4,0.14340827114807328,0.15874197562806366,0.08426927437641726,0.13207061168439974,0.1296225332092385,0.03215016678172877
-56.5,9.4,0.1503833169411543,0.0955800723043911,0.16348242630385496,0.10560431500415163,0.128762532638388,0.03321800740471957
-56.16666666666667,9.4,0.1451597631429861,0.12483754173292501,0.033780045351473914,0.10374784758631596,0.10188129945342525,0.04844680688175665
-55.833333333333336,9.4,0.1481711388286609,0.15175163276892914,0.0612998866213152,0.10662977349347996,0.1169631079280963,0.04238456739615319
-55.5,9.4,0.14823096663549704,0.20397325850957357,0.10289115646258505,0.14345498517279198,0.1496375916951119,0.04154434222446015
-55.16666666666667,9.4,0.1416948234186232,0.12729368951461842,0.18282199546485262,0.11014699758791914,0.14048937649650334,0.03102842698643442
-54.833333333333336,9.4,0.07881115793364098,0.05005771474989477,0.08819501133786857,0.07226072882713591,0.07233115321213505,0.01622511917110162
-54.5,9.4,0.16040076124062114,0.14297846690095256,0.19531689342403633,0.13036424915931868,0.15726509268123218,0.028198906689566504
-54.16666666666667,9.4,0.141703378792557,0.13761380577849971,0.2435283446712019,0.1514511517597416,0.16857417025050006,0.050305432533472354
-53.833333333333336,9.4,0.1778705204803151,0.17025021575572838,0.1257579365079366,0.17220995506979728,0.16152215695344435,0.024060732138442485
-53.5,9.4,0.16322626236606416,0.175370757598333,0.20725056689342405,0.18455753053785226,0.18260127934891837,0.018610803520513787
-53.16666666666667,9.4,0.13274911517201035,0.0976496219081847,0.0767670068027211,0.12442828438776798,0.10789850706767104,0.025592943149537424
-52.833333333333336,9.4,0.1392531483594442,0.11809092412712649,0.11897392290249438,0.11915155482886235,0.12386738755448184,0.01026765536156079
-52.5,9.4,0.17145864913964834,0.24567120851793672,0.12251247165532884,0.19707218812644836,0.18417862935984056,0.05135527902764714
-52.16666666666667,9.4,0.16208633934662448,0.17294022031918382,0.24715816326530615,0.17254141949789265,0.18868153560725176,0.0393069663097267
-51.833333333333336,9.4,0.18551713043415852,0.15533515472094378,0.15096825396825403,0.16049704221419822,0.16307939533438864,0.01545718292482202
-51.5,9.4,0.187476405249781,0.22580254674972178,0.5899433106575958,0.2384251370910798,0.31041184993704457,0.1876093299965223
-51.16666666666667,9.4,0.1825639346469235,0.23416272673072006,0.16257936507936513,0.2157324097231937,0.1987596090450506,0.032211626406997866
-50.833333333333336,9.4,0.18242716261480207,0.15572263893288738,0.07621201814058959,0.1605791593938619,0.14373524477053523,0.046489660928096
-50.5,9.4,0.13743969394927133,0.08584952445257175,0.17665702947845804,0.13535210158888,0.13382458736729527,0.03720047963030396
-50.16666666666667,9.4,0.15587419646757739,0.18450093317821756,0.5052636054421772,0.17176605927745048,0.25435119859135563,0.16768434698637574
-49.833333333333336,9.4,0.053839464013308094,0.1412632743666988,0.19322959183673474,0.1564030332939605,0.13618384087767554,0.05907461522007611
-49.5,9.4,0.15664296330888397,0.2060818092008526,0.11636281179138326,0.16917805275297396,0.16206640926352345,0.03699623175713256
