lon,lat,temperatura,precipitacao,elevacao,solo,eta,adequabilidade_real,peso_presenca
-63.16666666666667,9.8,29.023778472273722,1556.3898800529366,837.309896324476,5.814449267949952,-2.0793548231948065,0.11111967618859805,0.18422683084290156
-62.833333333333336,9.8,28.660896034227587,1538.617847392618,840.1421574786759,5.720026992745831,-1.8603444929147623,0.13466290355148797,0.22325946946864425
-62.5,9.8,28.58696409821995,1501.538092146206,841.8741964010331,5.242735986466264,-2.1808857549637715,0.10148013454815039,0.1682453029253456
-62.16666666666667,9.8,30.07624253664139,1808.481757603702,842.4983179914524,5.531729999906344,-2.36773038310493,0.08566674679123182,0.1420280710968211
-61.833333333333336,9.8,28.2541200982583,1685.5019297896092,842.0117494034066,5.453481537375948,-1.41643191363649,0.19522155644716102,0.323660488313855
-61.5,9.8,30.097514525682087,1655.5309114858358,840.4166523631367,6.053183919449519,-2.6640530870919985,0.06512811995581057,0.10797680077694882
-61.16666666666667,9.8,26.648163445320723,1774.6581567799901,837.7201135655365,6.090259453416802,-0.9890215685739567,0.27110537948989627,0.4494693163352701
-60.833333333333336,9.8,28.912966775603053,1561.1684267339479,833.9341131893946,5.7870667681904,-1.9794540630163777,0.1213770471219508,0.20123266639469353
-60.5,9.8,28.32018960452305,1659.2252206228607,829.0754716718732,5.918734804310644,-1.6310301098964481,0.16368929535787208,0.27138272141385833
-60.16666666666667,9.8,28.331767295453748,1749.2077476570366,823.1657749786935,5.705372597750725,-1.4312007024896303,0.19291166981509136,0.319830895676181
-59.833333333333336,9.8,28.418616819987903,1619.5133198188394,816.2312787020372,5.417100822801452,-1.568655387343568,0.17240816139081114,0.2858378486504242
-59.5,9.8,27.352027231666533,1540.3007198043808,808.302791412238,6.025804998994801,-1.41413550313268,0.19558259826506172,0.32425906448141617
-59.16666666666667,9.8,27.438709919225975,1600.7941461980336,799.4155377815099,5.6372018766210426,-0.9455709023794154,0.2797764210087929,0.4638451546559496
-58.833333333333336,9.8,26.582852042541678,1583.1618060815656,789.6090020878207,5.660478538313322,-0.551796529040731,0.36544770105020086,0.6058807414902352
-58.5,9.8,26.42006803812141,1687.5565465468321,778.9267527941996,5.268579135375731,-0.5858993488053317,0.3575762862430366,0.592830615230755
-58.16666666666667,9.8,27.82670148261002,1722.9461064252234,767.4162489828294,5.924025028407952,-1.2737512428526936,0.2186157774824692,0.3624460873112664
-57.833333333333336,9.8,27.877988240202605,1641.4878495158976,755.1286295039021,6.009253474136778,-1.4187931751235687,0.19485084537674982,0.32304588136031853
-57.5,9.8,27.334088379896986,1602.9385384473749,742.1184857760087,5.910948293842584,-1.0405645541509805,0.2610410775010667,0.43278357242704374
-57.16666666666667,9.8,28.180129801454363,1429.5429156428297,728.4436192474604,5.695318201888489,-1.8226527556493042,0.13911586768187972,0.23064209959984477
-56.833333333333336,9.8,29.3099460827561,1608.0524788434554,714.1647845960943,5.54466987244889,-1.8494532379327853,0.13593710591958813,0.22537198700090555
-56.5,9.8,26.403643307020836,1687.3528940863862,699.345419808477,5.572636133261601,-0.233217377872305,0.4419584921661147,0.732729028454685
-56.16666666666667,9.8,24.29266654388603,1536.6201143011144,684.0513643377072,5.906479022686613,-0.46827389145668336,0.38502487163466437,0.6383380003426207
-55.833333333333336,9.8,27.82843204019729,1643.0148490332365,668.3505665919837,6.035658735805504,-1.3157255259710112,0.2115303336344696,0.3506990330540453
-55.5,9.8,25.832100190398503,1636.2462189548412,652.3127820535152,5.689780300916666,-0.0505781443689971,0.4873581587686517,0.8079977566078717
-55.16666666666667,9.8,25.746586032910677,1504.3293503732202,636.0092633689604,5.697685140703755,-0.32254688555484257,0.42005517803373926,0.6964152244015185
-54.833333333333336,9.8,27.52410741016082,1743.1985452464976,619.5124437882693,6.152832843212336,-1.1952132872533936,0.23232784038054988,0.3851795039182808
-54.5,9.8,25.977052346369366,1654.3522555803738,602.8956153583422,5.879356461237271,-0.17937749097023892,0.4552754853870435,0.7548074536409155
-54.16666666666667,9.8,24.84390335682075,1678.4216018762743,586.2326033012275,5.51696295260758,0.16875043811466295,0.542087780105597,0.8987347443131333
-53.833333333333336,9.8,26.284902990879967,1555.8683430074686,569.597438023526,5.793146978133401,-0.32289010492680215,0.4199715690606026,0.696276607941506
-53.5,9.8,25.834163462418275,1731.0545775969465,553.0640262142075,5.679500766053701,0.10289282344337136,0.525700535706283,0.8715661077090294
-53.16666666666667,9.8,25.897761850551955,1540.8826254757885,536.7058224920746,5.7841640507045655,-0.19278289345085375,0.4519529911123287,0.7492990449439217
-52.833333333333336,9.8,26.223004206650778,1607.3056130373475,520.5955030616853,5.57987007128152,-0.031847340487649034,0.4920388377528349,0.8157579183094364
-52.5,9.8,25.30282605751997,1469.7961376017206,504.8046428276147,5.4386186010406,-0.2574049008357172,0.4360017477175665,0.7228532603680814
-52.16666666666667,9.8,26.334577951894328,1512.1539918156245,489.4033974015682,5.729865356859123,-0.31956346607007724,0.42078213819750776,0.6976204615990496
-51.833333333333336,9.8,25.30255714062603,1568.1606227184081,474.4601914151278,5.778165013294504,0.0670107307826735,0.5167464166024329,0.856720951188843
-51.5,9.8,25.833747004846334,1642.2410536053078,460.04141452289633,5.825986917301191,0.07771055158421536,0.5194178669514522,0.861149985257649
-51.16666666666667,9.8,26.603605571003545,1528.8960704349765,446.21112644663225,5.769782732947757,-0.3562297701952597,0.41187253766653065,0.682849113029672
-50.833333333333336,9.8,25.808900686851395,1512.4932996006653,433.03077237080674,5.811390913133811,-0.1571410738194957,0.4607953727203816,0.763958950341687
-50.5,9.8,24.909823643273256,1564.5311359449327,420.5589099540262,5.292198641606655,-0.0036341923898601802,0.4990914529024934,0.8274505454187076
-50.16666666666667,9.8,26.47540391228036,1402.3084131323628,408.8509491691473,5.61084851764946,-0.6383458480792691,0.34562055835388034,0.5730090504549448
-49.833333333333336,9.8,26.253331470183337,1463.0461733661766,397.95890612792743,6.055795493707283,-0.7032822251056441,0.3310849184225153,0.5489102142210818
-49.5,9.8,25.718028234980196,1414.9770563126388,387.93117198391707,5.908085770888046,-0.5467263942078555,0.3666242435240156,0.6078313473481489
-49.16666666666667,9.8,25.3374044621225,1654.3693150417635,378.81229794030975,5.351752703066703,0.2517851021245356,0.5626158264817864,0.9327684731449452
-48.833333333333336,9.8,24.349927867352868,1538.2994970728193,370.6427973179196,5.652902451703433,0.13936655748954385,0.5347853544869733,0.8866279530109183
-48.5,9.8,26.50908971666947,1551.114060514075,363.4589655626559,5.42896071616964,-0.1553106640493499,0.46125019432923087,0.7647130053072086
-48.16666666666667,9.8,24.329843601243077,1532.5375108205358,357.29271899216786,5.733794284450225,0.09335556525972188,0.523321955696075,0.8676226273802786
-47.833333333333336,9.8,27.380030847966886,1415.0789593883726,352.17145299807186,5.32205788303907,-1.1447911879307888,0.241441779495331,0.400289628220313
-47.5,9.8,26.649799815605093,1466.0564333384668,348.1179203337454,5.733789485960085,-0.4404653194473701,0.3916300985309369,0.6492888963480523
-47.16666666666667,9.8,24.700780434218416,1598.665479806611,345.1501300284255,5.501667042247597,0.34632615935895755,0.5857263995441403,0.9710838082887823
-46.833333333333336,9.8,23.833281636484067,1545.4517410807202,343.2812673767191,5.194286008572933,-0.2812767057824936,0.43014080246043723,0.7131363190710958
-46.5,9.8,24.189355221708418,1603.3563590783926,342.51963535899444,5.278619486955831,0.058035354767236924,0.5145047677917194,0.8530044909684262
-46.16666666666667,9.8,25.267970256515735,1553.161542824716,342.86861775291203,5.374663670677411,0.14419312751224606,0.5359859528381727,0.8886184414369401
-45.833333333333336,9.8,24.734725727532215,1509.9240189255165,344.32666409998143,5.2725466541490444,-0.10129089635939142,0.4746989043234626,0.787009805533277
-45.5,9.8,24.65050759729617,1475.8812219265492,346.8872965939365,5.713606214089931,-0.016001830944572415,0.49599962762430305,0.8223245660057165
-45.16666666666667,9.8,24.018688300115542,1681.1611314939184,350.53913886032365,5.523581751451273,0.3135318995250219,0.5777471228070858,0.9578548562606007
-44.833333333333336,9.8,25.054448309258095,1481.1130034810042,355.2659664994427,5.241998556858019,-0.23821028354296359,0.4407274452417166,0.7306880589227378
-44.5,9.8,24.284820959841703,1484.6236632090286,361.0467791680865,5.472786035559487,-0.07042120892817205,0.4824019697680105,0.7997808230821036
-44.16666666666667,9.8,23.363307303897308,1533.011828809797,367.8558938798371,5.214957759157465,-0.5045863070822165,0.3764634764867717,0.6241439462399693
-43.833333333333336,9.8,24.835058558722388,1519.0214915915237,375.6630591094011,5.24984462364851,-0.1309674283577899,0.4673048630783038,0.77475112343088
-43.5,9.8,26.32473451194383,1367.4541754428965,384.4335891940443,5.194469179784882,-1.0354669028542145,0.2620256046188433,0.43441583340015016
-43.16666666666667,9.8,24.746566533570714,1475.377821315828,394.1285184350047,4.834805570716935,-0.6654615580802854,0.339513817539645,0.562884601342295
-42.833333333333336,9.8,26.118695889106164,1541.797573945585,404.7047742142458,5.159712866598359,-0.3894733343561289,0.40384409116147807,0.669538641770673
-42.5,9.8,23.7454105931732,1374.8920372897298,416.1153683574217,5.06706436565609,-1.1551573178516867,0.23954833904126147,0.39715046739652754
-42.16666666666667,9.8,25.54353746945896,1589.8816277112426,428.30960589287326,5.377079041593177,0.0960441304103904,0.5239925921819276,0.8687344847819017
-41.833333333333336,9.8,26.25975970094413,1384.6527673304868,441.23331027917794,5.54040329355623,-0.676535840262395,0.337034905183739,0.5587747786454509
-41.5,9.8,26.107360265746664,1307.0091980101895,454.82906410061025,5.2479636803771506,-1.2303491165729956,0.22612032800623233,0.3748879842580034
-41.16666666666667,9.8,25.983668270328405,1353.1167178488238,469.03646416115635,5.128072233769862,-1.1587135041171996,0.23890112675050867,0.3960774452883134
-40.833333333333336,9.8,25.257352016535854,1578.5422735758318,483.79238984375036,4.8841681400520365,-0.44462697789928984,0.3906390069939783,0.6476457521346081
-40.5,9.8,25.125237071801827,1557.227010832786,499.03128354246064,5.347922495780346,-0.052794429664598796,0.4868044573831435,0.8070797675083321
-40.16666666666667,9.8,25.03393074493302,1649.7316915627025,514.6854419217308,5.0242932672939435,-0.2614686088163829,0.43500272595181383,0.7211969685198644
-79.83333333333333,9.4,25.66203967196403,1464.5900703823324,369.8302325781626,5.811360580943386,-0.21368009092009133,0.4467823130134392,0.740726507008782
-79.5,9.4,24.57455594896024,1438.008193454491,363.92053588498305,5.819603779844489,-0.27620711089621575,0.43138389758965606,0.7151972634865884
-79.16666666666667,9.4,25.165212276476762,1572.9283754068217,359.0618943674618,5.815159943232952,0.1912832685652343,0.5476755378771084,0.907998764341559
-78.83333333333333,9.4,25.514797642217484,1573.3182375800177,355.2758939913197,5.547314573474696,0.27269080436418586,0.5677533738784243,0.9412860832357214
-78.5,9.4,27.919764127172886,1330.3509876341852,352.5793551937195,5.788425205918416,-1.699795140005003,0.1544920228701944,0.25613443757322085
-78.16666666666667,9.4,25.2724379895103,1476.941208854205,350.9842581534496,5.328592026222626,-0.15556762024140036,0.46118634174926215,0.7646071432416208
-77.83333333333333,9.4,26.349322565060806,1484.323602143178,350.49768956540385,5.465055621730258,-0.2551274756235242,0.4365618575910295,0.7237818741874448
-77.5,9.4,26.279405142752786,1343.4215815416574,351.121811155823,5.15074877189278,-1.129282187096474,0.24429359505997603,0.4050176922468074
-77.16666666666667,9.4,25.24097460831035,1478.1645992612582,352.8538500781803,5.470578510248572,-0.015437928536031653,0.49614059451658016,0.8225582769443077
-76.83333333333333,9.4,26.327739405280642,1423.0057232877896,355.68611123238026,5.5717541406561235,-0.43561858151635224,0.39278546733594055,0.6512043980908698
-76.5,9.4,28.103807675003413,1529.6730763689166,359.60601145253844,5.572539770151778,-0.9621451398890054,0.2764489077648614,0.45832842494125137
-76.16666666666667,9.4,27.121206485121707,1586.27095818897,364.5961354114533,5.29273355295827,-0.504086474324658,0.3765808138350298,0.6243384814343701
-75.83333333333333,9.4,26.78044675383224,1449.956334981799,370.63431299339794,4.871274261859571,-1.1573232003596745,0.23915401379687098,0.39649671018099975
-75.5,9.4,26.381329673370743,1540.1320226191144,377.6937177914778,5.318055526434933,-0.2665568665216701,0.43375257376236337,0.7191243241077003
-75.16666666666667,9.4,24.698594570747595,1495.9201046818766,385.74298629195516,5.336327620193068,-0.12512137136526003,0.4687604021181964,0.7771642815112944
-74.83333333333333,9.4,28.3124896676921,1501.0054663696785,394.7463572160236,4.981936499644774,-1.7626540949715788,0.14645824467305446,0.24281512682899323
-74.5,9.4,25.571586717922234,1679.1065811426472,404.6638303999658,5.175797504653446,-0.00440418233070089,0.49889895619705343,0.827131402498144
-74.16666666666667,9.4,28.10158470707138,1491.0664087272328,415.45134450782723,5.514974386491972,-1.1697868379786809,0.23689351647173068,0.39274900075073965
-73.83333333333333,9.4,29.49575018828397,1553.3072540058604,427.06097278705676,5.603304633571931,-1.7033486513034422,0.1540284178520925,0.255365820473376
-73.5,9.4,25.913956232893273,1498.558288828975,439.4411359974139,5.242126207421728,-0.40560870628047774,0.39996553693358733,0.6631083336725473
-73.16666666666667,9.4,28.37878393074872,1573.7496372575981,452.5368315671482,5.337647252565575,-1.2806988014903107,0.21743129558150348,0.36048231856849827
-72.83333333333333,9.4,27.420743677091977,1762.5215397802467,466.2898779583465,5.182720129914731,-0.8316739844361727,0.30329123135744024,0.502830680325144
-72.5,9.4,26.07958361349187,1470.619314928464,480.6391731557859,5.535797881886195,-0.32783094887583386,0.4187684801127238,0.6942819903211878
-72.16666666666667,9.4,26.23972267433737,1459.7587570419835,495.520966130885,4.9328625696889725,-1.013696863152671,0.26625699221516896,0.44143110876520775
-71.83333333333333,9.4,26.237916796188085,1523.8381233040893,510.86914007468255,4.970578608347251,-0.7881468168453084,0.31256672221864434,0.5182086434769775
-71.5,9.4,27.505904219157838,1482.018565342258,526.6155061415018,5.289991376253504,-1.2068102136554084,0.23026593345522994,0.38176104022783586
-71.16666666666667,9.4,26.56853175327432,1540.5148150446973,542.6901063982618,5.419427603397381,-0.43283166218913194,0.39345035989105054,0.6523067325511598
-70.83333333333333,9.4,29.0157324506423,1432.4093606140157,559.0215246334832,5.209881144737315,-2.359865533408878,0.08628479521582144,0.1430527420324738
-70.5,9.4,30.647449786232578,1574.965741087308,575.5372036451297,5.497619700004691,-2.2922815760572997,0.09176421809457047,0.15213715216058396
-70.16666666666667,9.4,26.995405604108033,1396.578442146335,592.1637675976481,5.224711756133881,-1.4240785373798255,0.19402299374525647,0.32167337481863917
-69.83333333333333,9.4,29.346736513355776,1501.3237761597138,608.8273480160253,5.207299824726801,-2.3345509524296495,0.08830160432351965,0.146396437434319
-69.5,9.4,29.39031720751153,1556.8716139489457,625.4539119685437,5.232279925765864,-2.1803364990581797,0.10153022771806208,0.16832835307682412
-69.16666666666667,9.4,28.96880491489251,1477.8440172339747,641.9695909801902,4.976893176401044,-2.4976186966756813,0.07602528693524174,0.1260433629434836
-68.83333333333333,9.4,27.54786143202724,1611.4558945005112,658.3010092154116,5.365306207072373,-0.9542491951102559,0.27803107794489024,0.4609515265207245
-68.5,9.4,28.573888065930948,1492.6033840458551,674.3756094721716,5.121369996001313,-2.1437302962852405,0.10491855831913595,0.17394591271967622
-68.16666666666667,9.4,28.439429146892547,1583.2333538519495,690.1219755389908,5.410934272207508,-1.5018542237825423,0.1821491357392936,0.3019875432418404
-67.83333333333333,9.4,29.403967054701866,1619.632092212005,705.4701494827883,5.514852203745847,-1.8761689420838688,0.13282953680968393,0.2202199056740011
-67.5,9.4,28.40593336330831,1522.6034515459046,720.3519424578875,5.415944563971568,-1.6742739679708873,0.15785517950830175,0.26171026095858774
-67.16666666666667,9.4,29.91525156019477,1528.6239820611759,734.7012376553268,5.349223463356472,-2.4796908234649018,0.07729424967876347,0.1281471936304984
-66.83333333333333,9.4,28.44745711191093,1695.4213077369068,748.4542840465251,5.269592034100557,-1.6032528875831427,0.16752746984818934,0.2777460833928214
-66.5,9.4,30.030285903705387,1560.5829976337036,761.5499796162595,5.082812309276361,-2.77546918607756,0.058664259874097846,0.09726027874673017
-66.16666666666667,9.4,27.72486831750758,1706.3275451741447,773.9301428266166,5.229894377550196,-1.2753093168016176,0.21834973943153743,0.36200501918824923
-65.83333333333333,9.4,27.49328393659095,1526.9550209217232,785.5397711058462,5.641623471414289,-1.141392380855942,0.24206480992520962,0.40132255889066903
-65.5,9.4,32.438920745815004,1493.4904284184943,796.3272852137076,5.3112644145052545,-3.3114925827979027,0.035179023604360045,0.058323784347419506
-65.16666666666667,9.4,28.403403532364464,1677.483497437211,806.2447583976497,5.33733130217201,-1.5730107154302222,0.17178761391504668,0.28480903450365136
-64.83333333333333,9.4,29.17205174517182,1630.3428626955904,815.2481293217182,5.632052087086694,-1.863669570224435,0.1342759067331371,0.2226178621508722
-64.5,9.4,29.52022237727859,1635.7498624971659,823.2973978221955,5.672933347229981,-2.043229134239857,0.11473832948801815,0.1902262456372706
-64.16666666666667,9.4,28.25784528763879,1514.2513211788219,830.3568026202754,5.279539743081639,-1.8987024600780138,0.13025540076433959,0.21595221032014325
-63.833333333333336,9.4,29.322666906807438,1760.3130525032723,836.3949802022199,5.136202531842357,-2.356538818665303,0.08654743373621637,0.14348817402732145
-63.5,9.4,29.118311491067015,1640.575696511057,841.3851041611349,5.59240289826569,-1.8528703424997799,0.13553623802281262,0.22470738263251028
-63.16666666666667,9.4,28.428209548473628,1644.9357631201244,845.3050043812931,5.6342536153900005,-1.4897679424265573,0.18395656054569887,0.304984097547
-62.833333333333336,9.4,28.68411980198901,1571.427736716381,848.137265535493,5.4126665852174005,-1.8504825086221917,0.1358162549235416,0.22517162648178315
-62.5,9.4,28.516647622128087,1423.7370867908678,849.8693044578503,5.460465491716461,-2.2071415667606136,0.09911100470039767,0.1643174901501713
-62.16666666666667,9.4,30.832077113143285,1581.137989939,850.4934260482695,5.566228471155912,-2.635164099823385,0.06690932114361804,0.1109298785861969
-61.833333333333336,9.4,27.606998476583385,1607.3371950726907,850.0068574602237,5.240534494152565,-1.3701197242023704,0.20260050387376288,0.335894146168041
-61.5,9.4,27.14380096702746,1690.0031796127716,848.4117604199538,5.341894515295004,-0.9166707613887913,0.2856367349867512,0.4735610493465642
-61.16666666666667,9.4,28.31335876906215,1611.8605297218699,845.7152216223536,5.483339558913949,-1.5060668843904228,0.18152241230823155,0.30094848989431633
-60.833333333333336,9.4,28.53142047539082,1772.257874732769,841.9292212462117,5.921788221931543,-1.8017569787731835,0.14163732358738929,0.23482245582940883
-60.5,9.4,28.584125763095177,1662.5532451304407,837.0705797286903,5.365103750751194,-1.6877687470352298,0.1560694970153931,0.25874975353232543
-60.16666666666667,9.4,27.51002970385316,1707.350505705126,831.1608830355107,5.71289984111864,-0.9603100121069815,0.27681612958054874,0.45893724701166155
-59.833333333333336,9.4,26.751354641583717,1718.143778360076,824.2263867588543,5.670837260908422,-0.5451742484202193,0.36698474326384917,0.608429024797069
-59.5,9.4,29.214086723785204,1692.890613242391,816.2978994690551,6.105443289502577,-2.2893388945614452,0.09200976640821165,0.15254425006792627
-59.16666666666667,9.4,27.340622614513425,1685.3353058830196,807.410645838327,5.763399567714261,-0.8780100332455806,0.2935903185617049,0.4867474043299153
-58.833333333333336,9.4,26.671220815040762,1757.6403671232083,797.6041101446378,5.657646261749406,-0.5013161074638518,0.37723142854326175,0.6254171444570549
-58.5,9.4,27.25913086140934,1685.123237868744,786.9218608510167,5.375116568672178,-0.8683065495821091,0.2956067959434835,0.49009054975882155
-58.16666666666667,9.4,27.195926493281924,1612.7918991886525,775.4113570396465,5.643843440049778,-0.7673515818851655,0.317052290541785,0.5256453285452364
-57.833333333333336,9.4,28.52586980239524,1857.874109996262,763.1237375607192,5.656018846302296,-1.6533086672213075,0.16066227500598967,0.26636418297447545
-57.5,9.4,27.288994751910348,1741.1798010136624,750.1135938328258,5.729169898073068,-0.7699048331891661,0.3164996931155018,0.5247291697147939
-57.16666666666667,9.4,27.915094750489626,1625.6732825028791,736.4387273042776,5.6481835233701645,-1.097502637352847,0.2502081173346753,0.4148234596139499
-56.833333333333336,9.4,26.425631709676754,1679.3184681935072,722.1598926529114,5.743767160159298,-0.32636947675846695,0.41912424670330184,0.6948718206172259
-56.5,9.4,27.099667430222787,1752.296029673944,707.3405278652941,6.181590425751196,-1.107708452133512,0.24829835070316086,0.4116572313972992
-56.16666666666667,9.4,26.395597804451,1612.2213976306487,692.0464723945244,5.897200758254116,-0.5038002056969761,0.3766480228377222,0.6244499081590945
-55.833333333333336,9.4,26.74616154427973,1732.5050536946271,676.3456746488008,5.794632921151376,-0.45852937946391437,0.38733475385879695,0.6421675856723156
