lon,lat,prioridade_atual,estabilidade_futura,refugios_historicos,baixa_incerteza,prioridade_integrada,classe_prioridade_integrada,classe_nome
-60.25,2.75,0.07967662717842518,0.1350842105681664,0.22701803720009167,0.44512792243290267,0.18518156981944872,1,Baixa
-60.08333333333333,2.75,0.07983536228871764,0.1377074674701463,0.22211467991426392,0.45101991908018424,0.18555090150918135,1,Baixa
-52.25,2.75,0.36812309916052877,0.5494887756990003,0.6854484409263593,0.4230462508687962,0.5010343264928444,4,Muito alta
-52.08333333333333,2.75,0.3345774898368171,0.47945909035351125,0.6458845454913674,0.42465632099556494,0.4621364785534404,4,Muito alta
-51.916666666666664,2.75,0.4350324945543221,0.556987733566811,0.7441741156042261,0.4633101241436649,0.5470483540083217,4,Muito alta
-51.75,2.75,0.6205040048194052,0.8270641917984561,0.9021009100603511,0.522219363626423,0.727800581695457,4,Muito alta
-51.58333333333333,2.75,0.5710807706190869,0.8096793202065017,0.8665767519465286,0.5065131462571808,0.6949192596935151,4,Muito alta
-51.416666666666664,2.75,0.7169962525710446,0.8672966391046824,0.9212970972747909,0.5729628560671397,0.7840415509048049,4,Muito alta
-51.25,2.75,0.9810920535604447,0.8911923586564787,0.9634657365221084,0.7028161820081373,0.9124691698420231,4,Muito alta
-51.08333333333333,2.75,0.8953263878097067,0.9385226144715606,0.9636299289478216,0.6391795440757568,0.8847793031996064,4,Muito alta
-60.916666666666664,2.5833333333333335,0.10693271936838056,0.19309584032587432,0.2767894900146598,0.42795001775235586,0.2190902870269201,2,Moderada
-60.75,2.5833333333333335,0.09122433971209933,0.15708405734636732,0.26040216033392255,0.41510864972352524,0.198566370777836,1,Baixa
-60.58333333333333,2.5833333333333335,0.10926893368548453,0.19048144577829298,0.3135245873897381,0.3833389737100861,0.22174648113844025,2,Moderada
-60.416666666666664,2.5833333333333335,0.13944470804355275,0.2410692133394763,0.37239159633209135,0.3806326144868488,0.2592657424061627,2,Moderada
-60.25,2.5833333333333335,0.11298852267385472,0.22617421595505588,0.32452801523674524,0.38757274486830484,0.23535745246404516,2,Moderada
-60.08333333333333,2.5833333333333335,0.0729738003801107,0.1255185452634858,0.1909679200402254,0.49307696430778647,0.17862399110513452,1,Baixa
-52.416666666666664,2.5833333333333335,0.33260147915471744,0.48172252714541414,0.6472778067586757,0.4181851133223493,0.46138836817852596,4,Muito alta
-52.25,2.5833333333333335,0.41239119863696577,0.5382274501366806,0.7058910418195222,0.46024290154493386,0.5244029777437288,4,Muito alta
-52.08333333333333,2.5833333333333335,0.4046371023449546,0.4734757655177502,0.6720491316909117,0.46529842515364006,0.49779897389594563,4,Muito alta
-51.916666666666664,2.5833333333333335,0.4760851273374353,0.5112357863766647,0.7210643536310215,0.4974384841657843,0.5493206021948915,4,Muito alta
-51.75,2.5833333333333335,0.7521886107937851,0.8200452071147801,0.939462091666565,0.5805208332136125,0.7902209634552029,4,Muito alta
-51.58333333333333,2.5833333333333335,0.7645624476749414,0.8295550246741341,0.9442621445512149,0.593179517351156,0.8000280765952401,4,Muito alta
-51.416666666666664,2.5833333333333335,0.8892609488617534,0.8375951400574081,0.9395550535546526,0.660483299893335,0.8546013754886291,4,Muito alta
-51.25,2.5833333333333335,1,0.9284171444386866,1,0.6806566352824426,0.934202781402038,4,Muito alta
-51.08333333333333,2.5833333333333335,0.9378936643934763,0.8915071426675206,0.956541806318968,0.6610730521605812,0.889435977608426,4,Muito alta
-61.25,2.416666666666667,0.137509252856682,0.18014514976006174,0.33631429486252673,0.42976956602696303,0.24170853455953026,2,Moderada
-61.08333333333333,2.416666666666667,0.16968693093611453,0.171061257805253,0.3154618769185671,0.5537669770145099,0.2640862560607716,3,Alta
-60.916666666666664,2.416666666666667,0.10887102344954593,0.1865303695855565,0.2885705581406546,0.41761704722115056,0.21952264722206644,2,Moderada
-60.75,2.416666666666667,0.10764675787469581,0.18210281402147707,0.29767893174088816,0.40677679686574064,0.21863832122659593,2,Moderada
-60.58333333333333,2.416666666666667,0.1351683527134409,0.24804838133956825,0.3708896783124729,0.37516983675343796,0.2583189138757303,2,Moderada
-60.416666666666664,2.416666666666667,0.08801257438144015,0.1028027970708928,0.22950203116600745,0.46873617006263557,0.18419103360212444,1,Baixa
-60.25,2.416666666666667,0.08001733953663383,0.1141158374536513,0.21172214447468987,0.47318220559987656,0.1804428951598886,1,Baixa
-60.08333333333333,2.416666666666667,0.09440161032265058,0.17908575754964678,0.2814895384439427,0.42492101295802986,0.21192253955502954,2,Moderada
-55.25,2.416666666666667,0.08170606287824296,0.08604512878626683,0.16896764411621218,0.6808042590979997,0.19447095409770473,1,Baixa
-55.08333333333333,2.416666666666667,0.09997366257722373,0.11530396814394756,0.19646595170712286,0.6691644532672003,0.21330792985487596,2,Moderada
-52.416666666666664,2.416666666666667,0.2794981335012546,0.4548468835345681,0.6243581538587725,0.3855210570988974,0.42545376463860884,4,Muito alta
-52.25,2.416666666666667,0.3488274391066994,0.48642571045278404,0.6682436502790747,0.43038680910855664,0.475314965236593,4,Muito alta
-52.08333333333333,2.416666666666667,0.3179080263405907,0.37612983268239725,0.6139320957989486,0.41054647478310435,0.42036526255700885,4,Muito alta
-51.916666666666664,2.416666666666667,0.3819186332910304,0.3953260331695077,0.6120711275778071,0.4523403140382064,0.4533718589444203,4,Muito alta
-51.75,2.416666666666667,0.767598423028112,0.717265330201432,0.8934595592788435,0.581483894022307,0.7585632545332541,4,Muito alta
-51.58333333333333,2.416666666666667,0.8001033609648948,0.7671250212627935,0.9332166625167396,0.5796036987822648,0.7920621520999361,4,Muito alta
-51.416666666666664,2.416666666666667,0.9879782380554551,0.861410416700048,0.9913310423547573,0.6772046341572231,0.9105584432066941,4,Muito alta
-51.25,2.416666666666667,0.9534128565693698,0.8489020556159127,0.9451451617583226,0.6684226192145026,0.8824696970250137,4,Muito alta
-51.08333333333333,2.416666666666667,0.9604598990959039,0.8624629917147718,0.9624633578604258,0.6608473209975037,0.8915196502269913,4,Muito alta
-50.916666666666664,2.416666666666667,0.3875139936807785,0.5452984159375022,0.7331388553531162,0.4045942491050655,0.5159283529766869,4,Muito alta
-61.416666666666664,2.25,0.1894277334733772,0.31100013456238884,0.4742419287046393,0.3714895968570755,0.3183336620610004,3,Alta
-61.25,2.25,0.18960198900779984,0.334588185551146,0.47889939978431323,0.36085798878014885,0.3238612908036171,3,Alta
-61.08333333333333,2.25,0.12303364695956322,0.21806011269479567,0.34610129024580005,0.3835155278927689,0.2416294563549114,2,Moderada
-60.916666666666664,2.25,0.10630583062846036,0.1913278858383036,0.3134400765823857,0.38488236003718834,0.2211313853307117,2,Moderada
-60.75,2.25,0.11590574643318434,0.22166125371120743,0.3441789108379825,0.36401478871144044,0.23662927069562806,2,Moderada
-60.58333333333333,2.25,0.1153211841227843,0.24633230145046037,0.36222856809934145,0.33562485756118654,0.24284636046460295,2,Moderada
-60.416666666666664,2.25,0.10475608713014312,0.13754705033403739,0.2805522331039214,0.4229368912948305,0.20462998504926436,1,Baixa
-60.25,2.25,0.0503120782206497,0.06648362247692159,0.15912972091069866,0.520882158406925,0.1521448869851712,1,Baixa
-60.08333333333333,2.25,0.08645649511820513,0.1305988260112626,0.24501181672049405,0.4420253146981369,0.1904662311790315,1,Baixa
-55.916666666666664,2.25,0.08630732965284056,0.09684372653917692,0.1361759316811112,0.7259759392916446,0.1973588708273129,1,Baixa
-55.75,2.25,0.061425405871740536,0.08521862902365303,0.11117464680558313,0.6307511947446386,0.16520989022411403,1,Baixa
-55.58333333333333,2.25,0.017004333696202537,0.03878464270833721,0.07665183108997226,0.6024904054097557,0.12518419605471162,1,Baixa
-55.416666666666664,2.25,0.06735581382988366,0.09411497353387545,0.16683877663576366,0.5620777938268564,0.17312464145689752,1,Baixa
-55.25,2.25,0.05635060666709022,0.07516136934655787,0.14285838231305256,0.6870676603620872,0.17728779930269728,1,Baixa
-55.08333333333333,2.25,0.08264491654301659,0.0938143139001563,0.1785935860466168,0.6587767797304189,0.19584421273631192,1,Baixa
-54.916666666666664,2.25,0.09245134968512128,0.10977325184274192,0.19280287100567475,0.6472531597399857,0.20508997706289445,1,Baixa
-54.75,2.25,0.0893838660010359,0.10987653235746385,0.193453624343909,0.6427874348357121,0.2035350075010626,1,Baixa
-52.58333333333333,2.25,0.30839425933940146,0.5059028646173187,0.6332100170370707,0.4198131546402538,0.45568818437842595,4,Muito alta
-52.416666666666664,2.25,0.29512982950280614,0.529986355302935,0.6539210403516814,0.3994158991383383,0.459184674110387,4,Muito alta
-52.25,2.25,0.2951010545704712,0.389426218980964,0.6002349865756877,0.40366592331179607,0.41125055898559726,4,Muito alta
-52.08333333333333,2.25,0.4180295454317463,0.4707619251280233,0.6513214879175216,0.48382621240557133,0.49940512602333315,4,Muito alta
-51.916666666666664,2.25,0.4423380714881955,0.4392773033327653,0.6575828936342608,0.487330594677047,0.502132963464182,4,Muito alta
-51.75,2.25,0.3972004542743446,0.3951292292513969,0.6357180160965986,0.49159807923259025,0.470471682217908,4,Muito alta
-51.58333333333333,2.25,0.72705546733394,0.6066001734619466,0.8324227957225798,0.6123560320970582,0.7060785606775694,4,Muito alta
-51.416666666666664,2.25,0.9944884125019425,0.8618162954885138,0.9948168314553526,0.6799767948735853,0.9142257453426843,4,Muito alta
-51.25,2.25,0.8991134152958389,0.7977296283092615,0.9385278045696634,0.63512878186913,0.8440233708536443,4,Muito alta
-51.08333333333333,2.25,0.9520898256591087,0.8565627088440244,0.9817233708560374,0.6333918453491236,0.887811735708072,4,Muito alta
-50.916666666666664,2.25,0.38102449846700887,0.5909757574423026,0.7396910989768725,0.39884397875066857,0.5258518853808472,4,Muito alta
-61.58333333333333,2.0833333333333335,0.16110601732233326,0.2060130414178538,0.3550653113384274,0.4871235312629012,0.26972522394132215,3,Alta
-61.416666666666664,2.0833333333333335,0.11104289286450315,0.20559314477074794,0.34612008383962556,0.35421059842174163,0.22992490941843072,2,Moderada
-61.25,2.0833333333333335,0.10946343946854196,0.20537902091483415,0.340642898171875,0.35924429655284107,0.22870432806859314,2,Moderada
-61.08333333333333,2.0833333333333335,0.09675537998838091,0.19700575769962508,0.3147976018511564,0.3694175696000259,0.21722785832363256,2,Moderada
-60.916666666666664,2.0833333333333335,0.11742769396284321,0.21159528080586942,0.35857528662722205,0.35209687057130734,0.2364568653309641,2,Moderada
-60.75,2.0833333333333335,0.09909194629242477,0.10269818507263745,0.22907026142691989,0.5759070665591042,0.20401035281110363,1,Baixa
-60.58333333333333,2.0833333333333335,0.08996192755264008,0.14062223405100358,0.2690824464516746,0.4103935106911115,0.1954718713727603,1,Baixa
-60.416666666666664,2.0833333333333335,0.10602038021981232,0.12327316338829634,0.27545836431237636,0.4575286015628226,0.20541930523652588,1,Baixa
-60.25,2.0833333333333335,0.08104775930393879,0.07582528964380443,0.19224658867708797,0.6301689188644023,0.18991002316626202,1,Baixa
-60.08333333333333,2.0833333333333335,0.09193026601940961,0.10575642166719,0.20769427890979134,0.6015609651240128,0.2007724130196406,1,Baixa
-59.916666666666664,2.0833333333333335,0.0892305536895359,0.10205427963586557,0.2070245508831444,0.617353323474022,0.20110339994219337,1,Baixa
-55.916666666666664,2.0833333333333335,0.07918871278200093,0.10155235295123152,0.1279130987692488,0.6570524276879263,0.18364027655700935,1,Baixa
-55.75,2.0833333333333335,0.08109325361591783,0.11171891144861976,0.13896275604003974,0.6568533979070272,0.1895810653237902,1,Baixa
-55.58333333333333,2.0833333333333335,0.06070193521539577,0.0790397784939733,0.12081444247190729,0.600050688510812,0.16121683584348045,1,Baixa
-55.416666666666664,2.0833333333333335,0.0629154435853812,0.08226146800709103,0.15212502252167429,0.574102471058517,0.16673239854585228,1,Baixa
-55.25,2.0833333333333335,0.061700753155254924,0.09335169260942942,0.16788844110632206,0.5438256112761934,0.1684791387247061,1,Baixa
-55.08333333333333,2.0833333333333335,0.06677384742316521,0.07744166804592827,0.15648761124855068,0.6653777793396152,0.18165983332266983,1,Baixa
-54.916666666666664,2.0833333333333335,0.07731917264941801,0.08543408436310025,0.16888142297109193,0.6607369862426236,0.18975113519723788,1,Baixa
-54.75,2.0833333333333335,0.08612344947553066,0.10415211183181326,0.18940774992839612,0.6344224722640264,0.19869654359609204,1,Baixa
-54.58333333333333,2.0833333333333335,0.12027691824522543,0.137209471324903,0.23991511078041647,0.5874924015702595,0.22450192714769768,2,Moderada
-54.416666666666664,2.0833333333333335,0.12534015137902324,0.12699036716135106,0.2366369768064585,0.5787428462208308,0.22158731590773514,2,Moderada
-54.25,2.0833333333333335,0.10344328584032218,0.12159531305440062,0.21925165497737262,0.5959822337361678,0.21081422711248124,2,Moderada
-54.08333333333333,2.0833333333333335,0.14386048320063133,0.15932085381573316,0.2803796700839561,0.5558768970156597,0.24365783464749222,2,Moderada
-53.916666666666664,2.0833333333333335,0.10705524382223322,0.12963575864559088,0.22851959303053582,0.5614374714636234,0.21122379397635682,2,Moderada
-53.75,2.0833333333333335,0.1349160550746925,0.15578735216282016,0.26550888684115764,0.5360339157705828,0.23294976639272424,2,Moderada
-53.58333333333333,2.0833333333333335,0.13909383206245515,0.1641614888312272,0.2788291985933516,0.5402807822153657,0.24047263041030884,2,Moderada
-53.416666666666664,2.0833333333333335,0.1508821936670862,0.17874890286755457,0.3055556609320645,0.511127377283553,0.25055401532591787,2,Moderada
-53.25,2.0833333333333335,0.14250046066290756,0.1799952353660646,0.30533874985986,0.5120036934280573,0.2480092115527074,2,Moderada
-53.08333333333333,2.0833333333333335,0.24172469904676658,0.350348135942626,0.5202185444447728,0.4294745041445943,0.3666664903849071,4,Muito alta
-52.916666666666664,2.0833333333333335,0.2584146657822408,0.4045219614747543,0.5656992024754725,0.3998134943282723,0.3929724481605818,4,Muito alta
-52.75,2.0833333333333335,0.26868775660947875,0.3936874775776509,0.5656695432064159,0.4169904702650912,0.39642854054909793,4,Muito alta
-52.58333333333333,2.0833333333333335,0.24101529136862906,0.39972286874550356,0.5687440866211377,0.38257461762198586,0.3838582834639784,4,Muito alta
-52.416666666666664,2.0833333333333335,0.23761494353513507,0.3490727238437456,0.5377517199434838,0.3995227046670522,0.36479974688416245,4,Muito alta
-52.25,2.0833333333333335,0.29187978009263943,0.35830303637975974,0.5630096661531032,0.41178184325283296,0.39425337515356446,4,Muito alta
-52.08333333333333,2.0833333333333335,0.3918880473858898,0.4374611597931523,0.6446809908649445,0.4791247723431449,0.4795650701010573,4,Muito alta
-51.916666666666664,2.0833333333333335,0.4941851317548714,0.49306139830872137,0.6920290157921994,0.5390806131329262,0.5500994916093741,4,Muito alta
-51.75,2.0833333333333335,0.4586715854494935,0.45034715091110794,0.6755246990081415,0.5091354077358525,0.518373328547513,4,Muito alta
-51.58333333333333,2.0833333333333335,0.5593517738117845,0.5160009209498786,0.7565963189337136,0.5357126168778996,0.5942793233367075,4,Muito alta
-51.416666666666664,2.0833333333333335,0.9310761173517418,0.7897847832357723,0.9420513418308761,0.6954836574016237,0.8631582209500153,4,Muito alta
-51.25,2.0833333333333335,0.974688443160005,0.7955653391071927,0.9494799222836352,0.6730125171552027,0.8783541480269891,4,Muito alta
-51.08333333333333,2.0833333333333335,0.823837048350158,0.6979239660535717,0.9008583597328212,0.64721275938782,0.7851204622773265,4,Muito alta
-50.916666666666664,2.0833333333333335,0.41162826694478327,0.6081541532197593,0.7282238677704671,0.4213341118063261,0.5413645154491796,4,Muito alta
-50.75,2.0833333333333335,0.3061933730010882,0.3566258784173014,0.532381943487554,0.450859896535859,0.39704862050697354,4,Muito alta
-50.58333333333333,2.0833333333333335,0.26990239754144163,0.305061291928513,0.4911331037701632,0.43786417129944355,0.35919406375909013,4,Muito alta
-61.75,1.916666666666667,0.10826948876888871,0.24691257262620206,0.41511394234053356,0.25123316560569886,0.24108592465164977,2,Moderada
-61.58333333333333,1.916666666666667,0.14938235531708832,0.37434351437393326,0.511785895114184,0.2608737112505334,0.3129472334205902,3,Alta
-61.416666666666664,1.916666666666667,0.10207205471848173,0.2169835070652604,0.34778949423076816,0.3298867073124394,0.22640147557234164,2,Moderada
-61.25,1.916666666666667,0.0866927388526176,0.20325047938267118,0.31967719550282153,0.33296735025803925,0.21101947985849523,2,Moderada
-61.08333333333333,1.916666666666667,0.09450373053358228,0.1954765115799296,0.3236313958139779,0.34775499364315554,0.215016531581704,2,Moderada
-60.916666666666664,1.916666666666667,0.0974163454639179,0.21314188947084098,0.36237400717447077,0.32158085927903735,0.2262118239655548,2,Moderada
-60.75,1.916666666666667,0.10494447714012019,0.1919451829081432,0.3332394295018721,0.363392530413716,0.22253559966360328,2,Moderada
-60.58333333333333,1.916666666666667,0.11151885620435939,0.1835856392992627,0.32342329801168296,0.3953924884344995,0.22509270726443711,2,Moderada
-60.416666666666664,1.916666666666667,0.1426990362949573,0.121983179533626,0.28467718548917115,0.5745314577864556,0.2377894726269027,2,Moderada
-60.25,1.916666666666667,0.16018407553006153,0.14071287079809194,0.3068708503106758,0.5819872731228543,0.2552584476811416,2,Moderada
-60.08333333333333,1.916666666666667,0.10550699626841045,0.09981812227859578,0.22669198645667782,0.5895445072743446,0.20698665196891375,1,Baixa
-59.916666666666664,1.916666666666667,0.08306499645637148,0.10063635619143398,0.20639339600356754,0.5868051312115787,0.1938509564902172,1,Baixa
-55.916666666666664,1.916666666666667,0.08838863942792266,0.07858819253877158,0.12163953959354747,0.669965912667232,0.1814878437329375,1,Baixa
-55.75,1.916666666666667,0.10701528230496536,0.11186365968650716,0.15674518811638832,0.6526616524024981,0.20250680861783646,1,Baixa
-55.58333333333333,1.916666666666667,0.09620970123524537,0.10708821410481037,0.1565264057334496,0.7122031806152423,0.20640752748418723,1,Baixa
-55.416666666666664,1.916666666666667,0.07636054721825601,0.07856476908045129,0.1572135188404662,0.6918683831290312,0.18945102097597366,1,Baixa
-55.25,1.916666666666667,0.05844027063219846,0.0852223465256784,0.1595069409358023,0.5450897243643019,0.1633998752412849,1,Baixa
-55.08333333333333,1.916666666666667,0.0709361699843489,0.07805657909727595,0.1588666307187623,0.658831250550063,0.18288314953104112,1,Baixa
-54.916666666666664,1.916666666666667,0.07645892756795152,0.08564712172845075,0.16816300062211337,0.6568461072687628,0.18874007132673848,1,Baixa
-54.75,1.916666666666667,0.08971080687022188,0.10303694643914954,0.19478913655952648,0.6265828071448674,0.19984272422597676,1,Baixa
-54.58333333333333,1.916666666666667,0.11900479344614398,0.13622960596297337,0.23874443488237776,0.5896917595924106,0.22384895185634976,2,Moderada
-54.416666666666664,1.916666666666667,0.13581531570852595,0.13940221166711433,0.25671690560635485,0.5619897024842606,0.23086359518899047,2,Moderada
-54.25,1.916666666666667,0.14408255396091785,0.15094031537449737,0.2769526763593331,0.5495858191884793,0.23984001469805075,2,Moderada
-54.08333333333333,1.916666666666667,0.13644792423621913,0.15053322227304908,0.27596858825095605,0.5384396406490837,0.23514817221104053,2,Moderada
-53.916666666666664,1.916666666666667,0.14390747345710483,0.1544329245051313,0.2803929704753037,0.5372783859288452,0.23966584734442223,2,Moderada
-53.75,1.916666666666667,0.15734776476853604,0.17177557209127323,0.3048562132714986,0.5211227494696495,0.252398076430128,2,Moderada
-53.58333333333333,1.916666666666667,0.14788038304626744,0.1777766003320949,0.2965769510562545,0.5194199907188317,0.2482595205211057,2,Moderada
-53.416666666666664,1.916666666666667,0.16623230011673648,0.19805846053676804,0.3352494586898865,0.49035281964215904,0.26506120779384523,3,Alta
-53.25,1.916666666666667,0.19215462029496858,0.22093939790245382,0.3810025232229521,0.4690794337444847,0.2881015124462632,3,Alta
-53.08333333333333,1.916666666666667,0.14745830670698795,0.2258776892462245,0.37084617536830716,0.44839278169694086,0.2680502907556198,3,Alta
-52.916666666666664,1.916666666666667,0.29817264660212045,0.4207841687587846,0.5926342455353794,0.41973853008171336,0.42067580939654015,4,Muito alta
-52.75,1.916666666666667,0.24465697024777594,0.3516635138512461,0.5126742244291825,0.43303410023069644,0.3666694891914332,4,Muito alta
-52.58333333333333,1.916666666666667,0.27707426343652947,0.33944334971495693,0.5340595232567407,0.45051784022085617,0.3829293864788381,4,Muito alta
-52.416666666666664,1.916666666666667,0.31652370570442356,0.38849929340432404,0.5922984156842576,0.40632356992650254,0.41693125975766904,4,Muito alta
-52.25,1.916666666666667,0.346673081042001,0.3948094175585327,0.6136437932161521,0.42141793092777335,0.4366615706975375,4,Muito alta
-52.08333333333333,1.916666666666667,0.41726067395995337,0.4558608987861634,0.6747264340678357,0.44656589634688293,0.49567295355151586,4,Muito alta
-51.916666666666664,1.916666666666667,0.46259439189768303,0.48286836991868837,0.6858861264219616,0.5075368540313103,0.5302271893540481,4,Muito alta
-51.75,1.916666666666667,0.4042940030753099,0.42154368957373217,0.63485363151035,0.49131365146590644,0.479299279067265,4,Muito alta
-51.58333333333333,1.916666666666667,0.46829684431388857,0.47695909687112314,0.7010029367222594,0.48923433357059254,0.5317795539437955,4,Muito alta
-51.416666666666664,1.916666666666667,0.7709334112867077,0.6587867438426123,0.8570521424984637,0.6273401976550079,0.7428874451838678,4,Muito alta
-51.25,1.916666666666667,0.8268940549229862,0.7115669215380906,0.9162625067781173,0.6149491310226723,0.788612645955498,4,Muito alta
-51.08333333333333,1.916666666666667,0.7154930043475667,0.6104420893086775,0.8423352695331506,0.6242634089958791,0.7072564025814873,4,Muito alta
-50.916666666666664,1.916666666666667,0.3726343177762732,0.5390880784852236,0.7076235133702464,0.40961229790434894,0.5035417538712155,4,Muito alta
-50.75,1.916666666666667,0.3020821435441459,0.36244985130378027,0.5499154811754393,0.43488921939008396,0.3990534662687686,4,Muito alta
-50.58333333333333,1.916666666666667,0.2307520781748914,0.2756101117855256,0.451226657862703,0.4399153018226143,0.32845971504666127,3,Alta
-61.916666666666664,1.75,0.04914476853250837,0.04689526280767392,0.13601453616068893,0.5648797207796994,0.14766007684542354,1,Baixa
-61.75,1.75,0.018603015753703475,0.029532871983698146,0.03965935303285912,0.7331743068666563,0.133785257797934,1,Baixa
-61.58333333333333,1.75,0.10784511351490814,0.377786624272728,0.5060313530253513,0.18850665008951983,0.2869762815681656,3,Alta
-61.416666666666664,1.75,0.09092268690462509,0.20945574654565438,0.32863379171737434,0.3124167591666397,0.2132078388573719,2,Moderada
-61.25,1.75,0.08437919469436006,0.19462421299237187,0.31812718680949537,0.3239725601272463,0.20631645211257976,1,Baixa
-61.08333333333333,1.75,0.07758850865597483,0.19809808548672322,0.33067597525542425,0.29745785543809,0.20396817153084157,1,Baixa
-60.916666666666664,1.75,0.0673969633030736,0.16803742674520455,0.30538476800662545,0.31539960539768674,0.18925442665368628,1,Baixa
