lon,lat,adequabilidade_normalizada,incerteza_normalizada,prioridade_climatica_atual
-60.08333333333333,2.5833333333333335,0.0984570429016332,0.49796530576654024,0.04942885142825204
-52.416666666666664,2.5833333333333335,0.5291150747526526,0.5742177171174431,0.2252878244357592
-52.25,2.5833333333333335,0.5960968679506543,0.5313958649952238,0.27933345718507263
-52.08333333333333,2.5833333333333335,0.5785336800490434,0.5262484976817864,0.27408120006491904
-51.916666666666664,2.5833333333333335,0.6367072207346393,0.49352455017095676,0.32247657603097635
-51.75,2.5833333333333335,0.8619924511090061,0.4089328439674851,0.5094954265984969
-51.58333333333333,2.5833333333333335,0.8574747763363608,0.39604418949685627,0.5178768735282286
-51.416666666666664,2.5833333333333335,0.8956986697578525,0.3275176990396251,0.6023415024059076
-51.25,2.5833333333333335,0.9773867573725952,0.30697787463724685,0.6773506478957654
-51.08333333333333,2.5833333333333335,0.9438406784930801,0.32691723274208445,0.635282895730711
-61.25,2.416666666666667,0.21285839781549054,0.562422809643744,0.09314197965983656
-61.08333333333333,2.416666666666667,0.20385241978789267,0.43617273751095703,0.11493755180077475
-60.916666666666664,2.416666666666667,0.1734317605264567,0.5747961032763261,0.07374386039149643
-60.75,2.416666666666667,0.17605132687317768,0.5858332884756641,0.07291459911055995
-60.58333333333333,2.416666666666667,0.23968542645326843,0.6180144522781655,0.09155636890469321
-60.416666666666664,2.416666666666667,0.12491390375260862,0.5227482992560435,0.059615373012499355
-60.25,2.416666666666667,0.11249940725471318,0.5182214925847495,0.05419979651227612
-60.08333333333333,2.416666666666667,0.14779702899126876,0.5673594463833123,0.06394298844568416
-55.25,2.416666666666667,0.0798411055764249,0.3068275689396184,0.055343653250959045
-55.08333333333333,2.416666666666667,0.0993910439762782,0.31867883513982675,0.06771722185858657
-52.416666666666664,2.416666666666667,0.4823089708131594,0.6074751812976781,0.18931824132693886
-52.25,2.416666666666667,0.5391954399126805,0.5617943531061921,0.2362784865491275
-52.08333333333333,2.416666666666667,0.5151499825482682,0.5819951268141086,0.21533520312680302
-51.916666666666664,2.416666666666667,0.5616943992647013,0.5394420188206468,0.2586928385651004
-51.75,2.416666666666667,0.8781949031306499,0.4079522872316823,0.5199332837632955
-51.58333333333333,2.416666666666667,0.9183526067266403,0.409866639981377,0.5419505094894532
-51.416666666666664,2.416666666666667,0.9705590758473328,0.3104925882719145,0.6692076763166971
-51.25,2.416666666666667,0.9489086311930933,0.31943414609283555,0.645794812867806
-51.08333333333333,2.416666666666667,0.9668801566665262,0.32714706476352895,0.6505681514349712
-50.916666666666664,2.416666666666667,0.637180104053488,0.5880554865846728,0.2624828479222417
-61.416666666666664,2.25,0.3392277795503477,0.6217615510980625,0.1283089891615719
-61.25,2.25,0.3495433806115368,0.6325863036143414,0.12842702551762386
-61.08333333333333,2.25,0.21342016812630465,0.609517144955803,0.08333691657397198
-60.916666666666664,2.25,0.18374841662612604,0.6081254815698336,0.07200632227766872
-60.75,2.25,0.21182658902172985,0.6293721540941198,0.0785088323947139
-60.58333333333333,2.25,0.2285859318012164,0.6582778451647534,0.07811287718013439
-60.416666666666664,2.25,0.16477761899206608,0.5693796135876446,0.07095660196247137
-60.25,2.25,0.06425801766263588,0.46965497466587774,0.034078920005211094
-60.08333333333333,2.25,0.1301202831532291,0.5499444107686869,0.05856136070547182
-55.916666666666664,2.25,0.07908971093874971,0.26083525476638447,0.058460326036641225
-55.75,2.25,0.06478649303140872,0.3577899473856773,0.04160653709839844
-55.58333333333333,2.25,0.018776041180841294,0.3865641505213927,0.011517896771614692
-55.416666666666664,2.25,0.07972108552930433,0.4277109380775277,0.045623505253006756
-55.25,2.25,0.054562416558385736,0.3004503804556825,0.03816911774483731
-55.08333333333333,2.25,0.08345885136534699,0.32925522155681575,0.055979588768172314
-54.916666666666664,2.25,0.09502406072657367,0.3409881911683275,0.06262197814195002
-54.75,2.25,0.09250948954861543,0.34553504490341347,0.060544218923442736
-52.58333333333333,2.25,0.48870273008345266,0.5725600991705551,0.20889104648195
-52.416666666666664,2.25,0.49156651899839027,0.5933279116427554,0.1999063828475765
-52.25,2.25,0.48634358868161004,0.5890006772739748,0.19988688556028633
-52.08333333333333,2.25,0.5747938700759452,0.5073841160919791,0.2831525903723739
-51.916666666666664,2.25,0.6038445807106843,0.5038160697026952,0.2996179773457554
-51.75,2.25,0.537519322886995,0.4994710577490424,0.26904397812407854
-51.58333333333333,2.25,0.7898744668292832,0.3765192949797542,0.4924714894562122
-51.416666666666664,2.25,0.972971572052322,0.30767006570779765,0.6736173445471649
-51.25,2.25,0.9417751392283268,0.3533328326295466,0.6090150615846964
-51.08333333333333,2.25,1,0.3551013240778309,0.6448986759221691
-50.916666666666664,2.25,0.635542156812822,0.5939102221089374,0.2580871733005258
-61.58333333333333,2.0833333333333335,0.22002254241610442,0.5040268948381861,0.10912526356771222
-61.416666666666664,2.0833333333333335,0.20855649725203954,0.6393544571230303,0.07521497117198103
-61.25,2.0833333333333335,0.2027093232744332,0.634229311790683,0.07414512868053436
-61.08333333333333,2.0833333333333335,0.17424170979978856,0.623871220877296,0.06553732157924697
-60.916666666666664,2.0833333333333335,0.22187219443182635,0.6415065850703889,0.07953972065979206
-60.75,2.0833333333333335,0.11446704460048654,0.41363042892749696,0.06711999184432436
-60.58333333333333,2.0833333333333335,0.14583199156175042,0.5821508698049825,0.06093577082868454
-60.416666666666664,2.0833333333333335,0.15415784656901194,0.5341594756690465,0.0718129720754392
-60.25,2.0833333333333335,0.08556153363659877,0.3583828014726743,0.05489775151361605
-60.08333333333333,2.0833333333333335,0.10166545260017168,0.3875104759501546,0.06226902467539126
-59.916666666666664,2.0833333333333335,0.09615554239676342,0.3714312178030976,0.0604403721858162
-55.916666666666664,2.0833333333333335,0.08017847297047374,0.3310108999053651,0.053638524479479234
-55.75,2.0833333333333335,0.08213169773700728,0.33121354546058235,0.05492856693483621
-55.58333333333333,2.0833333333333335,0.06729908130222319,0.38904818976077776,0.041116495549029845
-55.416666666666664,2.0833333333333335,0.07290584780611757,0.41546780851716053,0.042615814990024266
-55.25,2.0833333333333335,0.0754788605798953,0.44629470805505916,0.04179304453306241
-55.08333333333333,2.0833333333333335,0.06676250945511268,0.322534301578146,0.04522931009640355
-54.916666666666664,2.0833333333333335,0.07784901394587602,0.3272594039700609,0.052372192042291675
-54.75,2.0833333333333335,0.09031031835634834,0.35405197376227054,0.058335771891184204
-54.58333333333333,2.0833333333333335,0.1361992076370171,0.4018346231183922,0.08146965036717269
-54.416666666666664,2.0833333333333335,0.14407847050755943,0.41074313165254306,0.0848992283275759
-54.25,2.0833333333333335,0.11546850219796573,0.39319055615921333,0.07006737759987625
-54.08333333333333,2.0833333333333335,0.17216997218396346,0.4340244865900864,0.09744398840058927
-53.916666666666664,2.0833333333333335,0.1268530927393596,0.4283628931780622,0.07251393492494249
-53.75,2.0833333333333335,0.16744257083341282,0.4542279553042202,0.09138547425286965
-53.58333333333333,2.0833333333333335,0.17127062723939904,0.44990393603057593,0.09421529791796784
-53.416666666666664,2.0833333333333335,0.19638276618734046,0.47958697091206504,0.10220015021222155
-53.25,2.0833333333333335,0.18515596983865648,0.47869473473089263,0.09652278197289967
-53.08333333333333,2.0833333333333335,0.37443648603497875,0.5627232319157577,0.16373237646619604
-52.916666666666664,2.0833333333333335,0.4299859199403937,0.5929230933404293,0.1750373381965053
-52.75,2.0833333333333335,0.4286632784855546,0.575434063256855,0.1819958263776071
-52.58333333333333,2.0833333333333335,0.4191051196933296,0.6104751487448399,0.16325185940882028
-52.416666666666664,2.0833333333333335,0.3956642370580751,0.5932191657778465,0.1609486284223557
-52.25,2.0833333333333335,0.47155390854497964,0.5807373154035989,0.197704957628494
-52.08333333333333,2.0833333333333335,0.5441365619153833,0.512170967222838,0.26544561269787176
-51.916666666666664,2.0833333333333335,0.6098604854852472,0.45112590858647655,0.33473661985972536
-51.75,2.0833333333333335,0.5993259262594501,0.48161512857342753,0.3106814932266165
-51.58333333333333,2.0833333333333335,0.6946206190749495,0.4545550912343528,0.37887728019807326
-51.416666666666664,2.0833333333333335,0.8906206941922764,0.29188148998572333,0.6306649989593155
-51.25,2.0833333333333335,0.9634677854217781,0.31476086346959026,0.6602058333572854
-51.08333333333333,2.0833333333333335,0.8468154211303226,0.3410293254737496,0.5580265292614796
-50.916666666666664,2.0833333333333335,0.6499397394342381,0.571011510773441,0.2788166669081972
-50.75,2.0833333333333335,0.4518025708352262,0.5409493310699064,0.20740027236624659
-50.58333333333333,2.0833333333333335,0.41007365118244876,0.5541811496655391,0.18281856372261404
-61.75,1.916666666666667,0.2866973194163388,0.744202681110387,0.07333640563953846
-61.58333333333333,1.916666666666667,0.3809460734584307,0.7343869956588415,0.10118423106326145
-61.416666666666664,1.916666666666667,0.20584322088030046,0.6641202403973915,0.06913857154510196
-61.25,1.916666666666667,0.1732110502443725,0.6609836314069311,0.05872138125403877
-61.08333333333333,1.916666666666667,0.18078820473007814,0.6459273408829914,0.06401216038576892
-60.916666666666664,1.916666666666667,0.20152835841552005,0.6725769807840619,0.06598502357004128
-60.75,1.916666666666667,0.19212244544399698,0.6300057169592415,0.07108420645808891
-60.58333333333333,1.916666666666667,0.18763525374744325,0.597424415654686,0.07553737192115824
-60.416666666666664,1.916666666666667,0.16523488397341188,0.41503102838671324,0.0966572801525675
-60.25,1.916666666666667,0.1831050692328173,0.40743976324228537,0.10850078317613596
-60.08333333333333,1.916666666666667,0.11905816700733626,0.39974523680700486,0.0714652318431807
-59.916666666666664,1.916666666666667,0.09417132587487106,0.40253437911867573,0.05626412968304736
-55.916666666666664,1.916666666666667,0.08776841979775304,0.3178628156257122,0.05987010275781976
-55.75,1.916666666666667,0.1090817796575366,0.33548144241177147,0.07248686687718318
-55.58333333333333,1.916666666666667,0.08986891663215277,0.2748582231696351,0.0651677058884592
-55.416666666666664,1.916666666666667,0.07342434269926651,0.29556244295126916,0.05172286459898012
-55.25,1.916666666666667,0.07132450526391697,0.44500762982264563,0.039584556228148465
-55.08333333333333,1.916666666666667,0.0716288650255107,0.32919976116571215,0.048048659766541546
-54.916666666666664,1.916666666666667,0.0774388865766322,0.33122096854788263,0.051789503561450456
-54.75,1.916666666666667,0.0952490853624434,0.36203406208901895,0.060765672078414296
-54.58333333333333,1.916666666666667,0.1342560716759514,0.399595309355863,0.08060797518169668
-54.416666666666664,1.916666666666667,0.16077367259943554,0.4278006297756722,0.09199459421004927
-54.25,1.916666666666667,0.1744096116379392,0.4404298544372769,0.09759441177177965
-54.08333333333333,1.916666666666667,0.16858713686475557,0.4517785256183627,0.0924230887337752
-53.916666666666664,1.916666666666667,0.1781880247154327,0.4529608768547878,0.09747582079530771
-53.75,1.916666666666667,0.20086999556383991,0.46941001278496763,0.10657960837810143
-53.58333333333333,1.916666666666667,0.18940282000140327,0.47114370555648105,0.10016687354309493
-53.416666666666664,1.916666666666667,0.22552841144533367,0.5007389399722589,0.11259755376456981
-53.25,1.916666666666667,0.27252035287714266,0.5223987995023884,0.13015604769415606
-53.08333333333333,1.916666666666667,0.21877876508766772,0.5434612659876811,0.09988098044190234
-52.916666666666664,1.916666666666667,0.4725888636142083,0.5726360794335589,0.2019674295702072
-52.75,1.916666666666667,0.37586338789963897,0.559098968642397,0.1657185553745136
-52.58333333333333,1.916666666666667,0.4091463853981021,0.54129760152248,0.18767642831051723
-52.416666666666664,1.916666666666667,0.5182374019410837,0.5862947491893646,0.21439753434948808
-52.25,1.916666666666667,0.5472699885219291,0.5709261689098929,0.23481923061574306
-52.08333333333333,1.916666666666667,0.6216077737642035,0.5453213403665431,0.28263178939284517
-51.916666666666664,1.916666666666667,0.6063554969339071,0.4832427232054385,0.3133386153649789
-51.75,1.916666666666667,0.5474355542034447,0.49976065271537595,0.2738488043151276
-51.58333333333333,1.916666666666667,0.6367938092499152,0.5018777455819097,0.31720116786305114
-51.416666666666664,1.916666666666667,0.8175386308212335,0.3612629120643821,0.5221922443256268
-51.25,1.916666666666667,0.8945512400506346,0.37387908722219776,0.5600972389470182
-51.08333333333333,1.916666666666667,0.7624862707598228,0.36439559674754357,0.48463963111448805
-50.916666666666664,1.916666666666667,0.6052076150673406,0.5829462748855752,0.2524040903314513
-50.75,1.916666666666667,0.46210528535497725,0.5572101475305504,0.20461553112768327
-50.58333333333333,1.916666666666667,0.3489563270571412,0.5520927562511793,0.15630006664087615
-61.916666666666664,1.75,0.05787830830210481,0.42485810851366884,0.03328823971290158
-61.75,1.75,0.016879929792040428,0.25350611443719795,0.012600764378487561
-61.58333333333333,1.75,0.38059960635748924,0.8080687493249187,0.07304895845463655
-61.416666666666664,1.75,0.19361208441828934,0.681907565116492,0.06158653935548496
-61.25,1.75,0.1732693222804362,0.670141829903075,0.057154301581359035
-61.08333333333333,1.75,0.1735267705096023,0.6971382272707727,0.05255462533251596
-60.916666666666664,1.75,0.14215879031270756,0.6788705295136396,0.04565137705810132
-60.75,1.75,0.13687357504564393,0.6413598254335727,0.049088362847900725
-60.58333333333333,1.75,0.1497535130731075,0.609712603827774,0.05844690868494653
-60.416666666666664,1.75,0.16330143175839754,0.5726717764457355,0.06978331073718397
-60.25,1.75,0.15405038336380422,0.4280996809041718,0.08810146340259431
-60.08333333333333,1.75,0.09148999267712038,0.3707509887776868,0.05756998742881468
-59.916666666666664,1.75,0.0529467287456568,0.3270082010221213,0.03563271422853333
-59.75,1.75,0.054377299695032,0.3577784581486456,0.034922273251856636
-57.25,1.75,0.10065207871985696,0.4895674299893531,0.051376099217890527
-57.08333333333333,1.75,0.10210251171062246,0.49604977099657477,0.051454584158393095
-56.916666666666664,1.75,0.10629200357598935,0.4933975066322566,0.05384779403664929
-56.75,1.75,0.14709919639644164,0.5131455192956653,0.07161590287361454
-56.58333333333333,1.75,0.12276357518998757,0.33274563285471676,0.08191453167188756
-56.416666666666664,1.75,0.05826239411885944,0.270437372795411,0.042506065320584284
-56.08333333333333,1.75,0.062474135992176945,0.3790723169221403,0.03879192051391356
-55.916666666666664,1.75,0.09252028485306564,0.3259408367176347,0.06236414579470353
-55.75,1.75,0.09781309262919285,0.3321108879693244,0.06532829958108584
-55.58333333333333,1.75,0.09024468931088182,0.3814362156212064,0.05582209654022753
-55.416666666666664,1.75,0.09883814729268232,0.3233470114355024,0.0668791277497715
-55.25,1.75,0.06584291624971428,0.31840928723728507,0.0448779202170185
-55.08333333333333,1.75,0.06943858630043473,0.32672068641146423,0.046751563720915
-54.916666666666664,1.75,0.07672646242282309,0.33419204741962727,0.05108508885447475
-54.75,1.75,0.10383124878051284,0.37989798172166406,0.064385966929156
-54.58333333333333,1.75,0.16404964244065898,0.4156331022318221,0.09586518063302671
-54.416666666666664,1.75,0.16995910136854875,0.4359265936097762,0.09586940925597863
-54.25,1.75,0.18117659077063866,0.44537623102387613,0.10048484362345643
-54.08333333333333,1.75,0.1873090584573019,0.45962383055938,0.10121735151068595
-53.916666666666664,1.75,0.18669749409821218,0.46564660208533437,0.0997624403535329
-53.75,1.75,0.21475452804426426,0.4770699296667206,0.11230160045457731
-53.58333333333333,1.75,0.22134346943341307,0.5061656895968907,0.10930699958988126
-53.416666666666664,1.75,0.2217219456482479,0.5079558356565351,0.10909698946309927
-53.25,1.75,0.19715577027388895,0.5037164490342765,0.09784516576490804
-53.08333333333333,1.75,0.16245159826251576,0.505513781777167,0.08033007646908637
-52.916666666666664,1.75,0.457961810123327,0.749741438975875,0.11460886360546739
-52.75,1.75,0.44875731530167695,0.5663730268269666,0.19459327632352277
-52.58333333333333,1.75,0.5085930314330399,0.5271158641564623,0.2405055761652583
-52.416666666666664,1.75,0.5693681839712187,0.5380378260198075,0.26302656406249836
-52.25,1.75,0.5980538889717196,0.607762459504281,0.23457918649416712
-52.08333333333333,1.75,0.7022826853183466,0.5700452801233197,0.30194975524029255
-51.916666666666664,1.75,0.6447948442850544,0.5041577208417526,0.3197165451797886
-51.75,1.75,0.5859894109096503,0.5369204858982736,0.2713596916727978
-51.58333333333333,1.75,0.6304062294907209,0.5220998429355105,0.3012712360880481
-51.416666666666664,1.75,0.7124225847926199,0.4513483648014316,0.3908718160988617
-51.25,1.75,0.857304839781141,0.3898964075070675,0.5230447626120521
-51.08333333333333,1.75,0.6496636207919653,0.6226285866070626,0.24516447880823727
-50.916666666666664,1.75,0.5744764918931035,0.5896172663280084,0.23575523317338754
-50.75,1.75,0.4239444304826835,0.5839275881143512,0.1763915816964179
-50.58333333333333,1.75,0.33872004228170327,0.5519581005019355,0.15176077114195904
-50.416666666666664,1.75,0.36051423592888365,0.5410847905929342,0.16544546607553196
-61.916666666666664,1.5833333333333335,0.02052233946043614,0.3488848430699062,0.013362406278354534
-61.75,1.5833333333333335,0.27651533144269064,0.7549423281671719,0.06776220334942858
-61.58333333333333,1.5833333333333335,0.39109795515544454,0.7990460576326134,0.07859267594030996
-61.416666666666664,1.5833333333333335,0.1955830093393272,0.6866878442146456,0.061278534291091716
-61.25,1.5833333333333335,0.1886554759578935,0.6732110164572919,0.06165053122804583
-61.08333333333333,1.5833333333333335,0.15197225899717873,0.6982091376360715,0.04586383909815286
-60.916666666666664,1.5833333333333335,0.15286674322874463,0.6657945484705025,0.05108889894460636
-60.75,1.5833333333333335,0.15902117832376556,0.6499560442121917,0.055664402314489374
-60.58333333333333,1.5833333333333335,0.15676995228647936,0.4406752891262953,0.08768530823631955
-60.416666666666664,1.5833333333333335,0.1629988806341986,0.45901428634616,0.08818006576466902
-60.25,1.5833333333333335,0.2116510758345428,0.6114607645274015,0.08223474719170622
-60.08333333333333,1.5833333333333335,0.10529380529381537,0.4099870169257501,0.06212471216064325
-59.916666666666664,1.5833333333333335,0.06909632522343485,0.38351898261907746,0.042596572871026216
-59.75,1.5833333333333335,0.08289489561768083,0.43403332810171164,0.04691574819009483
-59.58333333333333,1.5833333333333335,0.060436329167477196,0.3590512102953776,0.03873659203408468
-57.75,1.5833333333333335,0.11080630599349221,0.40525425504248075,0.06590157900409037
-57.58333333333333,1.5833333333333335,0.10094958073132873,0.5122629283999023,0.049236852885155925
-57.416666666666664,1.5833333333333335,0.10025796532754626,0.3753885271079446,0.06262227539239928
-57.25,1.5833333333333335,0.10269408685850503,0.5111390635264738,0.050203127471942416
-57.08333333333333,1.5833333333333335,0.09804716045203658,0.49616641275689233,0.04939945256955015
-56.916666666666664,1.5833333333333335,0.11638266478118652,0.5091450426105305,0.05712700796204222
-56.75,1.5833333333333335,0.1466743173284465,0.5245102659524333,0.06974213213811142
-56.58333333333333,1.5833333333333335,0.12379317028693691,0.35027423697695576,0.08043161202172172
-56.416666666666664,1.5833333333333335,0.101012779420296,0.30975926289594163,0.06972313532399478
-56.25,1.5833333333333335,0.07651056575380524,0.3004730279640701,0.05352120439051529
-56.08333333333333,1.5833333333333335,0.07014616858121817,0.40116290463893073,0.042006127843884584
-55.916666666666664,1.5833333333333335,0.10686679230805143,0.3488231416117731,0.06958918208118407
-55.75,1.5833333333333335,0.10336383847378058,0.35701510945779574,0.06646138636708589
-55.58333333333333,1.5833333333333335,0.081698887040437,0.43185254798299,0.0464170145046498
-55.416666666666664,1.5833333333333335,0.08380154105172949,0.3160107789846914,0.05731935078385487
-55.25,1.5833333333333335,0.11011397467074097,0.32598551708386897,0.07421841369953941
-55.08333333333333,1.5833333333333335,0.07082497280345414,0.3314638027923054,0.04734905798535963
-54.916666666666664,1.5833333333333335,0.07494966458216046,0.33051932131516587,0.050177352311665466
-54.75,1.5833333333333335,0.0838412745544965,0.35313307120379,0.05423414777742698
-54.58333333333333,1.5833333333333335,0.15922806006576867,0.41408862726525025,0.09329353125102571
-54.416666666666664,1.5833333333333335,0.19787711515484843,0.4464895522764895,0.10952705060359678
-54.25,1.5833333333333335,0.21483248785196932,0.46097346130452155,0.11580041232618545
-54.08333333333333,1.5833333333333335,0.19539798196584457,0.459323502848988,0.10564709643966946
-53.916666666666664,1.5833333333333335,0.19026829067476092,0.4558796631497545,0.10352884641387135
-53.75,1.5833333333333335,0.21552832340967298,0.49380880240566655,0.10909854014224117
-53.58333333333333,1.5833333333333335,0.24202175264797451,0.5024212385024002,0.12042488393805761
-53.416666666666664,1.5833333333333335,0.2625035537855529,0.5338028837937668,0.12237839976871258
-53.25,1.5833333333333335,0.2683727705314084,0.5494738721393071,0.1209089451307617
-53.08333333333333,1.5833333333333335,0.23131298019311794,0.49507569173185567,0.11679554651745304
-52.916666666666664,1.5833333333333335,0.2660827153100526,0.5796206844942273,0.1118556697299573
-52.75,1.5833333333333335,0.5358210500532233,0.7266897742173436,0.14644537216914652
-52.58333333333333,1.5833333333333335,0.582515696713262,0.5041791863298694,0.2888234067199926
-52.416666666666664,1.5833333333333335,0.5738615928588171,0.5181544011141818,0.27651268288862635
-52.25,1.5833333333333335,0.6568020865095675,0.5388558786087877,0.30288042111136954
-52.08333333333333,1.5833333333333335,0.755095349405863,0.6040797571487345,0.29895753411263043
-51.916666666666664,1.5833333333333335,0.75467491657146335,0.533648795631272,0.35194355624997126
-51.75,1.5833333333333335,0.7215178454516131,0.4912947398514044,0.367039923272317
-51.58333333333333,1.5833333333333335,0.692823662463324,0.4805493245356983,0.35988771944422504
-51.416666666666664,1.5833333333333335,0.6794241462442719,0.49487706504555895,0.343192718829822
-51.25,1.5833333333333335,0.6708490195560667,0.44884810824393184,0.3697397062110297
-51.08333333333333,1.5833333333333335,0.6595553601436936,0.6016626675374847,0.26272552277099254
-50.916666666666664,1.5833333333333335,0.5747026092473992,0.6077202850210207,0.2254441757532455
-50.75,1.5833333333333335,0.4235508634495858,0.5923248965218084,0.1726711420850873
-50.58333333333333,1.5833333333333335,0.33258823399409027,0.5547538621271225,0.14808362668782954
-50.416666666666664,1.5833333333333335,0.3484783569456195,0.4017679571751219,0.208470919355835
-50.25,1.5833333333333335,0.36226673020455363,0.5593797693779162,0.15962205020943862
-50.08333333333333,1.5833333333333335,0.4168839245727863,0.48798848731168615,0.21344936883595322
-62.25,1.416666666666667,0.24949008745042636,0.6325206778489094,0.091682448219699
-62.08333333333333,1.416666666666667,0.14882944066416104,0.6174666568038896,0.05693222350326867
-61.916666666666664,1.416666666666667,0.26128266702414416,0.7616505296077284,0.06227658530788501
-61.75,1.416666666666667,0.40417361224099024,0.7923298184542158,0.08393480743010183
-61.58333333333333,1.416666666666667,0.30352795265313703,0.7571135575621059,0.07372282460037803
-61.416666666666664,1.416666666666667,0.1594184379915443,0.6892858302081308,0.04953356761005926
-61.25,1.416666666666667,0.18860743402709412,0.6716587874377439,0.06192759358671181
-61.08333333333333,1.416666666666667,0.16828952181344664,0.6970822467907499,0.050977883836388335
-60.916666666666664,1.416666666666667,0.1638962850615582,0.6959960174427422,0.049825123385053294
-60.75,1.416666666666667,0.1931179684500245,0.651489266345786,0.0673036848663294
-60.58333333333333,1.416666666666667,0.20894009793949295,0.6298449622024196,0.07734022985022317
-60.416666666666664,1.416666666666667,0.2748202802442784,0.6366384582257133,0.09985912074040254
-60.25,1.416666666666667,0.1112497612747298,0.3663035193069654,0.07049858219773651
-60.08333333333333,1.416666666666667,0.07781436723578188,0.38321908043598296,0.04799441697897766
-59.916666666666664,1.416666666666667,0.08680045025203695,0.40581533642460005,0.051575496331199816
-59.75,1.416666666666667,0.09565855333263704,0.4563929909129355,0.052000660070750264
-59.58333333333333,1.416666666666667,0.14469829619474933,0.6949203789963603,0.04414450136296653
