lon,lat,adequabilidade_atual,incerteza_integrada
-52.08333333333333,2.75,0.42097514867782593,0.4845498502254486
-51.916666666666664,2.75,0.5004745721817017,0.4597427248954773
-51.75,2.75,0.6316194534301758,0.42193612456321716
-51.58333333333333,2.75,0.599664032459259,0.4320160150527954
-51.416666666666664,2.75,0.664862334728241,0.3893701136112213
-51.25,2.75,0.7409272193908691,0.3060332238674164
-51.08333333333333,2.75,0.7434524297714233,0.34687376022338867
-60.916666666666664,2.5833333333333335,0.13788698613643646,0.48243603110313416
-60.75,2.5833333333333335,0.12204273790121078,0.4906773269176483
-60.58333333333333,2.5833333333333335,0.15639442205429077,0.5110663771629333
-60.416666666666664,2.5833333333333335,0.19917532801628113,0.5128032565116882
-60.25,2.5833333333333335,0.15980584919452667,0.5083492398262024
-60.08333333333333,2.5833333333333335,0.084282286465168,0.44063904881477356
-52.416666666666664,2.5833333333333335,0.4249040484428406,0.4887029230594635
-52.25,2.5833333333333335,0.47788217663764954,0.46171119809150696
-52.08333333333333,2.5833333333333335,0.46399086713790894,0.45846667885780334
-51.916666666666664,2.5833333333333335,0.5100022554397583,0.43783992528915405
-51.75,2.5833333333333335,0.688187837600708,0.3845195770263672
-51.58333333333333,2.5833333333333335,0.6846146583557129,0.3763955235481262
-51.416666666666664,2.5833333333333335,0.714847207069397,0.33320149779319763
-51.25,2.5833333333333335,0.7794570326805115,0.32025471329689026
-51.08333333333333,2.5833333333333335,0.7529243230819702,0.3328230082988739
-61.25,2.416666666666667,0.17476612329483032,0.4812682867050171
-61.08333333333333,2.416666666666667,0.1676429957151413,0.4016895890235901
-60.916666666666664,2.416666666666667,0.143582284450531,0.4890674948692322
-60.75,2.416666666666667,0.14565418660640717,0.4960245192050934
-60.58333333333333,2.416666666666667,0.19598451256752014,0.5163091421127319
-60.416666666666664,2.416666666666667,0.1052078977227211,0.45626041293144226
-60.25,2.416666666666667,0.09538885951042175,0.45340704917907715
-60.08333333333333,2.416666666666667,0.12330692261457443,0.48437997698783875
-55.25,2.416666666666667,0.06955832242965698,0.3201599717140198
-55.08333333333333,2.416666666666667,0.0850210189819336,0.3276301324367523
-52.416666666666664,2.416666666666667,0.3878835439682007,0.5096659660339355
-52.25,2.416666666666667,0.43287694454193115,0.48087215423583984
-52.08333333333333,2.416666666666667,0.4138585925102234,0.49360522627830505
-51.916666666666664,2.416666666666667,0.45067211985588074,0.46678289771080017
-51.75,2.416666666666667,0.7010028958320618,0.3839015066623688
-51.58333333333333,2.416666666666667,0.7327649593353271,0.38510817289352417
-51.416666666666664,2.416666666666667,0.7740567922592163,0.32247012853622437
-51.25,2.416666666666667,0.7569327354431152,0.32810622453689575
-51.08333333333333,2.416666666666667,0.7711470127105713,0.3329678773880005
-50.916666666666664,2.416666666666667,0.5103762745857239,0.49742522835731506
-61.416666666666664,2.25,0.2747158706188202,0.5186710357666016
-61.25,2.25,0.28287482261657715,0.5254941582679749
-61.08333333333333,2.25,0.17521044611930847,0.5109530687332153
-60.916666666666664,2.25,0.15174207091331482,0.5100758671760559
-60.75,2.25,0.17395003139972687,0.5234681963920593
-60.58333333333333,2.25,0.18720555305480957,0.5416882038116455
-60.416666666666664,2.25,0.13673743605613708,0.4856533408164978
-60.25,2.25,0.057233139872550964,0.42279431223869324
-60.08333333333333,2.25,0.10932579636573792,0.47340282797813416
-55.916666666666664,2.25,0.06896401941776276,0.29116982221603394
-55.75,2.25,0.057651128619909286,0.35228288173675537
-55.58333333333333,2.25,0.021259931847453117,0.37042000889778137
-55.416666666666664,2.25,0.06946339458227158,0.39635589718818665
-55.25,2.25,0.04956456646323204,0.3161402642726898
-55.08333333333333,2.25,0.07241971790790558,0.33429670333862305
-54.916666666666664,2.25,0.08156702667474747,0.3416922986507416
-54.75,2.25,0.07957816869020462,0.34455829858779907
-52.58333333333333,2.25,0.39294058084487915,0.4876580834388733
-52.416666666666664,2.25,0.39520564675331116,0.5007485747337341
-52.25,2.25,0.39107465744018555,0.4980210065841675
-52.08333333333333,2.25,0.4610329270362854,0.44657596945762634
-51.916666666666664,2.25,0.48401010036468506,0.4443269371986389
-51.75,2.25,0.4315512478351593,0.4415881633758545
-51.58333333333333,2.25,0.6311473250389099,0.3640884757041931
-51.416666666666664,2.25,0.7759649157524109,0.3206910192966461
-51.25,2.25,0.7512906193733215,0.3494734466075897
-51.08333333333333,2.25,0.7973425984382629,0.3505881726741791
-50.916666666666664,2.25,0.5090807676315308,0.501115620136261
-61.58333333333333,2.0833333333333335,0.1804324835538864,0.44445982575416565
-61.416666666666664,2.0833333333333335,0.17136360704898834,0.5297603011131287
-61.25,2.0833333333333335,0.16673888266086578,0.5265297889709473
-61.08333333333333,2.0833333333333335,0.1442229002714157,0.5200008153915405
-60.916666666666664,2.0833333333333335,0.1818954348564148,0.5311168432235718
-60.75,2.0833333333333335,0.0969451293349266,0.38748058676719666
-60.58333333333333,2.0833333333333335,0.12175270915031433,0.4937033951282501
-60.416666666666664,2.0833333333333335,0.12833790481090546,0.46345317363739014
-60.25,2.0833333333333335,0.07408279925584793,0.3526565730571747
-60.08333333333333,2.0833333333333335,0.08681992441415787,0.3710165023803711
-59.916666666666664,2.0833333333333335,0.08246195316314697,0.36088132858276367
-55.916666666666664,2.0833333333333335,0.06982515752315521,0.33540335297584534
-55.75,2.0833333333333335,0.07137002795934677,0.335531085729599
-55.58333333333333,2.0833333333333335,0.05963841825723648,0.3719857633113861
-55.416666666666664,2.0833333333333335,0.06407299637794495,0.3886387348175049
-55.25,2.0833333333333335,0.06610807776451111,0.4080697298049927
-55.08333333333333,2.0833333333333335,0.0592140257358551,0.33006033301353455
-54.916666666666664,2.0833333333333335,0.06798271089792252,0.33303868770599365
-54.75,2.0833333333333335,0.07783877104520798,0.34992673993110657
-54.58333333333333,2.0833333333333335,0.114133819937706,0.3800453841686249
-54.416666666666664,2.0833333333333335,0.12036579102277756,0.38566064834594727
-54.25,2.0833333333333335,0.09773721545934677,0.37459680438041687
-54.08333333333333,2.0833333333333335,0.14258429408073425,0.40033549070358276
-53.916666666666664,2.0833333333333335,0.10674166679382324,0.3967668414115906
-53.75,2.0833333333333335,0.13884523510932922,0.41307026147842407
-53.58333333333333,2.0833333333333335,0.14187297224998474,0.4103447198867798
-53.416666666666664,2.0833333333333335,0.16173499822616577,0.42905470728874207
-53.25,2.0833333333333335,0.15285535156726837,0.42849230766296387
-53.08333333333333,2.0833333333333335,0.3025636076927185,0.4814576506614685
-52.916666666666664,2.0833333333333335,0.346499502658844,0.5004934072494507
-52.75,2.0833333333333335,0.3454533815383911,0.48946961760520935
-52.58333333333333,2.0833333333333335,0.3378935158252716,0.5115569233894348
-52.416666666666664,2.0833333333333335,0.3193533420562744,0.5006800293922424
-52.25,2.0833333333333335,0.37937700748443604,0.4928123950958252
-52.08333333333333,2.0833333333333335,0.4367850422859192,0.4495932459831238
-51.916666666666664,2.0833333333333335,0.4887682795524597,0.41111496090888977
-51.75,2.0833333333333335,0.48043614625930786,0.43033310770988464
-51.58333333333333,2.0833333333333335,0.555807888507843,0.41327646374702454
-51.416666666666664,2.0833333333333335,0.7108308672904968,0.31073907017707825
-51.25,2.0833333333333335,0.7684480547904968,0.32516053318977356
-51.08333333333333,2.0833333333333335,0.676183819770813,0.34171822667121887
-50.916666666666664,2.0833333333333335,0.5204682946205139,0.4866819679737091
-50.75,2.0833333333333335,0.3637550175189972,0.4677329957485199
-50.58333333333333,2.0833333333333335,0.3307502269744873,0.47607335448265076
-61.75,1.916666666666667,0.23316778242588043,0.5958488583564758
-61.58333333333333,1.916666666666667,0.30771225690841675,0.5896617770195007
-61.416666666666664,1.916666666666667,0.16921758651733398,0.5453708171844482
-61.25,1.916666666666667,0.14340771734714508,0.5433937311172485
-61.08333333333333,1.916666666666667,0.1494007408618927,0.5339033603668213
-60.916666666666664,1.916666666666667,0.16580481827259064,0.5507013201713562
-60.75,1.916666666666667,0.1583653688430786,0.5238675475120544
-60.58333333333333,1.916666666666667,0.15481629967689514,0.5033307075500488
-60.416666666666664,1.916666666666667,0.13709910213947296,0.38836342096328735
-60.25,1.916666666666667,0.1512332260608673,0.38357844948768616
-60.08333333333333,1.916666666666667,0.10057640075683594,0.37872838973999023
-59.916666666666664,1.916666666666667,0.08089257031679153,0.38048645853996277
-55.916666666666664,1.916666666666667,0.07582829892635345,0.3271157741546631
-55.75,1.916666666666667,0.0926857441663742,0.3382212519645691
-55.58333333333333,1.916666666666667,0.07748965173959732,0.3000088632106781
-55.416666666666664,1.916666666666667,0.06448309123516083,0.3130592703819275
-55.25,1.916666666666667,0.06282225996255875,0.40725845098495483
-55.08333333333333,1.916666666666667,0.06306298822164536,0.3342617452144623
-54.916666666666664,1.916666666666667,0.06765832751989365,0.33553576469421387
-54.75,1.916666666666667,0.08174500614404678,0.35495805740356445
-54.58333333333333,1.916666666666667,0.11259692907333374,0.37863388657569885
-54.416666666666664,1.916666666666667,0.1335705816745758,0.3964124321937561
-54.25,1.916666666666667,0.14435569941997528,0.4043729603290558
-54.08333333333333,1.916666666666667,0.13975051045417786,0.41152632236480713
-53.916666666666664,1.916666666666667,0.147344172000885,0.4122715890407562
-53.75,1.916666666666667,0.16528409719467163,0.4226399064064026
-53.58333333333333,1.916666666666667,0.15621432662010193,0.4237326979637146
-53.416666666666664,1.916666666666667,0.18478725850582123,0.44238734245300293
-53.25,1.916666666666667,0.22195474803447723,0.4560401141643524
-53.08333333333333,1.916666666666667,0.17944873869419098,0.4693163335323334
-52.916666666666664,1.916666666666667,0.38019558787345886,0.4877059757709503
-52.75,1.916666666666667,0.30369219183921814,0.4791731834411621
-52.58333333333333,1.916666666666667,0.3300168216228485,0.46795251965522766
-52.416666666666664,1.916666666666667,0.41630053520202637,0.4963153898715973
-52.25,1.916666666666667,0.43926337361335754,0.4866281747817993
-52.08333333333333,1.916666666666667,0.49805960059165955,0.4704887866973877
-51.916666666666664,1.916666666666667,0.4859960675239563,0.43135902285575867
-51.75,1.916666666666667,0.4393943250179291,0.4417707026004791
-51.58333333333333,1.916666666666667,0.5100707411766052,0.44310516119003296
-51.416666666666664,1.916666666666667,0.6530278325080872,0.35447198152542114
-51.25,1.916666666666667,0.7139396667480469,0.3624242842197418
-51.08333333333333,1.916666666666667,0.6094850897789001,0.35644659399986267
-50.916666666666664,1.916666666666667,0.48508816957473755,0.4942047595977783
-50.75,1.916666666666667,0.37190377712249756,0.47798261046409607
-50.58333333333333,1.916666666666667,0.28241050243377686,0.47475698590278625
-61.916666666666664,1.75,0.05218721553683281,0.3945576846599579
-61.75,1.75,0.019760234281420708,0.2865500748157501
-61.58333333333333,1.75,0.3074382245540619,0.6361052989959717
-61.416666666666664,1.75,0.15954357385635376,0.5565826296806335
-61.25,1.75,0.14345380663871765,0.5491663813591003
-61.08333333333333,1.75,0.14365743100643158,0.5661829113960266
-60.916666666666664,1.75,0.11884745210409164,0.5546683073043823
-60.75,1.75,0.11466719955205917,0.5310243368148804
-60.58333333333333,1.75,0.12485437095165253,0.5110762715339661
-60.416666666666664,1.75,0.13556987047195435,0.487728476524353
-60.25,1.75,0.12825290858745575,0.3966009318828583
-60.08333333333333,1.75,0.07877181470394135,0.3604525625705719
-59.916666666666664,1.75,0.048286665230989456,0.3328803479671478
-59.75,1.75,0.04941815137863159,0.35227563977241516
-57.25,1.75,0.08601841330528259,0.4353456497192383
-57.08333333333333,1.75,0.08716560900211334,0.43943163752555847
-56.916666666666664,1.75,0.09047921746969223,0.4377598464488983
-56.75,1.75,0.12275498360395432,0.45020753145217896
-56.58333333333333,1.75,0.1035071313381195,0.3364968001842499
-56.416666666666664,1.75,0.05249100178480148,0.2972222864627838
-56.08333333333333,1.75,0.055822208523750305,0.3656977117061615
-55.916666666666664,1.75,0.0795867070555687,0.3322075605392456
-55.75,1.75,0.08377296477556229,0.33609670400619507
-55.58333333333333,1.75,0.07778686285018921,0.3671877384185791
-55.416666666666664,1.75,0.08458371460437775,0.33057260513305664
-55.25,1.75,0.0584866888821125,0.32746022939682007
-55.08333333333333,1.75,0.06133062392473221,0.33269912004470825
-54.916666666666664,1.75,0.0670948475599289,0.33740851283073425
-54.75,1.75,0.08853292465209961,0.3662181496620178
-54.58333333333333,1.75,0.1361616551876068,0.38874292373657227
-54.416666666666664,1.75,0.14083564281463623,0.40153443813323975
-54.25,1.75,0.14970792829990387,0.4074907898902893
-54.08333333333333,1.75,0.15455830097198486,0.4164714217185974
-53.916666666666664,1.75,0.15407459437847137,0.4202677309513092
-53.75,1.75,0.17626583576202393,0.4274681508541107
-53.58333333333333,1.75,0.18147724866867065,0.44580796360969543
-53.416666666666664,1.75,0.18177659809589386,0.44693633913993835
-53.25,1.75,0.16234639286994934,0.44426414370536804
-53.08333333333333,1.75,0.13489770889282227,0.4453970491886139
-52.916666666666664,1.75,0.36862656474113464,0.5993400812149048
-52.75,1.75,0.36134642362594604,0.48375821113586426
-52.58333333333333,1.75,0.4086724817752838,0.4590134024620056
-52.416666666666664,1.75,0.4567415714263916,0.465897798538208
-52.25,1.75,0.47943004965782166,0.5098470449447632
-52.08333333333333,1.75,0.5618680715560913,0.48607292771339417
-51.916666666666664,1.75,0.5163990259170532,0.4445422887802124
-51.75,1.75,0.4698878526687622,0.465193510055542
-51.58333333333333,1.75,0.5050185918807983,0.455851674079895
-51.416666666666664,1.75,0.5698880553245544,0.4112551808357239
-51.25,1.75,0.6844802498817444,0.37252041697502136
-51.08333333333333,1.75,0.5202499032020569,0.5192175507545471
-50.916666666666664,1.75,0.46078190207481384,0.4984096586704254
-50.75,1.75,0.3417210876941681,0.49482330679893494
-50.58333333333333,1.75,0.274314284324646,0.4746721088886261
-50.416666666666664,1.75,0.29155203700065613,0.46781837940216064
-61.916666666666664,1.5833333333333335,0.0226411372423172,0.3466697633266449
-61.75,1.5833333333333335,0.22511450946331024,0.6026183366775513
-61.58333333333333,1.5833333333333335,0.31574171781539917,0.630418062210083
-61.416666666666664,1.5833333333333335,0.16110244393348694,0.5595957636833191
-61.25,1.5833333333333335,0.15562322735786438,0.5511009693145752
-61.08333333333333,1.5833333333333335,0.12660925090312958,0.5668579339981079
-60.916666666666664,1.5833333333333335,0.12731672823429108,0.5464261770248413
-60.75,1.5833333333333335,0.1321844756603241,0.536442756652832
-60.58333333333333,1.5833333333333335,0.13040390610694885,0.4045276641845703
-60.416666666666664,1.5833333333333335,0.13533057272434235,0.41608721017837524
-60.25,1.5833333333333335,0.17381121218204498,0.5121781826019287
-60.08333333333333,1.5833333333333335,0.0896897092461586,0.38518404960632324
-59.916666666666664,1.5833333333333335,0.061059918254613876,0.36850056052207947
-59.75,1.5833333333333335,0.07197366654872894,0.40034106373786926
-59.58333333333333,1.5833333333333335,0.05421043932437897,0.35307788848876953
-57.75,1.5833333333333335,0.09404972940683365,0.38220086693763733
-57.58333333333333,1.5833333333333335,0.08625371754169464,0.44965121150016785
-57.416666666666664,1.5833333333333335,0.0857066959142685,0.363375723361969
-57.25,1.5833333333333335,0.08763350546360016,0.44894281029701233
-57.08333333333333,1.5833333333333335,0.08395809680223465,0.4395051598548889
-56.916666666666664,1.5833333333333335,0.09846025705337524,0.44768592715263367
-56.75,1.5833333333333335,0.12241893261671066,0.4573710262775421
-56.58333333333333,1.5833333333333335,0.10432147234678268,0.3475455343723297
-56.416666666666664,1.5833333333333335,0.0863037034869194,0.3220078945159912
-56.25,1.5833333333333335,0.066924087703228,0.3161545395851135
-56.08333333333333,1.5833333333333335,0.06189027428627014,0.3796219825744629
-55.916666666666664,1.5833333333333335,0.09093383699655533,0.34663087129592896
-55.75,1.5833333333333335,0.08816323429346085,0.3517944812774658
-55.58333333333333,1.5833333333333335,0.07102770358324051,0.3989664614200592
-55.416666666666664,1.5833333333333335,0.07269076257944107,0.3259483873844147
-55.25,1.5833333333333335,0.093502141535282135,0.332235723733902
-55.08333333333333,1.5833333333333335,0.06242716312408447,0.33568882942199707
-54.916666666666664,1.5833333333333335,0.06568951904773712,0.33509349822998047
-54.75,1.5833333333333335,0.0727221891283989,0.3493475317955017
-54.58333333333333,1.5833333333333335,0.13234810531139374,0.3877694010734558
-54.416666666666664,1.5833333333333335,0.16291692852973938,0.40819254517555237
-54.25,1.5833333333333335,0.17632749676704407,0.4173221290111542
-54.08333333333333,1.5833333333333335,0.16095609962940216,0.41628211736679077
-53.916666666666664,1.5833333333333335,0.1568988561630249,0.4141113758087158
-53.75,1.5833333333333335,0.17687785625457764,0.4380190968513489
-53.58333333333333,1.5833333333333335,0.197832390666008,0.4434477388858795
-53.416666666666664,1.5833333333333335,0.2140321284532547,0.46322840452194214
-53.25,1.5833333333333335,0.21867428719997406,0.4731062352657318
-53.08333333333333,1.5833333333333335,0.18936246633529663,0.4388176500797272
-52.916666666666664,1.5833333333333335,0.2168630063533783,0.492108553647995
-52.75,1.5833333333333335,0.4302080273628235,0.5848100185394287
-52.58333333333333,1.5833333333333335,0.4671403765678406,0.4445558190345764
-52.416666666666664,1.5833333333333335,0.46029555797576904,0.453364759683609
-52.25,1.5833333333333335,0.5258959531784058,0.4664134383201599
-52.08333333333333,1.5833333333333335,0.6036393642425537,0.5075257420539856
-51.916666666666664,1.5833333333333335,0.6033068299293518,0.46313127875328064
-51.75,1.5833333333333335,0.5770817995071411,0.43643441796302795
-51.58333333333333,1.5833333333333335,0.5543866157531738,0.4296613037586212
-51.416666666666664,1.5833333333333335,0.543788492679596,0.43869245052337646
-51.25,1.5833333333333335,0.537006139755249,0.40967920422554016
-51.08333333333333,1.5833333333333335,0.5280736088752747,0.5060021877288818
-50.916666666666664,1.5833333333333335,0.4609607458114624,0.5098204612731934
-50.75,1.5833333333333335,0.3414098024368286,0.5001163482666016
-50.58333333333333,1.5833333333333335,0.2694644331932068,0.4764343500137329
-50.416666666666664,1.5833333333333335,0.28203245997428894,0.3800033628940582
-50.25,1.5833333333333335,0.29293814301490784,0.47935017943382263
-50.08333333333333,1.5833333333333335,0.33613669872283936,0.4343504011631012
-62.25,1.416666666666667,0.20373934507369995,0.5254527926445007
-62.08333333333333,1.416666666666667,0.12412349134683609,0.5159638524055481
-61.916666666666664,1.416666666666667,0.2130664885044098,0.6068466901779175
-61.75,1.416666666666667,0.3260836899280548,0.6261846423149109
-61.58333333333333,1.416666666666667,0.24647969007492065,0.603986918926239
-61.416666666666664,1.416666666666667,0.13249868154525757,0.5612333416938782
-61.25,1.416666666666667,0.15558522939682007,0.5501225590705872
-61.08333333333333,1.416666666666667,0.13951511681079865,0.5661476254463196
-60.916666666666664,1.416666666666667,0.1360403597354889,0.5654629468917847
-60.75,1.416666666666667,0.15915276110172272,0.5374091863632202
-60.58333333333333,1.416666666666667,0.17166700959205627,0.5237662196159363
-60.416666666666664,1.416666666666667,0.22377383708953857,0.5280483365058899
-60.25,1.416666666666667,0.09440047293901443,0.35764920711517334
-60.08333333333333,1.416666666666667,0.06795530766248703,0.3683115243911743
-59.916666666666664,1.416666666666667,0.07506269961595535,0.3825545310974121
-59.75,1.416666666666667,0.08206886798143387,0.41443493962287903
-59.58333333333333,1.416666666666667,0.12085603177547455,0.5647849440574646
-59.416666666666664,1.416666666666667,0.08839114755392075,0.49022868275642395
-58.25,1.416666666666667,0.07078398019075394,0.4239346385002136
-58.08333333333333,1.416666666666667,0.05777844414114952,0.4172671139240265
-57.916666666666664,1.416666666666667,0.0826205387711525,0.44823890924453735
-57.75,1.416666666666667,0.1150730550289154,0.47130337357521057
-57.58333333333333,1.416666666666667,0.10435163229703903,0.47004860639572144
-57.416666666666664,1.416666666666667,0.09881143271923065,0.4766632318496704
-57.25,1.416666666666667,0.09555332362651825,0.46920257806777954
-57.08333333333333,1.416666666666667,0.09274772554636002,0.4550497829914093
-56.916666666666664,1.416666666666667,0.11160202324390411,0.4639044404029846
-56.75,1.416666666666667,0.10427282005548477,0.4579339921474457
-56.58333333333333,1.416666666666667,0.11339891701936722,0.3700208365917206
-56.416666666666664,1.416666666666667,0.07996427267789841,0.33931392431259155
-56.25,1.416666666666667,0.06465490162372589,0.32093966007232666
-56.08333333333333,1.416666666666667,0.06655663996934891,0.3849300146102905
-55.916666666666664,1.416666666666667,0.08266770094633102,0.37090036273002625
-55.75,1.416666666666667,0.06042509898543358,0.30518659949302673
-55.58333333333333,1.416666666666667,0.06627216190099716,0.3284967839717865
-55.416666666666664,1.416666666666667,0.07863987237215042,0.34152722358703613
-55.25,1.416666666666667,0.06563320755958557,0.32849711179733276
-55.08333333333333,1.416666666666667,0.06626591086387634,0.33887889981269836
-54.916666666666664,1.416666666666667,0.06486132740974426,0.3432433605194092
-54.75,1.416666666666667,0.0736728087067604,0.35488906502723694
-54.58333333333333,1.416666666666667,0.08839961886405945,0.3722650110721588
-54.416666666666664,1.416666666666667,0.13322846591472626,0.36907923221588135
-54.25,1.416666666666667,0.09355121105909348,0.3774898946285248
-54.08333333333333,1.416666666666667,0.16778616607189178,0.42172250151634216
-53.916666666666664,1.416666666666667,0.17787674069404602,0.43761685490608215
-53.75,1.416666666666667,0.19044986367225647,0.4452262818813324
-53.58333333333333,1.416666666666667,0.2007802426815033,0.4535413384437561
-53.416666666666664,1.416666666666667,0.204743430018425,0.460040420293808
-53.25,1.416666666666667,0.20924407243728638,0.46800968050956726
-53.08333333333333,1.416666666666667,0.23264378309249878,0.46415823698043823
-52.916666666666664,1.416666666666667,0.18220359086990356,0.4646156430244446
-52.75,1.416666666666667,0.47543734312057495,0.4837949872016907
-52.58333333333333,1.416666666666667,0.43365368247032166,0.46819648146629333
-52.416666666666664,1.416666666666667,0.5004048943519592,0.451665461063385
-52.25,1.416666666666667,0.5223385691642761,0.4707168638706207
-52.08333333333333,1.416666666666667,0.5854525566101074,0.4413568675518036
-51.916666666666664,1.416666666666667,0.5082834959030151,0.4380388855934143
-51.75,1.416666666666667,0.5292084813117981,0.4109033942222595
-51.58333333333333,1.416666666666667,0.5495445728302002,0.39744192361831665
-51.416666666666664,1.416666666666667,0.5378182530403137,0.4145393371582031
-51.25,1.416666666666667,0.48311617970466614,0.4063014090061188
-51.08333333333333,1.416666666666667,0.489108681678772,0.51495361328125
-50.916666666666664,1.416666666666667,0.3894529640674591,0.506666362285614
-50.75,1.416666666666667,0.29505929350852966,0.48165276646614075
-50.58333333333333,1.416666666666667,0.2531704604625702,0.45971667766571045
-50.416666666666664,1.416666666666667,0.2699277102947235,0.4576815366744995
-50.25,1.416666666666667,0.28004196286201477,0.3805159628391266
-50.08333333333333,1.416666666666667,0.25917965173721313,0.3863106667995453
-63.24999999999999,1.25,0.23668289184570313,0.5949860215187073
-63.08333333333333,1.25,0.16960710287094116,0.5117731690406799
-62.916666666666664,1.25,0.1414978951215744,0.4261174499988556
-62.75,1.25,0.1683174967765808,0.43737661838531494
-62.58333333333333,1.25,0.16850480437278748,0.5209215879440308
-62.416666666666664,1.25,0.2694452106952667,0.5182995796203613
-62.25,1.25,0.18286146223545074,0.49601858854293823
-62.08333333333333,1.25,0.3802949786186218,0.5745939612388611
-61.916666666666664,1.25,0.3458213806152344,0.5917370319366455
-61.75,1.25,0.25820818543434143,0.5952531099319458
-61.58333333333333,1.25,0.15714843571186066,0.5853134989738464
-61.416666666666664,1.25,0.13863128423690796,0.5760762691497803
-61.25,1.25,0.13075639307498932,0.5444967746734619
-61.08333333333333,1.25,0.1430404931306839,0.5730913877487183
-60.916666666666664,1.25,0.1482507586479187,0.5610559582710266
-60.75,1.25,0.16119061410427094,0.5467936396598816
-60.58333333333333,1.25,0.16178180277347565,0.5245737433433533
-60.416666666666664,1.25,0.20436473190784454,0.5274295210838318
-60.25,1.25,0.23148813843727112,0.548595130443573
-60.08333333333333,1.25,0.17280791699886322,0.5406582951545715
-59.916666666666664,1.25,0.10275997966527939,0.4557822048664093
-59.75,1.25,0.09373880922794342,0.42849549651145935
-59.58333333333333,1.25,0.07891697436571121,0.41543275117874146
-59.416666666666664,1.25,0.0867738351225853,0.5183677077293396
-59.25,1.25,0.1237662136554718,0.5632767677307129
-58.416666666666664,1.25,0.02692009136080742,0.4118873178958893
-58.25,1.25,0.032118868082761765,0.3950856029987335
-58.08333333333333,1.25,0.03768392279744148,0.4039810001850128
-57.916666666666664,1.25,0.046901885420084,0.3182770609855652
-57.75,1.25,0.08145597577095032,0.4479253888130188
-57.58333333333333,1.25,0.12383754551410675,0.48602813482284546
-57.416666666666664,1.25,0.12777014076709747,0.503990888595581
-57.25,1.25,0.0956115871667862,0.4763892889022827
-57.08333333333333,1.25,0.09869149327278137,0.4715622365474701
-56.916666666666664,1.25,0.10385756194591522,0.47741326689720154
-56.75,1.25,0.12691007554531097,0.39801913499832153
-56.58333333333333,1.25,0.1022581085562706,0.36935266852378845
-56.416666666666664,1.25,0.07612206041812897,0.34607788920402527
-56.25,1.25,0.06543643772602081,0.3376026749610901
-56.08333333333333,1.25,0.07308845221996307,0.42600172758102417
-55.916666666666664,1.25,0.06789212673902512,0.4040383994579315
-55.75,1.25,0.06292010098695755,0.33073270320892334
-55.58333333333333,1.25,0.0724729597568512,0.3479136526584625
-55.416666666666664,1.25,0.08405197411775589,0.3583579659461975
