lon,lat,bio1_temp_media_anual,bio4_sazonalidade_temp,bio12_precipitacao_anual,bio15_sazonalidade_prec,tipo
-67.58333333333333,-2.2499999999999973,26.005958557128906,36.05522155761719,3127,15.356049537658691,Background amazônico
-62.25,-10.249999999999996,24.936250686645508,50.687171936035156,2069,71.33158111572266,Background amazônico
-58.91666666666667,-0.4166666666666643,25.89338493347168,52.03169250488281,2214,43.16128158569336,Background amazônico
-68.58333333333333,-4.2499999999999964,25.98509407043457,37.42330551147461,2601,28.188867568969727,Background amazônico
-65.58333333333333,-9.249999999999996,26.02161407470703,55.0538330078125,1836,62.84170150756836,Background amazônico
-61.583333333333336,1.0833333333333357,27.200332641601563,51.42179870605469,1946,58.77738571166992,Background amazônico
-50.75,-5.916666666666664,24.554780960083008,37.93119430541992,1860,64.69539642333984,Background amazônico
-61.75,-1.7499999999999973,26.403135299682617,30.771915435791016,2510,30.501882553100586,Background amazônico
-63.583333333333336,-1.0833333333333304,26.260238647460938,31.339099884033203,2520,27.925914764404297,Background amazônico
-62.75,-8.58333333333333,25.38397979736328,44.22679138183594,2301,65.22542572021484,Background amazônico
-52.75,-11.083333333333329,25.761520385742188,60.55342102050781,1990,77.895599365234375,Background amazônico
-60.583333333333336,3.5833333333333357,27.45646858215332,73.39689636230469,1714,69.64920806884766,Background amazônico
-71.75,-7.2499999999999964,25.1525936126709,51.532867431640625,2340,39.37746810913086,Background amazônico
-67.08333333333333,-0.7499999999999973,26.090511322021484,43.06197738647461,2803,17.592695236206055,Background amazônico
-58.41666666666667,-3.5833333333333304,27.004697799682617,55.94375991821289,2212,48.3006591796875,Background amazônico
-67.41666666666667,-2.4166666666666643,26.116479873657227,34.35549545288086,3097,16.4510498046875,Background amazônico
-52.083333333333336,-9.58333333333333,25.81712532043457,37.51856231689453,1988,74.54033660888672,Background amazônico
-54.75,-4.416666666666664,24.96906280517578,49.81413269042969,1881,60.89726638793945,Background amazônico
-66.58333333333333,-9.416666666666664,25.88162612915039,65.13176727294922,1906,62.38394546508789,Background amazônico
-53.083333333333336,-9.416666666666664,25.661468505859375,36.160438537597656,2090,72.860015869140625,Background amazônico
-54.583333333333336,-9.249999999999996,25.44881248474121,62.65822982788086,2182,69.54642486572266,Background amazônico
-63.583333333333336,-4.2499999999999964,26.551698684692383,27.529314041137695,2195,36.81990432739258,Background amazônico
-64.75,-8.58333333333333,25.969228744506836,45.50616455078125,2122,60.465293884277344,Background amazônico
-70.91666666666667,-6.7499999999999964,25.411603927612305,45.708168029785156,2459,39.27846145629883,Background amazônico
-67.75,-7.916666666666664,25.269344329833984,59.93741226196289,2110,58.141693115234375,Background amazônico
-61.41666666666667,-0.08333333333333037,26.911540985107422,41.82843017578125,2267,40.76601791381836,Background amazônico
-53.75,-4.7499999999999964,25.31409454345703,43.853424072265625,1712,68.280792236328125,Background amazônico
-54.75,-1.9166666666666643,26.655467987060547,66.06459045410156,1640,69.69535064697266,Background amazônico
-47.41666666666667,-3.5833333333333304,25.869874954223633,45.84126281738281,1827,76.43077850341797,Background amazônico
-62.91666666666667,-6.58333333333333,26.31220817565918,34.669193267822266,2181,52.33564758300781,Background amazônico
-56.75,-3.2499999999999964,26.868614196777344,64.27537536621094,2222,50.50996398925781,Background amazônico
-58.083333333333336,0.9166666666666696,25.233417510986328,54.785499572753906,1946,53.60860824584961,Background amazônico
-53.083333333333336,-2.0833333333333304,26.225677490234375,56.92380142211914,1812,64.80908203125,Background amazônico
-52.91666666666667,-7.416666666666664,25.025833129882813,31.89910125732422,2025,65.65540313720703,Background amazônico
-51.41666666666667,4.083333333333336,26.201948165893555,52.955421447753906,3258,53.441734313964844,Background amazônico
-65.58333333333333,-9.08333333333333,25.99609375,53.49128723144531,1875,62.279911041259766,Background amazônico
-59.41666666666667,-0.9166666666666643,26.492280960083008,49.24568557739258,2250,40.38772964477539,Background amazônico
-50.91666666666667,-4.2499999999999964,25.237770080566406,44.15254211425781,1901,77.5581283569336,Background amazônico
-57.583333333333336,-14.583333333333329,24.667261123657227,116.3356704711914,1697,73.469085693359375,Background amazônico
-68.25,-10.916666666666664,25.366687774658203,89.74180603027344,1683,60.6961669921875,Background amazônico
-69.75,-10.749999999999996,24.566688537597656,83.921630859375,1666,61.78449630737305,Background amazônico
-45.41666666666667,-1.4166666666666643,26.573720932006836,37.12318801879883,2243,84.2564468383789,Background amazônico
-54.91666666666667,1.0833333333333357,25.12253189086914,55.43341064453125,2125,53.33665466308594,Background amazônico
-51.083333333333336,-7.08333333333333,24.50893783569336,31.91489028930664,1973,60.76336669921875,Background amazônico
-50.25,-3.0833333333333304,26.20077133178711,44.378883361816406,2407,77.38835144042969,Background amazônico
-54.41666666666667,-7.2499999999999964,25.65403175354004,41.01142501831055,2196,68.65605163574219,Background amazônico
-68.25,-2.9166666666666643,25.94158363342285,36.758968353271484,3105,17.358245849609375,Background amazônico
-52.91666666666667,-1.5833333333333304,26.472885131835938,61.74102020263672,1789,63.7201042175293,Background amazônico
-51.583333333333336,-9.08333333333333,24.932353973388672,37.450286865234375,1967,72.16226959228516,Background amazônico
-55.75,-0.7499999999999973,25.499208450317383,61.632999420166016,2469,48.357975006103516,Background amazônico
-64.91666666666667,-4.58333333333333,26.466968536376953,27.00992202758789,2308,39.410037994384766,Background amazônico
-46.083333333333336,-5.2499999999999964,25.32756233215332,63.18954849243164,1122,83.05790710449219,Background amazônico
-60.75,-6.416666666666664,26.848844528198242,33.549564361572266,2507,51.87327575683594,Background amazônico
-47.583333333333336,-3.0833333333333304,25.98724937438965,43.40176773071289,1966,75.8409423828125,Background amazônico
-54.41666666666667,-4.916666666666664,25.20790672302246,46.360347747802734,1827,66.49456024169922,Background amazônico
-55.41666666666667,-12.583333333333329,24.325458526611328,78.67095947265625,1904,83.347259521484375,Background amazônico
-69.08333333333333,-4.7499999999999964,26.01035499572754,38.861053466796875,2644,33.39004135131836,Background amazônico
-60.41666666666667,-10.916666666666664,24.805063247680664,56.096744537353516,1978,75.616973876953125,Background amazônico
-51.25,-11.583333333333329,27.01362419128418,78.70057678222656,1643,86.63002014160156,Background amazônico
-52.91666666666667,-6.58333333333333,25.161479949951172,31.478572845458984,1996,63.36625671386719,Background amazônico
-56.25,-3.9166666666666643,26.45577049255371,59.11042404174805,2071,51.84565353393555,Background amazônico
-45.91666666666667,-1.2499999999999973,26.438796997070313,41.46002197265625,2183,87.3081283569336,Background amazônico
-55.25,-12.083333333333329,24.777978897094727,70.67808532714844,1853,83.33753204345703,Background amazônico
-61.25,2.7500000000000027,27.366907119750977,66.1550064086914,1855,70.64611053466797,Background amazônico
-62.41666666666667,0.5833333333333357,26.84971809387207,44.90270233154297,1972,46.583885192871094,Background amazônico
-56.083333333333336,-12.416666666666664,24.548843383789063,80.88626861572266,2102,80.205413818359375,Background amazônico
-66.08333333333333,-8.08333333333333,25.916343688964844,48.57728958129883,2214,59.784385681152344,Background amazônico
-45.25,-1.2499999999999973,26.684722900390625,38.98625564575195,2040,89.04753875732422,Background amazônico
-50.41666666666667,-5.7499999999999964,25.17510414123535,41.329689025878906,1849,66.00885009765625,Background amazônico
-57.91666666666667,-12.583333333333329,24.508291244506836,90.50897216796875,2062,78.59906768798828,Background amazônico
-53.25,-6.2499999999999964,24.884531021118164,34.718013763427734,1972,64.260223388671875,Background amazônico
-63.25,3.916666666666669,24.06557273864746,41.23947525024414,2752,48.17887878417969,Background amazônico
-61.75,-7.08333333333333,26.346792221069336,34.56058120727539,2412,55.9467658996582,Background amazônico
-47.25,-2.9166666666666643,25.880958557128906,43.42808532714844,1947,75.14537811279297,Background amazônico
-52.25,-2.7499999999999964,26.019718170166016,56.18217086791992,1984,68.99785614013672,Background amazônico
-47.75,-1.9166666666666643,26.206438064575195,42.9491081237793,2247,70.73006439208984,Background amazônico
-53.91666666666667,-3.4166666666666643,25.265968322753906,52.688655853271484,1674,66.39571380615234,Background amazônico
-59.75,-14.416666666666664,25.461103439331055,129.40185546875,1672,73.6953353881836,Background amazônico
-56.083333333333336,1.2500000000000027,25.61174964904785,55.62102508544922,1991,57.47596740722656,Background amazônico
-61.75,0.7500000000000027,26.994218826293945,47.17642593383789,1989,53.74849319458008,Background amazônico
-45.41666666666667,-1.2499999999999973,26.638816833496094,38.415687561035156,2186,86.32612609863281,Background amazônico
-48.91666666666667,-7.7499999999999964,25.924177169799805,53.78687286376953,1838,67.17412567138672,Background amazônico
-49.75,-6.7499999999999964,25.481843948364258,50.59905242919922,1857,59.921348571777344,Background amazônico
-61.91666666666667,-10.916666666666664,24.674489974975586,57.052947998046875,2111,71.3851318359375,Background amazônico
-65.08333333333333,-7.416666666666664,26.22586441040039,36.76115036010742,2587,52.94088363647461,Background amazônico
-50.083333333333336,-8.416666666666664,25.888927459716797,44.82184600830078,1891,69.18071746826172,Background amazônico
-67.91666666666667,-5.2499999999999964,25.95940589904785,38.4572868347168,2651,38.69677734375,Background amazônico
-62.583333333333336,-7.2499999999999964,26.052968978881836,38.93219757080078,2190,56.61164093017578,Background amazônico
-54.91666666666667,-9.58333333333333,26.04856300354004,64.363250732421875,2275,70.91106414794922,Background amazônico
-61.75,-9.08333333333333,25.28041648864746,41.407501220703125,2267,64.63238525390625,Background amazônico
-56.91666666666667,-13.749999999999996,24.119718551635742,78.79331970214844,1935,78.08415985107422,Background amazônico
-46.75,-4.2499999999999964,25.577072143554688,48.187652587890625,1494,81.8971176147461,Background amazônico
-64.91666666666667,-2.7499999999999964,26.70646858215332,23.682235717773438,3353,21.79579734802246,Background amazônico
-52.91666666666667,-3.9166666666666643,25.3178653717041,48.748199462890625,1723,70.49603271484375,Background amazônico
-55.75,-0.08333333333333037,25.52285385131836,58.95477294921875,2409,48.803470611572266,Background amazônico
-57.91666666666667,1.5833333333333357,25.855613708496094,55.37492752075195,1844,62.3074951171875,Background amazônico
-69.41666666666667,-9.916666666666664,24.738874435424805,82.53958892822266,1858,58.734718322753906,Background amazônico
-54.75,1.9166666666666692,25.175729751586914,53.89855194091797,2096,54.159080505371094,Background amazônico
-67.91666666666667,-2.0833333333333304,25.89165687561035,36.90214538574219,3210,14.132637977600098,Background amazônico
-64.08333333333333,0.5833333333333357,26.718645095825195,38.22135925292969,2572,37.03083419799805,Background amazônico
-54.583333333333336,2.0833333333333357,25.2076358795166,54.128971099853516,2132,53.699180603027344,Background amazônico
-65.75,-8.249999999999996,25.978343963623047,48.081817626953125,2168,62.577049255371094,Background amazônico
-59.083333333333336,-10.08333333333333,25.583572387695313,46.43265151977539,1936,76.65263366699219,Background amazônico
-72.58333333333333,-4.916666666666664,26.013259887695313,43.738040924072266,2691,30.288890838623047,Background amazônico
-66.75,-3.5833333333333304,26.271438598632813,31.123205184936523,2871,26.699230194091797,Background amazônico
-55.91666666666667,2.0833333333333357,25.935791015625,59.134666442871094,1788,62.834720611572266,Background amazônico
-56.91666666666667,0.9166666666666696,26.11530303955078,54.856807708740234,2036,54.1392707824707,Background amazônico
-49.583333333333336,-3.7499999999999964,26.76268768310547,53.56178283691406,2353,77.01615905761719,Background amazônico
-48.91666666666667,-6.08333333333333,26.21426010131836,53.131744384765625,1655,66.25695037841797,Background amazônico
-61.41666666666667,-1.9166666666666643,26.549041748046875,32.51744079589844,2551,34.204898834228516,Background amazônico
-52.083333333333336,-4.2499999999999964,24.672197341918945,43.37333297729492,2088,66.93901062011719,Background amazônico
-57.25,-1.9166666666666643,26.784666061401367,63.16831588745117,2397,56.316410064697266,Background amazônico
-56.91666666666667,-5.08333333333333,26.627864837646484,49.769264221191406,2266,51.265201568603516,Background amazônico
-63.083333333333336,-3.2499999999999964,26.505416870117188,26.359527587890625,2490,31.29356575012207,Background amazônico
-65.91666666666667,-7.08333333333333,26.041406631469727,39.01773452758789,2624,53.3275032043457,Background amazônico
-61.583333333333336,3.5833333333333357,26.8630313873291,62.914676666259766,1965,63.52006530761719,Background amazônico
-67.41666666666667,-3.2499999999999964,26.264989852905273,33.329368591308594,2855,22.536012649536133,Background amazônico
-68.58333333333333,-5.416666666666664,25.91435432434082,39.35306167602539,2756,39.890960693359375,Background amazônico
-59.583333333333336,-8.416666666666664,25.981136322021484,35.17534637451172,2056,66.79204559326172,Background amazônico
-52.91666666666667,-1.9166666666666643,26.518083572387695,56.407081604003906,1831,63.37534713745117,Background amazônico
-64.25,-3.9166666666666643,26.565937042236328,26.655685424804688,2235,34.35378646850586,Background amazônico
-63.91666666666667,-2.2499999999999973,26.387290954589844,24.560976028442383,2845,22.917810440063477,Background amazônico
-73.08333333333333,-6.7499999999999964,25.45415687561035,47.73506164550781,2440,36.210723876953125,Background amazônico
-57.583333333333336,1.5833333333333357,25.97102165222168,54.97317886352539,1863,60.127262115478516,Background amazônico
-55.75,-10.416666666666664,26.39670753479004,51.220985412597656,2072,73.75402069091797,Background amazônico
-51.25,-8.416666666666664,25.2354679107666,35.06967544555664,1963,68.779327392578125,Background amazônico
-54.75,-7.416666666666664,25.98670768737793,43.19477462768555,2245,69.8606948852539,Background amazônico
-72.41666666666667,-6.58333333333333,25.349218368530273,47.676353454589844,2522,35.937713623046875,Background amazônico
-66.91666666666667,-3.4166666666666643,26.248729705810547,31.29958152770996,2884,24.514354705810547,Background amazônico
-61.41666666666667,-5.416666666666664,27.0223445892334,31.49457359313965,2426,46.154876708984375,Background amazônico
-61.75,-10.58333333333333,24.53731346130371,52.06685256958008,2079,72.96944427490234,Background amazônico
-70.58333333333333,-6.08333333333333,25.768905639648438,42.66801452636719,2516,38.06322479248047,Background amazônico
-63.91666666666667,-9.916666666666664,25.615562438964844,52.420047760009766,2033,64.81697082519531,Background amazônico
-65.75,-2.7499999999999964,26.659072875976563,27.129222869873047,3023,22.01387596130371,Background amazônico
-65.08333333333333,-7.916666666666664,26.084875106811523,41.12720489501953,2380,56.51872634887695,Background amazônico
-68.58333333333333,-2.2499999999999973,25.878833770751953,38.17255401611328,3404,13.260692596435547,Background amazônico
-72.08333333333333,-6.2499999999999964,25.590896606445313,46.15066909790039,2579,34.271602630615234,Background amazônico
-55.583333333333336,-4.7499999999999964,25.389469146728516,50.898414611816406,2272,55.15264892578125,Background amazônico
-52.75,2.2500000000000027,25.74368667602539,57.95231246948242,2433,49.70450210571289,Background amazônico
-60.75,-5.916666666666664,27.060583114624023,34.30967712402344,2527,49.8597412109375,Background amazônico
-63.583333333333336,-11.416666666666664,25.24384307861328,60.559410095214844,1648,65.5848388671875,Background amazônico
-53.083333333333336,-11.249999999999996,25.444072723388672,65.7115249633789,1969,79.7304458618164,Background amazônico
-65.08333333333333,-2.4166666666666643,26.62849998474121,25.0108642578125,3788,19.629968643188477,Background amazônico
-48.41666666666667,-2.9166666666666643,26.26344871520996,39.47904968261719,2193,74.7740478515625,Background amazônico
-60.25,-14.583333333333329,24.815385818481445,131.04238891601563,1591,72.6348648071289,Background amazônico
-51.91666666666667,-6.7499999999999964,24.940052032470703,29.5793399810791,2011,62.30682373046875,Background amazônico
-60.083333333333336,-12.083333333333329,23.8422908782959,74.85612487792969,1923,75.93343353271484,Background amazônico
-64.25,-4.58333333333333,26.52503204345703,26.988372802734375,2341,39.42523193359375,Background amazônico
-44.91666666666667,-3.9166666666666643,27.43464469909668,72.3656234741211,1703,88.56544494628906,Background amazônico
-61.75,-7.2499999999999964,26.242603302001953,34.79008483886719,2397,57.68490219116211,Background amazônico
-51.41666666666667,1.2500000000000027,26.04938507080078,72.38558197021484,2381,58.57518005371094,Background amazônico
-51.583333333333336,-6.08333333333333,24.662052154541016,33.808631896972656,1916,63.51782989501953,Background amazônico
-58.083333333333336,-2.0833333333333304,26.858884811401367,60.08116149902344,2178,53.567073822021484,Background amazônico
-55.25,-12.916666666666664,24.0772705078125,84.16578674316406,1866,83.60047149658203,Background amazônico
-59.083333333333336,-6.416666666666664,26.780738830566406,36.90414047241211,2151,55.75426483154297,Background amazônico
-55.41666666666667,-5.2499999999999964,25.680822372436523,46.37303161621094,2423,59.73395538330078,Background amazônico
-64.25,3.7500000000000027,23.572031021118164,32.90064239501953,2835,48.66382598876953,Background amazônico
-54.083333333333336,-10.749999999999996,25.49901008605957,46.75341033935547,2170,78.40580749511719,Background amazônico
-44.25,-3.4166666666666643,27.10279083251953,67.34603118896484,1829,85.46612548828125,Background amazônico
-66.25,-2.5833333333333304,26.542896270751953,29.212207794189453,2744,21.184345245361328,Background amazônico
-54.083333333333336,-1.4166666666666643,25.867042541503906,71.03398132324219,1910,68.400726318359375,Background amazônico
-51.91666666666667,1.4166666666666692,25.967750549316406,68.56648254394531,2427,52.07487487792969,Background amazônico
-69.41666666666667,-4.7499999999999964,26.08751106262207,40.1159782409668,2593,33.41122055053711,Background amazônico
-45.75,-2.2499999999999973,26.285655975341797,46.178009033203125,2450,71.829193115234375,Background amazônico
-55.25,1.7500000000000027,25.241249084472656,52.82799530029297,1984,57.04447555541992,Background amazônico
-68.58333333333333,-7.416666666666664,25.293062210083008,54.947208404541016,2278,54.266387939453125,Background amazônico
-69.91666666666667,0.4166666666666696,25.536624908447266,50.749324798583984,3254,20.154285430908203,Background amazônico
-73.41666666666667,-7.7499999999999964,25.360187530517578,52.02957534790039,2203,42.93414306640625,Background amazônico
-57.083333333333336,-3.2499999999999964,26.99187469482422,63.84067153930664,2322,46.22079086303711,Background amazônico
-52.083333333333336,-3.9166666666666643,24.8383846282959,46.22850036621094,2316,66.25812530517578,Background amazônico
-67.08333333333333,-9.58333333333333,25.63027000427246,72.15453338623047,1895,61.761714935302734,Background amazônico
-61.583333333333336,-11.583333333333329,24.740156173706055,64.07646179199219,1876,75.30216979980469,Background amazônico
-48.583333333333336,-2.4166666666666643,26.250228881835938,38.67405319213867,2340,72.25666046142578,Background amazônico
-51.91666666666667,-12.916666666666664,25.238405227661133,100.9966049194336,1554,84.32759094238281,Background amazônico
-58.583333333333336,-8.249999999999996,26.11732292175293,34.367523193359375,2045,67.07275390625,Background amazônico
-68.25,-7.58333333333333,25.205656051635742,56.95158386230469,2218,55.796810150146484,Background amazônico
-68.08333333333333,-0.4166666666666643,25.60378074645996,44.938194274902344,3301,15.84675121307373,Background amazônico
-64.91666666666667,-3.7499999999999964,26.65397834777832,26.642391204833984,2498,31.069902420043945,Background amazônico
-65.91666666666667,-4.7499999999999964,26.33479118347168,30.17462921142578,2527,40.48947525024414,Background amazônico
-48.91666666666667,-5.916666666666664,26.301937103271484,54.366729736328125,1664,67.3801498413086,Background amazônico
-54.75,-7.7499999999999964,26.022260665893555,46.57288360595703,2180,69.16126251220703,Background amazônico
-54.583333333333336,-11.583333333333329,24.989999771118164,62.192264556884766,1866,83.059722900390625,Background amazônico
-73.25,-6.58333333333333,25.74445915222168,46.32182312011719,2431,34.8065071105957,Background amazônico
-67.25,-4.08333333333333,26.191770553588867,33.48283386230469,2695,29.025423049926758,Background amazônico
-62.25,-5.58333333333333,26.724281311035156,29.32463836669922,2209,46.32796859741211,Background amazônico
-64.91666666666667,-0.4166666666666643,26.530073165893555,33.1635627746582,2468,26.535076141357422,Background amazônico
-68.41666666666667,-2.2499999999999973,25.885896682739258,37.78914260864258,3355,13.308807373046875,Background amazônico
-59.91666666666667,-3.7499999999999964,26.856916427612305,46.25038528442383,2178,44.1232795715332,Background amazônico
-52.75,1.5833333333333357,25.4954891204834,62.062870025634766,2384,48.89623260498047,Background amazônico
-67.91666666666667,-9.749999999999996,25.024728775024414,85.21524810791016,1722,44.25082778930664,Background amazônico
-51.583333333333336,1.2500000000000027,26.025959014892578,70.81487274169922,2385,56.16595458984375,Background amazônico
-51.583333333333336,-9.416666666666664,25.144155502319336,38.64312744140625,1957,73.8047866821289,Background amazônico
-70.75,-5.58333333333333,25.860197067260742,42.2667121887207,2550,32.57175827026367,Background amazônico
-67.75,-7.2499999999999964,25.481082916259766,51.025672912597656,2223,55.995052337646484,Background amazônico
-66.08333333333333,-1.4166666666666643,26.36979103088379,33.285667419433594,2646,21.92924690246582,Background amazônico
-52.91666666666667,-6.916666666666664,24.967208862304688,30.514442443847656,2023,63.94677734375,Background amazônico
-65.58333333333333,-2.7499999999999964,26.5861873626709,26.74762725830078,3160,21.63766860961914,Background amazônico
-48.583333333333336,-8.249999999999996,24.91338539123535,58.11822509765625,1823,71.04845428466797,Background amazônico
-67.58333333333333,-3.7499999999999964,26.198875427246094,33.9661979675293,2727,25.670438766479492,Background amazônico
-51.91666666666667,-13.083333333333329,25.130104064941406,105.29656982421875,1550,84.69276428222656,Background amazônico
-57.75,-13.083333333333329,24.224822998046875,90.26905059814453,2078,77.515960693359375,Background amazônico
-54.41666666666667,-8.249999999999996,25.879499435424805,48.49653625488281,2066,67.66465759277344,Background amazônico
-47.41666666666667,-2.2499999999999973,26.094375610351563,46.012107849121094,2113,72.93572998046875,Background amazônico
-53.25,-1.9166666666666643,26.62167739868164,57.50376510620117,1731,66.48304748535156,Background amazônico
-69.75,-6.2499999999999964,25.742708206176758,41.85612869262695,2521,44.1194953918457,Background amazônico
-57.91666666666667,-2.2499999999999973,26.791030883789063,60.959747314453125,2134,54.89697265625,Background amazônico
-58.25,-5.416666666666664,26.714937210083008,44.062904357910156,2286,53.65669631958008,Background amazônico
-60.25,-9.08333333333333,25.594999313354492,39.245662689208984,2132,70.170318603515625,Background amazônico
-64.25,-1.4166666666666643,26.357542037963867,28.031978607177734,2745,23.23935317993164,Background amazônico
-63.583333333333336,3.916666666666669,24.29003143310547,40.67605209350586,2725,49.03878402709961,Background amazônico
-67.25,-4.58333333333333,26.124698638916016,35.113033294677734,2620,33.08782958984375,Background amazônico
-65.25,-10.416666666666664,26.68215560913086,64.05641174316406,1772,62.04692077636719,Background amazônico
-62.083333333333336,-11.749999999999996,24.56409454345703,63.154537200927734,1733,71.15550231933594,Background amazônico
-58.91666666666667,-10.749999999999996,24.616561889648438,54.7503662109375,1950,79.515625,Background amazônico
-67.58333333333333,-7.416666666666664,25.480093002319336,52.4869384765625,2153,57.260528564453125,Background amazônico
-62.083333333333336,-12.416666666666664,25.048864364624023,74.41075897216797,1602,71.740997314453125,Background amazônico
-59.083333333333336,-5.2499999999999964,26.962583541870117,42.77971267700195,2230,47.97941589355469,Background amazônico
-61.083333333333336,-6.08333333333333,27.006332397460938,33.51241683959961,2524,49.75611877441406,Background amazônico
-55.25,-3.0833333333333304,26.375686645507813,61.1358757019043,1821,63.35910415649414,Background amazônico
-50.25,-3.2499999999999964,26.192134857177734,45.047550201416016,2334,77.75624084472656,Background amazônico
-63.583333333333336,0.25000000000000266,26.6827392578125,39.88405990600586,2523,37.04982376098633,Background amazônico
-57.75,-5.08333333333333,26.59195899963379,47.71146011352539,2339,53.56060028076172,Background amazônico
-52.083333333333336,-10.58333333333333,26.215396881103516,53.672367095947266,1926,78.294403076171875,Background amazônico
