pa,lon,lat,temperatura,precipitacao,elevacao,solo
1,-76.16666666666667,5,26.432962156650223,1720.7895840256429,444.79004689458344,5.618337992606635
1,-68.83333333333333,2.5999999999999996,27.76714035856166,1906.47333763033,766.7139873807771,5.565023128083778
1,-63.833333333333336,2.5999999999999996,26.23950473377178,2142.5460727046875,944.8079583675855,5.7367940963162996
1,-46.5,-4.200000000000001,23.89061213129895,1757.2064494326307,441.8002480831134,5.741918799232582
1,-41.5,4.6,26.39341196438268,1657.7832875954316,548.7558696770294,5.323595169200306
1,-64.83333333333333,3.8,26.704991870116864,1915.434399713113,911.4796763610593,5.456459319796973
1,-65.5,-12.600000000000001,24.846486603286206,1581.1179635941287,735.2501948548879,5.613688065528082
1,-62.5,-11.8,23.23146305816435,1579.5552268405752,803.1003830101523,5.434274630845341
1,-67.5,-1.8000000000000007,27.330710223995567,1663.8596047834396,834.4967633461235,5.343134387495956
1,-77.5,1.4000000000000004,23.707581227789838,1841.291307185169,467.37438079876046,5.494017939016259
1,-75.16666666666667,-4.600000000000001,25.22364786310222,1713.0895548854119,471.67468381155726,5.345526934421671
1,-77.16666666666667,8.6,27.167324518932674,1498.2261842381743,368.8019503279103,5.47646473316053
1,-43.5,7,23.297104877689573,1510.5489216307817,439.1193810171876,5.40364242288298
1,-76.16666666666667,-17.400000000000002,22.708282132235702,1716.3252500118347,247.5855977866658,5.262482001629916
1,-72.5,-5,23.55438786237437,1736.2493725141826,560.833084638916,5.462798970001696
1,-56.5,-21,21.044609125752157,1791.7021902163112,594.4701675835619,5.865589110209526
1,-46.5,-0.20000000000000107,24.282978902829946,1926.2756233244697,469.952525114919,5.408409433710415
1,-66.5,-18.6,21.550610235589737,1630.9907377756438,641.1582037766293,6.095684719912111
1,-72.5,-11,23.470432359205617,1510.3594685347348,448.9998401946893,5.678021105615448
1,-72.5,7.8,28.504665731247538,1650.8563968894748,512.2434747838997,5.439359395075306
1,-51.5,9,26.129281470759924,1727.0663657278617,476.029428973001,5.476609552290746
1,-59.5,-8.600000000000001,25.732911345674435,1816.6320097430653,832.245999718785,5.6667671397284725
1,-67.83333333333333,3.8,25.406664183173856,1995.4829879700583,801.7016965221294,5.298767152196491
1,-58.16666666666667,-26.200000000000003,20.132662876840467,1885.3327216740365,734.2506383520594,5.683539478383884
1,-75.83333333333333,-19.400000000000002,23.193763232710005,1615.3082878084178,250.64338225016496,5.504775677885105
1,-71.83333333333333,-20.6,22.856726348905795,1667.0148733321826,395.4442215323981,5.410547173851681
1,-45.833333333333336,3.8,23.76689665101395,1681.2730610946005,448.5533191961396,5.459090836927865
1,-46.16666666666667,-19.400000000000002,18.82714350937757,1582.144998188638,230.87279506649605,5.473821914546526
1,-41.833333333333336,-1,22.221047268712006,1990.392781500128,567.0700483167093,5.180466404800038
1,-51.5,0.5999999999999996,24.50787401488893,2113.298571018521,586.9414646062398,5.651570460586627
1,-50.16666666666667,-5,22.64154809150452,1757.1828357966629,497.03996870909447,5.565120228843005
1,-76.16666666666667,-2.6000000000000014,23.522299839571755,1815.488418713668,473.00911357681883,5.326521431504963
1,-59.833333333333336,-7.800000000000001,25.146570673460026,1667.8634017625893,855.8306883869682,5.577429337589409
1,-51.833333333333336,-18.200000000000003,21.268431774086572,1662.6591997210696,362.6622599572822,5.875448922539968
1,-50.5,-3.4000000000000004,22.33404463237783,1970.04359004684,529.301868376448,5.721932578918526
1,-67.16666666666667,2.5999999999999996,27.67966455673592,2013.4422199536348,843.1142158206924,5.3562884255232035
1,-50.833333333333336,3,23.412822771124244,1816.713119506287,545.8402300476318,5.4093206365657185
1,-45.16666666666667,-21.400000000000002,18.159461097287945,1842.1630112156602,248.7177035108192,5.604646505790167
1,-54.833333333333336,6.199999999999999,25.816930405046836,1893.1587658437422,688.4469932617593,5.839299264513796
1,-48.833333333333336,-9.8,21.05363327215194,1710.027048778953,370.6427973179196,5.734220966808402
1,-45.5,-3.8000000000000007,23.903282021744296,1799.2152655339726,451.1139516900947,5.453645693982733
1,-46.833333333333336,-0.6000000000000014,24.376380805163727,1745.464423482729,470.18131746006253,5.525340166981171
1,-65.83333333333333,9,29.262686587844485,1703.6266463705165,793.5326774991338,5.102177419969894
1,-45.16666666666667,1,20.51143716486935,1951.405085670082,476.375876897855,5.516753060963558
1,-76.5,3.3999999999999995,25.07972310345808,1904.9154129426142,460.35386181814334,5.35521777200984
1,-50.16666666666667,-0.20000000000000107,23.507454641832165,1939.2891279305318,536.2838389250719,5.824358875306047
1,-45.833333333333336,9,26.851352588476352,1647.3429475737148,360.3146785500861,5.23204163554279
1,-66.5,-7.800000000000001,24.61099652028454,1596.0958422701278,793.1542812443734,5.303787848795616
1,-75.83333333333333,-8.2,23.935474115334387,1469.2395959340656,394.46455123861455,5.425062141220337
1,-70.5,-17.8,25.061370989201652,1726.0141845471978,456.87291513988185,5.334582169227433
1,-56.5,-27,20.691164601575814,1815.051241079681,681.5494741267638,5.705769106837068
1,-73.83333333333333,4.199999999999999,26.460429310071024,1699.594824517527,518.3464774543587,5.13992607699328
1,-42.16666666666667,-15.8,22.270167754249485,1522.5039203155934,330.97800271059907,5.605951332882313
1,-53.5,-7.400000000000002,22.248255963706708,1792.9260186504916,600.2948860715499,5.634576048610861
1,-79.5,9.4,24.47980848754176,1419.4535482827678,363.92053588498305,5.819603779844489
1,-59.833333333333336,5,26.055829352408033,1746.3805328993762,904.4202982419845,5.58877867246074
1,-70.5,-22.200000000000003,22.438005847266435,1868.351750327795,473.2696420330441,5.311582611434594
1,-77.16666666666667,-1.4000000000000004,26.022813586398232,1860.2267307501734,469.10641972111773,5.342036835564081
1,-53.16666666666667,1,25.75222333806247,1736.9238491397941,662.542560529606,5.690311498194528
1,-42.833333333333336,2.5999999999999996,23.96266431469283,1818.8036986098987,521.1128604364284,5.487637014504221
1,-56.5,8.6,26.475157427231544,1726.0470042461093,723.288628115024,5.650729462046927
1,-66.83333333333333,-10.200000000000003,24.608400066778927,1574.240673428712,732.4973869242255,5.297046831965691
1,-75.16666666666667,-9.400000000000002,24.29957127043741,1579.7495674474053,385.7429862919551,5.166361443983961
1,-74.83333333333333,6.199999999999999,26.96116319463037,1651.470877679651,455.6857986326966,5.369661806432301
1,-49.16666666666667,8.2,23.816711899661417,1763.027058087215,410.63764424234336,5.483654178321213
1,-65.16666666666667,3.3999999999999995,25.262933986131976,1951.7624314855905,906.9926087632545,5.569547421972548
1,-77.16666666666667,3.3999999999999995,25.93677987648381,1706.988573507534,453.6017004437852,5.742685867365022
1,-50.16666666666667,-3.8000000000000007,23.746102885492558,2145.442831121225,513.0776042653056,5.8240747938883475
1,-71.16666666666667,-10.600000000000001,26.86225876897614,1484.0313779271114,518.8401118271097,5.3620916276953405
1,-65.5,-11,24.7121417392807,1572.6454089075576,764.6879522526109,5.272511847892708
1,-73.83333333333333,-16.200000000000003,21.966458060215395,1481.3201327562156,318.0767579381727,5.266337128551201
1,-48.833333333333336,4.6,24.77278691961962,1859.39504643334,464.56960289433874,5.676250398441057
1,-79.83333333333333,8.6,25.126269306192054,1462.6046311808013,385.7783328278926,5.491201496081187
1,-69.5,2.1999999999999993,28.160698607135416,1540.8146551083973,736.9816599883658,5.170306486999075
