lon,lat,pred_fina,pred_grosseira,diferenca_escala
-61.16666666666667,9.8,0.3550776795563284,0.41646626591682434,0.061388586360495934
-60.833333333333336,9.8,0.4172063659967934,0.4275423586368561,0.010335992640062686
-60.5,9.8,0.4180666741132113,0.4380297362804413,0.019963062167229984
-60.16666666666667,9.8,0.43254492642494385,0.44792836904525757,0.015383442620313714
-59.833333333333336,9.8,0.4481537134394096,0.45782700181007385,0.00967328837066428
-59.5,9.8,0.4372301661926946,0.46772563457489014,0.030495468382195523
-59.16666666666667,9.8,0.4523554440064488,0.47878631949424744,0.026430875487798655
-58.833333333333336,9.8,0.4464641506871708,0.49100908637046814,0.044544935683297315
-58.5,9.8,0.456301373516339,0.5032318830490112,0.04693050953267225
-58.16666666666667,9.8,0.50188928473476,0.5154546499252319,0.013565365190471912
-57.833333333333336,9.8,0.5168377587914194,0.5282460451126099,0.011408286321190508
-57.5,9.8,0.5182728057078966,0.541606068611145,0.023333262903248442
-57.16666666666667,9.8,0.551080606708021,0.554966151714325,0.003885545006304003
-56.833333333333336,9.8,0.5895987368528804,0.5683261752128601,0.021272561640020338
-56.5,9.8,0.5379136072653462,0.5781139731407166,0.04020036587537035
-56.16666666666667,9.8,0.5032255002268734,0.5843294262886047,0.08110392606173134
-55.833333333333336,9.8,0.5953042912832082,0.5905449390411377,0.004759352242070469
-55.5,9.8,0.5632900563817386,0.5967603921890259,0.03347033580728731
-55.16666666666667,9.8,0.5732303261799455,0.6039353609085083,0.030705034728562786
-54.833333333333336,9.8,0.6231442528836625,0.6120697259902954,0.011074526893367076
-54.5,9.8,0.6002092089338874,0.6202040910720825,0.019994882138195114
-54.16666666666667,9.8,0.5854030052119178,0.6283384561538696,0.042935450941951836
-53.833333333333336,9.8,0.626007340840067,0.6362831592559814,0.010275818415914406
-53.5,9.8,0.6249538235753986,0.6440383195877075,0.019084496012308882
-53.16666666666667,9.8,0.6341698821691849,0.6517934203147888,0.017623538145603912
-52.833333333333336,9.8,0.6480884264319444,0.6595485210418701,0.011460094609925697
-52.5,9.8,0.6353125085448184,0.6642242670059204,0.028911758461102055
-52.16666666666667,9.8,0.6624144519905396,0.6658205986022949,0.003406146611755312
-51.833333333333336,9.8,0.6462395750769467,0.6674169898033142,0.02117741472636747
-51.5,9.8,0.6615519633505194,0.6690133213996887,0.007461358049169364
-51.16666666666667,9.8,0.6806247646615323,0.6707703471183777,0.009854417543154637
-50.833333333333336,9.8,0.6677173062388075,0.6726881265640259,0.004970820325218339
-50.5,9.8,0.6517273334180161,0.6746058464050293,0.022878512987013155
-50.16666666666667,9.8,0.6849142958267569,0.6765236258506775,0.008390669976079401
-49.833333333333336,9.8,0.681505695491129,0.6761385202407837,0.005367175250345357
-49.5,9.8,0.6711527579197951,0.6734506487846375,0.0022978908648423335
-49.16666666666667,9.8,0.6630855867755105,0.6707627773284912,0.007677190552980662
-48.833333333333336,9.8,0.6416369425731467,0.668074905872345,0.02643796329919823
-48.5,9.8,0.6837029803274657,0.6647640466690063,0.018938933658459334
-48.16666666666667,9.8,0.6368565109416486,0.6608301401138306,0.02397362917218193
-47.833333333333336,9.8,0.6953077718558227,0.6568962335586548,0.038411538297167924
-47.5,9.8,0.6773829138308434,0.652962327003479,0.024420586827364366
-47.16666666666667,9.8,0.6329497969272507,0.6495482325553894,0.016598435628138675
-46.833333333333336,9.8,0.6091352293328682,0.646653950214386,0.03751872088151775
-46.5,9.8,0.6109256468469274,0.6437596678733826,0.03283402102645516
-46.16666666666667,9.8,0.6276381575888322,0.6408653855323792,0.013227227943546915
-45.833333333333336,9.8,0.6092876675857681,0.6343492269515991,0.025061559365830988
-45.5,9.8,0.5999835990062004,0.6242111921310425,0.02422759312484213
-45.16666666666667,9.8,0.5780783637158318,0.6140731573104858,0.03599479359465407
-44.833333333333336,9.8,0.5925016741578707,0.6039351224899292,0.011433448332058505
-44.5,9.8,0.5666172713214708,0.5965826511383057,0.02996537981683489
-44.16666666666667,9.8,0.5365647667869794,0.59201580286026,0.05545103607328061
-43.833333333333336,9.8,0.5599859664143468,0.5874489545822144,0.02746298816786752
-43.5,9.8,0.5831884817698317,0.5828821063041687,3.0637546566303353e-4
-43.16666666666667,9.8,0.5374981963807083,0.57459956407547,0.03710136769476169
-42.833333333333336,9.8,0.5575783512725422,0.5626012682914734,0.005022917018931206
-42.5,9.8,0.4925707073765306,0.5506029725074768,0.058032265130946226
-42.16666666666667,9.8,0.5216628046021761,0.5386046767234802,0.016941872121304158
-41.833333333333336,9.8,0.5257098253564191,0.5285077691078186,0.002797943751399523
-41.5,9.8,0.5095583011182289,0.5203123092651367,0.010754008146907856
-41.16666666666667,9.8,0.4935284292077981,0.5121167898178101,0.018588360610011956
-40.833333333333336,9.8,0.4633386667505579,0.5039212703704834,0.040582603619925495
-40.5,9.8,0.44619414709881006,0.49982354044914246,0.0536293933503324
-40.16666666666667,9.8,0.4295600615571115,0.49982354044914246,0.07026347889203094
-79.83333333333333,9.4,0.5909240871931822,0.5928090214729309,0.0018849342797486734
-79.5,9.4,0.5634458885425052,0.5928090214729309,0.029363132930425695
-79.16666666666667,9.4,0.5718823424883093,0.5907381176948547,0.018855775206545466
-78.83333333333333,9.4,0.57353516385062,0.5865964293479919,0.013061265497371966
-78.5,9.4,0.6187242076434663,0.5824546813964844,0.036269526246981876
-78.16666666666667,9.4,0.55155962644405,0.5783129930496216,0.026753366605571594
-77.83333333333333,9.4,0.5653285266635808,0.5708433985710144,0.005514871907433605
-77.5,9.4,0.552083269430235,0.5600460171699524,0.00796274773971739
-77.16666666666667,9.4,0.5155809458378237,0.5492485761642456,0.03366763032642195
-76.83333333333333,9.4,0.5260353524535936,0.5384511947631836,0.01241584230959003
-76.5,9.4,0.5510004621079869,0.5261979699134827,0.024802492194504255
-76.16666666666667,9.4,0.5127129687578316,0.5124890208244324,2.239479333991934e-4
-75.83333333333333,9.4,0.4881015368984739,0.4987800717353821,0.010678534836908171
-75.5,9.4,0.46164207582184863,0.4850711226463318,0.023429046824483157
-75.16666666666667,9.4,0.4065371981423193,0.4694513976573944,0.0629141995150751
-74.83333333333333,9.4,0.46941979328011935,0.45192092657089233,0.017498866709227012
-74.5,9.4,0.3905823178735347,0.43439048528671265,0.043808167413177945
-74.16666666666667,9.4,0.4284947817166536,0.41686001420021057,0.011634767516443045
-73.83333333333333,9.4,0.4418343178445281,0.40078258514404297,0.04105173270048512
-73.5,9.4,0.3473741080405704,0.38615819811820984,0.038784090077639444
-73.16666666666667,9.4,0.383179265620967,0.3715338110923767,0.011645454528590282
-72.83333333333333,9.4,0.3473897750255231,0.3569093942642212,0.009519619238698096
-72.5,9.4,0.3063585164733729,0.3449995517730713,0.03864103529969837
-72.16666666666667,9.4,0.29642690146093276,0.3358042240142822,0.03937732255334947
-71.83333333333333,9.4,0.2843675358434583,0.32660889625549316,0.042241360412034856
-71.5,9.4,0.2968566642221825,0.3174135982990265,0.020556934076844002
-71.16666666666667,9.4,0.2692846916647829,0.30941474437713623,0.040130052712353315
-70.83333333333333,9.4,0.3052726350061942,0.3026123344898224,0.0026603005163718385
-70.5,9.4,0.3282505888263509,0.29580992460250854,0.03244066422384234
-70.16666666666667,9.4,0.2524343332587121,0.2890075147151947,0.036573181456482584
-69.83333333333333,9.4,0.28807371152357814,0.2840120196342468,0.004061691889331309
-69.5,9.4,0.283165562182259,0.28082340955734253,0.0023421526249164937
-69.16666666666667,9.4,0.2708652379575989,0.2776348292827606,0.006769591325161695
-68.83333333333333,9.4,0.24277084831055332,0.2744462490081787,0.031675400697625394
-68.5,9.4,0.2578057869459973,0.2723076045513153,0.01450181760531799
-68.16666666666667,9.4,0.2539317035096032,0.2712189257144928,0.017287222204889596
-67.83333333333333,9.4,0.270279604001918,0.2701302766799927,1.4932732192529663e-4
-67.5,9.4,0.2531018579655758,0.26904159784317017,0.01593973987759434
-67.16666666666667,9.4,0.28124957766260583,0.27013495564460754,0.011114622017998288
-66.83333333333333,9.4,0.257250757672451,0.2734103500843048,0.01615959241185383
-66.5,9.4,0.28896639494925735,0.2766857147216797,0.012280680227577667
-66.16666666666667,9.4,0.2517013481989822,0.27996110916137695,0.028259760962394742
-65.83333333333333,9.4,0.2523806839892367,0.2849619686603546,0.03258128467111793
-65.5,9.4,0.352581887918907,0.29168832302093506,0.06089356489797193
-65.16666666666667,9.4,0.2804539492432521,0.2984146475791931,0.017960698335940994
-64.83333333333333,9.4,0.3022645907791421,0.30514100193977356,0.0028764111606314757
-64.5,9.4,0.31735348861207513,0.3134954571723938,0.003858031439681331
-64.16666666666667,9.4,0.30174846923449256,0.3234780430793762,0.021729573844883665
-63.833333333333336,9.4,0.33226664168938147,0.33346059918403625,0.0011939574946547848
-63.5,9.4,0.3384721897343308,0.3434431850910187,0.0049709953566878795
-63.16666666666667,9.4,0.33525003482492816,0.3534771502017975,0.01822711537686933
-62.833333333333336,9.4,0.3517553718920317,0.36356252431869507,0.011807152426663359
-62.5,9.4,0.36003078502907293,0.37364792823791504,0.013617143208842108
-62.16666666666667,9.4,0.42257246744504784,0.3837333023548126,0.03883916509023522
-61.833333333333336,9.4,0.3654308880331025,0.3943140506744385,0.028883162641336002
-61.5,9.4,0.3682963549255672,0.4053901433944702,0.03709378846890299
-61.16666666666667,9.4,0.4066217403976873,0.41646626591682434,0.00984452551913706
-60.833333333333336,9.4,0.4250418723346578,0.4275423586368561,0.0025004863021982904
-60.5,9.4,0.44014181600439617,0.4380297362804413,0.002112079723954885
-60.16666666666667,9.4,0.4302549382153062,0.44792836904525757,0.017673430829951375
-59.833333333333336,9.4,0.4269446597527561,0.45782700181007385,0.03088234205731777
-59.5,9.4,0.4957526211247481,0.46772563457489014,0.02802698654985797
-59.16666666666667,9.4,0.46673114670659194,0.47878631949424744,0.0120551727876555
-58.833333333333336,9.4,0.46515900155041767,0.49100908637046814,0.025850084820050467
-58.5,9.4,0.492198686137756,0.5032318830490112,0.011033196911255205
-58.16666666666667,9.4,0.5045607925170189,0.5154546499252319,0.010893857408213026
-57.833333333333336,9.4,0.5484561536779784,0.5282460451126099,0.020210108565368534
-57.5,9.4,0.5342378902119747,0.541606068611145,0.0073681783991703664
-57.16666666666667,9.4,0.5619098025836595,0.554966151714325,0.006943650869334572
-56.833333333333336,9.4,0.5418393474553691,0.5683261752128601,0.026486827757491005
-56.5,9.4,0.5701361271548387,0.5781139731407166,0.007977845985877807
-56.16666666666667,9.4,0.5672531560268169,0.5843294262886047,0.017076270261787818
-55.833333333333336,9.4,0.5874365875664102,0.5905449390411377,0.0031083514747275443
-55.5,9.4,0.572876040261598,0.5967603921890259,0.023884351927427883
-55.16666666666667,9.4,0.5718654211945374,0.6039353609085083,0.032069939713970874
-54.833333333333336,9.4,0.658293718653228,0.6120697259902954,0.046223992662932645
-54.5,9.4,0.633982373281511,0.6202040910720825,0.01377828220942845
-54.16666666666667,9.4,0.5975245929926715,0.6283384561538696,0.030813863161198163
-53.833333333333336,9.4,0.6195933915979438,0.6362831592559814,0.016689767658037646
-53.5,9.4,0.6122082671345473,0.6440383195877075,0.031830052453160174
-53.16666666666667,9.4,0.6939743145967192,0.6517934203147888,0.04218089428193039
-52.833333333333336,9.4,0.6794748973610282,0.6595485210418701,0.019926376319158057
-52.5,9.4,0.6484736685989334,0.6642242670059204,0.015750598406987004
-52.16666666666667,9.4,0.6702716311064862,0.6658205986022949,0.004451032504191321
-51.833333333333336,9.4,0.6519068358223291,0.6674169898033142,0.015510153980985097
-51.5,9.4,0.6530694484766315,0.6690133213996887,0.015943872923057212
-51.16666666666667,9.4,0.6479874910651412,0.6707703471183777,0.02278285605323649
-50.833333333333336,9.4,0.6538619801525889,0.6726881265640259,0.018826146411436984
-50.5,9.4,0.7036300603642002,0.6746058464050293,0.029024213959170875
-50.16666666666667,9.4,0.6672466899662143,0.6765236258506775,0.009276935884463211
-49.833333333333336,9.4,0.6709004821287143,0.6761385202407837,0.005238038112069354
-49.5,9.4,0.672923751035157,0.6734506487846375,5.268977494804483e-4
-49.16666666666667,9.4,0.6930902665528467,0.6707627773284912,0.022327489224355457
-48.833333333333336,9.4,0.6528528240454681,0.668074905872345,0.015222081826876899
-48.5,9.4,0.6395454739633994,0.6647640466690063,0.0252185727056069
-48.16666666666667,9.4,0.6957776499224178,0.6608301401138306,0.034947509808587185
-47.833333333333336,9.4,0.645733378218665,0.6568962335586548,0.01116285533998973
-47.5,9.4,0.6352217109379288,0.652962327003479,0.01774061606555022
-47.16666666666667,9.4,0.6186464385340615,0.6495482325553894,0.030901794021327866
-46.833333333333336,9.4,0.612410153285743,0.646653950214386,0.03424379692864299
-46.5,9.4,0.6236876216211534,0.6437596678733826,0.020072046252229137
-46.16666666666667,9.4,0.6455439034889574,0.6408653855323792,0.004678517956578254
-45.833333333333336,9.4,0.6507491357296437,0.6343492269515991,0.016399908778044536
-45.5,9.4,0.6351720926736869,0.6242111921310425,0.010960900542644425
-45.16666666666667,9.4,0.6031441712192589,0.6140731573104858,0.010928986091226944
-44.833333333333336,9.4,0.6061513790481792,0.6039351224899292,0.002216256558249974
-44.5,9.4,0.5803143561040176,0.5965826511383057,0.01626829503428806
-44.16666666666667,9.4,0.5723121855880172,0.59201580286026,0.01970361727224279
-43.833333333333336,9.4,0.6032771202289171,0.5874489545822144,0.015828165646702752
-43.5,9.4,0.5488249160490599,0.5828821063041687,0.03405719025510878
-43.16666666666667,9.4,0.6127558096580064,0.57459956407547,0.038156245582536386
-42.833333333333336,9.4,0.554592361486594,0.5626012682914734,0.008008906804879423
-42.5,9.4,0.5531728799288417,0.5506029725074768,0.00256990742136487
-42.16666666666667,9.4,0.5201639773201081,0.5386046767234802,0.01844069940337212
-41.833333333333336,9.4,0.5145490927329978,0.5285077691078186,0.013958676374820844
-41.5,9.4,0.48587780645294554,0.5203123092651367,0.03443450281219118
-41.16666666666667,9.4,0.5036912356932746,0.5121167898178101,0.008425554124535495
-40.833333333333336,9.4,0.5077539040786769,0.5039212703704834,0.0038326337081935336
-40.5,9.4,0.49393364514469734,0.49982354044914246,0.005889895304445114
-40.16666666666667,9.4,0.4544789829849389,0.49982354044914246,0.04534455746420357
-79.83333333333333,9,0.5850563091630733,0.6003099083900452,0.015253599226971892
-79.5,9,0.5908887875737386,0.6003099083900452,0.009421120816306527
-79.16666666666667,9,0.6359305723908079,0.5983526706695557,0.037577901721252194
-78.83333333333333,9,0.5693838861733689,0.5944381952285767,0.02505430905520778
-78.5,9,0.5877442313297986,0.5905237197875977,0.002779488457799073
-78.16666666666667,9,0.6310756104389091,0.5866092443466187,0.04446636609229049
-77.83333333333333,9,0.5757154915893188,0.5794540047645569,0.0037385131752381007
-77.5,9,0.5356635012408352,0.5690580010414124,0.03339449980057718
-77.16666666666667,9,0.5426788389991055,0.558661937713623,0.01598309871451753
-76.83333333333333,9,0.5598135160620926,0.5482659339904785,0.011547582071614104
-76.5,9,0.5261032695706351,0.5361605286598206,0.010057259089185422
-76.16666666666667,9,0.5081341447610803,0.522345781326294,0.014211636565213626
-75.83333333333333,9,0.4994941091995298,0.5085309743881226,0.009036865188592758
-75.5,9,0.49565081869959104,0.49471619725227356,9.346214473174852e-4
-75.16666666666667,9,0.518169741844746,0.47926270961761475,0.03890703222713121
-74.83333333333333,9,0.4605858192428948,0.4621705412864685,0.001584722043573683
-74.5,9,0.4740849479428135,0.44507837295532227,0.029006574987491207
-74.16666666666667,9,0.44729262638272704,0.42798617482185364,0.019306451560873406
-73.83333333333333,9,0.4137407205199029,0.41215357184410095,0.0015871486758019526
-73.5,9,0.3653982583962452,0.3975805342197418,0.03218227582349664
-73.16666666666667,9,0.3749589998008171,0.3830074667930603,0.008048466992243208
-72.83333333333333,9,0.3621133546961434,0.36843442916870117,0.006321074472557753
-72.5,9,0.3615661875522841,0.35617494583129883,0.0053912417209852626
-72.16666666666667,9,0.3783142256986144,0.34622901678085327,0.03208520891776112
-71.83333333333333,9,0.389861486210034,0.3362830579280853,0.0535784282819487
-71.5,9,0.3613177766358023,0.32633712887763977,0.03498064775816251
-71.16666666666667,9,0.3140190188956738,0.317953884601593,0.003934865705919222
-70.83333333333333,9,0.27216829016028465,0.31113332509994507,0.038965034939660415
-70.5,9,0.2925902509772023,0.30431273579597473,0.011722484818772416
-70.16666666666667,9,0.2959028497158212,0.2974921762943268,0.0015893265785055788
-69.83333333333333,9,0.3059964526500552,0.2923247516155243,0.013671701034530914
-69.5,9,0.30356075040984615,0.28881049156188965,0.014750258847956499
-69.16666666666667,9,0.2937919618879558,0.285296231508255,0.008495730379700805
-68.83333333333333,9,0.24986485903435943,0.281781941652298,0.03191708261793855
-68.5,9,0.29221044203352564,0.2795064449310303,0.012703997102495368
-68.16666666666667,9,0.2651016632095233,0.27846965193748474,0.013367988727961466
-67.83333333333333,9,0.27721243323243067,0.2774328589439392,2.2042571150854284e-4
-67.5,9,0.2759218104629825,0.27639609575271606,4.742852897335892e-4
-67.16666666666667,9,0.28465107984661686,0.2774345278739929,0.007216551972623941
-66.83333333333333,9,0.2789420492185135,0.28054818511009216,0.0016061358915786528
-66.5,9,0.24923264648276144,0.2836618423461914,0.03442919586342996
-66.16666666666667,9,0.30107476747222833,0.28677549958229065,0.014299267889937683
-65.83333333333333,9,0.2987186124218912,0.29172325134277344,0.006995361079117746
-65.5,9,0.2908439114601205,0.29850512742996216,0.00766121596984165
-65.16666666666667,9,0.30524897660067607,0.3052870035171509,3.802691647480927e-5
-64.83333333333333,9,0.31271828381504985,0.3120688796043396,6.494042107102471e-4
-64.5,9,0.3224052854161904,0.3202272951602936,0.0021779902558968223
-64.16666666666667,9,0.3629791933214216,0.3297622799873352,0.033216913334086384
-63.833333333333336,9,0.3300051955458743,0.33929726481437683,0.009292069268502512
-63.5,9,0.34808103806465035,0.34883227944374084,7.512413790904948e-4
-63.16666666666667,9,0.3812856059439973,0.3587315082550049,0.022554097688992414
-62.833333333333336,9,0.38911683910516653,0.3689950406551361,0.020121798450030426
-62.5,9,0.402147069809591,0.37925857305526733,0.02288849675432364
-62.16666666666667,9,0.3722210825666666,0.38952210545539856,0.017301022888731976
-61.833333333333336,9,0.4457026070792152,0.40021488070487976,0.04548772637433546
-61.5,9,0.40986316344427515,0.4113369286060333,0.0014737651617581782
-61.16666666666667,9,0.4657891050196381,0.4224589467048645,0.043330158314773604
-60.833333333333336,9,0.3986573116791835,0.43358099460601807,0.034923682926834565
-60.5,9,0.4437838267294794,0.44418877363204956,4.0494690257014687e-4
-60.16666666666667,9,0.48635272895360504,0.4542822539806366,0.032070474972968444
-59.833333333333336,9,0.4491246915213091,0.464375764131546,0.015251072610236893
-59.5,9,0.45947040477859713,0.47446924448013306,0.014998839701535926
-59.16666666666667,9,0.46620662859485207,0.48543450236320496,0.019227873768352888
-58.833333333333336,9,0.4747831902163714,0.49727150797843933,0.022488317762067944
-58.5,9,0.5016164000390242,0.5091085433959961,0.007492143356971903
-58.16666666666667,9,0.5322364242450759,0.5209455490112305,0.011290875233845421
-57.833333333333336,9,0.48505592502640704,0.5334715843200684,0.04841565929366132
-57.5,9,0.5518290576641587,0.546686589717865,0.005142467946293694
-57.16666666666667,9,0.5878754823071936,0.5599016547203064,0.027973827586887157
-56.833333333333336,9,0.6175436194003175,0.5731167197227478,0.04442689967756974
-56.5,9,0.6102396693827851,0.5829820036888123,0.02725766569397281
-56.16666666666667,9,0.6071718856563947,0.5894975066184998,0.017674379037894927
-55.833333333333336,9,0.5565462388495142,0.596013069152832,0.03946683030331788
-55.5,9,0.5933998408025202,0.6025285720825195,0.009128731279999358
-55.16666666666667,9,0.6081252267310552,0.6096442937850952,0.0015190670540400353
-54.833333333333336,9,0.6409232762324201,0.6173601150512695,0.023563161181150538
-54.5,9,0.6296261928681324,0.6250759363174438,0.004550256550688525
-54.16666666666667,9,0.6094842338055598,0.6327918171882629,0.023307583382703112
-53.833333333333336,9,0.6828437272256658,0.6403892636299133,0.042454463595752445
-53.5,9,0.6714000292956434,0.6478683352470398,0.023531694048603558
-53.16666666666667,9,0.6614136139337832,0.6553474068641663,0.0060662070696169135
-52.833333333333336,9,0.687327399286953,0.6628264784812927,0.024500920805660242
-52.5,9,0.6340153543832464,0.6674368381500244,0.033421483766778004
-52.16666666666667,9,0.6823330255291133,0.6691783666610718,0.013154658868041569
-51.833333333333336,9,0.6589916136075072,0.6709199547767639,0.011928341169256673
-51.5,9,0.687778693967305,0.672661542892456,0.0151171510748489
-51.16666666666667,9,0.6733189293818537,0.6742297410964966,9.108117146429118e-4
-50.833333333333336,9,0.6895940973853284,0.6756245493888855,0.0139695479964429
-50.5,9,0.7051145055398178,0.6770193576812744,0.02809514785854339
-50.16666666666667,9,0.6769818448336897,0.6784141659736633,0.0014323211399736024
-49.833333333333336,9,0.6983889761768051,0.6779961585998535,0.02039281757695155
-49.5,9,0.6491718278876707,0.6757652759552002,0.0265934480675295
-49.16666666666667,9,0.6583912325486294,0.6735343933105469,0.015143160761917462
-48.833333333333336,9,0.7051536769177398,0.6713035106658936,0.033850166251846225
-48.5,9,0.6785782186597749,0.668173611164093,0.010404607495681839
-48.16666666666667,9,0.6204636871325493,0.66414475440979,0.04368106727724075
-47.833333333333336,9,0.6330680029641013,0.6601158976554871,0.0270478946913858
-47.5,9,0.6558198220268885,0.6560870409011841,2.672188742955939e-4
-47.16666666666667,9,0.6753357672257878,0.6525105834007263,0.02282518382506149
-46.833333333333336,9,0.6490542237608645,0.6493865251541138,3.323013932492458e-4
-46.5,9,0.6603995688846644,0.6462624669075012,0.014137101977163224
-46.16666666666667,9,0.6625466567857027,0.6431384086608887,0.01940824812481401
-45.833333333333336,9,0.672754912314908,0.6368463039398193,0.03590860837508869
-45.5,9,0.630143760815076,0.627386212348938,0.00275754846613796
-45.16666666666667,9,0.6212157347719915,0.6179261207580566,0.003289614013934905
-44.833333333333336,9,0.5735622497077815,0.6084660887718201,0.0349038390640386
-44.5,9,0.6112805146190694,0.6013859510421753,0.009894563576894111
-44.16666666666667,9,0.5880481342528757,0.5966857671737671,0.00863763292089137
-43.833333333333336,9,0.5708454363961282,0.5919855833053589,0.021140146909230717
-43.5,9,0.5826327760613998,0.5872853994369507,0.004652623375550835
-43.16666666666667,9,0.6037585058755272,0.5795468091964722,0.024211696679054984
-42.833333333333336,9,0.5218734015905151,0.5687698125839233,0.046896410993408244
-42.5,9,0.5523641851245314,0.5579927563667297,0.005628571242198288
-42.16666666666667,9,0.5571401586270143,0.5472157597541809,0.009924398872833362
-41.833333333333336,9,0.5230277930777703,0.5377095341682434,0.014681741090473155
-41.5,9,0.5441293969751847,0.5294740796089172,0.014655317366267462
-41.16666666666667,9,0.5362277327293851,0.5212386846542358,0.014989048075149225
-40.833333333333336,9,0.5148376931431249,0.5130032896995544,0.0018344034435704426
-40.5,9,0.4434547153359263,0.5088855624198914,0.06543084708396507
-40.16666666666667,9,0.557593719019068,0.5088855624198914,0.0487081565991766
-79.83333333333333,8.6,0.6150470822188373,0.6153116226196289,2.645404007916019e-4
-79.5,8.6,0.6343989886053267,0.6153116226196289,0.019087365985697824
-79.16666666666667,8.6,0.6236795939123047,0.613581657409668,0.010097936502636684
-78.83333333333333,8.6,0.6380186481144215,0.6101217269897461,0.027896921124675456
-78.5,8.6,0.6288143983961013,0.6066617369651794,0.02215266143092187
-78.16666666666667,8.6,0.5986895732263222,0.6032018065452576,0.004512233318935355
