lon,lat,boot_1,boot_2,boot_3,boot_4,boot_5,boot_6,boot_7,boot_8,boot_9,boot_10,boot_11,boot_12,boot_13,boot_14,boot_15,boot_16,boot_17,boot_18,boot_19,boot_20,boot_21,boot_22,boot_23,boot_24,boot_25,boot_26,boot_27,boot_28,boot_29,boot_30,media_bootstrap,incerteza_dados
-76.5,9.8,0.5660988191617452,0.538358279184056,0.5622186915994777,0.5522283727188336,0.6681497727292945,0.5830990491182124,0.6269705947289854,0.5789149036774911,0.61714786936476,0.543372817198763,0.5909503096866682,0.6538736068993105,0.5811570064292343,0.63678229987915,0.6102549935615567,0.5578635156330802,0.5776696523766647,0.5770874132017344,0.6018053968217602,0.4791455358728367,0.45898371427164164,0.5143853577642097,0.4490766839489668,0.47109528378713106,0.3867675631034362,0.4828924105644967,0.43445079754969673,0.3690034234669697,0.5055451973514469,0.4362187827546007,0.5403856038135404,0.07793775602064301
-76.16666666666667,9.8,0.49878188754558095,0.4856486261769092,0.5494543651148593,0.5818893723697501,0.48817202111421953,0.5428427101118568,0.569569110784142,0.6351424249975445,0.6203749513900476,0.555919848394182,0.5995110778225474,0.5613593609397336,0.5179666434758142,0.5122188600932137,0.5592654666109019,0.5616428104048138,0.5637413773651236,0.4735383844339237,0.48009485863344786,0.40583623767663,0.4669702467503462,0.4713327471366001,0.3890656811551316,0.43833594236114976,0.3606848546274492,0.3575563446888057,0.421583584764304,0.44749286946826594,0.38953544626884445,0.33246999350055606,0.4945999368725565,0.08169613652458442
-75.83333333333333,9.8,0.4896003880452836,0.5565032564168263,0.5421243930965928,0.5797827039250996,0.5245850940614485,0.49934602476349355,0.5637830241009496,0.5000954009693737,0.6021067493007197,0.5838676470111311,0.5230765235851508,0.508417814380168,0.49336308702917925,0.5059454879667775,0.5299549573676308,0.4226404930643691,0.546230041601055,0.4744542995208786,0.4175986278515168,0.39201457791352795,0.40684071807570715,0.4238270805389561,0.40174161373201606,0.39475662257992605,0.4311010182033751,0.36572766787390376,0.41219962597843585,0.35283673548552,0.424574003287171,0.3907084784171909,0.47532680520477916,0.07170414843630976
-75.5,9.8,0.45843723910412626,0.482240276600358,0.5344583132422519,0.5091157705369057,0.48338705130302917,0.5367562430276986,0.6008986638319203,0.5315833027274738,0.5658220984317586,0.5499241679380882,0.527763765510214,0.5411170692217183,0.5824496370225508,0.5150628540984461,0.531277156287816,0.474885070840807,0.544743990532833,0.4097390322327631,0.44015453459503295,0.3527531061522931,0.4754759212417892,0.3499297390395628,0.38164713385077353,0.3706536335461642,0.3744278212587351,0.3792949151082221,0.37579292613488857,0.40304962078136325,0.447322501589865,0.3565347467895835,0.4695566100859677,0.07746619204623899
-75.16666666666667,9.8,0.40277804149316926,0.43575962300423465,0.4209096223560207,0.4501189368187265,0.5469520376996397,0.5308485616134051,0.4533922797372125,0.534567803035724,0.4611472268958388,0.4901444050138637,0.4310465308237593,0.49701622062697465,0.4768685869760158,0.44782247496653965,0.4383902682485077,0.4779163388080536,0.3764846152976614,0.3501625700918874,0.469066530730495,0.40155963851837273,0.3764083500663879,0.3046247662253587,0.40057002463578817,0.31479667129006195,0.4438125205950925,0.34024325719939674,0.28788290600676436,0.3156888572560237,0.40743590473315405,0.39911486751284325,0.4227843479425658,0.06854805143196652
-74.83333333333333,9.8,0.541365314902435,0.4832230997829086,0.5614679590641749,0.5147381453302328,0.504444668389707,0.6269457443679965,0.510229276802193,0.5830583059409853,0.569989908245301,0.578611964304699,0.4699800232074817,0.5812122890400494,0.5058953458000904,0.5045670010893185,0.5362964549284044,0.48272343968391485,0.4853123454025712,0.5012844353372781,0.49734165899938043,0.4214338965786762,0.38430305346622323,0.4306365481257587,0.3888979862178954,0.4192531674216755,0.3693726091214856,0.32597073328194837,0.374169577399851,0.3198096189712717,0.4810546844821625,0.4755735564018295,0.4809720937362633,0.0784716350509891
-74.5,9.8,0.4450305172139284,0.416571655061288,0.48450535511011056,0.49239843581126524,0.4438983934402483,0.5308985574774236,0.48552704055655005,0.45766674618226666,0.4419476996225521,0.46928632562972455,0.5132906248777112,0.4999198929717328,0.43907191782012345,0.5236148811864094,0.47136421324128075,0.46759637670696697,0.4381202241098593,0.49562975144033505,0.47257207248063854,0.43748303082053575,0.3580234758796732,0.41338643921991614,0.32416888778588704,0.3047918375879047,0.322442384554848,0.33606700681489476,0.3173690415875125,0.34272107530850815,0.34274986702653776,0.36403556229698764,0.428404976327454,0.06901631835662009
-74.16666666666667,9.8,0.27616134427285394,0.3810273369726574,0.3661202522466478,0.3397678406458367,0.4576424074585031,0.4183381753557165,0.43174113217412535,0.4413228356129488,0.39898786590811003,0.3797569883415072,0.45953633365283214,0.37596393219923974,0.43196102283989024,0.33100973855795507,0.3640084545950869,0.3500245326932709,0.38376401633721874,0.3557160020010718,0.2911949028380074,0.2925073917758283,0.25887304234713326,0.301377714977569,0.32267455431911196,0.18303101181817824,0.2320251419769392,0.26833762213352186,0.2932449457855081,0.3673052275028918,0.3198733388431681,0.3052081251467295,0.345950107711002,0.06824119488172192
-73.83333333333333,9.8,0.4328218432637997,0.3812403418964551,0.478925971762665,0.43359466756799103,0.4955136187981984,0.4232508367849602,0.4960987992566776,0.4340530162283078,0.4610236521818798,0.5476030044678197,0.46431080310880624,0.4330408273872997,0.46044043944786905,0.4365380240575188,0.3813677590364502,0.4764181529401065,0.44761698807368827,0.3968842482921129,0.36775585833398006,0.34314525626634046,0.36923119495296636,0.2828827204091291,0.26547598941658634,0.33056614511573584,0.3143583253104644,0.2537414513035163,0.29515049476356064,0.3478656611097446,0.3558568870124691,0.32557105460324837,0.3977448011050116,0.07535240800193915
-73.5,9.8,0.3466206906555519,0.3881375460646905,0.3744684891463917,0.43782511304940236,0.41355196917609105,0.40523867095399874,0.3625434397118157,0.44766080971408123,0.4007640839606903,0.4255144561671274,0.4201814521433497,0.40135555409145,0.45732878833331575,0.4262284976075343,0.40343302847818496,0.36138392418953796,0.35417586569799075,0.32471276861002407,0.3120087684864305,0.2851124306086833,0.2852953235376783,0.2475847881379773,0.3398702345027494,0.22167753391559458,0.3118635967968505,0.3369324126066803,0.24332410490543446,0.29538558230532186,0.21740516213529013,0.27483502801392357,0.3507473371234614,0.06935109616009247
-73.16666666666667,9.8,0.2985876894246562,0.2813817705447869,0.341485787564357,0.3449094210957283,0.4432524957168844,0.3798510460626895,0.38962201342366976,0.3582314753638147,0.4476954452406796,0.3632645776800479,0.3812162262784934,0.3981438107124336,0.3664560866909247,0.38615636250014157,0.4290523863859676,0.37511025670868975,0.3706047444823157,0.26894742490349605,0.287413947053145,0.2654096885928813,0.1894184171202304,0.24964941806687024,0.28641029132533335,0.271009676230633,0.2619939310885854,0.1950820380014811,0.25990258985496206,0.249746791049951,0.26148771675753546,0.20283012113073623,0.32014412156840405,0.07358243970240111
-72.83333333333333,9.8,0.3408983086231785,0.35241198354634035,0.3784218563049589,0.4092397126445545,0.3846837840382584,0.43349379341504646,0.41712826609267695,0.49355885272201294,0.38318094323956686,0.44667073118903133,0.4019559220921249,0.38142738564031514,0.4326998674538261,0.29930893170612016,0.3429868598288017,0.36612433130822336,0.36747424618604563,0.3157559711358773,0.2955662507361391,0.25524502584765746,0.2476972675420574,0.2046800298743533,0.31107088967676794,0.19502942681841856,0.23761089048683365,0.2205934252408494,0.27223194077283897,0.21333351594784333,0.20318100054098853,0.2814208221145485,0.3295027410922085,0.08301206163291792
-72.5,9.8,0.28151011959455136,0.3809033207886227,0.3410307641918665,0.313331296560307,0.4300908184407971,0.3809830098346607,0.31540121187426606,0.370121060936794,0.40427462044815843,0.42336199970355565,0.37328645652220865,0.35363790549719415,0.38516794373973123,0.4029094893326638,0.33455110664853455,0.3629833264386035,0.3042277663574498,0.35323794778268963,0.24006491909856859,0.2526935471458235,0.19443815886223526,0.20049580554265092,0.1938319669822841,0.28920051477495656,0.2417937803515634,0.24518011401648437,0.2535405466106663,0.2777164526803031,0.21108509472321427,0.23896344120655202,0.3116671502229319,0.07250189877835987
-72.16666666666667,9.8,0.290812259624769,0.31745578037954214,0.4192091768501906,0.2939807206024655,0.4125017183684495,0.3361815995266044,0.4209631602968478,0.3789658475201544,0.4188882968991676,0.4060776955779475,0.3198189370349813,0.31485612050400785,0.42771481096688607,0.30910878808542236,0.2768401863810664,0.2592857442176005,0.25195193751297384,0.3302926948001909,0.25520405968589255,0.2758167019450982,0.21406242061065375,0.22323049040865492,0.23723556882347074,0.12546728847274655,0.14628711791269813,0.09192015069254056,0.1669054546406546,0.1765875393150641,0.1755766520993038,0.22011156571094756,0.28311034951556646,0.09481941316783644
-71.83333333333333,9.8,0.2890128288611147,0.35428512472703244,0.3794484454978816,0.32808672658700677,0.3338033727423737,0.41792144176579005,0.35999993423364685,0.360485967172539,0.33158745352238606,0.4582227298204061,0.33288848437984153,0.3312461105450306,0.299381285118874,0.3169305084631522,0.3253950141357502,0.25699045225530626,0.32878492244922575,0.26368041498659667,0.21112523652057283,0.21962491685169983,0.1969787801516234,0.1802276524532338,0.093624116397293,0.1473597039858111,0.19780307327913943,0.18001575002825543,0.16169559458982197,0.21161993275689678,0.24176496784763218,0.22721390431841892,0.2779068282148118,0.08640881053489184
-71.5,9.8,0.21843766336431447,0.38164790331619175,0.3788668623981334,0.3248502944837277,0.3412925992694368,0.35792708588505534,0.31524222612711705,0.3029217718904236,0.3487984428095813,0.3782014008093847,0.28999594204061496,0.30124913273625864,0.28132656970627734,0.2606458703443284,0.3390751118465159,0.22509823660100678,0.2243859310186496,0.19939313209921725,0.12545258351979213,0.21864680819815777,0.12016918694581928,0.15393997271223123,0.18161624162347287,0.13878450398324288,0.1402438337378179,0.15246752818774567,0.19211730659934753,0.23948707399347596,0.1800807512628138,0.13860968720229103,0.2483657218237481,0.08564678876695667
-71.16666666666667,9.8,0.3634306869307721,0.38374544072529054,0.4067487937842126,0.34069914448866945,0.35117130794365864,0.2890794584227928,0.32015150437303674,0.42216564702148207,0.3739744752233464,0.30534687722045706,0.3866168696280475,0.37351945857946856,0.3357741306774745,0.35387158200840074,0.38231379146722266,0.31772751088968004,0.2586893184742179,0.3099347232022456,0.28583983591296,0.2776755855415354,0.244776236416429,0.24834681805098824,0.24026051877676963,0.17055870672595924,0.18734925013399606,0.2788104808275416,0.18002165749286586,0.27827330958091906,0.22795650481358162,0.21988917995138657,0.3038239601761803,0.06937107340057584
-70.83333333333333,9.8,0.31591410157944166,0.3476886669608463,0.308085590882871,0.28740662246299686,0.36586039333494935,0.35287235221141894,0.37078135301601,0.4263343224031504,0.3695233402189924,0.3370264023852841,0.3629931158381656,0.2808266029965555,0.25720708865576375,0.3027958212833909,0.3369093795514829,0.28312545632244157,0.32755195885957267,0.26678109285472446,0.18004040268205546,0.2267900243240895,0.18601829277815118,0.15812574524092626,0.17492937506828063,0.15602266744004964,0.16237931454464305,0.2398403171828487,0.23095324659281669,0.25602012477491937,0.12938246039322104,0.23667582518359803,0.2745620486007886,0.07855461463007664
-70.5,9.8,0.23435324281786366,0.32305471971628635,0.28828908476026416,0.3054376128787732,0.2914562125130098,0.3546400539384652,0.31885582196824575,0.2801883591038509,0.28022228559701984,0.3220684030408128,0.3204141106229209,0.28340412897553097,0.28561356177881475,0.2259311438176552,0.24739918131267297,0.20458369000333834,0.21679251429109406,0.19426388912017878,0.13814356051976148,0.2351609613350969,0.14843955834689826,0.23211163462091267,0.10158296608855852,0.18961231749430202,0.09334070121966917,0.2197076974431068,0.06878476681837267,0.16444413623419385,0.18218277095660496,0.1471154884037038,0.22991981919126595,0.0757711419736308
-70.16666666666667,9.8,0.3723262929502488,0.27912708201846026,0.2894784397932478,0.34832619207187354,0.2684404382132273,0.40927981835048866,0.32190909809265245,0.3375952786307287,0.39755243756740644,0.28118995260448343,0.43102628264818965,0.3569183491659726,0.3700990273423577,0.2610581334867381,0.3250258053742041,0.2796604296384206,0.25155601203010014,0.24804740489861238,0.232143910723424,0.22404111479910446,0.24806399967463205,0.24126878000561847,0.17104977144162054,0.16226395340469651,0.1909853124786156,0.16927583462742812,0.12675921794470973,0.21373334199039667,0.2465838324281484,0.27495771440369376,0.27765810862665,0.07719024818794983
-69.83333333333333,9.8,0.3189462265662011,0.27624722435848564,0.33837054913271664,0.3203110680080885,0.3374304192869883,0.2889435797804155,0.31193011053820613,0.3348548182456287,0.37598548946647303,0.3422845198386344,0.295605875289227,0.31753396659387123,0.2953017048026187,0.2717987214806871,0.3434693711475873,0.2978793526585433,0.21758313672208404,0.2614708176756525,0.1618394186350141,0.26114559057444897,0.17901843680719776,0.19081778776318764,0.17324546238197228,0.2367024473631004,0.2264251644126315,0.1973490330394653,0.20375604469373554,0.1484540128617819,0.25316278088165695,0.276436470644399,0.2684766533883567,0.062397771249025125
-69.5,9.8,0.2735119095209987,0.3775676933947528,0.32158764534165585,0.3548939775554918,0.3680946742355054,0.32996148070567355,0.3514070600933321,0.22549663449702131,0.19811085062353592,0.3821407186956247,0.28062043234446926,0.29871871157955593,0.24821208568930078,0.1636929398390225,0.2122015415109338,0.2624158385263394,0.2532820316547838,0.23183804948175205,0.1637921818950456,0.2735190453433969,0.18513359604429935,0.18230931590215815,0.23039143265234896,0.16381268267936977,0.10305726446364866,0.11759661186570403,0.1418882133707396,0.20242763685990695,0.1602889080105908,0.19286461132448443,0.24169452585671475,0.07963772036158699
-69.16666666666667,9.8,0.3417062332332026,0.295100893140334,0.3620168622006985,0.28726766381967755,0.4273812413073156,0.3271615008576013,0.32930690646940625,0.3355134992202596,0.340703439260599,0.28241024605704407,0.3351718227820039,0.34227842148345633,0.3136687123371968,0.23628637797503532,0.24309489131182338,0.24544483013099055,0.2777683560941333,0.2581085162890824,0.21326065992070525,0.2201220214332661,0.224801616278253,0.10799645969884916,0.1620903449266359,0.1736027846602701,0.18377600263487584,0.1810676432682705,0.17641445586633145,0.22906461197347028,0.17086226392320877,0.31544184382305557,0.2646297040792351,0.07458323201811053
-68.83333333333333,9.8,0.33922793220917374,0.3596111535438004,0.2834201050019588,0.33956809330577087,0.3536355228937644,0.3403530594137004,0.29570295519605483,0.3387732100100129,0.2996200428324689,0.32774127088882155,0.318620758867262,0.30568116898614733,0.3263118594249421,0.3238317040351015,0.3476160171143934,0.18547528521653267,0.1765609234893521,0.20715579447322155,0.1979453771571514,0.16925495362595255,0.2665756633588914,0.14769519868266473,0.14160960713220208,0.1575022119571208,0.17480770448279695,0.20852125371227884,0.19424577622338596,0.22807234437272958,0.19380809356570686,0.24087512716200626,0.25966067227784556,0.07385432748720937
-68.5,9.8,0.33514275128903953,0.3310713216697371,0.27191468013751713,0.2939253433800973,0.3604016349355168,0.3663939736050903,0.32246699714332694,0.2856639766701889,0.29836060030038464,0.3280543251932061,0.3575030858257208,0.33422497049102595,0.3386877074324543,0.2981060536972418,0.25809805921122786,0.22866074044056617,0.26726232759508123,0.15000048734509686,0.20109319051192082,0.20089187569947728,0.13834914488543454,0.13970700619562088,0.1269376147904487,0.24932139000314096,0.11433597237873097,0.19620313078577684,0.24552005349431733,0.2590962031763306,0.19909874404244973,0.18256532299322115,0.25596862284397964,0.07625310705877807
-68.16666666666667,9.8,0.3272642285748937,0.2567302364485971,0.2975705037699675,0.3942343492188399,0.284150527680366,0.31449873895482106,0.3222083776740966,0.34019666826084505,0.36329518653044895,0.3012273471694899,0.3571447330459704,0.3434325154951947,0.3212027100518501,0.2655397296059385,0.2775169991094011,0.2483219015427198,0.2975535301115368,0.17693310062890993,0.09793001532394995,0.20608964961007137,0.13117201688632074,0.1340924008295985,0.17719287610842058,0.17768066383554582,0.19619295972127418,0.22590626313098344,0.2743003267697341,0.2308444789850868,0.33992496059068567,0.1757596823881193,0.2618702559351226,0.07746894486258217
-67.83333333333333,9.8,0.31999967908413096,0.3355951150073992,0.3164044843753348,0.2890686663792985,0.31938371598134785,0.2681453261770803,0.2814278578069521,0.35534777051185584,0.32450388032810235,0.29252281538030944,0.2768993700331636,0.26873235804180085,0.3155284972568558,0.33043378575082727,0.24433162215843268,0.23821605150926647,0.20544031410052793,0.13804496530667432,0.17736787436087548,0.15342031846805973,0.17964624574800248,0.15136240245303306,0.19539879512800026,0.137866790235926,0.2702624911075606,0.20450738453332043,0.21155782508831814,0.21456143134027034,0.22230231544044154,0.2028770034823301,0.24803857175251662,0.06491441814384694
-67.5,9.8,0.2851646842767679,0.27479227558758934,0.32771040065084117,0.3882850492977411,0.29456910333383834,0.36948653369413786,0.33909768487577363,0.2426218804929277,0.2563975011764408,0.3241555035198833,0.20769850104735077,0.26292261476930895,0.23165283404898113,0.2191616511225443,0.21908968240140364,0.20435019471157856,0.17022135459999105,0.2233244826472483,0.1646130140316724,0.14966697861658476,0.16965326160703148,0.15003495922423893,0.14182561046470865,0.1786570908579357,0.17904359083627508,0.1891724897161155,0.15669635845213586,0.1696071602232353,0.1263740634612172,0.16647088127204585,0.22608391303391814,0.07186456775080385
-67.16666666666667,9.8,0.27288145868172053,0.2748083348951624,0.293219431300105,0.2918365480229669,0.252362750877726,0.28104768451083034,0.30720933997703,0.3143912671290788,0.302189432153056,0.2904968211141639,0.27610484527133383,0.25024669483129747,0.2485991620643106,0.31407661763213013,0.232157899573877,0.170109369621968,0.2502128834879273,0.2389558647027923,0.23255026592002828,0.20059744178890088,0.14375216461256823,0.1385849090359729,0.17299176849745257,0.10850343054019859,0.14950507138873,0.1737192855424496,0.17258178244325106,0.22258031162544484,0.1874117436401135,0.20271411938577866,0.23221329000894553,0.058969900061212145
-66.83333333333333,9.8,0.2711187399813836,0.271189931675591,0.312967525784833,0.18859353609117352,0.3630790564292845,0.2907500165537152,0.35718559310390813,0.34003677135080096,0.3150449734914574,0.3679238904716766,0.37956656501103203,0.3254558239820608,0.274546632260041,0.21866263815477172,0.17360326241932572,0.23872670028295198,0.25315094292668344,0.23263419089569135,0.1501607112244575,0.15869742598508488,0.14619553881152542,0.1989525201277838,0.15835908206260108,0.16014392419915577,0.13300956370823505,0.18283191064433985,0.13700748336048307,0.2115863268110866,0.2638564249776679,0.23798028190640758,0.2437672661561737,0.07677122220991045
-66.5,9.8,0.2559426002176986,0.33088167897700804,0.3386605238044983,0.2216645997676001,0.3444462634855532,0.23482447668761597,0.3445373841800747,0.2508500689525475,0.3297257170744678,0.2487079024600192,0.34392817246237095,0.21087027665288618,0.22166915678026602,0.22087221687687117,0.2393223869672104,0.16723881305444438,0.14284342223904567,0.17219473249465592,0.194201962454159,0.15815430868685598,0.10183983270973834,0.12674019882261206,0.1713586790770973,0.18142226195496156,0.15890689893333093,0.1626433442094721,0.2562670695215277,0.16205862569206503,0.2048438335464314,0.24043370533930003,0.2246017038027462,0.07003759427053491
-66.16666666666667,9.8,0.28826771599363143,0.33316119295859115,0.196330861720516,0.33270614491767597,0.3072414002632773,0.2740280210845453,0.27409904829528436,0.3198229478324684,0.2954194722445016,0.33755296055544776,0.27576938473990886,0.27012708194406815,0.2753333688583345,0.28038815069455814,0.2624420897353477,0.24378770572162206,0.20611093073130066,0.20610978321221674,0.15945507395366965,0.15411289637725223,0.09520522360960662,0.23349663425089842,0.12250326686116025,0.14998868033581675,0.2085375044226972,0.10306290193012835,0.17635816021127385,0.30124146228853654,0.21171824505750908,0.22532495162877986,0.23732344208102082,0.06955915008484945
-65.83333333333333,9.8,0.23058821118769082,0.30753615810336543,0.3005346261484131,0.3291354689864579,0.29398712850172365,0.1456790284374655,0.24768636280523817,0.31319534877063826,0.2882745282943798,0.2230583348219983,0.3148424025939097,0.2387787867606712,0.30777666055698966,0.2599156785411587,0.21953305051146713,0.26776115404713496,0.24158216788746117,0.1607199593279522,0.18674520656873006,0.17806247240047862,0.19404240299493003,0.17818732730609574,0.16098621511040576,0.15924908855372621,0.17883490951124886,0.19918340505564314,0.18690591758472672,0.16404608617708755,0.2758290817913183,0.23532172681143815,0.23293262987166483,0.05673485493810403
-65.5,9.8,0.44153004105882837,0.3881889840772419,0.33026100384339924,0.3609984862469657,0.3760492175950786,0.37982981937776417,0.4115223640822178,0.3928474437033932,0.3930019162354618,0.3312524350540099,0.3260509900416802,0.32831456936447756,0.2664416048681197,0.3520851297640166,0.28361603738969116,0.3349676006903176,0.238150259042623,0.2203464741272881,0.3097237285142629,0.13370257706518218,0.22235256705924705,0.28503915405835695,0.20067740268462078,0.1865525249737416,0.18686320150635657,0.23442288450533236,0.29129675656985665,0.24087262988444633,0.26667144621667666,0.36783057220999754,0.3027153273936884,0.07771872090260602
-65.16666666666667,9.8,0.3887005750933252,0.27039190396038654,0.3850555787417316,0.4082849561166545,0.3167792301625259,0.3043086592665036,0.4111806425519492,0.4096292159561331,0.28497430041848476,0.3340600926078005,0.38977096582573245,0.30758289483220536,0.2863293455483948,0.32117919345634816,0.3114750750221547,0.23229146065339448,0.28323536655072207,0.31376691296655973,0.14884898812826905,0.24960003716414228,0.1747896196020835,0.2445702953922458,0.1885895255635122,0.1988087594372633,0.2574642533610745,0.3428839854891532,0.31233245609099397,0.28050419270219573,0.2922409466951035,0.3397620235402443,0.29964638176324293,0.06955907157707535
