lon,lat,SSP126,SSP245,SSP370,SSP585,media_cenarios,incerteza_cenarios
-67.16666666666667,9.8,0.23322614394660685,0.24451790889969038,0.258300573751201,0.2659472252098633,0.2504979629518404,0.014533148521221555
-66.83333333333333,9.8,0.23328973519814705,0.2434513146400604,0.27147503851799293,0.1895055407941746,0.23443040728759373,0.034025609153132644
-66.5,9.8,0.2261607371620521,0.27253741504615014,0.28762965755587455,0.21539963599907128,0.250431861440787,0.0350650625227457
-66.16666666666667,9.8,0.24634887334258096,0.27970625779803626,0.20237161845982166,0.29986844943065777,0.25707379975777417,0.042626137845749194
-65.83333333333333,9.8,0.21585361659180263,0.26092167380439224,0.26496481643784836,0.29847128951490653,0.26005284908723747,0.03393342009348339
-65.5,9.8,0.34005342243294745,0.3336611264544447,0.301140573068866,0.32373863974167305,0.3246484404244828,0.017048846931171084
-65.16666666666667,9.8,0.3122713979070778,0.269488953733798,0.33330791403181165,0.36065859209710766,0.3189317144424488,0.03845670221727419
-64.83333333333333,9.8,0.23816430022991444,0.268904063484877,0.2459626381210377,0.3310705199871044,0.2710253804557334,0.04210269355585901
-64.5,9.8,0.270136800629998,0.27823892350475526,0.2755405028866134,0.2356569127369393,0.2648932849395765,0.019779865478906613
-64.16666666666667,9.8,0.2758164118905405,0.2808392703575234,0.29308796721927416,0.33742180287132967,0.2967913630846669,0.028041431360071513
-63.833333333333336,9.8,0.32908788899665115,0.3124376294293004,0.3322710127485621,0.33958311674754416,0.32834491198051446,0.011479041287453974
-63.5,9.8,0.30694529894302025,0.31238525834874553,0.27187331309878154,0.3134978698642639,0.3011754350637028,0.019743422688150596
-63.16666666666667,9.8,0.32875075470386683,0.3198388961267784,0.3791733106384732,0.3209220394663344,0.3371712502338632,0.02828147316214951
-62.833333333333336,9.8,0.32832505489113173,0.318757100184139,0.3681702976979672,0.34220196150381843,0.3393636035692641,0.021481460542135525
-62.5,9.8,0.3380370862345078,0.31919682688557344,0.3146208037414294,0.3828177718651306,0.3386681221816603,0.031128736124964616
-62.16666666666667,9.8,0.4020888685429856,0.42735774142235106,0.3854495007539453,0.34943860268855126,0.3910836783519583,0.032675057495447316
-61.833333333333336,9.8,0.35251821179320003,0.37494202386712155,0.35095158296283163,0.3595296913897029,0.359485377503214,0.010958663662869465
-61.5,9.8,0.4304634650248143,0.4167092357383497,0.46842106559880886,0.4561137494479724,0.44292687895248634,0.023569391228586443
-61.16666666666667,9.8,0.3247448339017485,0.38574890964995756,0.4188518408306324,0.3404268214375662,0.36744310145497616,0.04293787192324788
-60.833333333333336,9.8,0.41763144492139853,0.39534568506639545,0.4314284867553264,0.37556546191495027,0.4049927696645177,0.024614466836837007
-60.5,9.8,0.41156315428861623,0.417195429515904,0.44634943486230255,0.43401353146734256,0.42728038753354136,0.015892362865568544
-60.16666666666667,9.8,0.42713315142760455,0.44991558054378034,0.42979176869246044,0.3926333048633522,0.4248684513817994,0.023775556565246023
-59.833333333333336,9.8,0.44488523141201963,0.4356107685031896,0.4049160215406915,0.38139354886717447,0.41670139258076877,0.029082824640998706
-59.5,9.8,0.42095071107220117,0.40858981030127245,0.46970381567654185,0.3774141269420283,0.4191646159980109,0.038350709214206906
-59.16666666666667,9.8,0.4383102243712785,0.43684004305183843,0.43207268349398265,0.37580794007286994,0.42075772274749235,0.030084562147470243
-58.833333333333336,9.8,0.42225623692682107,0.4281835832019912,0.4281739192016802,0.3967177178442257,0.41883286429367955,0.01500544827235175
-58.5,9.8,0.4310984776488785,0.4612717723883619,0.38586686626118094,0.42475512711842667,0.425748060854212,0.030994927760355756
-58.16666666666667,9.8,0.49640442866112866,0.5122736172018768,0.5049930106827036,0.4931891768168777,0.5017150583406467,0.008624028063752676
-57.833333333333336,9.8,0.5132241502950323,0.5088146039465716,0.5269323083549821,0.4829400369617454,0.5079777748895828,0.01838828791377393
-57.5,9.8,0.5087024129946962,0.5023234247488534,0.5145836562785092,0.4522739119381824,0.4944708514900603,0.028573337651547574
-57.16666666666667,9.8,0.5538930065920566,0.49504305979647745,0.5143820858791777,0.5263447237309187,0.5224157189996577,0.02463099974504206
-56.833333333333336,9.8,0.60855803240023,0.5712744533942989,0.5273079103180657,0.5367683355618521,0.5609771829186116,0.03692180577217498
-56.5,9.8,0.5197898676291913,0.5415703381170618,0.4860430522092061,0.5091844441740072,0.5141469255323666,0.023082029592266892
-56.16666666666667,9.8,0.45852345708772374,0.47655496602640685,0.49761918617055,0.5240699100407669,0.48919187983136186,0.0282119373523517
-55.833333333333336,9.8,0.5984842833244778,0.586572256834455,0.5915262045272612,0.5298506150219924,0.5766083399270466,0.03155241175247103
-55.5,9.8,0.5413862438153679,0.5560356190994079,0.5207360547287014,0.500284349927411,0.529610566892722,0.024329227407643227
-55.16666666666667,9.8,0.5514455904093362,0.5367059510676763,0.5299958406410178,0.47335723076790964,0.522876153221485,0.03420667420066905
-54.833333333333336,9.8,0.6260649383714397,0.6369486869480466,0.6293050789566,0.588465164369763,0.6201959671614623,0.02164038051739837
-54.5,9.8,0.5839334296494445,0.5966162168896912,0.5757812169967641,0.4953017977013183,0.5629081653093045,0.045878938097319216
-54.16666666666667,9.8,0.5553841794238613,0.5889359317903116,0.5182180730033724,0.5093049252241896,0.5429607773604337,0.03657400509286326
-53.833333333333336,9.8,0.6162067462195029,0.6002046471388297,0.5877404962816141,0.5665284656881995,0.5926700888320365,0.020963692050471598
-53.5,9.8,0.610371376667305,0.6388958911766462,0.5732872239329595,0.6192946596265305,0.6104622878508603,0.027498328624452232
-53.16666666666667,9.8,0.6215729473142996,0.6059471326049064,0.5950111582818938,0.567017905694838,0.5973872859739844,0.02299392985233167
-52.833333333333336,9.8,0.6409058639202004,0.6343927834125821,0.5822683405668885,0.5688431130872398,0.6066025252467278,0.03636364138226723
-52.5,9.8,0.6170463578970359,0.5926942593103786,0.5548670576415231,0.5561409021069864,0.580187144238981,0.030190274951119596
-52.16666666666667,9.8,0.6588318111785113,0.6280526639476187,0.6155707967723402,0.5648442548393657,0.616824881684459,0.039133121164570385
-51.833333333333336,9.8,0.6300074851481265,0.6261966871371145,0.6092618093932711,0.583068864045367,0.6121337114309697,0.021371727799956202
-51.5,9.8,0.6532976535422444,0.6576402669471443,0.629792006891746,0.5754397257293389,0.6290424132776185,0.03777108205043982
-51.16666666666667,9.8,0.683464854565542,0.6509309388692757,0.6406431946809975,0.5668841351549938,0.6354807808177022,0.04923863330870668
-50.833333333333336,9.8,0.6608906824765385,0.63602268309148,0.6366582110148341,0.5850736223532254,0.6296612997340195,0.03189963054323509
-50.5,9.8,0.6338038129666874,0.6334567127409441,0.5600656055199527,0.5722623429194208,0.5998971185367512,0.039268904334697
-50.16666666666667,9.8,0.6884481241869882,0.6290118345634648,0.6301078032790082,0.5774285470369426,0.631249077266601,0.045367713203810944
-49.833333333333336,9.8,0.6827781394207383,0.6400798570440304,0.6849261553861828,0.5764176587237143,0.6460504526436665,0.050808848444052576
-49.5,9.8,0.6659556571540203,0.6205103398315331,0.6598456608235471,0.5184385022185195,0.616187540006905,0.06820669073849117
-49.16666666666667,9.8,0.6534048510666719,0.6669468911256725,0.5857063773421634,0.6222707154243499,0.6320822087397144,0.03613485986582588
-48.833333333333336,9.8,0.6193856125810933,0.6219470998762274,0.6074443833010335,0.586049908418595,0.6087067510442372,0.01637346441653211
-48.5,9.8,0.6904387074488665,0.6646569364932081,0.6175892905564305,0.6256373098759849,0.6495805610936225,0.034124311412981806
-48.16666666666667,9.8,0.6151154869156088,0.6177023385510193,0.618300756384382,0.5517259906532404,0.6007111431260626,0.032686008726157824
-47.833333333333336,9.8,0.7142116113139548,0.6467008516236834,0.6189785417758393,0.639749256893763,0.6549100654018102,0.041251218338074824
-47.5,9.8,0.6868244149470043,0.6420998019456589,0.6576936867311998,0.5341494393410129,0.630191835741219,0.06665718866157662
-47.16666666666667,9.8,0.61675529560219855,0.6309864209589793,0.5934075763590237,0.5818972732064616,0.6057616415316658,0.022205711944077642
-46.833333333333336,9.8,0.5815562112416092,0.5977543385645241,0.5372413345044125,0.508499077411003,0.5562627404303871,0.040843170664681294
-46.5,9.8,0.5880510354544993,0.6130278604817115,0.551793967818172,0.5420054529477417,0.5737195791755312,0.032848388362840084
-46.16666666666667,9.8,0.6189386500744035,0.6181568326004956,0.5804734838202518,0.5463323035638462,0.5909753175147493,0.03475662975493972
-45.833333333333336,9.8,0.5934015360571172,0.5922232789941202,0.5545475980136929,0.5395388409144477,0.5699278134948444,0.027130205279348125
-45.5,9.8,0.5827707880351104,0.5767461699560924,0.6041657157519025,0.4988002292787218,0.5656207257554567,0.04607455967624977
-45.16666666666667,9.8,0.5522425179325399,0.602732799558428,0.5641341755976084,0.509703356570159,0.5572032124146837,0.03830503165868535
-44.833333333333336,9.8,0.5799762248025795,0.5724320794518395,0.5434734940077646,0.5169395324894046,0.5532053326878971,0.028845943700249174
-44.5,9.8,0.5435113588531851,0.5498804721609559,0.5525239084326468,0.5417738992894392,0.5469224096840568,0.005107815870538315
-44.16666666666667,9.8,0.5008143424024177,0.5334253093736794,0.49687099447277056,0.44724836705528476,0.4945897533260381,0.0355591377750056
-43.833333333333336,9.8,0.5430828492817436,0.5528388019415889,0.5231672292674034,0.529280369261571,0.5370923124380766,0.013401154936082568
-43.5,9.8,0.5853096612703466,0.5414762561521245,0.5378928943528392,0.5335347878296641,0.5495533999012436,0.024057665449108326
-43.16666666666667,9.8,0.5181180280139682,0.5237080638971874,0.4559132042011017,0.4647884930502346,0.490631947290623,0.03522683339015172
-42.833333333333336,9.8,0.5555462490804668,0.5578832937161686,0.5152912337578507,0.5061349239246747,0.5337139251197902,0.02683781916008948
-42.5,9.8,0.4584510526046625,0.46107680637676185,0.4500241049477332,0.4456105118931698,0.4537906189555818,0.007208997809633191
-42.16666666666667,9.8,0.51039611902726445,0.5366486620754668,0.5149416212975328,0.5167675124287904,0.5196884787072636,0.011619817376273515
-41.833333333333336,9.8,0.5229867369084427,0.4955467186997079,0.5400951016712547,0.5217221213359572,0.5200876696538406,0.018381436586154657
-41.5,9.8,0.503884435528365,0.4640124153833101,0.49096415101078944,0.4926077760872981,0.48786719450244065,0.016908249961506513
-41.16666666666667,9.8,0.4852430035358763,0.46009149076704664,0.4633548193594705,0.446319733623338,0.46375226182143287,0.01611732219319217
-40.833333333333336,9.8,0.44446130329096606,0.4828503203618892,0.4080532397011313,0.49379334588315166,0.45728955230928453,0.0390497898451295
-40.5,9.8,0.4245246989663301,0.46290993277249426,0.4521388961605126,0.40704516963235204,0.43665467438292227,0.02551443246701733
-40.16666666666667,9.8,0.40560692846689556,0.4687375696772145,0.3980738851456617,0.4544348677759408,0.43171331276642816,0.03511988541028139
-79.83333333333333,9.4,0.5808703044058204,0.5757837441477864,0.5887665941261836,0.5533370637747913,0.5746894266136454,0.015204065521272802
-79.5,9.4,0.5379648515588831,0.5435811949001734,0.5688768525964542,0.49884533817892374,0.5373170593086086,0.028958320097229436
-79.16666666666667,9.4,0.553086333983033,0.580668618985104,0.5779604843185674,0.543468527768672,0.5637959912638442,0.018377712597396484
-78.83333333333333,9.4,0.5582230776906338,0.5815516381498002,0.5483736693010209,0.5682075149722828,0.5640889750284345,0.014180815212145747
-78.5,9.4,0.6340076535690801,0.5688439859262215,0.6194219182850166,0.6040897252083137,0.606590820747158,0.027972598520127703
-78.16666666666667,9.4,0.5307491853897371,0.5382157893855837,0.5073502828023346,0.5267773723826051,0.5257731574900651,0.013165494059040727
-77.83333333333333,9.4,0.557552754714582,0.5519206576910005,0.5385967812485001,0.4565964806590893,0.526166668578293,0.04705625394595766
-77.5,9.4,0.5422110167850859,0.5075502675895769,0.49051147773126036,0.5538071020787136,0.5235199660461591,0.029502867410974198
-77.16666666666667,9.4,0.49084147740911527,0.5028052587344717,0.5018903428290022,0.48387685829191035,0.49485348431612486,0.009116479810904458
-76.83333333333333,9.4,0.5144450241126677,0.4995295881522927,0.5258054833881721,0.4789020425766861,0.5046705345574547,0.020270431807978294
-76.5,9.4,0.5616487157421775,0.5457102556303882,0.5494502072094548,0.456755081464558,0.5283910650116446,0.048239773716538585
-76.16666666666667,9.4,0.5092312701788632,0.521939453145126,0.4841901386984017,0.4708369546464975,0.49654945416722207,0.023233351142356855
-75.83333333333333,9.4,0.4789579999903985,0.4680179422847002,0.4127719482027476,0.46870472937507995,0.45711315496323157,0.02998120997729973
-75.5,9.4,0.44607178182031726,0.46270894443987914,0.4482271595214833,0.42821177473907285,0.4463049151301881,0.014144531115662645
-75.16666666666667,9.4,0.3676077458563652,0.40089579680445664,0.4056749561511633,0.37686406767464603,0.3877606416216578,0.01842398344773919
-74.83333333333333,9.4,0.47700145561572954,0.45976594991693703,0.4167251400440754,0.41203686282683233,0.4413823521008936,0.03201985348192368
-74.5,9.4,0.3608610704521916,0.4252843825531767,0.3757322805371801,0.3758022291994458,0.38441999068549854,0.02813457757473395
-74.16666666666667,9.4,0.43102409874548053,0.41801552820533333,0.4520209183870413,0.39949885558927684,0.425139850231783,0.022101529180369537
-73.83333333333333,9.4,0.4616341850258998,0.44351185501432194,0.475938901318534,0.4318718853813552,0.4532392066850277,0.01946737088924359
-73.5,9.4,0.318768228465182,0.3427566824499261,0.3519038455863565,0.381456759365615,0.3487213789667699,0.025913330244944723
-73.16666666666667,9.4,0.3860424453391683,0.39202392679864817,0.3955408804363069,0.3738409841949007,0.386862059192256,0.009525176749489307
-72.83333333333333,9.4,0.33650901718397563,0.39994827147584433,0.3468699286328699,0.309577253665656,0.34822611773958645,0.03789479109167783
-72.5,9.4,0.27664918375672315,0.29618129920342995,0.3570926104766127,0.3619814315554937,0.3229761312480649,0.04300967602447297
-72.16666666666667,9.4,0.26777834862498784,0.2837906991930131,0.27409259816645815,0.3294198288161056,0.28877036870014117,0.027888334304237306
-71.83333333333333,9.4,0.2546571425229702,0.28607460759737796,0.26920606533529345,0.22178953146536817,0.25793183673025244,0.027301487350994528
-71.5,9.4,0.28295593310518424,0.2876555211462215,0.32023560693713676,0.31965848099555816,0.30262638554602517,0.020093369001637315
-71.16666666666667,9.4,0.24197266405654874,0.2742720125276413,0.31330174405675854,0.2976373752675944,0.2817959489771357,0.031016498577786527
-70.83333333333333,9.4,0.3094859339007077,0.2829766247764838,0.31785513880313304,0.3548734604341742,0.3162977894786247,0.02970526956681241
-70.5,9.4,0.35318721115770896,0.33528457674922035,0.3733441367373272,0.32957148913857043,0.34784685344570676,0.019752051472382355
-70.16666666666667,9.4,0.22808018945301017,0.22439309634369273,0.27461075441145744,0.2955565572497284,0.2556601493644722,0.03506722870485416
-69.83333333333333,9.4,0.29412832000523426,0.28007371828113925,0.30238595476594005,0.32244269420639815,0.29975767181467794,0.017707491264901978
-69.5,9.4,0.2890378845536275,0.2871123626061344,0.3008305715342604,0.3127267825495979,0.297426900310905,0.011866432316322
-69.16666666666667,9.4,0.2704309718826987,0.25737063217757733,0.25778404209259803,0.34118955593203465,0.28169380052122717,0.04012434542449433
-68.83333333333333,9.4,0.22278978222018714,0.2601936373465367,0.28162855567818046,0.23726584147112323,0.2504694541790069,0.025858260915995687
-68.5,9.4,0.2508578821076175,0.24702372054683536,0.26293404289712485,0.2795339050267547,0.2600873876445831,0.01463003366274984
-68.16666666666667,9.4,0.24464713941185742,0.2628200755004913,0.29470348572246036,0.3271036855938898,0.28231859655717473,0.03632455866450094
-67.83333333333333,9.4,0.2733188549201868,0.28537149074206003,0.3203099194889231,0.2907780723323565,0.2924445843708816,0.01995892736027797
-67.5,9.4,0.24245323946470687,0.24709352603949877,0.29192613741916695,0.34298195815150456,0.2811137152687193,0.04689205197311304
-67.16666666666667,9.4,0.290279186909638,0.27386806028705624,0.30595840415555564,0.28827781881030295,0.2895958675406382,0.013131396261072518
-66.83333333333333,9.4,0.24648702965249678,0.28787448932785614,0.2739253069812642,0.2943115537332704,0.2756495949237219,0.021222198534462982
-66.5,9.4,0.2989777390339622,0.28666522234272235,0.2757364121050821,0.31097935028468837,0.29308968094161375,0.015243786766037107
-66.16666666666667,9.4,0.2309296661350116,0.2836556653554349,0.2605351063081127,0.3087964590852158,0.2709792242209438,0.033185750528760105
-65.83333333333333,9.4,0.22843074163808028,0.24368614595464827,0.31056434164243735,0.3028234793851292,0.2713761771550738,0.04137508635665468
-65.5,9.4,0.39414584918466494,0.3286959487566723,0.35233203311448746,0.3246100186716535,0.34994596243186954,0.031899824710486455
-65.16666666666667,9.4,0.2685920064359806,0.30176357371839846,0.2920884509274607,0.33534762358199227,0.299447913665958,0.027691154762957436
-64.83333333333333,9.4,0.30069271283667,0.31083103299678627,0.34519939748458883,0.3247437678438246,0.32036672779046743,0.019268422382804736
-64.5,9.4,0.32055496395034133,0.3253245227521345,0.36080199684797076,0.34048831101811833,0.33679244864214125,0.01812261052833667
-64.16666666666667,9.4,0.28845679046417155,0.2830714381417211,0.29597584968424795,0.28991307357473417,0.2893542879662187,0.005305249746723366
-63.833333333333336,9.4,0.33337423952029793,0.36539298252279384,0.30156751381217617,0.3298789601440719,0.33255342399983495,0.026117616846201175
-63.5,9.4,0.33723721385042044,0.3438151001322525,0.361402496766936,0.33160209901010185,0.3435142274399277,0.012927753184835796
-63.16666666666667,9.4,0.3253143265138042,0.3410466590166712,0.36140802893086404,0.3419721088276589,0.3424352808222496,0.014778757796697132
-62.833333333333336,9.4,0.3456996599570708,0.3393207647697272,0.34524106287806655,0.3152622007830122,0.3363809220969692,0.014375720675770264
-62.5,9.4,0.3523191605224145,0.31345601381854293,0.35575185424489525,0.31968222300095284,0.33530231289670137,0.021825098978254694
-62.16666666666667,9.4,0.4460477965813896,0.4058570162020216,0.41964553317258724,0.4436220362678411,0.4287930955559599,0.019385250611408167
-61.833333333333336,9.4,0.347002228828348,0.3577966521934362,0.32789841933646413,0.36140341185239383,0.34852517805266053,0.015050932285849531
-61.5,9.4,0.3444904838209359,0.3780910144493724,0.3405720955786858,0.38386758063169746,0.3617552936201729,0.02238012919651622
-61.16666666666667,9.4,0.39905613157729974,0.395627848888614,0.38844118614193657,0.40378385884988416,0.3967272563644336,0.00645721701986259
-60.833333333333336,9.4,0.42119824612961165,0.44766168529612227,0.45657072926915965,0.3488118281613228,0.4185606222140541,0.048865432371556015
-60.5,9.4,0.43788683186796096,0.4365850855899431,0.39755130418388424,0.40245532889096536,0.41861963763318844,0.021595845629906775
-60.16666666666667,9.4,0.4147743594603335,0.43660449529972317,0.43042806454426347,0.42529544001903613,0.4267755898308391,0.009240640816880443
-59.833333333333336,9.4,0.4024558745481331,0.43592444136398495,0.4202472610794129,0.44923625662592603,0.42696595840436424,0.020183373555139425
-59.5,9.4,0.5047853463435955,0.49504477171008154,0.531044569091265,0.4621923228807229,0.4982667525064162,0.0284524337491842
-59.16666666666667,9.4,0.45215176795315676,0.4671165840509656,0.4617086225847622,0.4466289581086227,0.45690148317437684,0.009229327189978008
-58.833333333333336,9.4,0.4428731285796087,0.4824630211831729,0.4453523882739561,0.43620442792823716,0.4517232414912437,0.020854095514443612
-58.5,9.4,0.47881051888088444,0.4922357509780351,0.4313386415604469,0.5169340894799532,0.47982975022482993,0.035977156170183405
-58.16666666666667,9.4,0.49151193825145023,0.48839961983369223,0.4738829741618577,0.48134944770015414,0.4837859949867886,0.007852437364618235
-57.833333333333336,9.4,0.5541358349501234,0.5844257599669275,0.5112954959382525,0.5514470630504488,0.550326038476438,0.030010806397143555
-57.5,9.4,0.5248241917906931,0.5460114470214847,0.5070735590447916,0.49074989230991667,0.5171647725417216,0.023737283046395982
-57.16666666666667,9.4,0.5619824133097542,0.546818951043274,0.5193369479676855,0.5276399659916707,0.5389445695780961,0.019192021039368578
-56.833333333333336,9.4,0.5235131802486778,0.5408153208903997,0.5132414707029876,0.47413992990953485,0.5129274754379,0.028251025653740613
-56.5,9.4,0.561950084255466,0.5840893026361889,0.5911933610854797,0.5469352849417217,0.5710420082297141,0.02033147070007596
-56.16666666666667,9.4,0.551037804233918,0.5510211842182481,0.5525247909554456,0.5307748179507845,0.5463396493395991,0.01040047084192704
-55.833333333333336,9.4,0.5771066087376855,0.5972622176383613,0.5563523099452224,0.5310597992413938,0.5654452338906657,0.02836281309520617
-55.5,9.4,0.5479880690867028,0.5757074886250233,0.5054305507077339,0.5548119671703455,0.5459845188974514,0.029495860284285347
-55.16666666666667,9.4,0.540766089770727,0.5451396475820444,0.5616180841237571,0.48033734449148685,0.5319652914920039,0.03557035624917617
-54.833333333333336,9.4,0.6750860450513829,0.6070290801580147,0.6184138454952599,0.5662480343997724,0.6166942512761076,0.04491026205835025
-54.5,9.4,0.630313358170967,0.6395950872288084,0.604783053714465,0.5691157938799343,0.6109518232485437,0.031536289556060526
-54.16666666666667,9.4,0.5668050307084439,0.6386600068720827,0.5790788525542518,0.5284205296624752,0.5782411049493135,0.04569470810555997
-53.833333333333336,9.4,0.5980340350157786,0.6349587727695853,0.6071293367085528,0.5169006148225185,0.5892556898291088,0.05072985730468392
-53.5,9.4,0.5821819005228968,0.6009958941459371,0.5783450883214323,0.59736197798289,0.589721215243289,0.011131893666338637
-53.16666666666667,9.4,0.7130769835380406,0.6821424534487662,0.6362895795868976,0.678141168381197,0.6774125462387254,0.031548657586687824
-52.833333333333336,9.4,0.6855715940603103,0.7174121225122664,0.6410827330832427,0.6488558015046273,0.6732305627901116,0.03527002133484157
-52.5,9.4,0.6315270193765093,0.6680823850565794,0.587077310612704,0.5507925048287157,0.6093698049686271,0.05120665518983252
-52.16666666666667,9.4,0.6650141093728378,0.6611613623473135,0.5767790370389164,0.5793915933880124,0.62058652553677,0.049112951689425005
-51.833333333333336,9.4,0.6326535998870996,0.6385805174179265,0.6431485937822574,0.6587097403439163,0.6432731128578,0.01115197263331306
-51.5,9.4,0.6328643560878652,0.6578532856698216,0.6130963817608287,0.6061631326105237,0.6274942890322598,0.02318637721527082
-51.16666666666667,9.4,0.6231986986760847,0.6566464842105757,0.6008684223323795,0.5749450331445073,0.6139146595908868,0.03464601135791805
-50.833333333333336,9.4,0.6318654815376445,0.6386654863886697,0.6438643916295996,0.5689367077486918,0.6208330168261514,0.034944638928399364
-50.5,9.4,0.7143210711669665,0.6585518421028426,0.722289042035378,0.5700021020531014,0.6662910143395722,0.07017624213574561
-50.16666666666667,9.4,0.6530913342906084,0.6438307102141436,0.5912553484602019,0.5949232002931777,0.620775148314533,0.03222647260915417
-49.833333333333336,9.4,0.6592711510325537,0.5933713142603596,0.6012976537609716,0.5783648483540542,0.6080762418519847,0.035430070945352526
-49.5,9.4,0.6631205874584402,0.6455993565389401,0.6178181393856998,0.6493415869486086,0.6439699175829221,0.018992749165961793
-49.16666666666667,9.4,0.6977155993990698,0.6608043011204827,0.6507013483935544,0.639530711962028,0.6621879902187837,0.025228428462173814
