lon,lat,temperatura,precipitacao,solo,glm,gam,rf,brt,maxent
-74.16666666666667,9.8,27.367642445106313,1504.2870825238717,5.269808128319252,0.34417857504784116,0.4425763853396698,0.35065847145998036,0.2964245867116714,0.3962091996901578
-73.83333333333333,9.8,27.475736262144743,1507.6204158572052,5.257503357616816,0.39156165787110014,0.3912464477176469,0.3888325588257459,0.3184433063735134,0.37363121491148227
-73.5,9.8,27.582238709962255,1510.9537491905385,5.24627595065712,0.34983186580658676,0.4098518160173521,0.31712699892274676,0.34135004492567494,0.33123770525098983
-73.16666666666667,9.8,27.68682116183654,1514.2870825238717,5.236175788548061,0.32317728388241274,0.3382057096663116,0.2956878646201687,0.27449165834778194,0.3551111324186289
-72.83333333333333,9.8,27.789160915434692,1517.6204158572052,5.227247744275695,0.32915021408722206,0.36815774816725205,0.30446385098960294,0.306541922814599,0.29925651043391127
-72.5,9.8,27.88894218855191,1520.9537491905385,5.219531483342595,0.2998258362439268,0.39464046308733525,0.2834498304252778,0.24492301947502967,0.33531112455126844
-72.16666666666667,9.8,27.985857093497298,1524.2870825238717,5.213061287542016,0.2950794099328845,0.34031044420745515,0.33541609197873007,0.22500276551341997,0.314948420552729
-71.83333333333333,9.8,28.07960658712014,1527.6204158572052,5.207865902650786,0.28706187312157794,0.35852008475234787,0.2960602420519289,0.24401002558988136,0.2611909546526099
-71.5,9.8,28.169901393545175,1530.9537491905385,5.203968410717616,0.2569952205583677,0.386962422578521,0.30692983258915696,0.2539063383410867,0.27411112355989686
-71.16666666666667,9.8,28.25646289676981,1534.2870825238717,5.201386127514201,0.2991638005130381,0.3482311227510538,0.2844661991132083,0.2279954933953567,0.24725274706380407
-70.83333333333333,9.8,28.33902400036889,1537.6204158572052,5.200130525604736,0.2772966558933692,0.3292440438818817,0.2209963659784632,0.20168734321964935,0.2607887163450254
-70.5,9.8,28.41732995165434,1540.9537491905385,5.200207183375625,0.24579252529379353,0.3254736781819926,0.22090843266224292,0.22735325105588852,0.230717312377209
-70.16666666666667,9.8,28.491139127746727,1544.2870825238717,5.201615760251829,0.2866122177119825,0.26579266087292797,0.19028044840795272,0.2237870163321815,0.19391098935909687
-69.83333333333333,9.8,28.560223781133082,1547.6204158572052,5.204349998209978,0.26498383873454506,0.2712709135976439,0.2283626405087603,0.21574619619063357,0.2355582643249439
-69.5,9.8,28.62437074241053,1550.9537491905385,5.208397749581508,0.247205694065788,0.34199812009776515,0.2240471174735743,0.247513206067981,0.25898438212094954
-69.16666666666667,9.8,28.68338207804738,1554.2870825238717,5.213741031022297,0.2667276799576214,0.2730944880976431,0.2338511402453887,0.18984544058105682,0.2795996780548185
-68.83333333333333,9.8,28.73707570113195,1557.6204158572052,5.220356103409057,0.26400870205958377,0.31196307854095884,0.1841446588031598,0.22242270813659953,0.23702039614462583
-68.5,9.8,28.78528593322467,1560.9537491905385,5.228213577307462,0.2614121817036922,0.29369646642192143,0.17746620616040124,0.1955153031210086,0.2412896086805758
-68.16666666666667,9.8,28.82786401557982,1564.2870825238717,5.237278543543493,0.2582271710955905,0.2507279560389607,0.19285693783414384,0.2645112052464717,0.20350358932707233
-67.83333333333333,9.8,28.86467856815934,1567.6204158572052,5.24751072829787,0.2558786451119765,0.29944218581228277,0.20543599939798707,0.1979561726167337,0.22327940053318415
-67.5,9.8,28.895615995022524,1570.9537491905385,5.258864672034513,0.2453566439663489,0.2699609227763673,0.21996784470314082,0.2742242452972045,0.21761490178522308
-67.16666666666667,9.8,28.92058083484059,1574.2870825238717,5.271289931468112,0.24266896316602612,0.27368875599093684,0.20185074301439948,0.2132404850281984,0.2004330176837229
-66.83333333333333,9.8,28.939496055454647,1577.6204158572052,5.2847313036734755,0.24387428593197222,0.2738623325981034,0.21591906948262987,0.15804606924931783,0.2619349897192502
-66.5,9.8,28.952303291568125,1580.9537491905385,5.299129071341019,0.24140953249577526,0.3167315972464512,0.23807245131994198,0.18087048416621296,0.2571282889636913
-66.16666666666667,9.8,28.95896302484025,1584.2870825238717,5.314419268088739,0.2545588086866071,0.31489151636399326,0.1517869743866068,0.2479306702327008,0.23427161820116477
-65.83333333333333,9.8,28.959454705824875,1587.6204158572052,5.330533962651965,0.23962710394421083,0.31404616852526956,0.22382374297257,0.26326624160357487,0.2409086635850329
-65.5,9.8,28.953776817378362,1590.9537491905385,5.347401560688288,0.3137949826049692,0.3252304534317827,0.20175721689676174,0.2412885645297156,0.2518588570452452
-65.16666666666667,9.8,28.941946879340943,1594.2870825238717,5.364947122856804,0.30015506931888053,0.267609879331282,0.25355964024675504,0.29498147727516877,0.23381244450289834
-64.83333333333333,9.8,28.92400139447703,1597.6204158572052,5.383092697758515,0.26021523365098437,0.3202524884834531,0.20365117743502417,0.30409693831977763,0.2678920728816948
-64.5,9.8,28.899995735841358,1600.9537491905385,5.401757668258692,0.2818164011831471,0.3143675812176959,0.2215321816136598,0.20724939363024125,0.2747615934807898
-64.16666666666667,9.8,28.87000397591841,1604.2870825238717,5.42085910965257,0.28858800223968245,0.318132517142914,0.24165053141611384,0.3075953993554645,0.26834741914195603
-63.833333333333336,9.8,28.834118658062472,1607.6204158572052,5.440312158083107,0.3238657267567412,0.3256118210861159,0.26044993743419664,0.29234997112492384,0.2836635398598051
-63.5,9.8,28.79245051094342,1610.9537491905385,5.460030387574017,0.31448554585724253,0.346851421574367,0.21229248929069486,0.28321262121536367,0.3521836974672727
-63.16666666666667,9.8,28.74512810687949,1614.2870825238717,5.4799261940029655,0.33158262958565865,0.34545881810267776,0.3305615944376933,0.2883522111082085,0.28182979301587185
-62.833333333333336,9.8,28.69229746511116,1617.6204158572052,5.49991118430905,0.33546250634832886,0.34942664987266675,0.32280633748697296,0.31905222933134986,0.36074873470632746
-62.5,9.8,28.6341216012404,1620.9537491905385,5.51989656920536,0.3455919827488546,0.3477592699651154,0.2569457046307151,0.36851334735146374,0.3822960093881716
-62.16666666666667,9.8,28.57078002422549,1624.2870825238717,5.5397935576519055,0.3893467696762946,0.45590897309522066,0.3085513412574151,0.3069728295933281,0.345959077521347
-61.833333333333336,9.8,28.502468182483497,1627.6204158572052,5.559513751336315,0.363168139365397,0.4261969904272955,0.30446592528991256,0.3521189848836024,0.3386671031202929
-61.5,9.8,28.429396860809593,1630.9537491905385,5.5789695374097406,0.4160371489371135,0.4271625143911907,0.41685128047158304,0.43326132120850736,0.369627838212877
-61.16666666666667,9.8,28.351791529973966,1634.2870825238717,5.598074477733096,0.3550776795563284,0.47745185934230666,0.4338604614781908,0.36322966708481197,0.3613060346819686
-60.833333333333336,9.8,28.269891651003377,1637.6204158572052,5.616743692904304,0.4172063659967934,0.41820492296893075,0.38923097251217226,0.3632738548084623,0.42370448075927525
-60.5,9.8,28.183949936293978,1640.9537491905385,5.6348942393603805,0.41806667411321125,0.4615173542012493,0.4236981461109021,0.4466424161878989,0.35771026913219917
-60.16666666666667,9.8,28.09423156983538,1644.2870825238717,5.65244547787898,0.43254492642494385,0.5028318406556097,0.39599568920200046,0.397215262975593,0.3849308613567265
-59.833333333333336,9.8,28.001013388952032,1644.2870825238717,5.669319431842226,0.4481537134394096,0.4713748144054665,0.3554665112838145,0.3830768752228865,0.42477176556322416
-59.5,9.8,27.904583030086766,1640.9537491905385,5.68544113367111,0.43723016619269467,0.45713551053563484,0.47566706151515786,0.4005433688536977,0.433513420337421
-59.16666666666667,9.8,27.80523804126234,1637.6204158572052,5.700738957891354,0.4523554440064488,0.4893925030297925,0.41427498824885123,0.39763878064840674,0.43409197716062864
-58.833333333333336,9.8,27.703284963959476,1634.2870825238717,5.715144939350963,0.4464641506871708,0.4958065723564477,0.42924119118694665,0.44134985816205813,0.3798232629207156
-58.5,9.8,27.599038387244548,1630.9537491905385,5.7285950751757095,0.456301373516339,0.5428721483530653,0.3696720973001043,0.4802265701743503,0.47502350985975217
-58.16666666666667,9.8,27.492819977065334,1627.6204158572052,5.741029609121012,0.50188928473476,0.5668002560669413,0.5011158879324805,0.5363073698526376,0.4424215847371568
-57.833333333333336,9.8,27.384957483710235,1624.2870825238717,5.752393297056894,0.5168377587914194,0.5523061031327858,0.5289736880925042,0.522881715770835,0.49222139255790415
-57.5,9.8,27.275783730493433,1620.9537491905385,5.762635652406528,0.5182728057078966,0.5518889801084894,0.5227138923390839,0.49652694206506437,0.5166371292153669
-57.16666666666667,9.8,27.165635586786653,1617.6204158572052,5.771711170447931,0.551080606708021,0.5066355605092704,0.49465336008446587,0.5710830835336379,0.49308308866975803
-56.833333333333336,9.8,27.05485292856624,1614.2870825238717,5.779579530482272,0.5895987368528804,0.5777365004296814,0.47891822550266566,0.5612316958665201,0.48045927587711795
-56.5,9.8,26.943777589683027,1610.9537491905385,5.786205774970627,0.5379136072653462,0.6147723414413462,0.4967344548330979,0.5874430174280085,0.5371419799050325
-56.16666666666667,9.8,26.83275230709092,1607.6204158572052,5.791560464843272,0.5032255002268734,0.5777771054261324,0.5714463837514006,0.647512923091113,0.5052705584685806
-55.833333333333336,9.8,26.722119663288805,1604.2870825238717,5.795619810291551,0.5953042912832082,0.6228125270225351,0.6070470377470213,0.5843257906844751,0.5798154087320648
-55.5,9.8,26.612221029239134,1600.9537491905385,5.798365776461197,0.5632900563817386,0.6311154227450644,0.5561067756616084,0.5890321052595362,0.5983400344904357
-55.16666666666667,9.8,26.50339551102477,1597.6204158572052,5.799786163577563,0.5732303261799455,0.599638411881763,0.5696752644612711,0.5580790019014278,0.5278741649046527
-54.833333333333336,9.8,26.395978903494452,1594.2870825238717,5.79987466114676,0.6231442528836625,0.6820935889431461,0.6615566205967738,0.6603745250647444,0.5499179072551894
-54.5,9.8,26.290302654125476,1590.9537491905385,5.798630875991913,0.6002092089338874,0.6645970638924901,0.6253717240884386,0.580813848885683,0.5681716895471265
-54.16666666666667,9.8,26.18669284030074,1587.6204158572052,5.796060333999963,0.5854030052119178,0.6797528815329141,0.5711755768961234,0.6201509400383054,0.5943181388835672
-53.833333333333336,9.8,26.085469163155903,1584.2870825238717,5.792174455571265,0.626007340840067,0.6510383983059443,0.6314446637699286,0.6592650842317178,0.5781141955973557
-53.5,9.8,25.986943961101225,1580.9537491905385,5.786990504881056,0.6249538235753986,0.708715760847828,0.6215871497755642,0.7233482095429543,0.5955859470553149
-53.16666666666667,9.8,25.89142124606208,1577.6204158572052,5.780531513178193,0.6341698821691849,0.6604029631003633,0.6493679947606023,0.667254387552143,0.5927896563909433
-52.833333333333336,9.8,25.799195765411813,1574.2870825238717,5.772826176461955,0.6480884264319444,0.6858194729009807,0.623117173092415,0.6638639179961449,0.6222136415870124
-52.5,9.8,25.710552092491618,1570.9537491905385,5.763908727991501,0.6353125085448184,0.6506205934371976,0.60702726042966,0.6659666366584114,0.6067378394246226
-52.16666666666667,9.8,25.62576374852361,1567.6204158572052,5.753818786194391,0.6624144519905396,0.6682282077678867,0.6658318344442946,0.6579360772791404,0.6286757248181679
-51.833333333333336,9.8,25.545092358626654,1564.2870825238717,5.742601178649893,0.6462395750769467,0.6887467080324928,0.68131847622832,0.6953597692789585,0.5504371129910813
-51.5,9.8,25.468786844539068,1560.9537491905385,5.730305742929075,0.6615519633505194,0.7129849470898877,0.6959240186807947,0.678376020664869,0.6327698836826267
-51.16666666666667,9.8,25.39708265653926,1557.6204158572052,5.716987105176517,0.6806247646615323,0.6842049814534551,0.6933963431367536,0.6560590928983102,0.6468296510154796
-50.833333333333336,9.8,25.33020104693421,1554.2870825238717,5.702704437417349,0.6677173062388075,0.6820347277488717,0.7058674380568699,0.6891316306303584,0.6497891813726493
-50.5,9.8,25.268348387357605,1550.9537491905385,5.687521194667864,0.6517273334180161,0.6988525410799902,0.6252704471864688,0.6899863700012735,0.656594348100572
-50.16666666666667,9.8,25.211715531984158,1547.6204158572052,5.671504833017662,0.6849142958267569,0.6530157234814747,0.6845350044153948,0.6696628910981668,0.6543761826561002
-49.833333333333336,9.8,25.160477228625005,1544.2870825238717,5.654726509935818,0.681505695491129,0.6720631438400035,0.7557993890604914,0.671887110359247,0.6042347176654028
-49.5,9.8,25.11479157952132,1540.9537491905385,5.637260768132596,0.6711527579197951,0.6581582783540488,0.738455330491036,0.6142244371897952,0.596718017033061
-49.16666666666667,9.8,25.074799553499915,1537.6204158572052,5.619185204381188,0.6630855867755105,0.7257906944698435,0.6541065478235639,0.733225514769321,0.6342961151591661
-48.833333333333336,9.8,25.040624550996178,1534.2870825238717,5.600580124770883,0.6416369425731467,0.6931993287324412,0.7061671288109281,0.7117701636142143,0.6731388476955963
-48.5,9.8,25.012372023286463,1530.9537491905385,5.581528187923283,0.6837029803274657,0.6955423386891205,0.6726219734521613,0.7180699522089236,0.6778309385359305
-48.16666666666667,9.8,24.990129147104916,1527.6204158572052,5.5621140377567,0.6368565109416486,0.6884389247287088,0.7225570523148566,0.6745613522293408,0.629097128967672
-47.833333333333336,9.8,24.973964555648653,1524.2870825238717,5.542423927430271,0.6953077718558227,0.6514027975519634,0.6579464763578171,0.7180644792170865,0.6143547941890415
-47.5,9.8,24.963928126801385,1520.9537491905385,5.522545336138543,0.6773829138308434,0.6636976089542378,0.7243283770155927,0.6121752497303057,0.5875919197942037
-47.16666666666667,9.8,24.96005082922894,1517.6204158572052,5.502566580459033,0.6329497969272507,0.6986811336947556,0.6883384895959229,0.6988039224303261,0.6020356443313312
-46.833333333333336,9.8,24.962344626821526,1514.287082523872,5.482576421979458,0.6091352293328682,0.6796962889039145,0.6363720768753021,0.6321057237340186,0.6326665726280527
-46.5,9.8,24.97080244177765,1510.9537491905385,5.4626636729478815,0.6109256468469274,0.6920992195579082,0.6498125621280378,0.6630996478900519,0.6010160415123302
-46.16666666666667,9.8,24.985398176443553,1507.6204158572052,5.442916801697777,0.6276381575888322,0.6729666625671261,0.6644404584050083,0.6477250600736976,0.5673663546896351
-45.833333333333336,9.8,25.006086793840826,1504.287082523872,5.423423539601045,0.6092876675857681,0.6549810266123205,0.6450018570761058,0.6490640827986649,0.6123193321468996
-45.5,9.8,25.032804456633677,1500.9537491905385,5.404270491295194,0.5999835990062004,0.6390455123397784,0.7142875505463874,0.6023810053007185,0.5921800561725116
-45.16666666666667,9.8,25.06546872410706,1497.6204158572052,5.385542749916382,0.5780783637158318,0.6940825168288056,0.6813561386371498,0.6270842611310532,0.5783984646390931
-44.833333333333336,9.8,25.103978806547907,1494.287082523872,5.367323519047743,0.5925016741578707,0.6284929598997901,0.6301780188242827,0.6149171231196124,0.5702175382068598
-44.5,9.8,25.148215876244485,1490.9537491905385,5.349693743062635,0.5666172713214708,0.6230738961973631,0.6655639608680198,0.6579364715250452,0.5576074584196936
-44.16666666666667,9.8,25.198043434144257,1487.6204158572052,5.332731747505081,0.5365647667869794,0.6314260624339952,0.6165423021143362,0.5640783478520272,0.5287273713643277
-43.833333333333336,9.8,25.253307731038927,1484.287082523872,5.316512891105162,0.5599859664143468,0.6200930290140766,0.6175282325888336,0.6323576447384843,0.5124362735723632
-43.5,9.8,25.31383824197699,1480.9537491905385,5.301109230975345,0.5831884817698317,0.5639347545314229,0.6019036800477922,0.6076906277586923,0.562442452623899
-43.16666666666667,9.8,25.379448192439945,1477.6204158572052,5.286589202475259,0.5374981963807083,0.5912952173971407,0.5292856331612631,0.5559915934194501,0.5448210032737602
-42.833333333333336,9.8,25.449935134658627,1474.287082523872,5.273017315167161,0.5575783512725422,0.6046934296713412,0.5822957387719708,0.5780154120662487,0.49572959886302487
-42.5,9.8,25.52508157229128,1470.9537491905385,5.260453866212953,0.4925707073765306,0.5420229908521067,0.5576037440476117,0.5529460541282172,0.5190925477530732
-42.16666666666667,9.8,25.604655631535955,1467.6204158572052,5.248954672486032,0.5216628046021761,0.6034304723138024,0.6058718862868094,0.6021542225833036,0.5199226906287802
-41.833333333333336,9.8,25.688411776606323,1464.287082523872,5.238570822588163,0.5257098253564191,0.5273010888712916,0.6261359329597069,0.5932666737190883,0.5099660394128903
-41.5,9.8,25.776091567363277,1460.9537491905385,5.229348449873112,0.5095583011182289,0.4918422062607061,0.5637828788891697,0.5607151417652049,0.42003779586589646
-41.16666666666667,9.8,25.867424456764567,1457.6204158572052,5.221328527485445,0.49352842920779805,0.49717732793094,0.5308731045798514,0.5055882250577283,0.45406247865723376
-40.833333333333336,9.8,25.96212862567177,1454.287082523872,5.2145466863251,0.4633386667505579,0.5615211863662369,0.47365082678206566,0.5794464592452688,0.47947016162874745
-40.5,9.8,26.059911852438766,1450.9537491905385,5.209033056746474,0.44619414709881006,0.5436662024613584,0.5480451904851642,0.4741527783307214,0.3882666658573818
-40.16666666666667,9.8,26.160472414598424,1447.6204158572052,5.204812134695328,0.4295600615571115,0.562853517086132,0.47430953456633046,0.5347429939201516,0.397146537351749
-79.83333333333333,9.4,25.532628415153894,1461.124051311956,5.576748194097922,0.5909240871931822,0.6300473006073738,0.6528176020019413,0.5778973037473171,0.5535461714228049
-79.5,9.4,25.616778024563523,1464.4573846452893,5.557257574412257,0.5634458885425052,0.6192620216604732,0.6536453186032978,0.5329372260179983,0.5995713178476366
-79.16666666666667,9.4,25.704825464547497,1467.7907179786225,5.537512570855281,0.5718823424883093,0.6571345571956895,0.6511347505197006,0.5758208702927662,0.5179445574446686
-78.83333333333333,9.4,25.796499053635557,1471.124051311956,5.5176009065011105,0.57353516385062,0.6524744266375531,0.6010835793839805,0.5987373829527977,0.5909441161022592
-78.5,9.4,25.891515921417458,1474.4573846452893,5.497611044864219,0.6187242076434663,0.5693953956994326,0.6392485324349837,0.5943573771234159,0.529637128227384
-78.16666666666667,9.4,25.989582881375306,1477.7907179786225,5.477631796873855,0.55155962644405,0.6089290502571109,0.5505650792517,0.553290735137115,0.558394884205056
-77.83333333333333,9.4,26.090397335547465,1481.124051311956,5.457751926304972,0.5653285266635808,0.6023628616625899,0.5684538282782605,0.44350369263550193,0.5302653132249651
-77.5,9.4,26.193648208232705,1484.4573846452893,5.438059755418661,0.552083269430235,0.5461244752417247,0.5011893996008737,0.5660002720543782,0.5421713363356465
-77.16666666666667,9.4,26.29901690585349,1487.7907179786225,5.41864277256412,0.5155809458378237,0.5787077995633815,0.5509572948492044,0.5012641324829339,0.5191046512930022
-76.83333333333333,9.4,26.406178300016602,1491.124051311956,5.3995872434855485,0.5260353524535936,0.5479319254036055,0.5586404012341222,0.47231277787746884,0.5112000335138369
-76.5,9.4,26.51480173073773,1494.4573846452893,5.380977828060816,0.5510004621079869,0.5692983911706108,0.5466618177103146,0.4083693905534431,0.5339462524550672
-76.16666666666667,9.4,26.62455202673457,1497.7907179786225,5.362897204174677,0.5127129687578316,0.5733328676657055,0.4811331926867903,0.44636799502689917,0.4896254270069881
-75.83333333333333,9.4,26.735090539640005,1501.124051311956,5.345425700397579,0.4881015368984739,0.5129537181762498,0.3899024590910537,0.45141759424309014,0.45680194515693334
-75.5,9.4,26.84607618894433,1504.4573846452893,5.328640939102003,0.46164207582184863,0.5269384715948254,0.45722881583817404,0.410617520740306,0.4519318536753812
-75.16666666666667,9.4,26.95716651444216,1507.7907179786225,5.312617491601899,0.4065371981423193,0.49574369236146526,0.4455041739096508,0.3831619244274372,0.4242345309773795
-74.83333333333333,9.4,27.068018732936505,1511.124051311956,5.297426546847348,0.46941979328011935,0.48067896736543375,0.3664860341889902,0.3539883025058682,0.39547965804391894
-74.5,9.4,27.17829079593954,1514.4573846452893,5.283135595146407,0.39058231787353476,0.5231103613280956,0.38564233414583565,0.36522031681538786,0.40431036267684056
-74.16666666666667,9.4,27.28764244510631,1517.7907179786225,5.269808128319252,0.42849478171665356,0.44377727520328353,0.43154579895801043,0.34483562886332253,0.3962857248054007
-73.83333333333333,9.4,27.395736262144737,1521.124051311956,5.257503357616816,0.4418343178445281,0.4477059196982771,0.4320330522366502,0.3556157183802153,0.4059047062580348
-73.5,9.4,27.502238709962253,1524.4573846452893,5.24627595065712,0.3473741080405704,0.4136326216049344,0.352467866203191,0.3646212630932638,0.3511094589783315
-73.16666666666667,9.4,27.60682116183654,1527.7907179786225,5.236175788548061,0.383179265620967,0.4223340546890179,0.35448820344881443,0.31240588081533743,0.30341314756306675
-72.83333333333333,9.4,27.70916091543469,1531.124051311956,5.227247744275695,0.3473897750255231,0.46903799811613806,0.31497381321420015,0.2621427151610877,0.35916789997214665
-72.5,9.4,27.808942188551907,1534.4573846452893,5.219531483342595,0.3063585164733729,0.36046972683761047,0.3608287098660238,0.33735629584203447,0.3093206327341366
-72.16666666666667,9.4,27.905857093497296,1537.7907179786225,5.213061287542016,0.29642690146093276,0.34407862057775673,0.2532364539145406,0.2986598808931727,0.3009437461451175
-71.83333333333333,9.4,27.999606587120137,1541.124051311956,5.207865902650786,0.2843675358434583,0.35114335706995714,0.24822323872606583,0.1984172370771782,0.2869118161218165
-71.5,9.4,28.089901393545173,1544.4573846452893,5.203968410717616,0.2968566642221825,0.32723968550830895,0.28480465299817453,0.26902153300233334,0.25920174946531765
-71.16666666666667,9.4,28.17646289676981,1547.7907179786225,5.201386127514201,0.2692846916647829,0.33403213950272803,0.29466234209781583,0.2595655566269842,0.30128217119802514
-70.83333333333333,9.4,28.25902400036889,1551.124051311956,5.200130525604736,0.3052726350061942,0.2936720595417403,0.254278281066213,0.28196186958512515,0.27019080344952406
-70.5,9.4,28.33732995165434,1554.4573846452893,5.200207183375625,0.3282505888263509,0.32585378408963755,0.2885193319910666,0.23490458136379788,0.24489989729326453
-70.16666666666667,9.4,28.41113912774673,1557.7907179786225,5.201615760251829,0.2524343332587121,0.26891361519110296,0.24119914058464628,0.25058872434003787,0.2681747954985733
-69.83333333333333,9.4,28.48022378113308,1561.124051311956,5.204349998209978,0.28807371152357814,0.29080257353741923,0.2324968610297971,0.2462040307234985,0.2786438197558655
-69.5,9.4,28.54437074241053,1564.4573846452893,5.208397749581508,0.283165562182259,0.30068133398318825,0.2302774682564206,0.23709107241711821,0.24901698464003472
-69.16666666666667,9.4,28.603382078047378,1567.7907179786225,5.213741031022297,0.2708652379575989,0.27455968706670736,0.19379621509274056,0.26991757101896563,0.21961207319887288
-68.83333333333333,9.4,28.657075701131948,1571.124051311956,5.220356103409057,0.24277084831055332,0.30764373344084484,0.2391361060835234,0.19477403584807373,0.23287800261960134
-68.5,9.4,28.705285933224673,1574.4573846452893,5.228213577307462,0.2578057869459973,0.27233227600175247,0.20432426284961244,0.21934616688553432,0.23089406416774969
-68.16666666666667,9.4,28.747864015579818,1577.7907179786225,5.237278543543493,0.2539317035096032,0.29511299543000785,0.239158315199245,0.2655233897793986,0.21440102097294034
-67.83333333333333,9.4,28.78467856815934,1581.124051311956,5.24751072829787,0.270279604001918,0.30441038240574,0.2515759790140304,0.22166774209590537,0.25973861050002695
-67.5,9.4,28.815615995022522,1584.4573846452893,5.258864672034513,0.2531018579655758,0.2777622947788888,0.2366450614145186,0.2846673653357049,0.24247178558377225
-67.16666666666667,9.4,28.840580834840587,1587.7907179786225,5.271289931468112,0.28124957766260583,0.2802782489913812,0.22725162022467496,0.21639701774542705,0.24950264153346302
-66.83333333333333,9.4,28.859496055454645,1591.124051311956,5.2847313036734755,0.257250757672451,0.3291548875821689,0.21715562316618175,0.24077518602649095,0.2085054114161421
-66.5,9.4,28.872303291568123,1594.4573846452893,5.299129071341019,0.28896639494925735,0.29337052140289227,0.19509917541162553,0.23839120819281398,0.273023366150901
-66.16666666666667,9.4,28.87896302484025,1597.7907179786225,5.314419268088739,0.2517013481989822,0.33891138672423754,0.2145119764580384,0.2677537494937521,0.2680156953118681
-65.83333333333333,9.4,28.879454705824873,1601.124051311956,5.330533962651965,0.2523806839892367,0.2917178203391757,0.2735723879072427,0.2673898613433175,0.2658654873267964
-65.5,9.4,28.87377681737836,1604.4573846452893,5.347401560688288,0.352581887918907,0.28741068082039617,0.22999407285836607,0.22434805115111076,0.26032217292987364
-65.16666666666667,9.4,28.86194687934094,1607.7907179786225,5.364947122856804,0.2804539492432521,0.34619084422869534,0.23693118183337744,0.2934427202267447,0.27314678034155265
-64.83333333333333,9.4,28.844001394477033,1611.124051311956,5.383092697758515,0.3022645907791421,0.3387300550928081,0.28366950904618554,0.2743191910353492,0.23695881175511463
-64.5,9.4,28.819995735841356,1614.4573846452893,5.401757668258692,0.31735348861207513,0.3476348763855153,0.2951048881764816,0.2875773123561091,0.2818185337004256
-64.16666666666667,9.4,28.79000397591841,1617.7907179786225,5.42085910965257,0.30174846923449256,0.31932319742659615,0.24262976715394793,0.2581564426529649,0.25892353274665536
-63.833333333333336,9.4,28.754118658062467,1621.124051311956,5.440312158083107,0.33226664168938147,0.403169570488389,0.2286188478886955,0.28453490865053577,0.30661872413999364
-63.5,9.4,28.71245051094342,1624.4573846452893,5.460030387574017,0.3384721897343308,0.37431737051636327,0.30105440747695067,0.29177288879923163,0.31498986248330035
-63.16666666666667,9.4,28.66512810687949,1627.7907179786225,5.4799261940029655,0.33525003482492816,0.3850044789046982,0.31487585753205183,0.3161820543399106,0.35559336511801876
