lon,lat,consenso_medio,incerteza_algoritmos,incerteza_cenarios,incerteza_dados,incerteza_escala,inc_alg_n,inc_cen_n,inc_dados_n,inc_escala_n,incerteza_integrada
-74.16666666666667,9.8,0.3660094436498641,0.05551759475793572,0.02275034370624011,0.06824119488172192,0.07268143915236941,0.4999616509875279,0.1354764345488825,0.5902742411027797,0.8374901564274577,0.515800620766662
-73.83333333333333,9.8,0.3727430371398977,0.03124355540895089,0.02008922883644119,0.07535240800193915,0.00922092727294282,0.27525692183711925,0.11826811601097102,0.6862074312483719,0.10623048026872182,0.296490737341296
-73.5,9.8,0.3498796861846701,0.03567098050051622,0.01901770588023066,0.06935109616009247,0.03632633231162308,0.31624158622407533,0.11133902453866314,0.6052472658990756,0.41856785549185704,0.3628489330384178
-73.16666666666667,9.8,0.3173347297870608,0.03240719587207565,0.00921699889570552,0.07358243970240111,0.04835652720996397,0.2860287390586251,0.04796194540521474,0.6623298308220094,0.5571925870761484,0.38837827559049937
-72.83333333333333,9.8,0.32151404929851746,0.0284790165164225,0.01483986793268248,0.08301206163291792,0.02775918017699913,0.2496655913568322,0.08432269126530248,0.7895393094817745,0.3198479947464738,0.36084389671259576
-72.5,9.8,0.3116300547565676,0.05664541934695738,0.02345511698561081,0.07250189877835987,0.04517371552914451,0.510401920740814,0.1400339090217285,0.6477528892828174,0.5205168375421325,0.4546763891468731
-72.16666666666667,9.8,0.30215142643704374,0.04671279527319866,0.03793968885345108,0.09481941316783644,0.04072481408139772,0.41845564141915165,0.23369958629702062,0.9488253385693947,0.46925185187478335,0.5175581045400875
-71.83333333333333,9.8,0.2893686360336692,0.04382752239042281,0.02249943578738079,0.08640881053489184,0.03954702313391523,0.3917466766552678,0.13385391782086847,0.8353628494012111,0.4556800888786838,0.45416088318900777
-71.5,9.8,0.2957809875254058,0.05514924254333833,0.04058120138111616,0.08564678876695667,0.06041837774065878,0.49655181534282616,0.2507811446746111,0.8250828622987894,0.6961820886060036,0.5671494777305576
-71.16666666666667,9.8,0.2814218725672922,0.04692927383457792,0.01981031635787127,0.06937107340057584,0.01025094386409813,0.42045958298825975,0.11646450549047054,0.6055167670907116,0.11809942958191737,0.3151350712878398
-70.83333333333333,9.8,0.25800262506367777,0.04999058877971485,0.01626647386449562,0.07855461463007664,0.02531567859645317,0.4487981687383014,0.09354795605237631,0.729406515869985,0.29169136440163296,0.3908610012655739
-70.5,9.8,0.25004903991422534,0.04314215886757239,0.02276972213512855,0.0757711419736308,0.05001739930871501,0.38540226802357813,0.1356017467557553,0.6918563247701409,0.576330926133062,0.4472978164206341
-70.16666666666667,9.8,0.23207666653682832,0.04296264563803224,0.02086596090699015,0.07719024818794983,0.00239529700321222,0.3837405144504374,0.12329091793519911,0.711000651341934,0.027578291170313265,0.31140259372447093
-69.83333333333333,9.8,0.24318437067130533,0.02395185432927045,0.0158212282863359,0.06239777124902512,0.01902818089970176,0.2077576608942198,0.09066873884025048,0.511444052641261,0.21924011253793968,0.25727764122841773
-69.5,9.8,0.2639497039652116,0.04543937285322501,0.03159655951565045,0.07963772036158699,0.03361771549155454,0.40666757286326033,0.19268121786398387,0.7440180577169532,0.38735628470521244,0.43268078328735243
-69.16666666666667,9.8,0.2486236853873057,0.03728001166476946,0.02058286374926731,0.07458323201811053,0.01090714932513919,0.3311363841915678,0.12146024684220715,0.6758309308307047,0.12566092851602925,0.31352212259512724
-68.83333333333333,9.8,0.2439119087369855,0.0477395163005636,0.02048793147430566,0.07385432748720937,0.01043754694859494,0.42795999572336085,0.1208463594653003,0.665997708878444,0.12024966926795425,0.33376343333376485
-68.5,9.8,0.23387595321751983,0.04755338843205772,0.01350532603447926,0.07625310705877807,0.01089542284762312,0.42623701045178486,0.07569276613613835,0.6983582320221565,0.1255258035399311,0.33145345303750273
-68.16666666666667,9.8,0.23396537190844785,0.03324338509734109,0.04327452082349428,0.07746894486258217,0.01299175461890228,0.2937693408876164,0.2681977167342362,0.7147603841228906,0.1496819732080778,0.35660235373820526
-67.83333333333333,9.8,0.23639848069443284,0.04172104422042821,0.01015070280966862,0.06491441814384694,0.01425163156801617,0.37224701284386835,0.053999818686793814,0.545394654459658,0.1641996186307829,0.28396027615527575
-67.5,9.8,0.24542491170565692,0.02670618386820137,0.04488777424657515,0.07186456775080385,0.02368495387682126,0.23325448341058957,0.27862995290029446,0.6391550315588811,0.27290041558849126,0.3559849708645641
-67.16666666666667,9.8,0.2263763929766567,0.03142859304304798,0.01453314852122155,0.05896990006121214,0.02746599247858142,0.2769698148111581,0.08233926492242566,0.46520066028389423,0.3164695735038906,0.28524482838034215
-66.83333333333333,9.8,0.23072734939625472,0.04612276869514989,0.03402560915313264,0.07677122220991045,0.02953606415233256,0.41299376667692683,0.20838886745873825,0.7053478185344192,0.3403231463311747,0.41676339975031473
-66.5,9.8,0.24684247083841457,0.04860303779459483,0.0350650625227457,0.07003759427053491,0.03527618222590439,0.4359536123045237,0.215110578307304,0.6145084077957276,0.4064669065890217,0.4180098762491442
-66.16666666666667,9.8,0.24068791757421457,0.05851405762073155,0.04262613784574919,0.06955915008484945,0.02540230047476988,0.5276999011532117,0.2640048947924911,0.6080539989257521,0.2926895140353215,0.4231120772266941
-65.83333333333333,9.8,0.25633438412613163,0.0351878123791644,0.03393342009348339,0.05673485493810403,0.04533486471614378,0.31176889998172513,0.20779271930964513,0.4350489822010754,0.5223737702835864,0.369246092944008
-65.5,9.8,0.2667860149016949,0.05178629168692716,0.01704884693117108,0.07771872090260602,0.02210665958403412,0.4654209866219932,0.09860723594278228,0.718129965646653,0.2547136260520383,0.3842179535658667
-65.16666666666667,9.8,0.27002370213499693,0.02792372146582189,0.03845670221727419,0.06955907157707535,0.00174042173968741,0.24452522628821452,0.23704289580763088,0.6080529398235857,0.020032120190170734,0.27741329552740046
-64.83333333333333,9.8,0.2712215821541868,0.0452294255760692,0.04210269355585901,0.05143754231479033,0.04492576828878919,0.40472409137792054,0.26061999916866496,0.3635860558955457,0.5176597250903583,0.3866474678831224
-64.5,9.8,0.2599454302251068,0.04447493261551642,0.01977986547890661,0.05230954138883484,0.03167905598924669,0.39773975169265124,0.116267592372991,0.37534968209587216,0.365016983022093,0.3135935022959019
-64.16666666666667,9.8,0.28486277385922615,0.03073101139321991,0.02804143136007151,0.0614875929393999,0.03489004083969377,0.27051230300476536,0.16969168876149804,0.4991653728481566,0.40201737385332054,0.3353466846169351
-63.833333333333336,9.8,0.2971881992523565,0.02772912501510388,0.01147904128745397,0.05897078679457881,0.00959487242729506,0.24272384736962715,0.06258962888676536,0.46521262268176305,0.11053947501796522,0.2202663934890302
-63.5,9.8,0.30180515508098815,0.05719736799151431,0.01974342268815059,0.06726494408421621,0.02895763923377614,0.5155113081360061,0.11603193206427706,0.5771042162696552,0.3336579177331237,0.38557634355076553
-63.16666666666667,9.8,0.315557009250022,0.02852061716240883,0.02828147316214951,0.05471052703243155,0.02189452061613883,0.2500506884457199,0.1712439388501553,0.4077399660586968,0.25226913469245865,0.27032593201175764
-62.833333333333336,9.8,0.33749929154912917,0.01762898168635463,0.02148146054213552,0.04960391000554494,0.02810001797036621,0.1492268426709913,0.12727109703297335,0.3388496017904316,0.32377549118510673,0.23478075816987576
-62.5,9.8,0.3402212628168641,0.04896736444286731,0.03112873612496461,0.05234768703595148,0.02805594548906043,0.4393261832905622,0.18965599936711527,0.37586428256645343,0.3232676410677233,0.33202852657296356
-62.16666666666667,9.8,0.3613477982287211,0.06266313509968849,0.03267505749544731,0.04506661586686666,0.00561346732148199,0.5661079022991796,0.19965541390094066,0.2776396374715718,0.06466148062256437,0.2770161085735641
-61.833333333333336,9.8,0.3569234286173001,0.04457013723828002,0.01095866366286946,0.04015606751280278,0.03114591130904148,0.39862106067729935,0.059224564106781404,0.2113943202513302,0.35887352160575037,0.25702836666029033
-61.5,9.8,0.4125880206442543,0.02507713285581393,0.02356939122858644,0.06044215461818584,0.0106470055426433,0.2181743617527153,0.14077287282825968,0.4850619798603435,0.1226632745023949,0.24166812223592835
-61.16666666666667,9.8,0.3981851404287213,0.05476346409685447,0.04293787192324788,0.0467174074960178,0.06138858636049593,0.49298066510767397,0.2660207488864276,0.2999094955918232,0.7073618667095353,0.44156819407386505
-60.833333333333336,9.8,0.4023241194091268,0.02562788860651253,0.024614466836837,0.05164523817197002,0.01033599264006268,0.22327270653207046,0.14753094034615533,0.36638795844331556,0.11907945225314477,0.21406776439367153
-60.5,9.8,0.42152697194909217,0.03974693519241391,0.01589236286556854,0.04289096071874373,0.01996306216722998,0.353972689890203,0.09112873645718465,0.2482891545810045,0.23001281122398962,0.23085084803809544
-60.16666666666667,9.8,0.4227037161229747,0.04823674497821884,0.02377555656524602,0.04274203597098401,0.01538344262031371,0.4325628405046522,0.14210605796242182,0.24628009847444518,0.17724155225319818,0.24954763729867935
-59.833333333333336,9.8,0.41656873598296024,0.04723291576758221,0.0290828246409987,0.04053880056998767,0.00967328837066428,0.4232703956978177,0.17642594420639354,0.2165575466276478,0.11144306712044948,0.23192423841307713
-59.5,9.8,0.4408179054869213,0.02814690741435753,0.0383507092142069,0.04149654185240873,0.03049546838219552,0.24659125812555582,0.2363574833212058,0.22947787048850496,0.35137842473434744,0.2659512591674035
-59.16666666666667,9.8,0.43755073861882554,0.03554376110514708,0.03008456214747024,0.03599141291065586,0.02643087548779865,0.315063916559455,0.18290376231878416,0.15521141656326412,0.30454185194840777,0.23943023684747777
-58.833333333333336,9.8,0.4385370070626678,0.04148575294679878,0.01500544827235175,0.04488407866792862,0.04454493568329731,0.3700689220386161,0.08539343017288661,0.27517713557234147,0.5132713657860432,0.3109777133924718
-58.5,9.8,0.4648191398407222,0.06236846611506037,0.03099492776035575,0.03829392994348672,0.04693050953267225,0.5633801521531102,0.18879071655375057,0.18627331846239886,0.5407604910528094,0.3698011695555173
-58.16666666666667,9.8,0.5097068766647952,0.04644747181000457,0.00862402806375267,0.04104550619842802,0.01356536519047191,0.41599954270079925,0.04412745066929,0.22339321398555778,0.15629172576734168,0.20995298328074719
-57.833333333333336,9.8,0.5226441316690897,0.02167492389177825,0.01838828791377393,0.03819964607914229,0.0114082863211905,0.1866801208154853,0.10726884140482108,0.1850013903493037,0.13143556327062925,0.15259647896005984
-57.5,9.8,0.5212079498871802,0.01988877257519763,0.02857333765154757,0.04121145870816228,0.02333326290324844,0.17014572198537553,0.17313130461570989,0.22563198160541903,0.2688478572364338,0.20943921636073456
-57.16666666666667,9.8,0.5233071399010306,0.03558925462301646,0.02463099974504206,0.04058663984223246,0.003885545006304,0.31548504995484783,0.14763785175910468,0.21720291808862097,0.04475051748653983,0.18126908432227834
-56.833333333333336,9.8,0.5375888869057731,0.05380956407671323,0.03692180577217498,0.04001929312057735,0.02127256164002033,0.48415041470802755,0.22711736149502493,0.20954917743890253,0.24510226026943843,0.29147980347784835
-56.5,9.8,0.5548010801745663,0.04645108122455704,0.02308202959226689,0.03640531359855464,0.04020036587537035,0.41603295504341536,0.13762130865636868,0.16079510709852574,0.46320860050564433,0.2944144928259885
-56.16666666666667,9.8,0.5610464941928199,0.05983046199599954,0.0282119373523517,0.04477297274962304,0.08110392606173134,0.5398858535752332,0.17079427980748393,0.2736782710316617,0.9345430302128629,0.47972535865681043
-55.833333333333336,9.8,0.5978610110938609,0.01748101831367635,0.03155241175247103,0.0464301856428664,0.00475935224207046,0.14785714605380076,0.1923957327163303,0.29603475464586476,0.05481945606468726,0.17277677237017078
-55.5,9.8,0.5875768789076766,0.02997409359779945,0.02432922740764322,0.0396907142597807,0.03347033580728731,0.26350551662843064,0.14568641607820837,0.20511651344785845,0.38565801885456197,0.24999161625226485
-55.16666666666667,9.8,0.565699433865812,0.02604418242163652,0.03420667420066905,0.04766259854501451,0.03070503472856278,0.22712633746796737,0.20955973950543202,0.3126605116413244,0.35379327160588636,0.27578496505515254
-54.833333333333336,9.8,0.6354173789487032,0.05231055571994369,0.02164038051739837,0.03391953722582148,0.01107452689336707,0.47027409762872013,0.1282987661454182,0.12726096132150452,0.12758963130637402,0.21335586410050422
-54.5,9.8,0.6078327070695251,0.03837623631822588,0.04587893809731921,0.03648827256355859,0.01999488213819511,0.34128413341045616,0.28503939559682695,0.16191425766109005,0.23037947485424132,0.25465431538065364
-54.16666666666667,9.8,0.6101601085125656,0.04279791654437135,0.03657400509286326,0.04419745794290003,0.04293545094195183,0.3822156175907884,0.22486827974916618,0.2659143395544857,0.4947251666476734,0.34193085088552844
-53.833333333333336,9.8,0.6291739365490027,0.03164574431629291,0.02096369205047159,0.04547140870681635,0.0102758184159144,0.27897998367253507,0.1239229044259702,0.2831004593915429,0.11838606068789266,0.2010973520444852
-53.5,9.8,0.654838178159412,0.05724061221025872,0.02749832862445223,0.04541468987647935,0.01908449601230888,0.5159116197743199,0.16617967017883012,0.282335299039354,0.2198890353056313,0.2960789060745338
-53.16666666666667,9.8,0.6407969767946473,0.02960773896932278,0.02299392985233167,0.04740357055431757,0.01762353814560391,0.2601141726340785,0.13705160443009942,0.30916611749724887,0.2030543211684675,0.22734655393247358
-52.833333333333336,9.8,0.6486205264016994,0.02722200550092768,0.03636364138226723,0.0457125596781326,0.01146009460992569,0.23802944313629892,0.22350794548406658,0.2863536851905707,0.13203255360872823,0.21998090685491611
-52.5,9.8,0.633132967698942,0.02630032327865659,0.03019027495111959,0.05779262079495421,0.02891175846110205,0.2294974328210552,0.18358736287258934,0.44931867871547593,0.33312923055468885,0.29888317624095234
-52.16666666666667,9.8,0.6566172592600058,0.01609191250727002,0.03913312116457038,0.04948881046842851,0.00340614661175531,0.1349981966427771,0.2414170146561837,0.337296861689243,0.0392263780750148,0.18823461276580464
-51.833333333333336,9.8,0.6524203283215598,0.06007762130130348,0.0213717277999562,0.04972967428576749,0.02117741472636747,0.5421738067237333,0.1265615012154869,0.34054621366299836,0.24400587608965926,0.3133218494229695
-51.5,9.8,0.6763213666937394,0.03101439441176254,0.03777108205043982,0.04055523967987648,0.00746135804916936,0.27313557898747115,0.23260927651490443,0.21677931698217484,0.08595484771157888,0.20211975504903232
-51.16666666666667,9.8,0.6722229666331062,0.01980253805703676,0.04923863330870668,0.03859237277689827,0.00985441754315463,0.16934744923941142,0.3067651414652194,0.1902994350477481,0.11353023055634878,0.19498556407718193
-50.833333333333336,9.8,0.6789080568095114,0.02129699259940811,0.03189963054323509,0.04741607454329905,0.00497082032521833,0.18318161166879696,0.1946410516319575,0.30933480145204806,0.05725621677494482,0.18610342038193683
-50.5,9.8,0.6644862079572641,0.02997602934392369,0.039268904334697,0.04113266584619635,0.02287851298701315,0.263523435826068,0.2422950677121207,0.22456903348653856,0.26360774387095626,0.2484988202239209
-50.16666666666667,9.8,0.6693008194955787,0.01552370176649016,0.04536771320381094,0.05056352573425186,0.0083906699760794,0.12973827105842511,0.2817335177063829,0.3517952127027269,0.09666337051728599,0.21498259299620523
-49.833333333333336,9.8,0.6770980112832548,0.0537933487514114,0.05080884844405257,0.04897396748365313,0.00536717525034535,0.48400030947718203,0.3169190669979881,0.33035141804712187,0.06182344079518265,0.2982735588293687
-49.5,9.8,0.6557417641975473,0.05543546583273404,0.06820669073849117,0.0513659086796789,0.00229789086484233,0.4992013837066054,0.4294236474927303,0.3626196886918365,0.02645587379467702,0.3294251484214623
-49.16666666666667,9.8,0.682100891799481,0.04459004294853981,0.03613485986582588,0.05044133710343414,0.00767719055298066,0.3988053277936275,0.22202851096014217,0.35014683781145267,0.08844189992983789,0.26485564412376505
-48.833333333333336,9.8,0.6851824822852653,0.02851663189335094,0.01637346441653211,0.0430711417274682,0.02643796329919823,0.2500137968187694,0.09423981927139251,0.2507198705050494,0.3046235252680081,0.22489925296580485
-48.5,9.8,0.6895536366427203,0.0180788402164833,0.0341243114129818,0.0459688184333392,0.01893893365845933,0.15339118210025857,0.20902713375350532,0.2898107212087735,0.21821171067359613,0.2176101869340334
-48.16666666666667,9.8,0.6703021938364454,0.03838659514535007,0.03268600872615782,0.05371512444438551,0.02397362917218193,0.34138002505048326,0.19972623093653252,0.39431157569321185,0.27622684011216275,0.3029111679480976
-47.833333333333336,9.8,0.6674152638343462,0.0403261871316759,0.04125121833807482,0.05352609890201471,0.03841153829716792,0.35933482382474974,0.25511386452522694,0.39176154337213326,0.4425958219950411,0.36220151342928775
-47.5,9.8,0.6530352138650366,0.05417927113437388,0.06665718866157662,0.05317779804171724,0.02442058682736436,0.4875727921320019,0.4194036646587252,0.3870628214952997,0.2813771627380874,0.39385411025602857
-47.16666666666667,9.8,0.6641617973959173,0.04418716363098606,0.02220571194407764,0.0526656618575999,0.01659843562813867,0.395075874832392,0.13195452839010624,0.3801538937074815,0.19124199705145775,0.2746065734953594
-46.833333333333336,9.8,0.6379951782948312,0.02567875314200481,0.04084317066468129,0.05910273132574868,0.03751872088151775,0.22374355942584861,0.25247519062877083,0.46699260868181747,0.43230782785661254,0.34387979664826235
-46.5,9.8,0.6433906235870511,0.03758920781220559,0.03284838836284008,0.05737794852636323,0.03283402102645516,0.3339986122519706,0.20077627223456554,0.4437245792392915,0.3783257215442217,0.3392062963175123
-46.16666666666667,9.8,0.6360273386648598,0.04211105789889331,0.03475662975493972,0.0528547066732645,0.01322722794354691,0.3758573686122057,0.21311607240446936,0.3827041860332213,0.152395347903996,0.2810182437384731
-45.833333333333336,9.8,0.6341307932439518,0.02161501864988572,0.02713020527934812,0.06199700569822805,0.02506155936583098,0.18612557812233796,0.1637991702403695,0.5060375605085595,0.28876313169775,0.28618136014225426
-45.5,9.8,0.6295755446731193,0.05069381867375498,0.04607455967624977,0.07045607406147604,0.02422759312484213,0.4553079663290088,0.2863043986530012,0.6201538723146164,0.2791532835378184,0.4102298802086112
-45.16666666666667,9.8,0.6317999489903867,0.05498840595110166,0.03830503165868535,0.04253401602557293,0.03599479359465407,0.4950629513603458,0.23606210564534194,0.2434738238431221,0.41474751292567247,0.3473365984436206
-44.833333333333336,9.8,0.6072614628416831,0.02561570735927644,0.02884594370024917,0.05684994137716612,0.0114334483320585,0.2231599447530543,0.17489413408792015,0.436601545604123,0.13172550678627243,0.24159528280784248
-44.5,9.8,0.6141598116663185,0.05024118133248996,0.00510781587053831,0.07458379255585573,0.02996537981683489,0.4511179034511314,0.02138957484347374,0.6758384927154613,0.3452701791315141,0.37340403753539514
-44.16666666666667,9.8,0.5754677701103331,0.04649267453324973,0.0355591377750056,0.06393533117002856,0.05545103607328061,0.4164179842109919,0.21830555662976542,0.5321863684414319,0.6389430819941714,0.45146324781909014
-43.833333333333336,9.8,0.5884802292656209,0.05089938458983381,0.01340115493608256,0.05996700696598731,0.02746298816786752,0.45721088956444395,0.07501913514636076,0.4786520425831154,0.31643495463280585,0.33182925548168146
-43.5,9.8,0.5838319993463277,0.02091439078829125,0.02405766544910832,0.05845159426955068,3.0637546566303353e-4,0.17963986754028768,0.14393033830107702,0.45820850195247564,0.0035075101156075775,0.196321554477362
-43.16666666666667,9.8,0.5517783287264645,0.02417428386033272,0.03522683339015172,0.07311481735730493,0.03710136769476169,0.20981669057666488,0.2161566829486596,0.656021413033081,0.4274986394786348,0.37737335650926007
-42.833333333333336,9.8,0.5636625061290256,0.04149890596218462,0.02683781916008948,0.06685729376870614,0.0050229170189312,0.3701906794732686,0.1619084313123477,0.5716048458289696,0.057856530422678965,0.2903901217593162
-42.5,9.8,0.5328472088315079,0.026983475798589118,0.00720899780963319,0.06624527739130694,0.05803226513094622,0.2358213742035708,0.0349770409556688,0.5633484931486747,0.6686867551682292,0.37570841586903586
-42.16666666666667,9.8,0.5706084152829743,0.04549904741266519,0.01161981737627351,0.06623063230975217,0.01694187212130415,0.4072199801294509,0.06349996906276499,0.5631509249743365,0.19519943847976587,0.30726757816157957
-41.833333333333336,9.8,0.5564759120638793,0.05041569524463207,0.01838143658615465,0.06524636255972273,0.00279794375139952,0.4527333783540552,0.10722453673033362,0.54987272117312,0.03221801628386483,0.28551216313534344
-41.5,9.8,0.5091872647798412,0.05891608379133091,0.01690824996150651,0.08231936800166535,0.01075400814690785,0.5314214565349568,0.09769805405555476,0.7801945874609045,0.12389627258932026,0.38330259266018407
-41.16666666666667,9.8,0.4962459130867103,0.02772190278541785,0.01611732219319217,0.06483876041394503,0.01858836061001195,0.2426569912052233,0.09258345448223343,0.5443740005619384,0.21417203424670736,0.27344662012402565
-40.833333333333336,9.8,0.5114854601545753,0.05453628111668607,0.0390497898451295,0.07818996809992647,0.04058260361992549,0.4908776327572523,0.240878145813881,0.7244872841831475,0.4676131513203322,0.48096405351865323
-40.5,9.8,0.4800649968466872,0.06759353231931732,0.02551443246701733,0.06574783410391458,0.0536293933503324,0.6117485785752919,0.15335064223617018,0.5566377785815093,0.6179521724000135,0.48492229294824624
-40.16666666666667,9.8,0.4797225288962949,0.06946650413256027,0.03511988541028139,0.0606454787027066,0.07026347889203094,0.6290866745530718,0.21546509502606312,0.48780490539664245,0.8096278404048695,0.5354961288451617
-79.83333333333333,9.4,0.6010464929945238,0.04004972902992655,0.0152040655212728,0.05375333357970038,0.00188493427974867,0.35677565178165,0.08667780497584855,0.3948270326457026,0.02169734774848062,0.21499445928792044
-79.5,9.4,0.5937723545343823,0.04714003164314398,0.02895832009722943,0.07025213028094093,0.02936313293042569,0.42241056756109113,0.1756208253169708,0.6174025868241757,0.3383304484221251,0.3884411070310907
-79.16666666666667,9.4,0.5947834155882268,0.05884595398650833,0.01837771259739648,0.05572428061618062,0.01885577520654546,0.5307722650851338,0.10720045525023314,0.421415918904785,0.21725347033144543,0.31916052739289935
-78.83333333333333,9.4,0.603354933785442,0.02950615393053033,0.01418081521214574,0.08448861352666337,0.01306126549737196,0.2591738001522094,0.08006087255278281,0.8094586018989576,0.15048295165867437,0.324794056565656
-78.5,9.4,0.5902725282257365,0.04282913563215876,0.0279725985201277,0.08296352790427801,0.03626952624698187,0.38250461261814,0.16924657553130076,0.7888845695183707,0.4179132754514012,0.43963725827980316
-78.16666666666667,9.4,0.5645478750590064,0.02499242079264944,0.01316549405904072,0.06107659974924633,0.02675336660557159,0.21739018236932212,0.07349521467036642,0.49362090565345923,0.30825793843057747,0.2731910602809313
-77.83333333333333,9.4,0.5419828444929796,0.06067726967645877,0.04705625394595766,0.06637556358722058,0.0055148719074336,0.547724750420724,0.29265260552362465,0.5651061075239766,0.06352535914461682,0.3672522056532355
-77.5,9.4,0.5415137505325717,0.02428502082282762,0.02950286741097419,0.08342620247772628,0.00796274773971739,0.21084178239622628,0.17914218538309673,0.7951262398325334,0.09173239428157977,0.31921065047335906
-77.16666666666667,9.4,0.5331229648052691,0.03128602414883327,0.00911647981090445,0.06783903367759779,0.03366763032642195,0.2756500548693036,0.04731193046221949,0.5848489210326028,0.38793145664914525,0.3239355907533178
-76.83333333333333,9.4,0.5232240980965254,0.03394567374779429,0.02027043180797829,0.07473736336606267,0.01241584230959003,0.30027042538849874,0.11943987995457792,0.6779102261155628,0.1430456975725509,0.3101665572577976
-76.5,9.4,0.5218552627994846,0.06469330233728171,0.04823977371653858,0.07143561692071282,0.02480249219450425,0.5849011559762813,0.30030593362276503,0.6333683084146623,0.2857778835458333,0.4510883203898855
-76.16666666666667,9.4,0.5006344902288429,0.04710970257249776,0.02323335114235685,0.07100358617791243,2.239479333991934e-4,0.4221298114204685,0.1385998419264471,0.6275400359810912,0.002557692208932915,0.2977068453842349
-75.83333333333333,9.4,0.4598354507131602,0.04634438409139743,0.02998120997729973,0.071539698768177,0.01067853483690817,0.415045259915173,0.18223542699584752,0.6347724153503832,0.12302658864580189,0.3387699227268014
-75.5,9.4,0.46167174753410706,0.04177584648446788,0.01414453111566264,0.06337636275853613,0.02342904682448315,0.3727543172821953,0.07982623845365854,0.5246456546421744,0.2699515816967153,0.3117944480186859
-75.16666666666667,9.4,0.4310363039636504,0.04282169979058217,0.01842398344773919,0.075162874652803,0.0629141995150751,0.3824357790489325,0.10749966951593583,0.6836505484051455,0.7249416080056774,0.4746319012439228
-74.83333333333333,9.4,0.4132105510768661,0.05855831682499874,0.03201985348192368,0.08123934126887296,0.01749886670922701,0.5281096085102894,0.1954184831693918,0.7656245825731688,0.20161772396035751,0.4226925995533019
