PC1,PC2,periodo,periodo_legenda,ordem
0.4272298281285438,1.5148601506617585,atual,Atual,4
2.192063050739922,1.9269488532867145,atual,Atual,4
-0.7736382528783193,1.3909228461401975,atual,Atual,4
-2.119291144849895,0.3719114617920163,atual,Atual,4
0.4132395476670281,0.6636250565649853,atual,Atual,4
-3.323423014164349,-0.9485759393336062,atual,Atual,4
-1.1824457086062896,0.3231752130557715,atual,Atual,4
0.5598078293903284,2.674910135516192,atual,Atual,4
-1.312927453824524,1.0706911420409038,atual,Atual,4
-0.7467395316027567,0.49202841426315713,atual,Atual,4
-0.9034165963737556,0.3355812185734703,atual,Atual,4
-2.438982448517071,0.2513925349661194,atual,Atual,4
-0.05402265104679954,0.9345534975408315,atual,Atual,4
0.7462230721000882,0.6087280028321345,atual,Atual,4
-1.7171393404883235,-0.33201957952199257,atual,Atual,4
-2.7384004545230343,-1.080743947809115,atual,Atual,4
-4.627825171147351,-1.5373724999256673,atual,Atual,4
0.9618820199748074,0.42677767393601435,atual,Atual,4
-2.8267678074978266,-1.0318764075788112,atual,Atual,4
-0.7123092582953645,0.9167432789974836,atual,Atual,4
0.27796670970370374,0.5596106364369463,atual,Atual,4
-0.8047625872135683,0.9256230249356482,atual,Atual,4
-0.8667275350284436,0.32677880637433576,atual,Atual,4
0.3884982621678044,1.1070094686972767,atual,Atual,4
-0.9646899373104951,0.8356644025259738,atual,Atual,4
-0.89573938760744,-0.9047706942897606,atual,Atual,4
-1.9498934216634498,-1.247720818102041,atual,Atual,4
0.02525584016647274,0.6685163963700458,atual,Atual,4
-1.2525590477001614,-0.22634301841164764,atual,Atual,4
0.7016156478835786,2.0937432476427693,atual,Atual,4
-2.783054545682718,-0.049920488960966417,atual,Atual,4
-0.658784073528273,0.6845196945795787,atual,Atual,4
-3.794484686283802,-1.4298742354441183,atual,Atual,4
0.12279217090739185,1.758548599340548,atual,Atual,4
-0.6171460453165472,0.4809096007541088,atual,Atual,4
1.2387719258027348,1.4007090910259912,atual,Atual,4
0.4284018540774672,0.10897500354513785,atual,Atual,4
0.043329472982234704,1.2444523756354524,atual,Atual,4
-0.5102644370499548,1.5634328201159216,atual,Atual,4
-0.9590172578947952,0.39371276899075175,atual,Atual,4
0.4013299263188847,0.4428873611079037,atual,Atual,4
0.669993708028103,1.1952814581684337,atual,Atual,4
-1.5715954411177466,0.7358646435394702,atual,Atual,4
1.0173969045332625,-0.0957702665407663,atual,Atual,4
-1.1092402775157262,0.4569189815155873,atual,Atual,4
-0.8835807112030581,0.6113464824717925,atual,Atual,4
-5.1527673141739,-1.4087655536222612,atual,Atual,4
-1.7435062728058839,0.76292112204253,atual,Atual,4
-0.9293901293788096,-0.12498600866349016,atual,Atual,4
-5.54496296899083,-1.3152386739596542,atual,Atual,4
1.149976895962696,1.2446564888598521,atual,Atual,4
1.4137437574180476,1.8607419997788097,atual,Atual,4
1.0019771117358165,2.0491975330955383,atual,Atual,4
-1.3642456556488496,0.22614735438288758,atual,Atual,4
-0.7381582854823383,0.4383488171533237,atual,Atual,4
1.5121298874071574,0.8985214477540572,atual,Atual,4
-0.4270227170340152,0.2887482783480899,atual,Atual,4
1.8330372650691824,2.100849811290549,atual,Atual,4
-1.331520107008475,-0.5412479135011294,atual,Atual,4
0.5599209601261089,1.2247621122470898,atual,Atual,4
-1.5613364544384956,0.17533423662544373,atual,Atual,4
-3.304238654038841,-1.5263740297693735,atual,Atual,4
-1.786299234605275,-0.15766426362723368,atual,Atual,4
-0.8538565972286085,0.11272643376232869,atual,Atual,4
0.6887407511268628,1.7744601767813757,atual,Atual,4
-1.40107267611194,-1.0011509460219892,atual,Atual,4
1.7687687277005792,0.6964125040358276,atual,Atual,4
-2.7307188022740725,-1.1705695553302935,atual,Atual,4
0.6364697553836777,2.32540062367478,atual,Atual,4
0.42593657965288506,0.1610085286686217,atual,Atual,4
-0.29081670308583796,0.28436388215710956,atual,Atual,4
0.8946766611403094,1.1733020428210301,atual,Atual,4
-2.759135670891523,0.8146918048487766,atual,Atual,4
-1.8076924287849476,-0.6781391319605264,atual,Atual,4
-0.9435119309563985,0.02673106582913817,atual,Atual,4
-1.1181807967051078,0.28522531015564967,atual,Atual,4
-0.5188358755936383,-0.7257209769224131,atual,Atual,4
-3.0788796653820807,-1.0848115299573677,atual,Atual,4
-0.0719472004050322,-0.4629011084057954,atual,Atual,4
-1.5214801563703721,0.7176560025171466,atual,Atual,4
-0.015377740665379176,1.8704236471468936,atual,Atual,4
1.4818784597423273,3.1810265707707535,atual,Atual,4
1.8842212233817193,1.7288323248344872,atual,Atual,4
-4.050376954501674,-1.3880569755417225,atual,Atual,4
2.480651608098711,2.1561641118766612,atual,Atual,4
0.47766736581626296,2.263602853015907,atual,Atual,4
0.2399283983779112,1.3833255659052124,atual,Atual,4
-0.1520125839627434,-0.6244553906721302,atual,Atual,4
-1.2837938213279096,0.6832650217657924,atual,Atual,4
0.34583154446846204,0.5551733874852549,atual,Atual,4
-1.0314751740238153,1.1949743570551061,atual,Atual,4
-0.2202219649608235,-0.13364995554636633,atual,Atual,4
1.353627520316753,0.889784032371814,atual,Atual,4
-0.46749940061054795,1.1168415959105955,atual,Atual,4
-2.193071508823156,-0.8398649193471521,atual,Atual,4
0.3306473105690807,0.44158774853532007,atual,Atual,4
0.32639696453158773,0.80998396914995,atual,Atual,4
-0.9224756837488788,0.31552132393148985,atual,Atual,4
0.05030910556965379,0.5092262133616399,atual,Atual,4
-0.21018314030784327,0.40220276010430817,atual,Atual,4
1.1362891232968106,3.2933170867447745,atual,Atual,4
-2.643296755806305,-1.5146757716496937,atual,Atual,4
0.9507740749399688,0.19758837209163843,atual,Atual,4
-0.7566092258558351,0.7728392759169884,atual,Atual,4
-0.49647289015878743,-0.5504474244726587,atual,Atual,4
-1.6627776705701771,1.1969545857756632,atual,Atual,4
-0.06887850799894299,0.9269458013697879,atual,Atual,4
-1.3328369277052814,0.5728594584125171,atual,Atual,4
0.7132375755931982,-0.6202732378090076,atual,Atual,4
-1.3000150627673204,-0.21168754545161084,atual,Atual,4
2.531753028091116,1.8327019865606404,atual,Atual,4
1.297375989567635,1.3298258822419378,atual,Atual,4
1.0292157269390967,1.2799090329046645,atual,Atual,4
-2.5848573347165473,0.5050060450525112,atual,Atual,4
-2.141314291414739,0.56235520046327,atual,Atual,4
-0.08325408096291184,1.5792297101106538,atual,Atual,4
-0.7378817160656364,0.9980457029889931,atual,Atual,4
-0.7956007990988023,0.9723286644835721,atual,Atual,4
1.6731788469009399,1.4213488361976043,atual,Atual,4
0.2236285815256989,0.8349367885049543,atual,Atual,4
-2.740930611590487,-0.9922063100888338,atual,Atual,4
-1.9249211913455375,-0.8297829770866804,atual,Atual,4
1.772219745581239,0.2999821837781437,atual,Atual,4
1.9002073761179137,1.7394127649870106,atual,Atual,4
1.440574794481089,1.6311310601770612,atual,Atual,4
-0.5348647998191729,-0.2781160993052003,atual,Atual,4
2.1891350563144174,2.3155331417389617,atual,Atual,4
0.3862962987256904,0.4658306759516275,atual,Atual,4
1.1183659340625647,1.3344199097996159,atual,Atual,4
-0.7828997097558664,0.4008216537158173,atual,Atual,4
-2.3998390585102465,1.7718288081185798,atual,Atual,4
0.03873914630803374,0.33537528851366283,atual,Atual,4
0.1402072962210242,1.2306063804832101,atual,Atual,4
0.13720484097715382,3.068861135137163,atual,Atual,4
-0.04191723822284234,0.48226650387148406,atual,Atual,4
-0.09967445950007056,0.7649315739402516,atual,Atual,4
-1.2465340569435486,0.19107431866025576,atual,Atual,4
0.39709874109593846,0.04306880969913772,atual,Atual,4
-0.044993059984134595,-0.14544449911778784,atual,Atual,4
2.615983522363107,1.6872394199854224,atual,Atual,4
-0.8095292519369406,-0.3783313822368143,atual,Atual,4
-4.103186953762916,-1.7366427902653834,atual,Atual,4
-0.7278149285809656,-0.2885770967811521,atual,Atual,4
0.36508530031497827,-0.17935248761239292,atual,Atual,4
-1.4280082756227765,0.6206089306185657,atual,Atual,4
0.8219090454583551,0.13364507503887885,atual,Atual,4
-1.2229923089563741,-0.19822581970299466,atual,Atual,4
-0.8020340913131314,0.6215323467844833,atual,Atual,4
-0.294834504191144,0.34528253332049497,atual,Atual,4
-0.9983680084433085,0.5848367542747397,atual,Atual,4
-3.238421224845798,-1.678230664776635,atual,Atual,4
-2.464338356732188,-1.5171277912011802,atual,Atual,4
-0.6667251420178989,1.143494341639303,atual,Atual,4
-0.04581917799099766,1.3067606135609815,atual,Atual,4
-3.933853192000899,-1.7771743112976184,atual,Atual,4
0.10299965103424906,0.3503281689115894,atual,Atual,4
0.35389747432946084,2.121396051231609,atual,Atual,4
-0.04205949967187957,1.215010085547401,atual,Atual,4
0.2997530299943606,-0.02140119419673435,atual,Atual,4
3.0471935326914266,1.932304423762998,atual,Atual,4
0.22466543676396142,0.7425441281102114,atual,Atual,4
-3.201733202693895,-1.3746168182108638,atual,Atual,4
0.36595786618813303,2.3978615514189263,atual,Atual,4
1.1084920730487655,1.5234066863962594,atual,Atual,4
-0.22010550489293154,0.5719588097805731,atual,Atual,4
-0.13257068650151735,0.9901003956282143,atual,Atual,4
0.9025067666929888,2.5298977091625447,atual,Atual,4
-0.016190148563541416,1.5483272718308978,atual,Atual,4
-1.7905956709568278,-0.7561665330895032,atual,Atual,4
-4.18522183122005,-1.783938446117424,atual,Atual,4
-2.7129805611222793,-1.2471756550903121,atual,Atual,4
-1.4110417611595496,0.6579787893351684,atual,Atual,4
-0.744806042329099,0.5174426679934562,atual,Atual,4
-1.6936351762719426,-1.477755520339628,atual,Atual,4
-0.7041326318054044,0.7389826176613439,atual,Atual,4
0.20915526495355244,-0.4024909035601699,atual,Atual,4
-0.4127736679739473,0.5207868291616364,atual,Atual,4
0.1029558529332324,0.972065561590111,atual,Atual,4
0.7798266585262984,0.2608663178013577,atual,Atual,4
0.365827769938282,0.8955892834371232,atual,Atual,4
-4.045696295765464,-1.458964797422616,atual,Atual,4
-1.7399993641741818,0.7659926592827926,atual,Atual,4
0.483908407672644,0.9425567847296228,atual,Atual,4
1.487572536645413,1.9699075488077462,atual,Atual,4
-1.4606331086786561,0.5961024920597167,atual,Atual,4
-0.9960044159929573,0.21193518750647042,atual,Atual,4
0.22899800404739717,2.083893223231811,atual,Atual,4
-0.9244491669753432,0.7162521705724606,atual,Atual,4
-0.8236236857782605,0.68021245093789,atual,Atual,4
3.21117744270459,2.725627980091316,atual,Atual,4
-0.25419959611092746,0.5807590105476075,atual,Atual,4
-2.269491252506063,0.7478991318562757,atual,Atual,4
2.0406559763927214,0.9947505960786085,atual,Atual,4
-0.25435820793289166,1.8005166239308128,atual,Atual,4
-1.603198276643236,1.3414944244384976,atual,Atual,4
0.1918257173865991,-0.31759580607355076,atual,Atual,4
0.8567668907534863,1.46461823319642,atual,Atual,4
-0.323467555126878,0.5572006479950943,atual,Atual,4
-1.0771036565531247,0.7484147957466468,atual,Atual,4
-0.6502354176177978,0.0828330795295738,atual,Atual,4
0.06566705895793908,1.3991233261835365,atual,Atual,4
-0.5261001376340139,0.8577830273521633,atual,Atual,4
2.6687528756654193,1.533630832258003,atual,Atual,4
-2.7838682616364254,-1.05196683718564,atual,Atual,4
-0.06616518393287753,0.33259846516999164,atual,Atual,4
-1.3637567143385256,-0.6878191285462183,atual,Atual,4
-2.1492514389565454,0.4679446415378227,atual,Atual,4
-1.8603568494130414,-1.1351046744015383,atual,Atual,4
-0.7332418049562135,-0.0756463589826517,atual,Atual,4
2.0601212189351212,1.1108469519482855,atual,Atual,4
-1.0905274498599455,-0.15142157442991175,atual,Atual,4
-1.889187764627901,0.7720132699716197,atual,Atual,4
-0.8715995465230604,-0.003334289429438239,atual,Atual,4
-0.03339777399559843,0.4049399586587709,atual,Atual,4
1.354959239191595,1.4163403201350449,atual,Atual,4
0.31285150029168457,1.4850214673688638,atual,Atual,4
0.46497637599828345,0.7184849589119119,atual,Atual,4
-2.023430143718955,0.07903761324571737,atual,Atual,4
1.5675833903413774,0.7500462736891076,atual,Atual,4
-1.3159243266964566,1.2569570837667325,atual,Atual,4
-1.9066185470811627,-0.9007430785202181,atual,Atual,4
-1.0257853993714936,0.6009167995076312,atual,Atual,4
0.4313421169189672,1.4915200214751307,atual,Atual,4
0.23662442141391102,0.6867165004484658,atual,Atual,4
0.6015018055988995,0.8780834412994668,atual,Atual,4
1.4263986377115825,1.8964720945141607,atual,Atual,4
-3.48277104307597,-1.4355121646343256,atual,Atual,4
-1.2642552913300558,-0.33910875212464986,atual,Atual,4
0.9940226537846739,-0.5526428565229554,atual,Atual,4
-4.322030259434652,-1.626025979567367,atual,Atual,4
-0.69501170360362,0.4656694382731828,atual,Atual,4
-0.24872617398489877,0.6397458057954891,atual,Atual,4
-1.9846996705878335,-0.5619200310655112,atual,Atual,4
-0.19914076358421326,0.5263105422048417,atual,Atual,4
-2.5987260686457807,-0.5826879210859721,atual,Atual,4
0.06515734086423772,3.0179351890742545,atual,Atual,4
0.4843409196946596,0.052523502273823575,atual,Atual,4
-1.6420452130904966,-0.10886862693609202,atual,Atual,4
2.4225019735014803,1.3716724361955388,atual,Atual,4
0.32785252191060504,1.5363597912594082,atual,Atual,4
-2.6187669946525673,-1.0134098842045973,atual,Atual,4
-4.502291605212488,-1.455920369516625,atual,Atual,4
1.12686633813432,1.2150073053702704,atual,Atual,4
-1.8601044025285272,-0.08694454031913637,atual,Atual,4
0.8636382174038176,-0.6381651271842401,atual,Atual,4
-3.2365386576484365,-1.0953027174297352,atual,Atual,4
0.4199189836960875,0.19422440577028796,atual,Atual,4
-1.5069074222720986,-0.7058899776367455,atual,Atual,4
1.3040556577164126,2.112614840347108,atual,Atual,4
-2.686363796282201,0.23561442552867526,atual,Atual,4
-3.0242545258264895,-1.584739033134961,atual,Atual,4
0.19027168847047152,0.5692055382013225,atual,Atual,4
-1.4659861875232816,1.3919665952938098,atual,Atual,4
2.08754812372836,0.9172381888617539,atual,Atual,4
-1.2495257083555085,0.23047267401036547,atual,Atual,4
0.8586118047192819,1.679403524048233,atual,Atual,4
0.5552793385292607,1.4826303817165076,atual,Atual,4
-0.8883005057166834,0.4989101044656356,atual,Atual,4
-1.418541248167209,1.2025637920301582,atual,Atual,4
0.16770776488250275,-3.827849261721916e-4,atual,Atual,4
-3.5280491233653204,-1.5394887981211285,atual,Atual,4
1.065107456174161,0.6677230879280734,atual,Atual,4
2.9465330022934335,1.537498668614,atual,Atual,4
3.323043463896947,2.2108107068390908,atual,Atual,4
-1.1511523792337526,0.7781014440855978,atual,Atual,4
1.5545194758724032,1.7769186339557002,atual,Atual,4
-1.5408050464528715,-0.9642296556131664,atual,Atual,4
-0.140648660340665,0.41091609708112975,atual,Atual,4
1.0732604313313305,1.4807273371055596,atual,Atual,4
-0.7495829341659052,1.1900497804428352,atual,Atual,4
-2.882850421109725,-0.7134984732217328,atual,Atual,4
-2.5413669432154817,-1.497999360448317,atual,Atual,4
1.0463317292611956,1.0019849458215278,atual,Atual,4
-2.7176836236842257,-1.4933057266836471,atual,Atual,4
0.019327096267716462,2.173415288182077,atual,Atual,4
-3.131485358245499,-1.3624991885792135,atual,Atual,4
-1.8530849193461232,-0.7424622662631006,atual,Atual,4
-0.22233799600759735,1.1580736393530744,atual,Atual,4
-1.1885378016869177,0.5941280049284735,atual,Atual,4
1.8024883305316495,1.9892526781114277,atual,Atual,4
-1.0579250772741493,-0.007636224735606805,atual,Atual,4
-1.0990357807060667,0.7242211509420168,atual,Atual,4
-1.8758544421618566,2.045991735302899,atual,Atual,4
-1.9538776473391808,1.782640939453542,atual,Atual,4
-1.365435759204144,0.7754273633972047,atual,Atual,4
-2.5493660528030713,0.31779201045696026,atual,Atual,4
-0.9121680066096256,-0.2329858842954528,atual,Atual,4
1.166418952154263,1.638288522182789,atual,Atual,4
1.350266458192624,1.3943913737668412,atual,Atual,4
-0.7291939861703236,0.711360635458173,atual,Atual,4
-3.2608195764568824,-0.560924813694618,atual,Atual,4
-3.7997213632193554,-1.6819669653592355,atual,Atual,4
0.3307148891080446,2.604292248008459,atual,Atual,4
2.260575101112898,1.359925271633134,atual,Atual,4
-1.640095467859759,-0.9697914532569005,atual,Atual,4
-1.3895555030111781,0.9719646164025768,atual,Atual,4
4.043894198755914,2.6187218606895915,atual,Atual,4
-3.9429263676044015,-1.5171800258326333,atual,Atual,4
-1.1994413519037534,-1.0073676886764504,atual,Atual,4
-2.020427465141824,0.9977671144506937,atual,Atual,4
1.9598926211100327,-0.30119928028087967,atual,Atual,4
-1.3074117748867131,-0.688784670457578,atual,Atual,4
-2.3004864891931294,1.3748150518210063,atual,Atual,4
-0.7068878000152911,1.0105863760990015,atual,Atual,4
-2.7443217059094467,0.07533661765631817,atual,Atual,4
-0.2269462502653122,0.7704224610786974,atual,Atual,4
-2.78515985913113,-1.4850079423536096,atual,Atual,4
0.7749630347494721,0.977166039358186,atual,Atual,4
-0.9282955343691504,0.29578404454588214,atual,Atual,4
0.4758514627801219,-0.6908046233071526,atual,Atual,4
0.04812590198779747,0.7703808100341161,atual,Atual,4
-2.2215623777916176,-1.5124922471422895,atual,Atual,4
-0.4621826639484018,-0.029609567484722085,atual,Atual,4
-1.6634515308211877,-0.48826742097264325,atual,Atual,4
-1.0826546143539815,-0.16229898566640047,atual,Atual,4
-0.8282597943643247,0.7387070509756344,atual,Atual,4
-0.2686534569685188,0.5794992405527901,atual,Atual,4
0.1615113686419335,0.49463645639391424,atual,Atual,4
1.9571651676628832,1.7614435620323872,atual,Atual,4
0.44732892954954107,1.2435138411387208,atual,Atual,4
-0.2998849119529897,-0.26619651419669305,atual,Atual,4
-1.370346884529583,0.3658491289201461,atual,Atual,4
-1.342648504313623,0.025759240427953536,atual,Atual,4
2.3419312577973392,1.2200565652939237,atual,Atual,4
-1.0303146982041202,0.8287796526284434,atual,Atual,4
-0.23261359323370812,0.4209698739609109,atual,Atual,4
-0.8833176320093932,1.7400102450431936,atual,Atual,4
-1.3907582438432144,-0.23115363007326087,atual,Atual,4
-1.4120242306710218,-0.20139737967663268,atual,Atual,4
-0.28121531836458974,0.37164026791896315,atual,Atual,4
0.11731863233938503,2.0945604966619356,atual,Atual,4
-0.7125523637060247,1.1457117340367362,atual,Atual,4
0.9033546445485425,2.0224079568451216,atual,Atual,4
-2.212976200948669,-0.6922870199330124,atual,Atual,4
0.7904924934198444,1.893287564886986,atual,Atual,4
-1.0977451910337395,-0.5607554775975757,atual,Atual,4
-0.2801433507062806,1.5224406533940555,atual,Atual,4
-0.6843894270532369,-0.7048389957134106,atual,Atual,4
-1.526786866584163,-0.8365298984911118,atual,Atual,4
0.9789250132207495,1.0274034735991857,atual,Atual,4
-2.0351437752013397,-1.3530994717383495,atual,Atual,4
-0.6939934471681086,1.7574405553333197,atual,Atual,4
-0.2959366212005092,2.0079614607623832,atual,Atual,4
0.8252116274521787,0.8571138097880612,atual,Atual,4
1.0073750654718827,0.3331843293627836,atual,Atual,4
-3.664558417372377,-1.5567643647089673,atual,Atual,4
-1.3759361112489596,0.33700014679538365,atual,Atual,4
1.71947273322751,1.6264778884030204,atual,Atual,4
-1.3196236672433115,0.5251828350561001,atual,Atual,4
0.24258698033252113,0.7025075429427314,atual,Atual,4
0.05293555512748606,-0.6620929420759184,atual,Atual,4
-1.2421903290423617,0.5986148400158404,atual,Atual,4
0.632710695762803,0.9625564213043967,atual,Atual,4
1.0775847562454401,1.4646708114596392,atual,Atual,4
-2.8148731961937354,-0.8567766631940151,atual,Atual,4
-2.0093838608866217,-0.6361951441652178,atual,Atual,4
0.8474105312231828,1.3862131066955314,atual,Atual,4
-1.133018190659648,0.7363494531685713,atual,Atual,4
3.1207803077230802,1.0566928841061107,atual,Atual,4
-2.1785293757445947,0.2023053933586295,atual,Atual,4
-2.0862913419781925,-0.45254869340326703,atual,Atual,4
-0.032419666445718906,0.8958210744955672,atual,Atual,4
0.8419135715250503,2.7548722393787854,atual,Atual,4
-0.6201766565536884,0.9027490074211177,atual,Atual,4
-1.5144046942466607,0.48356209319510657,atual,Atual,4
-2.70037824045495,0.7167355346380145,atual,Atual,4
-0.7001529321901536,0.2992134141948884,atual,Atual,4
-1.1864138813199647,0.4449029870437189,atual,Atual,4
-1.610509226731037,-0.22825121009612068,atual,Atual,4
