lon,lat,adequabilidade,incerteza,periodo,periodo_legenda
-60.583333333333336,3.916666666666669,0.12892675697803496,0.07921623785712398,lig,Último Interglacial
-60.41666666666667,3.916666666666669,0.1303276911377907,0.09006362753418248,lig,Último Interglacial
-60.25,3.916666666666669,0.1591743841767311,0.09682194932246785,lig,Último Interglacial
-60.083333333333336,3.916666666666669,0.1048451192677021,0.09664918523589186,lig,Último Interglacial
-59.91666666666667,3.916666666666669,0.1080042166635394,0.10741378908426912,lig,Último Interglacial
-59.75,3.916666666666669,0.1762278400361538,0.14281226532425198,lig,Último Interglacial
-51.583333333333336,3.916666666666669,0.4781592845916748,0.3041068776900469,lig,Último Interglacial
-51.41666666666667,3.916666666666669,0.42971566021442414,0.28983562386482203,lig,Último Interglacial
-64.08333333333333,3.7500000000000027,0.03150133543349069,0.060677159952681275,lig,Último Interglacial
-63.91666666666667,3.7500000000000027,0.02798379444121224,0.05105293362924869,lig,Último Interglacial
-63.75,3.7500000000000027,0.027184382911704573,0.04903286642588084,lig,Último Interglacial
-63.583333333333336,3.7500000000000027,0.02812066406113445,0.039442290426713475,lig,Último Interglacial
-63.41666666666667,3.7500000000000027,0.0913257412146777,0.07707456031848872,lig,Último Interglacial
-62.583333333333336,3.7500000000000027,0.14266569624014663,0.1629615121049181,lig,Último Interglacial
-62.41666666666667,3.7500000000000027,0.10947434976696968,0.07062840557416908,lig,Último Interglacial
-62.25,3.7500000000000027,0.09625146612524986,0.06530579460696197,lig,Último Interglacial
-62.083333333333336,3.7500000000000027,0.15114541724324226,0.0921047909853244,lig,Último Interglacial
-61.91666666666667,3.7500000000000027,0.217554422467947,0.12425577883388768,lig,Último Interglacial
-61.75,3.7500000000000027,0.08442625291645527,0.061380425661476855,lig,Último Interglacial
-61.583333333333336,3.7500000000000027,0.22945521771907806,0.12811766132123265,lig,Último Interglacial
-61.41666666666667,3.7500000000000027,0.2324576646089554,0.11062116577587702,lig,Último Interglacial
-61.25,3.7500000000000027,0.15420346409082414,0.10716842517031891,lig,Último Interglacial
-61.083333333333336,3.7500000000000027,0.14733014330267907,0.10698356833681724,lig,Último Interglacial
-60.91666666666667,3.7500000000000027,0.1340223953127861,0.10905683681171124,lig,Último Interglacial
-60.75,3.7500000000000027,0.16984217762947082,0.10829463251607059,lig,Último Interglacial
-60.583333333333336,3.7500000000000027,0.14791812896728515,0.10649250091026159,lig,Último Interglacial
-60.41666666666667,3.7500000000000027,0.1406611382961273,0.10055875737913969,lig,Último Interglacial
-60.25,3.7500000000000027,0.15229762643575667,0.0936349396593831,lig,Último Interglacial
-60.083333333333336,3.7500000000000027,0.1822281613945961,0.10401471866886249,lig,Último Interglacial
-59.91666666666667,3.7500000000000027,0.14965255931019783,0.10679836749057722,lig,Último Interglacial
-51.75,3.7500000000000027,0.49535657167434693,0.2972969313846653,lig,Último Interglacial
-51.583333333333336,3.7500000000000027,0.5006318002939224,0.2943102042144524,lig,Último Interglacial
-51.41666666666667,3.7500000000000027,0.455615496635437,0.2724075482073542,lig,Último Interglacial
-51.25,3.7500000000000027,0.4819955050945282,0.24427304429321645,lig,Último Interglacial
-63.91666666666667,3.5833333333333357,0.022495753241037163,0.03699371925256011,lig,Último Interglacial
-63.75,3.5833333333333357,0.03743486285817994,0.07059734841020007,lig,Último Interglacial
-63.583333333333336,3.5833333333333357,0.025295900789714665,0.04522504459031493,lig,Último Interglacial
-63.41666666666667,3.5833333333333357,0.06049782991176471,0.05663759987722969,lig,Último Interglacial
-63.25,3.5833333333333357,0.1011817367747426,0.07996609905312425,lig,Último Interglacial
-63.083333333333336,3.5833333333333357,0.1579634768656888,0.2050371266117446,lig,Último Interglacial
-62.91666666666667,3.5833333333333357,0.02052067478653048,0.033857536842211135,lig,Último Interglacial
-62.75,3.5833333333333357,0.020774219045680324,0.03286734514940792,lig,Último Interglacial
-62.583333333333336,3.5833333333333357,0.10172164351679384,0.0867959519693853,lig,Último Interglacial
-62.41666666666667,3.5833333333333357,0.1401692248880863,0.07591463796560462,lig,Último Interglacial
-62.25,3.5833333333333357,0.10367842763662338,0.06587624315871617,lig,Último Interglacial
-62.083333333333336,3.5833333333333357,0.12053453177213669,0.06245147446676776,lig,Último Interglacial
-61.91666666666667,3.5833333333333357,0.16371414214372634,0.10094823141281056,lig,Último Interglacial
-61.75,3.5833333333333357,0.3120984137058258,0.08744486696482781,lig,Último Interglacial
-61.583333333333336,3.5833333333333357,0.3261434376239777,0.10385147473439788,lig,Último Interglacial
-61.41666666666667,3.5833333333333357,0.18480277806520462,0.11167203245313084,lig,Último Interglacial
-61.25,3.5833333333333357,0.15348038226366043,0.10715824974128364,lig,Último Interglacial
-61.083333333333336,3.5833333333333357,0.13612963035702705,0.11315139514461213,lig,Último Interglacial
-60.91666666666667,3.5833333333333357,0.1294846087694168,0.11052488346875494,lig,Último Interglacial
-60.75,3.5833333333333357,0.13414763212203978,0.09949870970458058,lig,Último Interglacial
-60.583333333333336,3.5833333333333357,0.1391555443406105,0.10726784173968125,lig,Último Interglacial
-60.41666666666667,3.5833333333333357,0.11663479283452034,0.0999438531184555,lig,Último Interglacial
-60.25,3.5833333333333357,0.13257884755730628,0.10119221377286002,lig,Último Interglacial
-60.083333333333336,3.5833333333333357,0.12519061490893363,0.09822313646243926,lig,Último Interglacial
-59.91666666666667,3.5833333333333357,0.0973988849669695,0.08612154559655177,lig,Último Interglacial
-51.75,3.5833333333333357,0.4956854790449142,0.2872430221200938,lig,Último Interglacial
-51.583333333333336,3.5833333333333357,0.5323164641857148,0.2684976983187905,lig,Último Interglacial
-51.41666666666667,3.5833333333333357,0.5526733160018921,0.25065704292814217,lig,Último Interglacial
-51.25,3.5833333333333357,0.4959757745265961,0.24695164405196968,lig,Último Interglacial
-63.91666666666667,3.416666666666669,0.0290958841755554,0.048437984071080346,lig,Último Interglacial
-63.75,3.416666666666669,0.01978273435702249,0.02898890932454986,lig,Último Interglacial
-63.583333333333336,3.416666666666669,0.017956340978810204,0.02849098368277997,lig,Último Interglacial
-63.41666666666667,3.416666666666669,0.02989295364741338,0.04652236416393072,lig,Último Interglacial
-63.25,3.416666666666669,0.05836517881252803,0.06570816660706429,lig,Último Interglacial
-63.083333333333336,3.416666666666669,0.10782243721187115,0.07890654171533887,lig,Último Interglacial
-62.91666666666667,3.416666666666669,0.12638226002454758,0.12154038118711014,lig,Último Interglacial
-62.75,3.416666666666669,0.09018185373861343,0.0783894995650749,lig,Último Interglacial
-62.583333333333336,3.416666666666669,0.08352727312594652,0.06288131101980593,lig,Último Interglacial
-62.41666666666667,3.416666666666669,0.07709127161069773,0.07816281306470634,lig,Último Interglacial
-62.25,3.416666666666669,0.10168778449296952,0.06619679595029945,lig,Último Interglacial
-62.083333333333336,3.416666666666669,0.12862879261374474,0.08253366833687119,lig,Último Interglacial
-61.91666666666667,3.416666666666669,0.1656494028866291,0.11321683870306237,lig,Último Interglacial
-61.75,3.416666666666669,0.22252886444330217,0.12483126032723256,lig,Último Interglacial
-61.583333333333336,3.416666666666669,0.20071247965097427,0.11141202275337807,lig,Último Interglacial
-61.41666666666667,3.416666666666669,0.1801976203918457,0.1078755135757284,lig,Último Interglacial
-61.25,3.416666666666669,0.1559795096516609,0.10464076286604937,lig,Último Interglacial
-61.083333333333336,3.416666666666669,0.1435481898486614,0.11372937493148945,lig,Último Interglacial
-60.91666666666667,3.416666666666669,0.12583364695310592,0.10142898825811789,lig,Último Interglacial
-60.75,3.416666666666669,0.12337851524353027,0.09905791803893127,lig,Último Interglacial
-60.583333333333336,3.416666666666669,0.11515959203243256,0.09962037276923236,lig,Último Interglacial
-60.41666666666667,3.416666666666669,0.11711542531847954,0.10374053784302577,lig,Último Interglacial
-60.25,3.416666666666669,0.13018035888671875,0.12117715856991979,lig,Último Interglacial
-60.083333333333336,3.416666666666669,0.11400212533771992,0.09940202941476638,lig,Último Interglacial
-59.91666666666667,3.416666666666669,0.14893214404582977,0.1360773354945699,lig,Último Interglacial
-51.91666666666667,3.416666666666669,0.4928168535232544,0.26364463429575635,lig,Último Interglacial
-51.75,3.416666666666669,0.525012856721878,0.2593389901491578,lig,Último Interglacial
-51.583333333333336,3.416666666666669,0.5930958092212677,0.22637211995808446,lig,Último Interglacial
-51.41666666666667,3.416666666666669,0.6043826997280121,0.21961991367221276,lig,Último Interglacial
-51.25,3.416666666666669,0.5594322562217713,0.19765176782039487,lig,Último Interglacial
-63.91666666666667,3.2500000000000027,0.02519007614563134,0.03742686842493318,lig,Último Interglacial
-63.75,3.2500000000000027,0.025519310751315062,0.037846247215337366,lig,Último Interglacial
-63.583333333333336,3.2500000000000027,0.03019467299227472,0.04879350418157087,lig,Último Interglacial
-63.41666666666667,3.2500000000000027,0.022399479846762917,0.03402061686100729,lig,Último Interglacial
-63.25,3.2500000000000027,0.0333074065951223,0.04404160097644902,lig,Último Interglacial
-63.083333333333336,3.2500000000000027,0.09387408699840308,0.07402949997799341,lig,Último Interglacial
-62.91666666666667,3.2500000000000027,0.0666845878586173,0.05331170968246268,lig,Último Interglacial
-62.75,3.2500000000000027,0.07679424490779638,0.05704689771319967,lig,Último Interglacial
-62.583333333333336,3.2500000000000027,0.0752092432230711,0.05784104733343094,lig,Último Interglacial
-62.41666666666667,3.2500000000000027,0.06545783523470164,0.05054435227815309,lig,Último Interglacial
-62.25,3.2500000000000027,0.0759425051510334,0.05356149041754155,lig,Último Interglacial
-62.083333333333336,3.2500000000000027,0.08585275150835514,0.06348930761594027,lig,Último Interglacial
-61.91666666666667,3.2500000000000027,0.1235583208501339,0.0846768614453534,lig,Último Interglacial
-61.75,3.2500000000000027,0.1699545882642269,0.10058153535120835,lig,Último Interglacial
-61.583333333333336,3.2500000000000027,0.2009132206439972,0.1021660471990822,lig,Último Interglacial
-61.41666666666667,3.2500000000000027,0.17792058885097503,0.10711764938271058,lig,Último Interglacial
-61.25,3.2500000000000027,0.17556626796722413,0.12689426654780267,lig,Último Interglacial
-61.083333333333336,3.2500000000000027,0.12643031626939774,0.09416440864294816,lig,Último Interglacial
-60.91666666666667,3.2500000000000027,0.11993110403418542,0.09619536738783284,lig,Último Interglacial
-60.75,3.2500000000000027,0.11695719361305237,0.09617805452827109,lig,Último Interglacial
-60.583333333333336,3.2500000000000027,0.11141572371125222,0.1002006100465398,lig,Último Interglacial
-60.41666666666667,3.2500000000000027,0.1258302353322506,0.12092753384791494,lig,Último Interglacial
-60.25,3.2500000000000027,0.11172576397657394,0.11380432979182559,lig,Último Interglacial
-60.083333333333336,3.2500000000000027,0.09065568298101426,0.0835411794291329,lig,Último Interglacial
-52.083333333333336,3.2500000000000027,0.5107995569705963,0.24617121177454582,lig,Último Interglacial
-51.91666666666667,3.2500000000000027,0.5034998059272766,0.23437430758676348,lig,Último Interglacial
-51.75,3.2500000000000027,0.5734057903289795,0.22181738068038728,lig,Último Interglacial
-51.583333333333336,3.2500000000000027,0.5991186976432801,0.21819431067505723,lig,Último Interglacial
-51.41666666666667,3.2500000000000027,0.6291538000106811,0.20625341474516207,lig,Último Interglacial
-51.25,3.2500000000000027,0.6020536422729492,0.217244892029504,lig,Último Interglacial
-63.91666666666667,3.0833333333333357,0.023463392342091584,0.04240897717327705,lig,Último Interglacial
-63.75,3.0833333333333357,0.021716778839945848,0.03666082936080932,lig,Último Interglacial
-63.583333333333336,3.0833333333333357,0.025963492461528404,0.04305083708682461,lig,Último Interglacial
-63.41666666666667,3.0833333333333357,0.021600735579431783,0.03299284064822205,lig,Último Interglacial
-63.25,3.0833333333333357,0.018838843206640376,0.026251525868777433,lig,Último Interglacial
-63.083333333333336,3.0833333333333357,0.04537616947927745,0.047171388448687325,lig,Último Interglacial
-62.91666666666667,3.0833333333333357,0.06630733823403716,0.0513797670013585,lig,Último Interglacial
-62.75,3.0833333333333357,0.058020764123648406,0.045838864714509917,lig,Último Interglacial
-62.583333333333336,3.0833333333333357,0.0563645638525486,0.04456477003739698,lig,Último Interglacial
-62.41666666666667,3.0833333333333357,0.05370486127212644,0.04354636320006127,lig,Último Interglacial
-62.25,3.0833333333333357,0.05739737432450056,0.04642197327576801,lig,Último Interglacial
-62.083333333333336,3.0833333333333357,0.06453928537666798,0.05087743038250797,lig,Último Interglacial
-61.91666666666667,3.0833333333333357,0.09598728120326996,0.07029775052490038,lig,Último Interglacial
-61.75,3.0833333333333357,0.1600824236869812,0.09445056183411657,lig,Último Interglacial
-61.583333333333336,3.0833333333333357,0.24648956656455995,0.11224586391430853,lig,Último Interglacial
-61.41666666666667,3.0833333333333357,0.19370425641536712,0.11033544717815394,lig,Último Interglacial
-61.25,3.0833333333333357,0.17495058625936508,0.11018401017956884,lig,Último Interglacial
-61.083333333333336,3.0833333333333357,0.16644194573163987,0.09858840580625156,lig,Último Interglacial
-60.91666666666667,3.0833333333333357,0.14175645112991334,0.10457863450987125,lig,Último Interglacial
-60.75,3.0833333333333357,0.13248002678155898,0.10631657593502417,lig,Último Interglacial
-60.583333333333336,3.0833333333333357,0.12170999050140381,0.09937060145660395,lig,Último Interglacial
-60.41666666666667,3.0833333333333357,0.11692698001861572,0.11807544720433556,lig,Último Interglacial
-60.25,3.0833333333333357,0.11196268945932389,0.10865394882529301,lig,Último Interglacial
-60.083333333333336,3.0833333333333357,0.11364632695913315,0.0965887455689013,lig,Último Interglacial
-52.083333333333336,3.0833333333333357,0.48122464418411254,0.26188378782886595,lig,Último Interglacial
-51.91666666666667,3.0833333333333357,0.5159504294395447,0.21974889950211124,lig,Último Interglacial
-51.75,3.0833333333333357,0.5517788767814636,0.22186800892244352,lig,Último Interglacial
-51.583333333333336,3.0833333333333357,0.6311744153499603,0.20832327044572502,lig,Último Interglacial
-51.41666666666667,3.0833333333333357,0.6033338129520416,0.2173786331500886,lig,Último Interglacial
-51.25,3.0833333333333357,0.6745463728904724,0.21792380286631985,lig,Último Interglacial
-63.91666666666667,2.916666666666669,0.02178248143027308,0.039298562116532244,lig,Último Interglacial
-63.75,2.916666666666669,0.022534325851205697,0.039343371048143116,lig,Último Interglacial
-63.583333333333336,2.916666666666669,0.02521178808053328,0.041260504711201476,lig,Último Interglacial
-63.41666666666667,2.916666666666669,0.021483568275652943,0.02927249274688454,lig,Último Interglacial
-63.25,2.916666666666669,0.03366649793752004,0.0371806471635231,lig,Último Interglacial
-63.083333333333336,2.916666666666669,0.07459897315129638,0.06148605593151565,lig,Último Interglacial
-62.91666666666667,2.916666666666669,0.08257215246558189,0.062052625124141565,lig,Último Interglacial
-62.75,2.916666666666669,0.08985432889312506,0.06291614148073489,lig,Último Interglacial
-62.583333333333336,2.916666666666669,0.07315628938376903,0.05290685346849842,lig,Último Interglacial
-62.41666666666667,2.916666666666669,0.0960263304412365,0.062212626163759645,lig,Último Interglacial
-62.25,2.916666666666669,0.07508815601468086,0.0547837595817346,lig,Último Interglacial
-62.083333333333336,2.916666666666669,0.08493158090859651,0.05768769370078524,lig,Último Interglacial
-61.91666666666667,2.916666666666669,0.09309760481119156,0.07079551637757638,lig,Último Interglacial
-61.75,2.916666666666669,0.21090392172336578,0.10940272640734917,lig,Último Interglacial
-61.583333333333336,2.916666666666669,0.2505456030368805,0.11565793830838386,lig,Último Interglacial
-61.41666666666667,2.916666666666669,0.19833211302757264,0.11547122159076567,lig,Último Interglacial
-61.25,2.916666666666669,0.17973509728908538,0.0954986798386891,lig,Último Interglacial
-61.083333333333336,2.916666666666669,0.16984525173902512,0.09971504534695196,lig,Último Interglacial
-60.91666666666667,2.916666666666669,0.14076828509569167,0.10716474497876849,lig,Último Interglacial
-60.75,2.916666666666669,0.12328057512640953,0.10611924197853295,lig,Último Interglacial
-60.583333333333336,2.916666666666669,0.1269658774137497,0.12101487081591016,lig,Último Interglacial
-60.41666666666667,2.916666666666669,0.10930585265159606,0.12616084930777804,lig,Último Interglacial
-60.25,2.916666666666669,0.09953018501400948,0.11008333725712142,lig,Último Interglacial
-60.083333333333336,2.916666666666669,0.11925554871559144,0.1203355761714443,lig,Último Interglacial
-52.25,2.916666666666669,0.39821664094924925,0.2909078777868279,lig,Último Interglacial
-52.083333333333336,2.916666666666669,0.42724633514881133,0.2676362027313143,lig,Último Interglacial
-51.91666666666667,2.916666666666669,0.515954726934433,0.2213003224937364,lig,Último Interglacial
-51.75,2.916666666666669,0.6107330083847046,0.2053651039424647,lig,Último Interglacial
-51.583333333333336,2.916666666666669,0.5898456931114197,0.218628703882541,lig,Último Interglacial
-51.41666666666667,2.916666666666669,0.6095295488834381,0.21868536755816667,lig,Último Interglacial
-51.25,2.916666666666669,0.635304719209671,0.21632525058672902,lig,Último Interglacial
-63.91666666666667,2.7500000000000027,0.022551057503733363,0.03779296936789061,lig,Último Interglacial
-63.75,2.7500000000000027,0.023512403547732715,0.039297423571905764,lig,Último Interglacial
-63.583333333333336,2.7500000000000027,0.024435329041971977,0.040624713915992754,lig,Último Interglacial
-63.41666666666667,2.7500000000000027,0.024710184683579682,0.03806645932595851,lig,Último Interglacial
-63.25,2.7500000000000027,0.05045967979822308,0.06710410647798214,lig,Último Interglacial
-63.083333333333336,2.7500000000000027,0.08433953076601028,0.06867472244119154,lig,Último Interglacial
-62.91666666666667,2.7500000000000027,0.06632252782583237,0.05433229294932198,lig,Último Interglacial
-62.75,2.7500000000000027,0.0721296701580286,0.05789917357066814,lig,Último Interglacial
-62.583333333333336,2.7500000000000027,0.09038251489400864,0.0788133698287455,lig,Último Interglacial
-62.41666666666667,2.7500000000000027,0.0738653477281332,0.05941776508304579,lig,Último Interglacial
-62.25,2.7500000000000027,0.1003921639174223,0.07636016328672907,lig,Último Interglacial
-62.083333333333336,2.7500000000000027,0.11310530751943589,0.08002155488967784,lig,Último Interglacial
-61.91666666666667,2.7500000000000027,0.15206489488482475,0.10391331492945316,lig,Último Interglacial
-61.75,2.7500000000000027,0.1893720619380474,0.11133099586993486,lig,Último Interglacial
-61.583333333333336,2.7500000000000027,0.2005836308002472,0.11002097887762315,lig,Último Interglacial
-61.41666666666667,2.7500000000000027,0.18604101836681367,0.10999761124201264,lig,Último Interglacial
-61.25,2.7500000000000027,0.17654040157794954,0.10404301660261449,lig,Último Interglacial
-61.083333333333336,2.7500000000000027,0.1628549501299858,0.09983251618863885,lig,Último Interglacial
-60.91666666666667,2.7500000000000027,0.13379653692245483,0.09688458581309935,lig,Último Interglacial
-60.75,2.7500000000000027,0.14765283316373826,0.1313847317824461,lig,Último Interglacial
-60.583333333333336,2.7500000000000027,0.1303243525326252,0.12989543487105673,lig,Último Interglacial
-60.41666666666667,2.7500000000000027,0.11415558010339737,0.1260681928148972,lig,Último Interglacial
-60.25,2.7500000000000027,0.10600797794759273,0.11141368404029033,lig,Último Interglacial
-60.083333333333336,2.7500000000000027,0.10012719593942165,0.10857253575413671,lig,Último Interglacial
-52.25,2.7500000000000027,0.43752347230911254,0.2781872181357976,lig,Último Interglacial
-52.083333333333336,2.7500000000000027,0.40336534678936004,0.26938897691006947,lig,Último Interglacial
-51.91666666666667,2.7500000000000027,0.4841014564037323,0.2375967997220584,lig,Último Interglacial
-51.75,2.7500000000000027,0.6187484860420227,0.2013358729672335,lig,Último Interglacial
-51.583333333333336,2.7500000000000027,0.5875392436981202,0.21933300002083608,lig,Último Interglacial
-51.41666666666667,2.7500000000000027,0.6043790698051452,0.21335324344642922,lig,Último Interglacial
-51.25,2.7500000000000027,0.6786953449249268,0.20905096820643998,lig,Último Interglacial
-51.083333333333336,2.7500000000000027,0.6858874917030334,0.21810299209219666,lig,Último Interglacial
-63.91666666666667,2.5833333333333357,0.021942573564047097,0.03616032110675648,lig,Último Interglacial
-63.75,2.5833333333333357,0.022690537334765122,0.038045078921401264,lig,Último Interglacial
-63.583333333333336,2.5833333333333357,0.025785311644686604,0.04143097606840952,lig,Último Interglacial
-63.41666666666667,2.5833333333333357,0.02792225205639527,0.043675298550109036,lig,Último Interglacial
-63.25,2.5833333333333357,0.021316389011603397,0.029969184741587992,lig,Último Interglacial
-63.083333333333336,2.5833333333333357,0.0838365290313959,0.07729949715374944,lig,Último Interglacial
-62.91666666666667,2.5833333333333357,0.05316354315727949,0.042926966301993996,lig,Último Interglacial
-62.75,2.5833333333333357,0.07015714738518,0.05391727962138635,lig,Último Interglacial
-62.583333333333336,2.5833333333333357,0.056137304217554626,0.04980666433786809,lig,Último Interglacial
-62.41666666666667,2.5833333333333357,0.05793961463496089,0.045993289307637436,lig,Último Interglacial
-62.25,2.5833333333333357,0.11130833700299263,0.07360202896399881,lig,Último Interglacial
-62.083333333333336,2.5833333333333357,0.12609519101679326,0.09171114460128288,lig,Último Interglacial
-61.91666666666667,2.5833333333333357,0.15242597684264184,0.10713697698112605,lig,Último Interglacial
-61.75,2.5833333333333357,0.18088839948177338,0.11753069213194967,lig,Último Interglacial
-61.583333333333336,2.5833333333333357,0.2297504022717476,0.13348845161766512,lig,Último Interglacial
-61.41666666666667,2.5833333333333357,0.25683058947324755,0.10167396470239276,lig,Último Interglacial
-61.25,2.5833333333333357,0.23364156037569045,0.11676209116990893,lig,Último Interglacial
-61.083333333333336,2.5833333333333357,0.15234361588954926,0.10967467967664322,lig,Último Interglacial
-60.91666666666667,2.5833333333333357,0.13490167260169983,0.11132533283625716,lig,Último Interglacial
-60.75,2.5833333333333357,0.12252000868320465,0.12531523763163022,lig,Último Interglacial
-60.583333333333336,2.5833333333333357,0.15507844239473342,0.14401711843507872,lig,Último Interglacial
-60.41666666666667,2.5833333333333357,0.18638265132904053,0.1647530180535018,lig,Último Interglacial
-60.25,2.5833333333333357,0.1772225484251976,0.12638564408421188,lig,Último Interglacial
-60.083333333333336,2.5833333333333357,0.10408746488392354,0.09189605095271576,lig,Último Interglacial
-52.41666666666667,2.5833333333333357,0.40458837151527405,0.27190223092198035,lig,Último Interglacial
-52.25,2.5833333333333357,0.4539550840854645,0.2544503345702831,lig,Último Interglacial
-52.083333333333336,2.5833333333333357,0.42974523901939393,0.26909452203860224,lig,Último Interglacial
-51.91666666666667,2.5833333333333357,0.470241641998291,0.23248014491968197,lig,Último Interglacial
-51.75,2.5833333333333357,0.5948308169841766,0.2063178716637114,lig,Último Interglacial
-51.583333333333336,2.5833333333333357,0.6109506130218506,0.21068464480774027,lig,Último Interglacial
-51.41666666666667,2.5833333333333357,0.642913419008255,0.21142572341376586,lig,Último Interglacial
-51.25,2.5833333333333357,0.6988235116004944,0.2062760228951235,lig,Último Interglacial
-51.083333333333336,2.5833333333333357,0.6778128623962403,0.20684100156705681,lig,Último Interglacial
-63.25,2.416666666666669,0.01727564377614339,0.021439195858803845,lig,Último Interglacial
-63.083333333333336,2.416666666666669,0.041187144542345774,0.03976314519972707,lig,Último Interglacial
-62.91666666666667,2.416666666666669,0.06381988860666751,0.04877202673805865,lig,Último Interglacial
-62.75,2.416666666666669,0.07097286824136972,0.05333687437894185,lig,Último Interglacial
-62.583333333333336,2.416666666666669,0.09999435916543006,0.0783798061811258,lig,Último Interglacial
