lon,lat,temperatura,precipitacao,solo,glm,gam,rf,brt,maxent,consenso_medio,incerteza_sd,incerteza_cv
-76.5,9.8,26.594801730737732,1480.9537491905385,5.380977828060816,0.5255067160962736,0.5447888662440189,0.5027295658869516,0.4392642319251138,0.5330857835695805,0.5090750327443877,0.04193985913445785,0.0823844353716642
-76.16666666666667,9.8,26.70455202673457,1484.2870825238715,5.362897204174677,0.4899832451579476,0.5160235027402135,0.5047110809382747,0.4829383521756433,0.41021437382281345,0.4807741109669785,0.041483932884310654,0.08628570452946029
-75.83333333333333,9.8,26.815090539640007,1487.6204158572052,5.345425700397579,0.47639213525382407,0.562378577242574,0.4906048375631979,0.4760368550624854,0.4309971707087872,0.4872819151661737,0.04760136975492928,0.0976875362564937
-75.5,9.8,26.926076188944332,1490.9537491905385,5.328640939102003,0.4540757341235482,0.506571612342931,0.4839043799590791,0.4135043717361946,0.40107032230875594,0.4518252840941018,0.0449328717181317,0.09944744860443339
-75.16666666666667,9.8,27.037166514442163,1494.2870825238715,5.312617491601899,0.4223436993113897,0.47799109290750685,0.3883688013920976,0.3717055529641833,0.45439137890050046,0.4229601050951356,0.04427273979195246,0.1046735596540347
-74.83333333333333,9.8,27.148018732936507,1497.6204158572052,5.297426546847348,0.4645184564324086,0.4642653262513055,0.4579144599042064,0.3742113313818988,0.37626036170238286,0.4274339871344404,0.04772906779347356,0.11166418495041523
-74.5,9.8,27.25829079593954,1500.9537491905385,5.283135595146407,0.4170836038914177,0.43241570482072494,0.4102609195009285,0.37913795403491823,0.3513107443573701,0.3980417853210719,0.032536938482233053,0.0817425197105571
-74.16666666666667,9.8,27.367642445106313,1504.2870825238715,5.269808128319252,0.34417857504784116,0.4425763853396698,0.35065847145998036,0.2964245867116714,0.3962091996901578,0.3660094436498641,0.05551759475793572,0.15168350358480248
-73.83333333333333,9.8,27.475736262144743,1507.6204158572052,5.257503357616816,0.39156165787110014,0.3912464477176469,0.3888325588257459,0.3184433063735134,0.3736312149114822,0.3727430371398977,0.031243555408950893,0.08382062787459818
-73.5,9.8,27.582238709962255,1510.9537491905385,5.24627595065712,0.34983186580658676,0.4098518160173521,0.31712699892274676,0.34135004492567494,0.33123770525098983,0.3498796861846701,0.03567098050051622,0.10195213357339274
-73.16666666666667,9.8,27.68682116183654,1514.2870825238715,5.236175788548061,0.32317728388241274,0.3382057096663116,0.2956878646201687,0.27449165834778194,0.3551111324186289,0.3173347297870608,0.03240719587207565,0.1021230670019057
-72.83333333333333,9.8,27.789160915434692,1517.6204158572052,5.227247744275695,0.32915021408722206,0.36815774816725205,0.30446385098960294,0.306541922814599,0.29925651043391127,0.32151404929851746,0.028479016516422505,0.08857782911371465
-72.5,9.8,27.88894218855191,1520.9537491905385,5.219531483342595,0.2998258362439268,0.3946404630873353,0.2834498304252778,0.24492301947502967,0.33531112455126844,0.3116300547565676,0.05664541934695738,0.18177136153060214
-72.16666666666667,9.8,27.985857093497295,1524.2870825238715,5.213061287542016,0.2950794099328845,0.34031044420745515,0.33541609197873007,0.22500276551341997,0.314948420552729,0.30215142643704374,0.04671279527319866,0.1546006114352458
-71.83333333333333,9.8,28.07960658712014,1527.6204158572052,5.207865902650786,0.28706187312157794,0.35852008475234787,0.2960602420519289,0.24401002558988136,0.2611909546526099,0.2893686360336692,0.04382752239042281,0.15145913182285348
-71.5,9.8,28.169901393545175,1530.9537491905385,5.203968410717616,0.2569952205583677,0.386962422578521,0.30692983258915696,0.2539063383410867,0.27411112355989686,0.2957809875254058,0.05514924254333833,0.18645296644903972
-71.16666666666667,9.8,28.25646289676981,1534.2870825238715,5.201386127514201,0.2991638005130381,0.3482311227510538,0.2844661991132083,0.2279954933953567,0.24725274706380407,0.2814218725672922,0.04692927383457792,0.16675773423885676
-70.83333333333333,9.8,28.33902400036889,1537.6204158572052,5.200130525604736,0.2772966558933692,0.3292440438818817,0.2209963659784632,0.20168734321964937,0.2607887163450254,0.25800262506367777,0.04999058877971485,0.1937600005712215
-70.5,9.8,28.41732995165434,1540.9537491905385,5.200207183375625,0.24579252529379353,0.3254736781819926,0.22090843266224292,0.22735325105588852,0.230717312377209,0.25004903991422534,0.04314215886757239,0.1725347911048629
-70.16666666666667,9.8,28.491139127746727,1544.2870825238715,5.201615760251829,0.2866122177119825,0.26579266087292797,0.19028044840795272,0.2237870163321815,0.19391098935909687,0.23207666653682832,0.04296264563803224,0.1851226419232219
-69.83333333333333,9.8,28.56022378113308,1547.6204158572052,5.204349998209978,0.26498383873454506,0.2712709135976439,0.2283626405087603,0.21574619619063357,0.2355582643249439,0.24318437067130533,0.02395185432927045,0.09849257278809431
-69.5,9.8,28.62437074241053,1550.9537491905385,5.208397749581508,0.247205694065788,0.34199812009776515,0.2240471174735743,0.247513206067981,0.25898438212094954,0.2639497039652116,0.04543937285322501,0.17215163408258222
-69.16666666666667,9.8,28.68338207804738,1554.2870825238715,5.213741031022297,0.2667276799576214,0.2730944880976431,0.2338511402453887,0.1898454405810568,0.2795996780548185,0.2486236853873057,0.03728001166476946,0.14994553558601909
-68.83333333333333,9.8,28.73707570113195,1557.6204158572052,5.220356103409057,0.26400870205958377,0.31196307854095884,0.1841446588031598,0.2224227081365995,0.23702039614462583,0.24391190873698554,0.047739516300563604,0.19572441767097956
-68.5,9.8,28.78528593322467,1560.9537491905385,5.228213577307462,0.2614121817036922,0.29369646642192143,0.17746620616040124,0.1955153031210086,0.2412896086805758,0.23387595321751986,0.04755338843205772,0.2033273954754552
-68.16666666666667,9.8,28.82786401557982,1564.2870825238715,5.237278543543493,0.2582271710955905,0.2507279560389607,0.19285693783414384,0.2645112052464717,0.20350358932707233,0.23396537190844782,0.033243385097341094,0.14208677474865575
-67.83333333333333,9.8,28.86467856815934,1567.6204158572052,5.24751072829787,0.2558786451119765,0.29944218581228277,0.20543599939798707,0.1979561726167337,0.22327940053318415,0.23639848069443284,0.041721044220428216,0.17648609287957553
-67.5,9.8,28.895615995022524,1570.9537491905385,5.258864672034513,0.2453566439663489,0.2699609227763673,0.2199678447031408,0.2742242452972045,0.21761490178522308,0.24542491170565692,0.026706183868201377,0.10881610869327986
-67.16666666666667,9.8,28.92058083484059,1574.2870825238715,5.271289931468112,0.24266896316602612,0.27368875599093684,0.20185074301439948,0.2132404850281984,0.2004330176837229,0.22637639297665674,0.031428593043047987,0.1388333501995891
-66.83333333333333,9.8,28.939496055454647,1577.6204158572052,5.2847313036734755,0.24387428593197225,0.2738623325981034,0.21591906948262987,0.15804606924931783,0.2619349897192502,0.23072734939625472,0.04612276869514989,0.19990161034588896
-66.5,9.8,28.952303291568125,1580.9537491905385,5.299129071341019,0.2414095324957753,0.3167315972464512,0.238072451319942,0.18087048416621296,0.2571282889636913,0.24684247083841454,0.04860303779459483,0.19689900862486037
-66.16666666666667,9.8,28.95896302484025,1584.2870825238715,5.314419268088739,0.2545588086866071,0.31489151636399326,0.1517869743866068,0.2479306702327008,0.23427161820116477,0.24068791757421454,0.05851405762073155,0.24311173660260335
-65.83333333333333,9.8,28.959454705824875,1587.6204158572052,5.330533962651965,0.23962710394421083,0.31404616852526956,0.22382374297257,0.26326624160357487,0.2409086635850329,0.25633438412613163,0.0351878123791644,0.13727308764730495
-65.5,9.8,28.95377681737836,1590.9537491905385,5.347401560688288,0.3137949826049692,0.3252304534317827,0.20175721689676177,0.2412885645297156,0.2518588570452452,0.2667860149016949,0.051786291686927166,0.1941117179849526
-65.16666666666667,9.8,28.941946879340943,1594.2870825238715,5.364947122856804,0.30015506931888053,0.267609879331282,0.25355964024675504,0.29498147727516877,0.23381244450289831,0.27002370213499693,0.027923721465821897,0.10341211251100312
-64.83333333333333,9.8,28.92400139447703,1597.6204158572052,5.383092697758515,0.26021523365098437,0.3202524884834531,0.20365117743502417,0.30409693831977763,0.2678920728816948,0.2712215821541868,0.0452294255760692,0.16676189710580155
-64.5,9.8,28.89999573584136,1600.9537491905385,5.401757668258692,0.2818164011831471,0.3143675812176959,0.2215321816136598,0.20724939363024125,0.2747615934807898,0.2599454302251068,0.044474932615516424,0.17109334284892852
-64.16666666666667,9.8,28.87000397591841,1604.2870825238715,5.42085910965257,0.28858800223968245,0.318132517142914,0.24165053141611384,0.3075953993554645,0.26834741914195603,0.28486277385922615,0.030731011393219917,0.10788005388309042
-63.833333333333336,9.8,28.834118658062472,1607.6204158572052,5.440312158083107,0.3238657267567412,0.3256118210861159,0.26044993743419664,0.29234997112492384,0.2836635398598051,0.2971881992523565,0.02772912501510388,0.09330493298476422
-63.5,9.8,28.79245051094342,1610.9537491905385,5.460030387574017,0.31448554585724253,0.346851421574367,0.21229248929069489,0.28321262121536367,0.3521836974672727,0.30180515508098815,0.05719736799151431,0.18951753152183776
-63.16666666666667,9.8,28.74512810687949,1614.2870825238715,5.4799261940029655,0.33158262958565865,0.34545881810267776,0.3305615944376933,0.2883522111082085,0.28182979301587185,0.315557009250022,0.02852061716240883,0.09038182111750016
-62.833333333333336,9.8,28.69229746511116,1617.6204158572052,5.49991118430905,0.33546250634832886,0.34942664987266675,0.32280633748697296,0.31905222933134986,0.36074873470632746,0.33749929154912917,0.017628981686354635,0.05223412945679744
-62.5,9.8,28.6341216012404,1620.9537491905385,5.51989656920536,0.3455919827488546,0.3477592699651154,0.2569457046307151,0.36851334735146374,0.3822960093881716,0.3402212628168641,0.04896736444286731,0.14392799567387912
-62.16666666666667,9.8,28.57078002422549,1624.2870825238715,5.5397935576519055,0.3893467696762946,0.45590897309522066,0.3085513412574151,0.3069728295933281,0.345959077521347,0.3613477982287211,0.06266313509968849,0.17341501845826887
-61.833333333333336,9.8,28.502468182483497,1627.6204158572052,5.559513751336315,0.363168139365397,0.4261969904272955,0.30446592528991256,0.3521189848836024,0.3386671031202929,0.3569234286173001,0.04457013723828002,0.12487310628764846
-61.5,9.8,28.429396860809593,1630.9537491905385,5.5789695374097406,0.4160371489371135,0.4271625143911907,0.41685128047158304,0.43326132120850736,0.369627838212877,0.4125880206442543,0.025077132855813936,0.0607800798885438
-61.16666666666667,9.8,28.35179152997397,1634.2870825238715,5.598074477733096,0.3550776795563284,0.47745185934230666,0.4338604614781908,0.363229667084812,0.3613060346819686,0.3981851404287213,0.054763464096854474,0.13753266643223122
-60.833333333333336,9.8,28.269891651003377,1637.6204158572052,5.616743692904304,0.4172063659967934,0.4182049229689307,0.38923097251217226,0.3632738548084623,0.4237044807592753,0.40232411940912677,0.02562788860651253,0.06369960777929726
-60.5,9.8,28.183949936293978,1640.9537491905385,5.6348942393603805,0.4180666741132113,0.4615173542012493,0.4236981461109021,0.4466424161878989,0.35771026913219917,0.42152697194909217,0.03974693519241391,0.09429274480024055
-60.16666666666667,9.8,28.09423156983538,1644.2870825238715,5.65244547787898,0.43254492642494385,0.5028318406556097,0.39599568920200046,0.397215262975593,0.3849308613567265,0.4227037161229747,0.048236744978218844,0.11411478806158783
-59.833333333333336,9.8,28.001013388952032,1644.2870825238715,5.669319431842226,0.4481537134394096,0.4713748144054665,0.3554665112838145,0.3830768752228865,0.42477176556322416,0.41656873598296024,0.04723291576758221,0.11338564728370369
-59.5,9.8,27.90458303008677,1640.9537491905385,5.68544113367111,0.4372301661926946,0.4571355105356349,0.47566706151515786,0.4005433688536977,0.433513420337421,0.44081790548692124,0.028146907414357533,0.06385155199915679
-59.16666666666667,9.8,27.80523804126234,1637.6204158572052,5.700738957891354,0.4523554440064488,0.4893925030297925,0.4142749882488512,0.39763878064840674,0.43409197716062864,0.43755073861882554,0.035543761105147086,0.08123346155772623
-58.833333333333336,9.8,27.703284963959476,1634.2870825238715,5.715144939350963,0.4464641506871708,0.4958065723564477,0.42924119118694665,0.4413498581620582,0.3798232629207156,0.4385370070626678,0.04148575294679878,0.09460034678640104
-58.5,9.8,27.599038387244548,1630.9537491905385,5.7285950751757095,0.456301373516339,0.5428721483530653,0.3696720973001043,0.4802265701743503,0.47502350985975217,0.4648191398407222,0.06236846611506037,0.13417792162438047
-58.16666666666667,9.8,27.492819977065334,1627.6204158572052,5.741029609121012,0.50188928473476,0.5668002560669413,0.5011158879324805,0.5363073698526376,0.4424215847371568,0.5097068766647952,0.046447471810004574,0.09112584886813367
-57.833333333333336,9.8,27.384957483710235,1624.2870825238715,5.752393297056894,0.5168377587914194,0.5523061031327858,0.5289736880925042,0.522881715770835,0.49222139255790415,0.5226441316690897,0.02167492389177825,0.041471667963741056
-57.5,9.8,27.275783730493433,1620.9537491905385,5.762635652406528,0.5182728057078966,0.5518889801084894,0.5227138923390839,0.4965269420650644,0.5166371292153669,0.5212079498871802,0.01988877257519763,0.03815899695985589
-57.16666666666667,9.8,27.165635586786653,1617.6204158572052,5.771711170447931,0.551080606708021,0.5066355605092704,0.49465336008446587,0.5710830835336379,0.493083088669758,0.5233071399010306,0.03558925462301646,0.06800834903522854
-56.833333333333336,9.8,27.05485292856624,1614.2870825238715,5.779579530482272,0.5895987368528804,0.5777365004296814,0.47891822550266566,0.5612316958665201,0.4804592758771179,0.5375888869057731,0.05380956407671323,0.10009426419959608
-56.5,9.8,26.943777589683027,1610.9537491905385,5.786205774970627,0.5379136072653462,0.6147723414413462,0.4967344548330979,0.5874430174280085,0.5371419799050325,0.5548010801745663,0.04645108122455704,0.08372565029963777
-56.16666666666667,9.8,26.83275230709092,1607.6204158572052,5.791560464843272,0.5032255002268734,0.5777771054261324,0.5714463837514006,0.647512923091113,0.5052705584685806,0.5610464941928199,0.05983046199599954,0.10664082676798095
-55.833333333333336,9.8,26.722119663288805,1604.2870825238715,5.795619810291551,0.5953042912832082,0.6228125270225351,0.6070470377470213,0.5843257906844751,0.5798154087320648,0.5978610110938609,0.017481018313676357,0.02923926797248856
-55.5,9.8,26.612221029239137,1600.9537491905385,5.798365776461197,0.5632900563817386,0.6311154227450644,0.5561067756616084,0.5890321052595362,0.5983400344904357,0.5875768789076766,0.02997409359779945,0.05101305833123013
-55.16666666666667,9.8,26.50339551102477,1597.6204158572052,5.799786163577563,0.5732303261799455,0.599638411881763,0.5696752644612711,0.5580790019014278,0.5278741649046527,0.565699433865812,0.026044182421636527,0.046038904871547735
-54.833333333333336,9.8,26.395978903494452,1594.2870825238715,5.79987466114676,0.6231442528836625,0.6820935889431461,0.6615566205967738,0.6603745250647444,0.5499179072551894,0.6354173789487032,0.05231055571994369,0.08232471671846842
-54.5,9.8,26.290302654125476,1590.9537491905385,5.798630875991913,0.6002092089338874,0.6645970638924901,0.6253717240884386,0.580813848885683,0.5681716895471265,0.6078327070695251,0.038376236318225884,0.06313618183405247
-54.16666666666667,9.8,26.18669284030074,1587.6204158572052,5.796060333999963,0.5854030052119178,0.6797528815329141,0.5711755768961234,0.6201509400383054,0.5943181388835672,0.6101601085125656,0.04279791654437135,0.07014210851755473
-53.833333333333336,9.8,26.085469163155903,1584.2870825238715,5.792174455571265,0.626007340840067,0.6510383983059443,0.6314446637699286,0.6592650842317178,0.5781141955973557,0.6291739365490027,0.03164574431629291,0.05029729058687448
-53.5,9.8,25.986943961101225,1580.9537491905385,5.786990504881056,0.6249538235753986,0.708715760847828,0.6215871497755642,0.7233482095429543,0.5955859470553149,0.654838178159412,0.05724061221025872,0.08741184329103704
-53.16666666666667,9.8,25.89142124606208,1577.6204158572052,5.780531513178193,0.6341698821691849,0.6604029631003633,0.6493679947606023,0.667254387552143,0.5927896563909433,0.6407969767946473,0.029607738969322787,0.04620455470533691
-52.833333333333336,9.8,25.799195765411813,1574.2870825238715,5.772826176461955,0.6480884264319444,0.6858194729009807,0.623117173092415,0.6638639179961449,0.6222136415870124,0.6486205264016994,0.027222005500927682,0.04196907805546186
-52.5,9.8,25.710552092491618,1570.9537491905385,5.763908727991501,0.6353125085448184,0.6506205934371976,0.60702726042966,0.6659666366584114,0.6067378394246226,0.633132967698942,0.026300323278656595,0.041539968095868504
-52.16666666666667,9.8,25.62576374852361,1567.6204158572052,5.753818786194391,0.6624144519905396,0.6682282077678867,0.6658318344442946,0.6579360772791404,0.6286757248181679,0.6566172592600058,0.016091912507270028,0.02450729444030345
-51.833333333333336,9.8,25.545092358626658,1564.2870825238715,5.742601178649893,0.6462395750769467,0.6887467080324928,0.68131847622832,0.6953597692789585,0.5504371129910813,0.6524203283215598,0.06007762130130348,0.09208422652289414
-51.5,9.8,25.468786844539068,1560.9537491905385,5.730305742929075,0.6615519633505194,0.7129849470898877,0.6959240186807947,0.678376020664869,0.6327698836826267,0.6763213666937394,0.031014394411762545,0.045857481279024684
-51.16666666666667,9.8,25.39708265653926,1557.6204158572052,5.716987105176517,0.6806247646615323,0.6842049814534551,0.6933963431367536,0.6560590928983102,0.6468296510154796,0.6722229666331062,0.019802538057036766,0.029458288454825777
-50.833333333333336,9.8,25.33020104693421,1554.2870825238715,5.702704437417349,0.6677173062388075,0.6820347277488717,0.7058674380568699,0.6891316306303584,0.6497891813726493,0.6789080568095114,0.02129699259940811,0.03136947983721401
-50.5,9.8,25.268348387357605,1550.9537491905385,5.687521194667864,0.6517273334180161,0.6988525410799902,0.6252704471864688,0.6899863700012735,0.656594348100572,0.6644862079572641,0.029976029343923696,0.04511158995470314
-50.16666666666667,9.8,25.21171553198416,1547.6204158572052,5.671504833017662,0.6849142958267569,0.6530157234814747,0.6845350044153948,0.6696628910981668,0.6543761826561002,0.6693008194955787,0.01552370176649016,0.023193908201381945
-49.833333333333336,9.8,25.160477228625005,1544.2870825238715,5.654726509935818,0.681505695491129,0.6720631438400035,0.7557993890604914,0.671887110359247,0.6042347176654028,0.6770980112832548,0.0537933487514114,0.07944691588956342
-49.5,9.8,25.11479157952132,1540.9537491905385,5.637260768132596,0.6711527579197951,0.6581582783540488,0.738455330491036,0.6142244371897952,0.596718017033061,0.6557417641975473,0.055435465832734045,0.08453856206729832
-49.16666666666667,9.8,25.074799553499915,1537.6204158572052,5.619185204381188,0.6630855867755105,0.7257906944698435,0.6541065478235639,0.733225514769321,0.6342961151591661,0.682100891799481,0.04459004294853981,0.06537162388236264
-48.833333333333336,9.8,25.040624550996174,1534.2870825238715,5.600580124770883,0.6416369425731467,0.6931993287324412,0.7061671288109281,0.7117701636142143,0.6731388476955963,0.6851824822852653,0.02851663189335094,0.04161903234630344
-48.5,9.8,25.012372023286463,1530.9537491905385,5.581528187923283,0.6837029803274657,0.6955423386891205,0.6726219734521613,0.7180699522089236,0.6778309385359305,0.6895536366427203,0.018078840216483302,0.02621817833418305
-48.16666666666667,9.8,24.990129147104916,1527.6204158572052,5.5621140377567,0.6368565109416486,0.6884389247287088,0.7225570523148566,0.6745613522293408,0.629097128967672,0.6703021938364454,0.038386595145350075,0.05726759586694185
-47.833333333333336,9.8,24.973964555648653,1524.2870825238715,5.542423927430271,0.6953077718558227,0.6514027975519634,0.6579464763578171,0.7180644792170865,0.6143547941890415,0.6674152638343462,0.0403261871316759,0.0604214337262819
-47.5,9.8,24.963928126801385,1520.9537491905385,5.522545336138543,0.6773829138308434,0.6636976089542378,0.7243283770155927,0.6121752497303057,0.5875919197942037,0.6530352138650366,0.05417927113437388,0.08296531333082317
-47.16666666666667,9.8,24.96005082922894,1517.6204158572052,5.502566580459033,0.6329497969272507,0.6986811336947556,0.6883384895959229,0.6988039224303261,0.6020356443313312,0.6641617973959173,0.04418716363098606,0.06653072158657357
-46.833333333333336,9.8,24.96234462682153,1514.287082523872,5.482576421979458,0.6091352293328682,0.6796962889039145,0.6363720768753021,0.6321057237340186,0.6326665726280527,0.6379951782948312,0.02567875314200481,0.04024913356028235
-46.5,9.8,24.97080244177765,1510.9537491905385,5.4626636729478815,0.6109256468469274,0.6920992195579082,0.6498125621280378,0.6630996478900519,0.6010160415123302,0.6433906235870511,0.037589207812205594,0.058423617681335006
-46.16666666666667,9.8,24.985398176443553,1507.6204158572052,5.442916801697777,0.6276381575888322,0.6729666625671261,0.6644404584050083,0.6477250600736976,0.5673663546896351,0.6360273386648598,0.04211105789889331,0.06620950914986183
-45.833333333333336,9.8,25.006086793840822,1504.287082523872,5.423423539601045,0.6092876675857681,0.6549810266123205,0.6450018570761058,0.6490640827986649,0.6123193321468996,0.6341307932439518,0.021615018649885725,0.03408605745088043
-45.5,9.8,25.032804456633677,1500.9537491905385,5.404270491295194,0.5999835990062004,0.6390455123397784,0.7142875505463874,0.6023810053007185,0.5921800561725116,0.6295755446731193,0.050693818673754984,0.08052062870401935
-45.16666666666667,9.8,25.06546872410706,1497.6204158572052,5.385542749916382,0.5780783637158318,0.6940825168288056,0.6813561386371498,0.6270842611310532,0.5783984646390931,0.6317999489903867,0.05498840595110166,0.08703452103624394
-44.833333333333336,9.8,25.103978806547907,1494.287082523872,5.367323519047743,0.5925016741578707,0.6284929598997901,0.6301780188242827,0.6149171231196124,0.5702175382068598,0.6072614628416831,0.025615707359276447,0.04218233648387239
-44.5,9.8,25.148215876244485,1490.9537491905385,5.349693743062635,0.5666172713214708,0.6230738961973631,0.6655639608680198,0.6579364715250452,0.5576074584196936,0.6141598116663185,0.05024118133248996,0.08180473612589077
-44.16666666666667,9.8,25.198043434144257,1487.6204158572052,5.332731747505081,0.5365647667869794,0.6314260624339952,0.6165423021143362,0.5640783478520272,0.5287273713643277,0.5754677701103331,0.046492674533249734,0.08079110064554232
-43.833333333333336,9.8,25.253307731038927,1484.287082523872,5.316512891105162,0.5599859664143468,0.6200930290140766,0.6175282325888336,0.6323576447384843,0.5124362735723632,0.5884802292656209,0.05089938458983381,0.08649293902932374
-43.5,9.8,25.31383824197699,1480.9537491905385,5.301109230975345,0.5831884817698317,0.5639347545314229,0.6019036800477922,0.6076906277586923,0.562442452623899,0.5838319993463277,0.02091439078829125,0.0358226181704797
-43.16666666666667,9.8,25.379448192439945,1477.6204158572052,5.286589202475259,0.5374981963807083,0.5912952173971407,0.5292856331612631,0.5559915934194501,0.5448210032737602,0.5517783287264645,0.02417428386033272,0.04381158628706627
-42.833333333333336,9.8,25.449935134658627,1474.287082523872,5.273017315167161,0.5575783512725422,0.6046934296713412,0.5822957387719708,0.5780154120662487,0.49572959886302487,0.5636625061290256,0.041498905962184626,0.07362367642151683
-42.5,9.8,25.52508157229128,1470.9537491905385,5.260453866212953,0.4925707073765306,0.5420229908521067,0.5576037440476117,0.5529460541282172,0.5190925477530732,0.5328472088315079,0.026983475798589125,0.05064017480313309
-42.16666666666667,9.8,25.604655631535955,1467.6204158572052,5.248954672486032,0.5216628046021761,0.6034304723138024,0.6058718862868094,0.6021542225833036,0.5199226906287802,0.5706084152829743,0.045499047412665194,0.07973777847300315
-41.833333333333336,9.8,25.688411776606323,1464.287082523872,5.238570822588163,0.5257098253564191,0.5273010888712916,0.6261359329597069,0.5932666737190883,0.5099660394128903,0.5564759120638793,0.05041569524463207,0.09059816274463417
-41.5,9.8,25.776091567363277,1460.9537491905385,5.229348449873112,0.5095583011182289,0.4918422062607061,0.5637828788891697,0.5607151417652049,0.42003779586589646,0.5091872647798412,0.05891608379133091,0.11570612202330832
-41.16666666666667,9.8,25.867424456764567,1457.6204158572052,5.221328527485445,0.4935284292077981,0.49717732793094,0.5308731045798514,0.5055882250577283,0.45406247865723376,0.4962459130867103,0.027721902785417855,0.05586323646069794
-40.833333333333336,9.8,25.96212862567177,1454.287082523872,5.2145466863251,0.4633386667505579,0.5615211863662369,0.47365082678206566,0.5794464592452688,0.47947016162874745,0.5114854601545753,0.05453628111668607,0.106623326301797
-40.5,9.8,26.059911852438766,1450.9537491905385,5.209033056746474,0.44619414709881006,0.5436662024613584,0.5480451904851642,0.4741527783307214,0.3882666658573818,0.4800649968466872,0.06759353231931732,0.1408007931494824
-40.16666666666667,9.8,26.160472414598424,1447.6204158572052,5.204812134695328,0.4295600615571115,0.562853517086132,0.47430953456633046,0.5347429939201516,0.397146537351749,0.4797225288962949,0.06946650413256027,0.14480559062419465
-79.83333333333333,9.4,25.532628415153894,1461.124051311956,5.576748194097922,0.5909240871931822,0.6300473006073738,0.6528176020019413,0.5778973037473171,0.5535461714228049,0.6010464929945238,0.040049729029926553,0.06663332952895451
-79.5,9.4,25.616778024563523,1464.4573846452893,5.557257574412257,0.5634458885425052,0.6192620216604732,0.6536453186032978,0.5329372260179983,0.5995713178476366,0.5937723545343823,0.04714003164314398,0.07939074846303634
-79.16666666666667,9.4,25.704825464547497,1467.7907179786223,5.537512570855281,0.5718823424883093,0.6571345571956895,0.6511347505197006,0.5758208702927662,0.5179445574446686,0.5947834155882268,0.05884595398650833,0.09893677672285309
-78.83333333333333,9.4,25.796499053635557,1471.124051311956,5.5176009065011105,0.57353516385062,0.6524744266375531,0.6010835793839805,0.5987373829527977,0.5909441161022592,0.603354933785442,0.02950615393053033,0.04890347667401848
-78.5,9.4,25.891515921417454,1474.4573846452893,5.497611044864219,0.6187242076434663,0.5693953956994326,0.6392485324349837,0.5943573771234159,0.529637128227384,0.5902725282257365,0.04282913563215876,0.07255823976917272
-78.16666666666667,9.4,25.989582881375306,1477.7907179786223,5.477631796873855,0.55155962644405,0.6089290502571109,0.5505650792517,0.553290735137115,0.558394884205056,0.5645478750590064,0.02499242079264944,0.04426979871288549
-77.83333333333333,9.4,26.090397335547465,1481.124051311956,5.457751926304972,0.5653285266635808,0.6023628616625899,0.5684538282782605,0.44350369263550193,0.5302653132249651,0.5419828444929796,0.06067726967645877,0.11195422566044844
-77.5,9.4,26.193648208232705,1484.4573846452893,5.438059755418661,0.552083269430235,0.5461244752417247,0.5011893996008737,0.5660002720543782,0.5421713363356465,0.5415137505325717,0.024285020822827626,0.04484654507654446
